"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00241047","2013-03","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","7","0.0",",7","5",",7","1",",7","0",",7","","","","","0",",7","25",",7","4",",7","0",",7","0",",7","","","","","-14.4",",7,05,","","","","","5.6",",,7,21,","16.1",",7,16,+","","","3351.9","7","   3.9",",,,7,3,1","   5.0",",,,7,3,2","   4.4","2,,,7,3,3","   3.3",",,,7,3,5","","","","","","","","","501.7",",7","  10.0",",,,7,3,1","   7.8",",,,7,3,2","   5.0","2,,,7,3,3","   3.9",",,,7,3,5","","","","","","","","","  -2.8",",,,7,3,1","  -2.2",",,,7,3,2","  -1.1","2,,,7,3,3","   0.0",",,,7,3,5","","","","","","","","","  -2.2",",,,7,3,1","  -1.7",",,,7,3,2","  -1.1","2,,,7,3,3","   0.0",",,,7,3,5","","","","","","","","","  -0.3",",,,7,3,1","   0.1",",,,7,3,2","  -0.2","2,,,7,3,3","   1.1",",,,7,3,5","","","","","","","","","","","   1.0",",,,7,3,1","   0.9",",,,7,3,2","   0.1","2,,,7,3,3","   1.2",",,,7,3,5","","","","","","","","","","","9.7",",,,7","","","2.15",",7","8.05",",,,7","-3.76",",,,7","",""
"USC00241047","2013-05","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","4.5",",7","12",",7","8",",7","1",",7","","","","","0",",7","2",",7","0",",7","10",",7","0",",7","","","","","-5.0",",7,02,","","","","","30.0",",,7,19,","30.6",",7,13,","","","","","  15.6",",,,7,3,1","  15.6",",,,7,3,2","  16.1","1,,,7,3,3","  13.9",",,,7,3,5","","","","","","","","","215.7",",7","  20.6",",,,7,3,1","  19.4",",,,7,3,2","  16.7","1,,,7,3,3","  13.9",",,,7,3,5","","","","","","","","","   5.0",",,,7,3,1","   6.7",",,,7,3,2","   8.3","1,,,7,3,3","   7.8",",,,7,3,5","","","","","","","","","  10.6",",,,7,3,1","  10.6",",,,7,3,2","   8.3","1,,,7,3,3","   7.8",",,,7,3,5","","","","","","","","","  11.7",",,,7,3,1","  12.6",",,,7,3,2","  12.5","1,,,7,3,3","  11.3",",,,7,3,5","","","","","","","","","","","  16.0",",,,7,3,1","  15.2",",,,7,3,2","  13.3","1,,,7,3,3","  11.6",",,,7,3,5","","","","","","","","","","","81.5",",,,7","","","11.52",",7","18.32",",,,7","4.72",",,,7","",""
"USC00241047","2013-06","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","9.2",",7","10",",7","6",",7","1",",7","","","","","0",",7","1",",7","0",",7","22",",7","0",",7","","","","","0.0",",7,05,","","","","","31.8",",,7,14,","30.6",",7,10,","180.9",",,,7","","","  21.1","1,,,7,3,1","  21.1","1,,,7,3,2","  20.6","1,,,7,3,3","  17.2","1,,,7,3,5","","","","","","","","","92.5",",7","  27.8","1,,,7,3,1","  25.0","1,,,7,3,2","  21.7","1,,,7,3,3","  17.8","1,,,7,3,5","","","","","","","","","  10.0","1,,,7,3,1","  11.1","1,,,7,3,2","  12.2","1,,,7,3,3","  12.2","1,,,7,3,5","","","","","","","","","  15.0","1,,,7,3,1","  14.4","1,,,7,3,2","  12.8","1,,,7,3,3","  12.2","1,,,7,3,5","","","","","","","","","  15.2","1,,,7,3,1","  16.2","1,,,7,3,2","  16.2","1,,,7,3,3","  14.7","1,,,7,3,5","","","","","","","","","10.27",",,,7","  21.0","1,,,7,3,1","  19.5","1,,,7,3,2","  17.1","1,,,7,3,3","  15.0","1,,,7,3,5","","","","","","","","","27.97",",,,7","72.3",",,,7","","","15.56",",7","23.59",",,,7","7.52",",,,7","",""
"USC00241047","2013-07","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","79.5",",7","7",",7","3",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","6",",7","","","","","7.2",",7,31,","","","","","5.6",",,7,06,","33.3",",7,16,","244.8",",,,7","0.3","7","  23.9",",,,7,3,1","  24.4",",,,7,3,2","  24.4",",,,7,3,3","  21.7",",,,7,3,5","","","","","","","","","0.3",",7","  30.0",",,,7,3,1","  28.9",",,,7,3,2","  25.6",",,,7,3,3","  21.7",",,,7,3,5","","","","","","","","","  17.8",",,,7,3,1","  18.9",",,,7,3,2","  20.0",",,,7,3,3","  17.8",",,,7,3,5","","","","","","","","","  23.9",",,,7,3,1","  23.3",",,,7,3,2","  21.7",",,,7,3,3","  18.3",",,,7,3,5","","","","","","","","","  20.7",",,,7,3,1","  21.5",",,,7,3,2","  22.2",",,,7,3,3","  20.0",",,,7,3,5","","","","","","","","","14.21",",,,7","  27.6",",,,7,3,1","  25.8",",,,7,3,2","  23.3",",,,7,3,3","  20.2",",,,7,3,5","","","","","","","","","32.15",",,,7","17.6",",,,7","","","20.89",",7","30.00",",,,7","11.77",",,,7","",""
"USC00241047","2013-08","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","65.9",",7","6",",7","3",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","5",",7","","","","","6.7",",7,14,","","","","","5.1",",,7,23,","35.0",",7,16,","219.7",",,,7","1.7","7","  22.8",",,,7,3,1","  23.3",",,,7,3,2","  23.9",",,,7,3,3","  21.7",",,,7,3,5","","","","","","","","","1.4",",7","  29.4",",,,7,3,1","  30.0",",,,7,3,2","  25.0",",,,7,3,3","  21.7",",,,7,3,5","","","","","","","","","  17.8",",,,7,3,1","  19.4",",,,7,3,2","  20.6",",,,7,3,3","  20.6",",,,7,3,5","","","","","","","","","  24.4",",,,7,3,1","  22.8",",,,7,3,2","  21.7",",,,7,3,3","  20.6",",,,7,3,5","","","","","","","","","  20.2",",,,7,3,1","  21.2",",,,7,3,2","  22.3",",,,7,3,3","  21.0",",,,7,3,5","","","","","","","","","12.71","1,,,7","  27.1",",,,7,3,1","  25.6",",,,7,3,2","  23.3",",,,7,3,3","  21.1",",,,7,3,5","","","","","","","","","28.95","1,,,7","13.5",",,,7","","","20.41",",7","29.79",",,,7","11.04",",,,7","",""
"USC00241047","2013-09","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","13.0","1,7","14",",7","10",",7","0",",7","","","","","0","1,7","1","1,7","0","1,7","18","1,7","0","1,7","","","1","","0.0","1,7,26,","","","","","18.5",",,7,30,","30.6","1,7,02,","134.2",",,,7","111.5","7","  19.4",",,,7,3,1","  20.6",",,,7,3,2","  21.1",",,,7,3,3","  20.6",",,,7,3,5","","","","","","","","","109.8","1,7","  25.6",",,,7,3,1","  24.4",",,,7,3,2","  22.8",",,,7,3,3","  20.6",",,,7,3,5","","","","","","","","","   4.4",",,,7,3,1","   8.9",",,,7,3,2","  10.0",",,,7,3,3","  12.8",",,,7,3,5","","","","","","","","","  10.6",",,,7,3,1","  11.1",",,,7,3,2","  11.1",",,,7,3,3","  12.8",",,,7,3,5","","","","","","","","","  14.2",",,,7,3,1","  15.8",",,,7,3,2","  17.0",",,,7,3,3","  17.7",",,,7,3,5","","","","","","","","","9.51",",,,7","  19.9",",,,7,3,1","  19.0",",,,7,3,2","  18.2",",,,7,3,3","  18.0",",,,7,3,5","","","","","","","","","22.00",",,,7","77.1",",,,7","","","15.00","1,7","22.26","1,,,7","7.73","1,,,7","",""
"USC00241047","2013-10","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0","1,7","7","1,7","2","1,7","0","1,7","","","","","0","1,7","24","1,7","1","1,7","2","1,7","0","1,7","","","","","-6.7","1,7,29,","","","","","9.7","1,,7,14,","22.8","1,7,07,","54.3","5,,,7","494.4","7","   7.2","1,,,7,3,1","   8.9","1,,,7,3,2","   9.4","1,,,7,3,3","  12.2","1,,,7,3,5","","","","","","","","","382.9","1,7","  13.3","1,,,7,3,1","  11.7","1,,,7,3,2","  12.2","1,,,7,3,3","  13.3","1,,,7,3,5","","","","","","","","","   2.2","1,,,7,3,1","   3.3","1,,,7,3,2","   5.0","1,,,7,3,3","   6.7","1,,,7,3,5","","","","","","","","","   4.4","1,,,7,3,1","   4.4","1,,,7,3,2","   5.0","1,,,7,3,3","   6.7","1,,,7,3,5","","","","","","","","","   4.4","1,,,7,3,1","   5.9","1,,,7,3,2","   7.2","1,,,7,3,3","   9.1","1,,,7,3,5","","","","","","","","","","","   8.2","1,,,7,3,1","   8.0","1,,,7,3,2","   7.9","1,,,7,3,3","   9.5","1,,,7,3,5","","","","","","","","","","","20.4","1,,,7","","","5.57","1,7","12.54","1,,,7","-1.41","1,,,7","",""
"USC00241047","2013-11","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0",",7","4",",7","2",",7","0",",7","","","","","1",",7","28",",7","3",",7","0",",7","0",",7","","","","","-17.8",",7,22,","","","","","7.1",",,7,03,","13.3",",7,12,+","","","1012.2","7","   2.8",",,,7,3,1","   3.9",",,,7,3,2","   5.0",",,,7,3,3","   6.7",",,,7,3,5","","","","","","","","","517.8",",7","   5.0",",,,7,3,1","   5.0",",,,7,3,2","   5.0",",,,7,3,3","   6.7",",,,7,3,5","","","","","","","","","  -0.6",",,,7,3,1","   0.0",",,,7,3,2","   1.1",",,,7,3,3","   2.8",",,,7,3,5","","","","","","","","","  -0.6",",,,7,3,1","   0.0",",,,7,3,2","   1.1",",,,7,3,3","   2.8",",,,7,3,5","","","","","","","","","   0.9",",,,7,3,1","   1.7",",,,7,3,2","   3.0",",,,7,3,3","   4.8",",,,7,3,5","","","","","","","","","","","   1.8",",,,7,3,1","   2.5",",,,7,3,2","   3.2",",,,7,3,3","   4.9",",,,7,3,5","","","","","","","","","","","14.3",",,,7","","","1.07",",7","7.02",",,,7","-4.88",",,,7","",""
"USC00241047","2013-12","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0",",7","9",",7","4",",7","0",",7","","","","","7",",7","29",",7","15",",7","0",",7","0",",7","","","","","-33.3",",7,08,","","","","","8.9",",,7,19,","9.4",",7,18,+","","","1772.0","7","  -0.6",",,,7,3,1","   0.6",",,,7,3,2","   1.1",",,,7,3,3","   2.8",",,,7,3,5","","","","","","","","","759.8",",7","  -0.6",",,,7,3,1","   0.6",",,,7,3,2","   1.1",",,,7,3,3","   2.8",",,,7,3,5","","","","","","","","","  -1.1",",,,7,3,1","  -0.6",",,,7,3,2","   0.0",",,,7,3,3","   1.7",",,,7,3,5","","","","","","","","","  -1.1",",,,7,3,1","  -0.6",",,,7,3,2","   0.0",",,,7,3,3","   1.7",",,,7,3,5","","","","","","","","","  -1.0",",,,7,3,1","  -0.1",",,,7,3,2","   0.3",",,,7,3,3","   1.9",",,,7,3,5","","","","","","","","","","","  -1.0",",,,7,3,1","   0.0",",,,7,3,2","   0.3",",,,7,3,3","   1.9",",,,7,3,5","","","","","","","","","","","25.6",",,,7","","","-6.18",",7","-0.99",",,,7","-11.37",",,,7","",""
"USC00241047","2014-01","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","7","0.0",",7","7",",7","2",",7","0",",7","","","","","3",",7","30",",7","6",",7","0",",7","0",",7","","","","","-23.3",",7,06,","","","","","4.1",",,7,22,","10.0",",7,11,","","","2388.2","7","  -1.1",",,,7,3,1","   0.0",",,,7,3,2","   0.0",",,,7,3,3","   1.7",",,,7,3,5","","","","","","","","","616.2",",7","  -1.1",",,,7,3,1","   0.0","1,,,7,3,2","   0.0",",,,7,3,3","   1.7",",,,7,3,5","","","","","","","","","  -4.4",",,,7,3,1","  -3.3",",,,7,3,2","  -1.1",",,,7,3,3","   0.0",",,,7,3,5","","","","","","","","","  -3.3",",,,7,3,1","  -2.2","1,,,7,3,2","  -1.1",",,,7,3,3","   0.0",",,,7,3,5","","","","","","","","","  -2.1",",,,7,3,1","  -1.2",",,,7,3,2","  -0.3",",,,7,3,3","   1.0",",,,7,3,5","","","","","","","","","","","  -1.8",",,,7,3,1","  -0.9","1,,,7,3,2","  -0.3",",,,7,3,3","   1.1",",,,7,3,5","","","","","","","","","","","12.1",",,,7","","","-1.54",",7","3.63",",,,7","-6.71",",,,7","",""
"USC00241047","2014-02","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","7","0.0",",7","11",",7","5",",7","0",",7","","","","","8",",7","28",",7","17",",7","0",",7","0",",7","","","","","-31.7",",7,06,","","","","","6.9",",,7,28,","8.9",",7,16,","","","3125.4","7","  -2.2",",,,7,3,1","  -1.1",",,,7,3,2","  -1.1","1,,,7,3,3","   0.0","1,,,7,3,5","","","","","","","","","737.2",",7","  -2.2",",,,7,3,1","  -1.1",",,,7,3,2","  -1.1","1,,,7,3,3","   0.0","1,,,7,3,5","","","","","","","",""," -10.6",",,,7,3,1"," -10.6",",,,7,3,2","  -8.9","1,,,7,3,3","  -5.0","1,,,7,3,5","","","","","","","",""," -10.0",",,,7,3,1","  -9.4",",,,7,3,2","  -8.9","1,,,7,3,3","  -4.4","1,,,7,3,5","","","","","","","","","  -5.2",",,,7,3,1","  -4.7",",,,7,3,2","  -4.8","1,,,7,3,3","  -2.2","1,,,7,3,5","","","","","","","","","","","  -4.5",",,,7,3,1","  -3.9",",,,7,3,2","  -4.2","1,,,7,3,3","  -1.9","1,,,7,3,5","","","","","","","","","","","27.9",",,,7","","","-8.00",",7","-3.19",",,,7","-12.80",",,,7","",""
"USC00241047","2014-03","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","7","0.0","1,7","13","1,7","7","1,7","0","1,7","","","","","2","1,7","24","1,7","2","1,7","0","1,7","0","1,7","","","","","-23.9","1,7,02,+","","","","","11.2","1,,7,11,","15.0","1,7,17,","","","3643.6","7","   1.1",",,,1,3,1","   1.7",",,,1,3,2","   0.0",",,,1,3,3","   1.1",",,,1,3,5","","","","","","","","","518.2","1,7","   4.4",",,,1,3,1","   3.3",",,,1,3,2","   0.0",",,,1,3,3","   1.1",",,,1,3,5","","","","","","","","","  -4.4",",,,1,3,1","  -3.9",",,,1,3,2","  -3.3",",,,1,3,3","  -1.7",",,,1,3,5","","","","","","","","","  -3.9",",,,1,3,1","  -3.9",",,,1,3,2","  -3.3",",,,1,3,3","  -1.7",",,,1,3,5","","","","","","","","","  -1.2",",,,1,3,1","  -0.6",",,,1,3,2","  -1.0",",,,1,3,3","   0.0",",,,1,3,5","","","","","","","","","","","  -0.5",",,,1,3,1","   0.0",",,,1,3,2","  -0.9",",,,1,3,3","   0.1",",,,1,3,5","","","","","","","","","","","45.6","1,,,7","","","1.06","1,7","6.45","1,,,7","-4.33","1,,,7","",""
"USC00241047","2014-04","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","7","0.0",",7","9",",7","5",",7","0",",7","","","","","0",",7","15",",7","0",",7","1",",7","0",",7","","","","","-6.1",",7,14,","","","","","9.9",",,7,23,","21.1",",7,08,","","","3985.4","7","  10.0",",,,7,3,1","   9.4",",,,7,3,2","   8.3",",,,7,3,3","   7.2",",,,7,3,5","","","","","","","","","341.8",",7","  13.9",",,,7,3,1","  12.2",",,,7,3,2","   8.9",",,,7,3,3","   7.2",",,,7,3,5","","","","","","","","","   0.6",",,,7,3,1","   1.7",",,,7,3,2","   0.0",",,,7,3,3","   1.1",",,,7,3,5","","","","","","","","","   4.4",",,,7,3,1","   3.9",",,,7,3,2","   0.0",",,,7,3,3","   1.1",",,,7,3,5","","","","","","","","","   4.4",",,,7,3,1","   5.4",",,,7,3,2","   5.4",",,,7,3,3","   4.8",",,,7,3,5","","","","","","","","","","","   9.4",",,,7,3,1","   8.1",",,,7,3,2","   5.9",",,,7,3,3","   5.0",",,,7,3,5","","","","","","","","","","","30.8",",,,7","","","6.94",",7","13.67",",,,7","0.21",",,,7","",""
"USC00241047","2014-05","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.3","7","0.3",",7","11",",7","9",",7","0",",7","","","","","0",",7","5",",7","0",",7","12",",7","0",",7","","","","","-2.2",",7,08,","","","","","9.4",",,7,07,","28.9",",7,28,","123.1","4,,,7","4189.6","7","  16.1",",,,7,3,1","  16.7",",,,7,3,2","  16.1","1,,,7,3,3","  13.9",",,,7,3,5","","","","","","","","","204.2",",7","  20.6",",,,7,3,1","  19.4",",,,7,3,2","  17.2","1,,,7,3,3","  13.9",",,,7,3,5","","","","","","","","","   6.1",",,,7,3,1","   7.2",",,,7,3,2","   7.2","1,,,7,3,3","   7.2",",,,7,3,5","","","","","","","","","   8.9",",,,7,3,1","   8.9",",,,7,3,2","   7.2","1,,,7,3,3","   7.2",",,,7,3,5","","","","","","","","","  11.0",",,,7,3,1","  11.8",",,,7,3,2","  11.6","1,,,7,3,3","  10.1",",,,7,3,5","","","","","","","","","","","  15.7",",,,7,3,1","  14.6",",,,7,3,2","  12.5","1,,,7,3,3","  10.4",",,,7,3,5","","","","","","","","","","","51.1",",,,7","","","11.75",",7","18.71",",,,7","4.80",",,,7","",""
"USC00241047","2014-06","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.3","7","0.0",",7","14",",7","12",",7","0",",7","","","","","0",",7","0",",7","0",",7","18",",7","0",",7","","","","","4.4",",7,23,+","","","","","16.0",",,7,04,","25.6",",7,09,","145.0","2,,,7","4324.0","7","  17.2",",,,7,3,1","  18.3",",,,7,3,2","  18.3",",,,7,3,3","  15.6",",,,7,3,5","","","","","","","","","134.4",",7","  23.3",",,,7,3,1","  21.7",",,,7,3,2","  18.9",",,,7,3,3","  16.1",",,,7,3,5","","","","","","","","","  12.8",",,,7,3,1","  13.9",",,,7,3,2","  15.0",",,,7,3,3","  13.9",",,,7,3,5","","","","","","","","","  17.2",",,,7,3,1","  16.7",",,,7,3,2","  15.6",",,,7,3,3","  14.4",",,,7,3,5","","","","","","","","","  15.0",",,,7,3,1","  15.9",",,,7,3,2","  16.4",",,,7,3,3","  14.8",",,,7,3,5","","","","","","","","","10.46",",,,7","  21.0",",,,7,3,1","  19.5",",,,7,3,2","  17.2",",,,7,3,3","  15.0",",,,7,3,5","","","","","","","","","27.06",",,,7","83.3",",,,7","","","13.85",",7","20.61",",,,7","7.09",",,,7","",""
"USC00241047","2014-07","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","63.3","7","63.0","1,7","5",",7","1",",7","0",",7","","","","","0","1,7","0","1,7","0","1,7","30","1,7","0","1,7","","","","","5.6","1,7,01,","","","","","5.6",",,7,12,","30.6","1,7,30,+","","","7.5","7","  21.7","2,,,7,3,1","  21.7","2,,,7,3,2","  22.2","2,,,7,3,3","  20.0","2,,,7,3,5","","","","","","","","","7.5","1,7","  27.2","2,,,7,3,1","  25.6","2,,,7,3,2","  22.8","2,,,7,3,3","  20.0","2,,,7,3,5","","","","","","","","","  15.0","2,,,7,3,1","  16.1","2,,,7,3,2","  16.1","2,,,7,3,3","  15.6","2,,,7,3,5","","","","","","","","","  22.8","2,,,7,3,1","  21.1","2,,,7,3,2","  17.8","2,,,7,3,3","  15.6","2,,,7,3,5","","","","","","","","","  20.0","2,,,7,3,1","  20.5","2,,,7,3,2","  20.9","2,,,7,3,3","  18.6","2,,,7,3,5","","","","","","","","","12.94","1,,,7","  25.7","2,,,7,3,1","  23.6","2,,,7,3,2","  21.8","2,,,7,3,3","  18.8","2,,,7,3,5","","","","","","","","","31.52","1,,,7","10.0",",,,7","","","20.19","1,7","28.93","1,,,7","11.44","1,,,7","",""
"USC00241047","2014-08","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","94.4","7","31.1","5,7","11","2,7","8","2,7","1","2,7","","","","","0","5,7","0","5,7","0","5,7","21","5,7","1","5,7","","","","","5.6","5,7,24,","","","","","26.2","2,,7,23,","32.2","5,7,12,","136.3","5,,,7","40.3","7","","","","","","","","","","","","","","","","","32.8","5,7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.52","5,,,7","","","","","","","","","","","","","","","","","27.76","5,,,7","75.3","2,,,7","","","18.27","5,7","26.40","5,,,7","10.13","5,,,7","",""
"USC00241047","2014-09","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","104.4","7","10.0","3,7","8","2,7","3","2,7","0","2,7","","","","","0","3,7","2","3,7","0","3,7","15","3,7","0","3,7","","","","","-5.0","3,7,12,","","","","","16.5","2,,7,27,","31.7","3,7,25,","104.6","3,,,7","169.8","7","  15.6","3,,,7,3,1","  16.1","3,,,7,3,2","  18.3","3,,,7,3,3","  17.8","4,,,7,3,5","","","","","","","","","129.5","3,7","  20.0","3,,,7,3,1","  19.4","3,,,7,3,2","  18.9","3,,,7,3,3","  18.3","4,,,7,3,5","","","","","","","","","   7.8","3,,,7,3,1","  10.0","3,,,7,3,2","  12.2","3,,,7,3,3","  14.4","4,,,7,3,5","","","","","","","","","  13.9","3,,,7,3,1","  13.3","3,,,7,3,2","  12.8","3,,,7,3,3","  14.4","4,,,7,3,5","","","","","","","","","  12.7","3,,,7,3,1","  13.9","3,,,7,3,2","  14.8","3,,,7,3,3","  15.4","4,,,7,3,5","","","","","","","","","8.16","3,,,7","  17.2","3,,,7,3,1","  16.7","3,,,7,3,2","  15.6","3,,,7,3,3","  15.6","4,,,7,3,5","","","","","","","","","23.16","3,,,7","37.4","2,,,7","","","13.91","3,7","21.71","3,,,7","6.11","3,,,7","",""
"USC00241047","2014-10","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","104.4","7","0.0","1,7","8",",7","3",",7","0",",7","","","","","0","1,7","5","1,7","0",",7","8",",7","0",",7","","","","","-6.7","1,7,28,","","","","","9.7",",,7,12,","24.4",",7,21,+","85.5",",,,7","404.6","7","  11.7","1,,,7,3,1","  12.2","1,,,7,3,2","  12.2","2,,,7,3,3","  13.9","1,,,7,3,5","","","","","","","","","234.8",",7","  15.0",",,,7,3,1","  15.0",",,,7,3,2","  13.3","1,,,7,3,3","  14.4",",,,7,3,5","","","","","","","","","   3.3","1,,,7,3,1","   4.4","1,,,7,3,2","   7.2","2,,,7,3,3","   8.9","1,,,7,3,5","","","","","","","","","   6.1",",,,7,3,1","   7.2",",,,7,3,2","   7.2","1,,,7,3,3","   8.9",",,,7,3,5","","","","","","","","","   7.9","1,,,7,3,1","   9.1","1,,,7,3,2","  10.0","2,,,7,3,3","  11.5","1,,,7,3,5","","","","","","","","","5.57","1,,,7","  11.1",",,,7,3,1","  11.0",",,,7,3,2","  10.7","1,,,7,3,3","  11.7",",,,7,3,5","","","","","","","","","16.85",",,,7","22.0",",,,7","","","10.42","1,7","17.96",",,,7","2.87","1,,,7","",""
"USC00241047","2014-11","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","104.4","7","0.0",",7","10",",7","5",",7","0",",7","","","","","7",",7","23",",7","9",",7","0",",7","0",",7","","","","","-26.1",",7,13,","","","","","10.7",",,7,26,","20.0",",7,01,","","","1014.2","7","   6.7","1,,,7,3,1","   7.8",",,,7,3,2","   7.8",",,,7,3,3","   8.9",",,,7,3,5","","","","","","","","","609.6",",7","   8.9","1,,,7,3,1","   8.9",",,,7,3,2","   7.8",",,,7,3,3","   8.9",",,,7,3,5","","","","","","","","","  -1.7","1,,,7,3,1","  -1.1",",,,7,3,2","   0.6",",,,7,3,3","   2.8",",,,7,3,5","","","","","","","","","  -1.1","1,,,7,3,1","  -0.6",",,,7,3,2","   0.6",",,,7,3,3","   2.8",",,,7,3,5","","","","","","","","","   1.2","1,,,7,3,1","   2.2",",,,7,3,2","   3.3",",,,7,3,3","   5.3",",,,7,3,5","","","","","","","","","","","   2.3","1,,,7,3,1","   3.0",",,,7,3,2","   3.7",",,,7,3,3","   5.6",",,,7,3,5","","","","","","","","","","","30.1",",,,7","","","-1.99",",7","3.61",",,,7","-7.59",",,,7","",""
