"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014835","1984-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","535.8","0","65.8",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","3",",0","16","","","","3","","2.8",",0,28,+","0",",,0,30,+","0",",,0,30,+","9.7",",,0,02,","35.0",",0,02,","79.8","0","75.9",",0","31.2",",,,0","0",",,,0","17.99",",0","24.03",",,,0","11.96",",,,0","","","","","","","","","","","",""
"USW00014835","1984-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","545.0","0","9.2",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","21","","2","","5","","-1.1",",0,01,","0",",,0,31,+","0",",,0,31,+","33.8",",,0,20,","27.2",",0,03,","196.9","0","117.1",",0","81.0",",,,0","0",",,,0","14.85",",0","19.96",",,,0","9.75",",,,0","","","","","","","","","","","",""
"USW00014835","1984-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","545.0","0","0.0",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","13","","1","","3","","-9.4",",0,22,+","0",",,0,30,+","0",",T,0,28,+","28.7",",,0,27,","20.6",",0,01,","612.3","0","415.4",",0","78.8",",,,0","0",",T,,0","4.49",",0","9.61",",,,0","-0.64",",,,0","","","","","","","","","","","",""
"USW00014835","1984-12","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","545.0","0","0.0",",0","15",",0","8",",0","0",",0","4",",0","3",",0","0",",0","19",",0","6",",0","0",",0","0",",0","21","","3","","","","-17.2",",0,25,","51",",,0,08,+","28",",,0,06,","15.0",",,0,29,","20.0",",0,28,","1106.7","0","494.4",",0","61.0",",,,0","78",",,,0","2.39",",0","6.99",",,,0","-2.22",",,,0","","","","","","","","","","","",""
"USW00014835","1985-01","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","11",",0","1",",0","0",",0","20",",0","2",",0","4",",0","31",",0","25",",0","0",",0","0",",0","13","","","","","","-30.6",",0,20,","51",",,0,27,+","79",",,0,10,","25.1",",,0,01,","4.4",",0,05,+","1897.4","0","790.7",",0","34.3",",,,0","183",",,,0","-7.17",",0","-3.10",",,,0","-11.25",",,,0","","","","","","","","","","","",""
"USW00014835","1985-02","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","11",",0","9",",0","1",",0","20",",0","4",",0","5",",0","23",",0","14",",0","0",",0","0",",0","12","","1","","","","-25.0",",0,03,","178",",,0,16,+","66",",,0,05,","38.4",",,0,23,","12.8",",0,24,+","2540.7","0","643.3",",0","100.2",",,,0","194",",,,0","-4.64",",0","-0.14",",,,0","-9.15",",,,0","","","","","","","","","","","",""
"USW00014835","1985-03","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","2.5","0","2.5",",0","14",",0","11",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","1",",0","0",",0","15","","1","","3","","-8.9",",0,18,","0",",,0,31,+","0",",T,0,31,+","23.6",",,0,11,","26.1",",0,28,","2920.6","0","379.9",",0","93.1",",,,0","0",",T,,0","6.16",",0","11.48",",,,0","0.84",",,,0","","","","","","","","","","","",""
"USW00014835","1985-04","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","23.6","0","21.1",",0","7",",0","1",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","17",",0","0",",0","8","","","","3","","-3.9",",0,09,","0",",,0,30,+","13",",,0,08,","38.6",",,0,05,","29.4",",0,21,","3094.4","0","173.8",",0","46.5",",,,0","13",",,,0","13.24",",0","20.04",",,,0","6.45",",,,0","","","","","","","","","","","",""
"USW00014835","1985-05","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","60.9","0","37.3",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","11","","","","4","","3.3",",0,03,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,15,","31.7",",0,12,","3156.8","0","62.4",",0","57.9",",,,0","0",",,,0","17.52",",0","24.49",",,,0","10.55",",,,0","","","","","","","","","","","",""
"USW00014835","1985-06","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","135.2","0","74.3",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","11","","","","6","","4.4",",0,13,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,11,","33.9",",0,09,+","3179.6","0","22.8",",0","41.3",",,,0","0",",,,0","20.05",",0","26.79",",,,0","13.31",",,,0","","","","","","","","","","","",""
"USW00014835","1985-07","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","281.5","0","146.3",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","15","","","","7","","9.4",",0,17,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,15,","33.9",",0,08,","0.0","0","0.0",",0","41.6",",,,0","0",",,,0","23.05",",0","29.85",",,,0","16.25",",,,0","","","","","","","","","","","",""
"USW00014835","1985-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","372.1","0","90.6",",0","10",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","24","","5","","6","","10.0",",0,20,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,06,+","31.7",",0,13,","4.7","0","4.7",",0","156.5",",,,0","0",",,,0","21.10",",0","26.74",",,,0","15.47",",,,0","","","","","","","","","","","",""
"USW00014835","1985-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","459.8","0","87.7",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","3",",0","14","","1","","3","","3.3",",0,24,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,08,","33.9",",0,07,","62.1","0","57.4",",0","28.0",",,,0","0",",,,0","19.35",",0","25.72",",,,0","12.97",",,,0","290",",X","","","","","11.2",",X","","","",""
"USW00014835","1985-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","466.8","0","7.0",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","14","","1","","1","","-1.7",",0,02,","0",",,0,31,+","0",",,0,31,+","25.7",",,0,14,","28.3",",0,12,","211.2","0","149.1",",0","55.2",",,,0","0",",,,0","13.75",",0","19.26",",,,0","8.23",",,,0","280",",X","","","","","13.0",",X","","","",""
"USW00014835","1985-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","466.8","0","0.0",",0","23",",0","14",",0","4",",0","0",",0","0",",0","0",",0","6",",0","0",",0","1",",0","0",",0","","","","","","","-7.2",",0,21,","0",",,0,30,+","0",",T,0,24,","34.3",",,0,26,","21.1",",0,19,","544.7","0","333.5",",0","228.3",",,,0","0",",T,,0","7.22",",0","11.23",",,,0","3.20",",,,0","270",",X","","","","","17.0",",X","","","",""
"USW00014835","1985-12","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","466.8","0","0.0",",0","11",",0","6",",0","0",",0","21",",0","4",",0","6",",0","30",",0","16",",0","0",",0","0",",0","7","","4","","","","-22.8",",0,18,","102",",,0,22,+","94",",,0,05,","19.1",",,0,10,","11.1",",0,01,","1310.1","0","765.4",",0","67.4",",,,0","265",",,,0","-6.36",",0","-1.50",",,,0","-11.21",",,,0","270",",X","","","","","14.3",",X","","","",""
"USW00014835","1986-01","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","0",",0","0",",0","3",",0","29",",0","11",",0","0",",0","0",",0","9","","1","","","","-18.9",",0,27,","0",",T,0,31,+","10",",,0,26,","1.5",",,0,24,","14.4",",0,21,","1950.1","0","640.0",",0","2.7",",,,0","16",",,,0","-2.31",",0","2.69",",,,0","-7.31",",,,0","","","","","","","","","","","",""
"USW00014835","1986-02","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","11",",0","6",",0","0",",0","18",",0","5",",0","2",",0","19",",0","13",",0","0",",0","0",",0","12","","9","","1","","-20.0",",0,15,","102",",,0,26,+","104",",,0,21,","15.2",",,0,04,","17.2",",0,18,","2530.4","0","580.3",",0","52.7",",,,0","251",",,,0","-2.39",",0","1.72",",,,0","-6.50",",,,0","70",",X","","","","","10.3",",X","","","",""
"USW00014835","1986-03","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","6.7","0","6.7",",0","10",",0","6",",0","0",",0","2",",0","0",",0","0",",0","12",",0","1",",0","5",",0","0",",0","12","","","","2","","-12.2",",0,01,","51",",,0,01,","8",",,0,05,+","22.9",",,0,18,","28.9",",0,30,","2904.9","0","374.5",",0","65.8",",,,0","16",",,,0","6.47",",0","12.16",",,,0","0.78",",,,0","250",",X","","","","","14.3",",X","","","",""
"USW00014835","1986-04","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","17.0","0","10.3",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","13",",0","0",",0","9","","","","3","","-5.6",",0,23,","0",",,0,30,+","8",",,0,15,","47.0",",,0,30,","31.7",",0,25,","3104.5","0","199.6",",0","81.4",",,,0","8",",,,0","12.02",",0","19.50",",,,0","4.54",",,,0","320",",X","","","","","11.6",",X","","","",""
"USW00014835","1986-05","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","48.7","0","31.7",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","13","","4","","7","","-0.6",",0,03,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,06,","28.9",",0,31,+","3173.5","0","69.0",",0","104.3",",,,0","0",",,,0","17.13",",0","23.01",",,,0","11.25",",,,0","","","","","","","","","","","",""
"USW00014835","1986-06","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","170.2","0","121.5",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","16","","1","","9","","4.4",",0,25,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,30,","35.0",",0,27,","3184.3","0","10.8",",0","90.3",",,,0","0",",,,0","22.02",",0","28.41",",,,0","15.63",",,,0","","","","","","","","","","","",""
"USW00014835","1986-07","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","390.9","0","220.7",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","12","","","","7","","11.7",",0,03,","0",",,0,31,+","0",",,0,31,+","41.7",",,0,10,","36.7",",0,25,","0.0","0","0.0",",0","70.2",",,,0","0",",,,0","25.45",",0","31.29",",,,0","19.61",",,,0","","","","","","","","","","","",""
"USW00014835","1986-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","493.1","0","102.2",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","13","","2","","3","","4.4",",0,29,","0",",,0,31,+","0",",,0,31,+","13.0",",,0,26,","33.3",",0,26,","17.2","0","17.2",",0","26.7",",,,0","0",",,,0","21.08",",0","28.25",",,,0","13.91",",,,0","","","","","","","","","","","",""
"USW00014835","1986-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","595.7","0","102.6",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","11","","1","","6","","2.8",",0,08,","0",",,0,30,+","0",",,0,30,+","69.3",",,0,19,","31.7",",0,28,+","39.2","0","22.0",",0","144.6",",,,0","0",",,,0","21.02",",0","27.19",",,,0","14.86",",,,0","","","","","","","","","","","",""
"USW00014835","1986-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","604.9","0","9.2",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","8",",0","0",",0","20","","1","","1","","-0.6",",0,16,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,25,","25.6",",0,04,","223.8","0","184.6",",0","66.0",",,,0","0",",,,0","12.67",",0","17.99",",,,0","7.36",",,,0","","","","","","","","","","","",""
"USW00014835","1986-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","604.9","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","15",",0","1",",0","0",",0","0",",0","20","","2","","1","","-12.8",",0,14,+","0",",,0,30,+","0",",T,0,20,+","9.7",",,0,25,","20.6",",0,01,","666.6","0","442.8",",0","29.4",",,,0","0",",T,,0","3.57",",0","7.55",",,,0","-0.41",",,,0","","","","","","","","","","","",""
"USW00014835","1986-12","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","604.9","0","0.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","25",",0","5",",0","0",",0","0",",0","16","","5","","","","-15.0",",0,13,","0",",,0,31,+","0",",T,0,30,+","15.0",",,0,01,","8.3",",0,15,+","1235.8","0","569.2",",0","38.7",",,,0","0",",T,,0","-0.03",",0","3.21",",,,0","-3.26",",,,0","","","","","","","","","","","",""
"USW00014835","1987-01","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","10",",0","4",",0","0",",0","19",",0","4",",0","5",",0","27",",0","11",",0","0",",0","0",",0","13","","2","","","","-25.6",",0,25,","203",",,0,26,+","163",",,0,09,","14.7",",,0,19,","12.2",",0,06,","1914.4","0","678.6",",0","35.4",",,,0","381",",,,0","-3.56",",0","0.56",",,,0","-7.67",",,,0","","","","","","","","","","","",""
"USW00014835","1987-02","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","5",",0","1",",0","0",",0","3",",0","1",",0","0",",0","26",",0","3",",0","0",",0","0",",0","15","","2","","","","-9.4",",0,16,","51",",,0,18,+","51",",,0,17,","15.0",",,0,28,","12.8",",0,11,","2395.5","0","481.1",",0","19.0",",,,0","51",",,,0","1.15",",0","6.03",",,,0","-3.73",",,,0","","","","","","","","","","","",""
"USW00014835","1987-03","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","4",",0","0",",0","10","","","","","","-8.3",",0,12,+","0",",T,0,13,","0",",T,0,13,+","10.7",",,0,18,","23.9",",0,07,","2767.5","0","372.0",",0","31.6",",,,0","0",",T,,0","6.33",",0","12.24",",,,0","0.43",",,,0","","","","","","","","","","","",""
"USW00014835","1987-04","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","6.4","0","6.4",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","9",",0","0",",0","14","","3","","4","","-7.2",",0,03,","0",",,0,30,+","0",",T,0,03,","39.9",",,0,11,","31.1",",0,29,","2984.2","0","216.7",",0","91.8",",,,0","0",",T,,0","11.32",",0","18.02",",,,0","4.63",",,,0","","","","","","","","","","","",""
"USW00014835","1987-05","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","89.3","0","82.9",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","12","","","","9","","1.1",",0,01,","0",",,0,31,+","0",",,0,31,+","33.8",",,0,11,","33.3",",0,29,","3024.4","0","40.2",",0","55.7",",,,0","0",",,,0","19.71",",0","27.14",",,,0","12.28",",,,0","","","","","","","","","","","",""
"USW00014835","1987-06","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","228.7","0","139.4",",0","11",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","14","","","","12","","10.0",",0,10,+","0",",,0,30,+","0",",,0,30,+","64.8",",,0,01,","34.4",",0,15,","3028.2","0","3.8",",0","207.6",",,,0","0",",,,0","22.85",",0","29.17",",,,0","16.54",",,,0","","","","","","","","","","","",""
"USW00014835","1987-07","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","427.9","0","199.2",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","20","","","","8","","12.8",",0,16,","0",",,0,31,+","0",",,0,31,+","37.8",",,0,01,","35.0",",0,26,","0.3","0","0.3",",0","80.5",",,,0","0",",,,0","24.75",",0","30.22",",,,0","19.28",",,,0","","","","","","","","","","","",""
"USW00014835","1987-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","583.9","0","156.0",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","15","","1","","10","","7.8",",0,24,","0",",,0,31,+","0",",,0,31,+","47.5",",,0,26,","36.1",",0,02,","8.6","0","8.3",",0","144.7",",,,0","0",",,,0","23.10",",0","29.09",",,,0","17.10",",,,0","","","","","","","","","","","",""
"USW00014835","1987-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","643.7","0","59.8",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","14","","3","","2","","5.6",",0,26,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,29,","32.2",",0,06,","33.7","0","25.1",",0","65.2",",,,0","0",",,,0","19.49",",0","26.24",",,,0","12.74",",,,0","","","","","","","","","","","",""
"USW00014835","1987-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","643.7","0","0.0",",0","14",",0","4",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","4",",0","0",",0","12","","","","1","","-4.4",",0,12,","0",",,0,31,+","0",",T,0,22,+","6.6",",,0,24,+","23.3",",0,16,","333.8","0","300.1",",0","30.7",",,,0","0",",T,,0","8.65",",0","15.43",",,,0","1.87",",,,0","270",",X","","","","","9.8",",X","","","",""
"USW00014835","1987-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","644.8","0","1.1",",0","13",",0","5",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","3",",0","0",",0","10","","","","","","-10.0",",0,21,","0",",,0,30,+","0",",T,0,30,+","32.0",",,0,24,","25.0",",0,03,","659.8","0","326.0",",0","76.4",",,,0","0",",T,,0","7.51",",0","12.50",",,,0","2.51",",,,0","160",",X","","","","","12.5",",X","","","",""
"USW00014835","1987-12","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","644.8","0","0.0",",0","15",",0","12",",0","1",",0","4",",0","2",",0","0",",0","24",",0","3",",0","0",",0","0",",0","18","","","","1","","-8.3",",0,18,","25",",,0,18,+","94",",,0,14,","45.0",",,0,15,","13.3",",0,09,","1181.2","0","521.4",",0","135.1",",,,0","122",",,,0","1.51",",0","4.94",",,,0","-1.91",",,,0","230",",X","","","","","16.5",",X","","","",""
"USW00014835","1988-01","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","7",",0","3",",0","0",",0","3",",0","0",",0","6",",0","24",",0","15",",0","0",",0","0",",0","5","","","","1","","-21.7",",0,10,","51",",,0,28,+","23",",,0,26,","14.2",",,0,17,","14.4",",0,30,","1877.5","0","696.3",",0","41.2",",,,0","52",",,,0","-4.13",",0","0.84",",,,0","-9.10",",,,0","210",",X","","","","","14.3",",X","","","",""
"USW00014835","1988-02","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","8",",0","4",",0","0",",0","11",",0","2",",0","4",",0","26",",0","13",",0","0",",0","0",",0","11","","1","","","","-23.3",",0,13,","152",",,0,14,+","107",",,0,03,","9.7",",,0,01,","16.7",",0,22,","2515.2","0","637.7",",0","33.1",",,,0","206",",,,0","-3.66",",0","1.33",",,,0","-8.64",",,,0","230",",X","","","","","12.5",",X","","","",""
"USW00014835","1988-03","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","13",",0","6",",0","0",",0","5",",0","1",",0","0",",0","19",",0","3",",0","3",",0","0",",0","10","","2","","4","","-15.6",",0,05,","127",",,0,04,","124",",,0,03,","24.6",",,0,29,","23.9",",0,23,","2942.7","0","427.5",",0","65.6",",,,0","145",",,,0","4.54",",0","10.48",",,,0","-1.40",",,,0","180",",X","","","","","11.6",",X","","","",""
"USW00014835","1988-04","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","2.8","0","2.8",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","8",",0","0",",0","4","","","","7","","-2.8",",0,19,","0",",,0,30,+","0",",T,0,06,","31.8",",,0,06,","29.4",",0,05,","3183.9","0","241.2",",0","62.5",",,,0","0",",T,,0","10.39",",0","17.44",",,,0","3.33",",,,0","350",",X","","","","","17.9",",X","","","",""
"USW00014835","1988-05","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","43.6","0","40.8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","5","","","","3","","1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,23,","34.4",",0,31,","3240.5","0","56.6",",0","25.2",",,,0","0",",,,0","17.82",",0","26.47",",,,0","9.18",",,,0","180",",X","","","","","13.0",",X","","","",""
"USW00014835","1988-06","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","180.3","0","136.7",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","16",",0","3","","","","1","","5.0",",0,11,","0",",,0,30,+","0",",,0,30,+","3.8",",,0,08,","40.6",",0,25,","3253.0","0","12.5",",0","7.4",",,,0","0",",,,0","22.47",",0","31.37",",,,0","13.58",",,,0","270",",X","","","","","9.8",",X","","","",""
"USW00014835","1988-07","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","394.6","0","214.3",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","16","","","","6","","8.3",",0,01,","0",",,0,31,+","0",",,0,31,+","41.9",",,0,18,","38.3",",0,09,+","0.8","0","0.8",",0","89.6",",,,0","0",",,,0","25.22",",0","32.64",",,,0","17.80",",,,0","210",",X","","","","","10.3",",X","","","",""
"USW00014835","1988-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","605.1","0","210.5",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","20","","1","","6","","7.2",",0,30,+","0",",,0,31,+","0",",,0,31,+","38.1",",,0,05,","36.7",",0,17,","6.4","0","5.6",",0","97.0",",,,0","0",",,,0","24.94",",0","31.24",",,,0","18.65",",,,0","40",",X","","","","","17.9",",X","","","",""
"USW00014835","1988-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","661.1","0","56.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","17","","","","4","","5.0",",0,07,","0",",,0,30,+","0",",,0,30,+","21.3",",,0,19,","32.2",",0,22,","32.2","0","25.8",",0","65.5",",,,0","0",",,,0","19.34",",0","26.30",",,,0","12.38",",,,0","270",",X","","","","","13.0",",X","","","",""
"USW00014835","1988-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","662.2","0","1.1",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","5",",0","0",",0","11","","1","","4","","-6.1",",0,31,","0",",,0,31,+","0",",T,0,29,+","34.0",",,0,17,","24.4",",0,15,","344.6","0","312.4",",0","94.6",",,,0","0",",T,,0","8.29",",0","14.37",",,,0","2.21",",,,0","290",",X","","","","","11.2",",X","","","",""
"USW00014835","1988-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","662.2","0","0.0",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","11","","","","4","","-4.4",",0,29,+","0",",T,0,28,+","3",",,0,30,+","29.0",",,0,20,","18.9",",0,16,","700.1","0","355.5",",0","114.3",",,,0","9",",,,0","6.48",",0","11.59",",,,0","1.37",",,,0","260",",X","","","","","12.5",",X","","","",""
"USW00014835","1988-12","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","662.2","0","0.0",",0","11",",0","3",",0","1",",0","7",",0","1",",0","0",",0","26",",0","10",",0","0",",0","0",",0","5","","","","","","-15.6",",0,29,","76",",,0,30,+","58",",,0,27,","31.2",",,0,27,","16.7",",0,20,","1303.3","0","603.2",",0","58.2",",,,0","120",",,,0","-1.13",",0","4.18",",,,0","-6.44",",,,0","210","1,X","","","","","10.7","1,X","","","",""
