"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00136910","1992-04","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","1.6","0","1.6",",0","13",",0","6",",0","1",",0","1",",0","1",",0","0",",0","9",",0","1",",0","4",",0","0",",0","-3.9",",0,02,","25",",,0,21,","25",",,0,21,","72.1",",,0,11,","27.8",",0,11,","","","3071.3","0","291.5",",0","","","","","160.7",",,,0","25",",,,0","8.67",",0","14.03",",,,0","3.32",",,,0","","","",""
"USC00136910","1992-05","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","31.4","0","29.8",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","2.2",",0,07,+","0",",,0,31,+","0",",,0,31,+","7.6",",,0,22,","30.6",",0,02,+","149.5",",,,0","3167.7","0","96.4",",0","10.59",",,,0","23.84",",,,0","21.5",",,,0","0",",,,0","16.19",",0","22.31",",,,0","10.06",",,,0","2479",",,,0","",""
"USC00136910","1992-06","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","105.1","0","73.7",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","9.4",",0,21,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,17,","31.1",",0,30,","164.4",",,,0","3174.9","0","7.2",",0","14.67",",,,0","27.35",",,,0","38.6",",,,0","0",",,,0","20.55",",0","26.73",",,,0","14.37",",,,0","2280",",,,0","",""
"USC00136910","1992-07","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","218.4","0","113.3","1,0","22",",0","14",",0","5",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","2",",0","13.9","1,0,31,+","0",",,0,31,+","0",",,0,31,+","47.2",",,0,03,","32.8",",0,02,","138.7",",,,0","0.8","0","0.8",",0","17.00",",,,0","28.26",",,,0","270.5",",,,0","0",",,,0","22.06","1,0","26.84",",,,0","17.28","1,,,0","2266",",,,0","",""
"USC00136910","1992-08","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","283.1","0","64.7",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","8.9",",0,17,+","0",",,0,31,+","0",",,0,31,+","29.0",",,0,26,","32.2",",0,10,+","124.2","1,,,0","22.1","0","21.3",",0","15.14",",,,0","27.36",",,,0","65.9",",,,0","0",",,,0","19.73",",0","25.41",",,,0","14.05",",,,0","1975",",,,0","",""
"USC00136910","1992-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","318.7","0","35.6",",0","13",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","2.8",",0,30,+","0",",,0,30,+","0",",,0,30,+","97.5",",,0,15,","28.9",",0,16,+","90.7","2,,,0","106.7","0","84.6",",0","11.26",",,,0","22.86",",,,0","228.8",",,,0","0",",,,0","16.70",",0","22.54",",,,0","10.86",",,,0","2407","2,,,0","",""
"USC00136910","1992-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","323.4","0","4.7","2,0","5",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","5","2,0","0",",0","13",",0","0",",0","-2.8","2,0,18,+","0",",,0,31,+","0",",,0,31,+","8.6",",,0,08,","28.3",",0,04,","78.2","2,,,0","310.1","0","203.4",",0","6.02",",,,0","16.49",",,,0","13.2",",,,0","0",",,,0","11.60","2,0","18.09",",,,0","5.10","2,,,0","2777",",,,0","",""
"USC00136910","1992-11","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","323.4","0","0.0",",0","15",",0","10",",0","0",",0","1",",0","0","2,0","0",",0","19",",0","2",",0","0",",0","0",",0","-9.4",",0,29,+","25",",,0,14,","0","2,T,0,07,","20.1",",,0,20,","18.3",",0,17,","","","797.0","0","486.9",",0","","","","","119.7",",,,0","0","2,T,,0","2.10",",0","5.17",",,,0","-0.96",",,,0","","","",""
"USC00136910","1992-12","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","323.4","0","0.0",",0","11",",0","5",",0","0",",0","0","5,0","0","3,0","0",",0","30",",0","11",",0","0",",0","0",",0","-16.1",",0,31,+","0","5,,0,31,+","0","3,T,0,17,","9.9",",,0,16,","8.3",",0,15,","","","1430.7","0","633.7",",0","","","","","38.6",",,,0","0","3,T,,0","-2.11",",0","2.34",",,,0","-6.56",",,,0","","","",""
"USC00136910","1993-01","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0","2,0","9",",0","7",",0","0",",0","","","1","4,0","0","2,0","29","2,0","21",",0","0",",0","0",",0","-17.2","2,0,30,+","","","89","4,,0,10,","12.2",",,0,04,","8.3",",0,04,","","","2140.5","0","709.8",",0","","","","","42.2",",,,0","102","4,,,0","-5.99","2,0","-1.83",",,,0","-10.15","2,,,0","","","",""
"USC00136910","1993-02","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","8",",0","4",",0","0",",0","16","1,0","2","3,0","6",",0","27",",0","19",",0","0",",0","0",",0","-21.1",",0,24,","203","1,,0,28,+","152","3,,0,26,","8.1",",,0,12,","10.0",",0,01,","","","2807.4","0","666.9",",0","","","","","26.4",",,,0","237","3,,,0","-5.48",",0","-1.43",",,,0","-9.54",",,,0","","","",""
"USC00136910","1993-03","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","9",",0","8",",0","0",",0","6",",0","0","3,0","0",",0","23",",0","6",",0","1",",0","0",",0","-15.6",",0,13,","203",",,0,01,","0","3,T,0,14,","22.9",",,0,31,","22.2",",0,30,","","","3347.6","0","540.2",",0","","","","","65.7",",,,0","0","3,T,,0","0.91",",0","5.65",",,,0","-3.84",",,,0","","","",""
"USC00136910","1993-04","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","14",",0","7",",0","0",",0","0","1,0","0","1,0","0",",0","8",",0","1",",0","3",",0","0",",0","-3.9",",0,02,","0","1,,0,30,+","0","1,,0,30,+","22.9",",,0,29,","22.8",",0,24,","","","3650.0","0","302.4",",0","","","","","93.3",",,,0","0","1,,,0","8.25",",0","13.45",",,,0","3.06",",,,0","","","",""
"USC00136910","1993-05","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","10.2","0","10.2",",0","15",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","6.1",",0,19,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,07,","28.3",",0,09,","120.1",",,,0","3718.5","0","68.5",",0","11.49","1,,,0","23.55","1,,,0","138.6",",,,0","0",",,,0","16.45",",0","21.61",",,,0","11.29",",,,0","3152",",,,0","",""
"USC00136910","1993-06","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","117.0","0","106.8","1,0","16",",0","10",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","1",",0","7.2","1,0,05,+","0",",,0,30,+","0",",,0,30,+","22.4",",,0,08,","36.1",",0,20,","140.9",",,,0","3744.1","0","25.6",",0","14.84",",,,0","27.34",",,,0","107.8",",,,0","0",",,,0","21.05","1,0","26.31",",,,0","15.80","1,,,0","2942",",,,0","",""
"USC00136910","1993-07","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","272.7","0","155.7",",0","20",",0","15",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","16.1",",0,07,","0",",,0,31,+","0",",,0,31,+","64.0",",,0,05,","32.8",",0,28,+","128.5",",,,0","0.0","0","0.0",",0","18.10",",,,0","28.25",",,,0","362.5",",,,0","0",",,,0","23.36",",0","27.69",",,,0","19.03",",,,0","2650",",,,0","",""
"USC00136910","1993-08","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","440.7","0","168.0",",0","14",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","11.7",",0,07,","0",",,0,31,+","0",",,0,31,+","32.5",",,0,10,","35.0",",0,27,","127.9",",,,0","2.7","0","2.7",",0","18.12",",,,0","29.94",",,,0","106.5",",,,0","0",",,,0","23.66",",0","28.74",",,,0","18.59",",,,0","2303",",,,0","",""
"USC00136910","1993-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","453.2","0","12.5",",0","13",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","2.8",",0,29,","0",",,0,30,+","0",",,0,30,+","29.2",",,0,14,","31.7",",0,13,","88.3",",,,0","113.7","0","111.0",",0","10.78",",,,0","21.15",",,,0","138.7",",,,0","0",",,,0","15.05",",0","20.44",",,,0","9.66",",,,0","2499",",,,0","",""
"USC00136910","1993-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","459.3","0","6.1","1,0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0","1,0","9","1,0","0","1,0","-5.6",",0,31,","0",",,0,31,+","0",",T,0,30,","11.4",",,0,09,","28.3","1,0,08,","76.0","4,,,0","346.9","0","233.2","1,0","6.18","3,,,0","16.44","1,,,0","24.6",",,,0","0",",T,,0","10.70","1,0","16.52","1,,,0","4.88",",,,0","2885",",,,0","",""
"USC00136910","1993-11","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","459.3","0","0.0",",0","6",",0","3",",0","0",",0","","","0","2,0","0",",0","19",",0","5",",0","0",",0","0",",0","-12.2",",0,26,","","","0","2,,0,30,+","18.3",",,0,13,","16.7",",0,05,","","","822.7","0","475.8",",0","","","","","28.0",",,,0","0","2,,,0","2.47",",0","7.37",",,,0","-2.42",",,,0","","","",""
"USC00136910","1993-12","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","459.3","0","0.0","1,0","6",",0","2",",0","0",",0","","","0","1,0","0","1,0","24","1,0","10",",0","0",",0","0",",0","-17.2","1,0,29,+","","","0","1,,0,31,+","7.4",",,0,14,","13.9",",0,10,","","","1428.8","0","606.1",",0","","","","","17.4",",,,0","0","1,,,0","-1.87","1,0","2.53",",,,0","-6.26","1,,,0","","","",""
"USC00136910","1994-01","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","10",",0","1",",0","0",",0","","","2","1,0","12",",0","29",",0","21",",0","0",",0","0",",0","-27.2",",0,16,+","","","51","1,,0,03,","2.5",",,0,03,","11.1",",0,01,","","","2270.6","0","841.8",",0","","","","","9.5",",,,0","120","1,,,0","-8.82",",0","-3.93",",,,0","-13.72",",,,0","","","",""
"USC00136910","1994-02","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","7",",0","3",",0","1",",0","","","4","2,0","7",",0","26",",0","15",",0","0",",0","0",",0","-21.7",",0,01,","","","76","2,,0,13,","27.2",",,0,20,","18.3",",0,19,","","","2933.2","0","662.6",",0","","","","","47.1",",,,0","177","2,,,0","-5.33",",0","0.41",",,,0","-11.08",",,,0","","","",""
"USC00136910","1994-03","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","4","1,0","1","1,0","0","1,0","","","0","1,0","0",",0","22",",0","0",",0","2",",0","0",",0","-8.9",",0,02,","","","0","1,,0,31,+","3.0","1,,0,07,","26.7",",0,24,","","","3357.8","0","424.6",",0","","","","","5.3","1,,,0","0","1,,,0","4.64",",0","11.28",",,,0","-2.00",",,,0","","","",""
"USC00136910","1994-04","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","8.9","0","8.9",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","11",",0","0",",0","-5.6",",0,07,","0",",,0,30,+","0",",,0,30,+","49.3",",,0,21,","28.9",",0,19,","142.1","5,,,0","3598.0","0","240.2",",0","5.86","3,,,0","19.21","3,,,0","88.3",",,,0","0",",,,0","10.62",",0","17.44",",,,0","3.80",",,,0","4584","1,,,0","",""
"USC00136910","1994-05","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","31.4","0","22.5","1,0","7",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","22",",0","0",",0","3.3","1,0,08,+","0",",,0,31,+","0",",,0,31,+","23.6",",,0,06,","29.4",",0,24,","146.9",",,,0","3687.7","0","89.7",",0","11.22",",,,0","25.07",",,,0","87.9",",,,0","0",",,,0","16.13","1,0","22.44",",,,0","9.83","1,,,0","2230","2,,,0","",""
"USC00136910","1994-06","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","159.5","0","128.1",",0","13",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","10.6",",0,04,+","0",",,0,30,+","0",",,0,30,+","41.1",",,0,21,","32.8",",0,20,","147.5",",,,0","3701.3","0","13.6",",0","15.25","1,,,0","32.08","1,,,0","169.3",",,,0","0",",,,0","22.15",",0","27.23",",,,0","17.07",",,,0","2333",",,,0","",""
"USC00136910","1994-07","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","272.7","0","113.2","2,0","14",",0","8",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","2",",0","11.1","2,0,08,","0",",,0,31,+","0",",,0,31,+","58.4",",,0,08,","33.3",",0,20,","150.3",",,,0","1.9","0","1.9",",0","18.49",",,,0","31.86",",,,0","147.3",",,,0","0",",,,0","22.13","2,0","27.39",",,,0","16.88","2,,,0","2237",",,,0","",""
"USC00136910","1994-08","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","374.9","0","102.2","3,0","11",",0","7",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","29",",0","6",",0","10.6","3,0,15,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,04,","35.0",",0,28,","135.9",",,,0","8.0","0","6.1",",0","16.23",",,,0","30.31",",,,0","44.2",",,,0","0",",,,0","21.69","3,0","27.90",",,,0","15.48","3,,,0","2136",",,,0","",""
"USC00136910","1994-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","423.7","0","48.8",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","3.9",",0,23,","0",",,0,30,+","0",",,0,30,+","29.2",",,0,26,","32.8",",0,15,","103.5",",,,0","71.7","0","63.7",",0","13.71",",,,0","24.65",",,,0","75.9",",,,0","0",",,,0","17.84",",0","24.16",",,,0","11.51",",,,0","2169",",,,0","",""
"USC00136910","1994-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","430.9","0","7.2","1,0","9",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","4","1,0","0",",0","11",",0","1",",0","-2.8","1,0,27,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,31,","32.2",",0,01,","","","235.9","0","164.2",",0","","","","","44.3",",,,0","0",",,,0","13.05","1,0","19.16",",,,0","6.93","1,,,0","","","",""
"USC00136910","1994-11","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","430.9","0","0.0","1,0","9",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","17","1,0","0",",0","0",",0","0",",0","-7.2","1,0,30,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,21,","20.6",",0,05,+","","","597.8","0","361.9",",0","","","","","85.6",",,,0","0",",,,0","5.85","1,0","11.54",",,,0","0.16","1,,,0","","","",""
"USC00136910","1994-12","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","430.9","0","0.0","1,0","8",",0","1",",0","1",",0","","","1","1,0","0","1,0","27","1,0","9",",0","0",",0","0",",0","-16.1","1,0,12,+","","","25","1,,0,31,","31.8",",,0,07,","15.6",",0,05,","","","1140.5","0","542.7",",0","","","","","39.2",",,,0","25","1,,,0","0.17","1,0","4.95",",,,0","-4.61","1,,,0","","","",""
"USC00136910","1995-01","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0","2,0","9",",0","3",",0","0",",0","","","1","4,0","5","1,0","30","1,0","22","1,0","0","1,0","0","1,0","-22.8","1,0,05,","","","43","4,,0,06,","8.1",",,0,27,","5.6","1,0,18,","","","1864.1","0","723.6","1,0","","","","","22.1",",,,0","71","4,,,0","-6.58","2,0","-2.20","1,,,0","-10.97","1,,,0","","","",""
"USC00136910","1995-02","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","6","1,0","1",",0","0",",0","28",",0","11",",0","1",",0","0",",0","-17.2",",0,08,","76","1,,0,08,+","84",",,0,03,","13.5",",,0,03,","22.2",",0,26,","","","2443.2","0","579.1",",0","","","","","24.2",",,,0","102",",,,0","-2.35",",0","3.51",",,,0","-8.21",",,,0","","","",""
"USC00136910","1995-03","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","6",",0","4",",0","1",",0","5","1,0","2",",0","2",",0","15",",0","6",",0","5",",0","0",",0","-18.9",",0,08,","76","1,,0,05,","76",",,0,05,","29.7",",,0,26,","24.4",",0,17,","","","2877.7","0","434.5",",0","","","","","50.0",",,,0","101",",,,0","4.32",",0","10.10",",,,0","-1.47",",,,0","","","",""
"USC00136910","1995-04","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","16",",0","9",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","5",",0","0",",0","-7.2",",0,05,+","0",",,0,30,+","0",",,0,30,+","24.9",",,0,08,","23.9",",0,03,","","","3174.7","0","297.0",",0","","","","","130.6",",,,0","0",",,,0","8.43",",0","14.48",",,,0","2.38",",,,0","","","",""
"USC00136910","1995-05","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","2.5","0","2.5","1,0","15",",0","10",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","11",",0","0",",0","3.3","1,0,05,","0",",,0,31,+","0",",,0,31,+","39.6",",,0,28,","26.7",",0,14,","102.6",",,,0","3313.2","0","138.5",",0","10.54",",,,0","21.00",",,,0","220.0",",,,0","0",",,,0","13.88","1,0","18.76",",,,0","9.00","1,,,0","3084",",,,0","",""
"USC00136910","1995-06","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","102.0","0","99.5",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","11.7",",0,12,+","0",",,0,30,+","0",",,0,30,+","20.3",",,0,08,","32.8",",0,22,","135.4","2,,,0","3321.5","0","8.3",",0","17.76","1,,,0","29.14","1,,,0","86.3",",,,0","0",",,,0","21.38",",0","26.27",",,,0","16.48",",,,0","2036",",,,0","",""
"USC00136910","1995-07","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","281.3","0","179.3",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","10.0",",0,03,+","0",",,0,31,+","0",",,0,31,+","29.5",",,0,04,","37.2",",0,14,","175.1",",,,0","3.9","0","3.9",",0","19.89",",,,0","33.04",",,,0","111.3",",,,0","0",",,,0","23.99",",0","29.77",",,,0","18.20",",,,0","2150",",,,0","",""
"USC00136910","1995-08","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","492.3","0","211.0","2,0","9",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","15",",0","16.1","2,0,25,+","0",",,0,31,+","0",",,0,31,+","16.3",",,0,15,","35.0",",0,31,+","154.4",",,,0","3.9","0","0.0",",0","21.26",",,,0","33.24",",,,0","46.5",",,,0","0",",,,0","25.68","2,0","31.57",",,,0","19.79","2,,,0","2017",",,,0","",""
"USC00136910","1995-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","528.6","0","36.3","1,0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","22","1,0","0","1,0","0.6",",0,23,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,20,","30.6","1,0,06,","86.5",",,,0","87.3","0","83.4","1,0","","","","","34.1",",,,0","0",",,,0","16.72","1,0","23.52","1,,,0","9.92",",,,0","2608",",,,0","",""
"USC00136910","1995-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","531.7","0","3.1","1,0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0","1,0","11","1,0","0","1,0","-1.7",",0,23,+","0",",,0,31,+","0",",,0,31,+","19.6",",,0,31,","28.9","1,0,13,","94.4",",,,0","277.6","0","190.3","1,0","7.35","1,,,0","16.21","1,,,0","32.7",",,,0","0",",,,0","12.07","1,0","18.94","1,,,0","5.20",",,,0","4050",",,,0","",""
"USC00136910","1995-11","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","531.7","0","0.0",",0","5",",0","4",",0","1",",0","4",",0","0","2,0","0",",0","21",",0","5",",0","0",",0","0",",0","-13.9",",0,29,+","25",",,0,29,+","3","2,,0,08,","25.7",",,0,02,","18.3",",0,10,","","","803.6","0","526.0",",0","","","","","45.3",",,,0","3","2,,,0","0.80",",0","6.35",",,,0","-4.75",",,,0","","","",""
"USC00136910","1995-12","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","531.7","0","0.0",",0","5",",0","3",",0","0",",0","10",",0","4","1,0","3",",0","29",",0","15",",0","0",",0","0",",0","-20.0",",0,09,","178",",,0,10,+","76","1,,0,09,+","5.8",",,0,07,","17.8",",0,03,","","","1466.5","0","662.9",",0","","","","","15.4",",,,0","215","1,,,0","-3.05",",0","1.69",",,,0","-7.79",",,,0","","","",""
"USC00136910","1996-01","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0","1,0","10",",0","3",",0","0",",0","20","3,0","6","1,0","10","1,0","30","1,0","16",",0","0",",0","0",",0","-28.9","1,0,31,","229","3,,0,28,+","152","1,,0,27,","17.0",",,0,18,","15.6",",0,14,","","","2223.7","0","757.2",",0","","","","","44.9",",,,0","421","1,,,0","-6.92","1,0","-1.22",",,,0","-12.61","1,,,0","","","",""
"USC00136910","1996-02","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","","","1",",0","6",",0","25",",0","11",",0","0",",0","0",",0","-32.2",",0,04,+","","","25",",,0,16,","11.4",",,0,27,","18.3",",0,25,","","","2871.5","0","647.8",",0","","","","","22.1",",,,0","25",",,,0","-4.00",",0","1.90",",,,0","-9.91",",,,0","","","",""
"USC00136910","1996-03","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","7",",0","4",",0","1",",0","5",",0","2","3,0","3",",0","25",",0","9",",0","0",",0","0",",0","-20.0",",0,07,","25",",,0,25,+","25","3,,0,25,+","31.2",",,0,05,","20.6",",0,14,","","","3448.7","0","577.2",",0","","","","","56.2",",,,0","63","3,,,0","-0.29",",0","5.88",",,,0","-6.45",",,,0","","","",""
"USC00136910","1996-04","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","2.5","0","2.5","1,0","8",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","9",",0","0",",0","-5.0","1,0,06,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,22,","28.9",",0,12,","117.9","2,,,0","3726.2","0","277.5",",0","4.30","2,,,0","15.99","3,,,0","50.4",",,,0","0",",,,0","8.87","1,0","15.61",",,,0","2.12","1,,,0","4105","1,,,0","",""
"USC00136910","1996-05","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","16.6","0","14.1",",0","20",",0","16",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","3",",0","2.8",",0,01,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,27,","32.2",",0,20,+","121.7","2,,,0","3853.2","0","127.0",",0","11.66","2,,,0","21.26","2,,,0","265.7",",,,0","0",",,,0","14.69",",0","20.12",",,,0","9.26",",,,0","3230",",,,0","",""
"USC00136910","1996-06","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","115.4","0","98.8",",0","15",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","8.3",",0,04,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,02,","32.8",",0,30,","110.0","3,,,0","3868.3","0","15.1",",0","17.80",",,,0","28.33",",,,0","87.6",",,,0","0",",,,0","21.12",",0","26.88",",,,0","15.36",",,,0","2219",",,,0","",""
"USC00136910","1996-07","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","257.9","0","142.5",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","11.7",",0,10,","0",",,0,31,+","0",",,0,31,+","46.7",",,0,28,","34.4",",0,19,","149.6",",,,0","0.0","0","0.0",",0","18.81","1,,,0","31.08","1,,,0","102.9",",,,0","0",",,,0","22.93",",0","28.73",",,,0","17.13",",,,0","2197",",,,0","",""
"USC00136910","1996-08","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","386.7","0","128.8",",0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","11.1",",0,02,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,11,","32.8",",0,07,","104.3",",,,0","0.0","0","0.0",",0","19.43","1,,,0","29.87","1,,,0","77.7",",,,0","0",",,,0","22.49",",0","27.78",",,,0","17.20",",,,0","1656","2,,,0","",""
"USC00136910","1996-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","425.5","0","38.8",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","5.0",",0,15,+","0",",,0,30,+","0",",,0,30,+","20.6",",,0,26,","30.0",",0,05,","88.1",",,,0","76.9","0","76.9",",0","13.64",",,,0","23.15",",,,0","77.5",",,,0","0",",,,0","17.06",",0","23.01",",,,0","11.11",",,,0","2089",",,,0","",""
"USC00136910","1996-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","431.3","0","5.8",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","11",",0","0",",0","-0.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","25.9",",,0,29,","27.2",",0,15,","131.2",",,,0","273.8","0","196.9",",0","7.91",",,,0","17.71",",,,0","77.3",",,,0","0",",,,0","12.17",",0","18.81",",,,0","5.53",",,,0","3283",",,,0","",""
"USC00136910","1996-11","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","","","","","","","","","0","2,0","0","2,0","","","","","","","","","","","","","0","2,,0,30,+","0","2,,0,30,+","","","","","","","","","","","","","","","44.0","1,a,,0","0","2,,,0","","","","","","","","","",""
