"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00403447","2009-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1007.1","0","0.0",",0","11",",0","9",",0","1",",0","0","1,0","0",",0","0",",0","21",",0","0",",0","1",",0","0",",0","2","","","","-7.2",",0,11,","0","1,,0,31,+","0",",T,0,25,","40.4",",,0,09,","22.2",",0,01,","723.6","0","","","431.1",",0","","","","","","","","","","","105.2",",,,0","0",",T,,0","4.43",",0","9.49",",,,0","-0.64",",,,0","","","",""
"USC00403447","2010-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","0.0","0","0.0",",0","8",",0","6",",0","1",",0","2",",0","0","1,0","0",",0","24",",0","10",",0","0",",0","0",",0","1","","4","","-13.3",",0,08,","25",",,0,31,+","5","1,,0,07,","45.0",",,0,17,","18.3",",0,23,+","1227.5","0","","","503.9",",0","","","","","","","","","","","117.7",",,,0","5","1,,,0","2.08",",0","7.68",",,,0","-3.53",",,,0","","","",""
"USC00403447","2010-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","0.0","0","0.0",",0","7",",0","6",",0","1",",0","3","2,0","1","1,0","0",",0","24",",0","3",",0","0",",0","0",",0","","","","","-10.0",",0,01,","102","2,,0,08,","102","1,,0,08,","28.2",",,0,09,","20.0",",0,22,","1691.2","0","","","463.7",",0","","","","","","","","","","","99.9",",,,0","122","1,,,0","1.77",",0","6.94",",,,0","-3.40",",,,0","","","",""
"USC00403447","2010-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","0.0","0","0.0",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","11",",0","0",",0","","","1","","-5.6",",0,04,","0",",,0,31,+","0",",,0,31,+","15.7",",,0,21,","24.4",",0,25,+","1940.7","0","","","249.5",",0","","","","","","","","","","","87.3",",,,0","0",",,,0","10.29",",0","16.81",",,,0","3.76",",,,0","","","",""
"USC00403447","2010-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","46.8","0","46.8",",0","6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","3","","3.3",",0,09,","0",",,0,30,+","0",",,0,30,+","46.2",",,0,25,","31.1",",0,16,+","1982.2","0","","","41.5",",0","","","","","","","","","","","132.9",",,,0","0",",,,0","18.51",",0","25.73",",,,0","11.29",",,,0","","","",""
"USC00403447","2010-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","196.1","0","149.3",",0","10",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","2","","5","","10.0",",0,11,","0",",,0,31,+","0",",T,0,02,","98.3",",,0,02,","33.9",",0,24,","1993.5","0","","","11.3",",0","","","","","","","","","","","219.2",",,,0","0",",T,,0","22.78",",0","28.23",",,,0","17.34",",,,0","","","",""
"USC00403447","2010-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","486.8","0","290.7",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","25",",0","","","8","","16.7",",0,07,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,17,","36.1",",0,23,+","1993.5","0","","","0.0",",0","","","","","","","","","","","89.0",",,,0","0",",,,0","28.02",",0","33.47",",,,0","22.57",",,,0","","","",""
"USC00403447","2010-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","779.5","0","292.7","1,0","8",",0","4",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","24","1,0","","","7","","16.7","1,0,02,","0",",,0,31,+","0",",,0,31,+","60.2",",,0,12,","36.7","1,0,25,","0.0","0","","","0.0","1,0","","","","","","","","","","","149.9",",,,0","0",",,,0","28.09","1,0","33.55","1,,,0","22.62","1,,,0","","","",""
"USC00403447","2010-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1100.7","0","321.2",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","4","","16.1",",0,27,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,10,","40.0",",0,04,","0.0","0","","","0.0",",0","","","","","","","","","","","58.1",",,,0","0",",,,0","28.69",",0","34.30",",,,0","23.08",",,,0","","","",""
"USC00403447","2010-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1263.7","0","163.0","1,0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","14","1,0","","","","","8.9",",0,28,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,25,+","36.1","1,0,21,","3.3","0","","","3.3","1,0","","","","","","","","","","","1.2",",,,0","0",",,,0","23.80","1,0","31.11","1,,,0","16.50",",,,0","","","",""
"USC00403447","2010-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1286.8","0","23.1","1,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","2","1,0","0","1,0","25","1,0","1","1,0","","","1","","-0.6","1,0,31,+","0",",,0,31,+","0",",,0,31,+","8.9",",,0,25,","32.2","1,0,11,","73.5","0","","","70.2","1,0","","","","","","","","","","","16.8",",,,0","0",",,,0","16.76","1,0","25.63","1,,,0","7.90","1,,,0","","","",""
"USC00403447","2010-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1290.4","0","3.6",",0","12",",0","8",",0","3",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","","","","","-2.2",",0,28,+","0",",,0,30,+","0",",,0,30,+","44.7",",,0,26,","27.2",",0,12,","286.2","0","","","212.7",",0","","","","","","","","","","","176.5",",,,0","0",",,,0","11.36",",0","18.26",",,,0","4.47",",,,0","","","",""
"USC00403447","2010-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","","","1290.4","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","0",",0","0",",0","","","","","-9.4",",0,14,+","0",",T,0,26,+","8",",,0,18,","17.3",",,0,12,","19.4",",0,22,","767.4","0","","","481.2",",0","","","","","","","","","","","32.4",",,,0","13",",,,0","2.81",",0","8.40",",,,0","-2.78",",,,0","","","",""
"USC00403447","2011-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.2","1,7","0.0","7","0.0","1,K","12",",K","4",",K","1",",K","6","1,K","1","1,K","0","1,K","19","1,K","3","1,K","1","1,K","0","1,K","","","","","-11.7","1,K,13,","102","1,,K,10,","91","1,,K,10,","27.4",",,K,01,","22.8","1,K,30,","1230.6","7","  10.0","2,,,7,5,2","463.2","1,K","  12.2","1,,,7,5,2","   2.2","2,,,7,5,2","   2.2","1,,,7,5,2","   3.5","2,,,7,5,2","   4.9","1,,,7,5,2","59.3",",,,K","119","1,,,K","2.89","1,K","8.15","1,,,K","-2.37","1,,,K","340","1,7","11.2","1,7"
"USC00403447","2011-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","3.5",",7","2.2","7","2.2",",K","11",",K","9",",K","1",",K","3",",K","2",",K","0",",K","13",",K","4",",K","7",",K","0",",K","","","2","","-12.8",",K,11,","102",",,K,10,","89",",,K,10,","27.7",",,K,25,","25.6",",K,21,","1537.7","7","  11.7",",,,7,5,2","307.1",",K","  15.0",",,,7,5,2","   2.2",",,,7,5,2","   2.2",",,,7,5,2","   6.1",",,,7,5,2","   8.2",",,,7,5,2","89.6",",,,K","130",",,,K","7.44",",K","13.07",",,,K","1.82",",,,K","24",",7","98.3",",7"
"USC00403447","2011-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.0",",7","13.1","7","10.9",",K","11",",K","10",",K","2",",K","0",",K","0",",K","0",",K","5",",K","0",",K","10",",K","0",",K","","","4","","-5.6",",K,08,","0",",,K,31,+","0",",,K,31,+","34.3",",,K,05,","29.4",",K,21,","1756.2","7","  15.0","1,,,7,5,2","218.5",",K","  18.9","1,,,7,5,2","   5.6","1,,,7,5,2","   9.4","1,,,7,5,2","   9.5","1,,,7,5,2","  13.9","1,,,7,5,2","137.3",",,,K","0",",,,K","11.64",",K","17.49",",,,K","5.78",",,,K","200",",7","13.4",",7"
"USC00403447","2011-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","3.6","2,7","72.8","7","59.7","2,K","10",",K","9",",K","4",",K","0","3,K","0","2,K","0","2,K","0","2,K","0","2,K","23","2,K","2","2,K","","","3","","3.9","2,K,17,","0","3,,K,30,+","0","2,,K,30,+","105.9",",,K,27,","32.8","2,K,10,","1808.5","7","  20.0","2,,,7,5,2","52.3","2,K","  23.3","2,,,7,5,2","   9.4","2,,,7,5,2","  13.3","2,,,7,5,2","  14.8","2,,,7,5,2","  19.3","2,,,7,5,2","315.4",",,,K","0","2,,,K","18.60","2,K","24.95","2,,,K","12.24","2,,,K","31","2,7","98.3","2,7"
"USC00403447","2011-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.3","2,7","176.7","7","103.9","1,K","10",",K","7",",K","3",",K","0","3,K","0","2,K","0","1,K","0","1,K","0","1,K","24","1,K","4","1,K","","","3","","5.6","1,K,05,","0","3,,K,31,+","0","2,,K,31,+","49.5",",,K,03,","32.8","1,K,31,","1845.4","7","","","36.9","1,K","","","","","","","","","","","171.8",",,,K","0","2,,,K","20.57","1,K","26.14","1,,,K","14.99","1,,,K","60","3,7","93.9","3,7"
"USC00403447","2011-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.8",",7","446.8","7","270.1",",K","6","1,K","5","1,K","0","1,K","0",",K","0",",K","0",",K","0",",K","0",",K","30",",K","24",",K","","","3","","19.4",",K,18,+","0",",,K,30,+","0",",,K,30,+","16.8","1,,K,29,","36.1",",K,05,","1845.4","7","  27.2",",,,7,5,1","0.0",",K","  30.0",",,,7,5,1","  23.9",",,,7,5,1","  27.2",",,,7,5,1","  25.5",",,,7,5,1","  29.0",",,,7,5,1","51.6","1,,,K","0",",,,K","27.34",",K","33.01",",,,K","21.66",",,,K","12",",7","31.3",",7"
"USC00403447","2011-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","0.8",",7","765.6","7","318.8",",7","9",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","26",",7","","","4","","18.3",",7,01,","0",",,7,31,+","0",",,7,31,+","22.4",",,7,08,","37.2",",7,13,+","0.0","7","  28.3","2,,,7,5,1","0.0",",7","  31.7","2,,,7,5,1","  26.1","2,,,7,5,1","  28.9","2,,,7,5,1","  27.6","2,,,7,5,1","  30.3","2,,,7,5,1","60.8",",,,7","0",",,,7","28.62",",7","34.10",",,,7","23.13",",,,7","17","1,7","102.8","1,7"
"USC00403447","2011-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","0.8",",7","1055.2","7","289.6",",7","8",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","22",",7","1","","3","","17.8",",7,30,+","0",",,7,31,+","0",",,7,31,+","17.8",",,7,21,","40.6",",7,04,","0.0","7","  29.4",",,,7,5,1","0.0",",7","  31.1",",,,7,5,1","  25.6",",,,7,5,1","  27.2",",,,7,5,1","  27.2",",,,7,5,1","  29.0",",,,7,5,1","64.1",",,,7","0",",,,7","27.67",",7","33.56",",,,7","21.79",",,,7","5",",7","22.4",",7"
"USC00403447","2011-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.1",",7","1165.2","7","110.0",",7","7",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","6",",7","","","","","10.0",",7,27,","0",",,7,30,+","0",",,7,30,+","33.8",",,7,19,","37.2",",7,01,","4.9","7","  26.7",",,,7,5,1","4.9",",7","  27.8",",,,7,5,1","  20.6",",,,7,5,1","  21.7",",,,7,5,1","  22.5",",,,7,5,1","  24.1",",,,7,5,1","68.2",",,,7","0",",,,7","21.84",",7","28.24",",,,7","15.43",",,,7","360",",7","12.1",",7"
"USC00403447","2011-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.2",",7","1182.1","7","16.9",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","2",",7","0",",7","19",",7","0",",7","","","1","","-0.6",",7,30,","0",",,7,31,+","0",",,7,31,+","15.7",",,7,28,","30.0",",7,17,","107.8","7","  22.2","3,,,7,5,1","102.9",",7","  23.3","3,,,7,5,1","  13.3","3,,,7,5,1","  14.4","3,,,7,5,1","  17.7","3,,,7,5,1","  19.4","3,,,7,5,1","38.4",",,,7","0",",,,7","15.56",",7","22.80",",,,7","8.32",",,,7","12","4,7","98.3","4,7"
"USC00403447","2011-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.8",",7","1187.1","7","5.0",",7","14",",7","9",",7","3",",7","0","1,7","0",",7","0",",7","3",",7","0",",7","7",",7","0",",7","","","2","","-3.9",",7,18,","0","1,T,7,29,","0",",T,7,29,","41.9",",,7,16,","25.6",",7,15,","302.4","7","  15.6",",,,4,5,1","194.6",",7","  16.1",",,,5,5,1","  11.1",",,,4,5,1","  12.2",",,,5,5,1","  13.3",",,,4,5,1","  14.6",",,,5,5,1","173.3",",,,7","0",",T,,7","12.02",",7","17.13",",,,7","6.90",",,,7","29","3,7","80.5","3,7"
"USC00403447","2011-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.8",",7","1187.1","7","0.0",",7","11",",7","11",",7","3",",7","1",",7","1",",7","0",",7","15",",7","0",",7","0",",7","0",",7","","","","","-5.6",",7,11,","51",",,7,07,","38",",,7,07,","94.2",",,7,05,","20.0",",7,15,","666.9","7","  10.0",",,,7,5,1","364.5",",7","  12.2","4,,,7,5,1","   5.6",",,,7,5,1","   6.1","4,,,7,5,1","   8.0",",,,7,5,1","   9.2","4,,,7,5,1","247.5",",,,7","38",",,,7","6.58",",7","11.75",",,,7","1.40",",,,7","17",",7","111.8",",7"
"USC00403447","2012-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","3.1",",7","0.0","7","0.0",",7","10",",7","7",",7","0",",7","0",",7","0",",7","0",",7","12",",7","0",",7","2",",7","0",",7","","","3","","-7.2",",7,03,","0",",,7,31,+","0",",,7,31,+","12.7",",,7,11,","21.7",",7,18,","1004.2","7","   9.4",",,,7,5,1","337.3",",7","  11.7","1,,,7,5,1","   5.0",",,,7,5,1","   6.1","1,,,7,5,1","   7.4",",,,7,5,1","   9.0","1,,,7,5,1","54.4",",,,7","0",",,,7","7.45",",7","13.08",",,,7","1.82",",,,7","180",",7","25.5",",7"
"USC00403447","2012-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.4",",7","0.0","7","0.0",",7","10",",7","6",",7","0",",7","0",",7","0",",7","0",",7","9",",7","0",",7","4",",7","0",",7","","","3","","-6.1",",7,13,+","0",",,7,29,+","0",",T,7,12,+","17.3",",,7,22,","26.1",",7,24,","1297.4","7","  10.6",",,,7,5,1","293.2",",7","  12.2",",,,7,5,1","   4.4",",,,7,5,1","   5.6",",,,7,5,1","   7.7",",,,7,5,1","   9.2",",,,7,5,1","70.6",",,,7","0",",T,,7","8.22",",7","13.65",",,,7","2.80",",,,7","10","1,7","17.9","1,7"
"USC00403447","2012-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.5","1,7","37.6","7","37.6",",7","9",",7","6",",7","1",",7","0","1,7","0",",7","0",",7","0",",7","0",",7","25",",7","0",",7","","","2","","0.6",",7,04,+","0","1,,7,31,+","0",",,7,31,+","48.3",",,7,09,","30.0",",7,15,","1367.2","7","  17.8",",,,7,5,1","69.8",",7","  20.0",",,,7,5,1","   9.4",",,,7,5,1","  11.1",",,,7,5,1","  13.3",",,,7,5,1","  15.5",",,,7,5,1","134.7",",,,7","0",",,,7","17.29",",7","23.99",",,,7","10.60",",,,7","15",",7","111.8",",7"
"USC00403447","2012-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.5",",7","90.1","7","52.5",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","0",",7","","","","","2.2",",7,12,","0",",,7,30,+","0",",,7,30,+","19.3",",,7,04,","30.0",",7,02,+","1439.4","7","  20.0",",,,7,5,1","72.2",",7","  22.8",",,,7,5,1","  15.6",",,,7,5,1","  16.7",",,,7,5,1","  17.4",",,,7,5,1","  19.8",",,,7,5,1","40.9",",,,7","0",",,,7","17.68",",7","24.24",",,,7","11.11",",,,7","13","1,7","102.8","1,7"
"USC00403447","2012-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.6",",7","236.2","7","146.1",",7","6",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","8",",7","","","2","","10.0",",7,10,","0",",,7,31,+","0",",,7,31,+","56.4",",,7,07,","34.4",",7,30,","1440.5","7","  24.4",",,,7,5,1","1.1",",7","  27.2",",,,7,5,1","  20.0",",,,7,5,1","  21.1",",,,7,5,1","  21.6",",,,7,5,1","  24.1",",,,7,5,1","80.5",",,,7","0",",,,7","23.01",",7","29.27",",,,7","16.75",",,,7","10",",7","80.5",",7"
"USC00403447","2012-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.5",",7","427.5","7","191.3",",7","6",",7","5",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","14",",7","","","2","","12.2",",7,02,","0",",,7,30,+","0",",,7,30,+","67.8",",,7,01,","38.3",",7,30,+","1441.6","7","  25.6",",,,7,5,1","1.1",",7","  27.8","1,,,7,5,1","  21.1",",,,7,5,1","  23.3","1,,,7,5,1","  23.3",",,,7,5,1","  25.5","1,,,7,5,1","125.8",",,,7","0",",,,7","24.67",",7","31.29",",,,7","18.05",",,,7","12",",7","49.2",",7"
"USC00403447","2012-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.6",",7","739.2","7","311.7",",7","12",",7","6",",7","2",",7","0","1,7","0",",7","0",",7","0",",7","0",",7","31",",7","22",",7","","","1","","19.4",",7,29,","0","1,,7,31,+","0",",,7,31,+","47.2",",,7,10,","38.3",",7,06,+","0.0","7","","","0.0",",7","","","","","","","","","","","106.2",",,,7","0",",,,7","28.39",",7","33.68",",,,7","23.10",",,,7","180",",7","11.2",",7"
"USC00403447","2012-08","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.4",",7","986.7","7","247.5",",7","8",",7","6",",7","0",",7","0","1,7","0",",7","0",",7","0",",7","0",",7","31",",7","22",",7","","","","","14.4",",7,12,","0","1,,7,31,+","0",",,7,31,+","21.8",",,7,17,","35.6",",7,17,","0.0","7","  27.2","1,,,7,5,1","0.0",",7","  29.4","1,,,7,5,1","  24.4","1,,,7,5,1","  25.0","1,,,7,5,1","  25.7","1,,,7,5,1","  27.4","1,,,7,5,1","79.0",",,,7","0",",,,7","26.32",",7","32.39",",,,7","20.25",",,,7","10","1,7","80.5","1,7"
"USC00403447","2012-09","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.0","1,7","1134.9","7","148.2",",7","10",",7","7",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","8",",7","","","2","","7.8",",7,24,","0",",,7,30,+","0",",,7,30,+","40.9",",,7,17,","36.1",",7,06,","9.8","7","  26.1",",,,7,5,1","9.8",",7","  28.3",",,,7,5,1","  20.0",",,,7,5,1","  21.7",",,,7,5,1","  23.1",",,,7,5,1","  24.8",",,,7,5,1","161.5",",,,7","0",",,,7","22.95",",7","29.07",",,,7","16.83",",,,7","13",",7","80.5",",7"
"USC00403447","2012-10","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.5",",7","1152.2","7","17.3",",7","9",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","0",",7","","","3","","1.7",",7,30,+","0",",,7,31,+","0",",,7,31,+","44.7",",,7,18,","27.8",",7,13,+","122.5","7","  19.4","1,,,7,5,1","112.7",",7","  22.2","1,,,7,5,1","  13.3","1,,,7,5,1","  14.4","1,,,7,5,1","  17.3","1,,,7,5,1","  18.9","1,,,7,5,1","153.1",",,,7","0",",,,7","15.25",",7","21.36",",,,7","9.14",",,,7","17","2,7","80.5","2,7"
"USC00403447","2012-11","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.0",",7","1152.2","7","0.0",",7","5",",7","4",",7","1",",7","0",",7","0",",7","0",",7","10",",7","0",",7","6",",7","0",",7","","","","","-3.9",",7,28,","0",",,7,30,+","0",",,7,30,+","38.1",",,7,12,","27.8",",7,04,","400.9","7","  14.4","1,,,7,5,1","278.4",",7","  16.1",",,,7,5,1","   8.9","1,,,7,5,1","  10.0",",,,7,5,1","  11.7","1,,,7,5,1","  13.0",",,,7,5,1","65.8",",,,7","0",",,,7","9.05",",7","16.01",",,,7","2.09",",,,7","13","1,7","98.3","1,7"
"USC00403447","2012-12","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.5",",7","1153.6","7","1.4",",7","18",",7","9",",7","1",",7","0",",7","0",",7","0",",7","15",",7","1",",7","4",",7","0",",7","","","1","","-6.7",",7,30,","0",",T,7,27,+","8",",,7,26,","32.0",",,7,29,","23.3",",7,04,","707.2","7","  13.9",",,,7,5,1","306.3",",7","  15.6",",,,7,5,1","   5.6",",,,7,5,1","   6.1",",,,7,5,1","  10.0",",,,7,5,1","  11.4",",,,7,5,1","120.0",",,,7","8",",,,7","8.50",",7","13.55",",,,7","3.44",",,,7","21",",7","111.8",",7"
"USC00403447","2013-01","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.9",",7","0.0","7","0.0",",7","14",",7","8",",7","3",",7","0",",7","0",",7","0",",7","22",",7","3",",7","3",",7","0",",7","2","","2","","-6.1",",7,03,","0",",,7,31,+","0",",,7,31,+","57.9",",,7,13,","23.9",",7,30,","1106.2","7","  12.2",",,,7,5,1","399.0",",7","  13.9",",,,7,5,1","   5.0",",,,7,5,1","   5.6",",,,7,5,1","   6.8",",,,7,5,1","   8.1",",,,7,5,1","201.4",",,,7","0",",,,7","5.46",",7","10.50",",,,7","0.43",",,,7","180",",7","13.9",",7"
"USC00403447","2013-02","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.3",",7","0.0","7","0.0",",7","11",",7","5",",7","2",",7","0",",7","0",",7","0",",7","12",",7","0",",7","0",",7","0",",7","1","","2","","-6.1",",7,02,+","0",",,7,28,+","0",",,7,28,+","31.0",",,7,19,","20.0",",7,08,","1456.4","7","  10.0",",,,7,5,1","350.2",",7","  10.6",",,,7,5,1","   6.1",",,,7,5,1","   6.7",",,,7,5,1","   7.3",",,,7,5,1","   8.6",",,,7,5,1","108.8",",,,7","0",",,,7","5.83",",7","11.39",",,,7","0.26",",,,7","20",",7","17.9",",7"
"USC00403447","2013-03","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.4",",7","0.0","7","0.0",",7","14",",7","9",",7","1",",7","0",",7","0",",7","0",",7","14",",7","0",",7","4",",7","0",",7","","","4","","-6.1",",7,03,","0",",,7,31,+","0",",T,7,26,+","27.7",",,7,11,","25.6",",7,17,+","1784.8","7","  11.7",",,,7,5,1","328.4",",7","  13.3",",,,7,5,1","   5.0",",,,7,5,1","   6.1",",,,7,5,1","   7.9",",,,7,5,1","   9.8",",,,7,5,1","83.8",",,,7","0",",T,,7","7.74",",7","13.53",",,,7","1.95",",,,7","220","2,7","13.9","2,7"
"USC00403447","2013-04","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.8","1,7","27.5","7","27.5",",7","10",",7","8",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","1","","2","","1.7",",7,25,+","0",",,7,30,+","0",",,7,30,+","66.3",",,7,12,","30.6",",7,18,","1910.1","7","  17.8",",,,7,5,1","125.3",",7","  20.0",",,,7,5,1","   9.4",",,,7,5,1","  10.0",",,,7,5,1","  13.5",",,,7,5,1","  15.8",",,,7,5,1","221.7",",,,7","0",",,,7","15.08",",7","21.19",",,,7","8.96",",,,7","18","1,7","17.9","1,7"
"USC00403447","2013-05","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","2.1",",7","124.3","7","96.8",",7","13",",7","10",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","0",",7","","","","","1.1",",7,04,","0",",,7,31,+","0",",,7,31,+","76.2",",,7,22,","31.1",",7,21,+","1955.9","7","  22.2","1,,,7,5,1","45.8",",7","  23.9","1,,,7,5,1","  12.8","1,,,7,5,1","  13.9","1,,,7,5,1","  18.3","1,,,7,5,1","  20.4","1,,,7,5,1","247.5",",,,7","0",",,,7","19.98",",7","25.35",",,,7","14.61",",,,7","180",",7","12.1",",7"
"USC00403447","2013-06","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.9",",7","338.8","7","214.5",",7","7",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","13",",7","","","","","14.4",",7,08,","0",",,7,30,+","0",",,7,30,+","35.6",",,7,18,","36.7",",7,28,","1955.9","7","  25.6","1,,,7,5,1","0.0",",7","  28.9","1,,,7,5,1","  21.7","1,,,7,5,1","  23.3","1,,,7,5,1","  23.9","1,,,7,5,1","  26.1","1,,,7,5,1","81.0",",,,7","0",",,,7","25.48",",7","30.92",",,,7","20.04",",,,7","15","3,7","80.5","3,7"
"USC00403447","2013-07","35.0761","-89.743","97.5","GERMANTOWN 4 SE, TN US","1.4",",7","561.1","7","222.3",",7","8",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","9",",7","","","2","","16.1",",7,13,","0",",,7,31,+","0",",,7,31,+","79.2",",,7,23,","35.6",",7,11,","0.0","7","  26.7",",,,7,5,1","0.0",",7","  28.9",",,,7,5,1","  23.9",",,,7,5,1","  26.1",",,,7,5,1","  25.1",",,,7,5,1","  27.1",",,,7,5,1","130.5",",,,7","0",",,,7","25.50",",7","30.67",",,,7","20.33",",,,7","16",",7","53.6",",7"
