"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014935","1960-08","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","402.1","0","151.5",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","3","","","","8","","10.0",",0,20,","0",",,0,31,+","0",",,0,31,+","32.5",",,0,23,","36.1",",0,01,","","","0.0","0","0.0",",0","","","","","66.0",",,,0","0",",,,0","23.22",",0","30.52",",,,0","15.92",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1960-09","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","479.1","0","77.0",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","5","","","","7","","0.6",",0,30,","0",",,0,30,+","0",",,0,30,+","21.3",",,0,24,","36.1",",0,04,+","","","52.2","0","52.2",",0","","","","","53.4",",,,0","0",",,,0","19.16",",0","26.76",",,,0","11.56",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1960-10","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","485.8","0","6.7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","20",",0","0",",0","3","","","","3","","-4.4",",0,19,","0",",,0,31,+","0",",T,0,29,","9.9",",,0,29,","30.0",",0,11,+","","","236.0","0","183.8",",0","","","","","16.5",",,,0","0",",T,,0","12.62",",0","20.49",",,,0","4.75",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1960-11","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","485.8","0","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","24",",0","3",",0","2",",0","0",",0","4","","","","2","","-13.9",",0,30,","0",",T,0,30,+","0",",T,0,28,","6.9",",,0,27,","25.6",",0,25,","","","661.8","0","425.8",",0","","","","","10.5",",,,0","0",",T,,0","4.14",",0","11.79",",,,0","-3.52",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1960-12","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","485.8","0","0.0",",0","2",",0","1",",0","0",",0","3",",0","1",",0","2",",0","30",",0","8",",0","0",",0","0",",0","7","","","","","","-19.4",",0,21,","25",",,0,30,+","25",",,0,27,","2.5",",,0,27,","15.0",",0,04,","","","1296.4","0","634.6",",0","","","","","3.0",",,,0","28",",,,0","-2.14",",0","4.27",",,,0","-8.55",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1961-01","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","31",",0","7",",0","0",",0","0",",0","1","","","","","","-23.9",",0,24,","0",",T,0,03,+","0",",T,0,26,+","0.0",",T,0,26,+","17.2",",0,31,","","","1969.2","0","672.8",",0","","","","","0.0",",T,,0","0",",T,,0","-3.37",",0","5.16",",,,0","-11.90",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1961-02","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","7",",0","1",",0","1",",0","27",",0","8",",0","0",",0","0",",0","6","","","","1","","-18.9",",0,03,","25",",,0,19,+","43",",,0,05,","6.9",",,0,17,","20.6",",0,25,","","","2475.6","0","506.4",",0","","","","","12.5",",,,0","90",",,,0","0.25",",0","7.35",",,,0","-6.86",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1961-03","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","0.0","0","0.0",",0","7",",0","4",",0","0",",0","6",",0","3",",0","0",",0","25",",0","2",",0","1",",0","0",",0","9","","","","","","-11.7",",0,09,","102",",,0,08,+","94",",,0,05,","14.7",",,0,12,","23.3",",0,25,","","","2920.1","0","444.5",",0","","","","","39.0",",,,0","168",",,,0","4.00",",0","9.37",",,,0","-1.38",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1961-04","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","1.7","0","1.7",",0","6",",0","5",",0","0",",0","1",",0","1",",0","0",",0","16",",0","0",",0","6",",0","0",",0","5","","","","","","-8.3",",0,07,","102",",,0,09,","97",",,0,08,","17.5",",,0,08,","27.8",",0,23,+","","","3233.1","0","313.0",",0","","","","","45.5",",,,0","120",",,,0","7.96",",0","14.96",",,,0","0.95",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1961-05","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","22.5","0","20.8",",0","14",",0","10",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","12",",0","0",",0","9","","","","7","","-2.2",",0,02,","0",",,0,31,+","0",",,0,31,+","74.4",",,0,21,","31.1",",0,30,+","","","3380.8","0","147.7",",0","","","","","190.2",",,,0","0",",,,0","14.24",",0","20.05",",,,0","8.43",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1961-06","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","140.3","0","117.8",",0","10",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","9",",0","2","","","","10","","8.3",",0,20,","0",",,0,30,+","0",",,0,30,+","37.1",",,0,05,","41.1",",0,30,","","","3391.4","0","10.6",",0","","","","","102.0",",,,0","0",",,,0","21.91",",0","28.72",",,,0","15.09",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1961-07","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","344.7","0","204.4",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","3","","","","11","","13.3",",0,08,","0",",,0,31,+","0",",,0,31,+","71.1",",,0,11,","37.8",",0,04,","","","0.0","0","0.0",",0","","","","","120.8",",,,0","0",",,,0","24.93",",0","32.26",",,,0","17.59",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1961-08","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","523.0","0","178.3",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","10","","","","7","","13.3",",0,22,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,17,","36.7",",0,29,","","","0.3","0","0.3",",0","","","","","33.8",",,,0","0",",,,0","24.07",",0","31.33",",,,0","16.82",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1961-09","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","572.2","0","49.2",",0","12",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","5",",0","4","","","","7","","0.0",",0,28,","0",",,0,30,+","0",",T,0,30,","40.6",",,0,12,","34.4",",0,10,","","","115.5","0","115.2",",0","","","","","64.7",",,,0","0",",T,,0","16.14",",0","22.56",",,,0","9.71",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1961-10","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","576.1","0","3.9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","7","","","","1","","-2.8",",0,26,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,29,+","31.7",",0,17,","","","301.1","0","185.6",",0","","","","","5.1",",,,0","0",",,,0","12.47",",0","20.55",",,,0","4.40",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1961-11","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","576.1","0","0.0",",0","5",",0","2",",0","0",",0","6",",0","2",",0","0",",0","25",",0","4",",0","1",",0","0",",0","10","","","","","","-11.7",",0,06,","51",",,0,20,+","48",",,0,15,","13.7",",,0,15,","21.1",",0,01,","","","795.4","0","494.3",",0","","","","","21.8",",,,0","94",",,,0","1.86",",0","8.10",",,,0","-4.38",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1961-12","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","576.1","0","0.0",",0","6",",0","2",",0","0",",0","22",",0","2",",0","9",",0","30",",0","17",",0","0",",0","0",",0","10","","","","","","-24.4",",0,15,+","381",",,0,18,+","221",",,0,11,","14.5",",,0,16,","17.8",",0,02,+","","","1575.9","0","780.5",",0","","","","","26.3",",,,0","430",",,,0","-6.85",",0","-0.84",",,,0","-12.85",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1962-01","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","12",",0","0",",0","10",",0","30",",0","14",",0","0",",0","0",",0","2","","","","","","-26.1",",0,20,","25",",,0,24,+","20",",,0,18,","1.8",",,0,18,","16.7",",0,31,","","","2352.5","0","776.6",",0","","","","","3.4",",,,0","36",",,,0","-6.72",",0","-0.85",",,,0","-12.58",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1962-02","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","0.0","0","0.0",",0","10",",0","4",",0","0",",0","11",",0","2",",0","5",",0","26",",0","13",",0","2",",0","0",",0","11","","","","","","-27.2",",0,28,","203",",,0,28,+","130",",,0,20,","17.8",",,0,20,","24.4",",0,11,","","","2965.6","0","613.1",",0","","","","","41.9",",,,0","257",",,,0","-3.56",",0","2.28",",,,0","-9.41",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1962-03","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","0.0","0","0.0",",0","11",",0","4",",0","0",",0","23",",0","2",",0","3",",0","28",",0","13",",0","2",",0","0",",0","15","","","","","","-20.6",",0,01,","305",",,0,14,+","89",",,0,10,","11.7",",,0,24,","23.3",",0,28,","","","3594.0","0","628.4",",0","","","","","40.1",",,,0","216",",,,0","-1.94",",0","3.44",",,,0","-7.32",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1962-04","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","8.1","0","8.1",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","8",",0","0",",0","2","","","","1","","-7.8",",0,02,","0",",T,0,08,+","3",",,0,08,","4.6",",,0,07,","30.6",",0,20,","","","3837.1","0","243.1",",0","","","","","13.4",",,,0","3",",,,0","10.50",",0","18.32",",,,0","2.68",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1962-05","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","68.8","0","60.7",",0","10",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","6","","","","11","","1.1",",0,02,+","0",",,0,31,+","0",",,0,31,+","16.5",",,0,18,","35.6",",0,07,","","","3866.3","0","29.2",",0","","","","","87.1",",,,0","0",",,,0","19.35",",0","27.04",",,,0","11.66",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1962-06","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","163.2","0","94.4",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","6","","","","10","","8.9",",0,02,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,23,","32.2",",0,19,+","","","3887.7","0","21.4",",0","","","","","69.7",",,,0","0",",,,0","20.77",",0","26.61",",,,0","14.92",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1962-07","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","287.8","0","124.6",",0","15",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","6","","","","13","","8.9",",0,26,","0",",,0,31,+","0",",,0,31,+","37.3",",,0,11,","35.6",",0,07,","","","5.9","0","5.9",",0","","","","","223.0",",,,0","0",",,,0","22.16",",0","28.08",",,,0","16.24",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1962-08","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","427.9","0","140.1",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","2","","","","13","","9.4",",0,25,","0",",,0,31,+","0",",,0,31,+","15.0",",,0,02,","36.1",",0,19,","","","6.1","0","0.2",",0","","","","","41.9",",,,0","0",",,,0","22.85",",0","30.21",",,,0","15.48",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1962-09","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","445.3","0","17.4",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","11","","","","6","","1.1",",0,10,+","0",",,0,30,+","0",",,0,30,+","11.7",",,0,17,","31.7",",0,12,","","","102.0","0","95.9",",0","","","","","40.4",",,,0","0",",,,0","15.72",",0","22.39",",,,0","9.04",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1962-10","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","455.0","0","9.7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","12",",0","0",",0","11","","","","1","","-8.3",",0,25,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,19,","30.6",",0,11,","","","313.0","0","211.0",",0","","","","","34.4",",,,0","0",",,,0","11.84",",0","19.02",",,,0","4.66",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1962-11","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","455.0","0","0.0",",0","2",",0","1",",0","0",",0","2",",0","0",",0","0",",0","24",",0","2",",0","0",",0","0",",0","7","","","","","","-9.4",",0,08,","25",",,0,18,+","18",",,0,16,","2.5",",,0,16,","20.0",",0,13,","","","759.3","0","446.3",",0","","","","","2.8",",,,0","21",",,,0","3.46",",0","9.65",",,,0","-2.74",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1962-12","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","455.0","0","0.0",",0","7",",0","3",",0","0",",0","12",",0","2",",0","5",",0","28",",0","11",",0","0",",0","0",",0","6","","","","","","-22.8",",0,26,+","102",",,0,21,","89",",,0,20,","5.8",",,0,20,","20.0",",0,16,","","","1431.3","0","672.0",",0","","","","","17.2",",,,0","161",",,,0","-3.35",",0","2.53",",,,0","-9.22",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1963-01","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","0.0","0","0.0",",0","8",",0","4",",0","0",",0","22",",0","4",",0","20",",0","31",",0","24",",0","0",",0","0",",0","3","","","","","","-33.3",",0,27,","102",",,0,31,+","56",",,0,11,","5.3",",,0,10,","12.2",",0,08,","","","2371.8","0","940.5",",0","","","","","17.8",",,,0","200",",,,0","-12.00",",0","-6.22",",,,0","-17.79",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1963-02","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","5",",0","0",",0","1",",0","28",",0","8",",0","0",",0","0",",0","4","","","","","","-20.0",",0,21,","76",",,0,01,","20",",,0,27,","2.0",",,0,27,","15.6",",0,05,","","","2946.5","0","574.7",",0","","","","","5.3",",,,0","38",",,,0","-2.19",",0","4.89",",,,0","-9.27",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1963-03","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","0.0","0","0.0",",0","9",",0","4",",0","0",",0","5",",0","1",",0","0",",0","24",",0","4",",0","8",",0","0",",0","7","","","","3","","-8.3",",0,21,+","51",",,0,13,+","61",",,0,12,","8.1",",,0,12,","29.4",",0,28,","","","3375.3","0","428.8",",0","","","","","29.8",",,,0","102",",,,0","4.50",",0","11.59",",,,0","-2.59",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1963-04","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","4.5","0","4.5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","7","","","","4","","-6.1",",0,04,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,10,","30.6",",0,01,","","","3600.8","0","225.5",",0","","","","","35.5",",,,0","0",",,,0","10.97",",0","18.34",",,,0","3.60",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1963-05","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","25.6","0","21.1",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","10","","","","9","","-1.7",",0,22,","0",",,0,31,+","0",",,0,31,+","43.2",",,0,14,","31.1",",0,09,+","","","3705.1","0","104.3",",0","","","","","83.4",",,,0","0",",,,0","15.65",",0","22.13",",,,0","9.16",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1963-06","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","178.9","0","153.3",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","8","","","","9","","10.0",",0,17,+","0",",,0,30,+","0",",,0,30,+","25.9",",,0,05,","40.6",",0,28,","269.9","1,,,0","3707.1","0","2.0",",0","","","","","82.0",",,,0","0",",,,0","23.38",",0","30.88",",,,0","15.87",",,,0","","","","","","","","","","","6470","1,,,0","","","","","","","",""
"USW00014935","1963-07","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","396.5","0","217.6",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","5","","","","12","","12.8",",0,28,","0",",,0,31,+","0",",,0,31,+","15.7",",,0,31,","40.6",",0,23,","268.1",",,,0","0.0","0","0.0",",0","","","","","55.4",",,,0","0",",,,0","25.35",",0","32.44",",,,0","18.27",",,,0","","","","","","","","","","","5317","1,,,0","","","","","","","",""
"USW00014935","1963-08","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","549.1","0","152.6",",0","7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","10","","","","12","","8.9",",0,14,","0",",,0,31,+","0",",,0,31,+","29.5",",,0,26,","38.3",",0,01,","241.9",",,,0","6.9","0","6.9",",0","","","","","77.8",",,,0","0",",,,0","23.03",",0","29.97",",,,0","16.10",",,,0","","","","","","","","","","","4657",",,,0","","","","","","","",""
"USW00014935","1963-09","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","590.3","0","41.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","17","","","","9","","2.8",",0,29,","0",",,0,30,+","0",",,0,30,+","28.4",",,0,10,","31.7",",0,08,","120.3","2,,,0","51.7","0","44.8",",0","14.54",",,,0","25.42",",,,0","87.6",",,,0","0",",,,0","18.21",",0","24.30",",,,0","12.13",",,,0","","","","","","","","","","","4096","1,,,0","","","","","","","",""
"USW00014935","1963-10","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","605.6","0","15.3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","23",",0","2",",0","7","","","","","","-2.8",",0,31,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,20,","33.3",",0,01,","","","162.4","0","110.7",",0","","","","","1.5",",,,0","0",",,,0","15.25",",0","23.81",",,,0","6.70",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1963-11","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","605.6","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","3",",0","0",",0","4","","","","1","","-11.7",",0,14,","0",",T,0,11,","0",",T,0,11,","5.3",",,0,21,","23.3",",0,05,","","","538.0","0","375.6",",0","","","","","6.3",",,,0","0",",T,,0","5.81",",0","14.22",",,,0","-2.59",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1963-12","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","605.6","0","0.0",",0","2",",0","0",",0","0",",0","14",",0","0",",0","7",",0","31",",0","17",",0","0",",0","0",",0","4","","","","","","-25.6",",0,18,","51",",,0,23,+","23",",,0,17,+","1.8",",,0,17,","18.3",",0,05,","","","1280.7","0","742.7",",0","","","","","3.3",",,,0","59",",,,0","-5.62",",0","0.44",",,,0","-11.69",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1964-01","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","3",",0","0",",0","2",",0","30",",0","9",",0","1",",0","0",",0","2","","","","","","-28.9",",0,13,","25",",,0,14,+","20",",,0,11,","1.8",",,0,11,","21.7",",0,02,","","","1897.8","0","617.1",",0","","","","","1.8",",,,0","20",",,,0","-1.57",",0","6.55",",,,0","-9.70",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1964-02","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","0.0","0","0.0",",0","7",",0","3",",0","0",",0","16",",0","3",",0","0",",0","29",",0","5",",0","0",",0","0",",0","3","","","","","","-16.7",",0,16,","102",",,0,17,+","97",",,0,14,","9.7",",,0,14,","15.6",",0,01,","","","2504.7","0","606.9",",0","","","","","23.5",",,,0","217",",,,0","-2.59",",0","3.11",",,,0","-8.30",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1964-03","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","0.0","0","0.0",",0","7",",0","1",",0","1",",0","5",",0","1",",0","0",",0","28",",0","4",",0","1",",0","0",",0","2","","","","","","-16.7",",0,26,","51",",,0,21,+","33",",,0,19,","35.3",",,0,19,","23.3",",0,31,","","","3027.4","0","522.7",",0","","","","","41.7",",,,0","108",",,,0","1.47",",0","8.20",",,,0","-5.25",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1964-04","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","3.6","0","3.6",",0","9",",0","6",",0","1",",0","2",",0","0",",0","0",",0","6",",0","0",",0","8",",0","1",",0","9","","","","8","","-5.0",",0,08,","25",",,0,05,+","23",",,0,04,","66.3",",,0,25,","34.4",",0,16,","","","3248.4","0","221.0",",0","","","","","126.3",",,,0","23",",,,0","11.09",",0","17.87",",,,0","4.30",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00014935","1964-05","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","80.7","0","77.1",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","8",",0","7","","","","2","","1.7",",0,13,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,05,","37.2",",0,25,","270.6",",,,0","3298.4","0","50.0",",0","11.60",",,,0","25.64",",,,0","10.9",",,,0","0",",,,0","19.21",",0","27.00",",,,0","11.41",",,,0","","","","","","","","","","","7227",",,,0","","","","","","","",""
"USW00014935","1964-06","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","198.7","0","118.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","9",",0","2","","","","12","","3.9",",0,02,","0",",,0,30,+","0",",,0,30,+","30.0",",,0,14,","36.7",",0,08,","263.5",",,,0","3320.8","0","22.4",",0","15.12",",,,0","28.41","1,,,0","114.4",",,,0","0",",,,0","21.52",",0","28.86",",,,0","14.17",",,,0","","","","","","","","","","","6147",",,,0","","","","","","","",""
"USW00014935","1964-07","40.9611","-98.3136","560.8","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","","","446.0","0","247.3",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","4","","","","8","","12.2",",0,29,","0",",,0,31,+","0",",,0,31,+","43.2",",,0,07,","40.6",",0,23,+","294.0",",,,0","0.0","0","0.0",",0","19.11",",,,0","32.63",",,,0","76.1",",,,0","0",",,,0","26.31",",0","33.82",",,,0","18.80",",,,0","","","","","","","","","","","4860","2,,,0","","","","","","","",""
