"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013872","1964-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","496.9","0","4.1",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","8",",0","0",",0","","","","","-1.7",",0,21,","0",",,0,31,+","0",",,0,31,+","90.2",",,0,04,","25.6",",0,02,","249.7","0","211.9",",0","215.1",",,,0","0",",,,0","11.63",",0","18.17",",,,0","5.09",",,,0","",""
"USW00013872","1964-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","496.9","0","0.0",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","11",",0","0",",0","","","","","-8.3",",0,30,+","0",",,0,30,+","0",",T,0,30,","39.4",",,0,25,","23.9",",0,11,","476.3","0","226.6",",0","63.8",",,,0","0",",T,,0","10.78",",0","17.45",",,,0","4.11",",,,0","",""
"USW00013872","1964-12","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","496.9","0","0.0",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","","","","","-11.1",",0,01,","0",",,0,31,+","0",",T,0,19,+","17.3",",,0,12,","20.6",",0,24,","856.7","0","380.4",",0","73.3",",,,0","0",",T,,0","6.06",",0","11.23",",,,0","0.90",",,,0","",""
"USW00013872","1965-01","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","9",",0","4",",0","0",",0","5",",0","1",",0","0",",0","22",",0","4",",0","1",",0","0",",0","","","","","-13.3",",0,31,","152",",,0,17,","140",",,0,16,","13.7",",,0,16,","21.1",",0,08,","1304.3","0","447.6",",0","39.4",",,,0","153",",,,0","3.89",",0","9.58",",,,0","-1.79",",,,0","",""
"USW00013872","1965-02","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","11",",0","8",",0","1",",0","2",",0","2",",0","0",",0","20",",0","2",",0","1",",0","0",",0","","","","","-13.3",",0,03,","25",",,0,15,+","76",",,0,14,","33.0",",,0,24,","21.1",",0,11,","1703.8","0","399.5",",0","89.9",",,,0","127",",,,0","4.06",",0","9.90",",,,0","-1.77",",,,0","",""
"USW00013872","1965-03","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","14",",0","9",",0","2",",0","3",",0","2",",0","0",",0","15",",0","1",",0","0",",0","0",",0","","","","","-10.0",",0,21,","25",",,0,20,+","102",",,0,12,","58.4",",,0,26,","20.6",",0,23,+","2069.9","0","366.1",",0","152.8",",,,0","205",",,,0","6.52",",0","11.56",",,,0","1.49",",,,0","",""
"USW00013872","1965-04","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","10.0","0","10.0",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","1.1",",0,03,","0",",,0,30,+","0",",,0,30,+","15.7",",,0,26,+","29.4",",0,22,","2181.9","0","112.0",",0","79.3",",,,0","0",",,,0","14.94",",0","21.17",",,,0","8.70",",,,0","",""
"USW00013872","1965-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","68.4","0","58.4",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","7.2",",0,01,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,09,","30.6",",0,03,","2186.9","0","5.0",",0","103.3",",,,0","0",",,,0","20.06",",0","26.91",",,,0","13.20",",,,0","",""
"USW00013872","1965-06","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","146.1","0","77.7",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","7.8",",0,19,","0",",,0,30,+","0",",,0,30,+","11.9",",,0,11,","31.1",",0,29,","2199.6","0","12.7",",0","65.9",",,,0","0",",,,0","20.50",",0","25.92",",,,0","15.08",",,,0","",""
"USW00013872","1965-07","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","298.7","0","152.6",",0","16",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","15.0",",0,17,","0",",,0,31,+","0",",,0,31,+","3.6",",,0,27,+","32.2",",0,24,","0.0","0","0.0",",0","25.8",",,,0","0",",,,0","23.25",",0","28.86",",,,0","17.65",",,,0","",""
"USW00013872","1965-08","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","440.0","0","141.3",",0","11",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","10.6",",0,30,","0",",,0,31,+","0",",,0,31,+","42.4",",,0,22,","33.3",",0,17,+","0.2","0","0.2",",0","80.9",",,,0","0",",,,0","22.88",",0","29.07",",,,0","16.70",",,,0","",""
"USW00013872","1965-09","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","518.4","0","78.4",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","6.7",",0,26,","0",",,0,30,+","0",",,0,30,+","55.6",",,0,23,","30.6",",0,15,+","13.6","0","13.4",",0","129.0",",,,0","0",",,,0","20.50",",0","25.82",",,,0","15.19",",,,0","",""
"USW00013872","1965-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","521.2","0","2.8",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","10",",0","0",",0","","","","","-2.2",",0,30,","0",",,0,31,+","0",",T,0,24,","21.8",",,0,01,","25.6",",0,16,","183.5","0","169.9",",0","50.3",",,,0","0",",T,,0","12.94",",0","19.23",",,,0","6.65",",,,0","",""
"USW00013872","1965-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","521.2","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","3",",0","0",",0","","","","","-4.4",",0,30,","0",",,0,30,+","0",",,0,30,+","10.2",",,0,10,","23.3",",0,03,","446.2","0","262.7",",0","32.4",",,,0","0",",,,0","9.58",",0","15.82",",,,0","3.33",",,,0","",""
"USW00013872","1965-12","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","521.2","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","0",",0","0",",0","","","","","-8.9",",0,01,","0",",,0,31,+","0",",T,0,26,+","1.0",",,0,25,","20.0",",0,13,","848.5","0","402.3",",0","1.8",",,,0","0",",T,,0","5.36",",0","11.56",",,,0","-0.85",",,,0","",""
"USW00013872","1966-01","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","12",",0","7",",0","0",",0","16",",0","5",",0","1",",0","23",",0","9",",0","0",",0","0",",0","","","","","-21.7",",0,30,","203",",,0,31,+","229",",,0,15,","22.9",",,0,15,","17.8",",0,01,","1418.2","0","569.7",",0","80.4",",,,0","568",",,,0","-0.05",",0","4.55",",,,0","-4.64",",,,0","",""
"USW00013872","1966-02","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","13",",0","9",",0","1",",0","11",",0","2",",0","0",",0","17",",0","2",",0","0",",0","0",",0","","","","","-10.6",",0,05,","152",",,0,01,","89",",,0,24,","54.9",",,0,13,","16.1",",0,14,+","1825.7","0","407.5",",0","126.4",",,,0","174",",,,0","3.78",",0","8.00",",,,0","-0.44",",,,0","",""
"USW00013872","1966-03","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","13",",0","2",",0","4",",0","0",",0","","","","","-7.2",",0,08,","0",",,0,31,+","0",",T,0,26,+","24.6",",,0,04,","25.6",",0,22,","2139.4","0","313.7",",0","44.4",",,,0","0",",T,,0","8.21",",0","14.63",",,,0","1.80",",,,0","",""
"USW00013872","1966-04","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","2.7","0","2.7",",0","16",",0","10",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","7",",0","0",",0","","","","","-0.6",",0,10,","0",",,0,30,+","0",",T,0,04,+","28.7",",,0,22,","27.2",",0,24,","2314.0","0","174.6",",0","119.7",",,,0","0",",T,,0","12.60",",0","17.71",",,,0","7.49",",,,0","",""
"USW00013872","1966-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","24.6","0","21.9",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","1.1",",0,10,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,27,","28.9",",0,08,","2368.9","0","54.9",",0","59.1",",,,0","0",",,,0","17.27",",0","22.96",",,,0","11.57",",,,0","",""
"USW00013872","1966-06","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","111.9","0","87.3",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","3.9",",0,01,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,28,","31.1",",0,28,","2381.7","0","12.8",",0","26.9",",,,0","0",",,,0","20.82",",0","27.54",",,,0","14.09",",,,0","",""
"USW00013872","1966-07","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","254.7","0","142.8",",0","12",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","13.3",",0,23,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,05,","32.8",",0,28,+","0.0","0","0.0",",0","95.8",",,,0","0",",,,0","22.94",",0","28.49",",,,0","17.39",",,,0","",""
"USW00013872","1966-08","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","385.3","0","130.6",",0","14",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","12.2",",0,27,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,09,","31.7",",0,16,","0.0","0","0.0",",0","83.4",",,,0","0",",,,0","22.55",",0","28.18",",,,0","16.91",",,,0","",""
"USW00013872","1966-09","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","411.1","0","25.8",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","6.7",",0,25,","0",",,0,30,+","0",",,0,30,+","53.8",",,0,13,","29.4",",0,03,+","22.4","0","22.4",",0","124.2",",,,0","0",",,,0","18.45",",0","23.52",",,,0","13.37",",,,0","",""
"USW00013872","1966-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","411.1","0","0.0",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","0.6",",0,21,","0",",,0,31,+","0",",,0,31,+","32.8",",,0,18,","25.6",",0,04,","210.1","0","187.7",",0","102.5",",,,0","0",",,,0","12.28",",0","18.80",",,,0","5.75",",,,0","",""
"USW00013872","1966-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","411.1","0","0.0",",0","12",",0","5",",0","1",",0","1",",0","1",",0","0",",0","10",",0","1",",0","1",",0","0",",0","","","","","-4.4",",0,29,+","25",",,0,29,","30",",,0,21,","34.5",",,0,02,","21.1",",0,18,","495.3","0","285.2",",0","69.7",",,,0","68",",,,0","8.83",",0","14.52",",,,0","3.13",",,,0","",""
"USW00013872","1966-12","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","411.1","0","0.0",",0","11",",0","4",",0","0",",0","1",",0","1",",0","0",",0","20",",0","1",",0","0",",0","0",",0","","","","","-8.9",",0,25,","25",",,0,24,","36",",,0,13,","23.1",",,0,10,","17.8",",0,09,+","937.1","0","441.8",",0","60.2",",,,0","62",",,,0","4.08",",0","8.79",",,,0","-0.63",",,,0","",""
"USW00013872","1967-01","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","8",",0","4",",0","0",",0","","","0",",0","0",",0","21",",0","1",",0","4",",0","0",",0","","","","","-8.3",",0,12,","","","8",",,0,19,+","19.3",",,0,27,","21.7",",0,25,+","1350.8","0","413.7",",0","39.6",",,,0","16",",,,0","4.99",",0","10.81",",,,0","-0.83",",,,0","",""
"USW00013872","1967-02","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","12",",0","5",",0","0",",0","","","1",",0","1",",0","16",",0","2",",0","0",",0","0",",0","","","","","-18.3",",0,25,","","","53",",,0,09,","22.9",",,0,17,","20.0",",0,15,+","1782.4","0","431.6",",0","58.0",",,,0","94",",,,0","2.92",",0","8.36",",,,0","-2.53",",,,0","",""
"USW00013872","1967-03","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.3","0","0.3",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","10",",0","0",",0","10",",0","0",",0","","","","","-8.3",",0,18,","0",",,0,31,+","0",",T,0,07,","34.5",",,0,12,","28.3",",0,14,","2003.2","0","220.8",",0","87.4",",,,0","0",",T,,0","11.22",",0","18.18",",,,0","4.26",",,,0","",""
"USW00013872","1967-04","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","12.3","0","12.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","1.1",",0,29,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,26,","30.6",",0,06,","2103.1","0","99.9",",0","41.1",",,,0","0",",,,0","15.40",",0","22.04",",,,0","8.76",",,,0","",""
"USW00013872","1967-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","35.8","0","23.5",",0","17",",0","13",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","4.4",",0,17,","","","0",",,0,31,+","27.2",",,0,21,","30.0",",0,28,","2194.3","0","91.2",",0","135.1",",,,0","0",",,,0","16.15",",0","22.27",",,,0","10.03",",,,0","",""
"USW00013872","1967-06","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","114.4","0","78.6",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","8.3",",0,02,+","0",",,0,30,+","0",",,0,30,+","34.5",",,0,04,","31.1",",0,22,","2218.5","0","24.2",",0","127.0",",,,0","0",",,,0","20.15",",0","25.91",",,,0","14.39",",,,0","",""
"USW00013872","1967-07","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","193.7","0","79.3",",0","20",",0","11",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","10.0",",0,05,","","","0",",,0,31,+","43.4",",,0,07,","31.1",",0,24,","4.2","0","4.2",",0","125.2",",,,0","0",",,,0","20.76",",0","25.83",",,,0","15.68",",,,0","",""
"USW00013872","1967-08","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","269.6","0","75.9",",0","13",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","11.7",",0,29,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,23,","30.6",",0,08,","5.9","0","1.7",",0","160.4",",,,0","0",",,,0","20.73",",0","25.90",",,,0","15.56",",,,0","",""
"USW00013872","1967-09","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","282.7","0","13.1",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","0.6",",0,30,","0",",,0,30,+","0",",,0,30,+","43.9",",,0,09,","28.9",",0,19,","80.8","0","74.9",",0","88.9",",,,0","0",",,,0","16.27",",0","22.48",",,,0","10.06",",,,0","",""
"USW00013872","1967-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","282.7","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","10",",0","0",",0","","","","","-2.2",",0,29,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,17,","26.7",",0,04,","251.8","0","171.0",",0","51.2",",,,0","0",",,,0","12.82",",0","19.15",",,,0","6.48",",,,0","",""
"USW00013872","1967-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","282.7","0","0.0",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","1",",0","0",",0","","","","","-7.2",",0,29,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,24,","21.7",",0,12,","615.1","0","363.3",",0","78.1",",,,0","0",",,,0","6.22",",0","12.17",",,,0","0.27",",,,0","",""
"USW00013872","1967-12","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","282.7","0","0.0",",0","13",",0","7",",0","1",",0","","","0",",0","0",",0","18",",0","1",",0","0",",0","0",",0","","","","","-7.2",",0,24,+","","","20",",,0,28,","26.4",",,0,18,","18.9",",0,20,+","1008.7","0","393.6",",0","105.4",",,,0","25",",,,0","5.64",",0","10.79",",,,0","0.48",",,,0","",""
"USW00013872","1968-01","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","13",",0","8",",0","0",",0","0",",0","3",",0","0",",0","23",",0","5",",0","0",",0","0",",0","","","","","-13.3",",0,08,","0",",,X,31,+","107",",,0,13,","22.6",",,0,10,","17.8",",0,29,","1515.9","0","507.2",",0","69.4",",,,0","186",",,,0","1.97",",0","7.40",",,,0","-3.46",",,,0","",""
"USW00013872","1968-02","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","1",",0","0",",0","27",",0","7",",0","0",",0","0",",0","","","","","-13.3",",0,22,","0",",,X,29,+","137",",,0,29,","8.4",",,0,29,","12.2",",0,05,","2063.1","0","547.2",",0","10.3",",,,0","152",",,,0","-0.54",",0","5.04",",,,0","-6.11",",,,0","",""
"USW00013872","1968-03","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","10",",0","7",",0","2",",0","","","0",",0","0",",0","13",",0","1",",0","8",",0","0",",0","","","","","-8.9",",0,01,","","","5",",,0,13,","42.7",",,0,12,","27.2",",0,20,","2371.4","0","308.3",",0","116.1",",,,0","8",",,,0","8.39",",0","15.32",",,,0","1.45",",,,0","",""
"USW00013872","1968-04","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","5.9","0","5.9",",0","15",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","11",",0","0",",0","","","","","0.0",",0,12,","0",",,0,30,+","0",",,0,30,+","8.9",",,0,29,","30.0",",0,20,","2534.2","0","162.8",",0","48.4",",,,0","0",",,,0","13.10",",0","19.15",",,,0","7.06",",,,0","",""
"USW00013872","1968-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","24.7","0","18.8",",0","14",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","2.8",",0,06,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,26,","31.1",",0,24,","2617.0","0","82.8",",0","56.8",",,,0","0",",,,0","16.27",",0","22.21",",,,0","10.34",",,,0","",""
"USW00013872","1968-06","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","104.5","0","79.8",",0","12",",0","9",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","","","8.9",",0,14,+","","","0",",,0,30,+","20.8",",,0,08,","33.3",",0,30,","2620.0","0","3.0",",0","82.1",",,,0","0",",,,0","20.89",",0","27.17",",,,0","14.62",",,,0","",""
"USW00013872","1968-07","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","245.2","0","140.7",",0","15",",0","8",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","13.9",",0,04,","","","","","13.7",",,0,10,","32.8",",0,01,","0.0","0","0.0",",0","64.2",",,,0","","","22.87",",0","28.49",",,,0","17.25",",,,0","",""
"USW00013872","1968-08","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","407.6","0","162.4",",0","12",",0","6",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","8.3",",0,29,","","","0",",,0,31,+","11.7",",,0,10,","35.0",",0,22,","7.0","0","7.0",",0","46.7",",,,0","0",",,,0","23.35",",0","29.69",",,,0","17.00",",,,0","",""
"USW00013872","1968-09","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","418.2","0","10.6",",0","11",",0","4",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","5.6",",0,13,","","","0",",,0,30,+","27.9",",,0,01,","27.8",",0,23,","34.7","0","27.7",",0","55.2",",,,0","0",",,,0","17.76",",0","23.79",",,,0","11.74",",,,0","",""
"USW00013872","1968-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","420.4","0","2.2",",0","10",",0","7",",0","2",",0","","","","","0",",0","4",",0","0",",0","14",",0","0",",0","","","","","-2.8",",0,30,","","","","","40.1",",,0,18,","26.7",",0,01,","194.6","0","159.9",",0","126.7",",,,0","","","13.25",",0","18.66",",,,0","7.84",",,,0","",""
"USW00013872","1968-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","420.4","0","0.0",",0","12",",0","7",",0","0",",0","","","2",",0","0",",0","12",",0","1",",0","4",",0","0",",0","","","","","-7.2",",0,21,","","","102",",,0,09,","13.2",",,0,04,","24.4",",0,01,","525.0","0","330.4",",0","60.6",",,,0","216",",,,0","7.32",",0","12.37",",,,0","2.26",",,,0","",""
"USW00013872","1968-12","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","420.4","0","0.0",",0","11",",0","7",",0","0",",0","","","0",",0","0",",0","22",",0","3",",0","0",",0","0",",0","","","","","-11.7",",0,15,","","","10",",,0,14,","15.0",",,0,28,","15.6",",0,18,","1038.9","0","513.9",",0","48.8",",,,0","26",",,,0","1.76",",0","6.82",",,,0","-3.31",",,,0","",""
"USW00013872","1969-01","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","11",",0","5",",0","0",",0","","","0",",0","0",",0","20",",0","3",",0","0",",0","0",",0","","","","","-15.6",",0,05,","","","3",",,0,27,","19.3",",,0,19,","18.9",",0,31,","1552.7","0","513.8",",0","48.4",",,,0","3",",,,0","1.76",",0","6.75",",,,0","-3.24",",,,0","",""
"USW00013872","1969-02","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","11",",0","9",",0","1",",0","","","5",",0","0",",0","21",",0","3",",0","0",",0","0",",0","","","","","-9.4",",0,14,","","","178",",,0,15,","37.1",",,0,02,","13.3",",0,07,+","2002.9","0","450.2",",0","104.7",",,,0","536",",,,0","2.25",",0","6.44",",,,0","-1.93",",,,0","",""
"USW00013872","1969-03","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","14",",0","5",",0","1",",0","","","2",",0","0",",0","22",",0","2",",0","0",",0","0",",0","","","","","-8.3",",0,12,+","","","178",",,0,01,","43.4",",,0,18,","20.0",",0,20,","2445.7","0","442.8",",0","90.6",",,,0","310",",,,0","4.05",",0","9.82",",,,0","-1.72",",,,0","",""
"USW00013872","1969-04","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.3","0","0.3",",0","12",",0","8",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","","","","","0.6",",0,01,","","","0",",,0,30,+","19.3",",,0,18,","27.2",",0,26,","2585.0","0","139.3",",0","82.5",",,,0","0",",,,0","13.70",",0","19.88",",,,0","7.52",",,,0","",""
"USW00013872","1969-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","27.8","0","27.5",",0","11",",0","5",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","2.8",",0,13,+","","","0",",,0,31,+","9.9",",,0,09,","30.6",",0,31,","2637.5","0","52.5",",0","36.0",",,,0","0",",,,0","17.53",",0","24.23",",,,0","10.82",",,,0","",""
"USW00013872","1969-06","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","148.6","0","120.8",",0","16",",0","9",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","","","","","6.7",",0,04,","","","0",",,0,30,+","67.3",",,0,15,","33.3",",0,29,+","2644.4","0","6.9",",0","146.4",",,,0","0",",,,0","22.13",",0","28.22",",,,0","16.04",",,,0","",""
"USW00013872","1969-07","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","328.2","0","179.6",",0","10",",0","5",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","13.9",",0,30,","","","0",",,0,31,+","21.8",",,0,21,","32.8",",0,17,+","0.0","0","0.0",",0","79.0",",,,0","0",",,,0","24.13",",0","30.11",",,,0","18.15",",,,0","",""
"USW00013872","1969-08","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","426.8","0","98.6",",0","15",",0","9",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","9.4",",0,23,","","","0",",,0,31,+","49.0",",,0,11,","31.1",",0,08,","3.6","0","3.6",",0","166.5",",,,0","0",",,,0","21.40",",0","27.05",",,,0","15.75",",,,0","",""
"USW00013872","1969-09","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","468.8","0","42.0",",0","10",",0","5",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","4.4",",0,29,","","","0",",,0,30,+","24.4",",,0,23,","29.4",",0,18,+","41.7","0","38.1",",0","65.2",",,,0","0",",,,0","18.46",",0","23.77",",,,0","13.16",",,,0","",""
"USW00013872","1969-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","476.6","0","7.8",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","11",",0","0",",0","","","","","-1.1",",0,30,+","0",",,0,31,+","0",",,0,31,+","22.4",",,0,01,","28.3",",0,13,","201.9","0","160.2",",0","50.1",",,,0","0",",,,0","13.42",",0","19.07",",,,0","7.76",",,,0","",""
"USW00013872","1969-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","476.6","0","0.0",",0","11",",0","2",",0","0",",0","","","1",",0","0",",0","14",",0","0",",0","0",",0","0",",0","","","","","-11.1",",0,15,","","","38",",,0,14,","17.0",",,0,01,","19.4",",0,11,","571.8","0","369.9",",0","39.4",",,,0","38",",,,0","6.00",",0","11.74",",,,0","0.27",",,,0","",""
