"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00097700","2015-09","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","26","4,S","2","4,S","","","32.9","4,S,22,","","","","","31.31","4,,,S","",""
"IDM00097700","2015-10","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","2","2,S","","","32.2","2,S,23,+","","","","","31.73","2,,,S","",""
"IDM00097700","2015-11","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","246.3","5,S","0","4,S","0","4,S","0","1,S","29","1,S","17","1,S","23.0","4,S,02,","34.8","1,S,17,","0.0","1,S","28.22","5,S","32.33","1,,,S","24.11","4,,,S"
"IDM00097700","2015-12","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","4,S","0","4,S","0","4,S","27","4,S","12","4,S","23.6","4,S,22,+","33.8","4,S,10,","","","28.33","8,S","32.09","4,,,S","24.58","4,,,S"
"IDM00097700","2016-01","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","2,S","29","2,S","1","2,S","22.2","5,S,11,","32.3","2,S,10,","","","27.72","7,S","31.10","2,,,S","24.34","5,,,S"
"IDM00097700","2016-02","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","25","4,S","1","4,S","","","32.6","4,S,25,","","","","","31.07","4,,,S","",""
"IDM00097700","2016-03","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","28","3,S","0","3,S","","","32.0","3,S,08,","","","","","31.10","3,,,S","",""
"IDM00097700","2016-04","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","28","2,S","4","2,S","","","32.5","2,S,29,","","","","","31.29","2,,,S","",""
"IDM00097700","2016-06","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","27","3,S","16","3,S","","","33.1","3,S,06,+","","","","","31.94","3,,,S","",""
"IDM00097700","2016-07","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","26","5,S","2","5,S","","","32.3","5,S,10,","","","","","30.99","5,,,S","",""
"IDM00097700","2016-10","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","2,S","29","2,S","14","2,S","22.1","5,S,16,","33.0","2,S,19,+","","","27.90","6,S","32.15","2,,,S","23.66","5,,,S"
"IDM00097700","2016-11","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","25","5,S","18","5,S","","","34.0","5,S,15,+","","","","","32.58","5,,,S","",""
"IDM00097700","2016-12","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","28","3,S","1","3,S","","","33.0","3,S,01,","","","","","31.33","3,,,S","",""
"IDM00097700","2017-02","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","24","4,S","0","4,S","","","31.8","4,S,22,","","","","","30.58","4,,,S","",""
"IDM00097700","2017-03","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","0","2,S","","","31.6","2,S,18,","","","","","30.54","2,,,S","",""
"IDM00097700","2017-04","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","","","","","","","22.9","5,S,01,","","","","","","","","","23.99","5,,,S"
"IDM00097700","2017-05","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","4,S","0","4,S","0","5,S","26","5,S","1","5,S","22.2","4,S,07,","33.0","5,S,26,","","","27.76","8,S","31.41","5,,,S","24.12","4,,,S"
"IDM00097700","2017-06","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","","","","","","","21.2","5,S,17,","","","","","","","","","23.46","5,,,S"
"IDM00097700","2017-10","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","27","4,S","5","4,S","","","33.2","4,S,19,","","","","","31.63","4,,,S","",""
"IDM00097700","2018-01","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","4,S","0","4,S","0","4,S","27","4,S","0","4,S","20.6","4,S,17,","31.7","4,S,06,","","","27.12","8,S","30.74","4,,,S","23.50","4,,,S"
"IDM00097700","2018-02","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","3,S","0","3,S","","","","","","","22.2","3,S,03,","","","","","","","","","23.54","3,,,S"
"IDM00097700","2018-05","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","4,S","27","4,S","2","4,S","22.6","5,S,01,","32.4","4,S,04,","","","27.50","9,S","31.36","4,,,S","23.65","5,,,S"
"IDM00097700","2018-06","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","4,S","0","4,S","","","","","","","22.0","4,S,08,+","","","","","","","","","23.21","4,,,S"
"IDM00097700","2018-07","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","3,S","28","3,S","0","3,S","22.2","5,S,11,","31.4","3,S,04,","","","26.56","8,S","30.15","3,,,S","22.97","5,,,S"
"IDM00097700","2018-12","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","5,S","0","5,S","0","4,S","27","4,S","7","4,S","21.4","5,S,06,","32.7","4,S,14,","","","27.76","8,S","31.43","4,,,S","24.10","5,,,S"
"IDM00097700","2019-01","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","1","2,S","","","32.4","2,S,05,","","","","","30.72","2,,,S","",""
"IDM00097700","2019-02","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","4,S","0","4,S","","","","","","","23.0","4,S,21,+","","","","","","","","","23.88","4,,,S"
"IDM00097700","2019-03","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","26","5,S","0","5,S","","","31.4","5,S,29,","","","","","30.37","5,,,S","",""
"IDM00097700","2019-04","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","2,S","0","2,S","0","4,S","26","4,S","2","4,S","23.0","2,S,15,","32.5","4,S,28,","","","27.57","6,S","31.13","4,,,S","24.02","2,,,S"
"IDM00097700","2019-06","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","26","4,S","0","4,S","","","31.2","4,S,12,+","","","","","30.03","4,,,S","",""
"IDM00097700","2019-07","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","26","5,S","0","5,S","","","31.0","5,S,22,+","","","","","29.90","5,,,S","",""
"IDM00097700","2019-09","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","27","3,S","0","3,S","","","32.0","3,S,26,+","","","","","31.07","3,,,S","",""
"IDM00097700","2020-01","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","0","4,S","0","4,S","","","","","","","23.0","4,S,31,+","","","","","","","","","24.07","4,,,S"
"IDM00097700","2020-02","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","24","5,S","0","5,S","","","32.0","5,S,16,","","","","","30.84","5,,,S","",""
"IDM00097700","2020-04","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","27","3,S","4","3,S","","","32.9","3,S,23,","","","","","31.52","3,,,S","",""
"IDM00097700","2020-05","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","1,S","30","1,S","6","1,S","","","32.6","1,S,29,+","","","","","31.62","1,,,S","",""
"IDM00097700","2020-06","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","25","5,S","0","5,S","","","31.6","5,S,11,","","","","","30.68","5,,,S","",""
"IDM00097700","2020-07","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","0","2,S","","","31.6","2,S,20,+","","","","","30.41","2,,,S","",""
"IDM00097700","2020-08","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","1","2,S","","","32.4","2,S,09,","","","","","30.83","2,,,S","",""
"IDM00097700","2020-09","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","1,S","29","1,S","0","1,S","","","32.1","1,S,24,","","","","","30.86","1,,,S","",""
"IDM00097700","2020-10","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","21","2,S","","","33.6","2,S,31,","","","","","32.42","2,,,S","",""
"IDM00097700","2020-11","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","26","4,S","16","4,S","","","34.1","4,S,16,","","","","","32.39","4,,,S","",""
"IDM00097700","2020-12","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","1,S","30","1,S","1","1,S","","","32.2","1,S,12,","","","","","31.03","1,,,S","",""
"IDM00097700","2021-01","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","26","5,S","0","5,S","","","31.9","5,S,14,","","","","","30.73","5,,,S","",""
"IDM00097700","2021-03","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","0","2,S","","","32.0","2,S,17,+","","","","","31.08","2,,,S","",""
"IDM00097700","2021-04","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","28","2,S","11","2,S","","","33.2","2,S,24,+","","","","","31.69","2,,,S","",""
"IDM00097700","2021-05","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","1,S","30","1,S","13","1,S","","","33.2","1,S,03,","","","","","31.81","1,,,S","",""
"IDM00097700","2021-06","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","26","4,S","0","4,S","","","32.0","4,S,01,","","","","","30.98","4,,,S","",""
"IDM00097700","2021-07","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","28","3,S","0","3,S","","","32.0","3,S,29,","","","","","30.27","3,,,S","",""
"IDM00097700","2021-08","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","3,S","28","3,S","3","3,S","","","32.3","3,S,02,","","","","","31.08","3,,,S","",""
"IDM00097700","2021-09","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","4,S","26","4,S","0","4,S","","","31.9","4,S,01,","","","","","30.88","4,,,S","",""
"IDM00097700","2021-10","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","2,S","29","2,S","9","2,S","","","33.4","2,S,21,+","","","","","31.73","2,,,S","",""
"IDM00097700","2021-11","-3.25","127.083","20.0","NAMLEA BURU ISLAND, ID","","","","","","","","","0","5,S","25","5,S","5","5,S","","","33.0","5,S,09,","","","","","31.27","5,,,S","",""
