"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00023063","1950-02","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","28",",0","2",",0","6",",0","28",",0","3",",0","0",",0","0",",0","2","","","","","","-31.7",",0,03,","254",",,0,02,+","33",",,0,12,","4.6",",,0,27,","12.8",",0,26,","3197.5","0","622.3",",0","12.2",",,,0","63",",,,0","-3.89",",0","5.74",",,,0","-13.52",",,,0"
"USW00023063","1950-03","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","5",",0","1",",0","0",",0","2",",0","1",",0","2",",0","31",",0","1",",0","0",",0","0",",0","1","","","","","","-22.8",",0,13,","51",",,0,12,","41",",,0,11,","3.6",",,0,11,","15.6",",0,24,+","3754.6","0","557.1",",0","6.7",",,,0","66",",,,0","0.36",",0","8.30",",,,0","-7.58",",,,0"
"USW00023063","1950-04","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","0",",0","1",",0","0",",0","27",",0","0",",0","2",",0","0",",0","2","","","","1","","-12.8",",0,25,+","0",",T,0,28,+","56",",,0,15,","15.7",",,0,15,","24.4",",0,22,+","4134.7","0","380.1",",0","27.2",",,,0","81",",,,0","5.66",",0","15.67",",,,0","-4.35",",,,0"
"USW00023063","1950-05","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","12",",0","0",",0","","","","","2","","-8.9",",0,09,+","0",",T,0,25,","0",",T,0,25,","5.6",",,0,25,","26.7",",0,30,","4417.9","0","283.2",",0","6.9",",,,0","0",",T,,0","9.20",",0","19.99",",,,0","-1.59",",,,0"
"USW00023063","1950-06","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","1.1","0","1.1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","28",",0","1",",0","","","","","1","","-5.0",",0,09,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,02,","32.2",",0,28,","4528.5","0","110.6",",0","0.5",",,,0","0",",,,0","14.68",",0","28.21",",,,0","1.16",",,,0"
"USW00023063","1950-07","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","13.0","0","11.9",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","31",",0","1",",0","","","","","10","","0.0",",0,31,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,10,+","32.2",",0,01,","41.6","0","41.6",",0","16.8",",,,0","0",",,,0","17.37",",0","29.03",",,,0","5.72",",,,0"
"USW00023063","1950-08","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","13.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","30",",0","2",",0","","","","","5","","-0.6",",0,04,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,25,","32.2",",0,31,+","125.7","0","84.1",",0","7.8",",,,0","0",",,,0","15.62",",0","28.36",",,,0","2.88",",,,0"
"USW00023063","1950-09","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","13.3","0","0.3",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","19",",0","3",",0","","","","","7","","-2.8",",0,17,","0",",,0,30,+","0",",,0,30,+","9.1",",,0,19,","33.9",",0,03,","287.4","0","161.7",",0","32.3",",,,0","0",",,,0","12.95",",0","23.74",",,,0","2.17",",,,0"
"USW00023063","1950-10","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","13.3","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","23",",0","0",",0","","","","","1","","-7.2",",0,27,+","0",",,0,31,+","0",",,0,31,+","3.8",",,0,01,","27.2",",0,12,+","567.2","0","279.8",",0","4.1",",,,0","0",",,,0","9.31",",0","23.11",",,,0","-4.50",",,,0"
"USW00023063","1950-11","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","13.3","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","1",",0","3",",0","29",",0","2",",0","0",",0","0",",0","","","","","1","","-23.9",",0,10,","0",",T,0,17,+","25",",,0,15,","6.4",",,0,19,","16.1",",0,05,+","1078.7","0","511.5",",0","13.5",",,,0","25",",,,0","1.28",",0","10.72",",,,0","-8.16",",,,0"
"USW00023063","1950-12","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","13.3","0","0.0",",0","7",",0","3",",0","0",",0","6",",0","3",",0","2",",0","31",",0","3",",0","0",",0","0",",0","","","","","","","-27.8",",0,06,","76",",,0,07,+","51",",,0,03,","4.1",",,0,01,","11.7",",0,25,","1723.3","0","644.6",",0","13.7",",,,0","152",",,,0","-2.46",",0","6.19",",,,0","-11.11",",,,0"
"USW00023063","1951-01","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","9",",0","3",",0","1",",0","24",",0","5",",0","13",",0","31",",0","12",",0","0",",0","0",",0","2","","","","","","-35.6",",0,31,","305",",,0,31,+","325",",,0,29,","31.2",",,0,29,","11.1",",0,25,","2532.4","0","809.1",",0","46.7",",,,0","587",",,,0","-7.77",",0","1.32",",,,0","-16.85",",,,0"
"USW00023063","1951-02","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","6",",0","1",",0","0",",0","28",",0","3",",0","7",",0","28",",0","4",",0","0",",0","0",",0","2","","","","","","-43.3",",0,01,","305",",,0,05,+","61",",,0,04,","14.5",",,0,12,","12.8",",0,10,","3170.5","0","638.1",",0","20.2",",,,0","180",",,,0","-4.46",",0","4.36",",,,0","-13.27",",,,0"
"USW00023063","1951-03","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","8",",0","1",",0","0",",0","6",",0","1",",0","0",",0","30",",0","2",",0","0",",0","0",",0","1","","","","","","-15.0",",0,01,","51",",,0,06,+","33",",,0,05,","2.8",",,0,05,","17.2",",0,26,","3730.0","0","559.5",",0","6.9",",,,0","74",",,,0","0.29",",0","8.17",",,,0","-7.60",",,,0"
"USW00023063","1951-04","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","0",",0","0",",0","1","","","","2","","-11.1",",0,11,","0",",T,0,08,","5",",,0,12,","5.6",",,0,04,","20.0",",0,28,","4129.4","0","399.4",",0","32.4",",,,0","5",",,,0","5.02",",0","13.95",",,,0","-3.91",",,,0"
"USW00023063","1951-05","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","1.4","0","1.4",",0","9",",0","4",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","18",",0","0",",0","","","","","3","","-5.0",",0,03,","0",",,0,31,+","46",",,0,02,","7.1",",,0,24,","30.6",",0,27,","4348.1","0","218.7",",0","24.3",",,,0","46",",,,0","11.32",",0","21.47",",,,0","1.18",",,,0"
"USW00023063","1951-06","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","3.4","0","2.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","22",",0","0",",0","","","","","9","","-2.8",",0,04,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,20,","31.7",",0,17,","4500.1","0","152.0",",0","30.3",",,,0","0",",,,0","13.33",",0","24.19",",,,0","2.47",",,,0"
"USW00023063","1951-07","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","44.2","0","40.8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","2","","","","5","","1.7",",0,01,","0",",,0,31,+","0",",T,0,21,","13.0",",,0,21,","34.4",",0,30,+","12.1","0","12.1",",0","25.3",",,,0","0",",T,,0","19.26",",0","31.38",",,,0","7.13",",,,0"
"USW00023063","1951-08","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","61.1","0","16.9",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","1","","","","13","","1.7",",0,16,+","0",",,0,31,+","0",",,0,31,+","20.1",",,0,20,","33.3",",0,01,","57.5","0","45.4",",0","48.8",",,,0","0",",,,0","17.41",",0","28.17",",,,0","6.65",",,,0"
"USW00023063","1951-09","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","61.1","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","26",",0","0",",0","","","","","1","","-6.1",",0,17,+","0",",,0,30,+","0",",,0,30,+","7.6",",,0,28,","29.4",",0,08,+","247.4","0","189.9",",0","21.6",",,,0","0",",,,0","12.00",",0","25.52",",,,0","-1.52",",,,0"
"USW00023063","1951-10","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","61.1","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","1",",0","0",",0","26",",0","0",",0","6",",0","0",",0","1","","","","1","","-10.0",",0,22,","0",",T,0,21,","43",",,0,21,","7.4",",,0,26,","24.4",",0,10,","623.9","0","376.5",",0","26.0",",,,0","43",",,,0","6.19",",0","16.06",",,,0","-3.69",",,,0"
"USW00023063","1951-11","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","61.1","0","0.0",",0","5",",0","2",",0","0",",0","2",",0","1",",0","5",",0","29",",0","2",",0","0",",0","0",",0","2","","","","","","-23.3",",0,17,","25",",,0,24,+","41",",,0,23,","8.1",",,0,12,","15.6",",0,10,","1251.1","0","627.2",",0","12.9",",,,0","80",",,,0","-2.57",",0","6.92",",,,0","-12.06",",,,0"
"USW00023063","1951-12","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","61.1","0","0.0",",0","12",",0","5",",0","1",",0","27",",0","9",",0","13",",0","31",",0","13",",0","0",",0","0",",0","1","","","","","","-35.0",",0,09,","711",",,0,31,","353",",,0,30,","33.3",",,0,30,","11.1",",0,01,","2069.6","0","818.5",",0","83.0",",,,0","1210",",,,0","-8.07",",0","0.31",",,,0","-16.45",",,,0"
"USW00023063","1952-01","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","13",",0","3",",0","0",",0","31",",0","4",",0","19",",0","31",",0","15",",0","0",",0","0",",0","","","","","","","-37.2",",0,03,","686",",,0,08,+","188",",,0,18,","11.2",",,0,18,","10.6",",0,26,","2966.6","0","897.0",",0","34.6",",,,0","473",",,,0","-10.60",",0","-2.04",",,,0","-19.17",",,,0"
"USW00023063","1952-02","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","12",",0","1",",0","0",",0","27","2,0","3","1,0","19",",0","29",",0","10",",0","0",",0","0",",0","1","","","","","","-29.4",",0,25,","559","2,,0,29,+","33","1,,0,13,","2.5",",,0,21,","7.2",",0,17,","3768.9","0","802.3",",0","11.6",",,,0","143","1,,,0","-9.33",",0","0.97",",,,0","-19.63",",,,0"
"USW00023063","1952-03","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","13",",0","5",",0","0",",0","31",",0","5",",0","5",",0","31",",0","8",",0","0",",0","0",",0","5","","","","","","-28.9",",0,23,","711",",,0,07,+","160",",,0,01,","7.4",",,0,20,","10.0",",0,29,","4501.1","0","732.2",",0","28.9",",,,0","430",",,,0","-5.29",",0","3.44",",,,0","-14.01",",,,0"
"USW00023063","1952-04","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","5",",0","1",",0","0",",0","7",",0","0",",0","0",",0","26",",0","0",",0","6",",0","0",",0","","","","","","","-12.8",",0,02,","330",",,0,01,","0",",T,0,29,+","3.0",",,0,30,","25.6",",0,27,","4874.8","0","373.7",",0","7.4",",,,0","0",",T,,0","5.88",",0","15.36",",,,0","-3.61",",,,0"
"USW00023063","1952-05","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","20",",0","0",",0","","","","","3","","-4.4",",0,10,","0",",,0,31,+","0",",T,0,22,+","7.4",",,0,17,","27.2",",0,03,","5106.3","0","231.5",",0","17.8",",,,0","0",",T,,0","10.86",",0","21.24",",,,0","0.49",",,,0"
"USW00023063","1952-06","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","1.2","0","1.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","29",",0","0",",0","","","","","5","","-1.7",",0,17,","0",",,0,30,+","0",",,0,30,+","19.3",",,0,03,","31.7",",0,11,+","5180.4","0","74.1",",0","24.1",",,,0","0",",,,0","15.90",",0","28.07",",,,0","3.74",",,,0"
"USW00023063","1952-07","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","13.8","0","12.6",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","9","","0.6",",0,13,","0",",,0,31,+","0",",T,0,27,","19.3",",,0,27,","33.9",",0,23,","30.2","0","30.2",",0","33.9",",,,0","0",",T,,0","17.76",",0","29.60",",,,0","5.93",",,,0"
"USW00023063","1952-08","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","17.2","0","3.4",",0","17",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","5","","","","14","","1.1",",0,31,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,10,+","31.7",",0,16,+","80.5","0","50.3",",0","67.1",",,,0","0",",,,0","16.82",",0","27.32",",,,0","6.32",",,,0"
"USW00023063","1952-09","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","17.2","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","30",",0","1",",0","1","","","","6","","-3.9",",0,25,+","0",",,0,30,+","0",",,0,30,+","6.1",",,0,13,","32.2",",0,06,","216.9","0","136.4",",0","13.5",",,,0","0",",,,0","13.79",",0","27.04",",,,0","0.53",",,,0"
"USW00023063","1952-10","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","17.2","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","22",",0","0",",0","","","","","1","","-15.0",",0,15,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,20,","26.7",",0,02,+","570.9","0","354.0",",0","0.0",",T,,0","0",",,,0","6.91",",0","21.91",",,,0","-8.08",",,,0"
"USW00023063","1952-11","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","17.2","0","0.0",",0","9",",0","5",",0","0",",0","10",",0","4",",0","6",",0","29",",0","9",",0","0",",0","0",",0","7","","","","1","","-33.9",",0,27,","152",",,0,30,+","86",",,0,22,","8.1",",,0,02,","18.9",",0,01,","1227.3","0","656.4",",0","27.9",",,,0","237",",,,0","-3.55",",0","5.95",",,,0","-13.05",",,,0"
"USW00023063","1952-12","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","17.2","0","0.0",",0","10",",0","2",",0","0",",0","31",",0","2",",0","20",",0","31",",0","18",",0","0",",0","0",",0","6","","","","","","-31.7",",0,25,","330",",,0,11,+","122",",,0,08,","7.9",",,0,08,","7.2",",0,19,+","2117.1","0","889.8",",0","17.7",",,,0","245",",,,0","-10.37",",0","-0.40",",,,0","-20.34",",,,0"
"USW00023063","1953-01","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","7",",0","3",",0","0",",0","31",",0","3",",0","4",",0","31",",0","1",",0","0",",0","0",",0","2","","","","","","-26.1",",0,16,","254",",,0,08,+","102",",,0,30,","4.6",",,0,30,","11.7",",0,12,","2802.1","0","685.0",",0","16.5",",,,0","256",",,,0","-3.76",",0","4.53",",,,0","-12.05",",,,0"
"USW00023063","1953-02","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","28",",0","4",",0","8",",0","28",",0","5",",0","0",",0","0",",0","","","","","","","-31.1",",0,21,","305",",,0,24,+","76",",,0,18,","2.5",",,0,19,+","11.7",",0,28,+","3475.6","0","673.5",",0","8.3",",,,0","177",",,,0","-5.72",",0","4.03",",,,0","-15.48",",,,0"
"USW00023063","1953-03","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","10",",0","3",",0","2",",0","31",",0","2",",0","1",",0","0",",0","2","","","","","","-20.0",",0,04,","203",",,0,03,+","84",",,0,02,","7.1",",,0,30,","21.1",",0,28,","4007.6","0","532.0",",0","13.9",",,,0","158",",,,0","1.17",",0","10.15",",,,0","-7.80",",,,0"
"USW00023063","1953-04","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","12",",0","3",",0","0",",0","1",",0","1",",0","0",",0","29",",0","0",",0","5",",0","0",",0","3","","","","1","","-11.7",",0,11,","51",",,0,11,","38",",,0,10,","6.1",",,0,28,","25.6",",0,22,","4455.8","0","448.2",",0","22.3",",,,0","109",",,,0","3.39",",0","12.56",",,,0","-5.78",",,,0"
"USW00023063","1953-05","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","12",",0","3",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","13",",0","0",",0","1","","","","4","","-10.0",",0,11,","0",",T,0,10,+","25",",,0,10,","13.0",",,0,16,","27.8",",0,27,","4758.0","0","302.2",",0","31.6",",,,0","53",",,,0","8.59",",0","17.97",",,,0","-0.80",",,,0"
"USW00023063","1953-06","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","9.3","0","9.3",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","28",",0","4",",0","","","","","4","","-4.4",",0,03,","0",",,0,30,+","0",",,0,30,+","7.4",",,0,19,","33.3",",0,29,+","4842.6","0","84.6",",0","12.5",",,,0","0",",,,0","15.82",",0","28.23",",,,0","3.41",",,,0"
"USW00023063","1953-07","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","52.2","0","42.9",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","13","","2.2",",0,03,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,30,","35.6",",0,26,","3.2","0","3.2",",0","50.5",",,,0","0",",,,0","19.61",",0","30.82",",,,0","8.41",",,,0"
"USW00023063","1953-08","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","58.0","0","5.8",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","2","","","","11","","2.2",",0,31,+","0",",,0,31,+","0",",,0,31,+","10.7",",,0,01,","32.2",",0,09,+","53.1","0","49.9",",0","42.1",",,,0","0",",,,0","16.91",",0","27.65",",,,0","6.16",",,,0"
"USW00023063","1953-09","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","58.0","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","29",",0","0",",0","","","","","7","","-5.6",",0,27,+","0",",,0,30,+","0",",T,0,09,","9.1",",,0,09,","30.6",",0,14,","204.2","0","151.1",",0","11.5",",,,0","0",",T,,0","13.30",",0","26.85",",,,0","-0.26",",,,0"
"USW00023063","1953-10","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","58.0","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","13",",0","0",",0","1","","","","","","-8.9",",0,26,","0",",,0,31,+","0",",T,0,25,+","4.6",",,0,23,","26.7",",0,01,","549.5","0","345.3",",0","11.5",",,,0","0",",T,,0","7.20",",0","19.23",",,,0","-4.84",",,,0"
"USW00023063","1953-11","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","58.0","0","0.0",",0","5",",0","2",",0","0",",0","5",",0","1",",0","0",",0","29",",0","0",",0","0",",0","0",",0","2","","","","1","","-16.1",",0,22,+","76",",,0,19,","76",",,0,19,","7.4",",,0,18,","18.3",",0,13,+","1061.2","0","511.7",",0","15.3",",,,0","76",",,,0","1.28",",0","10.58",",,,0","-8.03",",,,0"
"USW00023063","1953-12","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","58.0","0","0.0",",0","3",",0","1",",0","0",",0","1",",0","1",",0","13",",0","31",",0","10",",0","0",",0","0",",0","2","","","","","","-24.4",",0,28,+","25",",,0,11,","25",",,0,10,","2.5",",,0,10,","10.6",",0,16,","1826.1","0","764.9",",0","4.1",",,,0","41",",,,0","-6.34",",0","2.35",",,,0","-15.03",",,,0"
"USW00023063","1954-01","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","4",",0","2",",0","4",",0","31",",0","1",",0","0",",0","0",",0","","","","","","","-22.8",",0,01,","76",",,0,26,","76",",,0,26,+","5.1",",,0,19,","14.4",",0,07,","2493.7","0","667.6",",0","9.7",",,,0","160",",,,0","-3.20",",0","6.05",",,,0","-12.45",",,,0"
"USW00023063","1954-02","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","1",",0","28",",0","0",",0","0",",0","0",",0","1","","","","","","-17.8",",0,28,","0",",T,0,15,","0",",T,0,18,+","3.6",",,0,14,","16.1",",0,12,","3015.9","0","522.2",",0","3.6",",,,0","0",",T,,0","-0.32",",0","10.09",",,,0","-10.73",",,,0"
"USW00023063","1954-03","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","8",",0","3",",0","0",",0","1",",0","2",",0","4",",0","29",",0","2",",0","0",",0","0",",0","4","","","","","","-18.9",",0,03,","25",",,0,23,","84",",,0,21,","6.1",",,0,21,","15.6",",0,28,+","3579.0","0","563.1",",0","20.2",",,,0","119",",,,0","0.17",",0","8.85",",,,0","-8.51",",,,0"
"USW00023063","1954-04","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","8",",0","0",",0","","","","","","","-12.2",",0,16,","0",",T,0,07,","0",",T,0,07,+","10.2",",,0,30,","25.0",",0,24,","3903.8","0","324.8",",0","17.7",",,,0","0",",T,,0","7.51",",0","18.81",",,,0","-3.80",",,,0"
"USW00023063","1954-05","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","0.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","26",",0","1",",0","","","","","4","","-6.7",",0,28,","0",",T,0,02,","0",",T,0,02,+","10.7",",,0,22,","32.2",",0,20,","4091.7","0","187.9",",0","21.2",",,,0","0",",T,,0","12.27",",0","23.72",",,,0","0.83",",,,0"
"USW00023063","1954-06","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","16.3","0","16.3",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","27",",0","8",",0","","","","","5","","-5.0",",0,03,+","0",",,0,30,+","0",",,0,30,+","2.0",",,0,30,","37.2",",0,23,","4193.5","0","101.8",",0","4.1",",,,0","0",",,,0","15.49",",0","27.99",",,,0","2.98",",,,0"
"USW00023063","1954-07","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","77.0","0","60.7",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","12","","5.0",",0,01,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,13,","35.0",",0,29,+","3.6","0","3.6",",0","31.0",",,,0","0",",,,0","20.18",",0","31.23",",,,0","9.12",",,,0"
"USW00023063","1954-08","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","88.1","0","11.1",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","2","","","","7","","0.6",",0,19,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,12,","34.4",",0,29,+","44.0","0","40.4",",0","34.4",",,,0","0",",,,0","17.39",",0","29.24",",,,0","5.54",",,,0"
"USW00023063","1954-09","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","93.3","0","5.2",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","22",",0","2",",0","2","","","","9","","-5.0",",0,21,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,08,","33.3",",0,01,","184.7","0","140.7",",0","42.5",",,,0","0",",,,0","13.82",",0","24.37",",,,0","3.26",",,,0"
"USW00023063","1954-10","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","93.3","0","0.0",",0","8",",0","6",",0","0",",0","1",",0","0",",0","0",",0","22",",0","0",",0","17",",0","0",",0","1","","","","3","","-11.7",",0,31,","25",",,0,26,","0",",T,0,26,+","12.2",",,0,09,","26.1",",0,01,","498.8","0","314.1",",0","34.1",",,,0","0",",T,,0","8.20",",0","18.90",",,,0","-2.50",",,,0"
"USW00023063","1954-11","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","93.3","0","0.0",",0","5",",0","4",",0","0",",0","1",",0","2",",0","1",",0","30",",0","1",",0","0",",0","0",",0","1","","","","","","-23.3",",0,30,","406",",,0,30,","356",",,0,29,","24.6",",,0,29,","18.3",",0,07,","1012.6","0","513.8",",0","36.1",",,,0","407",",,,0","1.21",",0","11.82",",,,0","-9.41",",,,0"
"USW00023063","1954-12","39.65","-106.91667","1980.3","EAGLE CO AIRPORT, CO US","","","93.3","0","0.0",",0","4",",0","3",",0","0",",0","31",",0","4",",0","26",",0","31",",0","22",",0","0",",0","0",",0","5","","","","","","-32.2",",0,30,+","305",",,0,04,","51",",,0,04,+","16.3",",,0,04,","5.6",",0,05,","1952.1","0","939.5",",0","25.7",",,,0","152",",,,0","-11.97",",0","-1.82",",,,0","-22.13",",,,0"
