"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013777","1975-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","921.3","0","0.0",",0","9",",0","7",",0","2",",0","","","","","0",",0","13",",0","1",",0","0",",0","0",",0","","","","","-6.7",",0,19,","","","","","72.9",",,0,31,","19.4",",0,15,","693.2","0","440.7",",0","138.0",",,,0","","","4.12",",0","7.67",",,,0","0.57",",,,0","",""
"USW00013777","1976-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","10",",0","7",",0","2",",0","","","","","0",",0","22",",0","5",",0","0",",0","0",",0","","","","","-8.9",",0,18,","","","","","31.8",",,0,27,","14.4",",0,26,","1235.7","0","542.5",",0","110.3",",,,0","","","0.83",",0","4.23",",,,0","-2.56",",,,0","",""
"USW00013777","1976-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","1.4","0","1.4",",0","9",",0","5",",0","0",",0","","","","","0",",0","11",",0","2",",0","7",",0","0",",0","","","","","-10.0",",0,02,","","","","","15.0",",,0,01,","24.4",",0,17,","1532.7","0","297.0",",0","52.1",",,,0","","","8.14",",0","13.53",",,,0","2.74",",,,0","",""
"USW00013777","1976-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","2.0","0","0.6",",0","6",",0","5",",0","1",",0","","","","","0",",0","4",",0","0",",0","7",",0","0",",0","","","","","-3.3",",0,18,","","","","","27.9",",,0,31,","28.9",",0,05,","1780.2","0","247.5",",0","57.4",",,,0","","","10.37",",0","15.13",",,,0","5.61",",,,0","",""
"USW00013777","1976-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","52.6","0","50.6",",0","4",",0","4",",0","0",",0","","","","","0",",0","1",",0","0",",0","14",",0","4",",0","","","","","0.0",",0,12,","","","","","19.8",",,0,01,","34.4",",0,18,","1918.6","0","138.4",",0","48.1",",,,0","","","15.41",",0","21.32",",,,0","9.50",",,,0","",""
"USW00013777","1976-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","97.6","0","45.0",",0","7",",0","6",",0","2",",0","","","","","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","6.7",",0,04,","","","","","49.5",",,0,29,","30.0",",0,21,+","1965.6","0","47.0",",0","121.6",",,,0","","","18.27",",0","23.37",",,,0","13.16",",,,0","",""
"USW00013777","1976-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","311.4","0","213.8",",0","7",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","12",",0","","","","","12.8",",0,05,","","","","","16.8",",,0,01,","35.6",",0,09,","1966.4","0","0.8",",0","58.9",",,,0","","","25.43",",0","30.20",",,,0","20.66",",,,0","",""
"USW00013777","1976-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","551.6","0","240.2",",0","10",",0","8",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","18.3",",0,13,","","","","","21.8",",,0,07,","34.4",",0,24,","0.0","0","0.0",",0","87.2",",,,0","","","26.08",",0","30.64",",,,0","21.52",",,,0","",""
"USW00013777","1976-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","773.2","0","221.6",",0","8",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","14.4",",0,30,","","","","","35.6",",,0,08,","35.0",",0,26,+","0.0","0","0.0",",0","88.0",",,,0","","","25.48",",0","30.10",",,,0","20.86",",,,0","",""
"USW00013777","1976-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","882.9","0","109.7",",0","6",",0","6",",0","2",",0","","","","","0",",0","0",",0","0",",0","28",",0","5",",0","","","","","12.2",",0,23,+","","","","","150.9",",,0,16,","35.0",",0,08,","6.1","0","6.1",",0","215.7",",,,0","","","21.79",",0","26.50",",,,0","17.07",",,,0","",""
"USW00013777","1976-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","890.4","0","7.5",",0","13",",0","11",",0","3",",0","","","","","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","0.6",",0,27,","","","","","51.3",",,0,02,","25.0",",0,15,+","176.1","0","170.0",",0","220.0",",,,0","","","13.09",",0","17.02",",,,0","9.16",",,,0","",""
"USW00013777","1976-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","890.4","0","0.0",",0","4",",0","2",",0","0",",0","","","","","0",",0","7",",0","1",",0","1",",0","0",",0","","","","","-6.7",",0,30,","","","","","7.9",",,0,29,","23.3",",0,19,","513.9","0","337.8",",0","13.8",",,,0","","","7.07",",0","11.43",",,,0","2.71",",,,0","",""
"USW00013777","1976-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","890.4","0","0.0",",0","6",",0","5",",0","1",",0","","","","","0",",0","22",",0","4",",0","0",",0","0",",0","","","","","-7.8",",0,30,+","","","","","29.7",",,0,07,","11.7",",0,19,+","1022.3","0","508.4",",0","47.4",",,,0","","","1.93",",0","5.87",",,,0","-2.01",",,,0","",""
"USW00013777","1977-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","6",",0","4",",0","0",",0","","","","","0",",0","31",",0","16",",0","0",",0","0",",0","","","","","-13.3",",0,17,","","","","","11.9",",,0,13,","8.9",",0,28,","1680.7","0","658.4",",0","36.1",",,,0","","","-2.90",",0","0.62",",,,0","-6.43",",,,0","",""
"USW00013777","1977-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","","","","","0",",0","15",",0","4",",0","3",",0","0",",0","","","","","-8.9",",0,07,","","","","","15.2",",,0,24,","22.8",",0,27,","2079.5","0","398.8",",0","16.7",",,,0","","","4.09",",0","8.91",",,,0","-0.73",",,,0","",""
"USW00013777","1977-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","7.8","0","7.8",",0","6",",0","6",",0","2",",0","","","","","0",",0","2",",0","0",",0","7",",0","0",",0","","","","","-1.7",",0,25,","","","","","43.2",",,0,13,","30.6",",0,30,","2309.5","0","230.0",",0","104.9",",,,0","","","11.17",",0","16.23",",,,0","6.10",",,,0","",""
"USW00013777","1977-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","42.3","0","34.5",",0","6",",0","6",",0","1",",0","","","","","0",",0","2",",0","0",",0","17",",0","2",",0","","","","","-1.1",",0,09,","","","","","34.3",",,0,02,","33.9",",0,12,","2421.8","0","112.3",",0","90.9",",,,0","","","15.74",",0","21.39",",,,0","10.09",",,,0","",""
"USW00013777","1977-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","142.8","0","100.5",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","4",",0","","","","","5.6",",0,09,","","","","","12.7",",,0,25,","34.4",",0,18,","2447.6","0","25.8",",0","26.9",",,,0","","","20.74",",0","26.15",",,,0","15.34",",,,0","",""
"USW00013777","1977-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","296.1","0","153.3",",0","9",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","28",",0","6",",0","","","","","9.4",",0,08,","","","","","41.7",",,0,09,","33.3",",0,30,+","2455.1","0","7.5",",0","91.7",",,,0","","","23.19",",0","27.97",",,,0","18.42",",,,0","",""
"USW00013777","1977-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","582.6","0","286.5",",0","8",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","16.7",",0,28,+","","","","","25.1",",,0,12,","38.3",",0,19,+","0.0","0","0.0",",0","80.5",",,,0","","","27.57",",0","32.59",",,,0","22.56",",,,0","",""
"USW00013777","1977-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","849.2","0","266.6",",0","8",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","14",",0","","","","","15.0",",0,25,","","","","","18.0",",,0,24,","36.1",",0,05,","0.0","0","0.0",",0","79.5",",,,0","","","26.93",",0","31.51",",,,0","22.35",",,,0","",""
"USW00013777","1977-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","998.3","0","149.1",",0","8",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","27",",0","7",",0","","","","","13.3",",0,29,+","","","","","44.5",",,0,06,","36.7",",0,02,","0.3","0","0.3",",0","72.8",",,,0","","","23.29",",0","27.35",",,,0","19.23",",,,0","",""
"USW00013777","1977-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","1003.9","0","5.6",",0","10",",0","6",",0","2",",0","","","","","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","2.8",",0,18,","","","","","36.3",",,0,14,","27.8",",0,02,","128.9","0","128.6",",0","118.2",",,,0","","","14.36",",0","18.71",",,,0","10.02",",,,0","",""
"USW00013777","1977-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","1009.7","0","5.8",",0","17",",0","11",",0","0",",0","","","","","0",",0","4",",0","0",",0","5",",0","0",",0","","","","","-2.2",",0,27,+","","","","","24.9",",,0,06,","26.7",",0,04,","366.7","0","237.8",",0","131.8",",,,0","","","10.60",",0","13.81",",,,0","7.40",",,,0","",""
"USW00013777","1977-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","1009.7","0","0.0",",0","12",",0","9",",0","1",",0","","","","","0",",0","13",",0","5",",0","0",",0","0",",0","","","","","-7.8",",0,27,","","","","","101.1",",,0,18,","15.6",",0,14,","818.6","0","451.9",",0","169.3",",,,0","","","3.76",",0","7.59",",,,0","-0.08",",,,0","",""
"USW00013777","1978-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","11",",0","10",",0","3",",0","","","","","0",",0","27",",0","8",",0","0",",0","0",",0","","","","","-10.0",",0,10,","","","","","48.8",",,0,25,","16.1",",0,26,","1379.9","0","561.3",",0","206.3",",,,0","","","0.23",",0","3.72",",,,0","-3.26",",,,0","",""
"USW00013777","1978-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","","","","","0",",0","25",",0","7",",0","0",",0","0",",0","","","","","-7.2",",0,05,+","","","","","11.7",",,0,06,","11.7",",0,25,","1906.7","0","526.8",",0","21.8",",,,0","","","-0.48",",0","2.71",",,,0","-3.68",",,,0","",""
"USW00013777","1978-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","9",",0","7",",0","1",",0","","","","","0",",0","10",",0","1",",0","3",",0","0",",0","","","","","-7.8",",0,05,","","","","","64.5",",,0,26,","26.7",",0,21,","2260.3","0","353.6",",0","120.6",",,,0","","","6.93",",0","11.44",",,,0","2.42",",,,0","",""
"USW00013777","1978-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","5.6","0","5.6",",0","9",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","11",",0","1",",0","","","","","3.3",",0,09,","","","","","22.4",",,0,19,","32.2",",0,01,","2389.2","0","128.9",",0","36.6",",,,0","","","14.22",",0","19.51",",,,0","8.93",",,,0","",""
"USW00013777","1978-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","74.6","0","69.0",",0","11",",0","9",",0","1",",0","","","","","0",",0","0",",0","0",",0","21",",0","1",",0","","","","","5.6",",0,02,","","","","","26.9",",,0,04,","33.9",",0,20,","2445.6","0","56.4",",0","115.9",",,,0","","","18.74",",0","23.08",",,,0","14.39",",,,0","",""
"USW00013777","1978-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","277.2","0","202.6",",0","10",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","11.1",",0,14,","","","","","15.2",",,0,28,","35.6",",0,19,","2446.4","0","0.8",",0","60.8",",,,0","","","25.06",",0","30.19",",,,0","19.93",",,,0","",""
"USW00013777","1978-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","525.8","0","248.6",",0","6",",0","6",",0","2",",0","","","","","0",",0","0",",0","0",",0","29",",0","14",",0","","","","","16.7",",0,05,+","","","","","59.2",",,0,03,","38.3",",0,23,","0.0","0","0.0",",0","136.1",",,,0","","","26.35",",0","30.72",",,,0","21.99",",,,0","",""
"USW00013777","1978-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","782.4","0","256.6",",0","9",",0","8",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","17.8",",0,21,","","","","","66.8",",,0,04,","35.6",",0,19,","0.0","0","0.0",",0","156.0",",,,0","","","26.61",",0","30.84",",,,0","22.38",",,,0","",""
"USW00013777","1978-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","899.4","0","117.0",",0","3",",0","1",",0","1",",0","","","","","0",",0","0",",0","0",",0","26",",0","4",",0","","","","","8.9",",0,29,","","","","","40.4",",,0,12,","33.3",",0,07,","13.1","0","13.1",",0","44.2",",,,0","","","21.80",",0","26.65",",,,0","16.94",",,,0","",""
"USW00013777","1978-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","908.8","0","9.4",",0","8",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","4.4",",0,25,+","","","","","7.9",",,0,05,","28.9",",0,23,","138.0","0","124.9",",0","20.9",",,,0","","","14.61",",0","19.92",",,,0","9.29",",,,0","",""
"USW00013777","1978-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","908.8","0","0.0",",0","11",",0","8",",0","0",",0","","","","","0",",0","2",",0","0",",0","5",",0","0",",0","","","","","-1.1",",0,27,","","","","","20.6",",,0,27,","22.8",",0,06,+","381.9","0","243.9",",0","79.8",",,,0","","","10.20",",0","14.16",",,,0","6.25",",,,0","",""
"USW00013777","1978-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","908.8","0","0.0",",0","10",",0","9",",0","1",",0","","","","","0",",0","13",",0","0",",0","2",",0","0",",0","","","","","-5.6",",0,11,","","","","","45.7",",,0,24,","22.2",",0,08,","773.7","0","391.8",",0","151.5",",,,0","","","5.69",",0","10.08",",,,0","1.30",",,,0","",""
"USW00013777","1979-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","14",",0","10",",0","4",",0","","","","","0",",0","18",",0","5",",0","0",",0","0",",0","","","","","-10.0",",0,03,","","","","","45.0",",,0,02,","15.6",",0,01,","1279.2","0","505.5",",0","219.5",",,,0","","","2.03",",0","5.43",",,,0","-1.38",",,,0","",""
"USW00013777","1979-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","12",",0","9",",0","3",",0","","","","","0",",0","21",",0","13",",0","0",",0","0",",0","","","","","-13.9",",0,18,","","","","","43.2",",,0,24,","14.4",",0,28,","1852.9","0","573.7",",0","175.8",",,,0","","","-2.16",",0","1.06",",,,0","-5.38",",,,0","",""
"USW00013777","1979-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","8.6","0","8.6",",0","8",",0","6",",0","1",",0","","","","","0",",0","4",",0","0",",0","3",",0","0",",0","","","","","-4.4",",0,16,","","","","","29.2",",,0,24,","28.3",",0,31,","2107.8","0","254.9",",0","67.6",",,,0","","","10.39",",0","15.36",",,,0","5.42",",,,0","",""
"USW00013777","1979-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","13.4","0","4.8",",0","9",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","0.6",",0,07,","","","","","43.7",",,0,27,","25.0",",0,25,","2280.0","0","172.2",",0","94.1",",,,0","","","12.75",",0","16.98",",,,0","8.52",",,,0","",""
"USW00013777","1979-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","69.9","0","56.5",",0","12",",0","9",",0","1",",0","","","","","0",",0","0",",0","0",",0","27",",0","2",",0","","","","","10.0",",0,06,+","","","","","49.5",",,0,13,","32.2",",0,10,+","2298.9","0","18.9",",0","104.7",",,,0","","","19.55",",0","24.10",",,,0","14.99",",,,0","",""
"USW00013777","1979-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","202.8","0","132.9",",0","8",",0","7",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","12.8",",0,25,","","","","","30.5",",,0,03,","31.1",",0,23,+","2298.9","0","0.0",",0","94.1",",,,0","","","22.76",",0","27.32",",,,0","18.21",",,,0","",""
"USW00013777","1979-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","440.1","0","237.3",",0","12",",0","10",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","13",",0","","","","","14.4",",0,06,+","","","","","31.2",",,0,13,","35.6",",0,12,","0.3","0","0.3",",0","139.2",",,,0","","","25.98",",0","30.37",",,,0","21.59",",,,0","",""
"USW00013777","1979-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","669.0","0","228.9",",0","16",",0","12",",0","3",",0","","","","","0",",0","0",",0","0",",0","30",",0","12",",0","","","","","14.4",",0,16,","","","","","45.7",",,0,27,","36.7",",0,08,","1.7","0","1.4",",0","221.5",",,,0","","","25.67",",0","30.00",",,,0","21.35",",,,0","",""
"USW00013777","1979-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","795.7","0","126.7",",0","11",",0","6",",0","2",",0","","","","","0",",0","0",",0","0",",0","28",",0","5",",0","","","","","11.7",",0,20,","","","","","116.8",",,0,05,","33.3",",0,03,","6.4","0","4.7",",0","185.9",",,,0","","","22.40",",0","26.51",",,,0","18.29",",,,0","",""
"USW00013777","1979-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","819.6","0","23.9",",0","10",",0","8",",0","3",",0","","","","","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","3.3",",0,10,","","","","","34.0",",,0,01,","30.6",",0,21,","137.9","0","131.5",",0","146.5",",,,0","","","14.86",",0","19.05",",,,0","10.67",",,,0","",""
"USW00013777","1979-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","821.8","0","2.2",",0","8",",0","6",",0","1",",0","","","","","0",",0","2",",0","0",",0","7",",0","0",",0","","","","","-1.1",",0,30,","","","","","27.7",",,0,26,","24.4",",0,18,","317.2","0","179.3",",0","78.0",",,,0","","","12.43",",0","16.57",",,,0","8.29",",,,0","",""
"USW00013777","1979-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","821.8","0","0.0",",0","4",",0","3",",0","0",",0","","","","","0",",0","9",",0","0",",0","2",",0","0",",0","","","","","-4.4",",0,18,+","","","","","15.0",",,0,25,","22.2",",0,12,","688.1","0","370.9",",0","31.9",",,,0","","","6.37",",0","10.39",",,,0","2.34",",,,0","",""
"USW00013777","1980-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","9",",0","5",",0","1",",0","","","","","0",",0","17",",0","4",",0","0",",0","0",",0","","","","","-6.7",",0,31,+","","","","","27.4",",,0,18,","13.3",",0,16,","1187.4","0","499.3",",0","57.5",",,,0","","","2.23",",0","5.28",",,,0","-0.83",",,,0","",""
"USW00013777","1980-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","8",",0","5",",0","0",",0","","","","","0",",0","23",",0","5",",0","0",",0","0",",0","","","","","-8.9",",0,01,","","","","","9.4",",,0,22,","16.1",",0,21,","1679.4","0","492.0",",0","32.2",",,,0","","","1.37",",0","5.28",",,,0","-2.54",",,,0","",""
"USW00013777","1980-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","14",",0","11",",0","3",",0","","","","","0",",0","6",",0","2",",0","1",",0","0",",0","","","","","-10.6",",0,01,","","","","","37.6",",,0,13,","21.7",",0,08,","2033.6","0","354.2",",0","151.5",",,,0","","","6.91",",0","11.02",",,,0","2.79",",,,0","",""
"USW00013777","1980-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","2.2","0","2.2",",0","10",",0","8",",0","1",",0","","","","","0",",0","1",",0","0",",0","15",",0","0",",0","","","","","0.0",",0,17,","","","","","36.1",",,0,27,","26.7",",0,20,","2144.3","0","110.7",",0","99.9",",,,0","","","14.72",",0","19.59",",,,0","9.85",",,,0","",""
"USW00013777","1980-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","83.9","0","81.7",",0","10",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","25",",0","2",",0","","","","","6.7",",0,09,","","","","","24.1",",,0,18,","32.2",",0,13,+","2171.3","0","27.0",",0","84.1",",,,0","","","20.10",",0","25.11",",,,0","15.08",",,,0","",""
"USW00013777","1980-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","225.6","0","141.7",",0","7",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","11.1",",0,09,","","","","","29.5",",,0,29,","35.6",",0,27,","2173.3","0","2.0",",0","62.2",",,,0","","","22.99",",0","28.11",",,,0","17.87",",,,0","",""
"USW00013777","1980-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","508.6","0","283.0",",0","6",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","17.2",",0,07,","","","","","54.1",",,0,29,","38.9",",0,21,+","0.0","0","0.0",",0","119.7",",,,0","","","27.46",",0","32.44",",,,0","22.49",",,,0","",""
"USW00013777","1980-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","796.6","0","288.0",",0","6",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","17.8",",0,17,","","","","","8.4",",,0,10,","36.7",",0,08,+","0.0","0","0.0",",0","20.8",",,,0","","","27.62",",0","32.25",",,,0","22.99",",,,0","",""
"USW00013777","1980-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","956.8","0","160.2",",0","6",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","4",",0","","","","","10.0",",0,27,","","","","","9.9",",,0,25,","36.7",",0,02,","3.4","0","3.4",",0","24.7",",,,0","","","23.56",",0","28.30",",,,0","18.82",",,,0","",""
"USW00013777","1980-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","970.2","0","13.4",",0","7",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","2.8",",0,31,","","","","","49.5",",,0,25,","27.8",",0,02,","148.5","0","145.1",",0","75.0",",,,0","","","14.08",",0","18.67",",,,0","9.50",",,,0","",""
"USW00013777","1980-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","970.2","0","0.0",",0","8",",0","5",",0","2",",0","","","","","0",",0","3",",0","0",",0","3",",0","0",",0","","","","","-2.2",",0,17,","","","","","27.2",",,0,17,","21.7",",0,07,","463.3","0","314.8",",0","76.2",",,,0","","","7.84",",0","11.83",",,,0","3.85",",,,0","",""
"USW00013777","1980-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","970.2","0","0.0",",0","5",",0","3",",0","0",",0","","","","","0",",0","21",",0","8",",0","1",",0","0",",0","","","","","-13.3",",0,25,","","","","","6.1",",,0,24,+","22.2",",0,08,","956.2","0","492.9",",0","19.9",",,,0","","","2.43",",0","6.67",",,,0","-1.81",",,,0","",""
"USW00013777","1981-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","","","","","0",",0","20",",0","11",",0","0",",0","0",",0","","","","","-12.2",",0,04,","","","","","4.3",",,0,01,","14.4",",0,26,+","1502.7","0","546.5",",0","10.4",",,,0","","","0.70",",0","4.44",",,,0","-3.03",",,,0","",""
"USW00013777","1981-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","10",",0","8",",0","0",",0","","","","","0",",0","16",",0","4",",0","1",",0","0",",0","","","","","-11.1",",0,12,","","","","","20.6",",,0,23,","21.1",",0,18,","1881.3","0","378.6",",0","90.7",",,,0","","","4.81",",0","9.27",",,,0","0.36",",,,0","",""
"USW00013777","1981-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","2.2","0","2.2",",0","4",",0","3",",0","0",",0","","","","","0",",0","11",",0","0",",0","2",",0","0",",0","","","","","-4.4",",0,18,","","","","","17.3",",,0,05,","26.7",",0,31,","2225.4","0","344.1",",0","30.8",",,,0","","","7.30",",0","11.88",",,,0","2.73",",,,0","",""
"USW00013777","1981-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","20.0","0","17.8",",0","13",",0","8",",0","0",",0","","","","","0",",0","0",",0","0",",0","14",",0","0",",0","","","","","2.2",",0,21,","","","","","18.3",",,0,12,","28.9",",0,29,","2324.5","0","99.1",",0","58.9",",,,0","","","15.62",",0","20.78",",,,0","10.46",",,,0","",""
"USW00013777","1981-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","86.5","0","66.5",",0","","","","","","","","","","","0",",0","0",",0","0",",0","20",",0","1",",0","","","","","7.8",",0,07,","","","","","","","32.2",",0,25,","2372.8","0","48.3",",0","","","","","18.92",",0","23.65",",,,0","14.19",",,,0","",""
"USW00013777","1981-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","295.9","0","209.4",",0","","","","","","","","","","","0",",0","0",",0","0",",0","29",",0","7",",0","","","","","16.7",",0,27,+","","","","","","","36.7",",0,16,","2373.3","0","0.5",",0","","","","","25.30",",0","29.59",",,,0","21.00",",,,0","",""
