"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00022536","1951-10","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","1683.4","0","217.1",",0","18",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","2","","18.3",",0,25,","0",",,0,31,+","0",",,0,31,+","98.6",",,0,28,","30.0",",0,28,","","","0.0","0","0.0",",0","","","","","199.2",",,,0","","","0",",,,0","25.34",",0","28.51",",,,0","22.17",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1951-11","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","1855.2","0","171.8",",0","24",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","18.9",",0,28,","0",",,0,30,+","0",",,0,30,+","30.0",",,0,01,","29.4",",0,01,","","","0.0","0","0.0",",0","","","","","82.0",",,,0","","","0",",,,0","24.06",",0","26.88",",,,0","21.24",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1951-12","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","1992.3","0","137.1",",0","19",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","2","","17.8",",0,28,+","0",",,0,31,+","0",",,0,31,+","86.9",",,0,16,","26.7",",0,15,+","","","0.0","0","0.0",",0","","","","","320.0",",,,0","","","0",",,,0","22.75",",0","25.45",",,,0","20.06",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1952-01","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","94.0","0","94.0",",0","9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","1","","11.7",",0,23,","0",",,0,31,+","0",",,0,31,+","55.4",",,0,19,","26.7",",0,20,+","","","0.3","0","0.3",",0","","","","","109.6",",,,0","","","0",",,,0","21.35",",0","24.91",",,,0","17.80",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1952-02","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","193.5","0","99.5",",0","15",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","2","","15.0",",0,12,","0",",,0,29,+","0",",,0,29,+","10.7",",,0,10,","25.6",",0,28,+","","","0.3","0","0.0",",0","","","","","43.2",",,,0","","","0",",,,0","21.76",",0","25.11",",,,0","18.42",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1952-03","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","308.3","0","114.8",",0","20",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","4","","13.9",",0,02,","0",",,0,31,+","0",",,0,31,+","36.3",",,0,26,","26.7",",0,29,","","","0.3","0","0.0",",0","","","","","108.0",",,,0","","","0",",,,0","22.04",",0","25.19",",,,0","18.88",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1952-04","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","426.6","0","118.3",",0","20",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","16.1",",0,14,","0",",,0,30,+","0",",,0,30,+","5.6",",,0,29,","26.1",",0,30,+","","","0.3","0","0.0",",0","","","","","38.0",",,,0","","","0",",,,0","22.28",",0","25.48",",,,0","19.07",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1952-05","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","551.5","0","124.9",",0","22",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","16.1",",0,15,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,02,","26.7",",0,31,+","","","0.3","0","0.0",",0","","","","","36.6",",,,0","","","0",",,,0","22.36",",0","25.77",",,,0","18.95",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1952-06","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","726.0","0","174.5",",0","21",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","19.4",",0,23,","0",",,0,30,+","0",",,0,30,+","3.0",",,0,27,","27.8",",0,30,+","","","0.3","0","0.0",",0","","","","","17.2",",,,0","","","0",",,,0","24.15",",0","27.14",",,,0","21.15",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1952-07","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","924.9","0","198.9",",0","21",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","20.0",",0,14,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,15,","28.3",",0,31,+","","","0.0","0","0.0",",0","","","","","30.3",",,,0","","","0",",,,0","24.75",",0","27.78",",,,0","21.71",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1952-08","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","1147.8","0","222.9",",0","17",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","20.0",",0,14,+","0",",,0,31,+","0",",,0,31,+","4.8",",,0,26,","29.4",",0,24,+","","","0.0","0","0.0",",0","","","","","21.2",",,,0","","","0",",,,0","25.52",",0","28.74",",,,0","22.31",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1952-09","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","1357.5","0","209.7",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","1","","18.3",",0,29,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,29,","29.4",",0,30,+","","","0.0","0","0.0",",0","","","","","27.3",",,,0","","","0",",,,0","25.32",",0","28.66",",,,0","21.99",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1952-10","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","1531.9","0","174.4",",0","22",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","1","","17.8",",0,26,+","0",",,0,31,+","0",",,0,31,+","25.9",",,0,15,","30.0",",0,16,","","","0.0","0","0.0",",0","","","","","145.3",",,,0","","","0",",,,0","23.96",",0","27.45",",,,0","20.47",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1952-11","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","1690.6","0","158.7",",0","26",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","2","","16.7",",0,21,","0",",,0,30,+","0",",,0,30,+","50.8",",,0,20,","28.3",",0,10,+","","","0.0","0","0.0",",0","","","","","103.3",",,,0","","","0",",,,0","23.62",",0","26.80",",,,0","20.45",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1952-12","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","1822.3","0","131.7",",0","15",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","15.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","6.9",",,0,17,","27.2",",0,13,+","","","0.0","0","0.0",",0","","","","","25.3",",,,0","","","0",",,,0","22.58",",0","25.89",",,,0","19.27",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1953-01","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","90.0","0","90.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","11.7",",0,08,","0",",,0,31,+","0",",,0,31,+","37.1",",,0,02,","26.7",",0,30,+","","","0.5","0","0.5",",0","","","","","71.4",",,,0","","","0",",,,0","21.22",",0","25.65",",,,0","16.79",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1953-02","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","193.0","0","103.0",",0","17",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","1","","13.9",",0,28,","0",",,0,28,+","0",",,0,28,+","21.1",",,0,28,","26.7",",0,05,","","","1.3","0","0.8",",0","","","","","94.4",",,,0","","","0",",,,0","21.98",",0","25.50",",,,0","18.46",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1953-03","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","299.8","0","106.8",",0","15",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","2","","12.2",",0,01,","0",",,0,31,+","0",",T,0,13,","23.6",",,0,04,","26.7",",0,29,+","","","1.3","0","0.0",",0","","","","","52.5",",,,0","","","0",",T,,0","21.78",",0","25.56",",,,0","18.00",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1953-04","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","434.0","0","134.2",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","16.7",",0,07,","0",",,0,30,+","0",",,0,30,+","6.1",",,0,17,","27.2",",0,30,+","","","1.3","0","0.0",",0","","","","","24.3",",,,0","","","0",",,,0","22.81",",0","26.13",",,,0","19.48",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1953-05","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","620.4","0","186.4",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","18.9",",0,05,+","0",",,0,31,+","0",",,0,31,+","7.4",",,0,03,","28.3",",0,29,+","","","1.3","0","0.0",",0","","","","","31.8",",,,0","","","0",",,,0","24.35",",0","27.36",",,,0","21.33",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1953-06","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","814.3","0","193.9",",0","15",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","20.0",",0,21,+","0",",,0,30,+","0",",,0,30,+","3.3",",,0,22,","28.9",",0,28,","","","1.3","0","0.0",",0","","","","","17.2",",,,0","","","0",",,,0","24.80",",0","27.72",",,,0","21.88",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1953-07","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","1025.9","0","211.6",",0","19",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","20.6",",0,10,+","0",",,0,31,+","0",",,0,31,+","5.1",",,0,22,","29.4",",0,20,","","","0.0","0","0.0",",0","","","","","29.9",",,,0","","","0",",,,0","25.16",",0","28.19",",,,0","22.13",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1953-08","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","1249.8","0","223.9",",0","21",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","20.0",",0,16,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,13,","29.4",",0,25,+","","","0.0","0","0.0",",0","","","","","28.5",",,,0","","","0",",,,0","25.55",",0","28.52",",,,0","22.59",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","1953-09","21.98389","-159.34056","30.5","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","1465.0","0","215.2",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","20.0",",0,30,+","0",",,0,30,+","0",",,0,30,+","15.5",",,0,30,","29.4",",0,27,+","","","0.0","0","0.0",",0","","","","","35.2",",,,0","","","0",",,,0","25.51",",0","28.83",",,,0","22.18",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
