"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023043","1959-03","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","17",",0","0",",0","","","","","","","-8.9",",0,06,","0",",,0,31,+","8",",,0,04,","0.8",",,0,04,","27.8",",0,30,+","","","1875.8","0","263.2",",0","0.8",",,,0","","","8",",,,0","9.84",",0","20.40",",,,0","-0.72",",,,0","","","","","","","","","","","",""
"USW00023043","1959-04","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","34.6","0","34.6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","22",",0","5",",0","3","","","","","","-1.7",",0,13,","0",",,0,30,+","0",",T,0,21,","8.4",",,0,20,","36.1",",0,25,","","","1996.3","0","120.5",",0","15.0",",,,0","","","0",",T,,0","15.47",",0","24.25",",,,0","6.69",",,,0","","","","","","","","","","","",""
"USW00023043","1959-05","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","126.9","0","92.3",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","","","6","","3.9",",0,06,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,07,","36.1",",0,28,","","","2003.2","0","6.9",",0","36.5",",,,0","","","0",",,,0","21.09",",0","29.95",",,,0","12.23",",,,0","","","","","","","","","","","",""
"USW00023043","1959-06","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","356.3","0","229.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","","","","","13","","11.1",",0,04,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,29,","40.0",",0,11,","","","2003.2","0","0.0",",0","20.8",",,,0","","","0",",,,0","25.98",",0","34.67",",,,0","17.29",",,,0","","","","","","","","","","","",""
"USW00023043","1959-07","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","602.9","0","246.6",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","11","","15.6",",0,06,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,16,","38.9",",0,08,","","","0.0","0","0.0",",0","75.6",",,,0","","","0",",,,0","26.29",",0","34.35",",,,0","18.23",",,,0","","","","","","","","","","","",""
"USW00023043","1959-08","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","874.5","0","271.6",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","9","","15.6",",0,31,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,23,","40.0",",0,04,+","","","0.0","0","0.0",",0","47.6",",,,0","","","0",",,,0","27.09",",0","34.98",",,,0","19.20",",,,0","","","","","","","","","","","",""
"USW00023043","1959-09","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","1017.2","0","142.7",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","21",",0","1","","","","2","","5.6",",0,13,","0",",,0,30,+","0",",,0,30,+","3.6",",,0,30,","38.9",",0,05,","","","8.4","0","8.4",",0","4.1",",,,0","","","0",",,,0","22.81",",0","32.60",",,,0","13.02",",,,0","","","","","","","","","","","",""
"USW00023043","1959-10","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","1022.5","0","5.3",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","2",",0","5","","","","2","","0.0",",0,28,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,29,","34.4",",0,25,","","","117.6","0","109.2",",0","13.2",",,,0","","","0",",,,0","14.98",",0","24.33",",,,0","5.63",",,,0","","","","","","","","","","","",""
"USW00023043","1959-11","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","1022.5","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","8",",0","0",",0","2","","","","1","","-11.1",",0,28,","0",",,0,30,+","0",",,0,30,+","6.1",",,0,02,","26.7",",0,25,","","","450.9","0","333.3",",0","6.1",",,,0","","","0",",,,0","7.22",",0","17.11",",,,0","-2.66",",,,0","","","","","","","","","","","",""
"USW00023043","1959-12","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","1022.5","0","0.0",",0","5",",0","2",",0","0",",0","1",",0","1",",0","0",",0","22",",0","0",",0","1",",0","0",",0","3","","","","","","-10.0",",0,06,","25",",,0,15,","71",",,0,15,","9.1",",,0,16,","21.1",",0,07,","","","840.7","0","389.8",",0","19.1",",,,0","","","79",",,,0","5.76",",0","13.41",",,,0","-1.89",",,,0","","","","","","","","","","","",""
"USW00023043","1960-01","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","6",",0","5",",0","0",",0","3",",0","2",",0","0",",0","26",",0","0",",0","0",",0","0",",0","7","","","","1","","-16.1",",0,06,","76",",,0,17,","66",",,0,16,","9.1",",,0,11,","19.4",",0,31,","","","1315.3","0","474.6",",0","31.9",",,,0","","","114",",,,0","3.02",",0","10.83",",,,0","-4.78",",,,0","","","","","","","","","","","",""
"USW00023043","1960-02","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","3",",0","1",",0","1",",0","25",",0","1",",0","1",",0","0",",0","2","","","","","","-18.3",",0,25,","76",",,0,24,","79",",,0,24,","7.4",",,0,24,","25.0",",0,08,","","","1718.5","0","403.2",",0","11.0",",,,0","","","112",",,,0","4.43",",0","12.81",",,,0","-3.95",",,,0","","","","","","","","","","","",""
"USW00023043","1960-03","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","1",",0","17",",0","0",",0","7","","","","","","-8.9",",0,03,","0",",T,0,02,","0",",T,0,02,+","0.5",",,0,24,+","30.0",",0,08,","","","1959.0","0","240.5",",0","1.0",",,,0","","","0",",T,,0","10.58",",0","20.20",",,,0","0.95",",,,0","","","","","","","","","","","",""
"USW00023043","1960-04","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","26.3","0","26.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","5",",0","1","","","","","","-1.1",",0,03,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,02,","35.6",",0,21,","","","2028.1","0","69.1",",0","0.0",",T,,0","","","0",",,,0","16.91",",0","27.47",",,,0","6.34",",,,0","","","","","","","","","","","",""
"USW00023043","1960-05","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","111.6","0","85.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","","","3","","2.8",",0,21,+","0",",,0,31,+","0",",,0,31,+","18.3",",,0,30,","37.2",",0,14,","","","2045.0","0","16.9",",0","26.2",",,,0","","","0",",,,0","20.54",",0","30.90",",,,0","10.18",",,,0","","","","","","","","","","","",""
"USW00023043","1960-06","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","361.5","0","249.9",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","","","","","12","","11.7",",0,12,","0",",,0,30,+","0",",,0,30,+","13.7",",,0,06,","41.7",",0,21,+","","","2045.0","0","0.0",",0","31.6",",,,0","","","0",",,,0","26.66",",0","35.92",",,,0","17.41",",,,0","","","","","","","","","","","",""
"USW00023043","1960-07","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","601.6","0","240.1",",0","8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","2","","","","5","","14.4",",0,19,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,06,","40.0",",0,29,","","","0.0","0","0.0",",0","84.3",",,,0","","","0",",,,0","26.08",",0","33.75",",,,0","18.40",",,,0","","","","","","","","","","","",""
"USW00023043","1960-08","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","839.8","0","238.2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","3","","12.2",",0,14,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,11,","37.8",",0,20,","","","0.0","0","0.0",",0","4.1",",,,0","","","0",",,,0","26.02",",0","34.39",",,,0","17.65",",,,0","","","","","","","","","","","",""
"USW00023043","1960-09","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","948.5","0","108.7",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","1","","","","4","","4.4",",0,25,","0",",,0,30,+","0",",,0,30,+","3.6",",,0,20,","38.9",",0,14,","","","5.8","0","5.8",",0","11.5",",,,0","","","0",",,,0","21.76",",0","31.56",",,,0","11.97",",,,0","","","","","","","","","","","",""
"USW00023043","1960-10","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","961.9","0","13.4",",0","4",",0","2",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","3",",0","4","","","","2","","-3.9",",0,31,","0",",,0,31,+","0",",,0,31,+","46.7",",,0,17,","33.3",",0,08,","","","108.7","0","102.9",",0","89.6",",,,0","","","0",",,,0","15.45",",0","25.14",",,,0","5.75",",,,0","","","","","","","","","","","",""
"USW00023043","1960-11","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","961.9","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","15",",0","0",",0","2","","","","","","-8.9",",0,23,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,06,","27.8",",0,26,","","","395.1","0","286.4",",0","0.0",",T,,0","","","0",",,,0","8.79",",0","18.62",",,,0","-1.04",",,,0","","","","","","","","","","","",""
"USW00023043","1960-12","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","961.9","0","0.0",",0","7",",0","4",",0","1",",0","17",",0","3",",0","0",",0","30",",0","9",",0","0",",0","0",",0","13","","","","","","-17.2",",0,16,","305",",,0,09,","254",",,0,08,","25.7",",,0,08,","14.4",",0,04,","","","1010.4","0","615.3",",0","53.9",",,,0","","","509",",,,0","-1.51",",0","4.46",",,,0","-7.49",",,,0","","","","","","","","","","","",""
"USW00023043","1961-01","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","4",",0","2",",0","0",",0","31",",0","4",",0","0",",0","0",",0","7","","","","","","-15.6",",0,29,","76",",,0,28,","71",",,0,24,","11.7",",,0,24,","20.6",",0,22,","","","1539.4","0","529.0",",0","17.3",",,,0","","","137",",,,0","1.27",",0","11.16",",,,0","-8.62",",,,0","","","","","","","","","","","",""
"USW00023043","1961-02","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","11",",0","0",",0","2","","","","","","-11.1",",0,07,","0",",T,0,27,","8",",,0,27,","0.8",",,0,27,","27.8",",0,26,+","","","1891.8","0","352.4",",0","1.1",",,,0","","","11",",,,0","5.75",",0","16.87",",,,0","-5.38",",,,0","","","","","","","","","","","",""
"USW00023043","1961-03","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","16",",0","0",",0","3","","","","2","","-7.8",",0,09,","0",",T,0,19,","36",",,0,19,","13.5",",,0,18,","28.9",",0,14,","","","2153.5","0","261.7",",0","20.7",",,,0","","","36",",,,0","9.89",",0","20.20",",,,0","-0.42",",,,0","","","","","","","","","","","",""
"USW00023043","1961-04","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","14.9","0","14.9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","24",",0","8",",0","3","","","","","","-5.6",",0,09,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,06,+","34.4",",0,30,+","","","2285.9","0","132.4",",0","0.6",",,,0","","","0",",,,0","14.42",",0","26.20",",,,0","2.64",",,,0","","","","","","","","","","","",""
"USW00023043","1961-05","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","100.5","0","85.6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","2","","1.1",",0,06,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,23,","38.9",",0,31,","","","2296.6","0","10.7",",0","11.2",",,,0","","","0",",,,0","20.75",",0","32.03",",,,0","9.46",",,,0","","","","","","","","","","","",""
"USW00023043","1961-06","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","290.2","0","189.7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","27",",0","2","","","","7","","6.7",",0,04,","0",",,0,30,+","0",",,0,30,+","8.6",",,0,14,","39.4",",0,24,+","","","2297.1","0","0.5",",0","15.8",",,,0","","","0",",,,0","24.64",",0","35.08",",,,0","14.20",",,,0","","","","","","","","","","","",""
"USW00023043","1961-07","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","516.1","0","225.9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","9","","14.4",",0,28,+","0",",,0,31,+","0",",,0,31,+","10.7",",,0,21,","38.9",",0,20,","","","0.0","0","0.0",",0","27.5",",,,0","","","0",",,,0","25.62",",0","34.63",",,,0","16.61",",,,0","","","","","","","","","","","",""
"USW00023043","1961-08","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","718.7","0","202.6",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","2","","","","6","","11.1",",0,29,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,14,","39.4",",0,07,","","","0.0","0","0.0",",0","34.8",",,,0","","","0",",,,0","24.87",",0","33.71",",,,0","16.03",",,,0","","","","","","","","","","","",""
"USW00023043","1961-09","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","808.1","0","89.4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","1","","","","2","","4.4",",0,04,","0",",,0,30,+","0",",,0,30,+","7.4",",,0,12,","36.1",",0,23,+","","","13.1","0","13.1",",0","11.2",",,,0","","","0",",,,0","20.88",",0","30.29",",,,0","11.47",",,,0","","","","","","","","","","","",""
"USW00023043","1961-10","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","818.4","0","10.3",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","26",",0","3",",0","3","","","","2","","-2.2",",0,03,","0",",,0,31,+","0",",,0,31,+","6.1",",,0,30,","33.3",",0,07,","","","124.9","0","111.8",",0","11.2",",,,0","","","0",",,,0","15.06",",0","26.29",",,,0","3.83",",,,0","","","","","","","","","","","",""
"USW00023043","1961-11","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","818.4","0","0.0",",0","5",",0","3",",0","0",",0","6",",0","2",",0","1",",0","20",",0","2",",0","3",",0","0",",0","14","","","","1","","-18.3",",0,15,","203",",,0,15,","234",",,0,13,","24.4",",,0,13,","25.0",",0,11,","","","535.3","0","410.4",",0","41.2",",,,0","","","310",",,,0","4.65",",0","11.52",",,,0","-2.22",",,,0","","","","","","","","","","","",""
"USW00023043","1961-12","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","818.4","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","3",",0","0",",0","7","","","","","","-12.2",",0,25,","0",",,0,31,+","8",",,0,11,","4.3",",,0,07,","22.2",",0,01,","","","966.6","0","431.3",",0","7.5",",,,0","","","8",",,,0","4.42",",0","13.72",",,,0","-4.88",",,,0","","","","","","","","","","","",""
"USW00023043","1962-01","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","4",",0","0",",0","4",",0","29",",0","3",",0","1",",0","0",",0","7","","","","1","","-31.1",",0,11,","25",",,0,13,+","18",",,0,10,","5.8",",,0,25,","22.2",",0,21,","","","1506.0","0","539.4",",0","9.7",",,,0","","","31",",,,0","0.93",",0","10.23",",,,0","-8.37",",,,0","","","","","","","","","","","",""
"USW00023043","1962-02","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","11",",0","0",",0","1","","","","1","","-9.4",",0,28,","0",",,0,28,+","0",",T,0,28,","13.0",",,0,14,","30.6",",0,12,","","","1758.6","0","252.6",",0","13.0",",,,0","","","0",",T,,0","9.31",",0","20.09",",,,0","-1.47",",,,0","","","","","","","","","","","",""
"USW00023043","1962-03","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","12",",0","0",",0","3","","","","","","-10.0",",0,02,","0",",,0,31,+","30",",,0,14,","3.0",",,0,14,","30.6",",0,27,","","","2062.1","0","303.5",",0","3.0",",,,0","","","30",",,,0","8.54",",0","18.36",",,,0","-1.28",",,,0","","","","","","","","","","","",""
"USW00023043","1962-04","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","11.1","0","11.1",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","26",",0","4",",0","","","","","","","-2.8",",0,02,","0",",,0,30,+","0",",,0,30,+","1.8",",,0,27,","33.9",",0,16,","","","2154.2","0","92.1",",0","2.3",",,,0","","","0",",,,0","15.63",",0","26.54",",,,0","4.72",",,,0","","","","","","","","","","","",""
"USW00023043","1962-05","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","116.0","0","104.9",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","31",",0","23",",0","","","","","4","","0.0",",0,01,","0",",,0,31,+","0",",,0,31,+","5.3",",,0,19,","37.8",",0,12,","","","2165.0","0","10.8",",0","5.3",",,,0","","","0",",,,0","21.37",",0","33.16",",,,0","9.57",",,,0","","","","","","","","","","","",""
"USW00023043","1962-06","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","289.2","0","173.2",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","","","8","","8.3",",0,06,","0",",,0,30,+","0",",,0,30,+","22.6",",,0,11,","38.9",",0,22,","","","2165.0","0","0.0",",0","24.7",",,,0","","","0",",,,0","24.11",",0","33.77",",,,0","14.45",",,,0","","","","","","","","","","","",""
"USW00023043","1962-07","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","516.9","0","227.7",",0","16",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","","","18","","12.8",",0,15,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,26,","38.3",",0,10,","","","0.0","0","0.0",",0","87.5",",,,0","","","0",",,,0","25.68",",0","33.25",",,,0","18.11",",,,0","","","","","","","","","","","",""
"USW00023043","1962-08","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","729.9","0","213.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","3","","","","5","","10.6",",0,27,+","0",",,0,31,+","0",",,0,31,+","20.3",",,0,01,","38.3",",0,28,","","","0.0","0","0.0",",0","33.3",",,,0","","","0",",,,0","25.20",",0","35.20",",,,0","15.21",",,,0","","","","","","","","","","","",""
"USW00023043","1962-09","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","817.6","0","87.7",",0","9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","7",",0","8","","","","7","","8.9",",0,21,","0",",,0,30,+","0",",,0,30,+","40.9",",,0,24,","33.9",",0,08,","","","5.6","0","5.6",",0","89.2",",,,0","","","0",",,,0","21.07",",0","28.17",",,,0","13.97",",,,0","","","","","","","","","","","",""
"USW00023043","1962-10","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","823.1","0","5.5",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","22",",0","0",",0","5","","","","1","","-0.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","4.1",",,0,19,","31.7",",0,15,+","","","125.1","0","119.5",",0","12.9",",,,0","","","0",",,,0","14.65",",0","23.90",",,,0","5.41",",,,0","","","","","","","","","","","",""
"USW00023043","1962-11","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","823.1","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","12",",0","0",",0","5","","","","","","-10.6",",0,20,","0",",,0,30,+","15",",,0,19,","12.2",",,0,30,","26.1",",0,10,","","","442.9","0","317.8",",0","15.7",",,,0","","","15",",,,0","7.74",",0","17.94",",,,0","-2.46",",,,0","","","","","","","","","","","",""
"USW00023043","1962-12","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","823.1","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","2",",0","0",",0","8","","","","","","-11.7",",0,30,","0",",T,0,26,+","3",",,0,25,","3.0",",,0,01,","22.2",",0,17,","","","870.6","0","427.7",",0","3.9",",,,0","","","3",",,,0","4.54",",0","12.93",",,,0","-3.86",",,,0","","","","","","","","","","","",""
"USW00023043","1963-01","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0","2,0","4",",0","2",",0","0",",0","4",",0","2",",0","4",",0","30",",0","3","2,0","4","2,0","0","2,0","2","","","","","","-30.0",",0,13,","76",",,0,13,+","76",",,0,12,","6.6",",,0,12,","26.7","2,0,31,","","","1385.4","0","514.8","2,0","11.2",",,,0","","","114",",,,0","0.49","2,0","11.41","2,,,0","-10.43",",,,0","","","","","","","","","","","",""
"USW00023043","1963-02","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","3",",0","2",",0","1",",0","24",",0","2",",0","11",",0","0",",0","4","","","","","","-18.3",",0,13,","51",",,0,12,","61",",,0,11,","7.6",",,0,10,","28.3",",0,01,","","","1727.3","0","341.9",",0","19.6",",,,0","","","122",",,,0","6.12",",0","16.01",",,,0","-3.76",",,,0","","","","","","","","","","","",""
"USW00023043","1963-03","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","16",",0","1",",0","","","","","","","-10.0",",0,05,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","32.2",",0,28,","","","1981.2","0","253.9",",0","0.0",",,,0","","","0",",,,0","10.14",",0","20.95",",,,0","-0.67",",,,0","","","","","","","","","","","",""
"USW00023043","1963-04","33.4","-104.53333","1106.1","ROSWELL MUNICIPAL AIRPORT, NM US","13.5","0","13.5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","28",",0","5",",0","2","","","","2","","0.0",",0,23,","0",",,0,30,+","0",",,0,30,+","3.6",",,0,05,","33.9",",0,08,","","","2056.7","0","75.5",",0","4.1",",,,0","","","0",",,,0","16.27",",0","26.93",",,,0","5.60",",,,0","","","","","","","","","","","",""
