"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00022010","1989-01","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","3.9","0","3.9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","9",",0","0",",0","","","","","","","-4.4",",0,14,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,19,","28.3",",0,03,","","","443.8","0","171.9",",0","27.1",",,,0","0",",,,0","12.91",",0","18.94",",,,0","6.89",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1989-02","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","11.4","0","7.5",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","9",",0","0",",0","","","","","","","-5.6",",0,06,","0",",T,0,06,","0",",T,0,05,","15.7",",,0,16,","30.6",",0,27,","","","648.4","0","204.6",",0","26.5",",,,0","0",",T,,0","11.29",",0","16.81",",,,0","5.78",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1989-03","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","63.5","0","52.1",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","23",",0","4",",0","","","","","","","-1.7",",0,07,+","0",",,0,31,+","0",",,0,31,+","14.7",",,0,27,","35.6",",0,14,","","","740.4","0","92.0",",0","23.4",",,,0","0",",,,0","17.05",",0","24.83",",,,0","9.26",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1989-04","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","194.6","0","131.1",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","9",",0","","","","","","","9.4",",0,11,","0",",,0,30,+","0",",,0,30,+","3.6",",,0,13,","35.0",",0,08,+","","","762.9","0","22.5",",0","4.7",",,,0","0",",,,0","21.96",",0","28.91",",,,0","15.00",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1989-05","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","487.1","0","292.5",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","","","","","17.2",",0,18,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,17,","38.9",",0,25,","","","762.9","0","0.0",",0","49.4",",,,0","0",",,,0","27.77",",0","34.04",",,,0","21.50",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1989-06","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","816.4","0","329.3",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","29",",0","","","","","","","17.2",",0,15,","0",",,0,30,+","0",",,0,30,+","3.3",",,0,10,","40.6",",0,07,","","","762.9","0","0.0",",0","6.7",",,,0","0",",,,0","29.31",",0","35.64",",,,0","22.98",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1989-07","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1199.6","0","383.2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","","","20.6",",0,25,","0",",,0,31,+","0",",,0,31,+","5.3",",,0,06,","41.7",",0,02,","","","0.0","0","0.0",",0","6.6",",,,0","0",",,,0","30.70",",0","37.01",",,,0","24.38",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1989-08","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1545.4","0","345.8",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","","","19.4",",0,09,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,08,","38.3",",0,05,","","","0.0","0","0.0",",0","5.8",",,,0","0",",,,0","29.49",",0","35.11",",,,0","23.86",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1989-09","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1773.2","0","227.8",",0","1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","","","","","9.4",",0,25,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,13,","37.8",",0,04,","","","1.1","0","1.1",",0","31.5",",,,0","0",",,,0","25.89",",0","32.25",",,,0","19.53",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1989-10","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1896.3","0","123.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","","","","","","","3.3",",0,19,","0",",,0,31,+","0",",,0,31,+","6.1",",,0,27,","36.1",",0,01,","","","24.4","0","23.3",",0","12.4",",,,0","0",",,,0","21.55",",0","27.96",",,,0","15.14",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1989-11","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1917.1","0","20.8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","","","2.2",",0,03,","0",",,0,30,+","0",",,0,30,+","18.8",",,0,13,","29.4",",0,08,+","","","122.5","0","98.1",",0","33.6",",,,0","0",",,,0","15.75",",0","21.74",",,,0","9.77",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1989-12","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1917.1","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","14",",0","1",",0","3",",0","0",",0","","","","","","","-12.2",",0,23,","0",",,0,31,+","0",",T,0,22,","4.8",",,0,01,","25.6",",0,06,","","","479.4","0","356.9",",0","7.6",",,,0","0",",T,,0","6.82",",0","12.94",",,,0","0.70",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1990-01","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","6.4","0","6.4",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","","","","","","","-0.6",",0,29,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,06,","27.2",",0,24,+","","","650.9","0","171.5",",0","15.0",",,,0","0",",,,0","13.00",",0","19.61",",,,0","6.40",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1990-02","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","17.2","0","10.8",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","","","","","2.2",",0,04,","0",",,0,28,+","0",",,0,28,+","9.4",",,0,28,","30.6",",0,15,","","","747.8","0","96.9",",0","31.8",",,,0","0",",,,0","15.26",",0","21.81",",,,0","8.71",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1990-03","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","48.0","0","30.8",",0","14",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","","","1.7",",0,02,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,11,","29.4",",0,12,","","","823.7","0","75.9",",0","81.5",",,,0","0",",,,0","16.88",",0","22.34",",,,0","11.42",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1990-04","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","143.3","0","95.3",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","","","","","","","6.7",",0,07,","0",",,0,30,+","0",",T,0,25,","70.1",",,0,25,","35.6",",0,29,","","","841.5","0","17.8",",0","122.6",",,,0","0",",T,,0","20.92",",0","25.90",",,,0","15.93",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1990-05","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","362.7","0","219.4",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","17",",0","","","","","","","11.7",",0,07,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,18,","35.6",",0,12,+","","","846.2","0","4.7",",0","54.2",",,,0","0",",,,0","25.26",",0","30.84",",,,0","19.67",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1990-06","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","742.7","0","380.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","30",",0","","","","","","","22.8",",0,09,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,01,","40.0",",0,24,","","","846.2","0","0.0",",0","0.0",",T,,0","0",",,,0","31.00",",0","37.13",",,,0","24.87",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1990-07","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1047.4","0","304.7",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","","","18.9",",0,14,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,23,","37.2",",0,05,+","","","0.0","0","0.0",",0","104.8",",,,0","0",",,,0","28.16",",0","33.42",",,,0","22.90",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1990-08","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1365.5","0","318.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","","","21.1",",0,10,+","0",",,0,31,+","0",",,0,31,+","4.8",",,0,01,","37.8",",0,28,","","","0.0","0","0.0",",0","11.0",",,,0","0",",,,0","28.59",",0","34.33",",,,0","22.86",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1990-09","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1596.1","0","230.6",",0","11",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","","","","","15.6",",0,25,","0",",,0,30,+","0",",,0,30,+","38.9",",,0,23,","37.2",",0,01,","","","0.0","0","0.0",",0","157.4",",,,0","0",",,,0","26.02",",0","31.20",",,,0","20.83",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1990-10","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1692.3","0","96.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","","","5.6",",0,22,+","0",",,0,31,+","0",",,0,31,+","22.1",",,0,08,","32.8",",0,14,+","","","20.0","0","20.0",",0","38.4",",,,0","0",",,,0","20.79",",0","27.76",",,,0","13.82",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1990-11","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1724.7","0","32.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","","","1.7",",0,05,","0",",,0,30,+","0",",,0,30,+","19.3",",,0,07,","28.3",",0,02,+","","","93.2","0","73.2",",0","29.5",",,,0","0",",,,0","16.97",",0","22.87",",,,0","11.07",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1990-12","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1726.4","0","1.7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","9",",0","1",",0","13",",0","0",",0","","","","","","","-7.2",",0,23,","0",",,0,31,+","0",",,0,31,+","3.3",",,0,29,","28.3",",0,12,","","","311.5","0","218.3",",0","5.6",",,,0","0",",,,0","11.34",",0","18.13",",,,0","4.56",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1991-01","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","0.0","0","0.0",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","5",",0","0",",0","","","","","","","-1.7",",0,22,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,17,","26.1",",0,29,","","","544.8","0","233.3",",0","14.5",",,,0","0",",,,0","10.81",",0","16.47",",,,0","5.14",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1991-02","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","5.2","0","5.2",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","","","","","","","-0.6",",0,01,","0",",,0,28,+","0",",,0,28,+","7.9",",,0,20,","31.1",",0,13,","","","655.7","0","110.9",",0","19.1",",,,0","0",",,,0","14.56",",0","21.21",",,,0","7.91",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1991-03","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","67.7","0","62.5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","","","","","5.0",",0,31,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,16,","37.2",",0,06,","","","690.0","0","34.3",",0","1.1",",,,0","0",",,,0","19.24",",0","26.95",",,,0","11.54",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1991-04","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","220.6","0","152.9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","","","8.9",",0,15,+","0",",,0,30,+","0",",,0,30,+","23.6",",,0,05,","35.6",",0,26,+","","","691.1","0","1.1",",0","47.7",",,,0","0",",,,0","23.40",",0","29.90",",,,0","16.89",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1991-05","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","491.0","0","270.4",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","","","12.2",",0,06,","0",",,0,31,+","0",",T,0,12,","29.0",",,0,13,","37.8",",0,26,","","","691.1","0","0.0",",0","60.3",",,,0","0",",T,,0","27.06",",0","33.32",",,,0","20.79",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1991-06","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","798.3","0","307.3",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","","","","","","","17.8",",0,09,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,06,","37.8",",0,22,+","","","691.1","0","0.0",",0","69.4",",,,0","0",",,,0","28.58",",0","34.72",",,,0","22.43",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1991-07","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1135.0","0","336.7",",0","2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","","","20.6",",0,22,+","0",",,0,31,+","0",",,0,31,+","30.5",",,0,04,","40.0",",0,31,","","","0.0","0","0.0",",0","31.3",",,,0","0",",,,0","29.19",",0","35.28",",,,0","23.10",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1991-08","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1507.6","0","372.6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","","","21.1",",0,05,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,22,","40.0",",0,22,","","","0.0","0","0.0",",0","19.0",",,,0","0",",,,0","30.35",",0","36.85",",,,0","23.85",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1991-09","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1717.6","0","210.0",",0","13",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","14",",0","","","","","","","11.1",",0,19,","0",",,0,30,+","0",",,0,30,+","67.3",",,0,19,","36.1",",0,03,+","","","7.2","0","7.2",",0","179.7",",,,0","0",",,,0","25.09",",0","30.57",",,,0","19.61",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1991-10","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1865.8","0","148.2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","","","","","","","3.9",",0,31,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,30,","35.0",",0,12,","","","21.1","0","13.9",",0","4.3",",,,0","0",",,,0","22.67",",0","28.93",",,,0","16.41",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1991-11","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1879.4","0","13.6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","15",",0","0",",0","","","","","","","-2.2",",0,24,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,12,","28.3",",0,29,","","","161.5","0","140.4",",0","36.1",",,,0","0",",,,0","14.11",",0","20.50",",,,0","7.71",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1991-12","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1882.8","0","3.4",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","6",",0","0",",0","","","","","","","-0.6",",0,04,","0",",,0,31,+","0",",,0,31,+","27.7",",,0,21,","25.6",",0,09,","","","329.6","0","168.1",",0","77.8",",,,0","0",",,,0","13.02",",0","17.43",",,,0","8.61",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1992-01","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","6",",0","0",",0","","","","","","","-1.7",",0,16,+","0",",,0,31,+","0",",,0,31,+","25.1",",,0,26,","22.8",",0,22,","","","558.8","0","229.2",",0","48.7",",,,0","0",",,,0","10.94",",0","15.90",",,,0","5.98",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1992-02","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","0.6","0","0.6",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","","","","","2.8",",0,26,+","0",",,0,29,+","0",",,0,29,+","37.1",",,0,24,","26.7",",0,29,+","","","669.7","0","110.9",",0","96.5",",,,0","0",",,,0","14.53",",0","20.54",",,,0","8.51",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1992-03","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","30.1","0","29.5",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","11","","","","7","","0.6",",0,12,","0",",,0,31,+","0",",T,0,03,","34.0",",,0,03,","28.9",",0,29,","","","709.9","0","40.2",",0","65.4",",,,0","0",",T,,0","17.99",",0","24.47",",,,0","11.51",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1992-04","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","122.1","0","92.0",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","13","","1","","6","","7.2",",0,04,","0",",,0,30,+","0",",,0,30,+","12.2",",,0,05,","36.1",",0,29,","","","730.6","0","20.7",",0","32.3",",,,0","0",",,,0","20.71",",0","26.58",",,,0","14.84",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1992-05","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","277.2","0","155.1",",0","15",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","6","","","","16","","13.9",",0,29,+","0",",,0,31,+","0",",,0,31,+","18.0",",,0,02,","37.2",",0,12,","","","730.6","0","0.0",",0","104.8",",,,0","0",",,,0","23.34",",0","28.65",",,,0","18.03",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1992-06","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","575.2","0","298.0",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","1","","","","8","","17.2",",0,02,","0",",,0,30,+","0",",,0,30,+","29.5",",,0,09,","39.4",",0,28,","","","730.6","0","0.0",",0","46.3",",,,0","0",",,,0","28.27",",0","34.52",",,,0","22.01",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1992-07","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","909.7","0","334.5",",0","3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","1","","","","4","","19.4",",0,19,","0",",,0,31,+","0",",,0,31,+","60.7",",,0,19,","40.6",",0,01,","","","0.0","0","0.0",",0","108.7",",,,0","0",",,,0","29.12",",0","34.98",",,,0","23.26",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1992-08","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1223.4","0","313.7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","2","","","","2","","19.4",",0,19,+","0",",,0,31,+","0",",,0,31,+","14.7",",,0,26,","36.7",",0,11,+","","","0.0","0","0.0",",0","29.2",",,,0","0",",,,0","28.45",",0","34.55",",,,0","22.35",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1992-09","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1502.8","0","279.4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","2","","","","2","","13.3",",0,30,","0",",,0,30,+","0",",,0,30,+","9.9",",,0,20,","38.3",",0,21,","","","0.0","0","0.0",",0","10.5",",,,0","0",",,,0","27.65",",0","34.00",",,,0","21.29",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1992-10","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1657.8","0","155.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","5","","2","","2","","9.4",",0,02,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,29,","34.4",",0,10,","","","0.0","0","0.0",",0","20.3",",,,0","0",",,,0","23.33",",0","30.45",",,,0","16.22",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1992-11","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1671.2","0","13.4",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","14",",0","0",",0","9","","5","","1","","-2.8",",0,28,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,19,","29.4",",0,10,+","","","130.8","0","130.8",",0","17.6",",,,0","0",",,,0","14.42",",0","20.91",",,,0","7.93",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1992-12","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","1672.9","0","1.7",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","10","","3","","","","-0.6",",0,06,","0",",,0,31,+","0",",,0,31,+","3.3",",,0,24,","25.0",",0,19,+","","","295.6","0","164.8",",0","10.7",",,,0","0",",,,0","13.07",",0","19.00",",,,0","7.14",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1993-01","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","0.0","0","0.0",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","8",",0","0",",0","11","","2","","","","-1.1",",0,26,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,01,","26.7",",0,21,","","","517.0","0","221.4",",0","15.4",",,,0","0",",,,0","11.19",",0","16.78",",,,0","5.60",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1993-02","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","6.4","0","6.4",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","11","","2","","2","","1.7",",0,07,+","0",",,0,28,+","0",",,0,28,+","8.1",",,0,09,","30.0",",0,15,","","","641.5","0","124.5",",0","19.6",",,,0","0",",,,0","14.11",",0","20.23",",,,0","8.00",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1993-03","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","65.5","0","59.1",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","24",",0","4",",0","6","","1","","3","","-0.6",",0,14,+","0",",,0,31,+","0",",,0,31,+","6.4",",,0,30,","34.4",",0,25,","","","700.4","0","58.9",",0","12.1",",,,0","0",",,,0","18.34",",0","25.52",",,,0","11.16",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00022010","1993-04","29.3784","-100.927","304.5","DEL RIO INTERNATIONAL AIRPORT, TX US","","","179.7","0","114.2",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","3","","","","2","","7.2",",0,09,","0",",,0,30,+","0",",,0,30,+","17.5",",,0,29,","37.2",",0,11,","","","703.2","0","2.8",",0","18.3",",,,0","0",",,,0","22.05",",0","29.55",",,,0","14.54",",,,0","","","","","","","","","","","","","","","","","","","",""
