"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00197122","1896-02","42.516667","-70.9","12.2","SALEM B, MA US","","","9","4,6","8","4,6","2","4,6","5",",6","","","","","","","","","","","","","","","76",",,6,19,+","48.8","4,,6,07,","","","","","","","143.4","4,,,6","318",",,,6","","","","","",""
"USC00197122","1896-03","42.516667","-70.9","12.2","SALEM B, MA US","","","8","1,6","7","1,6","1","1,6","5",",6","","","","","","","","","","","","","","","127",",,6,16,","26.9","1,,6,30,","","","","","","","114.0","1,,,6","445",",,,6","","","","","",""
"USC00197122","1896-04","42.516667","-70.9","12.2","SALEM B, MA US","","","6","1,6","4","1,6","0","1,6","1",",6","","","","","","","","","","","1","","","","38",",,6,08,","20.3","1,,6,02,","","","","","","","43.0","1,,,6","38",",,,6","","","","","",""
"USC00197122","1896-05","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","5",",6","0",",6","","","","","","","","","","","","","1","","","","","","16.5",",,6,31,","","","","","","","54.7",",,,6","","","","","","","",""
"USC00197122","1896-06","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","39.1",",,6,15,","","","","","","","65.8",",,,6","","","","","","","",""
"USC00197122","1896-07","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","8",",6","0",",6","","","","","","","","","","","","","1","","","","","","22.1",",,6,25,","","","","","","","69.3",",,,6","","","","","","","",""
"USC00197122","1896-08","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","5",",6","0",",6","","","","","","","","","","","","","2","","","","","","25.1",",,6,02,","","","","","","","60.2",",,,6","","","","","","","",""
"USC00197122","1896-09","42.516667","-70.9","12.2","SALEM B, MA US","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","",""
"USC00197122","1896-10","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","30.0",",,6,24,","","","","","","","83.7",",,,6","","","","","","","",""
"USC00197122","1896-12","42.516667","-70.9","12.2","SALEM B, MA US","","","4",",6","3",",6","1",",6","2",",6","","","","","","","","","","","","","","","140",",,6,16,","29.0",",,6,09,","","","","","","","50.1",",,,6","242",",,,6","","","","","",""
"USC00197122","1897-01","42.516667","-70.9","12.2","SALEM B, MA US","","","5","1,6","4","1,6","0","1,6","3",",6","","","","","","","","","","","","","","","203",",,6,29,","22.6","1,,6,29,","","","","","","","71.1","1,,,6","305",",,,6","","","","","",""
"USC00197122","1897-02","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","4",",6","0",",6","3",",6","","","","","","","","","","","","","","","249",",,6,13,","20.1",",,6,13,","","","","","","","52.4",",,,6","312",",,,6","","","","","",""
"USC00197122","1897-03","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","22.6",",,6,25,","","","","","","","68.3",",,,6","","","","","","","",""
"USC00197122","1897-04","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","38.4",",,6,10,","","","","","","","74.9",",,,6","","","","","","","",""
"USC00197122","1897-05","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","10",",6","1",",6","","","","","","","","","","","","","3","","","","","","32.3",",,6,02,","","","","","","","124.4",",,,6","","","","","","","",""
"USC00197122","1897-06","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","7",",6","1",",6","","","","","","","","","","","","","4","","","","","","51.8",",,6,10,","","","","","","","106.3",",,,6","","","","","","","",""
"USC00197122","1897-07","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","5",",6","2",",6","","","","","","","","","","","","","2","","","","","","47.5",",,6,29,","","","","","","","120.9",",,,6","","","","","","","",""
"USC00197122","1897-08","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","6",",6","1",",6","","","","","","","","","","","","","3","","","","","","42.4",",,6,25,","","","","","","","101.4",",,,6","","","","","","","",""
"USC00197122","1897-09","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","1","","","","","","21.3",",,6,24,","","","","","","","57.6",",,,6","","","","","","","",""
"USC00197122","1897-10","42.516667","-70.9","12.2","SALEM B, MA US","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","9.7",",,6,12,","","","","","","","11.0",",,,6","","","","","","","",""
"USC00197122","1897-11","42.516667","-70.9","12.2","SALEM B, MA US","","","12","1,6","9","1,6","2","1,6","3",",6","","","","","","","","","","","","","","","127",",,6,23,","51.3","1,,6,13,","","","","","","","169.3","1,,,6","254",",,,6","","","","","",""
"USC00197122","1897-12","42.516667","-70.9","12.2","SALEM B, MA US","","","11","1,6","7","1,6","0","1,6","4",",6","","","","","","","","","","","","","","","76",",,6,31,+","15.2","1,,6,31,","","","","","","","60.7","1,,,6","274",",,,6","","","","","",""
"USC00197122","1900-01","42.516667","-70.9","12.2","SALEM B, MA US","","","10","1,6","8","1,6","1","1,6","3",",6","","","","","","","","","","","","","","","279",",,6,01,","39.6","1,,6,12,","","","","","","","124.6","1,,,6","406",",,,6","","","","","",""
"USC00197122","1900-02","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","6",",6","2",",6","1",",6","","","","","","","","","","","","","","","241",",,6,18,","50.5",",,6,23,","","","","","","","168.1",",,,6","241",",,,6","","","","","",""
"USC00197122","1900-04","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","14.2",",,6,03,","","","","","","","52.7",",,,6","","","","","","","",""
"USC00197122","1900-05","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","5",",6","2",",6","","","","","","","","","","","","","2","","","","","","65.0",",,6,03,","","","","","","","139.8",",,,6","","","","","","","",""
"USC00197122","1900-06","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","4",",6","0",",6","","","","","","","","","","","","","3","","","","","","19.8",",,6,23,","","","","","","","42.5",",,,6","","","","","","","",""
"USC00197122","1900-07","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","3",",6","1",",6","","","","","","","","","","","","","1","","","","","","30.0",",,6,26,","","","","","","","50.0",",,,6","","","","","","","",""
"USC00197122","1900-09","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","4",",6","2",",6","","","","","","","","","","","","","1","","","","","","54.9",",,6,18,","","","","","","","107.8",",,,6","","","","","","","",""
"USC00197122","1900-12","42.516667","-70.9","12.2","SALEM B, MA US","","","5","1,6","4","1,6","1","1,6","1",",6","","","","","","","","","","","","","","","25",",,6,05,","36.1","1,,6,05,","","","","","","","53.6","1,,,6","45",",,,6","","","","","",""
"USC00197122","1901-01","42.516667","-70.9","12.2","SALEM B, MA US","","","5","1,6","3","1,6","1","1,6","5",",6","","","","","","","","","","","","","","","76",",,6,09,","30.2","1,,6,12,","","","","","","","42.7","1,,,6","254",",,,6","","","","","",""
"USC00197122","1901-03","42.516667","-70.9","12.2","SALEM B, MA US","","","12",",6","11",",6","2",",6","1",",6","","","","","","","","","","","","","","","25",",,6,05,","47.2",",,6,26,","","","","","","","166.7",",,,6","45",",,,6","","","","","",""
"USC00197122","1901-04","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","9",",6","3",",6","","","","","","","","","","","","","","","","","","","75.2",",,6,25,","","","","","","","225.4",",,,6","","","","","","","",""
"USC00197122","1901-07","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","7",",6","1",",6","","","","","","","","","","","","","3","","","","","","26.9",",,6,30,","","","","","","","88.4",",,,6","","","","","","","",""
"USC00197122","1901-08","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","3",",6","1",",6","","","","","","","","","","","","","1","","","","","","48.8",",,6,25,","","","","","","","72.0",",,,6","","","","","","","",""
"USC00197122","1901-10","42.516667","-70.9","12.2","SALEM B, MA US","","","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","48.8",",,6,15,","","","","","","","70.4",",,,6","","","","","","","",""
"USC00197122","1901-11","42.516667","-70.9","12.2","SALEM B, MA US","","","5","2,6","3","2,6","1","2,6","","","","","","","","","","","","","","","","","","","54.1","2,,6,25,","","","","","","","73.7","2,,,6","","","","","","","",""
"USC00197122","1902-02","42.516667","-70.9","12.2","SALEM B, MA US","","","7","1,6","5","1,6","4","1,6","","","","","","","","","","","","","","","","","","","47.5","1,,6,28,","","","","","","","172.1","1,,,6","","","","","","","",""
"USC00197122","1902-03","42.516667","-70.9","12.2","SALEM B, MA US","","","12",",6","8",",6","1",",6","1",",6","","","","","","","","","","","","","","","318",",,6,06,","25.9",",,6,06,","","","","","","","109.9",",,,6","318",",,,6","","","","","",""
"USC00197122","1902-04","42.516667","-70.9","12.2","SALEM B, MA US","","","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","75.7",",,6,09,","","","","","","","112.8",",,,6","","","","","","","",""
"USC00197122","1902-05","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","2","","","","","","14.0",",,6,20,","","","","","","","31.7",",,,6","","","","","","","",""
"USC00197122","1902-06","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","5",",6","0",",6","","","","","","","","","","","","","1","","","","","","24.6",",,6,22,","","","","","","","55.6",",,,6","","","","","","","",""
"USC00197122","1902-07","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","5",",6","1",",6","","","","","","","","","","","","","2","","","","","","35.8",",,6,21,","","","","","","","68.4",",,,6","","","","","","","",""
"USC00197122","1902-08","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","6",",6","1",",6","","","","","","","","","","","","","2","","","","","","25.7",",,6,12,","","","","","","","65.8",",,,6","","","","","","","",""
"USC00197122","1902-10","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","5",",6","3",",6","","","","","","","","","","","","","","","","","","","46.2",",,6,29,","","","","","","","128.5",",,,6","","","","","","","",""
"USC00197122","1902-12","42.516667","-70.9","12.2","SALEM B, MA US","","","12","2,6","10","2,6","1","2,6","7",",6","","","","","","","","","","","","","","","216",",,6,13,","35.8","2,,6,22,","","","","","","","140.5","2,,,6","738",",,,6","","","","","",""
"USC00197122","1903-01","42.516667","-70.9","12.2","SALEM B, MA US","","","9","1,6","8","1,6","1","1,6","4",",6","","","","","","","","","","","1","","","","76",",,6,26,+","27.2","1,,6,21,","","","","","","","95.7","1,,,6","241",",,,6","","","","","",""
"USC00197122","1903-03","42.516667","-70.9","12.2","SALEM B, MA US","","","","","","","","","1",",6","","","","","","","","","","","1","","","","25",",,6,30,","","","","","","","","","","","25",",,,6","","","","","",""
"USC00197122","1903-04","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,17,+","59.4",",,6,16,","","","","","","","124.7",",,,6","0",",T,,6","","","","","",""
"USC00197122","1903-05","42.516667","-70.9","12.2","SALEM B, MA US","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","1","","","","","","3.8",",,6,06,","","","","","","","6.9",",,,6","","","","","","","",""
"USC00197122","1903-06","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","97.8",",,6,21,","","","","","","","266.2",",,,6","","","","","","","",""
"USC00197122","1903-07","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","6",",6","0",",6","","","","","","","","","","","","","4","","","","","","21.1",",,6,19,","","","","","","","57.7",",,,6","","","","","","","",""
"USC00197122","1903-08","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","9",",6","1",",6","","","","","","","","","","","","","2","","","","","","45.0",",,6,26,","","","","","","","96.9",",,,6","","","","","","","",""
"USC00197122","1903-12","42.516667","-70.9","12.2","SALEM B, MA US","","","8","1,6","6","1,6","0","1,6","4",",6","","","","","","","","","","","","","","","191",",,6,26,","19.8","1,,6,11,","","","","","","","61.8","1,,,6","331",",,,6","","","","","",""
"USC00197122","1904-01","42.516667","-70.9","12.2","SALEM B, MA US","","","8","2,6","6","2,6","2","2,6","6",",6","","","","","","","","","","","","","","","381",",,6,09,","28.4","2,,6,14,","","","","","","","114.7","2,,,6","1131",",,,6","","","","","",""
"USC00197122","1904-02","42.516667","-70.9","12.2","SALEM B, MA US","","","8","4,6","6","4,6","1","4,6","6",",6","","","","","","","","","","","","","","","305",",,6,15,","29.0","4,,6,15,","","","","","","","78.3","4,,,6","585",",,,6","","","","","",""
"USC00197122","1904-03","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","7",",6","0",",6","4",",6","","","","","","","","","","","","","","","64",",,6,16,","17.8",",,6,08,","","","","","","","60.2",",,,6","191",",,,6","","","","","",""
"USC00197122","1904-04","42.516667","-70.9","12.2","SALEM B, MA US","","","14","1,6","10","1,6","3","1,6","2",",6","","","","","","","","","","","","","","","64",",,6,16,","103.6","1,,6,28,","","","","","","","239.7","1,,,6","102",",,,6","","","","","",""
"USC00197122","1904-05","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","8",",6","0",",6","","","","","","","","","","","","","2","","","","","","25.1",",,6,09,","","","","","","","107.8",",,,6","","","","","","","",""
"USC00197122","1904-06","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","7",",6","1",",6","","","","","","","","","","","","","3","","","","","","26.2",",,6,07,","","","","","","","84.9",",,,6","","","","","","","",""
"USC00197122","1904-07","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","6",",6","0",",6","","","","","","","","","","","","","2","","","","","","9.4",",,6,25,","","","","","","","35.3",",,,6","","","","","","","",""
"USC00197122","1904-08","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","5",",6","2",",6","","","","","","","","","","","","","3","","","","","","27.7",",,6,02,","","","","","","","77.5",",,,6","","","","","","","",""
"USC00197122","1904-09","42.516667","-70.9","12.2","SALEM B, MA US","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"USC00197122","1904-10","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","20.6",",,6,13,","","","","","","","56.3",",,,6","","","","","","","",""
"USC00197122","1904-11","42.516667","-70.9","12.2","SALEM B, MA US","","","3","3,6","1","3,6","1","3,6","0",",6","","","","","","","","","","","","","","","0",",T,6,28,+","44.2","3,,6,14,","","","","","","","45.7","3,,,6","0",",T,,6","","","","","",""
"USC00197122","1904-12","42.516667","-70.9","12.2","SALEM B, MA US","","","5","1,6","4","1,6","1","1,6","4",",6","","","","","","","","","","","","","","","127",",,6,18,","38.6","1,,6,28,","","","","","","","64.8","1,,,6","347",",,,6","","","","","",""
"USC00197122","1905-01","42.516667","-70.9","12.2","SALEM B, MA US","","","9","3,6","8","3,6","2","3,6","","","","","","","","","","","","","","","","","","","36.8","3,,6,06,","","","","","","","106.6","3,,,6","","","","","","","",""
"USC00197122","1905-02","42.516667","-70.9","12.2","SALEM B, MA US","","","4","3,6","4","3,6","0","3,6","3",",6","","","","","","","","","","","","","","","178",",,6,07,","18.5","3,,6,06,","","","","","","","41.1","3,,,6","267",",,,6","","","","","",""
"USC00197122","1905-03","42.516667","-70.9","12.2","SALEM B, MA US","","","5","1,6","4","1,6","1","1,6","1",",6","","","","","","","","","","","","","","","178",",,6,21,","30.0","1,,6,22,","","","","","","","68.8","1,,,6","178",",,,6","","","","","",""
"USC00197122","1905-04","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","3",",6","1",",6","","","","","","","","","","","","","1","","","","","","35.1",",,6,06,","","","","","","","71.0",",,,6","","","","","","","",""
"USC00197122","1905-05","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","1","","","","","","13.2",",,6,19,","","","","","","","40.4",",,,6","","","","","","","",""
"USC00197122","1905-06","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","9",",6","3",",6","","","","","","","","","","","","","1","","","","","","41.9",",,6,20,","","","","","","","163.0",",,,6","","","","","","","",""
"USC00197122","1905-07","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","0",",6","0",",6","","","","","","","","","","","","","2","","","","","","2.3",",,6,15,+","","","","","","","10.0",",,,6","","","","","","","",""
"USC00197122","1905-08","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","1","","","","","","20.6",",,6,16,","","","","","","","79.7",",,,6","","","","","","","",""
"USC00197122","1905-09","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","130.8",",,6,04,","","","","","","","169.4",",,,6","","","","","","","",""
"USC00197122","1905-10","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","17.3",",,6,20,","","","","","","","33.6",",,,6","","","","","","","",""
"USC00197122","1905-11","42.516667","-70.9","12.2","SALEM B, MA US","","","5","2,6","3","2,6","1","2,6","0",",6","","","","","","","","","","","","","","","0",",T,6,30,+","28.4","2,,6,04,","","","","","","","62.2","2,,,6","0",",T,,6","","","","","",""
"USC00197122","1905-12","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","5",",6","2",",6","1",",6","","","","","","","","","","","","","","","102",",,6,10,","32.3",",,6,04,","","","","","","","104.2",",,,6","102",",,,6","","","","","",""
"USC00197122","1906-01","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","25.1",",,6,04,","","","","","","","69.7",",,,6","","","","","","","",""
"USC00197122","1906-02","42.516667","-70.9","12.2","SALEM B, MA US","","","6","1,6","4","1,6","1","1,6","2",",6","","","","","","","","","","","","","","","76",",,6,09,","29.5","1,,6,10,","","","","","","","66.8","1,,,6","127",",,,6","","","","","",""
"USC00197122","1906-03","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","6",",6","3",",6","4",",6","","","","","","","","","","","","","","","254",",,6,20,","57.2",",,6,04,","","","","","","","172.5",",,,6","635",",,,6","","","","","",""
"USC00197122","1906-04","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","6",",6","1",",6","1",",6","","","","","","","","","","","","","","","51",",,6,10,","26.7",",,6,10,","","","","","","","70.1",",,,6","51",",,,6","","","","","",""
"USC00197122","1906-05","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","7",",6","1",",6","","","","","","","","","","","","","3","","","","","","79.5",",,6,29,","","","","","","","127.2",",,,6","","","","","","","",""
"USC00197122","1906-06","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","8",",6","1",",6","","","","","","","","","","","","","4","","","","","","27.7",",,6,17,","","","","","","","87.2",",,,6","","","","","","","",""
"USC00197122","1906-07","42.516667","-70.9","12.2","SALEM B, MA US","","","12",",6","6",",6","2",",6","","","","","","","","","","","","","2","","","","","","34.3",",,6,30,","","","","","","","124.1",",,,6","","","","","","","",""
"USC00197122","1906-09","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","20.1",",,6,30,","","","","","","","52.5",",,,6","","","","","","","",""
"USC00197122","1906-10","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","4",",6","1",",6","","","","","","","","","","","","","1","","","","","","56.9",",,6,10,","","","","","","","86.3",",,,6","","","","","","","",""
"USC00197122","1906-11","42.516667","-70.9","12.2","SALEM B, MA US","","","7","2,6","3","2,6","2","2,6","1",",6","","","","","","","","","","","","","","","25",",,6,28,","35.8","2,,6,12,","","","","","","","72.4","2,,,6","38",",,,6","","","","","",""
"USC00197122","1906-12","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","7",",6","2",",6","5",",6","","","","","","","","","","","","","","","203",",,6,24,","42.7",",,6,31,","","","","","","","133.6",",,,6","380",",,,6","","","","","",""
"USC00197122","1907-01","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","8",",6","0",",6","6",",6","","","","","","","","","","","","","","","241",",,6,26,","22.6",",,6,26,","","","","","","","70.0",",,,6","457",",,,6","","","","","",""
"USC00197122","1907-02","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","20.1",",,6,06,","","","","","","","55.4",",,,6","","","","","","","",""
"USC00197122","1907-03","42.516667","-70.9","12.2","SALEM B, MA US","","","8","1,6","6","1,6","0","1,6","4",",6","","","","","","","","","","","","","","","89",",,6,24,","13.2","1,,6,14,","","","","","","","55.3","1,,,6","203",",,,6","","","","","",""
"USC00197122","1907-04","42.516667","-70.9","12.2","SALEM B, MA US","","","6","1,6","4","1,6","1","1,6","1",",6","","","","","","","","","","","","","","","127",",,6,02,","52.6","1,,6,11,","","","","","","","91.2","1,,,6","127",",,,6","","","","","",""
"USC00197122","1907-05","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","6",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,11,","23.6",",,6,11,","","","","","","","75.1",",,,6","0",",T,,6","","","","","",""
"USC00197122","1907-07","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","5",",6","0",",6","","","","","","","","","","","","","3","","","","","","19.1",",,6,12,","","","","","","","74.0",",,,6","","","","","","","",""
"USC00197122","1907-09","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","7",",6","3",",6","","","","","","","","","","","","","2","","","","","","89.2",",,6,29,","","","","","","","207.4",",,,6","","","","","","","",""
"USC00197122","1907-10","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","24.4",",,6,08,","","","","","","","58.2",",,,6","","","","","","","",""
"USC00197122","1907-11","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","68.8",",,6,25,","","","","","","","152.1",",,,6","","","","","","","",""
"USC00197122","1907-12","42.516667","-70.9","12.2","SALEM B, MA US","","","8","1,6","7","1,6","2","1,6","4",",6","","","","","","","","","","","","","","","216",",,6,14,","38.4","1,,6,15,","","","","","","","110.7","1,,,6","351",",,,6","","","","","",""
"USC00197122","1908-01","42.516667","-70.9","12.2","SALEM B, MA US","","","7","1,6","5","1,6","1","1,6","2",",6","","","","","","","","","","","","","","","102",",,6,25,","26.4","1,,6,07,","","","","","","","65.6","1,,,6","140",",,,6","","","","","",""
"USC00197122","1908-02","42.516667","-70.9","12.2","SALEM B, MA US","","","7","2,6","6","2,6","1","2,6","4",",6","","","","","","","","","","","","","","","152",",,6,19,","33.0","2,,6,20,","","","","","","","101.8","2,,,6","394",",,,6","","","","","",""
"USC00197122","1908-03","42.516667","-70.9","12.2","SALEM B, MA US","","","8","2,6","7","2,6","0","2,6","3",",6","","","","","","","","","","","","","","","51",",,6,01,","19.3","2,,6,03,","","","","","","","70.8","2,,,6","114",",,,6","","","","","",""
"USC00197122","1908-04","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","4",",6","0",",6","0",",6","","","","","","","","","","","1","","","","13",",,6,13,","10.7",",,6,19,","","","","","","","35.6",",,,6","13",",,,6","","","","","",""
"USC00197122","1908-05","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","52.1",",,6,08,","","","","","","","105.7",",,,6","","","","","","","",""
"USC00197122","1908-06","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","13.0",",,6,16,","","","","","","","21.4",",,,6","","","","","","","",""
"USC00197122","1908-07","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","6",",6","1",",6","","","","","","","","","","","","","5","","","","","","45.0",",,6,26,","","","","","","","104.6",",,,6","","","","","","","",""
"USC00197122","1908-08","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","8",",6","1",",6","","","","","","","","","","","","","4","","","","","","29.7",",,6,27,","","","","","","","95.3",",,,6","","","","","","","",""
"USC00197122","1908-10","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","55.4",",,6,27,","","","","","","","127.4",",,,6","","","","","","","",""
"USC00197122","1908-11","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,15,","12.7",",,6,15,","","","","","","","30.0",",,,6","0",",T,,6","","","","","",""
"USC00197122","1909-01","42.516667","-70.9","12.2","SALEM B, MA US","","","9","1,6","7","1,6","2","1,6","6",",6","","","","","","","","","","","","","","","165",",,6,18,","39.4","1,,6,18,","","","","","","","123.3","1,,,6","443",",,,6","","","","","",""
"USC00197122","1909-02","42.516667","-70.9","12.2","SALEM B, MA US","","","7","1,6","6","1,6","1","1,6","","","","","","","","","","","","","","","","","","","37.1","1,,6,11,","","","","","","","122.4","1,,,6","","","","","","","",""
"USC00197122","1909-03","42.516667","-70.9","12.2","SALEM B, MA US","","","8","1,6","7","1,6","1","1,6","1",",6","","","","","","","","","","","","","","","25",",,6,03,","36.3","1,,6,26,","","","","","","","78.4","1,,,6","71",",,,6","","","","","",""
"USC00197122","1909-04","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","7",",6","1",",6","","","","","","","","","","","","","1","","","","","","34.0",",,6,15,","","","","","","","97.1",",,,6","","","","","","","",""
"USC00197122","1909-05","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","4",",6","0",",6","","","","","","","","","","","","","1","","","","","","11.9",",,6,28,","","","","","","","43.1",",,,6","","","","","","","",""
"USC00197122","1909-06","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","4",",6","1",",6","","","","","","","","","","","","","2","","","","","","48.3",",,6,06,","","","","","","","85.0",",,,6","","","","","","","",""
"USC00197122","1909-07","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","5",",6","1",",6","","","","","","","","","","","","","6","","","","","","31.8",",,6,16,","","","","","","","66.1",",,,6","","","","","","","",""
"USC00197122","1909-09","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","23.1",",,6,25,","","","","","","","105.5",",,,6","","","","","","","",""
"USC00197122","1909-10","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","11.9",",,6,25,+","","","","","","","37.8",",,,6","","","","","","","",""
