"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00293431","1927-12","35.6","-108.76667","2055.9","GAMERCO, NM US","133.5","6","0.0",",6","8",",6","1",",6","0",",6","","","2",",6","3",",6","31",",6","6",",6","0",",6","0",",6","-20.0",",6,18,","","","43",",,6,11,","8.1",",,6,11,","12.8",",6,03,","","","1509.8","6","695.2",",6","12.2",",,,6","133",",,,6","-4.09",",6","2.85",",,,6","-11.04",",,,6"
"USC00293431","1928-01","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","2",",6","1",",6","0",",6","","","","","0",",6","31",",6","2",",6","0",",6","0",",6","-16.1",",6,18,","","","","","2.5",",,6,15,","13.3",",6,13,+","752.9","2,,,6","2109.5","6","599.7",",6","3.8",",,,6","","","-1.01",",6","7.83",",,,6","-9.86",",,,6"
"USC00293431","1928-02","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","8",",6","3",",6","0",",6","","","4",",6","0",",6","29",",6","2",",6","0",",6","0",",6","-15.6",",6,16,","","","51",",,6,04,","9.4",",,6,04,","14.4",",6,28,+","","","2658.0","6","548.5",",6","22.4",",,,6","160",",,,6","-0.58",",6","6.50",",,,6","-7.66",",,,6"
"USC00293431","1928-03","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","4",",6","2",",6","0",",6","","","1",",6","0",",6","29",",6","0",",6","1",",6","0",",6","-10.0",",6,29,","","","38",",,6,13,","6.1",",,6,13,","21.7",",6,26,","","","3079.4","6","421.4",",6","11.5",",,,6","64",",,,6","4.74",",6","13.05",",,,6","-3.56",",,,6"
"USC00293431","1928-04","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","4",",6","1",",6","0",",6","","","","","0",",6","20",",6","0",",6","4",",6","0",",6","-9.4",",6,08,","","","","","8.9",",,6,04,","26.7",",6,30,","2658.5",",,,6","3410.2","6","330.8",",6","11.8",",,,6","","","7.31",",6","16.22",",,,6","-1.61",",,,6"
"USC00293431","1928-05","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","11",",6","6",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","18",",6","0",",6","-0.6",",6,03,","","","0",",,6,31,+","10.2",",,6,03,","28.3",",6,30,+","2487.4",",,,6","3571.6","6","161.4",",6","43.5",",,,6","0",",,,6","13.13",",6","21.37",",,,6","4.88",",,,6"
"USC00293431","1928-06","35.6","-108.76667","2055.9","GAMERCO, NM US","16.0","6","16.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","28",",6","1",",6","0.6",",6,12,","","","0",",,6,30,+","0.0",",T,6,12,","32.2",",6,25,","4287.9",",,,6","3622.2","6","50.6",",6","0.0",",T,,6","0",",,,6","17.18",",6","27.41",",,,6","6.95",",,,6"
"USC00293431","1928-07","35.6","-108.76667","2055.9","GAMERCO, NM US","92.1","6","76.1",",6","8",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","1",",6","6.1",",6,15,","","","0",",,6,31,+","8.9",",,6,19,","32.8",",6,09,","3304.3",",,,6","2.8","6","2.8",",6","28.9",",,,6","0",",,,6","20.70",",6","29.38",",,,6","12.01",",,,6"
"USC00293431","1928-08","35.6","-108.76667","2055.9","GAMERCO, NM US","130.3","6","38.2",",6","13",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","2",",6","7.8",",6,31,+","","","0",",,6,31,+","12.7",",,6,11,","32.2",",6,21,+","2515.4",",,,6","19.0","6","16.2",",6","56.4",",,,6","0",",,,6","19.04",",6","26.80",",,,6","11.28",",,,6"
"USC00293431","1928-09","35.6","-108.76667","2055.9","GAMERCO, NM US","133.7","6","3.4",",6","2",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","2.8",",6,13,","","","0",",,6,30,+","7.6",",,6,08,","29.4",",6,16,","2516.2",",,,6","81.0","6","62.0",",6","8.6",",,,6","0",",,,6","16.38",",6","25.82",",,,6","6.93",",,,6"
"USC00293431","1928-10","35.6","-108.76667","2055.9","GAMERCO, NM US","133.7","6","0.0","1,6","8",",6","4",",6","1",",6","","","0",",6","0","1,6","13","1,6","0",",6","12",",6","0",",6","-6.1","1,6,22,","","","0",",T,6,31,+","28.4",",,6,30,","26.7",",6,07,","2011.7",",,,6","318.6","6","237.6",",6","45.5",",,,6","0",",T,,6","10.46","1,6","19.56",",,,6","1.35","1,,,6"
"USC00293431","1928-11","35.6","-108.76667","2055.9","GAMERCO, NM US","133.7","6","0.0",",6","8",",6","5",",6","0",",6","","","5",",6","0",",6","27",",6","0",",6","0",",6","0",",6","-10.0",",6,28,","","","89",",,6,15,","6.4",",,6,08,","18.3",",6,11,","","","779.5","6","460.9",",6","27.2",",,,6","274",",,,6","2.97",",6","9.06",",,,6","-3.12",",,,6"
"USC00293431","1928-12","35.6","-108.76667","2055.9","GAMERCO, NM US","133.7","6","0.0",",6","3",",6","3",",6","0",",6","","","3",",6","2",",6","31",",6","3",",6","0",",6","0",",6","-17.8",",6,22,+","","","41",",,6,11,","3.0",",,6,27,+","12.8",",6,27,","","","1430.9","6","651.4",",6","8.5",",,,6","109",",,,6","-2.68",",6","5.02",",,,6","-10.37",",,,6"
"USC00293431","1929-02","35.6","-108.76667","2055.9","GAMERCO, NM US","","","0.0","1,6","5",",6","2",",6","0",",6","","","3",",6","3","1,6","27","1,6","7","1,6","0","1,6","0","1,6","-24.4","1,6,09,","","","76",",,6,07,","4.6",",,6,07,+","12.2","1,6,23,","","","","","573.2","1,6","11.5",",,,6","183",",,,6","-2.90","1,6","3.43","1,,,6","-9.23","1,,,6"
"USC00293431","1929-03","35.6","-108.76667","2055.9","GAMERCO, NM US","","","0.0",",6","2","1,6","0","1,6","0","1,6","","","1",",6","0",",6","25",",6","0",",6","0",",6","0",",6","-9.4",",6,01,","","","30",",,6,12,","2.0","1,,6,11,","19.4",",6,29,","","","","","453.6",",6","2.5","1,,,6","43",",,,6","3.70",",6","10.95",",,,6","-3.55",",,,6"
"USC00293431","1929-04","35.6","-108.76667","2055.9","GAMERCO, NM US","","","0.0",",6","4",",6","1",",6","0",",6","","","0",",6","0",",6","23",",6","0",",6","1",",6","0",",6","-8.3",",6,10,","","","0",",T,6,19,","18.8",",,6,04,","21.1",",6,17,","2430.0","1,,,6","","","335.6",",6","22.9",",,,6","0",",T,,6","7.15",",6","15.24",",,,6","-0.95",",,,6"
"USC00293431","1929-05","35.6","-108.76667","2055.9","GAMERCO, NM US","","","0.0","2,6","5",",6","1",",6","0",",6","","","","","0","1,6","3","1,6","0","1,6","20","1,6","0","1,6","-6.1","1,6,02,","","","","","3.8",",,6,22,","26.7","1,6,30,","3132.7","2,,,6","","","141.7","1,6","10.2",",,,6","","","13.26","2,6","21.35","1,,,6","5.17","1,,,6"
"USC00293431","1929-06","35.6","-108.76667","2055.9","GAMERCO, NM US","","","39.5",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","10",",6","1.7",",6,02,","","","0",",,6,30,+","0.0",",,6,30,+","33.3",",6,28,+","4166.2",",,,6","","","49.2",",6","0.0",",,,6","0",",,,6","18.01",",6","28.31",",,,6","7.71",",,,6"
"USC00293431","1929-07","35.6","-108.76667","2055.9","GAMERCO, NM US","","","80.7",",6","20",",6","10",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","1",",6","10.0",",6,02,","","","0",",,6,31,+","41.9",",,6,27,","32.2",",6,01,","2524.6",",,,6","0.6","6","0.6",",6","121.6",",,,6","0",",,,6","20.92",",6","28.35",",,,6","13.48",",,,6"
"USC00293431","1929-08","35.6","-108.76667","2055.9","GAMERCO, NM US","","","35.9",",6","19",",6","9",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","10.0",",6,19,+","","","0",",,6,31,+","16.0",",,6,07,","28.9",",6,28,","2344.2",",,,6","8.1","6","7.5",",6","79.6",",,,6","0",",,,6","19.25",",6","26.20",",,,6","12.30",",,,6"
"USC00293431","1929-09","35.6","-108.76667","2055.9","GAMERCO, NM US","","","2.5",",6","11",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","0",",6","2.8",",6,12,","","","0",",,6,30,+","29.0",",,6,18,","27.2",",6,15,+","1852.8",",,,6","95.8","6","87.7",",6","99.4",",,,6","0",",,,6","15.49",",6","22.85",",,,6","8.13",",,,6"
"USC00293431","1929-10","35.6","-108.76667","2055.9","GAMERCO, NM US","","","0.0",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","13",",6","0",",6","10",",6","0",",6","-9.4",",6,31,","","","13",",,6,28,","12.4",",,6,03,","24.4",",6,04,+","1165.4","3,,,6","393.1","6","297.3",",6","32.5",",,,6","13",",,,6","8.74",",6","16.20",",,,6","1.29",",,,6"
"USC00293431","1929-11","35.6","-108.76667","2055.9","GAMERCO, NM US","","","0.0",",6","2",",6","2",",6","0",",6","","","1",",6","0",",6","30",",6","0",",6","0",",6","0",",6","-15.6",",6,23,","","","38",",,6,23,","4.8",",,6,06,","17.2",",6,17,","","","906.1","6","513.0",",6","7.3",",,,6","51",",,,6","1.23",",6","9.95",",,,6","-7.49",",,,6"
"USC00293431","1929-12","35.6","-108.76667","2055.9","GAMERCO, NM US","","","0.0",",6","1",",6","0",",6","0",",6","","","","","0",",6","31",",6","0",",6","0",",6","0",",6","-14.4",",6,22,","","","","","0.5",",,6,19,","16.1",",6,14,","","","1467.4","6","561.3",",6","0.5",",,,6","","","0.23",",6","10.17",",,,6","-9.72",",,,6"
"USC00293431","1930-01","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","12",",6","3",",6","0",",6","","","7",",6","7",",6","31",",6","6",",6","0",",6","0",",6","-25.6",",6,21,","","","140",",,6,10,","9.7",",,6,10,","11.1",",6,04,","","","2185.6","6","718.2",",6","30.1",",,,6","470",",,,6","-4.84",",6","2.59",",,,6","-12.26",",,,6"
"USC00293431","1930-02","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0","1,6","5",",6","1",",6","0",",6","","","2",",6","0","1,6","26","1,6","0",",6","0",",6","0",",6","-11.7","1,6,28,+","","","51",",,6,23,","5.8",",,6,23,","17.2",",6,18,","","","2630.8","6","445.2",",6","10.2",",,,6","107",",,,6","1.90","1,6","10.13",",,,6","-6.33","1,,,6"
"USC00293431","1930-03","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0","1,6","5",",6","3",",6","0",",6","","","3",",6","0","1,6","28","1,6","0",",6","0",",6","0",",6","-13.9","1,6,01,","","","102",",,6,16,","8.4",",,6,16,","16.1",",6,22,","","","3092.3","6","461.5",",6","16.3",",,,6","199",",,,6","2.95","1,6","10.42",",,,6","-4.51","1,,,6"
"USC00293431","1930-04","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","5",",6","3",",6","0",",6","","","0",",6","0",",6","12",",6","0",",6","10",",6","0",",6","-5.0",",6,16,","","","0",",T,6,01,","8.1",",,6,24,","25.0",",6,21,","","","3336.5","6","244.2",",6","18.5",",,,6","0",",T,,6","10.19",",6","19.11",",,,6","1.28",",,,6"
"USC00293431","1930-05","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","4","2,6","1","2,6","0","2,6","","","1",",6","0",",6","11",",6","0",",6","15",",6","0",",6","-3.3",",6,09,","","","64",",,6,03,","4.8","2,,6,04,","27.2",",6,27,","2750.6","2,,,6","3578.1","6","241.6",",6","6.1","2,,,6","77",",,,6","10.54",",6","19.16",",,,6","1.92",",,,6"
"USC00293431","1930-06","35.6","-108.76667","2055.9","GAMERCO, NM US","39.9","6","39.9",",6","3",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","5",",6","2.2",",6,04,","","","0",",,6,30,+","8.9",",,6,21,","33.3",",6,13,","3821.7",",,,6","3609.1","6","31.0",",6","11.2",",,,6","0",",,,6","18.63",",6","28.50",",,,6","8.76",",,,6"
"USC00293431","1930-07","35.6","-108.76667","2055.9","GAMERCO, NM US","105.0","6","65.1",",6","15",",6","10",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","3",",6","9.4",",6,21,","","","0",",,6,31,+","7.4",",,6,20,","32.2",",6,05,+","4122.1",",,,6","3.1","6","3.1",",6","49.4",",,,6","0",",,,6","20.33",",6","28.35",",,,6","12.32",",,,6"
"USC00293431","1930-08","35.6","-108.76667","2055.9","GAMERCO, NM US","155.2","6","50.2",",6","10",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","1",",6","8.3",",6,29,+","","","0",",,6,31,+","11.4",",,6,08,","32.8",",6,21,","4089.9",",,,6","5.1","6","2.0",",6","36.9",",,,6","0",",,,6","19.89",",6","28.74",",,,6","11.04",",,,6"
"USC00293431","1930-09","35.6","-108.76667","2055.9","GAMERCO, NM US","158.9","6","3.7",",6","4",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","0",",6","1.1",",6,22,","","","0",",,6,30,+","3.0",",,6,29,","30.0",",6,01,","2816.4",",,,6","97.7","6","92.6",",6","7.3",",,,6","0",",,,6","15.37",",6","24.60",",,,6","6.14",",,,6"
"USC00293431","1930-10","35.6","-108.76667","2055.9","GAMERCO, NM US","158.9","6","0.0",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","21",",6","0",",6","6",",6","0",",6","-7.8",",6,31,","","","0",",,6,31,+","6.1",",,6,10,","23.9",",6,09,","1853.6",",,,6","403.1","6","305.4",",6","6.1",",,,6","0",",,,6","8.48",",6","18.25",",,,6","-1.29",",,,6"
"USC00293431","1930-11","35.6","-108.76667","2055.9","GAMERCO, NM US","158.9","6","0.0",",6","6",",6","4",",6","0",",6","","","4",",6","0",",6","29",",6","5",",6","0",",6","0",",6","-16.1",",6,20,","","","127",",,6,14,","11.4",",,6,14,","18.9",",6,02,","","","916.1","6","513.0",",6","32.0",",,,6","325",",,,6","1.23",",6","9.30",",,,6","-6.84",",,,6"
"USC00293431","1930-12","35.6","-108.76667","2055.9","GAMERCO, NM US","158.9","6","0.0",",6","2",",6","0",",6","0",",6","","","","","0",",6","31",",6","4",",6","0",",6","0",",6","-17.2",",6,20,","","","","","2.0",",,6,26,","11.7",",6,13,","","","1587.9","6","671.8",",6","2.3",",,,6","","","-3.34",",6","5.23",",,,6","-11.90",",,,6"
"USC00293431","1931-01","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","4",",6","2",",6","0",",6","","","","","2",",6","31",",6","1",",6","0",",6","0",",6","-21.1",",6,04,","","","","","7.1",",,6,31,+","12.8",",6,29,","","","2259.2","6","671.3",",6","17.5",",,,6","","","-3.32",",6","5.67",",,,6","-12.31",",,,6"
"USC00293431","1931-02","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","12",",6","5",",6","0",",6","","","6",",6","0",",6","28",",6","0",",6","0",",6","0",",6","-11.1",",6,16,","","","51",",,6,12,","10.2",",,6,12,","11.1",",6,19,","","","2729.3","6","470.1",",6","34.7",",,,6","215",",,,6","1.54",",6","7.10",",,,6","-4.02",",,,6"
"USC00293431","1931-03","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0","1,6","7",",6","4",",6","0",",6","","","3",",6","0","1,6","30","1,6","2",",6","0",",6","0",",6","-12.8","1,6,05,","","","152",",,6,05,","10.2",",,6,25,","18.3",",6,22,+","","","3183.3","6","454.0",",6","29.5",",,,6","259",",,,6","3.08","1,6","11.27",",,,6","-5.12","1,,,6"
"USC00293431","1931-04","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","10",",6","6",",6","0",",6","","","0",",6","0",",6","10",",6","0",",6","3",",6","0",",6","-5.6",",6,03,+","","","0",",,6,30,+","5.8",",,6,28,+","22.2",",6,19,","","","3461.1","6","277.8",",6","26.4",",,,6","0",",,,6","9.07",",6","17.23",",,,6","0.91",",,,6"
"USC00293431","1931-05","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","8",",6","0",",6","16",",6","0",",6","-2.8",",6,11,","","","0",",,6,31,+","9.9",",,6,16,","28.3",",6,24,","3009.1",",,,6","3650.5","6","189.4",",6","23.2",",,,6","0",",,,6","12.22",",6","21.47",",,,6","2.98",",,,6"
"USC00293431","1931-06","35.6","-108.76667","2055.9","GAMERCO, NM US","35.9","6","35.9",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","3.3",",6,08,","","","0",",,6,30,+","13.2",",,6,29,","31.7",",6,27,+","3312.9",",,,6","3681.9","6","31.4",",6","25.7",",,,6","0",",,,6","18.49",",6","27.58",",,,6","9.39",",,,6"
"USC00293431","1931-07","35.6","-108.76667","2055.9","GAMERCO, NM US","140.0","6","104.1",",6","11",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","10",",6","8.9",",6,05,","","","0",",,6,31,+","11.7",",,6,18,","34.4",",6,23,+","2965.0",",,,6","3.6","6","3.6",",6","48.7",",,,6","0",",,,6","21.57",",6","29.98",",,,6","13.17",",,,6"
"USC00293431","1931-08","35.6","-108.76667","2055.9","GAMERCO, NM US","199.6","6","59.6",",6","10",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","1",",6","7.2",",6,31,","","","0",",,6,31,+","18.8",",,6,17,","32.8",",6,26,","2559.7",",,,6","8.1","6","4.5",",6","43.6",",,,6","0",",,,6","20.11",",6","27.92",",,,6","12.31",",,,6"
"USC00293431","1931-09","35.6","-108.76667","2055.9","GAMERCO, NM US","218.5","6","18.9",",6","11",",6","7",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","26",",6","0",",6","0.0",",6,20,","","","0",",,6,30,+","15.7",",,6,05,","30.0",",6,05,","1946.1",",,,6","55.9","6","47.8",",6","67.1",",,,6","0",",,,6","17.37",",6","24.89",",,,6","9.85",",,,6"
"USC00293431","1931-10","35.6","-108.76667","2055.9","GAMERCO, NM US","218.5","6","0.0",",6","4",",6","2",",6","0",",6","","","0",",6","0",",6","14",",6","0",",6","13",",6","0",",6","-7.2",",6,30,+","","","0",",,6,31,+","18.5",",,6,01,","27.2",",6,14,","1485.5",",,,6","296.9","6","241.0",",6","26.7",",,,6","0",",,,6","10.56",",6","19.55",",,,6","1.57",",,,6"
"USC00293431","1931-11","35.6","-108.76667","2055.9","GAMERCO, NM US","218.5","6","0.0",",6","14",",6","6",",6","1",",6","","","","","5",",6","24",",6","8",",6","1",",6","0",",6","-23.9",",6,23,","","","","","53.3",",,6,21,","21.1",",6,02,","","","837.4","6","540.5",",6","88.2",",,,6","","","0.32",",6","7.41",",,,6","-6.78",",,,6"
"USC00293431","1931-12","35.6","-108.76667","2055.9","GAMERCO, NM US","218.5","6","0.0","1,6","8",",6","1",",6","0",",6","","","","","13","1,6","30","1,6","14",",6","0",",6","0",",6","-27.2","1,6,12,","","","","","16.5",",,6,09,","7.2",",6,25,+","","","1597.4","6","760.0",",6","24.2",",,,6","","","-6.99","1,6","1.07",",,,6","-15.05","1,,,6"
"USC00293431","1932-01","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0","1,6","11",",6","3",",6","0",",6","","","3",",6","3","1,6","30","1,6","15",",6","0",",6","0",",6","-25.0","1,6,28,","","","279",",,6,13,","10.2",",,6,13,","8.3",",6,19,","","","2358.8","6","761.4",",6","24.8",",,,6","458",",,,6","-7.01","1,6","0.34",",,,6","-14.35","1,,,6"
"USC00293431","1932-02","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0","1,6","9",",6","5",",6","0",",6","","","4",",6","1","1,6","25","1,6","2",",6","0",",6","0",",6","-19.4","1,6,04,","","","127",",,6,02,","9.1",",,6,09,","17.8",",6,28,","","","2820.1","6","461.3",",6","37.8",",,,6","293",",,,6","1.70","1,6","8.03",",,,6","-4.62","1,,,6"
"USC00293431","1932-03","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0","1,6","8",",6","5",",6","0",",6","","","5",",6","0","1,6","28","1,6","1",",6","0",",6","0",",6","-12.2","1,6,03,","","","114",",,6,09,","8.9",",,6,09,","19.4",",6,31,","","","3261.5","6","441.4",",6","35.7",",,,6","368",",,,6","3.55","1,6","11.17",",,,6","-4.06","1,,,6"
"USC00293431","1932-04","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","5",",6","4",",6","0",",6","","","","","0",",6","23",",6","0",",6","7",",6","0",",6","-9.4",",6,27,","","","","","7.4",",,6,21,","22.8",",6,16,+","1753.1","4,,,6","3578.3","6","316.8",",6","24.7",",,,6","","","7.77",",6","16.86",",,,6","-1.31",",,,6"
"USC00293431","1932-05","35.6","-108.76667","2055.9","GAMERCO, NM US","1.4","6","1.4",",6","4",",6","3",",6","0",",6","","","","","0",",6","4",",6","0",",6","23",",6","0",",6","-2.8",",6,06,+","","","","","11.4",",,6,10,","26.7",",6,21,","2810.8",",,,6","3753.0","6","174.7",",6","26.4",",,,6","","","12.74",",6","21.40",",,,6","4.08",",,,6"
"USC00293431","1932-06","35.6","-108.76667","2055.9","GAMERCO, NM US","33.0","6","31.6",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","27",",6","0",",6","1.1",",6,04,","","","","","11.4",",,6,25,","31.7",",6,29,","3298.8",",,,6","3822.5","6","69.5",",6","15.0",",,,6","","","17.07",",6","26.46",",,,6","7.68",",,,6"
"USC00293431","1932-07","35.6","-108.76667","2055.9","GAMERCO, NM US","104.5","6","71.5",",6","15",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","6.1",",6,01,","","","","","13.0",",,6,27,","33.3",",6,06,","2666.2",",,,6","3.1","6","3.1",",6","52.1",",,,6","","","20.54",",6","28.89",",,,6","12.19",",,,6"
"USC00293431","1932-08","35.6","-108.76667","2055.9","GAMERCO, NM US","172.2","6","67.7",",6","10",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","1",",6","6.1",",6,31,+","","","","","9.7",",,6,21,","32.2",",6,07,","2387.9",",,,6","16.8","6","13.7",",6","41.7",",,,6","","","20.08",",6","28.30",",,,6","11.85",",,,6"
"USC00293431","1932-09","35.6","-108.76667","2055.9","GAMERCO, NM US","172.2","6","0.0",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","1.7",",6,11,+","","","","","8.9",",,6,23,","29.4",",6,18,+","1956.3",",,,6","111.4","6","94.6",",6","12.5",",,,6","","","15.18",",6","25.05",",,,6","5.31",",,,6"
"USC00293431","1932-10","35.6","-108.76667","2055.9","GAMERCO, NM US","172.2","6","0.0",",6","6",",6","1",",6","0",",6","","","0",",6","0",",6","17",",6","0",",6","10",",6","0",",6","-7.2",",6,30,","","","13",",,6,24,","2.5",",,6,24,","25.0",",6,14,","1333.8",",,,6","405.6","6","294.2",",6","7.9",",,,6","13",",,,6","8.84",",6","17.95",",,,6","-0.27",",,,6"
"USC00293431","1932-11","35.6","-108.76667","2055.9","GAMERCO, NM US","172.2","6","0.0",",6","","","","","","","","","","","0",",6","29",",6","0",",6","0",",6","0",",6","-12.8",",6,11,","","","","","","","20.0",",6,29,","","","838.8","6","433.2",",6","","","","","3.89",",6","14.20",",,,6","-6.41",",,,6"
"USC00293431","1932-12","35.6","-108.76667","2055.9","GAMERCO, NM US","172.2","6","0.0","1,6","8",",6","3",",6","0",",6","","","6",",6","11","1,6","30","1,6","16",",6","0",",6","0",",6","-23.9","1,6,25,","","","76",",,6,10,","5.8",",,6,10,","13.3",",6,04,","","","1550.4","6","711.6",",6","19.8",",,,6","279",",,,6","-5.38","1,6","2.18",",,,6","-12.94","1,,,6"
"USC00293431","1933-01","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0","1,6","6",",6","4",",6","0",",6","","","4",",6","4","1,6","30","1,6","6",",6","0",",6","0",",6","-20.6","1,6,01,","","","64",",,6,28,+","5.1",",,6,28,","8.3",",6,17,","","","2250.6","6","700.2",",6","18.1",",,,6","230",",,,6","-5.04","1,6","2.41",",,,6","-12.48","1,,,6"
"USC00293431","1933-02","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","3","1,6","0","1,6","0","1,6","","","2",",6","7",",6","28",",6","9",",6","0",",6","0",",6","-25.6",",6,07,","","","25",",,6,16,+","2.0","1,,6,06,","16.1",",6,28,","","","2893.9","6","643.3",",6","3.8","1,,,6","58",",,,6","-4.64",",6","3.04",",,,6","-12.33",",,,6"
"USC00293431","1933-03","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","","","0",",6","28",",6","0",",6","0",",6","0",",6","-11.7",",6,04,","","","","","0.0",",T,6,29,+","20.0",",6,28,","","","3321.6","6","427.7",",6","0.0",",T,,6","","","4.54",",6","13.39",",,,6","-4.32",",,,6"
"USC00293431","1933-04","35.6","-108.76667","2055.9","GAMERCO, NM US","0.0","6","0.0",",6","7",",6","0",",6","0",",6","","","","","0",",6","25",",6","0",",6","0",",6","0",",6","-11.7",",6,10,","","","","","2.0",",,6,18,","20.6",",6,03,","","","3721.6","6","400.0",",6","7.6",",,,6","","","5.00",",6","13.46",",,,6","-3.46",",,,6"
"USC00293431","1933-05","35.6","-108.76667","2055.9","GAMERCO, NM US","0.3","6","0.3",",6","1",",6","0",",6","0",",6","","","","","0",",6","10",",6","0",",6","14",",6","0",",6","-6.1",",6,11,","","","","","2.0",",,6,02,","28.3",",6,31,+","2875.9",",,,6","3971.9","6","250.3",",6","2.0",",,,6","","","10.27",",6","19.05",",,,6","1.49",",,,6"
"USC00293431","1933-06","35.6","-108.76667","2055.9","GAMERCO, NM US","34.1","6","33.8",",6","5",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","2",",6","2.8",",6,06,","","","","","7.6",",,6,16,","32.8",",6,11,","3126.3",",,,6","3989.7","6","17.8",",6","20.1",",,,6","","","18.87",",6","28.06",",,,6","9.67",",,,6"
"USC00293431","1933-07","35.6","-108.76667","2055.9","GAMERCO, NM US","141.7","6","107.6",",6","13",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","10.6",",6,24,","","","","","17.5",",,6,23,","32.8",",6,13,","2575.9",",,,6","1.4","6","1.4",",6","44.1",",,,6","","","21.76",",6","29.87",",,,6","13.64",",,,6"
