"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SXM00088900","2010-01","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","0","3,S","3","3,S","","","","","","","-0.9","3,S,09,","","","","","","","","","1.84","3,,,S"
"SXM00088900","2010-07","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","0","4,S","26","4,S","6","4,S","0","4,S","0","4,S","-7.5","4,S,17,","3.8","4,S,04,","","","-0.63","7,S","1.13","4,,,S","-2.39","4,,,S"
"SXM00088900","2010-09","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","0","5,S","22","5,S","","","","","","","-6.4","5,S,09,","","","","","","","","","-1.42","5,,,S"
"SXM00088900","2010-10","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","0","3,S","17","3,S","","","","","","","-2.0","3,S,05,","","","","","","","","","-0.13","3,,,S"
"SXM00088900","2010-11","-54.0","-38.05","2.0","BIRD ISLAND, SX","0.0","5,S","0","4,S","8","4,S","0","3,S","0","3,S","0","3,S","-1.9","4,S,02,","9.1","3,S,18,","387.7","3,S","2.93","5,S","4.87","3,,,S","0.99","4,,,S"
"SXM00088900","2012-12","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","0","5,S","9","5,S","","","","","","","-2.1","5,S,11,","","","","","","","","","0.39","5,,,S"
"SXM00088900","2013-01","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","0","5,S","3","5,S","","","","","","","-0.4","5,S,03,","","","","","","","","","1.34","5,,,S"
"SXM00088900","2013-03","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","0","4,S","3","4,S","","","","","","","-1.2","4,S,11,","","","","","","","","","1.44","4,,,S"
"SXM00088900","2013-08","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","0","5,S","19","5,S","","","","","","","-7.3","5,S,02,","","","","","","","","","-2.48","5,,,S"
"SXM00088900","2013-12","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","0","3,S","12","3,S","","","","","","","-1.8","3,S,05,","","","","","","","","","0.25","3,,,S"
"SXM00088900","2016-04","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","0","5,S","12","5,S","","","","","","","-3.6","5,S,24,","","","","","","","","","-0.04","5,,,S"
"SXM00088900","2017-06","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","","","","","5","5,S","0","5,S","0","5,S","","","4.1","5,S,23,","","","","","1.50","5,,,S","",""
"SXM00088900","2018-11","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","0","5,S","8","5,S","","","","","","","-1.0","5,S,19,","","","","","","","","","0.54","5,,,S"
"SXM00088900","2019-11","-54.0","-38.05","2.0","BIRD ISLAND, SX","","","0","4,S","7","4,S","","","","","","","-2.0","4,S,09,","","","","","","","","","0.71","4,,,S"
