"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES"
"USW00012863","1940-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","220.2","6","138.2","1,6","6",",6","5",",6","1",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","0","1,6","","","","","","","15.0",",6,05,","","","","","27.4",",,6,14,","29.4","1,6,29,+","553.1","6","0.0","1,6","64.5",",,,6","","","22.98","1,6","27.05","1,,,6","18.92",",,,6","","","",""
"USW00012863","1940-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","476.6","6","256.4",",6","7",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","2",",6","","","","","","","19.4",",6,01,","","","0",",,6,30,+","40.6",",,6,25,","33.9",",6,20,","553.1","6","0.0",",6","92.9",",,,6","0",",,,6","26.88",",6","30.05",",,,6","23.71",",,,6","","","",""
"USW00012863","1940-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","771.0","6","294.4",",6","12",",6","11",",6","4",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","13",",6","","","","","","","21.1",",6,09,+","","","0",",,6,31,+","101.6",",,6,05,","34.4",",6,26,","0.0","6","0.0",",6","296.8",",,,6","0",",,,6","27.83",",6","31.41",",,,6","24.25",",,,6","","","",""
"USW00012863","1940-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1088.9","6","317.9",",6","6",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","16",",6","","","","","","","22.2",",6,22,+","","","0",",,6,31,+","126.2",",,6,06,","33.9",",6,31,+","0.0","6","0.0",",6","152.5",",,,6","0",",,,6","28.59",",6","31.54",",,,6","25.64",",,,6","","","",""
"USW00012863","1940-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1330.5","6","241.6",",6","8",",6","8",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","4",",6","","","","","","","18.3",",6,27,","","","0",",,6,30,+","55.6",",,6,20,","33.9",",6,02,","0.0","6","0.0",",6","170.0",",,,6","0",",,,6","26.39",",6","29.36",",,,6","23.41",",,,6","","","",""
"USW00012863","1940-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1496.9","6","166.4",",6","2",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","","","15.6",",6,16,","","","0",",,6,31,+","12.7",",,6,08,","30.0",",6,07,+","0.0","6","0.0",",6","14.0",",,,6","0",",,,6","23.70",",6","27.15",",,,6","20.25",",,,6","","","",""
"USW00012863","1940-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","","","7",",6","6",",6","2",",6","","","0",",6","0","2,6","0","2,6","","","","","","","","","","","","","3.9","2,6,16,+","","","0",",,6,30,+","56.1",",,6,26,","","","","","","","132.3",",,,6","0",",,,6","","","","","15.34","2,,,6","","","",""
"USW00012863","1940-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","17.0","1,6","15",",6","8",",6","3",",6","","","0",",6","0","1,6","0","1,6","0",",6","17",",6","0",",6","","","","","","","8.3","1,6,30,","","","0",",,6,31,+","62.7",",,6,24,","25.6",",6,01,","","","62.6",",6","206.0",",,,6","0",",,,6","16.85","1,6","20.42",",,,6","13.28","1,,,6","","","",""
"USW00012863","1941-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","4.7","6","4.7",",6","6",",6","5",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","6",",6","0",",6","","","","","","","2.8",",6,19,","","","0",",,6,31,+","36.6",",,6,15,","23.3",",6,02,+","","","129.8",",6","107.8",",,,6","0",",,,6","14.30",",6","17.90",",,,6","10.70",",,,6","","","",""
"USW00012863","1941-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","5.6","6","0.9","1,6","9",",6","7",",6","2",",6","","","0",",6","0","1,6","0","1,6","0",",6","1",",6","0",",6","","","","","","","3.3","1,6,09,","","","0",",,6,28,+","47.8",",,6,24,","21.7",",6,13,","","","146.8",",6","138.5",",,,6","0",",,,6","12.85","1,6","16.89",",,,6","8.82","1,,,6","","","",""
"USW00012863","1941-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","9.8","6","4.2",",6","8",",6","5",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","11",",6","0",",6","","","","","","","6.7",",6,18,+","","","0",",,6,31,+","67.8",",,6,07,","22.8",",6,16,+","","","108.3",",6","164.1",",,,6","0",",,,6","14.97",",6","19.01",",,,6","10.94",",,,6","","","",""
"USW00012863","1941-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","97.9","6","88.1",",6","4",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","0",",6","","","","","","","13.3",",6,10,+","","","0",",,6,30,+","48.8",",,6,03,","27.2",",6,12,","","","2.3",",6","54.7",",,,6","0",",,,6","21.19",",6","23.91",",,,6","18.48",",,,6","","","",""
"USW00012863","1941-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","280.8","6","182.9",",6","3",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","","","","","","","16.7",",6,02,","","","0",",,6,31,+","33.3",",,6,06,","31.1",",6,24,","","","0.0",",6","40.0",",,,6","0",",,,6","24.23",",6","27.48",",,,6","20.98",",,,6","","","",""
"USW00012863","1941-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","551.9","6","271.1",",6","8",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","7",",6","","","","","","","21.7",",6,18,","","","","","63.2",",,6,18,","33.3",",6,30,","","","0.0",",6","128.2",",,,6","","","27.37",",6","30.27",",,,6","24.47",",,,6","","","",""
"USW00012863","1941-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","880.6","6","328.7",",6","14",",6","10",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","24",",6","","","","","","","22.8",",6,19,+","","","","","57.7",",,6,19,","35.0",",6,28,","0.0","6","0.0",",6","228.0",",,,6","","","28.94",",6","32.43",",,,6","25.45",",,,6","","","",""
"USW00012863","1941-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1246.8","6","366.2",",6","7",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","28",",6","","","","","","","23.3",",6,31,","","","","","56.4",",,6,31,","35.0",",6,25,+","0.0","6","0.0",",6","115.1",",,,6","","","30.15",",6","33.37",",,,6","26.92",",,,6","","","",""
"USW00012863","1941-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1498.3","6","251.5","2,6","15",",6","10",",6","3",",6","","","","","0","2,6","0","2,6","0",",6","30",",6","6",",6","","","","","","","22.8","2,6,21,+","","","","","50.8",",,6,04,","32.2",",6,09,+","0.0","6","0.0",",6","192.5",",,,6","","","27.34","2,6","30.02",",,,6","24.67","2,,,6","","","",""
"USW00012863","1941-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1748.0","6","249.7",",6","8",",6","7",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","2",",6","","","","","","","18.3",",6,29,","","","0",",,6,31,+","61.7",",,6,27,","32.8",",6,08,+","0.0","6","0.0",",6","149.6",",,,6","0",",,,6","26.39",",6","29.26",",,,6","23.52",",,,6","","","",""
"USW00012863","1941-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1767.8","6","19.8","3,6","8",",6","7",",6","1",",6","","","0",",6","0","3,6","0","3,6","0","2,6","14","2,6","0","2,6","","","","","","","7.2","3,6,09,","","","0",",,6,30,+","67.1",",,6,30,","26.7","2,6,22,+","52.7","6","52.7","2,6","122.4",",,,6","0",",,,6","17.10","3,6","20.85","2,,,6","13.34","3,,,6","","","",""
"USW00012863","1941-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1775.6","6","7.8","1,6","9",",6","6",",6","3",",6","","","0",",6","0","1,6","0","1,6","0",",6","16",",6","0",",6","","","","","","","7.8","1,6,29,+","","","0",",,6,31,+","81.3",",,6,12,","28.3",",6,05,","133.8","6","81.1",",6","184.9",",,,6","0",",,,6","15.93","1,6","20.25",",,,6","11.62","1,,,6","","","",""
"USW00012863","1942-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","3.1","6","3.1",",6","5",",6","4",",6","1",",6","","","","","0",",6","1",",6","0",",6","4",",6","0",",6","","","","","","","0.0",",6,11,","","","","","53.6",",,6,01,","26.1",",6,01,","339.9","6","206.1",",6","65.3",",,,6","","","11.78",",6","16.37",",,,6","7.20",",,,6","","","",""
"USW00012863","1942-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","5.6","6","2.5","1,6","8",",6","8",",6","3",",6","","","0",",6","0",",6","0",",6","0","1,6","5","1,6","0","1,6","","","","","","","3.3",",6,28,","","","0",",,6,28,+","211.1",",,6,15,","25.0","1,6,05,","479.3","6","139.4","1,6","329.8",",,,6","0",",,,6","13.27","1,6","17.28","1,,,6","9.26",",,,6","","","",""
"USW00012863","1942-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","13.5","6","7.9",",6","14",",6","11",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","8",",6","0",",6","","","","","","","6.1",",6,03,+","","","0",",,6,31,+","111.0",",,6,17,","23.9",",6,16,","579.5","6","100.2",",6","223.4",",,,6","0",",,,6","15.35",",6","19.15",",,,6","11.56",",,,6","","","",""
"USW00012863","1942-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","64.1","6","50.6",",6","2",",6","1",",6","1",",6","","","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","","","","","7.8",",6,02,","","","","","31.0",",,6,09,","26.1",",6,26,","603.1","6","23.6",",6","32.8",",,,6","","","19.23",",6","22.00",",,,6","16.46",",,,6","","","",""
"USW00012863","1942-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","218.4","6","154.3",",6","5",",6","3",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","","","","","15.0",",6,10,","","","","","62.0",",,6,12,","30.0",",6,31,","603.1","6","0.0",",6","123.0",",,,6","","","23.31",",6","26.22",",,,6","20.41",",,,6","","","",""
"USW00012863","1942-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","474.6","6","256.2",",6","9",",6","7",",6","3",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","","","20.0",",6,07,","","","","","81.8",",,6,22,","31.1",",6,30,+","603.1","6","0.0",",6","255.3",",,,6","","","26.87",",6","29.72",",,,6","24.02",",,,6","","","",""
"USW00012863","1942-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","779.6","6","305.0",",6","7",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","3",",6","","","","","","","21.1",",6,26,","","","","","15.7",",,6,26,","32.8",",6,20,","0.0","6","0.0",",6","56.6",",,,6","","","28.17",",6","30.79",",,,6","25.55",",,,6","","","",""
"USW00012863","1942-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1079.5","6","299.9",",6","19",",6","13",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","1",",6","","","","","","","23.3",",6,13,","","","","","42.7",",,6,12,","32.2",",6,01,","0.0","6","0.0",",6","177.5",",,,6","","","28.01",",6","30.47",",,,6","25.55",",,,6","","","",""
"USW00012863","1942-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1318.1","6","238.6",",6","8",",6","5",",6","2",",6","","","","","0",",6","0",",6","0",",6","29",",6","1",",6","","","","","","","16.1",",6,28,+","","","","","34.3",",,6,15,","32.2",",6,12,","0.0","6","0.0",",6","91.1",",,,6","","","26.29",",6","28.88",",,,6","23.69",",,,6","","","",""
"USW00012863","1942-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1484.4","6","166.3","2,6","5",",6","4",",6","1",",6","","","","","0","1,6","0","1,6","0","1,6","30","1,6","0","1,6","","","","","","","12.8","1,6,27,","","","","","67.6",",,6,25,","30.6","1,6,21,","0.0","6","0.0","1,6","94.1",",,,6","","","23.87","2,6","27.26","1,,,6","20.47","1,,,6","","","",""
"USW00012863","1942-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1544.6","6","60.2",",6","3",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","","","9.4",",6,24,+","","","0",",,6,30,+","7.1",",,6,29,","27.2",",6,10,","32.8","6","32.8",",6","15.5",",,,6","0",",,,6","19.25",",6","22.74",",,,6","15.75",",,,6","","","",""
"USW00012863","1942-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1558.8","6","14.2",",6","7",",6","5",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","11",",6","0",",6","","","","","","","4.4",",6,16,","","","0",",,6,31,+","53.3",",,6,27,","25.0",",6,05,+","135.1","6","102.3",",6","134.3",",,,6","0",",,,6","15.49",",6","19.43",",,,6","11.56",",,,6","","","",""
"USW00012863","1943-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","7.0","6","7.0",",6","7",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","9",",6","0",",6","","","","","","","1.7",",6,20,","","","0",",,6,31,+","24.9",",,6,13,","23.9",",6,25,+","309.5","6","174.4",",6","79.0",",,,6","0",",,,6","12.93",",6","17.06",",,,6","8.80",",,,6","","","",""
"USW00012863","1943-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","7.5","6","0.5",",6","2",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","9",",6","0",",6","","","","","","","3.9",",6,11,","","","0",",,6,28,+","20.3",",,6,05,","23.9",",6,10,+","427.6","6","118.1",",6","38.3",",,,6","0",",,,6","14.13",",6","18.63",",,,6","9.64",",,,6","","","",""
"USW00012863","1943-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","21.9","6","14.4","2,6","7",",6","5",",6","2",",6","","","0",",6","0","1,6","1","1,6","0","1,6","14","1,6","0","1,6","","","","","","","0.0","1,6,03,","","","0",",,6,31,+","46.2",",,6,05,","25.6","1,6,20,","514.0","6","86.4","1,6","108.5",",,,6","0",",,,6","15.95","2,6","20.00","1,,,6","11.89","1,,,6","","","",""
"USW00012863","1943-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","79.5","6","57.6",",6","3",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","27",",6","0",",6","","","","","","","13.3",",6,15,+","","","","","13.2",",,6,18,","28.9",",6,30,","520.7","6","6.7",",6","25.7",",,,6","","","20.03",",6","23.60",",,,6","16.45",",,,6","","","",""
"USW00012863","1943-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","288.3","6","208.8",",6","3",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","","","","","18.3",",6,14,+","","","","","32.5",",,6,25,","30.6",",6,04,","520.7","6","0.0",",6","54.1",",,,6","","","25.07",",6","28.23",",,,6","21.91",",,,6","","","",""
"USW00012863","1943-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","565.4","6","277.1",",6","12",",6","9",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","3",",6","","","","","","","22.2",",6,29,+","","","","","75.7",",,6,29,","32.8",",6,17,","520.7","6","0.0",",6","220.0",",,,6","","","27.57",",6","30.70",",,,6","24.44",",,,6","","","",""
"USW00012863","1943-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","868.4","6","303.0",",6","12",",6","10",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","11",",6","","","","","","","21.1",",6,09,","","","","","64.5",",,6,19,","33.3",",6,06,+","0.0","6","0.0",",6","186.4",",,,6","","","28.11",",6","31.24",",,,6","24.98",",,,6","","","",""
"USW00012863","1943-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1181.4","6","313.0",",6","12",",6","7",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","10",",6","","","","","","","20.0",",6,27,","","","0",",,6,31,+","61.7",",,6,05,","33.9",",6,25,","0.0","6","0.0",",6","167.8",",,,6","0",",,,6","28.43",",6","31.45",",,,6","25.41",",,,6","","","",""
"USW00012863","1943-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1421.7","6","240.3",",6","16",",6","12",",6","5",",6","","","","","0",",6","0",",6","0",",6","30",",6","2",",6","","","","","","","20.0",",6,28,","","","","","95.5",",,6,28,","32.2",",6,08,+","0.0","6","0.0",",6","331.4",",,,6","","","26.34",",6","28.93",",,,6","23.76",",,,6","","","",""
"USW00012863","1943-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1543.4","6","121.7",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","0",",6","","","","","","","10.0",",6,27,","","","","","7.4",",,6,05,","29.4",",6,04,+","22.2","6","22.2",",6","16.8",",,,6","","","21.54",",6","24.72",",,,6","18.37",",,,6","","","",""
"USW00012863","1943-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1567.1","6","23.7",",6","3",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","15",",6","0",",6","","","","","","","8.3",",6,17,","","","0",",,6,30,+","30.7",",,6,07,","27.8",",6,02,","88.0","6","65.8",",6","38.3",",,,6","0",",,,6","16.93",",6","20.32",",,,6","13.53",",,,6","","","",""
"USW00012863","1943-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1587.5","6","20.4",",6","8",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","13",",6","0",",6","","","","","","","2.2",",6,16,","","","0",",,6,31,+","31.5",",,6,14,","25.6",",6,10,+","214.0","6","126.0",",6","76.8",",,,6","0",",,,6","14.92",",6","18.60",",,,6","11.25",",,,6","","","",""
"USW00012863","1944-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","6.4","6","6.4",",6","","","","","","","","","","","0",",6","0",",6","0",",6","6",",6","0",",6","","","","","","","2.2",",6,09,","","","","","","","25.6",",6,26,","361.8","6","147.8",",6","","","","","13.77",",6","17.61",",,,6","9.94",",,,6","","","",""
"USW00012863","1944-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","","","5",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","53.6",",,6,15,","","","","","","","59.0",",,,6","","","","","","","","","","","",""
"USW00012863","1944-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","37.5","3,6","6",",6","5",",6","1",",6","","","0",",6","0","3,6","0","3,6","0","3,6","20","3,6","0","3,6","","","","","","","8.3","3,6,31,+","","","0",",,6,31,+","26.2",",,6,29,","28.9","3,6,14,","","","40.7","3,6","77.0",",,,6","0",",,,6","18.22","3,6","22.56","3,,,6","13.89","3,,,6","","","",""
"USW00012863","1944-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","63.0",",6","9",",6","7",",6","4",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","","","8.9",",6,04,","","","","","193.5",",,6,09,","27.8",",6,27,","","","20.5",",6","376.2",",,,6","","","19.75",",6","22.72",",,,6","16.78",",,,6","","","",""
"USW00012863","1944-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","","","3",",6","3",",6","1",",6","","","","","0",",6","0",",6","","","","","","","","","","","","","12.2",",6,06,","","","","","30.0",",,6,05,","","","","","","","41.2",",,,6","","","","","","","20.18",",,,6","","","",""
"USW00012863","1944-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","286.8",",6","8",",6","6",",6","3",",6","","","","","0",",6","0",",6","0",",6","30",",6","12",",6","","","","","","","21.1",",6,28,","","","","","61.7",",,6,28,","35.0",",6,21,+","","","0.0",",6","176.9",",,,6","","","27.89",",6","31.38",",,,6","24.40",",,,6","","","",""
"USW00012863","1944-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","299.2",",6","15",",6","11",",6","4",",6","","","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","","","","","21.7",",6,11,+","","","","","72.4",",,6,11,","33.9",",6,24,+","0.0","6","0.0",",6","249.2",",,,6","","","27.99",",6","31.27",",,,6","24.70",",,,6","","","",""
"USW00012863","1944-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","300.3",",6","13",",6","10",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","7",",6","","","","","","","22.2",",6,04,","","","","","32.0",",,6,05,","32.8",",6,07,","0.0","6","0.0",",6","188.9",",,,6","","","28.02",",6","31.18",",,,6","24.86",",,,6","","","",""
"USW00012863","1944-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","270.2",",6","14",",6","8",",6","4",",6","","","","","0",",6","0",",6","0",",6","30",",6","5",",6","","","","","","","21.7",",6,15,","","","","","81.8",",,6,10,","33.3",",6,06,+","0.0","6","0.0",",6","238.3",",,,6","","","27.34",",6","30.39",",,,6","24.29",",,,6","","","",""
"USW00012863","1944-10","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","128.1",",6","3",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","","","13.3",",6,28,","","","","","12.7",",,6,05,","30.6",",6,01,","1.1","6","1.1",",6","14.7",",,,6","","","22.43",",6","26.14",",,,6","18.73",",,,6","","","",""
"USW00012863","1944-11","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","79.0",",6","12",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","","","","","6.1",",6,30,","","","","","34.3",",,6,28,","26.7",",6,15,+","34.7","6","33.6",",6","111.2",",,,6","","","19.85",",6","23.16",",,,6","16.53",",,,6","","","",""
"USW00012863","1944-12","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","","","8.6",",6","5",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","14",",6","0",",6","","","","","","","2.8",",6,15,+","","","","","28.7",",,6,06,","25.0",",6,29,","173.0","6","138.3",",6","45.0",",,,6","","","14.15",",6","18.53",",,,6","9.77",",,,6","","","",""
"USW00012863","1945-01","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","0.3","6","0.3",",6","7",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","2",",6","0",",6","","","","","","","3.3",",6,11,+","","","","","10.7",",,6,28,","23.9",",6,21,","341.4","6","168.4",",6","29.5",",,,6","","","12.91",",6","17.00",",,,6","8.82",",,,6","","","",""
"USW00012863","1945-02","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","21.4","6","21.1",",6","9",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","15",",6","0",",6","","","","","","","4.4",",6,09,","","","","","40.4",",,6,11,","24.4",",6,27,+","418.7","6","77.3",",6","97.9",",,,6","","","16.33",",6","20.19",",,,6","12.46",",,,6","","","",""
"USW00012863","1945-03","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","76.3","6","54.9",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","","","","","","","9.4",",6,11,","","","","","15.0",",,6,25,","26.1",",6,17,","437.5","6","18.8",",6","30.8",",,,6","","","19.50",",6","23.38",",,,6","15.62",",,,6","","","",""
"USW00012863","1945-04","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","194.7","6","118.4",",6","6",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","27",",6","2",",6","","","","","","","12.8",",6,06,","","","","","19.6",",,6,21,","32.2",",6,27,+","444.4","6","6.9",",6","46.0",",,,6","","","22.05",",6","24.97",",,,6","19.13",",,,6","","","",""
"USW00012863","1945-05","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","331.5","6","136.8",",6","3",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","","","13.9",",6,06,","","","","","79.5",",,6,16,","30.0",",6,31,","444.9","6","0.5",",6","90.2",",,,6","","","22.73",",6","26.26",",,,6","19.20",",,,6","","","",""
"USW00012863","1945-06","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","600.8","6","269.3",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","","","21.7",",6,19,","","","","","3.6",",,6,19,","31.7",",6,27,+","444.9","6","0.0",",6","7.5",",,,6","","","27.31",",6","30.36",",,,6","24.26",",,,6","","","",""
"USW00012863","1945-07","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","880.2","6","279.4",",6","21",",6","11",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","5",",6","","","","","","","22.8",",6,19,","","","","","124.0",",,6,19,","32.8",",6,09,","0.0","6","0.0",",6","294.1",",,,6","","","27.35",",6","30.17",",,,6","24.53",",,,6","","","",""
"USW00012863","1945-08","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1176.0","6","295.8",",6","17",",6","13",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","","","","","22.2",",6,04,","","","","","28.2",",,6,11,","32.8",",6,25,+","0.0","6","0.0",",6","161.7",",,,6","","","27.88",",6","31.01",",,,6","24.74",",,,6","","","",""
"USW00012863","1945-09","28.96667","-89.38333","4.0","BURRWOOD WEATHER BUREAU, LA US","1452.5","6","276.5",",6","9",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","4",",6","","","","","","","20.6",",6,14,","","","","","24.1",",,6,12,","33.3",",6,10,","0.0","6","0.0",",6","89.4",",,,6","","","27.55",",6","30.42",",,,6","24.67",",,,6","","","",""
