"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00363706","1928-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","3",",6","2",",6","","","","","","","","","","","33.0",",,6,18,","90.8",",,,6","","","",""
"USC00363706","1928-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","9",",6","1",",6","","","","","","","","","","","73.9",",,6,28,","158.0",",,,6","","","",""
"USC00363706","1928-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","27.9",",,6,20,","56.4",",,,6","0",",,,6","",""
"USC00363706","1928-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","16",",6","9",",6","3",",6","","","","","","","","","","","45.7",",,6,26,","207.4",",,,6","","","",""
"USC00363706","1928-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","27.9",",,6,23,","131.9",",,,6","0",",,,6","",""
"USC00363706","1928-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","6",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","27.4",",,6,05,","92.7",",,,6","0",",,,6","",""
"USC00363706","1928-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","9",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","25.9",",,6,03,","70.9",",,,6","0",",,,6","",""
"USC00363706","1928-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","0",",6","","","","","0",",T,6,30,","9.7",",,6,19,","22.1",",,,6","0",",T,,6","",""
"USC00363706","1928-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","4",",6","0",",6","","","0",",6","","","","","0",",T,6,29,+","16.8",",,6,19,","43.6",",,,6","0",",T,,6","",""
"USC00363706","1928-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","3",",6","2",",6","0",",6","","","0",",6","","","","","0",",T,6,21,","14.2",",,6,15,","29.4",",,,6","0",",T,,6","",""
"USC00363706","1929-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","8",",6","0",",6","","","","","","","","","","","20.6",",,6,06,","80.4",",,,6","","","",""
"USC00363706","1929-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","6",",6","0",",6","","","","","","","","","","","18.0",",,6,26,","77.9",",,,6","","","",""
"USC00363706","1929-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","8",",6","0",",6","","","","","","","","","","","14.5",",,6,02,","59.2",",,,6","","","",""
"USC00363706","1929-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","9",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","34.5",",,6,16,","153.2",",,,6","0",",,,6","",""
"USC00363706","1929-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","70.6",",,6,03,","105.2",",,,6","0",",,,6","",""
"USC00363706","1929-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","9",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","39.9",",,6,24,","145.8",",,,6","0",",,,6","",""
"USC00363706","1929-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","9",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","17.0",",,6,25,","76.5",",,,6","0",",,,6","",""
"USC00363706","1929-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","4",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","28.7",",,6,28,","63.3",",,,6","0",",,,6","",""
"USC00363706","1929-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","24.6",",,6,08,","127.3",",,,6","0",",,,6","",""
"USC00363706","1929-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","3",",6","","","0",",6","","","","","0",",,6,31,+","55.4",",,6,03,","180.7",",,,6","0",",,,6","",""
"USC00363706","1929-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","5",",6","1",",6","","","0",",6","","","","","5",",,6,24,","44.2",",,6,18,","73.8",",,,6","5",",,,6","",""
"USC00363706","1929-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","6",",6","0",",6","12",",6","2",",6","","","127",",,6,23,+","127",",,6,23,+","17.8",",,6,24,","61.0",",,,6","259",",,,6","",""
"USC00363706","1930-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","0",",6","","","2",",6","","","","","254",",,6,18,","19.3",",,6,18,","43.0",",,,6","326",",,,6","",""
"USC00363706","1930-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","0",",6","","","1",",6","","","","","36",",,6,15,","15.2",",,6,04,","69.8",",,,6","70",",,,6","",""
"USC00363706","1930-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","1",",6","","","1",",6","","","","","25",",,6,26,","41.4",",,6,07,","97.4",",,,6","30",",,,6","",""
"USC00363706","1930-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","4",",6","1",",6","","","0",",6","","","","","0",",T,6,08,","40.6",",,6,06,","62.9",",,,6","0",",T,,6","",""
"USC00363706","1930-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","30.0",",,6,14,","66.7",",,,6","0",",,,6","",""
"USC00363706","1930-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","2",",6","","","0",",6","","","","","0",",,6,30,+","40.4",",,6,17,","136.8",",,,6","0",",,,6","",""
"USC00363706","1930-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","3",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","12.2",",,6,24,","31.6",",,,6","0",",,,6","",""
"USC00363706","1930-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","16.8",",,6,26,","30.8",",,,6","0",",,,6","",""
"USC00363706","1930-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","4",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","32.3",",,6,01,","73.4",",,,6","0",",,,6","",""
"USC00363706","1930-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","0",",6","0",",6","","","0",",6","","","","","0",",T,6,25,","0.8",",,6,27,","2.9",",,,6","0",",T,,6","",""
"USC00363706","1930-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","0",",6","0",",6","0",",6","","","0",",,6,30,+","0",",T,6,26,+","4.6",",,6,30,","20.8",",,,6","0",",T,,6","",""
"USC00363706","1930-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","1",",6","","","3",",6","","","","","38",",,6,27,","44.2",",,6,27,","57.6",",,,6","93",",,,6","",""
"USC00363706","1931-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","3",",6","1",",6","0",",6","0",",6","","","0",",T,6,20,+","18",",,6,13,","28.4",",,6,06,","46.3",",,,6","39",",,,6","",""
"USC00363706","1931-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","4",",6","0",",6","","","2",",6","","","","","38",",,6,08,","13.5",",,6,10,","36.7",",,,6","71",",,,6","",""
"USC00363706","1931-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","9",",6","1",",6","","","1",",6","","","","","41",",,6,17,","30.7",",,6,29,","92.1",",,,6","74",",,,6","",""
"USC00363706","1931-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","7",",6","0",",6","","","0",",6","","","","","0",",T,6,08,+","21.6",",,6,02,","53.1",",,,6","0",",T,,6","",""
"USC00363706","1931-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","7",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","37.3",",,6,08,","91.4",",,,6","0",",,,6","",""
"USC00363706","1931-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","52.6",",,6,08,","87.2",",,,6","0",",,,6","",""
"USC00363706","1931-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","7",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","23.1",",,6,21,","98.9",",,,6","0",",,,6","",""
"USC00363706","1931-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","24.4",",,6,11,","80.9",",,,6","0",",,,6","",""
"USC00363706","1931-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","32.0",",,6,03,","85.1",",,,6","0",",,,6","",""
"USC00363706","1931-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","4",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","27.4",",,6,09,","54.1",",,,6","0",",,,6","",""
"USC00363706","1931-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","2",",6","0",",6","","","1",",6","","","","","41",",,6,28,","5.6",",,6,28,","13.2",",,,6","56",",,,6","",""
"USC00363706","1931-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","5",",6","0",",6","","","0",",6","","","","","15",",,6,09,","12.4",",,6,10,","48.5",",,,6","20",",,,6","",""
"USC00363706","1932-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","8",",6","1",",6","","","0",",6","","","","","0",",T,6,10,+","34.5",",,6,02,","101.7",",,,6","0",",T,,6","",""
"USC00363706","1932-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","3",",6","0",",6","","","1",",6","","","","","41",",,6,02,","15.7",",,6,05,","34.3",",,,6","41",",,,6","",""
"USC00363706","1932-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","2",",6","","","","","137",",,6,07,","","","","","272",",,,6","",""
"USC00363706","1932-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","5",",6","0",",6","","","0",",6","","","","","0",",T,6,28,+","11.9",",,6,10,","39.1",",,,6","0",",T,,6","",""
"USC00363706","1932-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","8",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","31.5",",,6,01,","98.3",",,,6","0",",,,6","",""
"USC00363706","1932-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","22.6",",,6,27,","84.0",",,,6","0",",,,6","",""
"USC00363706","1932-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","15.7",",,6,20,","62.4",",,,6","0",",,,6","",""
"USC00363706","1932-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","16.5",",,6,30,","27.6",",,,6","0",",,,6","",""
"USC00363706","1932-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","4",",6","4",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","13.2",",,6,27,","27.4",",,,6","0",",,,6","",""
"USC00363706","1932-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","3",",6","","","0",",6","","","","","0",",,6,31,+","74.2",",,6,06,","227.2",",,,6","0",",,,6","",""
"USC00363706","1932-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","7",",6","1",",6","","","0",",6","","","","","0",",T,6,23,+","36.8",",,6,01,","124.4",",,,6","0",",T,,6","",""
"USC00363706","1932-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","0",",6","","","3",",6","","","","","107",",,6,18,","15.2",",,6,28,","46.0",",,,6","221",",,,6","",""
"USC00363706","1933-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","0",",6","","","","","","","","","","","13.5",",,6,26,","41.7",",,,6","","","",""
"USC00363706","1933-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","0",",6","","","","","","","","","","","21.3",",,6,11,","60.9",",,,6","","","",""
"USC00363706","1933-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","7",",6","1",",6","","","1",",6","","","","","102",",,6,26,","32.3",",,6,14,","137.5",",,,6","105",",,,6","",""
"USC00363706","1933-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","2",",6","","","0",",6","","","","","0",",,6,30,+","33.0",",,6,17,","137.4",",,,6","0",",,,6","",""
"USC00363706","1933-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","19",",6","13",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","21.3",",,6,10,","140.5",",,,6","0",",,,6","",""
"USC00363706","1933-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","25.4",",,6,08,","82.1",",,,6","0",",,,6","",""
"USC00363706","1933-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","8",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","65.3",",,6,03,","123.6",",,,6","0",",,,6","",""
"USC00363706","1933-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","4",",6","","","0",",6","","","","","0",",,6,31,+","132.8",",,6,24,","271.0",",,,6","0",",,,6","",""
"USC00363706","1933-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","2",",6","","","0",",6","","","","","0",",,6,30,+","27.7",",,6,04,","91.2",",,,6","0",",,,6","",""
"USC00363706","1933-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","4",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","29.5",",,6,17,","57.3",",,,6","0",",,,6","",""
"USC00363706","1933-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","1",",6","0",",6","","","0",",6","","","","","18",",,6,14,","9.7",",,6,06,","17.9",",,,6","31",",,,6","",""
"USC00363706","1933-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","0",",6","","","3",",6","","","","","86",",,6,26,","9.7",",,6,26,","39.6",",,,6","183",",,,6","",""
"USC00363706","1934-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","1",",6","1",",6","0",",6","","","51",",,6,01,","5",",,6,05,","25.4",",,6,05,","70.5",",,,6","5",",,,6","",""
"USC00363706","1934-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","4",",6","3",",6","0",",6","","","3",",6","","","","","114",",,6,26,","10.9",",,6,26,","25.4",",,,6","243",",,,6","",""
"USC00363706","1934-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","0",",6","","","2",",6","","","","","66",",,6,11,","22.9",",,6,28,","57.6",",,,6","166",",,,6","",""
"USC00363706","1934-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","9",",6","1",",6","","","0",",6","","","","","0",",T,6,14,+","27.4",",,6,01,","98.4",",,,6","0",",T,,6","",""
"USC00363706","1934-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","25.9",",,6,04,","92.3",",,,6","0",",,,6","",""
"USC00363706","1934-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","35.6",",,6,19,","89.5",",,,6","0",",,,6","",""
"USC00363706","1934-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","20.1",",,6,04,","68.1",",,,6","0",",,,6","",""
"USC00363706","1934-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","29.7",",,6,13,","128.8",",,,6","0",",,,6","",""
"USC00363706","1934-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","11",",6","2",",6","","","0",",6","","","","","0",",,6,30,+","75.4",",,6,17,","227.7",",,,6","0",",,,6","",""
"USC00363706","1934-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","0",",6","","","","","0",",T,6,29,+","14.5",",,6,06,","35.5",",,,6","0",",T,,6","",""
"USC00363706","1934-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","9",",6","0",",6","","","0",",6","","","","","0",",T,6,27,+","25.1",",,6,24,","82.0",",,,6","0",",T,,6","",""
"USC00363706","1934-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11","1,6","6","1,6","2","1,6","","","0",",6","","","","","20",",,6,19,","46.5","1,,6,02,","120.0","1,,,6","31",",,,6","",""
"USC00363706","1935-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","0",",6","19","4,6","5",",6","","","203","4,,6,24,","119",",,6,23,","13.2",",,6,01,","54.7",",,,6","383",",,,6","",""
"USC00363706","1935-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","0",",6","12","3,6","2",",6","","","127","3,,6,24,+","168",",,6,23,","10.9",",,6,23,","53.8",",,,6","340",",,,6","",""
"USC00363706","1935-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","0",",6","","","2",",6","","","","","76",",,6,13,","14.7",",,6,29,","68.6",",,,6","110",",,,6","",""
"USC00363706","1935-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","1",",6","","","1",",6","","","","","25",",,6,08,","40.1",",,6,09,","70.9",",,,6","35",",,,6","",""
"USC00363706","1935-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","4",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","13.0",",,6,03,","36.1",",,,6","0",",,,6","",""
"USC00363706","1935-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","23.4",",,6,09,","84.6",",,,6","0",",,,6","",""
"USC00363706","1935-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","43.2",",,6,09,","85.3",",,,6","0",",,,6","",""
"USC00363706","1935-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","27.7",",,6,16,","62.7",",,,6","0",",,,6","",""
"USC00363706","1935-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","30.0",",,6,05,","84.3",",,,6","0",",,,6","",""
"USC00363706","1935-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","47.5",",,6,30,","65.6",",,,6","0",",,,6","",""
"USC00363706","1935-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","0",",6","","","","","8",",,6,17,","18.5",",,6,18,","81.1",",,,6","8",",,,6","",""
"USC00363706","1935-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","2",",6","","","","","124",",,6,30,","16.0",",,6,14,","56.2",",,,6","190",",,,6","",""
"USC00363706","1936-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","10",",6","2",",6","25",",6","6",",6","","","356",",,6,20,","229",",,6,20,","34.5",",,6,20,","141.7",",,,6","620",",,,6","",""
"USC00363706","1936-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","1",",6","27","2,6","3","1,6","","","381","2,,6,15,","102","1,,6,09,","50.3",",,6,14,","84.4",",,,6","183","1,,,6","",""
"USC00363706","1936-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13","1,6","12","1,6","1","1,6","","","1",",6","","","","","109",",,6,02,","39.9","1,,6,12,","168.0","1,,,6","122",",,,6","",""
"USC00363706","1936-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","9",",6","1",",6","","","0",",6","","","","","0",",T,6,17,+","43.9",",,6,06,","91.5",",,,6","0",",T,,6","",""
"USC00363706","1936-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","5",",6","0",",6","","","0",",6","","","","","0",",,6,31,+","13.2",",,6,04,","40.7",",,,6","0",",,,6","",""
"USC00363706","1936-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","9",",6","1",",6","","","0",",6","","","","","0",",,6,30,+","26.7",",,6,19,","113.7",",,,6","0",",,,6","",""
"USC00363706","1936-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","2",",6","","","0",",6","","","","","0",",,6,31,+","38.1",",,6,22,","131.1",",,,6","0",",,,6","",""
"USC00363706","1936-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","7",",6","0",",6","","","","","","","","","","","22.6",",,6,29,","75.5",",,,6","","","",""
"USC00363706","1936-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","4",",6","0",",6","","","","","","","","","","","17.8",",,6,03,","33.5",",,,6","","","",""
"USC00363706","1936-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","2",",6","","","0",",6","","","","","0",",T,6,18,","30.5",",,6,01,","79.6",",,,6","0",",T,,6","",""
"USC00363706","1936-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","1",",6","","","","","38",",,6,24,","14.7",",,6,05,","34.3",",,,6","38",",,,6","",""
"USC00363706","1936-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","2",",6","","","","","66",",,6,20,+","","","","","132",",,,6","",""
"USC00363706","1937-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","1",",6","","","","","43",",,6,21,","","","","","94",",,,6","",""
"USC00363706","1937-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","8",",6","1",",6","","","2",",6","","","","","51",",,6,17,","41.9",",,6,22,","91.4",",,,6","114",",,,6","",""
"USC00363706","1937-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","4",",6","0",",6","","","3",",6","","","","","132",",,6,15,","15.7",",,6,15,","36.8",",,,6","241",",,,6","",""
"USC00363706","1937-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","0",",6","","","","","0",",T,6,12,+","","","","","0",",T,,6","",""
"USC00363706","1937-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","0",",6","","","","","","","","","","","25.1",",,6,09,","81.0",",,,6","","","",""
"USC00363706","1937-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","3",",6","","","0",",6","","","","","0",",,6,30,+","44.5",",,6,10,","170.3",",,,6","0",",,,6","",""
"USC00363706","1937-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","7",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","35.3",",,6,15,","122.6",",,,6","0",",,,6","",""
"USC00363706","1937-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","10",",6","2",",6","","","","","","","","","","","43.4",",,6,13,","169.8",",,,6","","","",""
"USC00363706","1937-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","0",",6","","","","","0",",,6,30,+","8.1",",,6,06,","26.0",",,,6","0",",,,6","",""
"USC00363706","1937-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","9",",6","3",",6","","","0",",6","","","","","0",",T,6,25,+","45.7",",,6,23,","171.7",",,,6","0",",T,,6","",""
"USC00363706","1937-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","5",",6","0",",6","","","1",",6","","","","","46",",,6,06,","14.2",",,6,18,","37.3",",,,6","59",",,,6","",""
"USC00363706","1938-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","1",",6","","","","","36",",,6,12,","16.3",",,6,25,","53.4",",,,6","64",",,,6","",""
"USC00363706","1938-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","4",",6","0",",6","","","0",",6","","","","","20",",,6,28,+","23.1",",,6,20,","52.1",",,,6","43",",,,6","",""
"USC00363706","1938-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","1",",6","","","","","33",",,6,12,","","","","","58",",,,6","",""
"USC00363706","1938-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","1",",6","","","0",",6","","","","","0",",T,6,07,+","25.9",",,6,09,","55.4",",,,6","0",",T,,6","",""
"USC00363706","1938-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","17",",6","9",",6","1",",6","","","0",",6","","","","","0",",,6,31,+","32.3",",,6,24,","90.5",",,,6","0",",,,6","",""
"USC00363706","1938-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","8",",6","0",",6","","","","","","","","","","","19.6",",,6,12,","74.3",",,,6","","","",""
