"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00405956","2005-12","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1160.3","0","0.0",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","1",",0","0",",0","","","","","-8.9",",0,11,+","0",",,0,31,+","0",",,0,31,+","19.8",",,0,15,","21.1",",0,04,","","","766.0","0","   8.3",",,,0,3,2","","","447.0",",0","  13.3",",,,0,3,2","","","   2.2",",,,0,3,2","","","   2.8",",,,0,3,2","","","   5.0",",,,0,3,2","","","   7.8",",,,0,3,2","","","60.8",",,,0","0",",,,0","3.91",",0","9.46",",,,0","-1.63",",,,0","",""
"USC00405956","2006-01","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","0","0.0","1,0","11",",0","7",",0","4",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","2",",0","0",",0","","","","","-3.3","1,0,27,+","0",",T,0,18,+","0",",T,0,18,+","72.4",",,0,23,","21.1",",0,09,+","","","1072.0","0","  11.1",",,,0,3,2","","","306.0",",0","  15.6",",,,0,3,2","","","   3.3",",,,0,3,2","","","   6.7",",,,0,3,2","","","   6.8",",,,0,3,2","","","  10.6",",,,0,3,2","","","200.0",",,,0","0",",T,,0","8.17","1,0","14.24",",,,0","2.11","1,,,0","",""
"USC00405956","2006-02","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","0","0.0",",0","12",",0","9",",0","1",",0","3","2,0","1",",0","0",",0","23",",0","2",",0","1",",0","0",",0","","","","","-10.0",",0,20,+","51","2,,0,11,","71",",,0,11,","27.2",",,0,11,","21.7",",0,17,","","","1478.6","0","  10.0",",,,1,3,2","","","406.6",",0","  13.9",",,,1,3,2","","","   1.7",",,,1,3,2","","","   5.0",",,,1,3,2","","","   4.6",",,,1,3,2","","","   8.9",",,,1,3,2","","","108.1",",,,0","89",",,,0","3.81",",0","9.69",",,,0","-2.06",",,,0","",""
"USC00405956","2006-03","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","14.9","0","14.9",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","8",",0","0",",0","12",",0","0",",0","","","","","-2.8",",0,27,+","0",",,0,31,+","0",",,0,31,+","30.2",",,0,10,","29.4",",0,13,","","","1709.7","0","  16.7",",,,0,3,2","","","231.1",",0","  21.1",",,,0,3,2","","","   6.1",",,,0,3,2","","","  11.1",",,,0,3,2","","","   9.6",",,,0,3,2","","","  15.7",",,,0,3,2","","","93.0",",,,0","0",",,,0","11.36",",0","18.30",",,,0","4.42",",,,0","",""
"USC00405956","2006-04","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","94.8","0","79.9",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","","","","","3.3",",0,11,+","0",",,0,30,+","0",",,0,30,+","44.2",",,0,21,","34.4",",0,19,","152.8","1,,,0","1757.5","0","  22.8",",,,0,3,2","","","47.8",",0","  32.8",",,,0,3,2","","","  10.6",",,,0,3,2","","","  18.9",",,,0,3,2","","","  16.3",",,,0,3,2","","","  23.8",",,,0,3,2","","","119.0",",,,0","0",",,,0","19.41",",0","26.16",",,,0","12.65",",,,0","2162",",,,0"
"USC00405956","2006-05","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","212.9","0","118.1",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","10",",0","","","","","7.8",",0,15,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,04,","34.4",",0,28,","176.9",",,,0","1782.5","0","  25.0",",,,0,3,2","","","25.0",",0","  32.2",",,,0,3,2","","","  15.0",",,,0,3,2","","","  20.6",",,,0,3,2","","","  19.4",",,,0,3,2","","","  26.3",",,,0,3,2","","","112.2",",,,0","0",",,,0","21.34",",0","27.54",",,,0","15.13",",,,0","2018",",,,0"
"USC00405956","2006-06","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","417.6","0","204.7",",0","6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","","","13.3",",0,06,","0",",,0,30,+","0",",,0,30,+","51.3",",,0,18,","37.2",",0,17,","189.3",",,,0","1782.5","0","  26.7",",,,0,3,2","","","0.0",",0","  35.6",",,,0,3,2","","","  21.7",",,,0,3,2","","","  27.2",",,,0,3,2","","","  24.3",",,,0,3,2","","","  32.3",",,,0,3,2","","","74.7",",,,0","0",",,,0","25.16",",0","31.71",",,,0","18.60",",,,0","1202",",,,0"
"USC00405956","2006-07","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","715.7","0","298.1",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","16.7",",0,23,","0",",,0,31,+","0",",,0,31,+","12.4",",,0,06,","38.9",",0,22,","242.1",",,,0","0.0","0","  28.3",",,,0,3,2","","","0.0",",0","  37.2",",,,0,3,2","","","  22.2",",,,0,3,2","","","  30.0",",,,0,3,2","","","  25.7",",,,0,3,2","","","  34.1",",,,0,3,2","","","14.7",",,,0","0",",,,0","27.95",",0","34.23",",,,0","21.66",",,,0","1725",",,,0"
"USC00405956","2006-08","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1038.7","0","323.0",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","17.2",",0,31,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,01,","38.3",",0,21,+","212.1",",,,0","0.0","0","  30.6",",,,0,3,2","","","0.0",",0","  37.2",",,,0,3,2","","","  23.9",",,,0,3,2","","","  27.8",",,,0,3,2","","","  27.0",",,,0,3,2","","","  33.7",",,,0,3,2","","","88.4",",,,0","0",",,,0","28.75",",0","35.17",",,,0","22.33",",,,0","1357",",,,0"
"USC00405956","2006-09","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1154.1","0","115.4",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","7.2",",0,30,+","0",",,0,30,+","0",",,0,30,+","51.1",",,0,18,","35.0",",0,17,","147.0",",,,0","8.3","0","  23.9",",,,0,3,2","","","8.3",",0","  31.7",",,,0,3,2","","","  16.1",",,,0,3,2","","","  22.8",",,,0,3,2","","","  21.0",",,,0,3,2","","","  27.6",",,,0,3,2","","","78.9",",,,0","0",",,,0","21.90",",0","28.84",",,,0","14.96",",,,0","1441",",,,0"
"USC00405956","2006-10","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1195.2","0","41.1",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","3",",0","","","","","0.0",",0,24,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,17,","33.9",",0,03,","108.1","1,,,0","124.3","0","  22.8",",,,0,3,2","","","116.0",",0","  31.1",",,,0,3,2","","","  10.0",",,,0,3,2","","","  14.4",",,,0,3,2","","","  15.4",",,,0,3,2","","","  20.8",",,,0,3,2","","","71.4",",,,0","0",",,,0","15.92",",0","22.90",",,,0","8.93",",,,0","1566",",,,0"
"USC00405956","2006-11","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1198.5","0","3.3",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","10",",0","0",",0","","","","","-3.3",",0,21,","0",",,0,30,+","0",",,0,30,+","25.9",",,0,15,","27.2",",0,10,","","","364.9","0","  15.0",",,,0,3,2","","","240.6",",0","  18.3",",,,0,3,2","","","   3.3",",,,0,3,2","","","   8.9",",,,0,3,2","","","   8.6",",,,0,3,2","","","  13.3",",,,0,3,2","","","75.1",",,,0","0",",,,0","10.42",",0","17.40",",,,0","3.44",",,,0","",""
"USC00405956","2006-12","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1198.5","0","0.0",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","14",",0","0",",0","7",",0","0",",0","","","","","-10.6",",0,09,","0",",,0,31,+","0",",T,0,01,","65.0",",,0,31,","22.2",",0,19,+","","","684.6","0","  12.8","1,,,0,3,2","","","319.7",",0","  17.8","1,,,0,3,2","","","   1.1","1,,,0,3,2","","","   3.3","1,,,0,3,2","","","   6.8","1,,,0,3,2","","","  10.3","1,,,0,3,2","","","173.1",",,,0","0",",T,,0","8.02",",0","14.21",",,,0","1.84",",,,0","",""
"USC00405956","2007-01","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","0","0.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","0",",0","0",",0","","","","","-8.9",",0,31,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,05,","19.4",",0,15,","","","1088.3","0","  12.8",",,,0,3,2","","","403.7",",0","  14.4",",,,0,3,2","","","   1.7",",,,0,3,2","","","   2.2",",,,0,3,2","","","   6.0",",,,0,3,2","","","   9.2",",,,0,3,2","","","123.4",",,,0","0",",,,0","5.31",",0","10.41",",,,0","0.21",",,,0","",""
"USC00405956","2007-02","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","0","0.0",",0","6",",0","3",",0","1",",0","1",",0","1",",0","0",",0","18",",0","2",",0","1",",0","0",",0","","","","","-8.9",",0,17,+","51",",,0,02,","43",",,0,02,","42.4",",,0,25,","21.7",",0,22,","","","1481.9","0","   9.4",",,,0,3,2","","","393.6",",0","  15.6","1,,,0,3,2","","","   1.7",",,,0,3,2","","","   2.2","1,,,0,3,2","","","   4.3",",,,0,3,2","","","   7.9","1,,,0,3,2","","","63.0",",,,0","46",",,,0","4.28",",0","10.28",",,,0","-1.73",",,,0","",""
"USC00405956","2007-03","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","47.6","0","47.6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","23",",0","0",",0","","","","","-3.3",",0,05,+","0",",,0,31,+","0",",T,0,18,","6.1",",,0,02,","31.7",",0,30,","","","1593.8","0","  18.9",",,,0,3,2","","","111.9",",0","  26.7",",,,0,3,2","","","   4.4",",,,0,3,2","","","  10.0",",,,0,3,2","","","  12.3",",,,0,3,2","","","  18.7",",,,0,3,2","","","16.2",",,,0","0",",T,,0","16.26",",0","23.15",",,,0","9.37",",,,0","",""
"USC00405956","2007-04","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","71.7","0","24.1",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","19",",0","0",",0","","","","","-3.3",",0,09,+","0",",,0,30,+","0",",,0,30,+","34.5",",,0,01,","30.0",",0,30,+","150.3","1,,,0","1722.5","0","  20.6",",,,0,3,2","","","128.7",",0","  29.4",",,,0,3,2","","","   9.4",",,,0,3,2","","","  15.6",",,,0,3,2","","","  14.4",",,,0,3,2","","","  21.5",",,,0,3,2","","","104.6",",,,0","0",",,,0","14.85",",0","21.30",",,,0","8.39",",,,0","2263",",,,0"
"USC00405956","2007-05","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","223.3","0","151.6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","6.7",",0,19,","0",",,0,31,+","0",",,0,31,+","13.0",",,0,04,","33.3",",0,10,","198.0",",,,0","1731.1","0","  25.6",",,,0,3,2","","","8.6",",0","  35.0",",,,0,3,2","","","  20.0",",,,0,3,2","","","  24.4",",,,0,3,2","","","  22.5",",,,0,3,2","","","  30.8",",,,0,3,2","","","27.2",",,,0","0",",,,0","22.95",",0","29.88",",,,0","16.01",",,,0","1458",",,,0"
"USC00405956","2007-06","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","472.4","0","249.1",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","23",",0","","","","","16.1",",0,04,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,27,","36.1",",0,18,+","205.7",",,,0","1731.1","0","  27.2",",,,0,3,2","","","0.0",",0","  36.1",",,,0,3,2","","","  22.8",",,,0,3,2","","","  25.6",",,,0,3,2","","","  25.3",",,,0,3,2","","","  33.0",",,,0,3,2","","","59.2",",,,0","0",",,,0","26.64",",0","33.20",",,,0","20.07",",,,0","1523",",,,0"
"USC00405956","2007-07","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","736.3","0","263.9",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","17.2",",0,23,+","0",",,0,31,+","0",",,0,31,+","41.7",",,0,01,","35.0",",0,09,","199.9","1,,,0","0.0","0","  28.9",",,,0,3,2","","","0.0",",0","  37.2",",,,0,3,2","","","  21.7",",,,0,3,2","","","  28.9",",,,0,3,2","","","  26.0",",,,0,3,2","","","  33.7",",,,0,3,2","","","113.1",",,,0","0",",,,0","26.85",",0","32.33",",,,0","21.37",",,,0","1413",",,,0"
"USC00405956","2007-08","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1097.5","0","361.2","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","31",",0","","","","","20.6","1,0,28,+","0",",,0,31,+","0",",,0,31,+","11.7",",,0,19,","41.1",",0,16,","247.4",",,,0","0.0","0","  31.1",",,,0,3,2","","","0.0",",0","  38.3",",,,0,3,2","","","  25.6",",,,0,3,2","","","  31.7",",,,0,3,2","","","  28.8",",,,0,3,2","","","  36.2",",,,0,3,2","","","22.1",",,,0","0",",,,0","30.42","1,0","37.47",",,,0","23.36","1,,,0","1515",",,,0"
"USC00405956","2007-09","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1287.4","0","189.9",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","","","11.1",",0,30,+","0",",,0,30,+","0",",,0,30,+","18.0",",,0,10,","36.1",",0,03,","150.9","1,,,0","0.8","0","  28.9",",,,0,3,2","","","0.8",",0","  35.0",",,,0,3,2","","","  20.6",",,,0,3,2","","","  24.4",",,,0,3,2","","","  24.4",",,,0,3,2","","","  30.7",",,,0,3,2","","","50.2",",,,0","0",",,,0","24.64",",0","31.07",",,,0","18.20",",,,0","1227",",,,0"
"USC00405956","2007-10","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1369.6","0","82.2","1,0","9",",0","7",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","22",",0","5",",0","","","","","4.4","1,0,30,+","0",",,0,31,+","0",",,0,31,+","28.4",",,0,23,","33.9",",0,08,+","125.0","3,,,0","71.8","0","  25.0",",,,0,3,2","","","71.0",",0","  31.7",",,,0,3,2","","","  11.7",",,,0,3,2","","","  15.6",",,,0,3,2","","","  18.7",",,,0,3,2","","","  24.3",",,,0,3,2","","","128.6",",,,0","0",",,,0","18.78","1,0","25.33",",,,0","12.24","1,,,0","1469",",,,0"
"USC00405956","2007-11","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1372.4","0","2.8",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","10",",0","0",",0","","","","","-1.7",",0,24,+","0",",,0,30,+","0",",T,0,25,","33.0",",,0,22,","26.1",",0,06,","","","284.4","0","  15.6","2,,,0,3,2","","","212.6",",0","  18.9","2,,,0,3,2","","","   5.6","2,,,0,3,2","","","   9.4","2,,,0,3,2","","","  10.5","2,,,0,3,2","","","  15.2","2,,,0,3,2","","","104.2",",,,0","0",",T,,0","11.34",",0","17.83",",,,0","4.85",",,,0","",""
"USC00405956","2007-12","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1373.0","0","0.6",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","4",",0","0",",0","","","","","-3.3",",0,18,+","0",",,0,31,+","0",",,0,31,+","26.2",",,0,16,","25.0",",0,12,","","","609.7","0","  14.4",",,,0,3,2","","","325.3",",0","  17.8",",,,0,3,2","","","   3.3",",,,0,3,2","","","   7.2",",,,0,3,2","","","   7.6",",,,0,3,2","","","  11.1",",,,0,3,2","","","118.0",",,,0","0",",,,0","7.86",",0","13.57",",,,0","2.14",",,,0","",""
"USC00405956","2008-01","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1.9","0","1.9",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","23",",0","3",",0","2",",0","0",",0","","","","","-10.0",",0,04,+","0",",T,0,31,+","0",",T,0,31,+","40.1",",,0,11,","23.3",",0,08,","","","1060.1","0","  12.2",",,,0,3,2","","","450.4",",0","  15.6",",,,0,3,2","","","   1.7",",,,0,3,2","","","   1.7",",,,0,3,2","","","   4.4",",,,0,3,2","","","   7.3",",,,0,3,2","","","124.1",",,,0","0",",T,,0","3.87",",0","9.57",",,,0","-1.84",",,,0","",""
"USC00405956","2008-02","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","3.3","0","1.4",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","2",",0","0",",0","","","","","-5.6",",0,14,","0",",,0,29,+","0",",T,0,23,+","16.3",",,0,13,","23.9",",0,06,+","","","1404.9","0","  12.2",",,,0,3,2","","","344.8",",0","  16.7",",,,0,3,2","","","   2.8",",,,0,3,2","","","   5.0",",,,0,3,2","","","   5.6",",,,0,3,2","","","  10.3",",,,0,3,2","","","76.0",",,,0","0",",T,,0","6.49",",0","12.59",",,,0","0.39",",,,0","",""
"USC00405956","2008-03","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","6.1","0","2.8",",0","11",",0","10",",0","3",",0","1",",0","1",",0","0",",0","8",",0","0",",0","9",",0","0",",0","","","","","-5.0",",0,09,","127",",,0,08,","183",",,0,08,","58.9",",,0,04,","25.6",",0,18,","","","1639.7","0","  14.4",",,,2,3,2","","","234.8",",0","  20.0",",,,2,3,2","","","   3.9",",,,2,3,2","","","   7.2",",,,2,3,2","","","   9.1",",,,2,3,2","","","  15.2",",,,2,3,2","","","222.7",",,,0","183",",,,0","10.85",",0","17.08",",,,0","4.61",",,,0","",""
"USC00405956","2008-04","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","29.4","0","23.3",",0","15",",0","11",",0","4",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18",",0","0",",0","","","","","-0.6",",0,15,","0",",,0,30,+","0",",,0,30,+","58.9",",,0,04,","31.7",",0,24,","139.1","1,,,0","1757.1","0","  18.9",",,,0,3,2","","","117.4",",0","  26.7",",,,0,3,2","","","   8.9",",,,0,3,2","","","  12.8",",,,0,3,2","","","  13.6",",,,0,3,2","","","  20.5",",,,0,3,2","","","278.3",",,,0","0",",,,0","15.20",",0","21.58",",,,0","8.82",",,,0","1937",",,,0"
"USC00405956","2008-05","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","126.1","0","96.7",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","","","7.2",",0,12,+","0",",,0,31,+","0",",,0,31,+","57.2",",,0,03,","33.3",",0,31,+","178.0","1,,,0","1773.3","0","  23.9",",,,0,3,2","","","16.2",",0","  32.2",",,,0,3,2","","","  12.8",",,,0,3,2","","","  21.7",",,,0,3,2","","","  19.2",",,,0,3,2","","","  26.7",",,,0,3,2","","","199.0",",,,0","0",",,,0","20.93",",0","27.13",",,,0","14.73",",,,0","1928",",,,0"
"USC00405956","2008-06","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","376.7","0","250.6",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","","","15.0",",0,19,+","0",",,0,30,+","0",",,0,30,+","33.8",",,0,14,","35.0",",0,09,+","229.2",",,,0","1773.3","0","  28.3",",,,0,3,2","","","0.0",",0","  37.8",",,,0,3,2","","","  21.7",",,,0,3,2","","","  31.1",",,,0,3,2","","","  25.5",",,,0,3,2","","","  34.1",",,,0,3,2","","","64.7",",,,0","0",",,,0","26.69",",0","32.40",",,,0","20.97",",,,0","1597",",,,0"
"USC00405956","2008-07","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","666.2","0","289.5",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","16.1",",0,14,+","0",",,0,31,+","0",",,0,31,+","15.5",",,0,10,","38.3",",0,30,","218.3","1,,,0","0.0","0","  28.9",",,,0,3,2","","","0.0",",0","  37.8",",,,0,3,2","","","  22.8",",,,0,3,2","","","  31.1",",,,0,3,2","","","  26.1",",,,0,3,2","","","  35.1",",,,0,3,2","","","38.5",",,,0","0",",,,0","27.67",",0","33.98",",,,0","21.36",",,,0","1140",",,,0"
"USC00405956","2008-08","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","905.2","0","239.0",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","","","16.1",",0,09,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,26,","37.2",",0,05,+","175.6",",,,0","0.0","0","  31.1",",,,0,3,2","","","0.0",",0","  38.3",",,,0,3,2","","","  23.3",",,,0,3,2","","","  26.7",",,,0,3,2","","","  25.6",",,,0,3,2","","","  32.4",",,,0,3,2","","","108.0",",,,0","0",",,,0","26.04",",0","31.67",",,,0","20.42",",,,0","1348",",,,0"
"USC00405956","2008-09","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1043.4","0","138.2",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","11.7",",0,30,+","0",",,0,30,+","0",",,0,30,+","37.6",",,0,04,","33.9",",0,01,","133.2",",,,0","2.2","0","  26.7",",,,0,3,2","","","2.2",",0","  33.9",",,,0,3,2","","","  18.9",",,,0,3,2","","","  23.9",",,,0,3,2","","","  22.4",",,,0,3,2","","","  28.4",",,,0,3,2","","","57.3",",,,0","0",",,,0","22.87",",0","28.65",",,,0","17.08",",,,0","1535",",,,0"
"USC00405956","2008-10","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1076.7","0","33.3",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","22",",0","0",",0","","","","","-0.6",",0,29,","0",",,0,31,+","0",",,0,31,+","99.1",",,0,08,","30.0",",0,15,+","84.1","2,,,0","105.0","0","  22.2",",,,0,3,2","","","102.8",",0","  27.8",",,,0,3,2","","","   8.3",",,,0,3,2","","","  13.3",",,,0,3,2","","","  16.4",",,,0,3,2","","","  21.6",",,,0,3,2","","","166.1",",,,0","0",",,,0","16.09",",0","23.15",",,,0","9.03",",,,0","1119",",,,0"
"USC00405956","2008-11","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1076.7","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","7",",0","0",",0","","","","","-7.2",",0,23,+","0",",,0,30,+","0",",T,0,16,","22.6",",,0,13,","25.6",",0,04,","","","374.4","0","  15.0",",,,0,3,2","","","269.4",",0","  17.8",",,,0,3,2","","","   3.9",",,,0,3,2","","","   5.6",",,,0,3,2","","","   9.0",",,,0,3,2","","","  12.7",",,,0,3,2","","","66.9",",,,0","0",",T,,0","9.35",",0","15.87",",,,0","2.84",",,,0","",""
"USC00405956","2008-12","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1077.0","0","0.3",",0","14",",0","5",",0","2",",0","0",",0","0",",0","0",",0","17",",0","2",",0","3",",0","0",",0","","","","","-10.6",",0,23,+","0",",,0,31,+","0",",T,0,02,+","94.2",",,0,10,","24.4",",0,28,","","","772.5","0","  12.8","2,,,0,3,2","","","398.1",",0","  16.7","2,,,0,3,2","","","   0.6","2,,,0,3,2","","","   5.6","2,,,0,3,2","","","   5.8","2,,,0,3,2","","","   9.4","2,,,0,3,2","","","221.9",",,,0","0",",T,,0","5.50",",0","11.30",",,,0","-0.30",",,,0","",""
"USC00405956","2009-01","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.3","0","0.3",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","24",",0","4",",0","1",",0","0",",0","","","","","-12.2",",0,17,","0",",T,0,29,+","18",",,0,29,","28.2",",,0,06,","22.2",",0,04,","","","1244.1","0","  11.1","1,,,0,3,2","","","471.6",",0","  14.4","1,,,0,3,2","","","   1.7","1,,,0,3,2","","","   2.8","1,,,0,3,2","","","   4.3","1,,,0,3,2","","","   6.9","1,,,0,3,2","","","94.9",",,,0","33",",,,0","3.13",",0","8.31",",,,0","-2.05",",,,0","",""
"USC00405956","2009-02","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.3","0","0.0",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","5",",0","0",",0","","","","","-7.2",",0,06,+","0",",,0,28,+","0",",T,0,18,","30.5",",,0,28,","22.8",",0,19,+","","","1534.1","0","  13.3",",,,0,3,2","","","290.0",",0","  17.2",",,,0,3,2","","","   2.8",",,,0,3,2","","","   2.8",",,,0,3,2","","","   6.5",",,,0,3,2","","","  10.8",",,,0,3,2","","","94.8",",,,0","0",",T,,0","7.98",",0","14.46",",,,0","1.49",",,,0","",""
