"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00362013","1994-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","9",",0","1",",0","","","7",",0","","","","","","","","","","","","","","","","","","","338",",,0,18,","33.3",",,0,18,","","","","","152.6",",,,0","841",",,,0","","","","","","","","","",""
"USC00362013","1994-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","0",",0","","","4",",0","","","","","","","","","","","","","","","","","","","114",",,0,12,","21.1",",,0,09,","","","","","64.2",",,,0","308",",,,0","","","","","","","","","",""
"USC00362013","1994-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","11",",0","2",",0","","","3",",0","","","","","","","","","","","","","","","","","","","254",",,0,03,","50.3",",,0,03,","","","","","162.0",",,,0","432",",,,0","","","","","","","","","",""
"USC00362013","1994-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","1","","","","0",",,0,30,+","0",",,0,30,+","34.3",",,0,14,","","","","","129.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1994-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","34.8",",,0,01,","","","","","121.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1994-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","34.3",",,0,12,","","","","","124.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1994-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","29.0",",,0,07,","","","","","103.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1994-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.5",",,0,22,","","","","","75.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1994-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","50.8",",,0,27,","","","","","88.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1994-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5","2,0","3","2,0","1","2,0","0","1,0","0",",0","","","","","","","","","","","","","","","","","0","1,,0,30,+","10",",,0,10,","50.0","2,,0,28,","","","","","58.1","2,,,0","10",",,,0","","","","","","","","","",""
"USC00362013","1995-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","4",",0","0",",0","0","1,0","0",",0","","","","","","","","","","","","","","","","","0","1,,0,30,+","0",",,0,30,+","13.5",",,0,13,","","","","","36.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1995-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","7","","","","","","0",",,0,31,+","0",",,0,31,+","106.4",",,0,21,","","","","","211.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1995-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","2",",0","0","1,0","0",",0","","","","","","","","","","","","","","","","","0","1,,0,30,+","0",",,0,30,+","37.8",",,0,12,","","","","","104.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1995-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12","2,0","3","2,0","0","2,0","","","1","3,0","","","","","","","","","","","","","","","","","","","254","3,,0,20,","7.4","2,,0,19,","","","","","23.8","2,,,0","280","3,,,0","","","","","","","","","",""
"USC00362013","1996-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14","1,0","9","1,0","2","1,0","","","3","1,0","","","","","","","","","","","","","","","","","","","559","1,,0,08,","25.4","1,,0,20,+","","","","","101.4","1,,,0","1095","1,,,0","","","","","","","","","",""
"USC00362013","1996-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","3",",0","0",",0","0","3,0","0",",0","","","","","","","","","","","","","","","","","0","3,,0,29,+","0",",,0,29,+","22.1",",,0,21,","","","","","51.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","3","5,0","2",",0","","","","","","","","","","","","","","","","","127","5,,0,08,","127",",,0,08,","18.8",",,0,08,","","","","","55.0",",,,0","152",",,,0","","","","","","","","","",""
"USC00362013","1996-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","3",",0","2",",0","0",",0","0","1,0","0",",0","","","","","","","","","","","","","","","","","0","1,,0,31,+","0",",,0,31,+","8.9",",,0,26,","","","","","15.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","34.3",",,0,30,","","","","","92.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","17",",0","14",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","33.3",",,0,30,","","","","","134.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,22,","","","","","52.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","9","","","","","","0",",,0,30,+","0",",,0,30,+","31.5",",,0,17,","","","","","115.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","5","","","","","","0",",,0,31,+","0",",,0,31,+","51.1",",,0,19,","","","","","111.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","4",",0","1",",0","0","3,0","0","2,0","","","","","","","","","","","","","","","","","0","3,T,0,10,+","0","2,T,0,10,+","52.1",",,0,09,","","","","","73.3",",,,0","0","2,T,,0","","","","","","","","","",""
"USC00362013","1996-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","9",",0","2",",0","","","1","2,0","","","","","","","","","","","","","","","","","","","58","2,,0,20,","53.3",",,0,02,","","","","","172.7",",,,0","58","2,,,0","","","","","","","","","",""
"USC00362013","1997-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7","1,0","7","1,0","0","1,0","","","3",",0","","","","","","","","","","","","","","","","","","","71",",,0,10,","15.0","1,,0,16,","","","","","60.4","1,,,0","129",",,,0","","","","","","","","","",""
"USC00362013","1997-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","0",",0","1","2,0","1",",0","","","","","","","","","","","2","","","","","","76","2,,0,14,","71",",,0,14,","20.3",",,0,05,","","","","","32.2",",,,0","89",",,,0","","","","","","","","","",""
"USC00362013","1997-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","0",",0","2","2,0","2","1,0","","","","","","","","","","","","","","","","","51","2,,0,14,","38","1,,0,14,","19.1",",,0,15,","","","","","78.6",",,,0","71","1,,,0","","","","","","","","","",""
"USC00362013","1997-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","3",",0","0",",0","1","3,0","1",",0","","","","","","","","","","","1","","","","","","76","3,,0,01,","76",",,0,01,","15.7",",,0,28,","","","","","39.3",",,,0","76",",,,0","","","","","","","","","",""
"USC00362013","1997-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","2","","","","0",",,0,31,+","0",",,0,31,+","22.6",",,0,20,","","","","","90.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1997-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,17,","0",",T,0,17,","25.7",",,0,03,","","","","","69.7",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1997-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","22.9",",,0,24,","","","","","61.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1997-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","2",",0","0","1,0","0",",0","","","","","","","","","","","","","","","","","0","1,,0,31,+","0",",,0,31,+","38.1",",,0,18,","","","","","152.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1997-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","3","","","","","","0",",,0,30,+","0",",,0,30,+","28.7",",,0,11,","","","","","79.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1997-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","11.9",",,0,25,","","","","","33.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1997-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","10",",0","0",",0","0","2,0","1",",0","","","","","","","","","","","","","","","","","0","2,T,0,14,","51",",,0,15,","20.6",",,0,09,","","","","","96.4",",,,0","51",",,,0","","","","","","","","","",""
"USC00362013","1997-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9","1,0","6","1,0","0","1,0","4","3,0","3","2,0","","","","","","","","","","","","","","","","","127","3,,0,29,","119","2,,0,29,","17.8","1,,0,01,","","","","","77.5","1,,,0","226","2,,,0","","","","","","","","","",""
"USC00362013","1998-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","11",",0","4",",0","","","0","4,0","","","","","","","","","","","1","","","","","","","","0","4,T,0,19,","40.6",",,0,09,","","","","","175.7",",,,0","0","4,T,,0","","","","","","","","","",""
"USC00362013","1998-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","3",",0","0","5,0","0","1,0","","","","","","","","","","","","","","","","","0","5,,0,28,+","0","1,,0,28,+","34.5",",,0,05,","","","","","129.2",",,,0","0","1,,,0","","","","","","","","","",""
"USC00362013","1998-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","0",",0","0","5,0","0",",0","","","","","","","","","","","","","","","","","0","5,,0,31,+","8",",,0,22,","21.6",",,0,21,","","","","","80.2",",,,0","8",",,,0","","","","","","","","","",""
"USC00362013","1998-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","61.2",",,0,10,","","","","","172.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","11",",0","2",",0","0",",0","0",",0","","","","","","","","","","","1","","","","","","0",",,0,31,+","0",",,0,31,+","31.5",",,0,06,","","","","","156.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","15.2",",,0,12,","","","","","85.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","10.7",",,0,09,","","","","","39.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","","","","","0",",,0,31,+","0",",,0,31,+","19.1",",,0,10,","","","","","81.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","17.8",",,0,08,","","","","","41.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","3",",0","2",",0","0",",0","0","1,0","0",",0","","","","","","","","","","","1","","","","","","0","1,,0,30,+","0",",,0,30,+","10.2",",,0,11,","","","","","16.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,17,","0",",T,0,17,","6.6",",,0,22,","","","","","14.7",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1999-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10","2,0","10","2,0","1","2,0","4","2,0","5",",0","","","","","","","","","","","","","","","","","76","2,,0,09,","76",",,0,14,","27.9","2,,0,15,","","","","","141.8","2,,,0","202",",,,0","","","","","","","","","",""
"USC00362013","1999-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","","","","","0",",T,0,08,","0",",T,0,08,","22.9",",,0,02,","","","","","29.0",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1999-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4","3,0","3","3,0","1","3,0","","","0","2,0","","","","","","","","","","","","","","","","","","","15","2,,0,07,","27.9","3,,0,04,","","","","","64.8","3,,,0","31","2,,,0","","","","","","","","","",""
"USC00362013","1999-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","","","","","0",",,0,30,+","0",",,0,30,+","22.9",",,0,10,","","","","","68.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","1","","","","0",",,0,31,+","0",",,0,31,+","17.8",",,0,08,","","","","","49.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","27.7",",,0,18,","","","","","96.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","3","","","","0",",,0,31,+","0",",,0,31,+","4.3",",,0,23,+","","","","","11.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","3",",0","0",",0","0",",0","","","","","","","","","","","1","","","","","","0",",,0,31,+","0",",,0,31,+","52.8",",,0,14,","","","","","148.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","4","","","","","","0",",,0,30,+","0",",,0,30,+","77.5",",,0,17,","","","","","161.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6","3,0","6","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","7","","","","","","0",",,0,31,+","0",",,0,31,+","8.9","3,,0,10,","","","","","41.0",",a,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","","","","","0",",,0,30,+","0",",,0,30,+","20.3",",,0,03,","","","","","50.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","43.2",",,0,15,","","","","","70.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","3","1,0","2","1,0","0","1,0","","","0","1,0","","","","","","","","","","","","","","","","","","","18","1,,0,31,","20.3","1,,0,11,","","","","","28.2","1,,,0","21","1,,,0","","","","","","","","","",""
"USC00362013","2000-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","","","","","","","","","1","5,0","","","","","","","","","","","","","","","","","","","102","5,,0,19,","","","","","","","","","102","5,,,0","","","","","","","","","",""
"USC00362013","2000-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","42.2",",,0,22,","","","","","110.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","4",",0","2",",0","","","0","1,0","","","","","","","","","","","","","1","","","","","","0","1,,0,30,+","30.0",",,0,09,","","","","","94.0",",,,0","0","1,,,0","","","","","","","","","",""
"USC00362013","2000-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","3","","","","0",",,0,31,+","0",",,0,31,+","20.8",",,0,24,","","","","","95.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","13",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","4","","","","0",",,0,30,+","0",",,0,30,+","36.1",",,0,06,","","","","","182.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","1","","","","0",",,0,31,+","0",",,0,31,+","15.5",",,0,15,","","","","","37.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","33.3",",,0,01,","","","","","86.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","36.1",",,0,02,","","","","","83.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","55.9",",,0,18,","","","","","72.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,23,","0",",T,0,23,","13.7",",,0,10,","","","","","34.6",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","2000-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","3",",0","1",",0","11","2,0","0","2,0","","","","","","","","","","","","","","","","","127","2,,0,21,","0","2,T,0,08,","55.4",",,0,17,","","","","","88.4",",,,0","0","2,T,,0","","","","","","","","","",""
"USC00362013","2001-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","4",",0","0",",0","","","2",",0","","","","","","","","","","","","","","","","","","","178",",,0,21,","12.4",",,0,31,","","","","","35.7",",,,0","280",",,,0","","","","","","","","","",""
"USC00362013","2001-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","0","3,0","1",",0","","","","","","","","","","","","","","","","","0","3,,0,28,+","102",",,0,22,","10.2",",,0,06,","","","","","36.9",",,,0","102",",,,0","","","","","","","","","",""
"USC00362013","2001-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","","","0","2,0","","","","","","","","","","","","","","","","","","","0","2,,0,31,+","34.8",",,0,30,","","","","","105.2",",,,0","0","2,,,0","","","","","","","","","",""
"USC00362013","2001-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","16.0",",,0,07,","","","","","47.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","14.5",",,0,22,","","","","","31.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","124.6",",a,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","20.3",",,0,26,","","","","","53.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","10.4",",,0,20,","","","","","34.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","66.3",",,0,25,","","","","","137.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","64.8",",,0,16,","","","","","87.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","23.9",",,0,26,","","","","","32.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.3",",,0,18,+","","","","","54.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2002-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","1",",0","11","3,0","2",",0","","","","","","","","","","","","","","","","","229","3,,0,08,","279",",,0,07,","25.7",",,0,07,","","","","","52.9",",,,0","381",",,,0","","","","","","","","","",""
"USC00362013","2002-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,04,","0",",T,0,04,","17.5",",,0,11,","","","","","22.6",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","2002-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7","1,0","6","1,0","0","1,0","0",",0","0",",0","","","","","","","","","","","","","1","","","","0",",T,0,25,+","0",",T,0,25,+","21.8","1,,0,27,","","","","","55.4","1,,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","2002-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","19.6",",,0,15,","","","","","70.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2002-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","1",",0","0","1,0","0",",0","","","","","","","","","","","","","","","","","0","1,,0,30,+","0",",,0,30,+","33.0",",,0,07,","","","","","106.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2002-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","10.4",",,0,28,","","","","","42.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2002-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","9.9",",,0,23,","","","","","29.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2002-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","62.0",",,0,23,","","","","","175.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2002-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","9",",0","3",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","76",",,0,30,","76",",,0,30,","36.8",",,0,12,","","","","","165.6",",,,0","76",",,,0","","","","","","","","","",""
