"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013779","1932-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","721.1","Z","0.0",",Z","12",",Z","8",",Z","0",",Z","10",",Z","2",",Z","0",",Z","15",",Z","3",",Z","0",",Z","0",",Z","-9.4",",Z,16,","178",",,Z,18,+","185",",,Z,17,","23.6",",,Z,17,","19.4",",Z,03,","863.8","Z","423.8",",Z","79.5",",,,Z","241",",,,Z","4.66",",Z","8.33",",,,Z","0.99",",,,Z","","","",""
"USW00013779","1933-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","9",",Z","6",",Z","0",",Z","0",",Z","0",",Z","0",",Z","6",",Z","1",",Z","0",",Z","0",",Z","-8.3",",Z,01,","0",",,Z,31,+","0",",T,Z,28,+","21.1",",,Z,25,","17.2",",Z,23,","1248.3","Z","384.5",",Z","67.6",",,,Z","0",",T,,Z","5.93",",Z","9.45",",,,Z","2.41",",,,Z","","","",""
"USW00013779","1933-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","11",",Z","7",",Z","1",",Z","8",",Z","2",",Z","0",",Z","17",",Z","5",",Z","0",",Z","0",",Z","-10.0",",Z,12,","152",",,Z,12,+","213",",,Z,11,","27.7",",,Z,11,","17.2",",Z,24,+","1688.1","Z","439.8",",Z","81.2",",,,Z","305",",,,Z","2.63",",Z","6.84",",,,Z","-1.59",",,,Z","","","",""
"USW00013779","1933-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","12",",Z","9",",Z","2",",Z","0",",Z","0",",Z","0",",Z","8",",Z","0",",Z","0",",Z","0",",Z","-6.7",",Z,11,","0",",T,Z,25,","13",",,Z,26,","27.4",",,Z,13,","15.6",",Z,17,","2094.4","Z","406.3",",Z","123.3",",,,Z","18",",,,Z","5.23",",Z","8.88",",,,Z","1.58",",,,Z","","","",""
"USW00013779","1933-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","1.1","Z","1.1",",Z","11",",Z","8",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","4",",Z","0",",Z","1.1",",Z,23,","0",",,Z,30,+","0",",,Z,30,+","46.5",",,Z,12,","26.1",",Z,29,","2283.0","Z","188.6",",Z","133.6",",,,Z","0",",,,Z","12.08",",Z","16.94",",,,Z","7.23",",,,Z","","","",""
"USW00013779","1933-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","69.5","Z","68.4",",Z","16",",Z","12",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","23",",Z","0",",Z","7.2",",Z,08,","0",",,Z,31,+","0",",T,Z,24,","44.2",",,Z,24,","31.7",",Z,27,","2328.9","Z","45.9",",Z","176.2",",,,Z","0",",T,,Z","19.06",",Z","23.93",",,,Z","14.19",",,,Z","","","",""
"USW00013779","1933-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","234.6","Z","165.1",",Z","10",",Z","6",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","27",",Z","7",",Z","10.0",",Z,15,","0",",,Z,30,+","0",",,Z,30,+","37.8",",,Z,30,","36.7",",Z,09,","2337.5","Z","8.6",",Z","121.4",",,,Z","0",",,,Z","23.55",",Z","28.73",",,,Z","18.37",",,,Z","","","",""
"USW00013779","1933-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","437.1","Z","202.5",",Z","8",",Z","7",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","10",",Z","12.2",",Z,03,","0",",,Z,31,+","0",",,Z,31,+","28.2",",,Z,26,","37.2",",Z,31,","3.1","Z","3.1",",Z","119.4",",,,Z","0",",,,Z","24.77",",Z","29.71",",,,Z","19.82",",,,Z","","","",""
"USW00013779","1933-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","627.2","Z","190.1",",Z","14",",Z","10",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","5",",Z","15.6",",Z,11,","0",",,Z,31,+","0",",,Z,31,+","95.0",",,Z,23,","36.1",",Z,02,+","3.1","Z","0.0",",Z","250.0",",,,Z","0",",,,Z","24.47",",Z","28.49",",,,Z","20.44",",,,Z","","","",""
"USW00013779","1933-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","741.6","Z","114.4",",Z","11",",Z","6",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","26",",Z","2",",Z","12.8",",Z,16,","0",",,Z,30,+","0",",,Z,30,+","26.9",",,Z,14,","32.8",",Z,25,","13.4","Z","10.3",",Z","105.8",",,,Z","0",",,,Z","21.80",",Z","25.81",",,,Z","17.80",",,,Z","","","",""
"USW00013779","1933-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","746.6","Z","5.0",",Z","5",",Z","4",",Z","0",",Z","0",",Z","0",",Z","0",",Z","1",",Z","0",",Z","12",",Z","0",",Z","0.0",",Z,26,","0",",,Z,31,+","0",",,Z,31,+","21.3",",,Z,17,","27.2",",Z,01,","141.9","Z","128.5",",Z","35.3",",,,Z","0",",,,Z","14.35",",Z","19.27",",,,Z","9.43",",,,Z","","","",""
"USW00013779","1933-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","746.6","Z","0.0",",Z","7",",Z","4",",Z","0",",Z","0",",Z","0",",Z","0",",Z","6",",Z","1",",Z","1",",Z","0",",Z","-6.7",",Z,16,","0",",,Z,30,+","5",",,Z,15,","11.7",",,Z,05,","22.8",",Z,30,","490.2","Z","348.3",",Z","27.2",",,,Z","5",",,,Z","6.72",",Z","10.58",",,,Z","2.87",",,,Z","","","",""
"USW00013779","1933-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","746.6","Z","0.0",",Z","11",",Z","4",",Z","1",",Z","6",",Z","1",",Z","0",",Z","15",",Z","7",",Z","0",",Z","0",",Z","-16.1",",Z,30,+","127",",,Z,27,+","124",",,Z,26,","25.7",",,Z,20,","16.1",",Z,22,","985.8","Z","495.6",",Z","64.2",",,,Z","139",",,,Z","2.35",",Z","6.21",",,,Z","-1.52",",,,Z","","","",""
"USW00013779","1934-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","9",",Z","6",",Z","1",",Z","0",",Z","0",",Z","0",",Z","12",",Z","2",",Z","0",",Z","0",",Z","-12.2",",Z,30,","0",",T,Z,02,+","0",",T,Z,29,+","33.3",",,Z,05,","15.0",",Z,28,+","1454.9","Z","469.1",",Z","73.8",",,,Z","0",",T,,Z","3.20",",Z","6.61",",,,Z","-0.21",",,,Z","","","",""
"USW00013779","1934-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","9",",Z","5",",Z","0",",Z","26",",Z","5",",Z","2",",Z","28",",Z","17",",Z","0",",Z","0",",Z","-23.9",",Z,09,","178",",,Z,26,","135",",,Z,01,","18.5",",,Z,19,","8.3",",Z,22,","2120.7","Z","665.8",",Z","69.9",",,,Z","472",",,,Z","-5.45",",Z","-1.05",",,,Z","-9.84",",,,Z","","","",""
"USW00013779","1934-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","14",",Z","8",",Z","0",",Z","8",",Z","3",",Z","0",",Z","18",",Z","2",",Z","1",",Z","0",",Z","-8.3",",Z,23,","152",",,Z,01,","109",",,Z,08,","19.6",",,Z,31,","21.7",",Z,18,","2552.7","Z","432.0",",Z","74.4",",,,Z","261",",,,Z","4.40",",Z","9.12",",,,Z","-0.32",",,,Z","","","",""
"USW00013779","1934-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.6","Z","0.6",",Z","10",",Z","7",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","3",",Z","0",",Z","1.7",",Z,28,","0",",,Z,30,+","0",",,Z,30,+","26.2",",,Z,16,","26.1",",Z,02,","2749.7","Z","197.0",",Z","79.0",",,,Z","0",",,,Z","11.79",",Z","16.61",",,,Z","6.96",",,,Z","","","",""
"USW00013779","1934-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","58.2","Z","57.6",",Z","10",",Z","8",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","21",",Z","2",",Z","8.3",",Z,01,","0",",,Z,31,+","0",",,Z,31,+","34.0",",,Z,03,","35.0",",Z,21,","2788.3","Z","38.6",",Z","99.5",",,,Z","0",",,,Z","18.95",",Z","24.14",",,,Z","13.75",",,,Z","","","",""
"USW00013779","1934-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","245.4","Z","187.2",",Z","9",",Z","6",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","5",",Z","15.0",",Z,09,+","0",",,Z,30,+","0",",,Z,30,+","23.4",",,Z,19,","38.9",",Z,29,","2788.3","Z","0.0",",Z","81.9",",,,Z","0",",,,Z","24.57",",Z","29.61",",,,Z","19.53",",,,Z","","","",""
"USW00013779","1934-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","491.9","Z","246.5",",Z","11",",Z","6",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","12",",Z","17.8",",Z,11,","0",",,Z,31,+","0",",,Z,31,+","21.3",",,Z,25,","36.7",",Z,21,","0.0","Z","0.0",",Z","55.5",",,,Z","0",",,,Z","26.28",",Z","30.89",",,,Z","21.67",",,,Z","","","",""
"USW00013779","1934-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","633.6","Z","141.7",",Z","12",",Z","9",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","0",",Z","12.2",",Z,30,","0",",,Z,31,+","0",",,Z,31,+","38.4",",,Z,12,","31.7",",Z,14,","0.8","Z","0.8",",Z","109.1",",,,Z","0",",,,Z","22.88",",Z","26.92",",,,Z","18.83",",,,Z","","","",""
"USW00013779","1934-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","734.8","Z","101.2",",Z","15",",Z","10",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","0",",Z","11.7",",Z,19,","0",",,Z,30,+","0",",,Z,30,+","37.6",",,Z,08,","29.4",",Z,27,+","5.2","Z","4.4",",Z","159.1",",,,Z","0",",,,Z","21.56",",Z","25.36",",,,Z","17.75",",,,Z","","","",""
"USW00013779","1934-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","735.9","Z","1.1",",Z","5",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","7",",Z","0",",Z","2.2",",Z,20,","0",",,Z,31,+","0",",T,Z,28,","20.3",",,Z,06,","25.6",",Z,11,","160.7","Z","155.5",",Z","39.1",",,,Z","0",",T,,Z","13.35",",Z","17.85",",,,Z","8.85",",,,Z","","","",""
"USW00013779","1934-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","735.9","Z","0.0",",Z","11",",Z","7",",Z","0",",Z","0",",Z","0",",Z","0",",Z","2",",Z","0",",Z","2",",Z","0",",Z","-2.2",",Z,15,","0",",,Z,30,+","0",",T,Z,14,+","18.5",",,Z,30,","23.9",",Z,20,","400.6","Z","239.9",",Z","67.0",",,,Z","0",",T,,Z","10.34",",Z","14.24",",,,Z","6.43",",,,Z","","","",""
"USW00013779","1934-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","735.9","Z","0.0",",Z","9",",Z","6",",Z","1",",Z","0",",Z","0",",Z","0",",Z","18",",Z","5",",Z","0",",Z","0",",Z","-8.9",",Z,11,","0",",,Z,31,+","0",",T,Z,25,+","25.9",",,Z,19,","19.4",",Z,01,","901.8","Z","501.2",",Z","66.2",",,,Z","0",",T,,Z","2.16",",Z","5.90",",,,Z","-1.57",",,,Z","","","",""
"USW00013779","1935-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","12",",Z","5",",Z","1",",Z","10",",Z","6",",Z","0",",Z","24",",Z","9",",Z","0",",Z","0",",Z","-16.1",",Z,28,","381",",,Z,24,+","302",",,Z,23,","36.8",",,Z,23,","16.1",",Z,08,","1486.5","Z","584.7",",Z","107.0",",,,Z","546",",,,Z","-0.53",",Z","3.48",",,,Z","-4.53",",,,Z","","","",""
"USW00013779","1935-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","9",",Z","5",",Z","1",",Z","14",",Z","3",",Z","0",",Z","21",",Z","4",",Z","0",",Z","0",",Z","-13.3",",Z,01,","178",",,Z,01,","79",",,Z,27,","32.0",",,Z,14,","15.6",",Z,25,","1983.8","Z","497.3",",Z","79.1",",,,Z","173",",,,Z","0.57",",Z","4.58",",,,Z","-3.44",",,,Z","","","",""
"USW00013779","1935-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","13",",Z","4",",Z","0",",Z","0",",Z","0",",Z","0",",Z","9",",Z","0",",Z","2",",Z","0",",Z","-5.0",",Z,09,","0",",T,Z,01,","13",",,Z,13,","22.9",",,Z,12,","23.9",",Z,16,","2308.8","Z","325.0",",Z","53.7",",,,Z","16",",,,Z","7.85",",Z","12.72",",,,Z","2.98",",,,Z","","","",""
"USW00013779","1935-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","6.4","Z","6.4",",Z","9",",Z","5",",Z","0",",Z","0",",Z","0",",Z","0",",Z","1",",Z","0",",Z","6",",Z","0",",Z","0.0",",Z,16,","0",",T,Z,16,","0",",T,Z,17,+","20.1",",,Z,08,","28.3",",Z,27,","2538.0","Z","229.2",",Z","53.8",",,,Z","0",",T,,Z","10.91",",Z","15.04",",,,Z","6.77",",,,Z","","","",""
"USW00013779","1935-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","30.2","Z","23.8",",Z","11",",Z","5",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","14",",Z","0",",Z","7.2",",Z,04,+","0",",,Z,31,+","0",",,Z,31,+","22.1",",,Z,07,","30.0",",Z,28,","2637.1","Z","99.1",",Z","56.1",",,,Z","0",",,,Z","15.90",",Z","20.54",",,,Z","11.27",",,,Z","","","",""
"USW00013779","1935-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","145.8","Z","115.6",",Z","15",",Z","9",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","26",",Z","3",",Z","12.8",",Z,19,","0",",,Z,30,+","0",",,Z,30,+","41.7",",,Z,19,","32.2",",Z,29,+","2644.1","Z","7.0",",Z","159.0",",,,Z","0",",,,Z","21.95",",Z","26.80",",,,Z","17.11",",,,Z","","","",""
"USW00013779","1935-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","373.9","Z","228.1",",Z","12",",Z","10",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","7",",Z","17.2",",Z,04,+","0",",,Z,31,+","0",",,Z,31,+","37.8",",,Z,08,","35.0",",Z,20,","0.0","Z","0.0",",Z","128.6",",,,Z","0",",,,Z","25.69",",Z","30.05",",,,Z","21.33",",,,Z","","","",""
"USW00013779","1935-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","551.9","Z","178.0",",Z","10",",Z","6",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","4",",Z","13.3",",Z,25,","0",",,Z,31,+","0",",,Z,31,+","29.2",",,Z,01,","33.9",",Z,13,","0.3","Z","0.3",",Z","84.8",",,,Z","0",",,,Z","24.06",",Z","28.32",",,,Z","19.81",",,,Z","","","",""
"USW00013779","1935-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","592.8","Z","40.9",",Z","6",",Z","6",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","22",",Z","0",",Z","6.1",",Z,30,","0",",,Z,30,+","0",",,Z,30,+","82.6",",,Z,04,","28.3",",Z,21,+","24.1","Z","23.8",",Z","212.3",",,,Z","0",",,,Z","18.91",",Z","23.24",",,,Z","14.57",",,,Z","","","",""
"USW00013779","1935-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","595.9","Z","3.1",",Z","10",",Z","7",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","14",",Z","0",",Z","3.3",",Z,25,+","0",",,Z,31,+","0",",,Z,31,+","45.0",",,Z,30,","26.1",",Z,20,+","152.0","Z","127.9",",Z","100.5",",,,Z","0",",,,Z","14.31",",Z","19.37",",,,Z","9.24",",,,Z","","","",""
"USW00013779","1935-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","597.3","Z","1.4",",Z","14",",Z","6",",Z","2",",Z","0",",Z","0",",Z","0",",Z","3",",Z","0",",Z","2",",Z","0",",Z","-3.9",",Z,24,","0",",T,Z,24,+","10",",,Z,24,","40.1",",,Z,17,","23.3",",Z,05,","403.4","Z","251.4",",Z","103.5",",,,Z","18",",,,Z","10.00",",Z","13.21",",,,Z","6.79",",,,Z","","","",""
"USW00013779","1935-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","597.3","Z","0.0",",Z","12",",Z","4",",Z","0",",Z","8",",Z","3",",Z","0",",Z","21",",Z","11",",Z","0",",Z","0",",Z","-12.8",",Z,26,","178",",,Z,30,","99",",,Z,29,","15.2",",,Z,29,","15.0",",Z,09,","980.6","Z","577.2",",Z","39.4",",,,Z","218",",,,Z","-0.29",",Z","2.49",",,,Z","-3.06",",,,Z","","","",""
"USW00013779","1936-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","16",",Z","7",",Z","3",",Z","16",",Z","3",",Z","1",",Z","19",",Z","11",",Z","0",",Z","0",",Z","-18.9",",Z,23,","152",",,Z,01,","51",",,Z,19,","39.1",",,Z,09,","11.1",",Z,13,+","1584.7","Z","604.1",",Z","163.6",",,,Z","158",",,,Z","-1.15",",Z","2.40",",,,Z","-4.71",",,,Z","","","",""
"USW00013779","1936-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","9",",Z","7",",Z","1",",Z","20",",Z","4",",Z","0",",Z","25",",Z","13",",Z","0",",Z","0",",Z","-15.6",",Z,19,","152",",,Z,13,","86",",,Z,07,","28.7",",,Z,14,","13.9",",Z,25,","2186.0","Z","601.3",",Z","87.9",",,,Z","252",",,,Z","-2.40",",Z","1.19",",,,Z","-6.00",",,,Z","","","",""
"USW00013779","1936-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","14",",Z","8",",Z","1",",Z","0",",Z","0",",Z","0",",Z","6",",Z","0",",Z","4",",Z","0",",Z","-4.4",",Z,02,","0",",,Z,31,+","0",",T,Z,14,+","26.9",",,Z,27,","23.9",",Z,30,","2473.0","Z","287.0",",Z","102.1",",,,Z","0",",T,,Z","9.07",",Z","13.79",",,,Z","4.36",",,,Z","","","",""
"USW00013779","1936-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","4.7","Z","4.7",",Z","13",",Z","6",",Z","0",",Z","0",",Z","0",",Z","0",",Z","2",",Z","0",",Z","5",",Z","0",",Z","-0.6",",Z,08,","0",",,Z,30,+","0",",T,Z,09,+","15.5",",,Z,06,","28.3",",Z,30,+","2725.0","Z","252.0",",Z","57.4",",,,Z","0",",T,,Z","10.09",",Z","15.00",",,,Z","5.18",",,,Z","","","",""
"USW00013779","1936-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","61.7","Z","57.0",",Z","7",",Z","5",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","23",",Z","2",",Z","7.2",",Z,29,","0",",,Z,31,+","0",",,Z,31,+","13.7",",,Z,04,","33.9",",Z,09,+","2767.4","Z","42.4",",Z","42.4",",,,Z","0",",,,Z","18.80",",Z","24.55",",,,Z","13.06",",,,Z","","","",""
"USW00013779","1936-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","178.5","Z","116.8",",Z","11",",Z","6",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","27",",Z","2",",Z","12.8",",Z,24,","0",",,Z,30,+","0",",,Z,30,+","46.2",",,Z,18,","33.9",",Z,03,","2771.0","Z","3.6",",Z","100.6",",,,Z","0",",,,Z","22.11",",Z","26.83",",,,Z","17.39",",,,Z","","","",""
"USW00013779","1936-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","390.3","Z","211.8",",Z","11",",Z","5",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","10",",Z","16.7",",Z,30,","0",",,Z,31,+","0",",,Z,31,+","25.1",",,Z,29,","40.0",",Z,10,","0.0","Z","0.0",",Z","66.0",",,,Z","0",",,,Z","25.17",",Z","30.07",",,,Z","20.26",",,,Z","","","",""
"USW00013779","1936-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","580.3","Z","190.0",",Z","11",",Z","8",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","9",",Z","14.4",",Z,31,","0",",,Z,31,+","0",",,Z,31,+","24.1",",,Z,06,","35.0",",Z,25,","0.0","Z","0.0",",Z","83.8",",,,Z","0",",,,Z","24.46",",Z","29.16",",,,Z","19.76",",,,Z","","","",""
"USW00013779","1936-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","677.0","Z","96.7",",Z","10",",Z","6",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","26",",Z","1",",Z","8.3",",Z,30,+","0",",,Z,30,+","0",",,Z,30,+","34.3",",,Z,30,","32.8",",Z,09,","21.4","Z","21.4",",Z","94.4",",,,Z","0",",,,Z","20.84",",Z","25.41",",,,Z","16.28",",,,Z","","","",""
"USW00013779","1936-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","687.9","Z","10.9",",Z","8",",Z","5",",Z","0",",Z","0",",Z","0",",Z","0",",Z","1",",Z","0",",Z","13",",Z","0",",Z","-1.7",",Z,27,","0",",,Z,31,+","0",",,Z,31,+","15.0",",,Z,17,","25.6",",Z,22,","143.8","Z","122.4",",Z","44.7",",,,Z","0",",,,Z","14.74",",Z","19.22",",,,Z","10.25",",,,Z","","","",""
"USW00013779","1936-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","690.4","Z","2.5",",Z","5",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","11",",Z","1",",Z","3",",Z","0",",Z","-6.7",",Z,30,+","0",",,Z,30,+","0",",T,Z,29,+","9.7",",,Z,08,","25.0",",Z,04,","504.4","Z","360.6",",Z","17.6",",,,Z","0",",T,,Z","6.40",",Z","10.61",",,,Z","2.18",",,,Z","","","",""
"USW00013779","1936-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","690.4","Z","0.0",",Z","12",",Z","8",",Z","1",",Z","0",",Z","0",",Z","0",",Z","14",",Z","2",",Z","0",",Z","0",",Z","-9.4",",Z,01,","0",",,Z,31,+","10",",,Z,02,","26.4",",,Z,06,","16.7",",Z,26,","941.8","Z","437.4",",Z","122.7",",,,Z","10",",,,Z","4.22",",Z","8.19",",,,Z","0.26",",,,Z","","","",""
"USW00013779","1937-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","16",",Z","13",",Z","0",",Z","1",",Z","0",",Z","0",",Z","13",",Z","0",",Z","0",",Z","0",",Z","-3.9",",Z,17,","25",",,Z,20,","15",",,Z,20,","24.1",",,Z,20,","19.4",",Z,09,","1348.1","Z","406.3",",Z","144.9",",,,Z","28",",,,Z","5.23",",Z","8.83",",,,Z","1.62",",,,Z","","","",""
"USW00013779","1937-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","10",",Z","6",",Z","0",",Z","3",",Z","1",",Z","0",",Z","20",",Z","1",",Z","0",",Z","0",",Z","-6.7",",Z,26,+","76",",,Z,16,","74",",,Z,16,","11.4",",,Z,14,","15.6",",Z,21,","1801.4","Z","453.3",",Z","42.3",",,,Z","105",",,,Z","2.14",",Z","6.14",",,,Z","-1.85",",,,Z","","","",""
"USW00013779","1937-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","13",",Z","7",",Z","0",",Z","4",",Z","4",",Z","0",",Z","17",",Z","2",",Z","0",",Z","0",",Z","-6.1",",Z,10,","76",",,Z,11,","89",",,Z,11,","23.6",",,Z,15,","16.1",",Z,04,","2254.1","Z","452.7",",Z","76.0",",,,Z","208",",,,Z","3.73",",Z","7.40",",,,Z","0.05",",,,Z","","","",""
"USW00013779","1937-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","14",",Z","9",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","5",",Z","0",",Z","1.7",",Z,11,","0",",,Z,30,+","0",",T,Z,11,+","38.4",",,Z,26,","26.7",",Z,18,","2482.9","Z","228.8",",Z","111.4",",,,Z","0",",T,,Z","10.71",",Z","15.13",",,,Z","6.28",",,,Z","","","",""
"USW00013779","1937-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","45.3","Z","45.3",",Z","9",",Z","5",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","25",",Z","1",",Z","7.8",",Z,01,","0",",,Z,31,+","0",",T,Z,20,","36.1",",,Z,14,","32.2",",Z,22,","2523.1","Z","40.2",",Z","66.6",",,,Z","0",",T,,Z","18.50",",Z","24.01",",,,Z","12.98",",,,Z","","","",""
"USW00013779","1937-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","173.1","Z","127.8",",Z","11",",Z","8",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","2",",Z","12.8",",Z,11,","0",",,Z,30,+","0",",,Z,30,+","25.9",",,Z,21,","32.8",",Z,06,","2524.5","Z","1.4",",Z","89.2",",,,Z","0",",,,Z","22.55",",Z","27.31",",,,Z","17.78",",,,Z","","","",""
"USW00013779","1937-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","381.3","Z","208.2",",Z","11",",Z","4",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","7",",Z","15.0",",Z,01,","0",",,Z,31,+","0",",,Z,31,+","6.9",",,Z,26,","36.7",",Z,10,+","0.0","Z","0.0",",Z","29.6",",,,Z","0",",,,Z","25.05",",Z","29.67",",,,Z","20.43",",,,Z","","","",""
