"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00364672","1961-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","11",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","14.5",",,0,19,","","","67.0",",,,0","","","","","",""
"USC00364672","1962-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","40.6",",,0,07,","","","85.5",",,,0","","","","","",""
"USC00364672","1962-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","17",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","27.4",",,0,24,","","","108.3",",,,0","","","","","",""
"USC00364672","1962-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","18.3",",,0,12,","","","57.0",",,,0","","","","","",""
"USC00364672","1962-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","8",",0","1",",0","0",",0","0","2,0","","","","","","","","","","","","","","","0",",,0,30,+","0","2,,0,30,+","33.0",",,0,08,","","","103.4",",,,0","0","2,,,0","","","",""
"USC00364672","1962-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","10.2",",,0,21,","","","45.7",",,,0","0",",,,0","","","",""
"USC00364672","1962-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","13.7",",,0,13,","","","50.8",",,,0","0",",,,0","","","",""
"USC00364672","1962-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","36.1",",,0,19,","","","71.7",",,,0","0",",,,0","","","",""
"USC00364672","1962-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","14.7",",,0,21,","","","86.9",",,,0","0",",,,0","","","",""
"USC00364672","1962-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","27.9",",,0,18,","","","109.6",",,,0","0",",,,0","","","",""
"USC00364672","1962-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","7",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","40.6",",,0,31,","","","110.3",",,,0","","","","","",""
"USC00364672","1962-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","6",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","37.6",",,0,10,","","","110.8",",,,0","","","","","",""
"USC00364672","1962-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","26.9",",,0,07,","","","68.2",",,,0","","","","","",""
"USC00364672","1963-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","14.2",",,0,13,","","","63.3",",,,0","","","","","",""
"USC00364672","1963-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","11.9",",,0,03,","","","46.2",",,,0","","","","","",""
"USC00364672","1963-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","21.8",",,0,02,","","","100.5",",,,0","","","","","",""
"USC00364672","1963-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","15.7",",,0,30,","","","23.4",",,,0","","","","","",""
"USC00364672","1963-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","27.2",",,0,18,","","","98.8",",,,0","","","","","",""
"USC00364672","1963-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","39.1",",,0,30,","","","78.5",",,,0","0",",,,0","","","",""
"USC00364672","1963-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","24.6",",,0,30,","","","112.8",",,,0","0",",,,0","","","",""
"USC00364672","1963-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","27.2",",,0,02,","","","53.7",",,,0","0",",,,0","","","",""
"USC00364672","1963-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","31.5",",,0,30,","","","94.7",",,,0","0",",,,0","","","",""
"USC00364672","1963-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","5",",0","4",",0","","","","","","","","","","","","","","","","","","","","","","","49.3",",,0,07,","","","151.8",",,,0","","","","","",""
"USC00364672","1963-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","26.9",",,0,09,","","","61.7",",,,0","","","","","",""
"USC00364672","1964-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","39.9",",,0,10,","","","138.3",",,,0","","","","","",""
"USC00364672","1964-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19.3",",,0,07,","","","50.4",",,,0","","","","","",""
"USC00364672","1964-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","12.7",",,0,22,","","","57.9",",,,0","","","","","",""
"USC00364672","1964-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","11",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19.8",",,0,07,","","","142.9",",,,0","","","","","",""
"USC00364672","1964-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","22.4",",,0,01,","","","32.6",",,,0","0",",,,0","","","",""
"USC00364672","1964-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","50.8",",,0,08,","","","90.4",",,,0","0",",,,0","","","",""
"USC00364672","1964-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","17",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","19.3",",,0,09,","","","77.6",",,,0","0",",,,0","","","",""
"USC00364672","1964-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","16.5",",,0,12,","","","30.2",",,,0","0",",,,0","","","",""
"USC00364672","1964-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","34.0",",,0,29,","","","72.9",",,,0","0",",,,0","","","",""
"USC00364672","1964-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","23.6",",,0,03,","","","35.3",",,,0","0",",,,0","","","",""
"USC00364672","1964-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","45.7",",,0,26,","","","76.0",",,,0","","","","","",""
"USC00364672","1964-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","30.0",",,0,28,","","","120.1",",,,0","","","","","",""
"USC00364672","1965-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","16.5",",,0,24,","","","59.2",",,,0","","","","","",""
"USC00364672","1965-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","57.9",",,0,08,","","","103.1",",,,0","","","","","",""
"USC00364672","1965-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","17.0",",,0,18,","","","45.2",",,,0","","","","","",""
"USC00364672","1965-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","15.7",",,0,26,","","","53.2",",,,0","","","","","",""
"USC00364672","1965-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","11.9",",,0,08,","","","30.6",",,,0","","","","","",""
"USC00364672","1965-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","12.2",",,0,02,","","","31.0",",,,0","","","","","",""
"USC00364672","1965-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","13.2",",,0,10,","","","47.4",",,,0","0",",,,0","","","",""
"USC00364672","1965-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","33.3",",,0,02,","","","156.4",",,,0","0",",,,0","","","",""
"USC00364672","1965-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","31.5",",,0,25,","","","85.8",",,,0","0",",,,0","","","",""
"USC00364672","1965-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","5",",0","2",",0","0",",0","0","1,0","","","","","","","","","","","","","","","0",",,0,31,+","0","1,,0,31,+","48.0",",,0,02,","","","129.6",",,,0","0","1,,,0","","","",""
"USC00364672","1965-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","14.2",",,0,17,","","","55.4",",,,0","","","","","",""
"USC00364672","1965-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","6",",0","1",",0","0",",0","0","1,0","","","","","","","","","","","","","","","0",",,0,31,+","0","1,,0,31,+","33.0",",,0,26,","","","56.1",",,,0","0","1,,,0","","","",""
"USC00364672","1966-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","24.4",",,0,03,","","","66.5",",,,0","","","","","",""
"USC00364672","1966-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","29.2",",,0,14,","","","73.8",",,,0","","","","","",""
"USC00364672","1966-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","26.9",",,0,01,","","","75.2",",,,0","0",",,,0","","","",""
"USC00364672","1966-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","27.9",",,0,28,","","","79.7",",,,0","","","","","",""
"USC00364672","1966-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","27.9",",,0,29,","","","91.4",",,,0","0",",,,0","","","",""
"USC00364672","1966-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","10.9",",,0,29,","","","13.9",",,,0","0",",,,0","","","",""
"USC00364672","1966-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","35.6",",,0,20,","","","110.6",",,,0","0",",,,0","","","",""
"USC00364672","1966-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","44.5",",,0,17,","","","101.2",",,,0","0",",,,0","","","",""
"USC00364672","1966-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","36.1",",,0,15,","","","119.7",",,,0","0",",,,0","","","",""
"USC00364672","1966-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","25.4",",,0,02,","","","85.0",",,,0","0",",,,0","","","",""
"USC00364672","1966-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","27.9",",,0,25,","","","96.5",",,,0","","","","","",""
"USC00364672","1967-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","4",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","23.4",",,0,28,","","","33.1",",,,0","","","","","",""
"USC00364672","1967-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","7.6",",,0,08,","","","29.1",",,,0","","","","","",""
"USC00364672","1967-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","9",",0","3",",0","","","","","","","","","","","","","","","","","","","","","","","71.1",",,0,07,","","","209.5",",,,0","","","","","",""
"USC00364672","1967-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","7",",0","0",",0","0",",","","","","","","","","","","","","","","","","","0",",,0,30,+","","","15.2",",,0,27,","","","62.5",",,,0","","","","","",""
"USC00364672","1967-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","27.2",",,0,12,","","","107.6",",,,0","0",",,,0","","","",""
"USC00364672","1967-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","27.9",",,0,19,","","","57.1",",,,0","0",",,,0","","","",""
"USC00364672","1967-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","17",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","31.5",",,0,22,","","","143.4",",,,0","0",",,,0","","","",""
"USC00364672","1967-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","9",",0","1",",0","0",",0","0",",0","","","","","0","1,0","0","1,0","0","1,0","","","","","0",",,0,31,+","0",",,0,31,+","35.6",",,0,25,","20.0","1,0,07,+","121.4",",,,0","0",",,,0","16.21","1,,,0","",""
"USC00364672","1967-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","24.4",",,0,22,","","","64.4",",,,0","0",",,,0","","","",""
"USC00364672","1967-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","32.3",",,0,26,","","","67.2",",,,0","0",",,,0","","","",""
"USC00364672","1967-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",T,0,22,+","35.6",",,0,03,","","","81.4",",,,0","0",",T,,0","","","",""
"USC00364672","1967-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","10",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","22.6",",,0,03,","","","103.6",",,,0","","","","","",""
"USC00364672","1968-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","36.3",",,0,15,","","","69.1",",,,0","","","","","",""
"USC00364672","1968-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,29,+","3",",,0,10,","12.7",",,0,03,","","","14.3",",,,0","3",",,,0","","","",""
"USC00364672","1968-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","22.6",",,0,13,","","","90.6",",,,0","","","","","",""
"USC00364672","1968-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","56.1",",,0,25,","","","76.8",",,,0","0",",,,0","","","",""
"USC00364672","1968-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","18",",0","12",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","46.0",",,0,29,","","","165.3",",,,0","0",",,,0","","","",""
"USC00364672","1968-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","24.1",",,0,28,","","","127.3",",,,0","0",",,,0","","","",""
"USC00364672","1968-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","0",",0","4",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","19.6",",,0,25,","22.8",",0,19,","66.3",",,,0","0",",,,0","16.02",",,,0","",""
"USC00364672","1968-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","19.6",",,0,02,","","","67.3",",,,0","0",",,,0","","","",""
"USC00364672","1968-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","68.6",",,0,11,","","","144.2",",,,0","0",",,,0","","","",""
"USC00364672","1968-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","23.4",",,0,07,","","","77.1",",,,0","0",",,,0","","","",""
"USC00364672","1968-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","10",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","16.8",",,0,19,","","","101.7",",,,0","","","","","",""
"USC00364672","1968-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","16.8",",,0,04,","","","104.7",",,,0","","","","","",""
"USC00364672","1969-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","11.2",",,0,31,","","","39.7",",,,0","","","","","",""
"USC00364672","1969-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","6.4",",,0,04,","","","25.2",",,,0","","","","","",""
"USC00364672","1969-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","47.5",",,0,25,","","","56.0",",,,0","","","","","",""
"USC00364672","1969-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","30.5",",,0,23,","","","116.8",",,,0","0",",,,0","","","",""
"USC00364672","1969-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","24.1",",,0,20,","","","68.2",",,,0","0",",,,0","","","",""
"USC00364672","1969-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","66.5",",,0,16,","","","131.6",",,,0","0",",,,0","","","",""
"USC00364672","1969-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","13",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","105.7",",,0,29,","","","274.6",",,,0","0",",,,0","","","",""
"USC00364672","1969-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","117.3",",,0,02,","","","195.3",",,,0","0",",,,0","","","",""
"USC00364672","1969-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","28.2",",,0,03,","","","49.1",",,,0","0",",,,0","","","",""
"USC00364672","1969-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",T,0,22,","34.3",",,0,06,","","","108.6",",,,0","0",",T,,0","","","",""
"USC00364672","1969-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","39.1",",,0,11,","","","150.8",",,,0","","","","","",""
"USC00364672","1970-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","2",",0","0",",0","","","","","","","","","29",",0","0",",0","0",",0","","","","","","","","","3.0",",,0,04,","3.3",",0,29,","17.1",",,,0","","","-10.94",",,,0","",""
"USC00364672","1970-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","23.6",",,0,11,","","","67.8",",,,0","","","","","",""
"USC00364672","1970-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","18.3",",,0,30,","","","86.5",",,,0","","","","","",""
"USC00364672","1970-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","37.6",",,0,02,","","","122.2",",,,0","0",",,,0","","","",""
"USC00364672","1970-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,03,","","","66.7",",,,0","0",",,,0","","","",""
"USC00364672","1970-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","17.5",",,0,19,","","","97.6",",,,0","0",",,,0","","","",""
"USC00364672","1970-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","46.5",",,0,21,","","","117.3",",,,0","0",",,,0","","","",""
"USC00364672","1970-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","33.5",",,0,23,","","","67.8",",,,0","0",",,,0","","","",""
"USC00364672","1970-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","13.5",",,0,11,","","","60.1",",,,0","0",",,,0","","","",""
"USC00364672","1970-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","3",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","55.4",",,0,22,","","","153.1",",,,0","0",",,,0","","","",""
"USC00364672","1970-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","9",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","39.6",",,0,12,","","","195.7",",,,0","0",",,,0","","","",""
"USC00364672","1970-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","22.9",",,0,17,","","","91.0",",,,0","","","","","",""
"USC00364672","1971-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","31.2",",,0,05,","","","72.9",",,,0","","","","","",""
"USC00364672","1971-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","10",",0","2",",0","3",",","","","","","","","","","","","","","","","","","102",",,0,08,","","","49.8",",,0,14,","","","147.7",",,,0","","","","","",""
