"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00362942","1959-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","461.5","0","17.2",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","9",",0","0",",0","12",",0","0",",0","","","","","-3.9",",0,29,+","0",",,0,31,+","0",",,0,31,+","49.5",",,0,09,","30.0",",0,07,+","","","288.1","0","226.3",",0","","","161.6",",,,0","0",",,,0","11.59",",0","18.45",",,,0","4.73",",,,0","",""
"USC00362942","1959-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","461.5","0","0.0",",0","16",",0","11",",0","0",",0","1",",0","1",",0","0",",0","22",",0","2",",0","1",",0","0",",0","","","","","-12.2",",0,18,","25",",,0,26,","25",",,0,28,","24.1",",,0,28,","23.3",",0,06,","","","720.3","0","432.2",",0","","","87.7",",,,0","51",",,,0","3.93",",0","9.87",",,,0","-2.02",",,,0","",""
"USC00362942","1959-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","461.5","0","0.0",",0","14",",0","9",",0","0",",0","10",",0","5",",0","1",",0","25",",0","4",",0","0",",0","0",",0","","","","","-17.8",",0,23,","178",",,0,22,","152",",,0,22,","17.8",",,0,13,","13.9",",0,28,","","","1261.2","0","540.9",",0","","","86.8",",,,0","303",",,,0","0.89",",0","5.38",",,,0","-3.61",",,,0","",""
"USC00362942","1960-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","7",",0","1",",0","0",",0","27",",0","9",",0","0",",0","0",",0","","","","","-14.4",",0,25,","51",",,0,23,+","51",",,0,20,","24.9",",,0,03,","15.0",",0,16,","","","1850.4","0","589.2",",0","","","79.1",",,,0","90",",,,0","-0.67",",0","3.76",",,,0","-5.11",",,,0","",""
"USC00362942","1960-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","15",",0","9",",0","0",",0","19",",0","10",",0","0",",0","26",",0","12",",0","0",",0","0",",0","","","","","-13.3",",0,03,","356",",,0,15,","305",",,0,14,","15.2",",,0,11,","19.4",",0,11,","","","2428.4","0","578.0",",0","","","84.2",",,,0","697",",,,0","-1.60",",0","2.97",",,,0","-6.17",",,,0","",""
"USC00362942","1960-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","13",",0","8",",0","0",",0","28",",0","11",",0","7",",0","28",",0","16",",0","2",",0","0",",0","","","","","-23.9",",0,08,","330",",,0,10,","127",",,0,22,+","15.2",",,0,31,","22.2",",0,31,","","","3145.9","0","717.5",",0","","","61.1",",,,0","761",",,,0","-4.81",",0","1.70",",,,0","-11.33",",,,0","",""
"USC00362942","1960-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","10.8","0","10.8",",0","12",",0","6",",0","0",",0","2",",0","1",",0","0",",0","8",",0","0",",0","13",",0","0",",0","","","","","-5.0",",0,10,","25",",,0,10,+","25",",,0,06,","24.9",",,0,27,","31.1",",0,25,","","","3375.3","0","229.4",",0","","","66.5",",,,0","38",",,,0","11.05",",0","18.41",",,,0","3.69",",,,0","",""
"USC00362942","1960-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","20.6","0","9.8",",0","19",",0","15",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","","","","","-1.7",",0,02,","0",",,0,31,+","0",",,0,31,+","25.7",",,0,09,","29.4",",0,21,","","","3519.5","0","144.2",",0","","","151.2",",,,0","0",",,,0","14.00",",0","20.11",",,,0","7.88",",,,0","",""
"USC00362942","1960-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","61.9","0","41.3",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","5.6",",0,10,+","0",",,0,30,+","0",",,0,30,+","42.7",",,0,13,","31.1",",0,30,+","","","3547.0","0","27.5",",0","","","127.3",",,,0","0",",,,0","18.80",",0","25.70",",,,0","11.89",",,,0","",""
"USC00362942","1960-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","125.9","0","64.0",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","7.8",",0,16,+","0",",,0,31,+","0",",,0,31,+","54.6",",,0,14,","32.2",",0,27,","","","21.1","0","21.1",",0","","","139.3",",,,0","0",",,,0","19.72",",0","26.74",",,,0","12.69",",,,0","",""
"USC00362942","1960-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","219.6","0","93.7",",0","14",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","8.3",",0,25,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,04,","31.1",",0,03,","","","23.3","0","2.2",",0","","","76.3",",,,0","0",",,,0","21.28",",0","27.92",",,,0","14.64",",,,0","",""
"USC00362942","1960-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","255.7","0","36.1",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","","","","","4.4",",0,16,","0",",,0,30,+","0",",,0,30,+","29.5",",,0,20,","32.2",",0,09,","","","56.9","0","33.6",",0","","","84.1",",,,0","0",",,,0","18.42",",0","25.29",",,,0","11.54",",,,0","",""
"USC00362942","1960-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","255.7","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","1",",0","0",",0","6",",0","0",",0","13",",0","0",",0","","","","","-3.3",",0,26,","0",",,0,31,+","25",",,0,25,","17.5",",,0,20,","26.7",",0,16,+","","","298.1","0","241.2",",0","","","40.9",",,,0","25",",,,0","10.55",",0","18.55",",,,0","2.56",",,,0","",""
"USC00362942","1960-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","255.7","0","0.0",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","1",",0","0",",0","","","","","-8.3",",0,24,","0",",T,0,30,","0",",T,0,30,","14.2",",,0,01,","22.2",",0,16,","","","684.5","0","386.4",",0","","","48.8",",,,0","0",",T,,0","5.45",",0","12.00",",,,0","-1.10",",,,0","",""
"USC00362942","1960-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","255.7","0","0.0",",0","14",",0","4",",0","0",",0","24",",0","8",",0","7",",0","30",",0","21",",0","0",",0","0",",0","","","","","-25.0",",0,24,","330",",,0,24,+","203",",,0,21,","19.1",",,0,21,","17.8",",0,06,","","","1431.7","0","747.2",",0","","","52.7",",,,0","634",",,,0","-5.77",",0","0.25",",,,0","-11.79",",,,0","",""
"USC00362942","1961-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","9",",0","4",",0","0",",0","31",",0","7",",0","7",",0","30",",0","17",",0","0",",0","0",",0","","","","","-26.7",",0,26,+","381",",,0,01,","178",",,0,01,","16.5",",,0,01,","12.2",",0,14,","","","2198.2","0","766.5",",0","","","44.2",",,,0","470",",,,0","-6.39",",0","-0.93",",,,0","-11.85",",,,0","",""
"USC00362942","1961-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","11",",0","9",",0","0",",0","20",",0","6",",0","4",",0","27",",0","5",",0","0",",0","0",",0","","","","","-29.4",",0,03,+","584",",,0,05,+","305",",,0,04,","23.6",",,0,26,","20.6",",0,25,","","","2755.6","0","557.4",",0","","","85.7",",,,0","584",",,,0","-1.57",",0","5.09",",,,0","-8.24",",,,0","",""
"USC00362942","1961-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","18",",0","10",",0","0",",0","1",",0","1",",0","0",",0","19",",0","1",",0","2",",0","0",",0","","","","","-10.6",",0,17,","25",",,0,10,","25",",,0,10,","19.3",",,0,09,","23.3",",0,28,+","","","3189.6","0","434.0",",0","","","97.9",",,,0","25",",,,0","4.33",",0","9.74",",,,0","-1.07",",,,0","",""
"USC00362942","1961-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","2.2","0","2.2",",0","23",",0","13",",0","1",",0","1",",0","2",",0","0",",0","16",",0","0",",0","2",",0","0",",0","","","","","-3.9",",0,20,","25",",,0,02,","25",",,0,13,+","28.4",",,0,23,","24.4",",0,25,","","","3562.9","0","373.3",",0","","","145.2",",,,0","50",",,,0","5.97",",0","10.78",",,,0","1.15",",,,0","",""
"USC00362942","1961-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","7.5","0","5.3",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","11",",0","0",",0","","","","","-2.8",",0,05,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,16,","30.0",",0,16,","","","3765.6","0","202.7",",0","","","69.3",",,,0","0",",,,0","11.97",",0","18.95",",,,0","4.98",",,,0","",""
"USC00362942","1961-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","53.9","0","46.4",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","","","3.3",",0,16,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,10,","32.2",",0,13,","","","3812.6","0","47.0",",0","","","77.9",",,,0","0",",,,0","18.31",",0","25.19",",,,0","11.44",",,,0","",""
"USC00362942","1961-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","152.3","0","98.4","1,0","14",",0","11",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","1",",0","","","","","5.6","1,0,10,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,25,","32.2",",0,23,","","","15.2","0","15.2",",0","","","144.2",",,,0","0",",,,0","21.16","1,0","27.66",",,,0","14.67","1,,,0","",""
"USC00362942","1961-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","239.4","0","87.1",",0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","8.3",",0,14,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,21,","30.6",",0,19,","","","18.8","0","3.6",",0","","","76.5",",,,0","0",",,,0","21.03",",0","27.57",",,,0","14.48",",,,0","",""
"USC00362942","1961-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","333.0","0","93.6",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","","","","","1.7",",0,29,","0",",,0,30,+","0",",,0,30,+","16.3",",,0,05,","32.8",",0,14,","","","67.4","0","48.6",",0","","","36.0",",,,0","0",",,,0","19.83",",0","27.28",",,,0","12.39",",,,0","",""
"USC00362942","1961-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","333.0","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","18",",0","0",",0","","","","","-1.1",",0,24,+","0",",,0,31,+","0",",,0,31,+","22.1",",,0,14,","27.2",",0,01,","","","272.2","0","204.8",",0","","","79.4",",,,0","0",",,,0","11.73",",0","19.82",",,,0","3.64",",,,0","",""
"USC00362942","1961-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","333.3","0","0.3",",0","11",",0","6",",0","1",",0","1",",0","1",",0","0",",0","19",",0","0",",0","2",",0","0",",0","","","","","-7.2",",0,22,","25",",,0,20,","25",",,0,20,","43.2",",,0,24,","28.3",",0,04,","","","660.8","0","388.6",",0","","","99.0",",,,0","25",",,,0","5.39",",0","10.48",",,,0","0.30",",,,0","",""
"USC00362942","1961-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","333.3","0","0.0",",0","13",",0","9",",0","0",",0","9",",0","3",",0","0",",0","25",",0","11",",0","0",",0","0",",0","","","","","-14.4",",0,30,+","76",",,0,26,+","51",",,0,24,","11.2",",,0,17,","17.8",",0,05,","","","1258.8","0","598.0",",0","","","58.4",",,,0","140",",,,0","-0.96",",0","3.73",",,,0","-5.64",",,,0","",""
"USC00362942","1962-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","11",",0","6",",0","0",",0","7",",0","2",",0","4",",0","30",",0","12",",0","0",",0","0",",0","","","","","-20.6",",0,10,","51",",,0,21,+","51",",,0,20,","23.9",",,0,27,","15.0",",0,27,","","","1948.7","0","689.9",",0","","","71.3",",,,0","102",",,,0","-3.92",",0","1.94",",,,0","-9.78",",,,0","",""
"USC00362942","1962-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","15",",0","10",",0","1",",0","10",",0","5",",0","2",",0","26",",0","8",",0","0",",0","0",",0","","","","","-21.1",",0,11,","102",",,0,12,","76",",,0,12,","40.6",",,0,24,","16.7",",0,27,+","","","2519.8","0","571.1",",0","","","90.7",",,,0","241",",,,0","-2.06",",0","3.74",",,,0","-7.86",",,,0","",""
"USC00362942","1962-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","14",",0","8",",0","0",",0","8",",0","5",",0","0",",0","24",",0","2",",0","2",",0","0",",0","","","","","-16.1",",0,03,+","229",",,0,06,","229",",,0,06,","19.1",",,0,06,","24.4",",0,30,","","","3028.1","0","508.3",",0","","","78.6",",,,0","381",",,,0","1.94",",0","7.98",",,,0","-4.10",",,,0","",""
"USC00362942","1962-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","5.6","0","5.6",",0","14",",0","10",",0","1",",0","1",",0","1",",0","0",",0","12",",0","0",",0","6",",0","0",",0","","","","","-7.8",",0,17,","25",",,0,15,","25",",,0,15,","25.4",",,0,07,","30.0",",0,28,","","","3345.1","0","317.0",",0","","","94.6",",,,0","25",",,,0","7.95",",0","14.24",",,,0","1.66",",,,0","",""
"USC00362942","1962-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","53.3","0","47.7",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","24",",0","3",",0","","","","","0.0",",0,10,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,24,","32.8",",0,19,","","","3424.5","0","79.4",",0","","","60.0",",,,0","0",",,,0","17.31",",0","25.04",",,,0","9.58",",,,0","",""
"USC00362942","1962-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","109.1","0","55.8",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","8.3",",0,07,","0",",,0,30,+","0",",,0,30,+","38.1",",,0,14,","30.6",",0,19,","","","3435.3","0","10.8",",0","","","111.9",",,,0","0",",,,0","19.83",",0","26.72",",,,0","12.94",",,,0","",""
"USC00362942","1962-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","175.5","0","66.4",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","","","7.2",",0,28,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,22,","32.2",",0,09,","","","14.0","0","14.0",",0","","","56.3",",,,0","0",",,,0","20.02",",0","27.06",",,,0","12.99",",,,0","",""
"USC00362942","1962-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","246.9","0","71.4",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","6.7",",0,18,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,06,","33.3",",0,21,","","","27.1","0","13.1",",0","","","64.3",",,,0","0",",,,0","20.21",",0","28.28",",,,0","12.15",",,,0","",""
"USC00362942","1962-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","258.5","0","11.6","1,0","15",",0","8",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","17",",0","1",",0","","","","","1.1","1,0,22,","0",",,0,30,+","0",",,0,30,+","59.7",",,0,28,","33.3",",0,01,","","","145.7","0","118.6",",0","","","150.0",",,,0","0",",,,0","14.83","1,0","22.09",",,,0","7.58","1,,,0","",""
"USC00362942","1962-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","259.6","0","1.1",",0","14",",0","6",",0","1",",0","1",",0","1",",0","0",",0","9",",0","0",",0","14",",0","0",",0","","","","","-2.8",",0,30,+","25",",,0,26,","25",",,0,26,","38.1",",,0,05,","28.3",",0,16,","","","375.1","0","229.4",",0","","","73.0",",,,0","38",",,,0","10.97",",0","18.26",",,,0","3.67",",,,0","",""
"USC00362942","1962-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","259.6","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","","","","","-10.0",",0,27,","0",",,0,30,+","0",",T,0,23,","12.7",",,0,10,","16.7",",0,30,","","","807.4","0","432.3",",0","","","25.4",",,,0","0",",T,,0","3.92",",0","9.63",",,,0","-1.79",",,,0","",""
"USC00362942","1962-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","259.6","0","0.0",",0","12",",0","6",",0","0",",0","25",",0","7",",0","3",",0","31",",0","14",",0","0",",0","0",",0","","","","","-22.2",",0,12,","229",",,0,16,","76",",,0,07,+","8.9",",,0,30,+","18.9",",0,01,","","","1492.7","0","685.3",",0","","","45.6",",,,0","329",",,,0","-3.77",",0","2.08",",,,0","-9.62",",,,0","",""
"USC00362942","1963-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","9",",0","7",",0","0",",0","16",",0","4",",0","6",",0","30",",0","16",",0","0",",0","0",",0","","","","","-30.6",",0,29,","229",",,0,31,","152",",,0,27,","10.2",",,0,27,","12.8",",0,11,","","","2258.7","0","766.0",",0","","","40.4",",,,0","253",",,,0","-6.38",",0","-0.46",",,,0","-12.29",",,,0","",""
"USC00362942","1963-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","13",",0","10",",0","0",",0","21",",0","6",",0","10",",0","28",",0","14",",0","0",",0","0",",0","","","","","-28.3",",0,16,","178",",,0,01,","76",",,0,14,+","16.0",",,0,03,","11.7",",0,07,","","","2998.6","0","739.9",",0","","","66.6",",,,0","369",",,,0","-8.09",",0","-0.78",",,,0","-15.40",",,,0","",""
"USC00362942","1963-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","14",",0","13",",0","1",",0","7",",0","4",",0","0",",0","22",",0","1",",0","5",",0","0",",0","","","","","-10.6",",0,03,","152",",,0,01,","51",",,0,02,+","34.3",",,0,05,","25.6",",0,30,","","","3443.0","0","444.4",",0","","","125.9",",,,0","152",",,,0","4.00",",0","9.98",",,,0","-1.99",",,,0","",""
"USC00362942","1963-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","1.1","0","1.1",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","7",",0","0",",0","","","","","-5.0",",0,16,+","0",",,0,30,+","0",",T,0,11,+","30.2",",,0,18,","28.3",",0,03,","","","3724.8","0","281.8",",0","","","68.5",",,,0","0",",T,,0","8.98",",0","16.46",",,,0","1.50",",,,0","",""
"USC00362942","1963-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","10.3","0","9.2",",0","12",",0","8",",0","0",",0","1",",0","1",",0","0",",0","6",",0","0",",0","21",",0","0",",0","","","","","-3.3",",0,02,","25",",,0,01,","25",",,0,01,","15.7",",,0,18,","31.1",",0,10,","","","3890.9","0","166.1",",0","","","64.4",",,,0","25",",,,0","13.27",",0","21.46",",,,0","5.07",",,,0","",""
"USC00362942","1963-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","64.0","0","53.7",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","","","","","3.9",",0,22,","0",",,0,30,+","0",",,0,30,+","23.4",",,0,09,","33.3",",0,27,","","","3927.3","0","36.4",",0","","","65.4",",,,0","0",",,,0","18.91",",0","26.24",",,,0","11.58",",,,0","",""
"USC00362942","1963-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","161.7","0","97.7",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","5.0",",0,09,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,03,","33.9",",0,02,","","","18.7","0","18.7",",0","","","104.8",",,,0","0",",,,0","20.88",",0","28.33",",,,0","13.44",",,,0","",""
"USC00362942","1963-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","200.6","0","38.9",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","5.6",",0,25,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,01,","29.4",",0,01,","","","46.7","0","28.0",",0","","","56.1",",,,0","0",",,,0","18.69",",0","25.98",",,,0","11.39",",,,0","",""
"USC00362942","1963-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","209.7","0","9.1",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","24",",0","0",",0","","","","","-1.7",",0,24,","0",",,0,30,+","0",",,0,30,+","14.5",",,0,13,","30.0",",0,13,+","","","152.5","0","105.8",",0","","","26.3",",,,0","0",",,,0","15.11",",0","23.96",",,,0","6.26",",,,0","",""
"USC00362942","1963-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","209.7","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","22",",0","0",",0","","","","","-3.3",",0,15,+","0",",,0,31,+","0",",,0,31,+","6.1",",,0,28,","28.9",",0,08,","","","319.1","0","166.6",",0","","","10.5",",,,0","0",",,,0","12.96",",0","23.62",",,,0","2.30",",,,0","",""
"USC00362942","1963-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","209.7","0","0.0",",0","15",",0","10",",0","1",",0","1",",0","2",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","","","-8.3",",0,26,+","25",",,0,30,","51",",,0,30,","27.9",",,0,30,","20.6",",0,19,","","","676.0","0","356.9",",0","","","102.7",",,,0","76",",,,0","6.44",",0","11.77",",,,0","1.10",",,,0","",""
"USC00362942","1963-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","209.7","0","0.0",",0","8",",0","6",",0","0",",0","29",",0","8",",0","3",",0","31",",0","21",",0","0",",0","0",",0","","","","","-23.3",",0,31,","254",",,0,26,+","152",",,0,24,","14.2",",,0,24,","11.1",",0,08,","","","1409.4","0","733.4",",0","","","47.0",",,,0","507",",,,0","-5.32",",0","-1.61",",,,0","-9.04",",,,0","",""
"USC00362942","1964-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0",",0","9",",0","8",",0","0",",0","24",",0","4",",0","4",",0","30",",0","9",",0","0",",0","0",",0","","","","","-25.0",",0,16,","508",",,0,16,+","356",",,0,13,","24.9",",,0,13,","13.9",",0,24,","","","2086.8","0","677.4",",0","","","74.6",",,,0","584",",,,0","-3.52",",0","2.85",",,,0","-9.89",",,,0","",""
"USC00362942","1964-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","0","0.0","1,0","11",",0","7",",0","0",",0","14",",0","7",",0","6","1,0","27","1,0","8",",0","0",",0","0",",0","","","","","-23.9","1,0,23,","229",",,0,19,","229",",,0,19,","19.8",",,0,19,","10.0",",0,06,","","","2740.5","0","653.7",",0","","","52.4",",,,0","405",",,,0","-5.01","1,0","1.62",",,,0","-11.64","1,,,0","",""
