"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00156113","1936-11","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","5.8","2,6","","","","","","","","","0",",6","13",",6","0","2,6","6","2,6","0","2,6","","","-8.3",",6,27,","","","","","27.2","2,6,02,","","","304.4","2,6","","","","","7.68","2,6","14.09","2,,,6","1.28",",,,6","",""
"USC00156113","1936-12","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","0.0","1,6","","","","","","","","","0",",6","18",",6","0","1,6","0","1,6","0","1,6","","","-8.9",",6,07,","","","","","18.3","1,6,30,","","","379.4","1,6","","","","","5.69","1,6","10.71","1,,,6","0.66",",,,6","",""
"USC00156113","1937-04","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","18.1",",6","","","","","","","","","0",",6","2",",6","0",",6","14",",6","0",",6","","","-0.6",",6,10,+","","","","","30.0",",6,17,","","","132.0",",6","","","","","14.54",",6","20.35",",,,6","8.72",",,,6","",""
"USC00156113","1937-05","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","82.3",",6","","","","","","","","","0",",6","0",",6","0",",6","26",",6","6",",6","","","4.4",",6,15,","","","","","34.4",",6,31,","","","29.0",",6","","","","","20.05",",6","26.18",",,,6","13.92",",,,6","",""
"USC00156113","1937-06","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","166.1","1,6","","","","","","","","","0",",6","0",",6","0","1,6","29","1,6","10","1,6","","","10.6",",6,12,","","","","","35.0","1,6,25,+","","","0.0","1,6","","","","","24.09","1,6","30.13","1,,,6","18.04",",,,6","",""
"USC00156113","1937-07","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","192.0",",6","","","","","","","","","0",",6","0",",6","0",",6","31",",6","15",",6","","","10.0",",6,01,","","","","","35.0",",6,16,","0.0","6","0.0",",6","","","","","24.53",",6","31.06",",,,6","17.99",",,,6","",""
"USC00156113","1937-08","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","254.4","1,6","","","","","","","","","0",",6","0",",6","0","1,6","30","1,6","25","1,6","","","13.3",",6,14,","","","","","36.7","1,6,19,+","0.0","6","0.0","1,6","","","","","26.83","1,6","33.99","1,,,6","19.67",",,,6","",""
"USC00156113","1937-09","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","110.6",",6","","","","","","","","","0",",6","0",",6","0",",6","28",",6","6",",6","","","1.7",",6,18,","","","","","36.1",",6,01,","32.7","6","32.7",",6","","","","","20.93",",6","28.23",",,,6","13.63",",,,6","",""
"USC00156113","1937-10","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","28.6",",6","","","","","","","","","0",",6","4",",6","0",",6","15",",6","0",",6","","","-3.3",",6,24,","","","","","31.7",",6,06,+","182.2","6","149.5",",6","","","","","14.43",",6","20.83",",,,6","8.04",",,,6","",""
"USC00156113","1937-11","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","0.8","1,6","","","","","","","","","0",",6","17",",6","1","1,6","5","1,6","0","1,6","","","-10.6",",6,22,+","","","","","27.2","1,6,01,","500.1","6","317.9","1,6","","","","","7.26","1,6","13.35","1,,,6","1.18",",,,6","",""
"USC00156113","1937-12","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","0.0",",6","","","","","","","","","0",",6","18",",6","6",",6","0",",6","0",",6","","","-14.4",",6,10,+","","","","","16.1",",6,16,","1000.0","6","499.9",",6","","","","","2.21",",6","6.31",",,,6","-1.89",",,,6","",""
"USC00156113","1938-01","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","0.0","6","0.0",",6","","","","","","","","","0",",6","19",",6","4",",6","0",",6","0",",6","","","-12.8",",6,27,","","","","","16.7",",6,16,","1477.5","6","477.5",",6","","","","","2.93",",6","8.06",",,,6","-2.20",",,,6","",""
"USC00156113","1938-04","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","31.1",",6","","","","","","","","","0",",6","2",",6","0",",6","21",",6","0",",6","","","-2.2",",6,03,","","","","","28.9",",6,26,+","","","99.7",",6","","","","","16.05",",6","22.37",",,,6","9.72",",,,6","",""
"USC00156113","1938-05","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","80.6",",6","","","","","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","","","5.6",",6,09,","","","","","30.6",",6,31,+","","","27.8",",6","","","","","20.04",",6","25.93",",,,6","14.14",",,,6","",""
"USC00156113","1938-08","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","","","","","","","","","","","","","","","0",",6","31",",6","21",",6","","","","","","","","","36.7",",6,24,","","","","","","","","","","","32.70",",,,6","","","3469",",,,6"
"USC00156113","1938-09","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","131.3",",6","6",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","28",",6","9",",6","","","4.4",",6,21,","","","22.9",",,6,10,","36.1",",6,10,+","","","21.4",",6","34.2",",,,6","","","22.00",",6","29.22",",,,6","14.77",",,,6","",""
"USC00156113","1938-10","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","34.5",",6","","","","","","","","","0",",6","2",",6","0",",6","28",",6","5",",6","","","-1.7",",6,24,","","","","","35.0",",6,05,","","","63.6",",6","","","","","17.39",",6","27.28",",,,6","7.51",",,,6","",""
"USC00156113","1938-11","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","4.5","1,6","6",",6","5",",6","1",",6","0",",6","0",",6","12",",6","0","1,6","11","1,6","0","1,6","","","-10.6",",6,27,","0",",T,6,26,+","60.5",",,6,18,","27.8","1,6,01,","","","249.6","1,6","86.1",",,,6","0",",T,,6","10.02","1,6","16.82","1,,,6","3.21",",,,6","",""
"USC00156113","1938-12","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","0.0","1,6","4",",6","4",",6","0",",6","","","0","1,6","20","1,6","0",",6","0",",6","0",",6","","","-11.1","1,6,28,","","","13.7",",,6,03,","17.8",",6,04,","","","418.8",",6","39.7",",,,6","","","4.35","1,6","10.19",",,,6","-1.49","1,,,6","",""
"USC00156113","1939-01","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","","","7",",6","7",",6","2",",6","2",",6","0","3,6","16","3,6","1","3,6","1","3,6","0","3,6","","","-6.7","3,6,27,+","51",",,6,23,","61.5",",,6,30,","21.1","3,6,03,","","","","","151.9",",,,6","76",",,,6","5.92","4,6","11.14","3,,,6","0.70","3,,,6","",""
"USC00156113","1939-02","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","0.0",",6","11",",6","11",",6","4",",6","3",",6","1",",6","15",",6","1",",6","2",",6","0",",6","","","-20.6",",6,04,","203",",,6,03,","47.0",",,6,02,","22.2",",6,19,","","","395.2",",6","224.7",",,,6","292",",,,6","4.22",",6","10.30",",,,6","-1.86",",,,6","",""
"USC00156113","1939-03","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","5.5","1,6","7",",6","6",",6","1",",6","","","0",",6","8",",6","0","1,6","11","1,6","0","1,6","","","-5.0",",6,18,","","","64.0",",,6,04,","29.4","1,6,23,","","","210.9","1,6","131.5",",,,6","","","11.38","1,6","18.35","1,,,6","4.41",",,,6","",""
"USC00156113","1939-04","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","8.7","1,6","","","","","","","","","0","1,6","2","1,6","0",",6","16",",6","0",",6","","","-3.3","1,6,07,","","","","","27.2",",6,24,","","","145.6",",6","","","","","13.54","1,6","19.89",",,,6","7.19","1,,,6","",""
"USC00156113","1939-06","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","187.6",",6","8",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","5",",6","","","13.3",",6,14,+","","","16.3",",,6,10,","33.9",",6,26,","","","0.0",",6","61.7",",,,6","","","24.59",",6","30.14",",,,6","19.03",",,,6","",""
"USC00156113","1939-07","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","20.8",",,6,16,","","","","","","","51.3",",,,6","","","","","","","","","",""
"USC00156113","1939-08","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","219.1",",6","4",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","23",",6","","","10.0",",6,22,","","","20.3",",,6,22,","35.6",",6,14,+","","","0.0",",6","53.4",",,,6","","","25.40",",6","32.87",",,,6","17.94",",,,6","",""
"USC00156113","1939-09","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","209.8",",6","","","","","","","","","0",",6","0",",6","0",",6","30",",6","25",",6","","","5.0",",6,22,","","","","","40.0",",6,14,","","","3.3",",6","","","","","25.22",",6","34.52",",,,6","15.91",",,,6","",""
"USC00156113","1939-10","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","","","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","11.2",",,6,27,","","","","","","","23.4",",,,6","","","","","","","","","",""
"USC00156113","1939-11","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","0.0",",6","","","","","","","","","0",",6","13",",6","0",",6","4",",6","0",",6","","","-7.2",",6,05,","","","","","23.3",",6,09,","","","322.7",",6","","","","","7.58",",6","14.33",",,,6","0.82",",,,6","",""
"USC00156113","1939-12","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","0.0",",6","6","1,6","6","1,6","0","1,6","","","0",",6","19",",6","2",",6","3",",6","0",",6","","","-12.2",",6,31,","","","21.1","1,,6,26,","23.3",",6,07,","","","410.0",",6","59.2","1,,,6","","","5.11",",6","10.72",",,,6","-0.50",",,,6","",""
