"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00175550","1931-06","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","6.7","3,6","7",",6","7",",6","1",",6","0",",6","0","1,6","0","1,6","0","2,6","13","2,6","0","2,6","","","4.4","1,6,23,+","0",",,6,30,+","28.4",",,6,05,","26.7","2,6,20,+","","","116.7","2,6","102.0",",,,6","0",",,,6","14.40","3,6","18.59","2,,,6","10.21","1,,,6"
"USC00175550","1931-07","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","32.3",",6","16",",6","7",",6","1",",6","0",",6","0",",6","0",",6","0",",6","18",",6","0",",6","2","","7.8",",6,31,+","0",",,6,31,+","38.9",",,6,22,","25.6",",6,29,+","49.8","","49.8",",6","141.6",",,,6","0",",,,6","17.77",",6","21.15",",,,6","14.38",",,,6"
"USC00175550","1931-08","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","3.9","2,6","12",",6","11",",6","2",",6","0",",6","0","1,6","0","1,6","0","1,6","7","1,6","0","1,6","","","4.4","1,6,31,+","0",",,6,31,+","26.7",",,6,03,","25.6","1,6,14,","173.4","","123.6","1,6","122.6",",,,6","0",",,,6","14.07","2,6","17.54","1,,,6","10.59","1,,,6"
"USC00175550","1931-09","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","","","14",",6","14",",6","2",",6","","","0","5,6","3","5,6","0","5,6","5","5,6","0","5,6","","","-3.3","5,6,30,+","","","29.2",",,6,22,","24.4","5,6,13,","","","","","122.2",",,,6","","","11.68","9,6","16.24","5,,,6","7.11","5,,,6"
"USC00175550","1931-10","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","","","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","25.4",",,6,16,+","","","","","","","68.3",",,,6","","","","","","","",""
"USC00175550","1935-05","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","","","9",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","17.8",",,6,31,","","","","","","","60.0",",,,6","","","","","","","",""
"USC00175550","1935-06","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","3.4",",6","11",",6","9",",6","0",",6","0",",6","0",",6","0",",6","0",",6","15",",6","0",",6","","","2.2",",6,18,","0",",,6,30,+","24.1",",,6,11,","26.7",",6,29,+","","","92.0",",6","112.6",",,,6","0",",,,6","15.38",",6","19.39",",,,6","11.37",",,,6"
"USC00175550","1935-07","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","","","10",",6","7",",6","1",",6","","","0","3,6","1","3,6","0","3,6","21","3,6","0","3,6","","","-1.1","3,6,02,","","","38.1",",,6,23,","27.8","3,6,23,+","","","","","107.1",",,,6","","","17.48","6,6","22.88","3,,,6","12.08","3,,,6"
"USC00175550","1935-08","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","","","7",",6","4",",6","0",",6","","","0","5,6","0","5,6","0","5,6","13","5,6","0","5,6","","","3.3","5,6,29,+","","","21.3",",,6,07,","26.7","5,6,12,","","","","","40.4",",,,6","","","15.49","0,6","19.30","5,,,6","11.69","5,,,6"
"USC00175550","1935-09","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","0.0","4,6","9",",6","6",",6","0",",6","","","0","2,6","6","2,6","0","2,6","1","2,6","0","2,6","","","-5.6","2,6,24,","","","18.3",",,6,20,","21.1","2,6,25,","","","263.7","2,6","69.8",",,,6","","","8.04","4,6","12.76","2,,,6","3.32","2,,,6"
"USC00175550","1936-05","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","","","14",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","15.2",",,6,27,","","","","","","","83.6",",,,6","","","","","","","",""
"USC00175550","1936-06","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","","","11",",6","7",",6","0",",6","0","1,6","0","4,6","3","4,6","0","4,6","12","4,6","0","4,6","3","","-2.2","4,6,30,","0","1,,6,30,+","15.2",",,6,15,+","28.3","4,6,03,","","","","","60.1",",,,6","0","1,,,6","14.28","7,6","19.22","4,,,6","9.35","4,,,6"
"USC00175550","1936-07","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","6.7","2,6","7",",6","6",",6","0",",6","","","0","1,6","0","1,6","0","1,6","9","1,6","0","1,6","","","2.2","1,6,21,","","","14.5",",,6,24,","25.6","1,6,27,+","110.2","","110.2","1,6","55.9",",,,6","","","14.72","2,6","18.71","1,,,6","10.72","1,,,6"
"USC00175550","1936-08","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","","","12",",6","9",",6","0",",6","","","0","4,6","2","4,6","0","4,6","11","4,6","0","4,6","","","-1.1","4,6,18,","","","23.1",",,6,15,","25.6","4,6,09,","","","","","82.7",",,,6","","","13.80","7,6","18.73","4,,,6","8.88","4,,,6"
"USC00175550","1936-09","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","","","10",",6","9",",6","1",",6","","","0","4,6","8","4,6","0","4,6","8","4,6","0","4,6","1","","-7.8","4,6,30,","","","25.9",",,6,11,","26.7","4,6,23,+","","","","","65.3",",,,6","","","11.13","8,6","17.14","4,,,6","5.13","4,,,6"
"USC00175550","1936-10","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","","","11",",6","8",",6","2",",6","0",",6","0","5,6","14","5,6","1","5,6","1","5,6","0","5,6","","","-12.2","5,6,14,","0",",,6,31,+","35.6",",,6,18,","21.1","5,6,22,","","","","","122.5",",,,6","0",",,,6","4.96","0,6","10.68","5,,,6","-0.77","5,,,6"
"USC00175550","1937-05","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","2.8","5,6","11",",6","7",",6","3",",6","","","0","4,6","7","4,6","0","4,6","10","4,6","0","4,6","","","-1.1","4,6,22,+","","","34.0",",,6,15,","26.7","4,6,31,+","","","211.3","4,6","153.1",",,,6","","","10.40","5,6","17.04","4,,,6","3.77","4,,,6"
"USC00175550","1937-06","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","4.5",",6","14",",6","7",",6","2",",6","","","0",",6","1",",6","0",",6","14",",6","0",",6","","","0.0",",6,16,","","","30.5",",,6,10,","26.7",",6,30,+","","","132.5",",6","100.3",",,,6","","","14.07",",6","19.22",",,,6","8.92",",,,6"
"USC00175550","1937-07","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","42.5",",6","8",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","26",",6","4",",6","1","","3.3",",6,19,","","","22.9",",,6,17,","35.0",",6,23,","50.3","","50.3",",6","77.6",",,,6","","","18.08",",6","24.52",",,,6","11.65",",,,6"
"USC00175550","1937-08","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","52.2","2,6","8",",6","4",",6","1",",6","","","0","1,6","0","1,6","0","1,6","23","1,6","4","1,6","","","3.3","1,6,24,+","","","41.7",",,6,01,","36.7","1,6,31,+","96.7","","46.4","1,6","66.9",",,,6","","","18.45","2,6","24.90","1,,,6","12.00","1,,,6"
"USC00175550","1937-09","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","6.5","4,6","7",",6","5",",6","1",",6","","","0","2,6","6","2,6","0","2,6","8","2,6","0","2,6","","","-6.7","2,6,22,","","","46.2",",,6,14,","29.4","2,6,01,","306.5","","209.8","2,6","81.1",",,,6","","","10.52","4,6","16.55","2,,,6","4.48","2,,,6"
"USC00175550","1937-10","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","","","9",",6","8",",6","2",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,11,+","50.8",",,6,21,","","","","","","","128.5",",,,6","0",",T,,6","","","","","",""
"USC00175550","1938-05","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","0.0",",6","","","","","","","","","0",",6","12",",6","0",",6","5",",6","0",",6","","","-6.7",",6,05,+","","","","","22.8",",6,27,","","","302.5",",6","","","","","8.57",",6","14.75",",,,6","2.40",",,,6"
"USC00175550","1938-06","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","19.5",",6","6",",6","5",",6","2",",6","","","0",",6","1",",6","0",",6","20",",6","1",",6","","","0.0",",6,30,","","","53.8",",,6,25,","32.2",",6,21,","","","97.3",",6","122.1",",,,6","","","15.74",",6","21.82",",,,6","9.66",",,,6"
"USC00175550","1938-07","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","57.6",",6","16",",6","12",",6","0",",6","","","0",",6","0",",6","0",",6","25",",6","3",",6","","","5.6",",6,07,","","","21.3",",,6,09,","32.2",",6,31,+","39.8","","39.8",",6","110.4",",,,6","","","18.91",",6","23.89",",,,6","13.93",",,,6"
"USC00175550","1938-08","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","36.1",",6","12",",6","12",",6","0",",6","","","0",",6","1",",6","0",",6","22",",6","2",",6","","","-1.1",",6,29,","","","14.7",",,6,16,","32.2",",6,04,+","122.0","","82.2",",6","74.8",",,,6","","","16.85",",6","22.27",",,,6","11.43",",,,6"
"USC00175550","1938-09","45.133333","-70.283333","1264.9","MOUNT BIGELOW, ME US","0.0","4,6","","","","","","","","","0","2,6","11","2,6","0","2,6","0","2,6","0","2,6","","","-4.4","2,6,10,","","","","","20.0","2,6,14,+","332.7","","210.7","2,6","","","","","10.11","4,6","15.50","2,,,6","4.73","2,,,6"
