"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00122309","1988-12","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","683.3","0","0.0",",0","","","","","","","","","","","0",",0","25",",0","5",",0","0",",0","0",",0","","","","","-13.9",",0,30,+","","","","","","","17.2",",0,28,","","","1174.9","0","   6.1",",,,0,1,2","   6.1",",,,0,3,1","   6.1",",,,0,3,2","   6.7",",,,0,3,3","","","","","539.3",",0","   7.2",",,,0,1,2","  12.2",",,,0,3,1","   9.4",",,,0,3,2","   7.2",",,,0,3,3","","","","","   1.1",",,,0,1,2","   1.7",",,,0,3,1","   1.1",",,,0,3,2","   2.8",",,,0,3,3","","","","","   1.1",",,,0,1,2","   1.7",",,,0,3,1","   1.1",",,,0,3,2","   2.8",",,,0,3,3","","","","","   2.8",",,,0,1,2","   3.0",",,,0,3,1","   2.5",",,,0,3,2","   4.2",",,,0,3,3","","","","","","","   4.1",",,,0,1,2","   6.2",",,,0,3,1","   4.7",",,,0,3,2","   4.8",",,,0,3,3","","","","","","","","","","","0.94",",0","7.00",",,,0","-5.13",",,,0","",""
"USC00122309","1989-01","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","0.0","0","0.0","1,0","10",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","25","1,0","1",",0","0",",0","0",",0","","","","","-7.8","1,0,21,+","0",",,0,31,+","0",",,0,31,+","18.3",",,0,15,","18.9",",0,26,+","","","1637.9","0","   5.6",",,,0,1,2","   8.3",",,,0,3,1","   6.7",",,,0,3,2","   6.1",",,,0,3,3","","","","","463.0",",0","   8.3",",,,0,1,2","  14.4",",,,0,3,1","  11.1",",,,0,3,2","   8.9",",,,0,3,3","","","","","   1.1",",,,0,1,2","   2.2",",,,0,3,1","   1.7",",,,0,3,2","   2.8",",,,0,3,3","","","","","   2.2",",,,0,1,2","   2.2",",,,0,3,1","   2.2",",,,0,3,2","   3.3",",,,0,3,3","","","","","   2.7",",,,0,1,2","   3.5",",,,0,3,1","   2.7",",,,0,3,2","   4.2",",,,0,3,3","","","","","","","   4.3",",,,0,1,2","   7.7",",,,0,3,1","   5.6",",,,0,3,2","   5.1",",,,0,3,3","","","","","","","83.2",",,,0","0",",,,0","2.98","1,0","8.20",",,,0","-2.25","1,,,0","",""
"USC00122309","1989-02","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","0.0","0","0.0",",0","11",",0","6",",0","2",",0","","","0","3,0","0",",0","23",",0","10",",0","0",",0","0",",0","","","","","-15.0",",0,10,+","","","0","3,,0,28,+","50.8",",,0,14,","18.3",",0,02,+","","","2186.2","0","   7.2",",,,0,1,2","   7.8",",,,0,3,1","   7.2",",,,0,3,2","   7.8",",,,0,3,3","","","","","548.3",",0","   8.9",",,,0,1,2","  16.1",",,,0,3,1","  12.8",",,,0,3,2","   9.4",",,,0,3,3","","","","","   0.0",",,,0,1,2","   1.1",",,,0,3,1","   0.6",",,,0,3,2","   1.7",",,,0,3,3","","","","","   0.6",",,,0,1,2","   1.1",",,,0,3,1","   0.6",",,,0,3,2","   2.2",",,,0,3,3","","","","","   1.9",",,,0,1,2","   2.9",",,,0,3,1","   2.0",",,,0,3,2","   3.3",",,,0,3,3","","","","","","","   2.9",",,,0,1,2","   5.5",",,,0,3,1","   3.8",",,,0,3,2","   4.0",",,,0,3,3","","","","","","","149.1",",,,0","0","3,,,0","-1.25",",0","3.23",",,,0","-5.73",",,,0","",""
"USC00122309","1989-03","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","3.9","0","3.9",",0","13",",0","8",",0","4",",0","0","1,0","0","1,0","0",",0","16",",0","3",",0","5",",0","0",",0","","","","","-8.3",",0,01,","0","1,,0,31,+","0","1,,0,31,+","39.9",",,0,05,","25.0",",0,29,+","","","2549.8","0","  13.9",",,,0,1,2","  16.1",",,,0,3,1","  15.0",",,,0,3,2","  13.9","1,,,0,3,3","","","","","363.6",",0","  15.0",",,,0,1,2","  23.9",",,,0,3,1","  18.9",",,,0,3,2","  14.4",",,,0,3,3","","","","","   1.1",",,,0,1,2","   2.2",",,,0,3,1","   1.1",",,,0,3,2","   2.8","1,,,0,3,3","","","","","   1.1",",,,0,1,2","   2.8",",,,0,3,1","   2.2",",,,0,3,2","   2.8",",,,0,3,3","","","","","   5.3",",,,0,1,2","   5.7",",,,0,3,1","   5.1",",,,0,3,2","   6.4","1,,,0,3,3","","","","","","","   8.1",",,,0,1,2","  14.4",",,,0,3,1","  11.3",",,,0,3,2","   8.3",",,,0,3,3","","","","","","","190.4",",,,0","0","1,,,0","6.73",",0","12.72",",,,0","0.73",",,,0","",""
"USC00122309","1989-04","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","25.0","0","21.1",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","11",",0","0",",0","","","","","-3.9",",0,11,","0",",,0,30,+","0",",,0,30,+","34.3",",,0,04,","31.1",",0,27,","","","2760.0","0","  18.9",",,,0,1,2","  20.0",",,,0,3,1","  18.3",",,,0,3,2","  18.9",",,,0,3,3","","","","","210.2",",0","  22.2",",,,0,1,2","  31.1",",,,0,3,1","  26.7",",,,0,3,2","  20.6","1,,,0,3,3","","","","","   6.1",",,,0,1,2","   3.3",",,,0,3,1","   3.3",",,,0,3,2","   6.7",",,,0,3,3","","","","","   8.9",",,,0,1,2","   9.4",",,,0,3,1","   7.8",",,,0,3,2","   8.3","1,,,0,3,3","","","","","  11.0",",,,0,1,2","   9.5",",,,0,3,1","   8.8",",,,0,3,2","  11.1",",,,0,3,3","","","","","","","  14.1",",,,0,1,2","  20.9",",,,0,3,1","  17.2",",,,0,3,2","  13.3","1,,,0,3,3","","","","","","","104.5",",,,0","0",",,,0","12.03",",0","18.20",",,,0","5.86",",,,0","",""
"USC00122309","1989-05","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","57.0","0","32.0","1,0","12",",0","9",",0","1",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","15",",0","0",",0","","","","","0.0","1,0,08,","0",",,0,31,+","0",",,0,31,+","27.4",",,0,23,","30.6",",0,31,","128.2","1,,,0","2878.8","0","  20.0",",,,0,1,2","  21.7",",,,0,3,1","  20.6",",,,0,3,2","  20.0",",,,0,3,3","","","","","118.8",",0","  26.1",",,,0,1,2","  30.6",",,,0,3,1","  27.2",",,,0,3,2","  21.7",",,,0,3,3","","","","","  11.7",",,,0,1,2","   7.2",",,,0,3,1","   7.2",",,,0,3,2","   9.4",",,,0,3,3","","","","","  13.9",",,,0,1,2","  15.6",",,,0,3,1","  12.8",",,,0,3,2","  12.2",",,,0,3,3","","","","","  15.3",",,,0,1,2","  13.2",",,,0,3,1","  12.5",",,,0,3,2","  14.3",",,,0,3,3","","","","","","","  18.3",",,,0,1,2","  23.6",",,,0,3,1","  20.3",",,,0,3,2","  16.5",",,,0,3,3","","","","","","","89.8",",,,0","0",",,,0","15.38","1,0","21.07",",,,0","9.68","1,,,0","3470","4,,,0"
"USC00122309","1989-06","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","172.0","0","115.0",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","","","10.0",",0,10,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,05,","32.8",",0,27,+","153.6",",,,0","2887.4","0","  27.2",",,,0,1,2","  25.6",",,,0,3,1","  25.6",",,,0,3,2","  24.4",",,,0,3,3","","","","","8.6",",0","  30.6",",,,0,1,2","  34.4",",,,0,3,1","  33.3",",,,0,3,2","  25.6",",,,0,3,3","","","","","  11.7",",,,0,1,2","  16.1",",,,0,3,1","  17.8",",,,0,3,2","  17.2",",,,0,3,3","","","","","  22.8",",,,0,1,2","  21.1",",,,0,3,1","  21.1",",,,0,3,2","  19.4",",,,0,3,3","","","","","  22.8",",,,0,1,2","  21.0",",,,0,3,1","  21.6",",,,0,3,2","  20.7",",,,0,3,3","","","","","","","  26.6",",,,0,1,2","  29.5",",,,0,3,1","  28.1",",,,0,3,2","  21.8",",,,0,3,3","","","","","","","126.2",",,,0","0",",,,0","21.88",",0","27.11",",,,0","16.65",",,,0","2467","2,,,0"
"USC00122309","1989-07","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","354.3","0","182.3",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","13.9",",0,15,","0",",,0,31,+","0",",,0,31,+","58.4",",,0,03,","33.3",",0,12,+","150.9",",,,0","0.0","0","  27.8",",,,0,1,2","  26.1",",,,0,3,1","  26.7",",,,0,3,2","  25.6","2,,,0,3,3","","","","","0.0",",0","  31.1",",,,0,1,2","  35.0",",,,0,3,1","  33.3",",,,0,3,2","  25.6","2,,,0,3,3","","","","","  23.3",",,,0,1,2","  20.6",",,,0,3,1","  21.7",",,,0,3,2","  21.1","2,,,0,3,3","","","","","  24.4",",,,0,1,2","  23.3",",,,0,3,1","  24.4",",,,0,3,2","  21.1","2,,,0,3,3","","","","","  25.4",",,,0,1,2","  23.1",",,,0,3,1","  23.9",",,,0,3,2","  22.9","2,,,0,3,3","","","","","","","  28.3",",,,0,1,2","  31.3",",,,0,3,1","  29.9",",,,0,3,2","  23.5","2,,,0,3,3","","","","","","","193.3",",,,0","0",",,,0","24.21",",0","29.25",",,,0","19.18",",,,0","2271","1,,,0"
"USC00122309","1989-08","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","509.6","0","155.3",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","9.4",",0,08,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,21,","32.2",",0,24,+","136.4",",,,0","4.7","0","  27.2",",,,0,1,2","  25.6",",,,0,3,1","  26.1",",,,0,3,2","  25.0",",,,0,3,3","","","","","4.7",",0","  29.4",",,,0,1,2","  34.4",",,,0,3,1","  32.8",",,,0,3,2","  25.6",",,,0,3,3","","","","","  22.2",",,,0,1,2","  16.7",",,,0,3,1","  18.3",",,,0,3,2","  20.6",",,,0,3,3","","","","","  25.0",",,,0,1,2","  26.7",",,,0,3,1","  25.6",",,,0,3,2","  20.6",",,,0,3,3","","","","","  25.0",",,,0,1,2","  22.2",",,,0,3,1","  23.1",",,,0,3,2","  22.8",",,,0,3,3","","","","","","","  27.2",",,,0,1,2","  31.2",",,,0,3,1","  29.9",",,,0,3,2","  23.3",",,,0,3,3","","","","","","","57.9",",,,0","0",",,,0","23.19",",0","28.88",",,,0","17.50",",,,0","2278",",,,0"
"USC00122309","1989-09","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","584.6","0","75.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","2.8",",0,24,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,02,","31.7",",0,01,","107.4",",,,0","55.0","0","  26.1",",,,0,1,2","  24.4",",,,0,3,1","  25.0",",,,0,3,2","  25.0",",,,0,3,3","","","","","50.3",",0","  27.8",",,,0,1,2","  33.9",",,,0,3,1","  32.2",",,,0,3,2","  25.0",",,,0,3,3","","","","","  16.7",",,,0,1,2","  10.0",",,,0,3,1","  11.7",",,,0,3,2","  13.9",",,,0,3,3","","","","","  18.3",",,,0,1,2","  20.0",",,,0,3,1","  20.0",",,,0,3,2","  15.6",",,,0,3,3","","","","","  21.9",",,,0,1,2","  17.9",",,,0,3,1","  19.2",",,,0,3,2","  19.8",",,,0,3,3","","","","","","","  23.8",",,,0,1,2","  26.7",",,,0,3,1","  25.7",",,,0,3,2","  20.7",",,,0,3,3","","","","","","","61.9",",,,0","0",",,,0","19.15",",0","24.47",",,,0","13.84",",,,0","2683","1,,,0"
"USC00122309","1989-10","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","600.8","0","16.2",",0","9",",0","5",",0","1",",0","0",",0","1",",0","0",",0","2",",0","0",",0","18",",0","0",",0","","","","","-0.6",",0,20,","0",",T,0,19,","51",",,0,19,","39.9",",,0,17,","30.6",",0,14,","81.7","3,,,0","207.8","0","  19.4",",,,0,1,2","  19.4",",,,0,3,1","  19.4",",,,0,3,2","  17.8",",,,0,3,3","","","","","152.8",",0","  21.7",",,,0,1,2","  26.1",",,,0,3,1","  24.4",",,,0,3,2","  18.9",",,,0,3,3","","","","","  10.0",",,,0,1,2","   4.4",",,,0,3,1","   6.1",",,,0,3,2","   7.8",",,,0,3,3","","","","","  11.7",",,,0,1,2","   6.7",",,,0,3,1","   7.2",",,,0,3,2","   9.4",",,,0,3,3","","","","","  15.5",",,,0,1,2","  11.6",",,,0,3,1","  12.8",",,,0,3,2","  13.6",",,,0,3,3","","","","","","","  17.9",",,,0,1,2","  20.3",",,,0,3,1","  19.4",",,,0,3,2","  15.3",",,,0,3,3","","","","","","","88.5",",,,0","51",",,,0","13.93",",0","20.54",",,,0","7.31",",,,0","2962",",,,0"
"USC00122309","1989-11","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","600.8","0","0.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","17",",0","0",",0","3",",0","0",",0","","","","","-6.7",",0,17,","0",",,0,30,+","0",",,0,30,+","35.6",",,0,16,","22.8",",0,14,","","","552.4","0","  13.9",",,,0,1,2","  13.9",",,,0,3,1","  13.9",",,,0,3,2","  12.2",",,,0,3,3","","","","","344.6",",0","  16.1",",,,0,1,2","  18.9",",,,0,3,1","  17.2",",,,0,3,2","  14.4",",,,0,3,3","","","","","   5.0",",,,0,1,2","   2.8",",,,0,3,1","   3.3",",,,0,3,2","   4.4",",,,0,3,3","","","","","   7.2",",,,0,1,2","   3.9",",,,0,3,1","   5.0",",,,0,3,2","   5.0",",,,0,3,3","","","","","   9.6",",,,0,1,2","   6.3",",,,0,3,1","   7.3",",,,0,3,2","   7.9",",,,0,3,3","","","","","","","  11.8",",,,0,1,2","  12.3",",,,0,3,1","  12.0",",,,0,3,2","   9.7",",,,0,3,3","","","","","","","77.6",",,,0","0",",,,0","6.85",",0","12.48",",,,0","1.22",",,,0","",""
"USC00122309","1989-12","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","600.8","0","0.0",",0","6",",0","4",",0","0",",0","","","","","10",",0","27",",0","17",",0","0",",0","0",",0","","","","","-28.9",",0,22,","","","","","12.2",",,0,30,","12.8",",0,31,+","","","1305.9","0","   5.6",",,,0,1,2","   4.4",",,,0,3,1","   4.4",",,,0,3,2","   5.0",",,,0,3,3","","","","","753.5",",0","   7.8",",,,0,1,2","   8.9",",,,0,3,1","   8.3",",,,0,3,2","   5.6",",,,0,3,3","","","","","   1.7",",,,0,1,2","   1.1",",,,0,3,1","  -1.7",",,,0,3,2","   0.0",",,,0,3,3","","","","","   1.7",",,,0,1,2","   1.1",",,,0,3,1","  -1.1",",,,0,3,2","   0.0",",,,0,3,3","","","","","   3.2",",,,0,1,2","   2.1",",,,0,3,1","   2.0",",,,0,3,2","   2.2",",,,0,3,3","","","","","","","   3.8",",,,0,1,2","   2.9",",,,0,3,1","   2.8",",,,0,3,2","   2.5",",,,0,3,3","","","","","","","32.0",",,,0","","","-5.97",",0","-0.28",",,,0","-11.67",",,,0","",""
"USC00122309","1990-01","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","0.0","0","0.0",",0","9",",0","6",",0","1",",0","0","1,0","1",",0","0",",0","21",",0","1",",0","0",",0","0",",0","","","","","-8.9",",0,14,+","0","1,,0,31,+","46",",,0,30,","61.7",",,0,20,","20.0",",0,17,","","","1742.5","0","  10.0","1,,,0,1,2","  11.1",",,,0,3,1","  11.7",",,,0,3,2","   7.8",",,,0,3,3","","","","","436.6",",0","  11.1","1,,,0,1,2","  15.6",",,,0,3,1","  13.9",",,,0,3,2","  10.0",",,,0,3,3","","","","","   2.8","1,,,0,1,2","   1.7",",,,0,3,1","   1.7",",,,0,3,2","   0.0",",,,0,3,3","","","","","   2.8","1,,,0,1,2","   2.2",",,,0,3,1","   1.7",",,,0,3,2","   0.6",",,,0,3,3","","","","","   5.3","1,,,0,1,2","   3.9",",,,0,3,1","   4.4",",,,0,3,2","   3.8",",,,0,3,3","","","","","","","   6.7","1,,,0,1,2","   7.6",",,,0,3,1","   7.0",",,,0,3,2","   4.6",",,,0,3,3","","","","","","","98.8",",,,0","46",",,,0","4.25",",0","9.16",",,,0","-0.66",",,,0","",""
"USC00122309","1990-02","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","0.0","0","0.0",",0","15",",0","9",",0","0",",0","0",",0","0",",0","0",",0","17",",0","1",",0","0",",0","0",",0","","","","","-11.7",",0,25,","0",",,0,28,+","0",",,0,28,+","22.4",",,0,16,","19.4",",0,14,","","","2115.0","0","  10.6",",,,0,1,2","  12.8",",,,0,3,1","  12.2",",,,0,3,2","   9.4",",,,0,3,3","","","","","372.5",",0","  12.2",",,,0,1,2","  14.4",",,,0,3,1","  13.9",",,,0,3,2","  10.0",",,,0,3,3","","","","","   3.3",",,,0,1,2","   2.2",",,,0,3,1","   2.8",",,,0,3,2","   2.8",",,,0,3,3","","","","","   4.4",",,,0,1,2","   2.2",",,,0,3,1","   2.8",",,,0,3,2","   3.3",",,,0,3,3","","","","","   6.8",",,,0,1,2","   5.3",",,,0,3,1","   6.0",",,,0,3,2","   5.9",",,,0,3,3","","","","","","","   8.7",",,,0,1,2","  10.7",",,,0,3,1","  10.0",",,,0,3,2","   7.2",",,,0,3,3","","","","","","","121.1",",,,0","0",",,,0","5.03",",0","10.89",",,,0","-0.83",",,,0","",""
"USC00122309","1990-03","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","14.4","0","14.4",",0","10",",0","4",",0","0",",0","0","5,0","1",",0","0",",0","13",",0","0",",0","6",",0","0",",0","","","1","","-7.8",",0,20,","0","5,,0,31,+","89",",,0,24,","13.2",",,0,16,","27.2",",0,14,","","","2428.5","0","  16.1",",,,0,1,2","  16.1",",,,0,3,1","  16.1",",,,0,3,2","  14.4",",,,0,3,3","","","","","313.5",",0","  17.8",",,,0,1,2","  23.3",",,,0,3,1","  21.7",",,,0,3,2","  15.6",",,,0,3,3","","","","","   4.4",",,,0,1,2","   2.2",",,,0,3,1","   2.8",",,,0,3,2","   3.3",",,,0,3,3","","","","","   6.1",",,,0,1,2","   5.0",",,,0,3,1","   6.1",",,,0,3,2","   3.3",",,,0,3,3","","","","","   9.4",",,,0,1,2","   7.5",",,,0,3,1","   8.1",",,,0,3,2","   7.8",",,,0,3,3","","","","","","","  11.8",",,,0,1,2","  14.8",",,,0,3,1","  13.5",",,,0,3,2","   9.3",",,,0,3,3","","","","","","","41.7",",,,0","102",",,,0","8.69",",0","14.28",",,,0","3.09",",,,0","",""
"USC00122309","1990-04","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","35.4","0","21.0",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","8",",0","0",",0","","","2","","-6.1",",0,07,","0",",,0,30,+","0",",,0,30,+","27.4",",,0,11,","30.0",",0,25,","","","2655.7","0","  18.9",",,,0,1,2","  17.2",",,,0,3,1","  16.7",",,,0,3,2","  17.2",",,,0,3,3","","","","","227.2",",0","  22.2",",,,0,1,2","  27.2",",,,0,3,1","  24.4",",,,0,3,2","  18.9",",,,0,3,3","","","","","   8.3",",,,0,1,2","   4.4",",,,0,3,1","   5.0",",,,0,3,2","   6.1",",,,0,3,3","","","","","  10.0",",,,0,1,2","   8.3",",,,0,3,1","   8.3",",,,0,3,2","   8.3",",,,0,3,3","","","","","  12.0",",,,0,1,2","   9.1",",,,0,3,1","   9.4",",,,0,3,2","  10.0",",,,0,3,3","","","","","","","  14.9",",,,0,1,2","  18.4",",,,0,3,1","  16.3",",,,0,3,2","  12.2",",,,0,3,3","","","","","","","93.9",",,,0","0",",,,0","11.46",",0","17.38",",,,0","5.55",",,,0","",""
"USC00122309","1990-05","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","49.6","0","14.2",",0","20",",0","16",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","4.4",",0,23,+","0",",,0,31,+","0",",,0,31,+","69.1",",,0,17,","26.7",",0,20,","","","2748.4","0","  20.0",",,,0,1,2","  18.9","1,,,0,3,1","  18.3",",,,0,3,2","  18.3",",,,0,3,3","","","","","92.7",",0","  23.3","1,,,0,1,2","  27.8","1,,,0,3,1","  23.9",",,,0,3,2","  18.3",",,,0,3,3","","","","","  11.1",",,,0,1,2","   8.9","1,,,0,3,1","   9.4",",,,0,3,2","  12.2",",,,0,3,3","","","","","  16.1","1,,,0,1,2","  14.4","1,,,0,3,1","  13.9",",,,0,3,2","  13.3",",,,0,3,3","","","","","  16.9",",,,0,1,2","  14.2","1,,,0,3,1","  14.0",",,,0,3,2","  15.0",",,,0,3,3","","","","","","","  19.5","1,,,0,1,2","  22.1","1,,,0,3,1","  19.6",",,,0,3,2","  16.3",",,,0,3,3","","","","","","","271.6",",,,0","0",",,,0","15.80",",0","20.64",",,,0","10.96",",,,0","",""
"USC00122309","1990-06","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","172.1","0","122.5","1,0","12",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","1",",0","","","","","5.0","1,0,05,","0",",,0,30,+","0",",,0,30,+","136.7",",,0,07,","32.2",",0,09,","","","2760.3","0","  26.1",",,,0,1,2","  23.9",",,,0,3,1","  23.9",",,,0,3,2","  23.3","2,,,0,3,3","","","","","11.9",",0","  28.9",",,,0,1,2","  34.4",",,,0,3,1","  31.1",",,,0,3,2","  23.9","2,,,0,3,3","","","","","  17.8",",,,0,1,2","  12.2",",,,0,3,1","  12.8",",,,0,3,2","  14.4","2,,,0,3,3","","","","","  20.6",",,,0,1,2","  18.3",",,,0,3,1","  17.2",",,,0,3,2","  17.8","2,,,0,3,3","","","","","  22.6",",,,0,1,2","  19.7",",,,0,3,1","  19.3",",,,0,3,2","  20.2","2,,,0,3,3","","","","","","","  25.9",",,,0,1,2","  29.7",",,,0,3,1","  26.7",",,,0,3,2","  21.2","2,,,0,3,3","","","","","","","199.5",",,,0","0",",,,0","22.15","1,0","27.72",",,,0","16.57","1,,,0","",""
"USC00122309","1990-07","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","339.8","0","167.7",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","","","","","12.8",",0,16,+","0",",,0,31,+","0",",,0,31,+","40.9",",,0,21,","35.0",",0,10,","","","2.7","0","  27.8",",,,0,1,2","  26.1",",,,0,3,1","  26.1",",,,0,3,2","  26.1","1,,,0,3,3","","","","","2.7",",0","  30.6",",,,0,1,2","  38.9",",,,0,3,1","  35.6",",,,0,3,2","  27.8",",,,0,3,3","","","","","  21.7",",,,0,1,2","  17.8",",,,0,3,1","  17.8",",,,0,3,2","  19.4","1,,,0,3,3","","","","","  23.3",",,,0,1,2","  21.7",",,,0,3,1","  20.6",",,,0,3,2","  20.0",",,,0,3,3","","","","","  24.8",",,,0,1,2","  21.9",",,,0,3,1","  21.5",",,,0,3,2","  22.8","1,,,0,3,3","","","","","","","  27.9",",,,0,1,2","  32.2",",,,0,3,1","  29.3",",,,0,3,2","  23.6",",,,0,3,3","","","","","","","106.0",",,,0","0",",,,0","23.65",",0","29.21",",,,0","18.10",",,,0","",""
"USC00122309","1990-08","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","481.8","0","142.0",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","9.4",",0,07,","0",",,0,31,+","0",",,0,31,+","46.5",",,0,05,","33.9",",0,29,","","","4.7","0","  26.7",",,,0,1,2","  25.6",",,,0,3,1","  25.0",",,,0,3,2","  25.0",",,,0,3,3","","","","","2.0",",0","  29.4",",,,0,1,2","  37.2",",,,0,3,1","  33.9",",,,0,3,2","  26.7","1,,,0,3,3","","","","","  22.2",",,,0,1,2","  16.7",",,,0,3,1","  16.7",",,,0,3,2","  20.0",",,,0,3,3","","","","","  24.4",",,,0,1,2","  27.2",",,,0,3,1","  24.4",",,,0,3,2","  20.0","1,,,0,3,3","","","","","  24.5",",,,0,1,2","  21.4",",,,0,3,1","  21.2",",,,0,3,2","  22.4",",,,0,3,3","","","","","","","  27.1",",,,0,1,2","  32.2",",,,0,3,1","  29.1",",,,0,3,2","  23.3","1,,,0,3,3","","","","","","","120.7",",,,0","0",",,,0","22.85",",0","28.74",",,,0","16.95",",,,0","",""
