"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023065","1926-06","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","122.9","6","89.9",",6","7",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","10",",6","","","","","","","5.0",",6,22,","","","","","15.5",",,6,15,","38.3",",6,29,","","","3143.2","6","","","16.5",",6","","","","","","","","","","","","","","","45.8",",,,6","","","20.78",",6","29.20",",,,6","12.36",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1926-07","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","306.3","6","183.4",",6","8",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","14",",6","","","","","","","12.2",",6,31,","","","0",",,6,31,+","16.8",",,6,15,","40.0",",6,19,","","","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","56.2",",,,6","0",",,,6","24.25",",6","32.60",",,,6","15.90",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1926-08","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","510.9","6","204.6",",6","6",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","20",",6","","","","","","","12.8",",6,29,","","","0",",,6,31,+","29.5",",,6,11,","41.1",",6,26,","","","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","62.4",",,,6","0",",,,6","24.93",",6","33.82",",,,6","16.04",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1926-09","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","578.5","6","67.6",",6","5",",6","2",",6","1",",6","","","0",",6","0",",6","2",",6","0",",6","24",",6","5",",6","","","","","","","-6.1",",6,25,","","","0",",,6,30,+","58.4",",,6,05,","36.7",",6,01,","","","74.5","6","","","74.5",",6","","","","","","","","","","","","","","","68.1",",,,6","0",",,,6","18.10",",6","25.29",",,,6","10.92",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1926-10","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","588.0","6","9.5",",6","1",",6","1",",6","0",",6","","","1",",6","0",",6","6",",6","0",",6","19",",6","1",",6","","","","","","","-2.8",",6,23,","","","51",",,6,30,","12.2",",,6,30,","35.6",",6,17,","","","245.1","6","","","170.6",",6","","","","","","","","","","","","","","","12.2",",,,6","51",",,,6","13.14",",6","21.98",",,,6","4.30",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1926-11","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","588.0","6","0.0",",6","4",",6","2",",6","0",",6","","","1",",6","0",",6","25",",6","5",",6","2",",6","0",",6","","","","","","","-11.7",",6,18,","","","38",",,6,08,","15.5",",,6,14,","22.2",",6,05,","","","687.1","6","","","442.0",",6","","","","","","","","","","","","","","","24.1",",,,6","64",",,,6","3.60",",6","10.20",",,,6","-3.01",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1926-12","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","588.0","6","0.0",",6","4",",6","1",",6","0",",6","","","1",",6","3",",6","30",",6","7",",6","1",",6","0",",6","","","","","","","-21.1",",6,15,","","","51",",,6,09,","4.6",",,6,09,","24.4",",6,02,","","","1314.2","6","","","627.1",",6","","","","","","","","","","","","","","","6.7",",,,6","64",",,,6","-1.90",",6","3.82",",,,6","-7.61",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1927-01","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","4",",6","1",",6","0",",6","","","","","2",",6","27",",6","7",",6","1",",6","0",",6","","","","","","","-20.0",",6,22,","","","","","2.8",",,6,13,","21.7",",6,05,","","","1893.9","6","","","579.7",",6","","","","","","","","","","","","","","","3.7",",,,6","","","-0.37",",6","6.56",",,,6","-7.29",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1927-02","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","7",",6","2",",6","0",",6","","","3",",6","1",",6","23",",6","5",",6","0",",6","0",",6","","","","","","","-21.1",",6,09,","","","76",",,6,28,","6.1",",,6,13,","19.4",",6,21,","","","2374.1","6","","","480.2",",6","","","","","","","","","","","","","","","16.1",",,,6","191",",,,6","1.18",",6","8.03",",,,6","-5.66",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1927-03","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","11",",6","4",",6","1",",6","","","3",",6","1",",6","22",",6","5",",6","0",",6","0",",6","","","","","","","-20.6",",6,01,","","","305",",,6,12,","27.2",",,6,12,","20.6",",6,24,","","","2867.4","6","","","493.3",",6","","","","","","","","","","","","","","","46.7",",,,6","420",",,,6","2.42",",6","8.22",",,,6","-3.38",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1927-04","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","4.4","6","4.4",",6","9",",6","4",",6","1",",6","","","1",",6","0",",6","8",",6","0",",6","15",",6","0",",6","","","","","","","-5.6",",6,21,","","","64",",,6,14,","30.2",",,6,14,","31.7",",6,26,","","","3088.1","6","","","220.7",",6","","","","","","","","","","","","","","","81.9",",,,6","64",",,,6","11.13",",6","18.70",",,,6","3.55",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1927-05","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","43.9","6","39.5",",6","5",",6","2",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","25",",6","5",",6","","","","","","","0.0",",6,10,","","","0",",,6,31,+","3.6",",,6,06,","37.2",",6,17,","","","3168.3","6","","","80.2",",6","","","","","","","","","","","","","","","7.9",",,,6","0",",,,6","17.02",",6","25.68",",,,6","8.36",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1927-06","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","124.7","6","80.8",",6","15",",6","8",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","6",",6","","","","","","","5.6",",6,13,","","","0",",,6,30,+","32.5",",,6,05,","37.8",",6,27,","","","3217.0","6","","","48.7",",6","","","","","","","","","","","","","","","106.9",",,,6","0",",,,6","19.40",",6","26.55",",,,6","12.26",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1927-07","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","279.1","6","154.4",",6","10",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","14",",6","","","","","","","10.0",",6,01,","","","0",",,6,31,+","11.9",",,6,23,","36.7",",6,09,+","","","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","63.8",",,,6","0",",,,6","23.31",",6","31.42",",,,6","15.21",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1927-08","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","368.0","6","88.9",",6","10",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","28",",6","6",",6","","","","","","","6.7",",6,19,","","","0",",,6,31,+","9.9",",,6,07,","33.3",",6,21,+","","","13.9","6","","","13.9",",6","","","","","","","","","","","","","","","40.3",",,,6","0",",,,6","20.75",",6","27.75",",,,6","13.75",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1927-09","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","476.7","6","108.7",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","2",",6","0",",6","26",",6","13",",6","","","","","","","-1.1",",6,26,","","","0",",T,6,26,","8.4",",,6,26,","36.7",",6,18,+","","","69.7","6","","","55.8",",6","","","","","","","","","","","","","","","18.5",",,,6","0",",T,,6","20.10",",6","29.43",",,,6","10.76",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1927-10","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","477.3","6","0.6",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","3",",6","0",",6","21",",6","0",",6","","","","","","","-1.1",",6,12,","","","0",",,6,31,+","5.1",",,6,02,","30.6",",6,18,+","","","186.3","6","","","116.6",",6","","","","","","","","","","","","","","","10.1",",,,6","0",",,,6","14.59",",6","24.35",",,,6","4.82",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1927-11","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","478.2","6","0.9",",6","4",",6","1",",6","0",",6","","","1",",6","0",",6","21",",6","0",",6","4",",6","0",",6","","","","","","","-11.1",",6,30,","","","38",",,6,30,","3.8",",,6,30,","30.6",",6,10,","","","544.7","6","","","358.4",",6","","","","","","","","","","","","","","","6.9",",,,6","46",",,,6","6.42",",6","14.89",",,,6","-2.05",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1927-12","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","478.2","6","0.0",",6","6",",6","0",",6","0",",6","","","0",",6","5",",6","31",",6","10",",6","0",",6","0",",6","","","","","","","-25.0",",6,31,","","","13",",,6,28,+","1.8",",,6,28,","16.1",",6,12,","","","1241.1","6","","","696.4",",6","","","","","","","","","","","","","","","4.2",",,,6","34",",,,6","-4.13",",6","4.03",",,,6","-12.29",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1928-01","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","1",",6","0",",6","0",",6","","","0",",6","1",",6","26",",6","4",",6","2",",6","0",",6","","","","","","","-26.1",",6,01,","","","8",",,6,03,","1.0",",,6,03,","22.8",",6,10,","","","1758.7","6","","","517.6",",6","","","","","","","","","","","","","","","1.0",",,,6","8",",,,6","1.64",",6","8.99",",,,6","-5.71",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1928-02","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","2",",6","1",",6","0",",6","","","1",",6","0",",6","27",",6","5",",6","1",",6","0",",6","","","","","","","-16.7",",6,23,","","","38",",,6,13,","4.1",",,6,13,","21.1",",6,03,","","","2284.0","6","","","525.3",",6","","","","","","","","","","","","","","","5.6",",,,6","51",",,,6","0.22",",6","7.64",",,,6","-7.20",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1928-03","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","5",",6","3",",6","0",",6","","","2",",6","0",",6","19",",6","0",",6","7",",6","0",",6","","","","","","","-13.9",",6,16,","","","114",",,6,15,","11.4",",,6,08,","26.7",",6,23,","","","2672.3","6","","","388.3",",6","","","","","","","","","","","","","","","26.8",",,,6","139",",,,6","5.81",",6","13.62",",,,6","-2.01",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1928-04","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","5",",6","2",",6","0",",6","","","1",",6","0",",6","13",",6","0",",6","9",",6","0",",6","","","","","","","-10.6",",6,09,","","","25",",,6,09,","4.3",",,6,22,","29.4",",6,28,","","","2956.6","6","","","284.3",",6","","","","","","","","","","","","","","","9.4",",,,6","25",",,,6","8.86",",6","17.45",",,,6","0.26",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1928-05","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","30.9","6","30.9",",6","12",",6","7",",6","2",",6","","","1",",6","0",",6","2",",6","0",",6","22",",6","3",",6","","","","","","","0.0",",6,04,+","","","38",",,6,03,","36.8",",,6,03,","35.6",",6,30,","","","3060.3","6","","","103.7",",6","","","","","","","","","","","","","","","135.4",",,,6","38",",,,6","15.98",",6","23.41",",,,6","8.55",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1928-06","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","44.8","6","13.9",",6","23",",6","13",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","","","6.1",",6,05,+","","","0",",,6,30,+","45.5",",,6,18,","31.7",",6,07,","","","3127.6","6","","","67.3",",6","","","","","","","","","","","","","","","198.3",",,,6","0",",,,6","16.55",",6","22.79",",,,6","10.32",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1928-07","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","178.8","6","134.0",",6","10",",6","10",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","9",",6","","","","","","","11.7",",6,08,","","","0",",,6,31,+","33.8",",,6,21,","37.2",",6,05,","","","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","156.2",",,,6","0",",,,6","22.65",",6","29.69",",,,6","15.62",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1928-08","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","307.7","6","128.9",",6","6",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","14",",6","","","","","","","6.1",",6,24,","","","0",",,6,31,+","19.1",",,6,05,","37.8",",6,19,","","","4.7","6","","","4.7",",6","","","","","","","","","","","","","","","39.5",",,,6","0",",,,6","22.34",",6","30.35",",,,6","14.32",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1928-09","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","348.6","6","40.9",",6","5",",6","2",",6","0",",6","","","0",",6","0",",6","2",",6","0",",6","27",",6","6",",6","","","","","","","0.0",",6,25,+","","","0",",,6,30,+","3.8",",,6,01,","35.0",",6,19,","","","61.3","6","","","56.6",",6","","","","","","","","","","","","","","","10.1",",,,6","0",",,,6","17.81",",6","27.65",",,,6","7.97",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1928-10","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","358.9","6","10.3",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","7",",6","0",",6","15",",6","2",",6","","","","","","","-3.9",",6,22,","","","5",",,6,29,","19.8",",,6,14,","32.2",",6,07,+","","","274.6","6","","","213.3",",6","","","","","","","","","","","","","","","31.6",",,,6","5",",,,6","11.78",",6","19.41",",,,6","4.16",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1928-11","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","358.9","6","0.0",",6","7",",6","3",",6","0",",6","","","1",",6","0",",6","24",",6","3",",6","2",",6","0",",6","","","","","","","-10.6",",6,02,","","","102",",,6,30,","22.9",",,6,01,","22.8",",6,10,","","","697.0","6","","","422.4",",6","","","","","","","","","","","","","","","42.3",",,,6","102",",,,6","4.25",",6","11.21",",,,6","-2.71",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1928-12","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","358.9","6","0.0",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","30",",6","3",",6","1",",6","0",",6","","","","","","","-12.8",",6,19,","","","0",",,6,31,+","0.3",",,6,12,","22.2",",6,27,","","","1269.0","6","","","572.0",",6","","","","","","","","","","","","","","","0.3",",,,6","0",",,,6","-0.12",",6","6.00",",,,6","-6.24",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1929-01","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","3",",6","0",",6","0",",6","","","0",",6","3",",6","31",",6","12",",6","0",",6","0",",6","","","","","","","-21.1",",6,25,","","","0",",T,6,29,+","0.3",",,6,29,+","13.9",",6,17,+","","","1973.5","6","","","704.5",",6","","","","","","","","","","","","","","","0.9",",,,6","0",",T,,6","-4.39",",6","2.60",",,,6","-11.38",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1929-02","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","7",",6","1",",6","0",",6","","","3",",6","6",",6","28",",6","11",",6","0",",6","0",",6","","","","","","","-23.9",",6,08,","","","25",",,6,15,+","2.5",",,6,06,","13.9",",6,23,","","","2630.7","6","","","657.2",",6","","","","","","","","","","","","","","","7.4",",,,6","75",",,,6","-5.14",",6","1.79",",,,6","-12.06",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1929-03","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","2",",6","0",",6","0",",6","","","0",",6","0",",6","25",",6","0",",6","3",",6","0",",6","","","","","","","-11.1",",6,01,","","","0",",T,6,15,","0.5",",,6,19,","26.1",",6,29,","","","3026.3","6","","","395.6",",6","","","","","","","","","","","","","","","0.8",",,,6","0",",T,,6","5.57",",6","13.40",",,,6","-2.25",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1929-04","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.8","6","0.8",",6","5",",6","3",",6","1",",6","","","0",",6","0",",6","10",",6","0",",6","12",",6","0",",6","","","","","","","-7.2",",6,01,","","","0",",,6,30,+","35.6",",,6,20,","30.0",",6,04,","","","3264.4","6","","","238.1",",6","","","","","","","","","","","","","","","50.9",",,,6","0",",,,6","10.43",",6","18.94",",,,6","1.91",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1929-05","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","9.8","6","9.0",",6","9",",6","7",",6","1",",6","","","0",",6","0",",6","1",",6","0",",6","17",",6","1",",6","","","","","","","0.0",",6,02,","","","0",",,6,31,+","34.5",",,6,29,","32.2",",6,26,","","","3397.1","6","","","132.7",",6","","","","","","","","","","","","","","","89.2",",,,6","0",",,,6","14.34",",6","21.52",",,,6","7.16",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1929-06","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","91.0","6","81.2",",6","9",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","26",",6","10",",6","","","","","","","7.2",",6,20,","","","0",",,6,30,+","18.5",",,6,07,","38.3",",6,26,","","","3424.6","6","","","27.5",",6","","","","","","","","","","","","","","","64.6",",,,6","0",",,,6","20.12",",6","28.12",",,,6","12.13",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1929-07","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","300.2","6","209.2",",6","7",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","22",",6","","","","","","","10.6",",6,09,","","","0",",,6,31,+","17.8",",,6,23,","38.3",",6,03,","","","0.8","6","","","0.8",",6","","","","","","","","","","","","","","","47.8",",,,6","0",",,,6","25.05",",6","33.45",",,,6","16.66",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1929-08","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","478.0","6","177.8",",6","7",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","17",",6","","","","","","","12.8",",6,14,","","","0",",,6,31,+","26.7",",,6,03,","38.3",",6,01,","","","0.8","6","","","0.0",",6","","","","","","","","","","","","","","","75.8",",,,6","0",",,,6","24.07",",6","32.15",",,,6","15.99",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1929-09","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","514.5","6","36.5","1,6","8",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","19","1,6","3","1,6","","","","","","","2.2",",6,09,","","","0",",,6,30,+","23.1",",,6,06,","37.8","1,6,01,","","","97.3","6","","","96.5","1,6","","","","","","","","","","","","","","","57.3",",,,6","0",",,,6","16.19","1,6","23.66","1,,,6","8.72",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1929-10","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","515.3","6","0.8","1,6","7",",6","5",",6","0",",6","","","1",",6","0",",6","6",",6","1","1,6","16","1,6","0","1,6","","","","","","","-6.7",",6,31,","","","51",",,6,30,","15.5",",,6,29,","30.0","1,6,05,","","","287.6","6","","","190.3","1,6","","","","","","","","","","","","","","","41.1",",,,6","51",",,,6","11.93","1,6","19.20","1,,,6","4.65",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1929-11","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","515.3","6","0.0","1,6","8",",6","3",",6","1",",6","","","","","1",",6","30",",6","10","1,6","0","1,6","0","1,6","","","","","","","-20.0",",6,22,","","","","","31.5",",,6,07,","15.6","1,6,05,","","","840.6","6","","","553.0","1,6","","","","","","","","","","","","","","","45.2",",,,6","","","-0.81","1,6","4.79","1,,,6","-6.40",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1929-12","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","515.3","6","0.0","1,6","1",",6","1",",6","0",",6","","","1",",6","2","1,6","26","1,6","5",",6","1",",6","0",",6","","","","","","","-18.3","1,6,19,","","","46",",,6,01,","3.6",",,6,01,","21.1",",6,13,","","","1360.1","6","","","519.5",",6","","","","","","","","","","","","","","","3.6",",,,6","46",",,,6","1.20","1,6","8.34",",,,6","-5.94","1,,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1930-01","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","4",",6","0",",6","0",",6","","","0",",6","12",",6","31",",6","17",",6","0",",6","0",",6","","","","","","","-28.9",",6,17,","","","13",",,6,08,","0.8",",,6,08,","17.8",",6,04,","","","2185.3","6","","","825.2",",6","","","","","","","","","","","","","","","1.7",",,,6","41",",,,6","-8.29",",6","-1.41",",,,6","-15.16",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1930-02","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","3",",6","1",",6","0",",6","","","1",",6","0",",6","23",",6","1",",6","5",",6","0",",6","","","","","","","-7.2",",6,15,+","","","25",",,6,25,","3.0",",,6,25,","22.8",",6,20,+","","","2528.2","6","","","342.9",",6","","","","","","","","","","","","","","","6.8",",,,6","38",",,,6","6.09",",6","14.70",",,,6","-2.53",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1930-03","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","1",",6","0",",6","29",",6","2",",6","4",",6","0",",6","","","","","","","-14.4",",6,03,","","","76",",,6,17,","4.3",",,6,17,","25.0",",6,16,","","","2986.8","6","","","458.6",",6","","","","","","","","","","","","","","","4.3",",,,6","84",",,,6","3.54",",6","12.22",",,,6","-5.14",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1930-04","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","1.9","6","1.9",",6","5",",6","3",",6","0",",6","","","0",",6","0",",6","3",",6","0",",6","14",",6","1",",6","","","","","","","-6.1",",6,01,","","","0",",,6,30,+","19.8",",,6,25,","32.2",",6,09,","","","3155.0","6","","","168.2",",6","","","","","","","","","","","","","","","39.4",",,,6","0",",,,6","12.79",",6","20.95",",,,6","4.63",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1930-05","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","11.7","6","9.8",",6","12",",6","8",",6","1",",6","","","1",",6","0",",6","1",",6","0",",6","19",",6","0",",6","","","","","","","-1.7",",6,18,","","","64",",,6,18,","28.4",",,6,10,","31.1",",6,26,+","","","3295.6","6","","","140.6",",6","","","","","","","","","","","","","","","112.4",",,,6","64",",,,6","14.11",",6","21.79",",,,6","6.44",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1930-06","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","81.7","6","70.0",",6","9",",6","6",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","5",",6","","","","","","","6.7",",6,06,","","","0",",,6,30,+","48.3",",,6,17,","37.2",",6,28,","","","3312.4","6","","","16.8",",6","","","","","","","","","","","","","","","143.8",",,,6","0",",,,6","20.11",",6","27.92",",,,6","12.29",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1930-07","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","291.2","6","209.5",",6","8",",6","6",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","21",",6","","","","","","","12.8",",6,29,","","","0",",,6,31,+","37.1",",,6,21,","38.9",",6,17,+","","","0.3","6","","","0.3",",6","","","","","","","","","","","","","","","104.3",",,,6","0",",,,6","25.08",",6","33.68",",,,6","16.49",",,,6","","","","","","","","","","","","","","","","","","","",""
"USW00023065","1930-08","39.3672","-101.6932","1114.3","GOODLAND RENNER FIELD, KS US","","","463.8","6","172.6","2,6","9",",6","8",",6","1",",6","","","0",",6","0","2,6","0","2,6","0",",6","31",",6","15",",6","","","","","","","12.8","2,6,25,","","","0",",,6,31,+","27.4",",,6,15,","39.4",",6,02,","","","0.3","6","","","0.0",",6","","","","","","","","","","","","","","","83.1",",,,6","0",",,,6","24.07","2,6","32.15",",,,6","15.98","2,,,6","","","","","","","","","","","","","","","","","","","",""
