"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014792","2002-05","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.3",",W","48.4","W","19.2",",W","9",",W","6",",W","1",",W","","","0",",W","0",",W","0",",W","16",",W","0",",W","","","","","","","1.1",",W,20,+","","","46.2",",,W,18,","31.1",",W,31,","2452.0","W","118.5",",W","118.9",",,,W","","","15.13",",W","21.13",",,,W","9.13",",,,W","0",",W","250",",W","260",",W","16.5",",W","22.8",",W"
"USW00014792","2002-06","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.7",",W","152.6","W","104.2",",W","13",",W","9",",W","1",",W","","","0",",W","0",",W","0",",W","27",",W","4",",W","","","","","","","11.1",",W,18,+","","","33.5",",,W,06,","33.9",",W,26,","2462.2","W","10.2",",W","129.1",",,,W","","","21.47",",W","27.22",",,,W","15.71",",,,W","0","1,W","80",",W","170",",W","12.5",",W","16.5",",W"
"USW00014792","2002-07","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.7",",W","365.1","W","212.5",",W","5",",W","2",",W","0",",W","","","0",",W","0",",W","0",",W","31",",W","15",",W","","","","","","","12.2",",W,12,","","","7.1",",,W,09,","36.7",",W,29,","0.0","W","0.0",",W","15.6",",,,W","","","25.19",",W","31.33",",,,W","19.05",",,,W","","","200",",W","220",",W","10.7",",W","13.0",",W"
"USW00014792","2002-08","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.8",",W","572.2","W","207.1",",W","7",",Z","5",",Z","2",",Z","","","0",",W","0",",W","0",",W","30",",W","14",",W","","","","","","","13.9",",W,07,","","","37.1",",,Z,29,","37.8",",W,02,","1.4","W","1.4",",W","102.6",",,,Z","","","24.97",",W","30.86",",,,W","19.08",",,,W","0","1,W","350",",W","350",",W","12.5",",W","17.4",",W"
"USW00014792","2002-09","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.7",",W","635.3","W","63.1",",W","8",",W","6",",W","1",",W","","","0",",W","0",",W","0",",W","28",",W","1",",W","","","","","","","9.4",",W,30,+","","","40.9",",,W,01,","32.2",",W,09,","14.8","W","13.4",",W","108.2",",,,W","","","19.99",",W","25.97",",,,W","14.01",",,,W","0","4,W","310",",W","290",",W","14.8",",W","19.2",",W"
"USW00014792","2002-10","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.8",",W","650.0","W","14.7",",W","13",",W","8",",W","1",",W","","","0",",W","0",",W","0",",W","6",",W","0",",W","","","","","","","0.6",",W,29,","","","41.4",",,W,11,","29.4",",W,02,","222.4","W","207.6",",W","127.3",",,,W","","","12.11",",W","16.54",",,,W","7.68",",,,W","0","2,W","20",",W","300",",W","10.7",",W","13.9",",W"
"USW00014792","2002-11","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.0",",W","650.0","W","0.0",",W","13",",W","10",",W","1",",W","","","0",",W","14",",W","0",",W","1",",W","0",",W","","","","","","","-5.0",",W,28,","","","33.0",",,W,17,","21.7",",W,10,","587.1","W","364.7",",W","117.7",",,,W","","","6.18",",W","10.92",",,,W","1.43",",,,W","0","1,W","320",",W","300",",W","13.4",",W","17.9",",W"
"USW00014792","2002-12","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.1",",W","650.0","W","0.0",",W","11",",W","6",",W","2",",W","","","0",",W","27",",W","4",",W","0",",W","0",",W","","","","","","","-12.8",",W,07,","","","26.7",",,W,25,","16.1",",W,20,","1148.7","W","561.6",",W","99.2",",,,W","","","0.22",",W","4.46",",,,W","-4.03",",,,W","0","3,W","320",",W","310",",W","13.0",",W","17.9",",W"
"USW00014792","2003-01","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.8",",W","0.0","W","0.0",",W","9",",W","4",",W","0",",W","","","0",",W","30",",W","18",",W","0",",W","0",",W","","","","","","","-15.0",",W,28,+","","","20.6",",,W,01,","10.6",",W,09,","1820.4","W","671.7",",W","43.0",",,,W","","","-3.34",",W","0.25",",,,W","-6.92",",,,W","0","1,W","260",",W","270",",W","16.5",",W","22.8",",W"
"USW00014792","2003-02","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.6",",W","0.0","W","0.0",",W","13",",W","7",",W","1",",W","","","0",",W","24",",W","10",",W","0",",W","0",",W","","","","","","","-12.2",",W,16,","","","46.7",",,W,22,","9.4",",W,03,","2386.2","W","565.8",",W","114.8",",,,W","","","-1.87",",W","1.85",",,,W","-5.59",",,,W","","","250",",W","270",",W","13.4",",W","18.3",",W"
"USW00014792","2003-03","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.3",",W","0.0","W","0.0",",W","10",",W","8",",W","1",",W","","","0",",W","19",",W","2",",W","1",",W","0",",W","","","","","","","-11.1",",W,07,","","","33.3",",,W,20,","22.2",",W,29,","2807.8","W","421.6",",W","107.9",",,,W","","","4.73",",W","10.62",",,,W","-1.15",",,,W","0",",W","310",",W","180",",W","12.5",",W","15.6",",W"
"USW00014792","2003-04","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","4.1",",W","1.4","W","1.4",",W","10",",W","6",",W","0",",W","","","0",",W","6",",W","1",",W","6",",W","0",",W","","","","","","","-5.6",",W,01,","","","15.2",",,W,07,","29.4",",W,16,","3089.5","W","281.7",",W","52.2",",,,W","","","8.99",",W","14.42",",,,W","3.56",",,,W","0","3,W","60",",W","70",",W","11.2",",W","14.3",",W"
"USW00014792","2003-05","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.9",",W","4.2","W","2.8",",W","19",",W","9",",W","1",",W","","","0",",W","0",",W","0",",W","8",",W","0",",W","","","","","","","2.8",",W,19,+","","","37.6",",,W,26,","26.1",",W,30,+","3233.6","W","144.1",",W","114.7",",,,W","","","13.77",",W","18.56",",,,W","8.99",",,,W","0","1,W","70",",W","270",",W","13.4",",W","17.0",",W"
"USW00014792","2003-06","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.7",",W","80.3","W","76.1",",W","15",",W","11",",W","1",",W","","","0",",W","0",",W","0",",W","21",",W","3",",W","","","","","","","7.8",",W,02,","","","42.9",",,W,04,","33.3",",W,26,","3269.2","W","35.6",",W","190.9",",,,W","","","19.68",",W","24.53",",,,W","14.83",",,,W","","","310",",W","320",",W","9.8",",W","13.9",",W"
"USW00014792","2003-07","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.8",",W","249.5","W","169.2",",W","14",",W","7",",W","0",",W","","","0",",W","0",",W","0",",W","30",",W","3",",W","","","","","","","14.4",",W,20,","","","19.8",",,W,22,","33.3",",W,05,+","0.0","W","0.0",",W","76.2",",,,W","","","23.79",",W","29.10",",,,W","18.48",",,,W","0","2,W","250",",W","240",",W","12.5",",W","16.1",",W"
"USW00014792","2003-08","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.3",",W","431.5","W","182.0",",W","14",",W","7",",W","0",",W","","","0",",W","0",",W","0",",W","31",",W","1",",W","","","","","","","10.6",",W,24,","","","24.9",",,W,01,","33.3",",W,22,","0.2","W","0.2",",W","79.2",",,,W","","","24.20",",W","29.07",",,,W","19.32",",,,W","","","350",",W","350",",W","9.8",",W","13.4",",W"
"USW00014792","2003-09","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.3",",W","476.7","W","45.2",",W","13",",W","11",",W","1",",W","","","0",",W","0",",W","0",",W","26",",W","0",",W","","","","","","","7.8",",W,30,","","","29.2",",,W,13,","28.3",",W,19,+","16.9","W","16.7",",W","145.5",",,,W","","","19.28",",W","23.79",",,,W","14.77",",,,W","0",",W","80",",W","80",",W","14.8",",W","19.7",",W"
"USW00014792","2003-10","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.9",",W","477.8","W","1.1",",W","11",",W","6",",W","3",",W","","","0",",W","2",",W","0",",W","8",",W","0",",W","","","","","","","-0.6",",W,25,","","","47.0",",,W,27,","26.1",",W,09,","230.1","W","213.2",",W","143.7",",,,W","","","11.49",",W","17.10",",,,W","5.88",",,,W","0","2,W","320",",W","300",",W","13.0",",W","19.7",",W"
"USW00014792","2003-11","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.1",",W","478.7","W","0.9",",W","8",",W","7",",W","3",",W","","","0",",W","8",",W","0",",W","3",",W","0",",W","","","","","","","-5.0",",W,10,","","","52.6",",,W,19,","26.7",",W,03,","506.9","W","276.8",",W","146.9",",,,W","","","9.14",",W","13.98",",,,W","4.29",",,,W","","","280",",W","270",",W","16.5",",W","21.5",",W"
"USW00014792","2003-12","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.9",",W","478.7","W","0.0",",W","9",",W","6",",W","3",",W","","","0",",W","27",",W","2",",W","0",",W","0",",W","","","","","","","-8.3",",W,08,","","","49.5",",,W,24,","14.4",",W,23,+","1013.6","W","506.7",",W","156.2",",,,W","","","1.99",",W","6.17",",,,W","-2.19",",,,W","","","290","1,W","300","1,W","13.9","1,W","17.9","1,W"
"USW00014792","2004-01","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","4.0",",W","0.0","W","0.0",",W","10",",W","5",",W","0",",W","","","0",",W","28",",W","21",",W","0",",W","0",",W","","","","","","","-17.2",",W,10,","","","14.0",",,W,18,","12.2",",W,03,","1722.1","W","708.5",",W","49.3",",,,W","","","-4.52",",W","-0.78",",,,W","-8.26",",,,W","0","1,W","290",",W","320",",W","12.5",",W","17.0",",W"
"USW00014792","2004-02","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.3",",W","0.0","W","0.0",",W","6",",W","3",",W","1",",W","","","0",",W","26",",W","3",",W","0",",W","0",",W","","","","","","","-12.2",",W,16,","","","42.4",",,W,06,","16.7",",W,29,","2231.8","W","509.7",",W","65.1",",,,W","","","0.76",",W","5.77",",,,W","-4.25",",,,W","0","1,W","280",",W","300",",W","10.3",",W","14.8",",W"
"USW00014792","2004-03","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.6",",W","0.0","W","0.0",",W","17",",Z","7",",Z","0",",Z","","","0",",W","14",",W","1",",W","2",",W","0",",W","","","","","","","-7.2",",W,23,","","","15.2",",,Z,16,","22.2",",W,26,","2613.6","W","381.8",",W","76.4",",,,Z","","","6.02",",W","10.52",",,,W","1.51",",,,W","","","290",",W","300",",W","13.0",",W","17.0",",W"
"USW00014792","2004-04","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.9",",W","0.0","W","0.0",",W","16",",W","10",",W","2",",W","","","0",",W","3",",W","0",",W","7",",W","0",",W","","","","","","","-1.7",",W,05,","","","41.4",",,W,13,","30.0",",W,19,","2822.9","W","209.3",",W","152.5",",,,W","","","11.36",",W","16.94",",,,W","5.78",",,,W","0",",W","70",",W","290",",W","13.4",",W","20.1",",W"
"USW00014792","2004-05","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.0",",W","68.1","W","68.1",",W","12",",Z","6",",Z","0",",Z","","","0",",W","0",",W","0",",W","23",",W","2",",W","","","","","","","3.9",",W,04,","","","18.3",",,Z,03,","32.2",",W,24,+","2869.9","W","47.0",",W","61.4",",,,Z","","","19.01",",W","24.93",",,,W","13.10",",,,W","0","3,W","260",",W","260",",W","10.3",",W","13.4",",W"
"USW00014792","2004-06","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.8",",W","162.7","W","94.6",",W","12",",W","7",",W","0",",W","","","0",",W","0",",W","0",",W","27",",W","1",",W","","","","","","","10.0",",W,21,","","","5.8",",,W,29,+","33.9",",W,09,","2881.3","W","11.4",",W","36.8",",,,W","","","21.10",",W","26.66",",,,W","15.54",",,,W","0","3,W","280",",W","280",",W","12.5",",W","17.9",",W"
"USW00014792","2004-07","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.7",",W","320.7","W","158.0",",W","13",",W","5",",W","3",",W","","","0",",W","0",",W","0",",W","31",",W","4",",W","","","","","","","15.0",",W,10,","","","73.2",",,W,12,","33.9",",W,05,","0.0","W","0.0",",W","188.4",",,,W","","","23.43",",W","28.59",",,,W","18.27",",,,W","","","200",",W","210",",W","9.4",",W","11.6",",W"
"USW00014792","2004-08","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.5",",W","459.9","W","139.2",",W","12",",Z","8",",Z","1",",Z","","","0",",W","0",",W","0",",W","31",",W","1",",W","","","","","","","12.2",",W,23,+","","","26.2",",,Z,04,","33.3",",W,20,","1.1","W","1.1",",W","108.5",",,,Z","","","22.79",",W","27.67",",,,W","17.90",",,,W","0","3,W","270",",W","270",",W","10.3",",W","15.6",",W"
"USW00014792","2004-09","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.8",",W","521.3","W","61.4",",W","7",",Z","6",",Z","1",",Z","","","0",",W","0",",W","0",",W","27",",W","0",",W","","","","","","","7.8",",W,20,","","","145.5",",,Z,28,","29.4",",W,13,","15.0","W","13.9",",W","194.7",",,,Z","","","19.92",",W","25.24",",,,W","14.60",",,,W","0",",W","40",",W","40",",W","11.6",",W","16.1",",W"
"USW00014792","2004-10","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.6",",W","521.6","W","0.3",",W","8",",W","4",",W","0",",W","","","0",",W","0",",W","0",",W","6",",W","0",",W","","","","","","","3.3",",W,29,+","","","15.5",",,W,19,","25.0",",W,08,+","201.4","W","186.4",",W","37.3",",,,W","","","12.33",",W","17.06",",,,W","7.59",",,,W","","","250",",W","250",",W","10.3",",W","13.9",",W"
"USW00014792","2004-11","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.0",",W","521.6","W","0.0",",W","10",",W","7",",W","2",",W","","","0",",W","9",",W","0",",W","0",",W","0",",W","","","","","","","-4.4",",W,10,","","","33.8",",,W,28,","20.6",",W,07,","514.1","W","312.7",",W","115.2",",,,W","","","7.91",",W","12.95",",,,W","2.87",",,,W","","","110",",W","140",",W","14.3",",W","18.3",",W"
"USW00014792","2004-12","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.5",",W","521.6","W","0.0",",W","12",",W","6",",W","0",",W","","","0",",W","19",",W","5",",W","0",",W","0",",W","","","","","","","-13.3",",W,20,","","","21.8",",,W,01,","15.6",",W,23,","1020.1","W","506.0",",W","93.9",",,,W","","","2.01",",W","6.46",",,,W","-2.45",",,,W","0","1,W","280",",W","260",",W","14.8",",W","21.9",",W"
"USW00014792","2005-01","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.4",",W","0.0","B","0.0",",W","14",",W","8",",W","1",",W","","","0",",W","19",",W","12",",W","0",",W","0",",W","","","","","","","-16.7",",W,28,","","","33.3",",,W,14,","19.4",",W,14,","1620.1","B","600.0",",W","102.1",",,,W","","","-1.02",",W","3.00",",,,W","-5.05",",,,W","0",",W","310",",W","320",",W","14.3",",W","19.7",",W"
"USW00014792","2005-02","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.2",",W","0.0","B","0.0",",W","9",",Z","5",",Z","1",",Z","","","0",",W","24",",W","3",",W","0",",W","0",",W","","","","","","","-11.7",",W,02,+","","","30.0",",,Z,14,","15.6",",W,16,","2096.3","B","476.2",",W","60.8",",,,Z","","","1.33",",W","5.91",",,,W","-3.26",",,,W","0","1,W","300",",W","320",",W","11.2",",W","14.3",",W"
"USW00014792","2005-03","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.7",",W","0.0","B","0.0",",W","8",",W","5",",W","1",",W","","","0",",W","20",",W","1",",W","0",",W","0",",W","","","","","","","-8.9",",W,09,","","","35.8",",,W,28,","18.9",",W,07,","2570.6","B","474.3",",W","74.4",",,,W","","","3.03",",W","7.81",",,,W","-1.74",",,,W","","","290",",W","300",",W","13.9",",W","19.7",",W"
"USW00014792","2005-04","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.7",",W","4.1","B","4.1",",W","9",",W","5",",W","2",",W","","","0",",W","1",",W","0",",W","9",",W","0",",W","","","","","","","0.0",",W,17,","","","61.0",",,W,02,","29.4",",W,20,","2762.5","B","191.9",",W","125.9",",,,W","","","12.07",",W","18.48",",,,W","5.66",",,,W","","","200",",W","250","1,W","13.4",",W","17.0","1,W"
"USW00014792","2005-05","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.0",",B","10.5","B","6.4",",W","8",",W","2",",W","0",",W","","","0",",W","0",",W","0",",W","16",",W","0",",W","","","","","","","1.7",",W,03,","","","21.8",",,W,20,","27.8",",W,27,","2891.4","B","128.9",",W","33.6",",,,W","","","14.38",",W","20.36",",,,W","8.41",",,,W","","","270",",W","150",",W","11.6",",W","101.5",",W"
"USW00014792","2005-06","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.9",",W","158.4","B","147.9",",W","10",",W","5",",W","3",",W","","","0",",W","0",",W","0",",W","29",",W","8",",W","","","","","","","11.1",",W,21,+","","","43.4",",,W,27,","33.9",",W,14,+","2898.3","B","6.9",",W","123.9",",,,W","","","23.03",",W","28.63",",,,W","17.44",",,,W","","","160",",W","350","2,W","12.5",",W","69.7","2,W"
"USW00014792","2005-07","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.4",",W","363.7","B","205.3",",W","12",",W","8",",W","2",",W","","","0",",W","0",",W","0",",W","30",",W","7",",W","","","","","","","15.0",",W,04,","","","46.0",",,W,08,","36.1",",W,27,","0.0","B","0.0",",W","155.9",",,,W","","","24.95",",W","29.77",",,,W","20.14",",,,W","","","190",",W","180",",W","16.1",",W","19.7",",W"
"USW00014792","2005-08","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.2",",B","581.8","B","218.1",",B","11",",Z","4",",Z","2",",Z","","","0",",B","0",",B","0",",B","31",",B","9",",B","","","","","","","13.3",",B,25,","","","44.7",",,Z,13,","35.6",",B,13,+","0.0","B","0.0",",B","88.0",",,,Z","","","25.37",",B","30.38",",,,B","20.36",",,,B","","","310","1,B","330","3,B","9.4","1,B","98.8","3,B"
"USW00014792","2005-09","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.4","4,B","685.9","B","104.1",",Z","5",",B","3",",B","1",",B","","","0",",Z","0",",Z","0",",Z","29",",Z","2",",Z","","","","","","","5.6",",Z,30,","","","44.7",",,B,15,","33.3",",Z,13,","8.9","B","8.9",",Z","74.7",",,,B","","","21.51",",Z","27.83",",,,Z","15.18",",,,Z","","","","","","","","","",""
"USW00014792","2005-10","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","","","696.2","B","10.3",",B","16",",B","10",",B","3",",B","","","0",",B","0",",B","0",",B","12",",B","0",",B","","","","","","","1.7",",B,31,+","","","121.9",",,B,08,","27.2",",B,02,","159.2","B","150.3",",B","284.9",",,,B","","","13.82",",B","18.48",",,,B","9.15",",,,B","","","","","","","","","",""
"USW00014792","2005-11","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.2",",B","696.2","B","0.0",",B","12",",B","7",",B","0",",B","","","0",",B","11",",B","0",",B","4",",B","0",",B","","","","","","","-6.7",",B,26,+","","","20.1",",,B,29,","23.3",",B,06,","450.6","B","291.4",",B","87.2",",,,B","","","8.62",",B","14.71",",,,B","2.53",",,,B","","","270",",B","280",",B","14.3",",B","19.2",",B"
"USW00014792","2005-12","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.0",",B","696.2","B","0.0",",B","10",",B","7",",B","0",",B","","","0",",B","27",",B","4",",B","0",",B","0",",B","","","","","","","-13.3",",B,14,","","","17.3",",,B,16,","12.2",",B,24,+","1009.7","B","559.1",",B","79.0",",,,B","","","0.30",",B","4.40",",,,B","-3.81",",,,B","","","250",",B","300",",B","12.5",",B","18.3",",B"
"USW00014792","2006-01","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.3",",W","0.0","Z","0.0",",W","12",",W","7",",W","0",",W","","","0",",W","20",",W","2",",W","0",",W","0",",W","19","","7","","2","","-8.9",",W,16,","","","25.1",",,W,18,","17.8",",W,21,+","1461.3","W","451.6",",W","123.0",",,,W","","","3.76",",W","8.80",",,,W","-1.27",",,,W","","","170",",W","170",",W","16.1",",W","20.1",",W"
"USW00014792","2006-02","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.8",",W","0.0","Z","0.0",",Z","9",",W","4",",W","0",",W","","","0",",W","23",",Z","4",",W","0",",W","0",",W","12","","1","","2","","-10.6",",Z,13,","","","19.1",",,W,12,","16.7",",W,03,","1941.6","W","480.3",",W","44.2",",,,W","","","1.18",",Z","6.03",",,,W","-3.67",",,,Z","","","280",",W","280",",W","13.4",",W","17.9",",W"
"USW00014792","2006-03","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.8",",W","0.0","Z","0.0",",W","6",",W","3",",W","0",",W","","","0",",W","15",",W","0",",W","3",",W","0",",W","5","","2","","1","","-5.0",",W,21,+","","","15.7",",,W,12,","24.4",",W,13,+","2320.8","W","379.2",",W","32.7",",,,W","","","6.10",",W","11.51",",,,W","0.70",",,,W","","","210",",W","200",",W","14.3",",W","19.7",",W"
"USW00014792","2006-04","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.5",",W","1.7","Z","1.7",",W","11",",W","5",",W","1",",W","","","0",",W","2",",W","0",",W","10",",W","0",",W","10","","4","","2","","0.0",",W,09,+","","","45.0",",,W,22,","27.8",",W,20,","2498.9","W","178.1",",W","93.7",",,,W","","","12.45",",W","18.83",",,,W","6.08",",,,W","","","310",",W","280",",W","11.2",",W","16.1",",W"
"USW00014792","2006-05","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.0",",W","34.5","Z","32.8",",W","10",",W","6",",W","0",",W","","","0",",W","0",",W","0",",W","21",",W","1",",W","13","","1","","7","","3.3",",W,07,","","","15.7",",,W,11,","32.2",",W,29,","2571.7","W","72.8",",W","62.7",",,,W","","","17.04",",W","23.12",",,,W","10.97",",,,W","","","60",",W","40",",W","14.8",",W","17.0",",W"
"USW00014792","2006-06","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.8",",W","147.2","Z","112.7",",W","16",",W","11",",W","2",",W","","","0",",W","0",",W","0",",W","28",",W","3",",W","21","","1","","8","","10.6",",W,11,","","","49.5",",,W,28,","32.8",",W,18,","2579.4","W","7.7",",W","217.4",",,,W","","","21.83",",W","26.65",",,,W","17.02",",,,W","","","300",",W","290",",W","11.2",",W","14.8",",W"
"USW00014792","2006-07","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.3",",W","369.5","Z","222.3",",W","15",",W","9",",W","1",",W","","","0",",W","0",",W","0",",W","31",",W","9",",W","23","","3","","11","","15.6",",W,07,+","","","49.5",",,W,22,","35.6",",W,18,+","0.0","W","0.0",",W","134.2",",,,W","","","25.50",",W","30.74",",,,W","20.27",",,,W","","","280",",W","290",",W","14.3",",W","20.6",",W"
"USW00014792","2006-08","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.6",",W","541.5","Z","172.0",",W","10",",W","5",",W","1",",W","","","0",",W","0",",W","0",",W","31",",W","4",",W","16","","","","3","","12.2",",W,13,","","","33.3",",,W,26,","36.1",",W,03,","0.0","W","0.0",",W","69.0",",,,W","","","23.88",",W","29.00",",,,W","18.76",",,,W","","","270",",W","280",",W","11.6",",W","16.5",",W"
"USW00014792","2006-09","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.4",",W","582.7","Z","41.2",",W","10",",Z","7",",Z","1",",Z","","","0",",W","0",",W","0",",W","23",",W","0",",W","19","","2","","","","5.0",",W,30,","","","52.1",",,Z,02,","28.9",",W,09,","36.6","W","36.6",",W","110.9",",,,Z","","","18.49",",W","23.45",",,,W","13.52",",,,W","","","60",",W","50",",W","13.4",",W","17.9",",W"
"USW00014792","2006-10","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.8",",W","586.9","Z","4.2",",W","10",",W","8",",W","3",",W","","","0",",W","4",",W","0",",W","9",",W","0",",W","14","","","","2","","-1.1",",W,27,","","","43.7",",,W,11,","27.8",",W,04,","229.7","W","193.1",",W","157.3",",,,W","","","12.24",",W","17.98",",,,W","6.50",",,,W","","","280",",W","280",",W","13.9",",W","19.7",",W"
"USW00014792","2006-11","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","2.9",",W","586.9","Z","0.0",",W","8",",W","8",",W","1",",W","","","0",",W","5",",W","0",",W","4",",W","0",",W","18","","4","","1","","-1.7",",W,06,","","","67.6",",,W,08,","23.3",",W,11,","471.0","W","241.3",",W","143.3",",,,W","","","10.29",",W","14.82",",,,W","5.76",",,,W","","","170",",W","180",",W","12.5",",W","16.5",",W"
"USW00014792","2006-12","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.1",",W","586.9","Z","0.0",",Z","6",",W","5",",W","0",",W","","","0",",W","16",",Z","1",",W","1",",W","0",",W","10","","3","","1","","-6.7",",Z,08,","","","19.1",",,W,22,","21.7",",W,01,","870.7","W","399.7",",W","59.0",",,,W","","","5.44",",Z","10.30",",,,W","0.58",",,,Z","","","180",",W","300",",W","14.3",",W","17.9",",W"
"USW00014792","2007-01","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","3.1",",W","0.0","Z","0.0",",Z","12",",W","7",",W","1",",W","","","0",",W","21",",Z","6",",W","1",",W","0",",W","17","","3","","","","-12.8",",Z,26,","","","34.5",",,W,01,","22.2",",W,06,","1356.9","W","486.2",",W","82.3",",,,W","","","2.65",",Z","6.97",",,,W","-1.67",",,,Z","","","280",",W","310",",W","11.6",",W","16.1",",W"
"USW00014792","2007-02","40.27679","-74.81594","57.9","TRENTON MERCER AIRPORT, NJ US","4.0",",W","0.0","Z","0.0",",Z","9",",W","6",",W","0",",W","","","0",",W","28",",Z","10",",W","0",",W","0",",W","11","","","","","","-13.3",",Z,05,","","","14.0",",,W,14,","10.0",",W,21,","1946.2","W","589.3",",W","35.6",",,,W","","","-2.71",",Z","1.28",",,,W","-6.70",",,,Z","","","30",",W","30",",W","14.3",",W","17.9",",W"
