"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00089417","1912-01","30.633333","-85.583333","76.2","WAUSAU, FL US","0.3","","0.3","1,6","9",",6","7",",6","3",",6","0",",6","12",",6","0","1,6","9","1,6","0","1,6","","","-5.0",",6,15,","48.5",",,6,08,","25.0","1,6,28,","579.4","","267.4","1,6","154.4",",,,6","9.37","1,6","16.49","1,,,6","2.26",",,,6"
"USC00089417","1912-03","30.633333","-85.583333","76.2","WAUSAU, FL US","","","29.1","1,6","","","","","","","0","1,6","0","1,6","0","1,6","18","1,6","1","1,6","","","1.1","1,6,09,","","","32.2","1,6,31,","","","84.7","1,6","","","16.48","1,6","23.05","1,,,6","9.91","1,,,6"
"USC00089417","1912-05","30.633333","-85.583333","76.2","WAUSAU, FL US","","","202.0",",6","","","","","","","0",",6","0",",6","0",",6","31",",6","15",",6","","","8.3",",6,19,","","","37.8",",6,26,+","","","0.0",",6","","","24.85",",6","32.03",",,,6","17.67",",,,6"
"USC00089417","1912-09","30.633333","-85.583333","76.2","WAUSAU, FL US","","","267.8",",6","15",",6","11",",6","6",",6","0",",6","0",",6","0",",6","30",",6","12",",6","","","18.9",",6,19,","129.3",",,6,23,","37.8",",6,04,+","","","0.0",",6","371.8",",,,6","27.26",",6","32.10",",,,6","22.42",",,,6"
"USC00089417","1912-10","30.633333","-85.583333","76.2","WAUSAU, FL US","","","119.6",",6","2",",6","2",",6","1",",6","0",",6","0",",6","0",",6","31",",6","10",",6","","","4.4",",6,25,","61.0",",,6,18,","34.4",",6,11,","","","27.5",",6","83.9",",,,6","21.31",",6","28.90",",,,6","13.71",",,,6"
"USC00089417","1912-11","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","71.1",",,6,06,","","","","","","","84.1",",,,6","","","","","",""
"USC00089417","1912-12","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","5",",6","3",",6","1",",6","","","","","0",",6","19",",6","0",",6","","","","","50.3",",,6,31,","23.9",",6,17,+","","","","","78.0",",,,6","","","20.93",",,,6","",""
"USC00089417","1913-01","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","4",",6","3",",6","0",",6","","","","","0",",6","21",",6","0",",6","","","","","7.6",",,6,03,","27.2",",6,06,","","","","","18.3",",,,6","","","22.52",",,,6","",""
"USC00089417","1913-02","30.633333","-85.583333","76.2","WAUSAU, FL US","","","0.6","1,6","8",",6","7",",6","0",",6","0","1,6","6","1,6","0",",6","11",",6","0",",6","","","-1.7","1,6,15,","10.2",",,6,27,+","25.6",",6,21,","","","172.9",",6","57.1",",,,6","12.06","1,6","19.43",",,,6","4.69","1,,,6"
"USC00089417","1913-03","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","","","","","","","","","","","0",",6","24",",6","0",",6","","","","","","","28.9",",6,24,+","","","","","","","","","23.27",",,,6","",""
"USC00089417","1913-04","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","1",",6","1",",6","0",",6","","","","","0",",6","29",",6","3",",6","","","","","20.3",",,6,10,","32.8",",6,20,","","","","","20.3",",,,6","","","27.05",",,,6","",""
"USC00089417","1913-05","30.633333","-85.583333","76.2","WAUSAU, FL US","","","150.8",",6","5",",6","5",",6","1",",6","0",",6","0",",6","0",",6","31",",6","16",",6","","","10.0",",6,02,+","56.9",",,6,24,","36.7",",6,31,","","","0.0",",6","78.5",",,,6","23.20",",6","31.87",",,,6","14.53",",,,6"
"USC00089417","1913-06","30.633333","-85.583333","76.2","WAUSAU, FL US","","","229.8",",6","6",",6","5",",6","1",",6","0",",6","0",",6","0",",6","28",",6","26",",6","","","10.6",",6,12,","124.5",",,6,09,","38.9",",6,18,","","","4.2",",6","160.1",",,,6","25.86",",6","33.54",",,,6","18.17",",,,6"
"USC00089417","1913-07","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","8",",6","7",",6","4",",6","","","","","","","","","","","","","","","51.6",",,6,29,","","","","","","","185.4",",,,6","","","","","",""
"USC00089417","1913-08","30.633333","-85.583333","76.2","WAUSAU, FL US","","","264.0","1,6","6",",6","6",",6","2",",6","0","1,6","0","1,6","0",",6","31",",6","25",",6","","","16.7","1,6,21,","40.6",",,6,02,","36.7",",6,11,","","","0.0",",6","109.3",",,,6","27.15","1,6","34.09",",,,6","20.20","1,,,6"
"USC00089417","1913-09","30.633333","-85.583333","76.2","WAUSAU, FL US","","","142.4","1,6","7",",6","7",",6","1",",6","0","1,6","0","1,6","0",",6","30",",6","9",",6","","","7.2","1,6,25,+","35.6",",,6,14,","34.4",",6,11,+","","","5.3",",6","87.9",",,,6","23.06","1,6","30.78",",,,6","15.34","1,,,6"
"USC00089417","1913-10","30.633333","-85.583333","76.2","WAUSAU, FL US","","","27.8",",6","3",",6","3",",6","2",",6","0",",6","1",",6","0",",6","26",",6","5",",6","","","0.0",",6,20,","73.4",",,6,23,","33.3",",6,07,","","","84.1",",6","144.6",",,,6","16.52",",6","26.16",",,,6","6.87",",,,6"
"USC00089417","1914-02","30.633333","-85.583333","76.2","WAUSAU, FL US","","","0.0","2,6","6",",6","6",",6","6",",6","0",",6","4",",6","0","2,6","10","2,6","0","2,6","","","-5.0",",6,08,","106.9",",,6,06,","25.6","2,6,12,+","","","203.6","2,6","317.7",",,,6","10.63","2,6","18.35","2,,,6","2.90",",,,6"
"USC00089417","1914-03","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","5",",6","1",",6","0",",6","","","","","0","1,6","16","1,6","0","1,6","","","","","12.2",",,6,04,","30.6","1,6,30,","","","","","18.0",",,,6","","","21.37","1,,,6","",""
"USC00089417","1914-04","30.633333","-85.583333","76.2","WAUSAU, FL US","","","81.7",",6","2",",6","2",",6","0",",6","0",",6","0",",6","0",",6","29",",6","9",",6","","","1.7",",6,09,","3.6",",,6,08,","36.7",",6,26,","","","26.3",",6","6.6",",,,6","20.18",",6","28.94",",,,6","11.41",",,,6"
"USC00089417","1914-05","30.633333","-85.583333","76.2","WAUSAU, FL US","","","188.9","1,6","1",",6","1",",6","0",",6","0",",6","0",",6","0","1,6","30","1,6","28","1,6","","","7.8",",6,19,","3.8",",,6,09,","37.8","1,6,30,","","","0.0","1,6","3.8",",,,6","24.60","1,6","34.61","1,,,6","14.59",",,,6"
"USC00089417","1914-06","30.633333","-85.583333","76.2","WAUSAU, FL US","","","320.9",",6","10",",6","9",",6","1",",6","0",",6","0",",6","0",",6","30",",6","30",",6","","","18.9",",6,06,+","51.8",",,6,14,","37.8",",6,29,+","","","0.0",",6","112.1",",,,6","29.03",",6","36.17",",,,6","21.89",",,,6"
"USC00089417","1914-07","30.633333","-85.583333","76.2","WAUSAU, FL US","","","303.3",",6","11",",6","9",",6","3",",6","0",",6","0",",6","0",",6","31",",6","28",",6","","","18.3",",6,30,","61.2",",,6,20,","37.8",",6,26,+","0.0","6","0.0",",6","161.4",",,,6","28.12",",6","34.58",",,,6","21.65",",,,6"
"USC00089417","1914-08","30.633333","-85.583333","76.2","WAUSAU, FL US","","","275.4",",6","","","","","","","0",",6","0",",6","0",",6","31",",6","24",",6","","","16.7",",6,07,","","","36.7",",6,24,","0.0","6","0.0",",6","","","27.22",",6","33.50",",,,6","20.94",",,,6"
"USC00089417","1914-09","30.633333","-85.583333","76.2","WAUSAU, FL US","","","169.4",",6","6",",6","6",",6","4",",6","0",",6","0",",6","0",",6","30",",6","17",",6","","","10.0",",6,16,+","55.6",",,6,24,","34.4",",6,08,+","2.2","6","2.2",",6","205.0",",,,6","23.91",",6","30.81",",,,6","17.01",",,,6"
"USC00089417","1914-10","30.633333","-85.583333","76.2","WAUSAU, FL US","","","94.1","1,6","4",",6","2",",6","0",",6","0",",6","2",",6","0","1,6","29","1,6","7","1,6","","","-1.1",",6,27,","15.0",",,6,14,","33.3","1,6,06,","30.0","6","27.8","1,6","28.5",",,,6","20.50","1,6","28.33","1,,,6","12.67",",,,6"
"USC00089417","1914-11","30.633333","-85.583333","76.2","WAUSAU, FL US","","","5.5","5,6","3",",6","2",",6","2",",6","0","2,6","7","2,6","0","3,6","21","3,6","0","3,6","","","-6.1","2,6,20,","58.2",",,6,28,","29.4","3,6,04,","154.2","6","124.2","3,6","84.4",",,,6","13.88","5,6","22.85","3,,,6","4.91","2,,,6"
"USC00089417","1914-12","30.633333","-85.583333","76.2","WAUSAU, FL US","","","1.3","2,6","2",",6","2",",6","1",",6","0","1,6","6","1,6","0","1,6","11","1,6","0","1,6","","","-3.9","1,6,17,+","137.4",",,6,29,","26.1","1,6,01,","353.1","6","198.9","1,6","142.5",",,,6","11.57","2,6","18.41","1,,,6","4.73","1,,,6"
"USC00089417","1915-01","30.633333","-85.583333","76.2","WAUSAU, FL US","0.0","6","0.0","3,6","6",",6","5",",6","5",",6","0",",6","9",",6","0","3,6","6","3,6","0","3,6","","","-3.9",",6,01,","117.1",",,6,18,","25.0","3,6,30,","587.1","6","234.0","3,6","295.0",",,,6","10.26","3,6","17.28","3,,,6","3.24",",,,6"
"USC00089417","1915-02","30.633333","-85.583333","76.2","WAUSAU, FL US","0.5","6","0.5",",6","2",",6","2",",6","0",",6","0",",6","5",",6","0",",6","11",",6","0",",6","","","-3.3",",6,09,+","23.9",",,6,15,","24.4",",6,13,+","778.0","6","190.9",",6","29.0",",,,6","11.54",",6","18.96",",,,6","4.11",",,,6"
"USC00089417","1915-03","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0.0",",T,6,12,+","","","","","","","0.0",",T,,6","","","","","",""
"USC00089417","1915-04","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0.0",",T,6,12,+","","","","","","","0.0",",T,,6","","","","","",""
"USC00089417","1915-05","30.633333","-85.583333","76.2","WAUSAU, FL US","","","217.6",",6","7",",6","6",",6","3",",6","0",",6","0",",6","0",",6","31",",6","23",",6","","","13.3",",6,06,","45.7",",,6,31,","36.1",",6,15,","","","0.0",",6","150.6",",,,6","25.35",",6","32.56",",,,6","18.15",",,,6"
"USC00089417","1915-06","30.633333","-85.583333","76.2","WAUSAU, FL US","","","255.1","2,6","5",",6","4",",6","1",",6","0","1,6","0","1,6","0","1,6","29","1,6","23","1,6","","","16.7","1,6,26,","25.4",",,6,28,","40.0","1,6,21,","","","0.0","1,6","56.7",",,,6","27.49","2,6","34.69","1,,,6","20.30","1,,,6"
"USC00089417","1915-07","30.633333","-85.583333","76.2","WAUSAU, FL US","","","286.7",",6","4",",6","4",",6","2",",6","0",",6","0",",6","0",",6","31",",6","26",",6","","","16.7",",6,26,","87.9",",,6,03,","37.8",",6,13,+","0.0","6","0.0",",6","145.9",",,,6","27.58",",6","33.62",",,,6","21.54",",,,6"
"USC00089417","1915-08","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","76.2",",,6,03,","","","","","","","134.2",",,,6","","","","","",""
"USC00089417","1915-09","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","4",",6","3",",6","2",",6","","","","","","","","","","","","","","","31.5",",,6,04,","","","","","","","68.4",",,,6","","","","","",""
"USC00089417","1915-10","30.633333","-85.583333","76.2","WAUSAU, FL US","","","106.2","1,6","8",",6","7",",6","4",",6","0",",6","0",",6","0","1,6","29","1,6","6","1,6","","","4.4",",6,10,","61.2",",,6,06,","34.4","1,6,03,","","","13.9","1,6","207.8",",,,6","21.44","1,6","27.74","1,,,6","15.13",",,,6"
"USC00089417","1915-11","30.633333","-85.583333","76.2","WAUSAU, FL US","","","24.1","1,6","3",",6","1",",6","1",",6","0",",6","2",",6","0","1,6","23","1,6","0","1,6","","","-4.4",",6,30,","30.5",",,6,27,","30.6","1,6,12,+","","","89.5","1,6","34.5",",,,6","16.14","1,6","24.42","1,,,6","7.87",",,,6"
"USC00089417","1915-12","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","3",",6","2",",6","0",",6","0","3,6","9","3,6","0","2,6","12","2,6","0","2,6","","","-5.0","3,6,01,","24.9",",,6,18,","26.7","2,6,31,","","","","","34.6",",,,6","10.79","5,6","19.40","2,,,6","2.19","3,,,6"
"USC00089417","1916-01","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","3",",6","3",",6","1",",6","","","","","0","3,6","25","3,6","0","3,6","","","","","25.4",",,6,12,","26.7","3,6,29,+","","","","","42.7",",,,6","","","21.80","3,,,6","",""
"USC00089417","1916-02","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","48.3",",,6,02,","","","","","","","77.5",",,,6","","","","","",""
"USC00089417","1916-03","30.633333","-85.583333","76.2","WAUSAU, FL US","","","12.9","3,6","4",",6","4",",6","0",",6","0",",6","7",",6","0","3,6","19","3,6","0","3,6","","","-6.1",",6,16,","17.8",",,6,25,","28.9","3,6,24,","","","131.2","3,6","45.5",",,,6","14.00","3,6","22.62","3,,,6","5.38",",,,6"
"USC00089417","1916-04","30.633333","-85.583333","76.2","WAUSAU, FL US","","","34.0",",6","3",",6","3",",6","2",",6","0",",6","0",",6","0",",6","29",",6","1",",6","","","6.1",",6,27,","65.0",",,6,02,","32.8",",6,19,","","","24.2",",6","105.7",",,,6","18.66",",6","27.01",",,,6","10.31",",,,6"
"USC00089417","1916-05","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","3",",6","2",",6","2",",6","","","","","","","","","","","","","","","51.8",",,6,23,","","","","","","","78.7",",,,6","","","","","",""
"USC00089417","1916-06","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","13",",6","8",",6","4",",6","0","1,","0","1,6","","","","","","","","","15.0","1,6,11,","30.5",",,6,20,","","","","","","","158.7",",,,6","","","","","19.84","1,,,6"
"USC00089417","1916-07","30.633333","-85.583333","76.2","WAUSAU, FL US","","","273.8",",6","19",",6","14",",6","4",",6","0",",6","0",",6","0",",6","31",",6","18",",6","","","20.6",",6,24,","91.4",",,6,05,","35.0",",6,24,+","0.0","6","0.0",",6","332.3",",,,6","27.16",",6","32.08",",,,6","22.25",",,,6"
"USC00089417","1916-08","30.633333","-85.583333","76.2","WAUSAU, FL US","","","293.6",",6","5",",6","4",",6","1",",6","0",",6","0",",6","0",",6","31",",6","29",",6","","","18.9",",6,27,","30.5",",,6,07,","38.3",",6,18,","0.0","6","0.0",",6","67.4",",,,6","27.80",",6","34.32",",,,6","21.29",",,,6"
"USC00089417","1916-09","30.633333","-85.583333","76.2","WAUSAU, FL US","","","175.1","1,6","5",",6","4",",6","1",",6","0",",6","0",",6","0","1,6","29","1,6","14","1,6","","","7.2",",6,29,","38.1",",,6,18,","36.1","1,6,03,","1.7","6","1.7","1,6","62.3",",,,6","24.37","1,6","32.13","1,,,6","16.61",",,,6"
"USC00089417","1916-10","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","27.9",",,6,18,","","","","","","","61.0",",,,6","","","","","",""
"USC00089417","1916-12","30.633333","-85.583333","76.2","WAUSAU, FL US","","","10.3","1,6","","","","","","","0","1,6","12","1,6","0",",6","15",",6","0",",6","","","-4.4","1,6,11,+","","","27.2",",6,06,","","","184.9",",6","","","12.49","1,6","20.22",",,,6","4.76","1,,,6"
"USC00089417","1917-07","30.633333","-85.583333","76.2","WAUSAU, FL US","","","277.6","1,6","14",",6","13",",6","4",",6","0",",6","0",",6","0","1,6","30","1,6","25","1,6","","","19.4",",6,21,+","78.7",",,6,13,","36.7","1,6,29,","0.0","6","0.0","1,6","278.4",",,,6","27.55","1,6","33.65","1,,,6","21.45",",,,6"
"USC00089417","1917-08","30.633333","-85.583333","76.2","WAUSAU, FL US","","","279.0",",6","10",",6","9",",6","1",",6","0",",6","0",",6","0",",6","31",",6","26",",6","","","14.4",",6,26,","29.7",",,6,05,","36.7",",6,17,","0.0","6","0.0",",6","122.0",",,,6","27.33",",6","33.76",",,,6","20.90",",,,6"
"USC00089417","1917-09","30.633333","-85.583333","76.2","WAUSAU, FL US","","","187.5","3,6","5",",6","5",",6","1",",6","0",",6","0",",6","0","3,6","27","3,6","16","3,6","","","13.9",",6,13,","45.0",",,6,29,","37.8","3,6,09,","0.0","6","0.0","3,6","85.6",",,,6","25.30","3,6","31.77","3,,,6","18.83",",,,6"
"USC00089417","1917-10","30.633333","-85.583333","76.2","WAUSAU, FL US","","","55.4","1,6","1",",6","0",",6","0",",6","0",",6","3",",6","0","1,6","28","1,6","1","1,6","","","-3.3",",6,31,+","1.5",",,6,10,","32.2","1,6,28,","70.6","6","70.6","1,6","1.5",",,,6","17.78","1,6","27.06","1,,,6","8.50",",,,6"
"USC00089417","1917-11","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","1",",6","1",",6","1",",6","","","","","0","1,6","20","1,6","0","1,6","","","","","27.7",",,6,29,","28.3","1,6,08,","","","","","27.7",",,,6","","","22.21","1,,,6","",""
"USC00089417","1917-12","30.633333","-85.583333","76.2","WAUSAU, FL US","","","0.0","4,6","6",",6","4",",6","1",",6","0",",6","14",",6","0","4,6","6","4,6","0","4,6","","","-7.2",",6,31,","38.1",",,6,08,","25.6","4,6,02,","","","266.2","4,6","59.4",",,,6","8.41","4,6","15.82","4,,,6","0.99",",,,6"
"USC00089417","1918-01","30.633333","-85.583333","76.2","WAUSAU, FL US","9.4","6","9.4","2,6","8",",6","6",",6","2",",6","0",",6","18",",6","0","2,6","6","2,6","0","2,6","","","-9.4",",6,13,+","30.5",",,6,15,","26.1","2,6,27,","","","290.0","2,6","102.4",",,,6","8.73","2,6","16.74","2,,,6","0.72",",,,6"
"USC00089417","1918-02","30.633333","-85.583333","76.2","WAUSAU, FL US","36.7","6","27.3","2,6","8",",6","5",",6","1",",6","0",",6","2",",6","0","2,6","19","2,6","0","2,6","","","-2.8",",6,05,","32.5",",,6,03,","27.8","2,6,28,+","","","70.6","2,6","76.9",",,,6","16.60","2,6","23.49","2,,,6","9.70",",,,6"
"USC00089417","1918-03","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","17.5",",,6,21,","","","","","","","37.5",",,,6","","","","","",""
"USC00089417","1918-04","30.633333","-85.583333","76.2","WAUSAU, FL US","","","52.2",",6","10",",6","9",",6","3",",6","0",",6","2",",6","0",",6","24",",6","0",",6","","","-0.6",",6,12,+","66.0",",,6,30,","30.6",",6,27,","","","56.7",",6","205.8",",,,6","18.18",",6","24.55",",,,6","11.81",",,,6"
"USC00089417","1918-05","30.633333","-85.583333","76.2","WAUSAU, FL US","","","159.6","2,6","3",",6","3",",6","2",",6","0","1,6","0","1,6","0","1,6","30","1,6","14","1,6","","","8.3","1,6,03,","177.3",",,6,01,","35.0","1,6,30,","","","3.4","1,6","211.3",",,,6","23.81","2,6","31.28","1,,,6","16.34","1,,,6"
"USC00089417","1918-06","30.633333","-85.583333","76.2","WAUSAU, FL US","","","286.0",",6","4",",6","4",",6","0",",6","0",",6","0",",6","0",",6","30",",6","27",",6","","","17.2",",6,20,","12.4",",,6,06,","40.0",",6,16,","","","0.0",",6","35.7",",,,6","27.87",",6","35.01",",,,6","20.72",",,,6"
"USC00089417","1918-07","30.633333","-85.583333","76.2","WAUSAU, FL US","","","273.9",",6","8",",6","7",",6","2",",6","0",",6","0",",6","0",",6","31",",6","26",",6","","","14.4",",6,05,","61.2",",,6,28,","38.3",",6,06,","0.0","6","0.0",",6","172.5",",,,6","27.17",",6","34.37",",,,6","19.97",",,,6"
"USC00089417","1918-08","30.633333","-85.583333","76.2","WAUSAU, FL US","","","271.0",",6","13",",6","10",",6","4",",6","0",",6","0",",6","0",",6","31",",6","24",",6","","","16.1",",6,23,","38.1",",,6,19,","38.9",",6,16,","0.0","6","0.0",",6","213.2",",,,6","27.07",",6","33.60",",,,6","20.55",",,,6"
"USC00089417","1918-09","30.633333","-85.583333","76.2","WAUSAU, FL US","","","143.2","2,6","6",",6","5",",6","2",",6","0","2,6","0","2,6","0",",6","30",",6","10",",6","","","6.7","2,6,22,","33.5",",,6,21,","35.6",",6,03,","3.6","6","3.6",",6","93.0",",,,6","23.42","2,6","29.97",",,,6","16.87","2,,,6"
"USC00089417","1918-10","30.633333","-85.583333","76.2","WAUSAU, FL US","","","151.9","1,6","11",",6","9",",6","1",",6","0",",6","0",",6","0","1,6","30","1,6","4","1,6","","","12.2",",6,31,","61.0",",,6,29,","33.9","1,6,07,+","3.6","6","0.0","1,6","144.8",",,,6","23.30","1,6","28.67","1,,,6","17.93",",,,6"
"USC00089417","1918-11","30.633333","-85.583333","76.2","WAUSAU, FL US","","","5.3","3,6","8",",6","8",",6","4",",6","0",",6","0",",6","0","3,6","17","3,6","0","3,6","","","0.6",",6,14,","68.6",",,6,28,","27.2","3,6,16,+","120.6","6","117.0","3,6","231.9",",,,6","14.31","3,6","21.51","3,,,6","7.11",",,,6"
"USC00089417","1918-12","30.633333","-85.583333","76.2","WAUSAU, FL US","","","6.1","2,6","","","","","","","0",",6","2",",6","0","2,6","14","2,6","0","2,6","","","-3.9",",6,29,","","","27.8","2,6,11,","289.4","6","168.8","2,6","","","12.74","2,6","18.85","2,,,6","6.62",",,,6"
"USC00089417","1919-01","30.633333","-85.583333","76.2","WAUSAU, FL US","0.6","6","0.6","2,6","5",",6","5",",6","2",",6","0",",6","12",",6","0","2,6","6","2,6","0","2,6","","","-7.8",",6,05,+","58.2",",,6,03,","25.0","2,6,01,","528.8","6","239.4","2,6","139.8",",,,6","10.19","2,6","17.70","2,,,6","2.68",",,,6"
"USC00089417","1919-02","30.633333","-85.583333","76.2","WAUSAU, FL US","0.6","6","0.0","3,6","10",",6","9",",6","2",",6","0",",6","5",",6","0","3,6","8","3,6","0","3,6","","","-2.8",",6,11,","69.3",",,6,21,","23.9","3,6,22,","690.9","6","162.1","3,6","195.6",",,,6","11.84","3,6","18.38","3,,,6","5.30",",,,6"
"USC00089417","1919-03","30.633333","-85.583333","76.2","WAUSAU, FL US","12.8","6","12.2","1,6","5",",6","4",",6","3",",6","0",",6","0",",6","0","1,6","27","1,6","0","1,6","","","3.3",",6,29,","53.1",",,6,18,","27.8","1,6,25,+","754.8","6","63.9","1,6","128.3",",,,6","16.73","1,6","23.84","1,,,6","9.63",",,,6"
"USC00089417","1919-04","30.633333","-85.583333","76.2","WAUSAU, FL US","67.2","6","54.4","1,6","2",",6","2",",6","2",",6","0","1,6","1","1,6","0",",6","28",",6","4",",6","","","0.0","1,6,02,","66.0",",,6,16,","33.3",",6,08,","785.5","6","30.7",",6","122.1",",,,6","19.08","1,6","27.37",",,,6","10.78","1,,,6"
"USC00089417","1919-05","30.633333","-85.583333","76.2","WAUSAU, FL US","213.8","6","146.6",",6","10",",6","10",",6","2",",6","0",",6","0",",6","0",",6","31",",6","4",",6","","","10.0",",6,22,","50.3",",,6,26,","33.3",",6,03,","786.1","6","0.6",",6","175.0",",,,6","23.04",",6","29.34",",,,6","16.75",",,,6"
"USC00089417","1919-06","30.633333","-85.583333","76.2","WAUSAU, FL US","451.4","6","237.6","1,6","6",",6","6",",6","0",",6","0",",6","0",",6","0","1,6","29","1,6","21","1,6","","","15.6",",6,15,","24.4",",,6,29,","36.1","1,6,22,","786.1","6","0.0","1,6","76.0",",,,6","26.52","1,6","32.84","1,,,6","20.21",",,,6"
"USC00089417","1919-07","30.633333","-85.583333","76.2","WAUSAU, FL US","703.7","6","252.3","1,6","19",",6","19",",6","2",",6","0",",6","0",",6","0","1,6","30","1,6","14","1,6","","","17.8",",6,02,","40.9",",,6,24,","36.1","1,6,31,+","0.0","6","0.0","1,6","294.0",",,,6","26.76","1,6","31.63","1,,,6","21.90",",,,6"
"USC00089417","1919-08","30.633333","-85.583333","76.2","WAUSAU, FL US","991.1","6","287.4",",6","10",",6","10",",6","1",",6","0",",6","0",",6","0",",6","31",",6","24",",6","","","18.3",",6,27,+","45.5",",,6,12,","36.7",",6,31,","0.0","6","0.0",",6","119.0",",,,6","27.60",",6","33.29",",,,6","21.92",",,,6"
"USC00089417","1919-09","30.633333","-85.583333","76.2","WAUSAU, FL US","1224.2","6","233.1",",6","5",",6","5",",6","0",",6","0",",6","0",",6","0",",6","30",",6","24",",6","","","11.1",",6,29,","8.6",",,6,23,+","36.7",",6,18,+","0.0","6","0.0",",6","35.5",",,,6","26.10",",6","33.33",",,,6","18.88",",,,6"
"USC00089417","1919-10","30.633333","-85.583333","76.2","WAUSAU, FL US","1454.6","6","230.4",",6","5",",6","4",",6","2",",6","0",",6","0",",6","0",",6","31",",6","20",",6","","","15.6",",6,20,","45.7",",,6,30,","35.6",",6,08,","0.0","6","0.0",",6","109.7",",,,6","25.77",",6","32.50",",,,6","19.03",",,,6"
"USC00089417","1919-11","30.633333","-85.583333","76.2","WAUSAU, FL US","1488.3","6","33.7","3,6","5",",6","5",",6","0",",6","0","1,6","0","1,6","0","2,6","26","2,6","0","2,6","","","3.9","1,6,20,+","13.2",",,6,02,","29.4","2,6,07,+","50.7","6","50.7","2,6","42.7",",,,6","17.84","3,6","24.90","2,,,6","10.79","1,,,6"
"USC00089417","1919-12","30.633333","-85.583333","76.2","WAUSAU, FL US","1499.7","6","11.4","2,6","3",",6","3",",6","1",",6","0","1,6","10","1,6","0","1,6","10","1,6","0","1,6","","","-4.4","1,6,25,+","25.7",",,6,21,","27.2","1,6,08,","257.3","6","206.6","1,6","40.5",",,,6","11.69","2,6","19.29","1,,,6","4.08","1,,,6"
"USC00089417","1920-01","30.633333","-85.583333","76.2","WAUSAU, FL US","12.8","6","12.8","4,6","7",",6","7",",6","1",",6","0","1,6","5","1,6","0","3,6","12","3,6","0","3,6","","","-5.6","1,6,04,","36.3",",,6,25,","27.8","3,6,23,+","401.2","6","143.9","3,6","144.4",",,,6","13.12","4,6","19.28","3,,,6","6.96","1,,,6"
"USC00089417","1920-02","30.633333","-85.583333","76.2","WAUSAU, FL US","15.0","6","2.2","1,6","6",",6","6",",6","1",",6","0",",6","8",",6","0","1,6","9","1,6","0","1,6","","","-5.0",",6,28,+","38.4",",,6,13,","25.0","1,6,23,","615.0","6","213.8","1,6","117.9",",,,6","10.69","1,6","17.05","1,,,6","4.32",",,,6"
"USC00089417","1920-03","30.633333","-85.583333","76.2","WAUSAU, FL US","","","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","37.3",",,6,13,","","","","","","","54.6",",,,6","","","","","",""
"USC00089417","1920-04","30.633333","-85.583333","76.2","WAUSAU, FL US","","","68.3","2,6","7",",6","7",",6","4",",6","0",",6","0",",6","0","2,6","26","2,6","1","2,6","","","1.1",",6,06,","82.3",",,6,04,","32.2","2,6,21,","","","33.0","2,6","286.0",",,,6","19.47","2,6","26.81","2,,,6","12.13",",,,6"
