"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00106221","1935-11","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","1,6","3",",6","2",",6","0",",6","1",",6","1",",6","30",",6","8","1,6","0","1,6","0","1,6","","","-18.9",",6,04,","102",",,6,03,","3.8",",,6,18,","7.2","1,6,24,","","","","","653.1","1,6","6.6",",,,6","102",",,,6","-4.12","1,6","1.59","1,,,6","-9.83",",,,6","",""
"USC00106221","1935-12","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","1,6","4",",6","1",",6","0",",6","","","9",",6","31",",6","16","1,6","0","1,6","0","1,6","","","-25.0",",6,17,","","","5.3",",,6,13,","5.6","1,6,05,+","","","","","772.5","1,6","10.1",",,,6","","","-7.52","1,6","-0.48","1,,,6","-14.56",",,,6","",""
"USC00106221","1936-06","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","25.2","2,6","6",",6","4",",6","0",",6","0",",6","0",",6","1",",6","0","2,6","21","2,6","3","2,6","","","0.0",",6,09,","0",",,6,30,+","24.1",",,6,01,","33.3","2,6,22,","","","","","71.0","2,6","52.2",",,,6","0",",,,6","16.85","2,6","25.91","2,,,6","7.78",",,,6","",""
"USC00106221","1936-07","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","89.8","1,6","","","","","","","0",",6","0",",6","0",",6","0","1,6","30","1,6","11","1,6","","","7.2",",6,25,+","0",",,6,31,+","","","36.7","1,6,21,+","","","2.2","6","2.2","1,6","","","0",",,,6","21.31","1,6","31.25","1,,,6","11.37",",,,6","",""
"USC00106221","1936-08","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","47.0",",6","7",",6","3",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","3",",6","","","2.8",",6,28,+","0",",,6,31,+","11.2",",,6,12,","34.4",",6,08,","","","25.2","6","23.0",",6","24.9",",,,6","0",",,,6","19.11",",6","29.17",",,,6","9.05",",,,6","",""
"USC00106221","1936-09","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","4,6","2",",6","1",",6","0",",6","0",",6","0","2,6","11","2,6","0","2,6","24","2,6","0","2,6","","","-8.3","2,6,15,","0",",,6,30,+","2.8",",,6,03,","29.4","2,6,20,","","","172.3","6","147.1","2,6","3.8",",,,6","0",",,,6","12.58","4,6","24.46","2,,,6","0.69","2,,,6","",""
"USC00106221","1936-10","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","","","1",",6","0",",6","0",",6","0",",6","0","2,6","28","2,6","0","3,6","15","3,6","0","3,6","","","-11.7","2,6,28,","0",",,6,31,+","2.0",",,6,20,","25.6","3,6,12,+","","","","","","","2.0",",,,6","0",",,,6","7.35","4,6","19.39","3,,,6","-4.69","2,,,6","",""
"USC00106221","1936-12","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","4,6","","","","","","","","","5","1,6","30","1,6","6","3,6","0","3,6","0","3,6","","","-24.4","1,6,30,","","","","","7.8","3,6,02,","","","","","639.9","3,6","","","","","-5.45","4,6","2.15","3,,,6","-13.05","1,,,6","",""
"USC00106221","1937-01","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","","","5",",6","1",",6","0",",6","5",",6","26","1,6","30","1,6","","","","","","","","","-39.4","1,6,07,","64",",,6,27,","6.9",",,6,27,","","","","","","","","","13.0",",,,6","229",",,,6","","","","","-25.49","1,,,6","",""
"USC00106221","1937-02","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","4,6","3",",6","3",",6","0",",6","3",",6","17","1,6","27","1,6","18","3,6","0","3,6","0","3,6","","","-31.1","1,6,09,","127",",,6,07,","6.4",",,6,14,","2.8","3,6,23,","","","","","725.3","3,6","14.5",",,,6","221",",,,6","-11.96","4,6","-3.09","3,,,6","-20.83","1,,,6","",""
"USC00106221","1937-03","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","1,6","5",",6","3",",6","0",",6","4",",6","1","1,6","30","1,6","1",",6","0",",6","0",",6","1","","-17.8","1,6,05,","97",",,6,18,","6.1",",,6,18,","8.3",",6,31,","","","","","627.3",",6","18.0",",,,6","224",",,,6","-2.55","1,6","3.70",",,,6","-8.80","1,,,6","",""
"USC00106221","1937-04","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","3,6","4",",6","2",",6","0",",6","","","0",",6","24",",6","0","3,6","2","3,6","0","3,6","","","-8.3",",6,24,","","","6.4",",,6,29,","23.9","3,6,26,","","","","","356.2","3,6","12.5",",,,6","","","5.13","3,6","12.98","3,,,6","-2.72",",,,6","",""
"USC00106221","1937-05","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","1,6","1",",6","0",",6","0",",6","0",",6","0",",6","5",",6","0","1,6","22","1,6","0","1,6","1","","-1.7",",6,01,","0",",,6,31,+","1.8",",,6,27,","28.3","1,6,29,","","","","","175.3","1,6","1.8",",,,6","0",",,,6","12.57","1,6","22.95","1,,,6","2.19",",,,6","",""
"USC00106221","1937-06","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","17.8","2,6","5",",6","4",",6","0",",6","0",",6","0",",6","3",",6","0","2,6","22","2,6","1","2,6","","","-1.1",",6,06,","0",",,6,30,+","10.7",",,6,01,","33.3","2,6,21,","","","","","103.2","2,6","30.5",",,,6","0",",,,6","15.30","2,6","24.51","2,,,6","6.09",",,,6","",""
"USC00106221","1937-09","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.6","1,6","2",",6","1",",6","0",",6","0",",6","0",",6","7",",6","0","1,6","25","1,6","0","1,6","","","-7.2",",6,25,","0",",,6,30,+","2.5",",,6,05,","31.1","1,6,18,","","","","","121.6","1,6","4.0",",,,6","0",",,,6","14.18","1,6","25.49","1,,,6","2.87",",,,6","",""
"USC00106221","1937-10","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0",",6","3",",6","1",",6","0",",6","0",",6","0",",6","24",",6","0",",6","14",",6","0",",6","","","-7.2",",6,07,","0",",,6,31,+","10.9",",,6,15,","24.4",",6,02,","","","","","321.3",",6","13.7",",,,6","0",",,,6","7.97",",6","18.33",",,,6","-2.39",",,,6","",""
"USC00106221","1937-11","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","1,6","3",",6","2",",6","0",",6","0",",6","0",",6","30",",6","2","1,6","0","1,6","0","1,6","","","-11.7",",6,17,","0",",,6,30,+","3.8",",,6,21,","15.6","1,6,10,","","","","","513.2","1,6","7.6",",,,6","0",",,,6","0.71","1,6","7.55","1,,,6","-6.12",",,,6","",""
"USC00106221","1937-12","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","12.2",",,6,11,","","","","","","","","","16.3",",,,6","","","","","","","","","",""
"USC00106221","1938-01","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","","","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","6.4",",,6,22,","","","","","","","","","8.2",",,,6","","","","","","","","","",""
"USC00106221","1938-02","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","4,6","4",",6","2",",6","0",",6","","","4",",6","28",",6","7","4,6","0","4,6","0","4,6","","","-24.4",",6,17,","","","5.6",",,6,10,","11.1","4,6,11,","","","","","517.7","4,6","9.6",",,,6","","","-3.34","4,6","3.22","4,,,6","-9.90",",,,6","",""
"USC00106221","1938-03","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","2,6","11",",6","8",",6","0",",6","","","0",",6","29",",6","0","2,6","0","2,6","0","2,6","","","-13.3",",6,22,","","","11.4",",,6,03,","12.8","2,6,17,+","","","","","484.6","2,6","46.7",",,,6","","","1.53","2,6","7.47","2,,,6","-4.42",",,,6","",""
"USC00106221","1938-08","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","34.8",",6","4",",6","3",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","2",",6","","","1.7",",6,21,+","0",",,6,31,+","13.7",",,6,30,","36.1",",6,01,","","","","","35.9",",6","22.8",",,,6","0",",,,6","18.30",",6","28.78",",,,6","7.81",",,,6","",""
"USC00106221","1938-09","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","5.3","5,6","1",",6","1",",6","0",",6","0",",6","0","1,6","1","1,6","0","4,6","25","4,6","0","4,6","","","0.0","1,6,27,","0",",,6,30,+","3.8",",,6,02,","31.7","4,6,18,","","","","","58.1","4,6","3.8",",,,6","0",",,,6","16.41","5,6","27.61","4,,,6","5.22","1,,,6","",""
"USC00106221","1938-10","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","","","12",",6","8",",6","0",",6","","","0","1,","14","1,6","","","","","","","","","-6.1","1,6,24,","","","21.3",",,6,09,","","","","","","","","","65.6",",,,6","","","","","","","0.05","1,,,6","",""
"USC00106221","1938-11","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","2,6","2",",6","1",",6","0",",6","0",",6","5",",6","29",",6","4","2,6","0","2,6","0","2,6","","","-19.4",",6,23,","0",",,6,30,+","5.8",",,6,01,","8.3","2,6,29,+","","","","","608.5","2,6","6.3",",,,6","0",",,,6","-3.29","2,6","3.53","2,,,6","-10.11",",,,6","",""
"USC00106221","1938-12","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","","","0",",6","0",",6","0",",6","0",",6","5","5,6","26","5,6","","","","","","","","","-20.6","5,6,13,+","0",",,6,31,+","0.0",",,6,31,+","","","","","","","","","0.0",",,,6","0",",,,6","","","","","-12.40","5,,,6","",""
"USC00106221","1939-09","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","1,6","5",",6","3",",6","0",",6","0",",6","0",",6","7",",6","0","1,6","23","1,6","0","1,6","","","-2.8",",6,30,","0",",,6,30,+","13.5",",,6,13,","29.4","1,6,21,+","","","","","132.3","1,6","28.5",",,,6","0",",,,6","13.82","1,6","24.27","1,,,6","3.37",",,,6","",""
"USC00106221","1939-10","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0",",6","4",",6","3",",6","0",",6","0",",6","0",",6","20",",6","0",",6","1",",6","0",",6","","","-10.6",",6,27,","0",",,6,31,+","16.8",",,6,06,","21.1",",6,14,","","","","","359.1",",6","38.4",",,,6","0",",,,6","6.75",",6","15.41",",,,6","-1.91",",,,6","",""
"USC00106221","1939-11","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","1,6","1",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0","1,6","0","1,6","0","1,6","","","-13.3",",6,18,","0",",,6,30,+","0.5",",,6,28,","17.2","1,6,01,","","","","","495.3","1,6","0.5",",,,6","0",",,,6","1.27","1,6","11.77","1,,,6","-9.23",",,,6","",""
"USC00106221","1939-12","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","3,6","2",",6","1",",6","0",",6","0",",6","3","1,6","30","1,6","8","2,6","0","2,6","0","2,6","","","-27.8","1,6,28,","0",",,6,31,+","3.6",",,6,25,","14.4","2,6,16,","","","","","575.9","2,6","4.1",",,,6","0",",,,6","-2.69","3,6","5.09","2,,,6","-10.46","1,,,6","",""
"USC00106221","1940-01","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","6","0.0","3,6","8",",6","3",",6","0",",6","","","13",",6","31",",6","15","3,6","0","3,6","0","3,6","","","-28.3",",6,19,","","","3.0",",,6,03,","6.1","3,6,28,","","","","","710.2","3,6","14.7",",,,6","","","-7.50","3,6","-0.87","3,,,6","-14.12",",,,6","",""
"USC00106221","1940-02","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","6","0.0","3,6","6",",6","4",",6","0",",6","","","4",",6","27",",6","4","3,6","0","3,6","0","3,6","","","-22.2",",6,16,","","","5.8",",,6,03,","8.9","3,6,28,","","","","","578.0","3,6","22.9",",,,6","","","-4.13","3,6","2.69","3,,,6","-10.95",",,,6","",""
"USC00106221","1940-03","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","6","0.0",",6","5",",6","3",",6","0",",6","1",",6","0",",6","26",",6","0",",6","0",",6","0",",6","","","-12.2",",6,12,","76",",,6,10,","4.8",",,6,31,","18.9",",6,22,","","","","","483.7",",6","12.9",",,,6","76",",,,6","2.73",",6","10.00",",,,6","-4.54",",,,6","",""
"USC00106221","1940-04","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","","","7",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","9.1",",,6,26,","","","","","","","","","29.5",",,,6","0",",,,6","","","","","","","",""
"USC00106221","1940-08","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","58.0",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","15",",6","","","3.9",",6,03,","","","3.8",",,6,22,","36.7",",6,12,","","","","","9.2",",6","3.8",",,,6","","","19.91",",6","31.66",",,,6","8.15",",,,6","",""
"USC00106221","1940-09","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","","","12",",6","7",",6","0",",6","0",",6","","","","","0","1,6","21","1,6","0","1,6","","","","","0",",,6,30,+","25.1",",,6,28,","29.4","1,6,11,+","","","","","","","92.8",",,,6","0",",,,6","","","22.25","1,,,6","","","",""
"USC00106221","1940-10","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","3,6","5",",6","3",",6","0",",6","0",",6","0","2,6","19","2,6","0","2,6","18","2,6","0","2,6","","","-2.8","2,6,22,","0",",,6,31,+","12.7",",,6,26,","26.7","2,6,24,+","","","","","215.5","2,6","28.0",",,,6","0",",,,6","10.67","3,6","21.16","2,,,6","0.19","2,,,6","",""
"USC00106221","1940-11","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0",",6","3",",6","1",",6","0",",6","0",",6","0",",6","28",",6","6",",6","0",",6","0",",6","","","-16.7",",6,13,","5",",,6,09,","2.5",",,6,07,","11.1",",6,01,","","","","","609.5",",6","3.3",",,,6","5",",,,6","-1.98",",6","4.23",",,,6","-8.20",",,,6","",""
"USC00106221","1940-12","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","1,6","6",",6","2",",6","0",",6","2",",6","4",",6","31",",6","9","1,6","0","1,6","0","1,6","","","-24.4",",6,14,","46",",,6,27,+","10.7",",,6,20,","9.4","1,6,08,","","","","","682.3","1,6","19.4",",,,6","118",",,,6","-4.51","1,6","1.90","1,,,6","-10.91",",,,6","",""
"USC00106221","1941-01","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","6","0.0","1,6","6",",6","3",",6","0",",6","3",",6","10","1,6","30","1,6","17",",6","0",",6","0",",6","","","-25.6","1,6,03,","46",",,6,14,+","4.6",",,6,14,","5.6",",6,08,","","","","","785.2",",6","15.3",",,,6","163",",,,6","-7.87","1,6","-1.10",",,,6","-14.64","1,,,6","",""
"USC00106221","1941-02","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","6","0.0","3,6","2",",6","1",",6","0",",6","0",",6","8","2,6","26","2,6","10","2,6","0","2,6","0","2,6","","","-21.1","2,6,06,+","0",",,6,28,+","3.0",",,6,24,","7.8","2,6,12,","","","","","590.0","2,6","4.5",",,,6","0",",,,6","-5.04","3,6","1.91","2,,,6","-11.99","2,,,6","",""
"USC00106221","1941-03","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","6","0.0","1,6","4",",6","2",",6","0",",6","0",",6","0","1,6","29","1,6","0",",6","0",",6","0",",6","","","-12.2","1,6,14,","0",",,6,31,+","6.1",",,6,20,","16.1",",6,29,+","","","","","484.7",",6","12.6",",,,6","0",",,,6","2.15","1,6","9.50",",,,6","-5.20","1,,,6","",""
"USC00106221","1941-04","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","6","0.0","1,6","11",",6","7",",6","0",",6","0",",6","0",",6","17",",6","0","1,6","1","1,6","0","1,6","","","-8.9",",6,19,","0",",,6,30,+","7.1",",,6,05,","21.7","1,6,30,","","","","","350.9","1,6","38.2",",,,6","0",",,,6","6.23","1,6","13.57","1,,,6","-1.10",",,,6","",""
"USC00106221","1941-09","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0",",6","5",",6","2",",6","0",",6","0",",6","0",",6","12",",6","0",",6","9",",6","0",",6","","","-3.9",",6,28,+","0",",,6,30,+","11.4",",,6,23,","26.7",",6,18,+","","","","","250.1",",6","18.2",",,,6","0",",,,6","10.00",",6","18.95",",,,6","1.05",",,,6","",""
"USC00106221","1941-10","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","1,6","2",",6","1",",6","0",",6","","","0",",6","19",",6","0","1,6","3","1,6","0","1,6","","","-10.6",",6,30,","","","8.4",",,6,05,","21.1","1,6,24,+","","","","","342.5","1,6","10.4",",,,6","","","6.94","1,6","15.61","1,,,6","-1.72",",,,6","",""
"USC00106221","1941-11","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","","","1",",6","0",",6","0",",6","","","0","3,6","26","3,6","3","3,6","0","3,6","0","3,6","","","-15.0","3,6,23,","","","1.5",",,6,02,","13.9","3,6,09,","","","","","","","1.5",",,,6","","","-0.57","4,6","7.60","3,,,6","-8.73","3,,,6","",""
"USC00106221","1941-12","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","5,6","3",",6","2",",6","0",",6","2",",6","4","1,6","30","1,6","8","5,6","0","5,6","0","5,6","","","-25.6","1,6,27,","64",",,6,24,","5.3",",,6,24,","10.0","5,6,01,","","","","","561.3","5,6","9.1",",,,6","89",",,,6","-3.33","5,6","2.88","5,,,6","-9.55","1,,,6","",""
"USC00106221","1942-01","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","6","0.0","5,6","6",",6","3",",6","0",",6","2",",6","12","3,6","28","3,6","19","3,6","0","3,6","0","3,6","","","-35.6","3,6,04,","64",",,6,25,","8.9",",,6,28,","7.8","3,6,27,","","","","","726.1","3,6","20.6",",,,6","141",",,,6","-9.63","5,6","-2.65","3,,,6","-16.61","3,,,6","",""
"USC00106221","1942-02","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","6","0.0","2,6","4",",6","2",",6","0",",6","0",",6","17",",6","28",",6","21","2,6","0","2,6","0","2,6","","","-33.3",",6,18,","13",",,6,15,","4.1",",,6,07,","5.6","2,6,01,","","","","","743.1","2,6","10.1",",,,6","13",",,,6","-10.52","2,6","-2.74","2,,,6","-18.31",",,,6","",""
"USC00106221","1942-05","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","","","7",",6","6",",6","0",",6","","","","","","","0","4,6","9","4,6","0","4,6","","","","","","","12.7",",,6,04,","28.9","4,6,23,","","","","","","","36.2",",,,6","","","","","17.27","4,,,6","","","",""
"USC00106221","1942-09","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.3","2,6","3",",6","3",",6","0",",6","0",",6","0",",6","9",",6","0","2,6","23","2,6","0","2,6","","","-5.0",",6,19,","0",",,6,30,+","7.4",",,6,13,","30.6","2,6,02,","","","","","145.0","2,6","15.0",",,,6","0",",,,6","13.20","2,6","23.97","2,,,6","2.44",",,,6","",""
"USC00106221","1942-10","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0",",6","3",",6","3",",6","0",",6","0",",6","0",",6","21",",6","0",",6","7",",6","0",",6","","","-11.7",",6,29,","0",",,6,31,+","6.1",",,6,13,","26.1",",6,09,+","","","","","347.4",",6","11.9",",,,6","0",",,,6","7.13",",6","16.16",",,,6","-1.91",",,,6","",""
"USC00106221","1942-11","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","4,6","4",",6","3",",6","0",",6","","","0","2,6","28","2,6","3","2,6","0","2,6","0","2,6","","","-16.7","2,6,28,","","","5.6",",,6,18,","13.3","2,6,13,","","","","","506.6","2,6","15.3",",,,6","","","-1.15","4,6","5.77","2,,,6","-8.06","2,,,6","",""
"USC00106221","1942-12","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","2,6","5",",6","3",",6","0",",6","4",",6","6",",6","31",",6","22","2,6","0","2,6","0","2,6","","","-24.4",",6,27,","51",",,6,24,","9.9",",,6,24,","3.9","2,6,31,","","","","","730.7","2,6","19.7",",,,6","126",",,,6","-7.00","2,6","-1.15","2,,,6","-12.86",",,,6","",""
"USC00106221","1943-01","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","","","1",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","39.4",",,6,22,","","","","","","","","","39.4",",,,6","","","","","","","","","",""
"USC00106221","1943-02","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0",",6","4",",6","1",",6","0",",6","","","14",",6","28",",6","11",",6","0",",6","0",",6","","","-27.2",",6,10,","","","6.1",",,6,05,","5.0",",6,27,+","","","","","749.5",",6","8.2",",,,6","","","-8.44",",6","0.03",",,,6","-16.90",",,,6","",""
"USC00106221","1943-03","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","2,6","0",",6","0",",6","0",",6","0",",6","5",",6","31",",6","9","2,6","0","2,6","0","2,6","","","-22.2",",6,03,+","0",",,6,31,+","0.0",",T,6,14,","18.9","2,6,29,+","","","","","607.4","2,6","0.0",",T,,6","0",",,,6","-2.76","2,6","4.08","2,,,6","-9.60",",,,6","",""
"USC00106221","1943-04","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","1,6","4",",6","1",",6","0",",6","0",",6","0",",6","17",",6","0","1,6","10","1,6","0","1,6","","","-4.4",",6,22,","0",",,6,30,+","11.4",",,6,25,","23.9","1,6,30,","","","","","265.7","1,6","14.7",",,,6","0",",,,6","9.21","1,6","18.53","1,,,6","-0.11",",,,6","",""
"USC00106221","1943-05","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","1,6","3",",6","2",",6","0",",6","0",",6","0","1,6","13","1,6","0",",6","12",",6","0",",6","","","-6.7","1,6,12,","0",",,6,31,+","4.6",",,6,16,","28.9",",6,27,","","","","","263.2",",6","9.7",",,,6","0",",,,6","9.65","1,6","18.08",",,,6","1.21","1,,,6","",""
"USC00106221","1943-12","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","2,6","3",",6","2",",6","0",",6","1",",6","5","1,6","30","1,6","8","1,6","0","1,6","0","1,6","","","-24.4","1,6,28,","56",",,6,25,","4.6",",,6,25,","8.9","1,6,01,","","","","","687.8","1,6","8.6",",,,6","56",",,,6","-5.53","2,6","1.40","1,,,6","-12.46","1,,,6","",""
"USC00106221","1944-01","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","","0.0","2,6","3",",6","3",",6","0",",6","3",",6","24",",6","31",",6","29","2,6","0","2,6","0","2,6","","","-30.0",",6,11,","102",",,6,02,","8.1",",,6,02,","0.0","2,6,23,","","","","","931.7","2,6","16.8",",,,6","214",",,,6","-13.89","2,6","-6.26","2,,,6","-21.52",",,,6","",""
"USC00106221","1944-02","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","0.0","","0.0","2,6","3",",6","2",",6","0",",6","3",",6","13","1,6","28","1,6","15","1,6","0","1,6","0","1,6","","","-30.0","1,6,20,","84",",,6,14,","6.6",",,6,09,","5.0","1,6,07,","","","","","725.2","1,6","13.2",",,,6","201",",,,6","-8.57","2,6","-0.77","1,,,6","-16.37","1,,,6","",""
"USC00106221","1944-09","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","2.5","2,6","1",",6","1",",6","0",",6","0",",6","0","1,6","12","1,6","0","1,6","21","1,6","0","1,6","","","-3.9","1,6,15,","0",",,6,30,+","11.9",",,6,17,","30.6","1,6,09,+","","","","","165.4","1,6","11.9",",,,6","0",",,,6","12.43","2,6","23.78","1,,,6","1.07","1,,,6","",""
"USC00106221","1945-06","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","1.4","1,6","9",",6","8",",6","0",",6","0",",6","0","1,6","1","1,6","0",",6","14",",6","0",",6","","","0.0","1,6,16,","0",",,6,30,+","24.1",",,6,06,","31.1",",6,21,","","","","","163.9",",6","84.8",",,,6","0",",,,6","12.91","1,6","20.57",",,,6","5.25","1,,,6","",""
"USC00106221","1945-07","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","42.9",",6","3",",6","1",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","7",",6","","","4.4",",6,03,","0",",,6,31,+","4.3",",,6,11,","33.9",",6,31,+","","","13.0","6","13.0",",6","6.8",",,,6","0",",,,6","19.30",",6","29.94",",,,6","8.66",",,,6","",""
"USC00106221","1945-08","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","28.7",",6","7",",6","5",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","1",",6","","","1.7",",6,27,","0",",,6,31,+","20.3",",,6,30,","32.8",",6,01,","","","41.9","6","28.9",",6","70.4",",,,6","0",",,,6","18.33",",6","27.94",",,,6","8.71",",,,6","",""
"USC00106221","1945-11","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0",",6","2",",6","2",",6","0",",6","1",",6","0",",6","28",",6","4",",6","0",",6","0",",6","","","-17.2",",6,22,","71",",,6,10,","5.3",",,6,10,","16.7",",6,05,","","","","","614.9",",6","8.1",",,,6","71",",,,6","-2.16",",6","4.30",",,,6","-8.63",",,,6","",""
"USC00106221","1945-12","43.83333","-112.41667","1460.9","MUD LAKE PUMPING STATION, ID US","","","0.0","1,6","3",",6","3",",6","0",",6","2",",6","8",",6","31",",6","16","1,6","0","1,6","0","1,6","","","-26.7",",6,18,","38",",,6,11,","22.9",",,6,21,","6.7","1,6,30,","","","","","771.9","1,6","30.0",",,,6","63",",,,6","-7.61","1,6","-1.06","1,,,6","-14.15",",,,6","",""
