"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013959","1985-01","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.7",",X","0.0","0","0.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","18",",0","2",",0","1",",0","0",",0","6","","2","","","","-9.4",",0,20,","0",",T,0,13,+","10",",,0,02,","11.9",",,0,16,","21.1",",0,27,","807.3","0","  11.1",",,,0,0,2","423.0",",0","  14.4",",,,0,0,2","   2.8",",,,0,0,2","   5.0",",,,0,0,2","   5.8",",,,0,0,2","   8.8",",,,0,0,2","19.4",",,,0","26",",,,0","4.69",",0","10.30",",,,0","-0.92",",,,0","","","360",",X","","","","","360",",X","17.0",",X","","","","","24.2",",X"
"USW00013959","1985-02","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.3",",X","3.6","0","3.6",",0","6",",0","3",",0","1",",0","3",",0","1",",0","0",",0","10",",0","3",",0","3",",0","0",",0","11","","1","","4","","-15.6",",0,02,","51",",,0,02,","48",",,0,01,","33.0",",,0,23,","23.9",",0,22,","1103.2","0","  13.9","1,,,0,0,2","295.9",",0","  15.0","1,,,0,0,2","   1.7","1,,,0,0,2","   2.2","1,,,0,0,2","   7.5","1,,,0,0,2","   9.7","1,,,0,0,2","48.5",",,,0","48",",,,0","7.89",",0","12.95",",,,0","2.84",",,,0","","","230",",X","","","","","225",",X","17.9",",X","","","","","25.7",",X"
"USW00013959","1985-03","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.9",",X","33.3","0","29.7",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","13","","1","","5","","1.7",",0,31,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,13,","28.3",",0,11,","1194.1","0","  19.4",",,,0,0,2","90.9",",0","  23.9",",,,0,0,2","  10.6",",,,0,0,2","  11.7",",,,0,0,2","  14.0",",,,0,0,2","  17.3",",,,0,0,2","65.4",",,,0","0",",,,0","16.36",",0","21.60",",,,0","11.11",",,,0","","","180",",X","","","","","180",",X","16.1",",X","","","","","23.6",",X"
"USW00013959","1985-04","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.3",",X","113.9","0","80.6",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","10","","","","5","","3.9",",0,02,","0",",,0,30,+","0",",,0,30,+","65.8",",,0,22,","32.8",",0,27,","1218.2","0","  22.2",",,,0,0,2","24.1",",0","  28.3",",,,0,0,2","  13.3",",,,0,0,2","  18.3",",,,0,0,2","  18.2",",,,0,0,2","  22.7",",,,0,0,2","85.7",",,,0","0",",,,0","20.22",",0","26.59",",,,0","13.84",",,,0","","","170",",X","","","","","180",",X","13.0",",X","","","","","18.5",",X"
"USW00013959","1985-05","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.4",",X","316.2","0","202.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","10","","","","5","","11.7",",0,19,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,21,","38.9",",0,31,","1218.2","0","  26.7",",,,0,0,2","0.0",",0","  30.0",",,,0,0,2","  20.0",",,,0,0,2","  22.8",",,,0,0,2","  22.6",",,,0,0,2","  27.1",",,,0,0,2","40.5",",,,0","0",",,,0","24.86",",0","31.22",",,,0","18.50",",,,0","","","190",",X","","","","","315",",X","12.5",",X","","","","","18.5",",X"
"USW00013959","1985-06","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.7",",X","600.7","0","284.5",",0","4",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","3","","","","5","","15.0",",0,13,","0",",,0,30,+","0",",,0,30,+","64.3",",,0,06,","37.8",",0,16,+","1218.2","0","  28.9",",,,0,0,2","0.0",",0","  33.3",",,,0,0,2","  23.9",",,,0,0,2","  26.7",",,,0,0,2","  26.2",",,,0,0,2","  30.5",",,,0,0,2","142.8",",,,0","0",",,,0","27.82",",0","34.20",",,,0","21.43",",,,0","","","200",",X","","","","","180",",X","16.5",",X","","","","","22.6",",X"
"USW00013959","1985-07","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.0",",X","949.6","0","348.9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","2","","","","2","","18.9",",0,07,","0",",,0,31,+","0",",,0,31,+","15.0",",,0,11,","39.4",",0,29,+","0.0","0","  31.7",",,,0,0,2","0.0",",0","  36.1",",,,0,0,2","  25.0",",,,0,0,2","  29.4",",,,0,0,2","  28.3",",,,0,0,2","  32.9",",,,0,0,2","17.4",",,,0","0",",,,0","29.59",",0","36.28",",,,0","22.90",",,,0","","","120",",X","","","","","135",",X","14.3",",X","","","","","22.1",",X"
"USW00013959","1985-08","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.9",",X","1334.2","0","384.6",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","2","","18.9",",0,26,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,24,","40.6",",0,20,+","0.0","0","  31.7",",,,0,0,2","0.0",",0","  36.7",",,,0,0,2","  26.7",",,,0,0,2","  32.2",",,,0,0,2","  30.3",",,,0,0,2","  35.2",",,,0,0,2","17.2",",,,0","0",",,,0","30.74",",0","38.03",",,,0","23.45",",,,0","","","310",",X","","","","","315",",X","19.7",",X","","","","","24.2",",X"
"USW00013959","1985-09","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.3",",X","1550.5","0","216.3",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","15",",0","8","","","","5","","7.8",",0,30,","0",",,0,30,+","0",",,0,30,+","70.6",",,0,14,","41.1",",0,03,+","7.8","0","  30.0",",,,0,0,2","7.8",",0","  35.0",",,,0,0,2","  17.2",",,,0,0,2","  21.7",",,,0,0,2","  25.9",",,,0,0,2","  30.1",",,,0,0,2","162.2",",,,0","0",",,,0","25.28",",0","31.51",",,,0","19.06",",,,0","","","50",",X","","","","","45",",X","13.0",",X","","","","","19.0",",X"
"USW00013959","1985-10","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.6",",X","1647.4","0","96.9",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","18","","1","","3","","8.3",",0,06,+","0",",,0,31,+","0",",,0,31,+","67.1",",,0,19,","33.3",",0,14,+","29.9","0","  23.9",",,,0,0,2","22.1",",0","  28.3",",,,0,0,2","  13.9",",,,0,0,2","  16.1",",,,0,0,2","  19.6",",,,0,0,2","  22.8",",,,0,0,2","97.6",",,,0","0",",,,0","20.75",",0","25.43",",,,0","16.06",",,,0","","","340",",X","","","","","360",",X","13.4",",X","","","","","19.5",",X"
"USW00013959","1985-11","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.3",",X","1676.2","0","28.8",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","18","","4","","5","","2.8",",0,20,","0",",,0,30,+","0",",,0,30,+","31.0",",,0,24,","30.0",",0,10,","146.4","0","  17.8",",,,0,0,2","116.5",",0","  22.8",",,,0,0,2","  10.0",",,,0,0,2","  11.1",",,,0,0,2","  13.9",",,,0,0,2","  17.2",",,,0,0,2","89.9",",,,0","0",",,,0","15.41",",0","20.51",",,,0","10.31",",,,0","","","360",",X","","","","","360",",X","12.5",",X","","","","","18.0",",X"
"USW00013959","1985-12","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.9",",X","1677.6","0","1.4",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","19",",0","0",",0","5",",0","0",",0","10","","1","","1","","-6.7",",0,14,","0",",,0,31,+","0",",,0,31,+","41.9",",,0,10,","24.4",",0,09,","494.2","0","  13.9",",,,0,0,2","347.8",",0","  17.2",",,,0,0,2","   3.9",",,,0,0,2","   5.0",",,,0,0,2","   7.1",",,,0,0,2","  10.7",",,,0,0,2","51.3",",,,0","0",",,,0","7.16",",0","13.76",",,,0","0.55",",,,0","","","340",",X","","","","","360",",X","13.0",",X","","","","","19.0",",X"
"USW00013959","1986-01","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.3",",X","0.3","0","0.3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","11",",0","0",",0","8","","4","","","","-3.3",",0,10,+","0",",,0,31,+","0",",T,0,08,","1.5",",,0,16,","27.2",",0,20,","745.5","0","  11.1",",,,0,0,2","251.3",",0","  18.3",",,,0,0,2","   5.6",",,,0,0,2","   7.8",",,,0,0,2","   8.6",",,,0,0,2","  11.6",",,,0,0,2","1.8",",,,0","0",",T,,0","10.24",",0","17.71",",,,0","2.76",",,,0","","","10",",X","","","","","","","13.9",",X","","","","","",""
"USW00013959","1986-02","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.5",",X","12.0","0","11.7",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","12",",0","1",",0","10","","1","","2","","-4.4",",0,11,","0",",T,0,10,","0",",T,0,08,","100.6",",,0,03,","33.3",",0,20,","944.2","0","  15.0","2,,,0,0,2","198.7",",0","  20.0","2,,,0,0,2","   4.4","2,,,0,0,2","   5.0","2,,,0,0,2","  10.0","2,,,0,0,2","  13.8","2,,,0,0,2","114.5",",,,0","0",",T,,0","11.65",",0","17.96",",,,0","5.34",",,,0","","","30",",X","","","","","","","14.3",",X","","","","","",""
"USW00013959","1986-03","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.7",",X","26.7","0","14.7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","24",",0","0",",0","11","","","","1","","-1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,03,","28.9",",0,28,","1031.9","0","  17.8",",,,0,0,2","87.7",",0","  22.8",",,,0,0,2","  10.0",",,,0,0,2","  13.9",",,,0,0,2","  14.1",",,,0,0,2","  18.5",",,,0,0,2","11.0",",,,0","0",",,,0","15.98",",0","23.55",",,,0","8.40",",,,0","","","180",",X","","","","","180",",X","13.0",",X","","","","","17.5",",X"
"USW00013959","1986-04","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.7",",X","115.2","0","88.5",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","14","","1","","6","","6.1",",0,15,","0",",,0,30,+","0",",,0,30,+","31.8",",,0,10,","34.4",",0,08,","1054.0","0","  22.8",",,,0,0,2","22.1",",0","  26.1",",,,0,0,2","  15.6",",,,0,0,2","  16.1",",,,0,0,2","  18.7",",,,0,0,2","  22.9",",,,0,0,2","69.7",",,,0","0",",,,0","20.55",",0","26.59",",,,0","14.50",",,,0","","","170",",X","","","","","270",",X","12.5",",X","","","","","23.6",",X"
"USW00013959","1986-05","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.6",",X","263.5","0","148.3",",0","10",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","14","","1","","8","","11.1",",0,19,","0",",,0,31,+","0",",,0,31,+","62.7",",,0,30,","34.4",",0,24,","1055.9","0","  25.0",",,,0,0,2","1.9",",0","  30.6",",,,0,0,2","  16.7",",,,0,0,2","  20.0",",,,0,0,2","  21.0",",,,0,0,2","  25.4",",,,0,0,2","175.0",",,,0","0",",,,0","23.05",",0","28.77",",,,0","17.33",",,,0","","","180",",X","","","","","180",",X","18.3",",X","","","","","23.1",",X"
"USW00013959","1986-06","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.3",",X","537.9","0","274.4",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","11","","","","9","","19.4",",0,11,","0",",,0,30,+","0",",,0,30,+","34.8",",,0,11,","36.1",",0,29,+","1055.9","0","  28.9",",,,0,0,2","0.0",",0","  32.8",",,,0,0,2","  22.8",",,,0,0,2","  23.9",",,,0,0,2","  25.0",",,,0,0,2","  29.1",",,,0,0,2","100.4",",,,0","0",",,,0","27.48",",0","32.93",",,,0","22.03",",,,0","","","10",",X","","","","","360",",X","10.3",",X","","","","","20.6",",X"
"USW00013959","1986-07","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.6",",X","924.5","0","386.6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","1","","21.7",",0,18,+","0",",,0,31,+","0",",,0,31,+","9.1",",,0,03,","42.2",",0,31,","0.0","0","  32.8",",,,0,0,2","0.0",",0","  38.3",",,,0,0,2","  26.7",",,,0,0,2","  30.6",",,,0,0,2","  29.6",",,,0,0,2","  34.6",",,,0,0,2","9.4",",,,0","0",",,,0","30.80",",0","37.60",",,,0","24.01",",,,0","","","190",",X","","","","","180",",X","10.3",",X","","","","","15.9",",X"
"USW00013959","1986-08","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.8",",X","1261.8","0","337.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","6","","","","3","","13.9",",0,30,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,11,","41.1",",0,18,","0.0","0","  32.8",",,,0,0,2","0.0",",0","  38.3",",,,0,0,2","  26.1",",,,0,0,2","  28.3",",,,0,0,2","  30.6",",,,0,0,2","  33.2",",,,0,0,2","17.3",",,,0","0",",,,0","29.21",",0","35.54",",,,0","22.89",",,,0","","","50",",X","","","","","180",",X","10.3",",X","","","","","15.4",",X"
"USW00013959","1986-09","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.8",",X","1563.7","0","301.9",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","25",",0","15","","","","5","","17.8",",0,12,","0",",,0,30,+","0",",,0,30,+","42.4",",,0,06,","36.1",",0,27,+","0.0","0","  28.3",",,,0,0,2","0.0",",0","  30.0",",,,0,0,2","  24.4",",,,0,0,2","  25.6",",,,0,0,2","  27.0",",,,0,0,2","  28.6",",,,0,0,2","100.0",",,,0","0",",,,0","28.40",",0","33.63",",,,0","23.16",",,,0","","","140",",X","","","","","135",",X","14.3",",X","","","","","21.6",",X"
"USW00013959","1986-10","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.7",",X","1630.9","0","67.2",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","14","","","","1","","7.2",",0,15,+","0",",,0,31,+","0",",,0,31,+","65.0",",,0,06,","35.6",",0,02,","29.9","0","  28.3",",,,0,0,2","29.9",",0","  28.9",",,,0,0,2","  16.1",",,,0,0,2","  17.2",",,,0,0,2","  20.3",",,,0,0,2","  22.0",",,,0,0,2","129.2",",,,0","0",",,,0","19.54",",0","25.30",",,,0","13.77",",,,0","","","170",",X","","","","","180",",X","13.4",",X","","","","","18.5",",X"
"USW00013959","1986-11","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.1",",X","1638.6","0","7.7",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","17","","3","","3","","-2.8",",0,13,","0",",,0,30,+","0",",T,0,13,","41.1",",,0,04,","29.4",",0,17,","202.7","0","  19.4","1,,,0,0,2","172.8",",0","  21.1","2,,,0,0,2","   8.9","1,,,0,0,2","  10.6","2,,,0,0,2","  13.5","1,,,0,0,2","  15.5","2,,,0,0,2","90.6",",,,0","0",",T,,0","12.83",",0","18.22",",,,0","7.45",",,,0","","","20",",X","","","","","360",",X","12.5",",X","","","","","18.0",",X"
"USW00013959","1986-12","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.1",",X","1638.6","0","0.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","17","","3","","","","-1.7",",0,31,","0",",,0,31,+","0",",T,0,11,+","38.1",",,0,22,","18.9",",0,07,","507.4","0","  11.7",",,,0,0,2","304.7",",0","  13.3",",,,0,0,2","   7.2",",,,0,0,2","   8.3",",,,0,0,2","   9.0",",,,0,0,2","  10.6",",,,0,0,2","88.4",",,,0","0",",T,,0","8.50",",0","13.01",",,,0","4.00",",,,0","","","300",",X","","","","","315",",X","11.6",",X","","","","","15.9",",X"
"USW00013959","1987-01","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.5",",X","0.0","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","6",",0","0",",0","10","","5","","1","","-3.9",",0,23,+","0",",,0,31,+","0",",T,0,17,","23.1",",,0,17,","25.6",",0,27,","836.4","0","  10.6",",,,0,0,2","329.0",",0","  12.8",",,,0,0,2","   4.4",",,,0,0,2","   5.6",",,,0,0,2","   7.4",",,,0,0,2","   8.9",",,,0,0,2","32.8",",,,0","0",",T,,0","7.72",",0","14.00",",,,0","1.44",",,,0","","","310",",X","","","","","315",",X","13.9",",X","","","","","21.1",",X"
"USW00013959","1987-02","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.5",",X","0.0","0","0.0",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","8",",0","0",",0","15","","3","","2","","-4.4",",0,18,","0",",,0,28,+","0",",,0,28,+","11.7",",,0,24,","25.6",",0,02,","1040.3","0","","","203.9",",0","","","","","","","","","","","66.1",",,,0","0",",,,0","11.05",",0","16.35",",,,0","5.75",",,,0","","","290",",X","","","","","225",",X","17.0",",X","","","","","23.1",",X"
"USW00013959","1987-03","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.2",",X","6.9","0","6.9",",0","7",",0","5",",0","0",",0","0",",0","1",",0","0",",0","4",",0","0",",0","15",",0","0",",0","9","","","","4","","-1.1",",0,31,+","0",",,0,31,+","25",",,0,29,","15.0",",,0,17,","27.2",",0,20,","1214.9","0","  17.2","2,,,0,0,2","174.6",",0","  18.9","2,,,0,0,2","   8.3","2,,,0,0,2","  11.1","2,,,0,0,2","  12.0","2,,,0,0,2","  15.0","2,,,0,0,2","42.5",",,,0","25",",,,0","12.92",",0","20.04",",,,0","5.81",",,,0","","","260",",X","","","","","270",",X","18.3",",X","","","","","25.7",",X"
"USW00013959","1987-04","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.2",",X","67.0","0","60.1",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","24",",0","8",",0","3","","","","1","","-1.1",",0,03,","0",",,0,30,+","0",",,0,30,+","31.8",",,0,13,","34.4",",0,28,","1278.0","0","  22.8",",,,0,0,2","63.1",",0","  25.6",",,,0,0,2","   8.9",",,,0,0,2","  13.9",",,,0,0,2","  16.6",",,,0,0,2","  20.0",",,,0,0,2","41.5",",,,0","0",",,,0","18.23",",0","26.67",",,,0","9.80",",,,0","","","340",",X","","","","","270",",X","15.6",",X","","","","","24.7",",X"
"USW00013959","1987-05","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.7",",X","243.4","0","176.4",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","22","","","","12","","13.9",",0,09,+","0",",,0,31,+","0",",,0,31,+","48.3",",,0,03,","33.3",",0,22,","1278.0","0","  25.6",",,,0,0,2","0.0",",0","  28.3",",,,0,0,2","  20.6",",,,0,0,2","  22.8",",,,0,0,2","  22.8",",,,0,0,2","  25.2",",,,0,0,2","131.3",",,,0","0",",,,0","24.02",",0","29.64",",,,0","18.41",",,,0","","","290",",X","","","","","270",",X","15.6",",X","","","","","27.2",",X"
"USW00013959","1987-06","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.4",",X","498.8","0","255.4",",0","12",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","10","","","","11","","15.0",",0,06,+","0",",,0,30,+","0",",,0,30,+","62.5",",,0,12,","37.8",",0,24,","1278.0","0","  29.4",",,,0,0,2","0.0",",0","  32.2","1,,,0,0,2","  21.1",",,,0,0,2","  23.3","1,,,0,0,2","  25.4",",,,0,0,2","  28.0","1,,,0,0,2","148.4",",,,0","0",",,,0","26.85",",0","32.98",",,,0","20.71",",,,0","","","160",",X","","","","","360",",X","13.4",",X","","","","","20.0",",X"
"USW00013959","1987-07","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.6",",X","832.2","0","333.4",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","7","","","","4","","17.2",",0,15,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,02,","38.9",",0,31,+","0.0","0","","","0.0",",0","","","","","","","","","","","36.0",",,,0","0",",,,0","29.09",",0","35.72",",,,0","22.45",",,,0","","","50",",X","","","","","135",",X","15.6",",X","","","","","20.0",",X"
"USW00013959","1987-08","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.3",",X","1215.7","0","383.5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","2","","","","3","","19.4",",0,31,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,31,","41.1",",0,05,","0.0","0","  32.8","1,,,0,0,2","0.0",",0","  35.0","1,,,0,0,2","  28.3","1,,,0,0,2","  28.9","1,,,0,0,2","  31.5","1,,,0,0,2","  33.7","1,,,0,0,2","19.3",",,,0","0",",,,0","30.70",",0","37.05",",,,0","24.36",",,,0","","","180",",X","","","","","270",",X","10.3",",X","","","","","17.0",",X"
"USW00013959","1987-09","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.5",",X","1419.7","0","204.0",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","8","","2","","6","","11.1",",0,23,","0",",,0,30,+","0",",,0,30,+","72.9",",,0,16,","36.7",",0,16,","0.0","0","  27.8","1,,,0,0,2","0.0",",0","  31.1","1,,,0,0,2","  21.1","1,,,0,0,2","  23.9","1,,,0,0,2","  25.0","1,,,0,0,2","  27.5","1,,,0,0,2","144.5",",,,0","0",",,,0","25.13",",0","32.17",",,,0","18.09",",,,0","","","320",",X","","","","","225",",X","17.0",",X","","","","","21.6",",X"
"USW00013959","1987-10","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.2",",X","1490.3","0","70.6",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","8","","1","","1","","5.0",",0,21,+","0",",,0,31,+","0",",,0,31,+","24.9",",,0,19,","34.4",",0,02,","25.3","0","  23.3","1,,,0,0,2","25.3",",0","  25.6","1,,,0,0,2","  15.6","1,,,0,0,2","  18.9","1,,,0,0,2","  20.2","1,,,0,0,2","  22.7","1,,,0,0,2","30.2",",,,0","0",",,,0","19.80",",0","27.32",",,,0","12.27",",,,0","","","190",",X","","","","","180",",X","13.0",",X","","","","","18.0",",X"
"USW00013959","1987-11","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.0",",X","1509.0","0","18.7",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","11","","2","","4","","-1.1",",0,11,","0",",,0,30,+","0",",,0,30,+","36.1",",,0,08,","31.1",",0,04,","178.2","0","  20.6",",,,0,0,2","152.9",",0","  22.2",",,,0,0,2","  10.0",",,,0,0,2","  10.6",",,,0,0,2","  14.6",",,,0,0,2","  16.3",",,,0,0,2","112.7",",,,0","0",",,,0","13.86",",0","20.29",",,,0","7.43",",,,0","","","340",",X","","","","","360",",X","13.9",",X","","","","","19.0",",X"
"USW00013959","1987-12","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.1",",X","1510.1","0","1.1",",0","10",",0","3",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","9",",0","0",",0","17","","3","","4","","-5.0",",0,16,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,25,","26.1",",0,03,","448.1","0","  15.6",",,,0,0,2","269.9",",0","  16.7",",,,0,0,2","   5.6",",,,0,0,2","   6.7",",,,0,0,2","  10.0",",,,0,0,2","  11.7",",,,0,0,2","84.3",",,,0","0",",,,0","9.66",",0","15.36",",,,0","3.96",",,,0","","","310",",X","","","","","270",",X","16.5",",X","","","","","22.1",",X"
"USW00013959","1988-01","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.5",",X","2.5","0","2.5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","19",",0","2",",0","5",",0","0",",0","8","","1","","","","-7.2",",0,10,","0",",T,0,07,","3",",,0,02,","6.4",",,0,06,","26.1",",0,31,","809.4","0","  10.0",",,,0,0,2","361.3",",0","  13.9",",,,0,0,2","   2.8",",,,0,0,2","   3.9",",,,0,0,2","   6.5",",,,0,0,2","   8.2",",,,0,0,2","11.3",",,,0","3",",,,0","6.76",",0","13.03",",,,0","0.49",",,,0","","","180",",X","","","","","180",",X","13.9",",X","","","","","19.0",",X"
