"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00295150","1978-07","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","313.9","0","206.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","9.4",",0,07,","0",",,0,31,+","0",",,0,31,+","1.0",",,0,30,","36.1",",0,29,+","243.3","1,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","1.8",",,,0","0",",,,0","24.98",",0","34.22",",,,0","15.74",",,,0","1257",",,,0"
"USC00295150","1978-08","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","449.5","0","135.6","2,0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","29","2,0","17","2,0","8.3",",0,28,","0",",,0,31,+","0",",,0,31,+","20.6",",,0,20,","35.6","2,0,18,","253.2",",,,0","0.0","0","","","0.0","2,0","","","","","","","","","","","","","","","26.5",",,,0","0",",,,0","22.98","2,0","32.11","2,,,0","13.85",",,,0","1649",",,,0"
"USC00295150","1978-09","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","482.5","0","33.0","2,0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","26","2,0","1","2,0","6.1",",0,18,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,02,","32.2","2,0,11,","183.0","1,,,0","13.6","0","","","13.6","2,0","","","","","","","","","","","","","","","37.0",",,,0","0",",,,0","18.93","2,0","27.69","2,,,0","10.17",",,,0","1029",",,,0"
"USC00295150","1978-10","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","484.7","0","2.2","1,0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0","1,0","22","1,0","0","1,0","-1.7",",0,27,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,21,","29.4","1,0,02,","119.6",",,,0","142.3","0","","","128.7","1,0","","","","","","","","","","","","","","","24.4",",,,0","0",",,,0","14.15","1,0","24.18","1,,,0","4.11",",,,0","651",",,,0"
"USC00295150","1978-11","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","484.7","0","0.0","1,0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0","1,0","3","1,0","0","1,0","-7.2",",0,28,","0",",,0,30,+","0",",,0,30,+","6.9",",,0,03,","23.3","1,0,09,","53.2",",,,0","438.9","0","","","296.6","1,0","","","","","","","","","","","","","","","22.2",",,,0","0",",,,0","8.19","1,0","15.64","1,,,0","0.74",",,,0","1127",",,,0"
"USC00295150","1978-12","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","484.7","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","0",",0","0",",0","-17.2",",0,09,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,29,","17.2",",0,01,","","","975.5","0","","","536.6",",0","","","","","","","","","","","","","","","20.0",",,,0","0",",,,0","1.02",",0","9.43",",,,0","-7.38",",,,0","1508",",,,0"
"USC00295150","1979-01","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","0.0","0","0.0","1,0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1","1,0","0","1,0","0","1,0","-15.6",",0,02,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,18,","13.3","1,0,12,","","","1506.4","0","","","530.9","1,0","","","","","","","","","","","","","","","15.0",",,,0","0",",,,0","0.62","1,0","7.56","1,,,0","-6.31",",,,0","",""
"USC00295150","1979-02","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","3",",0","0",",0","-11.7",",0,07,","0",",,0,28,+","0",",,0,28,+","8.9",",,0,16,","22.8",",0,14,","","","1914.9","0","","","408.5",",0","","","","","","","","","","","","","","","12.9",",,,0","0",",,,0","3.74",",0","13.51",",,,0","-6.02",",,,0","",""
"USC00295150","1979-03","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","4",",0","0",",0","-9.4",",0,05,","0",",,0,31,+","0",",,0,31,+","2.0",",,0,28,","23.9",",0,08,","","","2245.6","0","","","330.7",",0","","","","","","","","","","","","","","","2.0",",,,0","0",",,,0","7.66",",0","18.05",",,,0","-2.72",",,,0","2369",",,,0"
"USC00295150","1979-04","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","0.6","0","0.6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","22",",0","0",",0","-7.2",",0,13,+","0",",,0,30,+","0",",,0,30,+","3.3",",,0,10,","27.8",",0,16,","201.8",",,,0","2435.5","0","","","189.9",",0","","","","","","","","","","","","","","","6.3",",,,0","0",",,,0","12.02",",0","22.45",",,,0","1.60",",,,0","2467",",,,0"
"USC00295150","1979-05","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","11.7","0","11.1",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","28",",0","0",",0","-1.1",",0,11,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,26,","31.1",",0,06,","214.9","1,,,0","2510.5","0","","","75.0",",0","","","","","","","","","","","","","","","20.0",",,,0","0",",,,0","16.27",",0","25.75",",,,0","6.79",",,,0","2122",",,,0"
"USC00295150","1979-06","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","87.6","0","75.9",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","5.0",",0,20,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,08,","36.7",",0,28,","238.1","1,,,0","2520.5","0","","","10.0",",0","","","","","","","","","","","","","","","35.8",",,,0","0",",,,0","20.53",",0","30.28",",,,0","10.78",",,,0","1310",",,,0"
"USC00295150","1979-07","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","253.9","0","166.3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","8.3",",0,05,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,29,","37.2",",0,14,","259.6",",,,0","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","5.8",",,,0","0",",,,0","23.70",",0","33.39",",,,0","14.00",",,,0","1377",",,,0"
"USC00295150","1979-08","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","373.9","0","120.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","8.9",",0,22,+","0",",,0,31,+","0",",,0,31,+","11.9",",,0,15,","34.4",",0,29,+","215.7","1,,,0","0.3","0","","","0.3",",0","","","","","","","","","","","","","","","40.9",",,,0","0",",,,0","22.19",",0","30.85",",,,0","13.53",",,,0","1282",",,,0"
"USC00295150","1979-09","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","436.2","0","62.3",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","11",",0","6.1",",0,30,","0",",,0,30,+","0",",,0,30,+","15.5",",,0,15,","35.6",",0,06,","201.5","1,,,0","20.4","0","","","20.1",",0","","","","","","","","","","","","","","","29.2",",,,0","0",",,,0","19.74",",0","29.49",",,,0","9.99",",,,0","1046","2,,,0"
"USC00295150","1979-10","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","437.1","0","0.9","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0","1,0","26","1,0","0","1,0","-6.7",",0,31,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,21,","31.1","1,0,08,","142.8",",,,0","145.7","0","","","125.3","1,0","","","","","","","","","","","","","","","8.9",",,,0","0",",,,0","14.23","1,0","25.90","1,,,0","2.57",",,,0","1102",",,,0"
"USC00295150","1979-11","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","437.1","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","1",",0","0",",0","-11.1",",0,23,+","0",",,0,30,+","0",",,0,30,+","22.1",",,0,08,","21.7",",0,04,","","","562.0","0","","","416.3",",0","","","","","","","","","","","","","","","26.0",",,,0","0",",,,0","4.46",",0","13.04",",,,0","-4.13",",,,0","1235","2,,,0"
"USC00295150","1979-12","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","437.1","0","0.0","1,0","1",",0","1",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","0","1,0","0","1,0","0","1,0","-11.7",",0,18,","0","2,,0,31,+","0","2,,0,31,+","5.1",",,0,26,","17.2","1,0,10,","","","1018.5","0","","","456.5","1,0","","","","","","","","","","","","","","","5.1",",,,0","0","2,,,0","3.01","1,0","11.59","1,,,0","-5.56",",,,0","",""
"USC00295150","1980-01","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","0",",0","0",",0","-11.1",",0,03,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,14,","16.7",",0,29,","","","1456.1","0","","","437.6",",0","","","","","","","","","","","","","","","16.8",",,,0","0",",,,0","4.22",",0","11.78",",,,0","-3.35",",,,0","1671",",,,0"
"USC00295150","1980-02","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","0.0","0","0.0","1,0","8",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","16","1,0","0",",0","2",",0","0",",0","-11.1","1,0,09,","0",",,0,29,+","0",",,0,29,+","3.6",",,0,16,","22.8",",0,29,+","78.0","4,,,0","1780.8","0","","","324.7",",0","","","","","","","","","","","","","","","13.0",",,,0","0",",,,0","6.81","1,0","15.19",",,,0","-1.57","1,,,0","1804",",,,0"
"USC00295150","1980-03","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","0.0","0","0.0","1,0","4",",0","1",",0","0",",0","0","2,0","0","2,0","0",",0","20",",0","0","1,0","2","1,0","0","1,0","-6.7",",0,08,+","0","2,,0,31,+","0","2,,0,31,+","6.9",",,0,27,","21.7","1,0,14,","127.1","3,,,0","2083.9","0","","","303.1","1,0","","","","","","","","","","","","","","","10.0",",,,0","0","2,,,0","8.13","1,0","16.69","1,,,0","-0.44",",,,0","2942",",,,0"
"USC00295150","1980-04","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","21",",0","0",",0","-8.9",",0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","29.4",",0,20,","202.3",",,,0","2280.5","0","","","196.6",",0","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","11.78",",0","22.36",",,,0","1.20",",,,0","2318",",,,0"
"USC00295150","1980-05","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","7.0","0","7.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","28",",0","0",",0","0.0",",0,13,","0",",,0,31,+","0",",,0,31,+","2.0",",,0,15,","31.1",",0,31,","224.8",",,,0","2365.4","0","","","84.9",",0","","","","","","","","","","","","","","","2.8",",,,0","0",",,,0","15.82",",0","25.97",",,,0","5.67",",,,0","2530",",,,0"
"USC00295150","1980-06","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","140.8","0","133.8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","2.8",",0,02,","0",",,0,30,+","0",",,0,30,+","3.8",",,0,09,","37.8",",0,28,","254.0","4,,,0","2368.5","0","","","3.1",",0","","","","","","","","","","","","","","","5.1",",,,0","0",",,,0","22.69",",0","34.28",",,,0","11.11",",,,0","1988",",,,0"
"USC00295150","1980-07","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","372.4","0","231.6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","13.3",",0,16,+","0",",,0,31,+","0",",,0,31,+","3.0",",,0,18,","38.3",",0,18,","254.2","2,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","7.5",",,,0","0",",,,0","25.80",",0","35.45",",,,0","16.16",",,,0","2033",",,,0"
"USC00295150","1980-08","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","540.0","0","167.6",",0","12",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","8.3",",0,21,","0",",,0,31,+","0",",,0,31,+","61.2",",,0,27,","36.1",",0,01,","230.4","2,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","86.9",",,,0","0",",,,0","23.74",",0","32.29",",,,0","15.19",",,,0","1765",",,,0"
"USC00295150","1980-09","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","600.7","0","60.7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","3.9",",0,25,","0",",,0,30,+","0",",,0,30,+","18.8",",,0,09,","36.7",",0,04,+","160.5",",,,0","5.3","0","","","5.3",",0","","","","","","","","","","","","","","","26.2",",,,0","0",",,,0","20.18",",0","29.39",",,,0","10.97",",,,0","1347",",,,0"
"USC00295150","1980-10","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","603.2","0","2.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","17",",0","0",",0","-7.2",",0,24,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","31.1",",0,01,","122.5",",,,0","211.1","0","","","205.8",",0","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","11.78",",0","22.52",",,,0","1.04",",,,0","1492",",,,0"
"USC00295150","1980-11","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","603.2","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","12",",0","0",",0","-12.2",",0,22,+","0",",,0,30,+","0",",,0,30,+","5.1",",,0,24,","25.0",",0,07,","","","584.8","0","","","373.7",",0","","","","","","","","","","","","","","","5.7",",,,0","0",",,,0","5.88",",0","16.53",",,,0","-4.78",",,,0","1289",",,,0"
"USC00295150","1980-12","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","603.2","0","0.0",",0","2",",0","1",",0","0",",0","","","1",",0","0",",0","30",",0","0",",0","0",",0","0",",0","-10.0",",0,25,","","","89",",,0,08,","17.3",",,0,08,","20.0",",0,18,+","","","1016.4","0","","","431.6",",0","","","","","","","","","","","","","","","17.8",",,,0","89",",,,0","4.41",",0","14.19",",,,0","-5.37",",,,0","",""
"USC00295150","1981-01","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","","","1",",0","0",",0","31",",0","0",",0","0",",0","0",",0","-11.7",",0,26,+","","","25",",,0,18,","2.8",",,0,18,","17.8",",0,01,","","","1491.3","0","","","474.9",",0","","","","","","","","","","","","","","","2.8",",,,0","25",",,,0","3.01",",0","13.08",",,,0","-7.05",",,,0","",""
"USC00295150","1981-02","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","7",",0","0",",0","-14.4",",0,02,","0",",,0,28,+","0",",,0,28,+","9.9",",,0,09,","25.0",",0,20,","","","1855.2","0","","","363.9",",0","","","","","","","","","","","","","","","11.4",",,,0","0",",,,0","5.34",",0","16.72",",,,0","-6.05",",,,0","1587",",,,0"
"USC00295150","1981-03","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","0.0","0","0.0","1,0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0","1,0","4","1,0","0","1,0","-7.2",",0,18,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,13,","24.4","1,0,26,","137.2",",,,0","2147.6","0","","","292.4","1,0","","","","","","","","","","","","","","","27.8",",,,0","0",",,,0","8.56","1,0","17.63","1,,,0","-0.52",",,,0","2604",",,,0"
"USC00295150","1981-04","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","4.5","0","4.5","1,0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0","1,0","26","1,0","0","1,0","-4.4",",0,05,","0",",,0,30,+","0",",,0,30,+","7.4",",,0,13,","30.6","1,0,30,","184.5","1,,,0","2269.3","0","","","121.7","1,0","","","","","","","","","","","","","","","13.8",",,,0","0",",,,0","14.40","1,0","24.98","1,,,0","3.82",",,,0","1748",",,,0"
"USC00295150","1981-05","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","22.5","0","18.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","2.8",",0,22,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,05,","30.0",",0,27,+","245.1",",,,0","2311.0","0","","","41.7",",0","","","","","","","","","","","","","","","15.8",",,,0","0",",,,0","17.57",",0","26.44",",,,0","8.69",",,,0","2414",",,,0"
"USC00295150","1981-06","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","180.2","0","157.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","6.7",",0,16,","0",",,0,30,+","0",",,0,30,+","0.8",",,0,02,","38.9",",0,21,","293.8",",,,0","2312.6","0","","","1.6",",0","","","","","","","","","","","","","","","0.8",",,,0","0",",,,0","23.54",",0","34.00",",,,0","13.07",",,,0","1571",",,,0"
"USC00295150","1981-07","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","390.9","0","210.7",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","13.9",",0,20,+","0",",,0,31,+","0",",,0,31,+","21.3",",,0,11,","37.8",",0,22,+","219.1","2,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","43.4",",,,0","0",",,,0","25.13",",0","33.87",",,,0","16.39",",,,0","1629",",,,0"
"USC00295150","1981-08","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","557.4","0","166.5",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","11.7",",0,25,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,27,","36.1",",0,06,","219.6","2,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","42.5",",,,0","0",",,,0","23.70",",0","32.06",",,,0","15.35",",,,0","1560",",,,0"
"USC00295150","1981-09","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","604.0","0","46.6",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","6.1",",0,27,","0",",,0,30,+","0",",,0,30,+","29.5",",,0,05,","31.7",",0,03,","156.9","1,,,0","4.2","0","","","4.2",",0","","","","","","","","","","","","","","","37.1",",,,0","0",",,,0","19.75",",0","28.46",",,,0","11.03",",,,0","1184",",,,0"
"USC00295150","1981-10","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","604.8","0","0.8","1,0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0","1,0","21","1,0","0","1,0","-3.9",",0,26,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,02,","26.1","1,0,29,+","120.1","1,,,0","161.9","0","","","157.7","1,0","","","","","","","","","","","","","","","25.9",",,,0","0",",,,0","13.17","1,0","22.14","1,,,0","4.21",",,,0","1454",",,,0"
"USC00295150","1981-11","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","604.8","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","11",",0","0",",0","-11.1",",0,20,","0",",,0,30,+","0",",,0,30,+","5.8",",,0,07,","23.9",",0,16,","","","484.6","0","","","322.7",",0","","","","","","","","","","","","","","","9.9",",,,0","0",",,,0","7.58",",0","18.89",",,,0","-3.73",",,,0","",""
"USC00295150","1981-12","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","604.8","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","1",",0","0",",0","-13.9",",0,24,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","21.1",",0,21,","","","932.7","0","","","448.1",",0","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","3.88",",0","14.71",",,,0","-6.95",",,,0","",""
"USC00295150","1982-01","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","29",",0","","","","","","","-13.3",",0,04,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,13,","","","","","","","   5.0",",,,0,0,2","","","  11.7",",,,0,0,2","  -2.2",",,,0,0,2","   4.4",",,,0,0,2","   1.1",",,,0,0,2","","","   7.9",",,,0,0,2","","","4.6",",,,0","0",",,,0","","","","","-6.74",",,,0","",""
"USC00295150","1982-02","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","4",",0","1",",0","0",",0","","","","","0",",0","26",",0","","","","","","","-12.2",",0,06,","","","","","3.0",",,0,25,","","","","","","","   6.7",",,,0,0,2","","","  15.6",",,,0,0,2","  -1.1",",,,0,0,2","   4.4",",,,0,0,2","   2.6",",,,0,0,2","","","  10.4",",,,0,0,2","","","8.1",",,,0","","","","","","","-4.70",",,,0","",""
"USC00295150","1982-03","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","20",",0","","","","","","","-9.4",",0,07,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,13,","","","148.0","3,,,0","","","  10.0","2,,,0,0,2","","","  20.6","3,,,0,0,2","   3.3","2,,,0,0,2","  12.2","3,,,0,0,2","   6.6","2,,,0,0,2","","","  16.6","3,,,0,0,2","","","19.6",",,,0","0",",,,0","","","","","-1.57",",,,0","2391","5,,,0"
"USC00295150","1982-04","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","","","","","","","0",",0","0",",0","0",",0","9",",0","","","","","","","-2.2",",0,11,","0",",,0,30,+","0",",,0,30,+","","","","","231.6",",,,0","","","  15.0",",,,0,0,2","","","  26.7",",,,0,0,2","   7.2",",,,0,0,2","  13.3",",,,0,0,2","  10.7",",,,0,0,2","","","  22.0",",,,0,0,2","","","","","0",",,,0","","","","","2.42",",,,0","2788",",,,0"
"USC00295150","1982-05","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","10.9","5,0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0","5,0","23","5,0","0","5,0","0.0",",0,07,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,05,","31.7","5,0,26,","228.7",",,,0","","","  18.9",",,,0,0,2","62.5","5,0","  32.2",",,,0,0,2","   8.9",",,,0,0,2","  20.0",",,,0,0,2","  13.4",",,,0,0,2","","","  27.1",",,,0,0,2","","","34.3",",,,0","0",",,,0","16.42","5,0","26.08","5,,,0","6.76",",,,0","1891",",,,0"
"USC00295150","1982-06","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  22.8",",,,0,0,2","","","  36.1",",,,0,0,2","  12.8",",,,0,0,2","  25.0",",,,0,0,2","  17.6",",,,0,0,2","","","  31.2",",,,0,0,2","","","","","","","","","","","","","",""
"USC00295150","1982-07","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","193.4","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","24","1,0","8.9",",0,02,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","36.1","1,0,21,+","246.8","1,,,0","0.0","0","  25.0",",,,0,0,2","0.0","1,0","  37.8",",,,0,0,2","  18.9",",,,0,0,2","  31.1",",,,0,0,2","  21.9",",,,0,0,2","","","  34.7",",,,0,0,2","","","0.0",",,,0","0",",,,0","24.83","1,0","33.39","1,,,0","16.28",",,,0","1481",",,,0"
"USC00295150","1982-08","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","147.2","5,0","12",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","4,0","27","4,0","14","4,0","13.9","1,0,27,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,21,","34.4","4,0,16,","190.6",",,,0","0.0","0","  24.4",",,,0,0,2","0.0","4,0","  38.3",",,,0,0,2","  19.4",",,,0,0,2","  30.0",",,,0,0,2","  21.5",",,,0,0,2","","","  34.3",",,,0,0,2","","","49.2",",,,0","0",",,,0","24.07","5,0","31.76","4,,,0","16.38","1,,,0","1291","1,,,0"
"USC00295150","1982-09","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","2.2",",0,29,","0",",,0,30,+","0",",,0,30,+","13.7",",,0,19,","","","162.9",",,,0","","","  22.2",",,,0,0,2","","","  35.6",",,,0,0,2","  13.9",",,,0,0,2","  22.8",",,,0,0,2","  18.1",",,,0,0,2","","","  29.3",",,,0,0,2","","","35.9",",,,0","0",",,,0","","","","","11.74",",,,0","1418",",,,0"
"USC00295150","1982-10","34.7675","-106.7611","1475.2","LOS LUNAS 3 SSW, NM US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","","","","","","","-6.7",",0,29,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","131.4",",,,0","","","  16.1",",,,0,0,2","","","  26.1",",,,0,0,2","   5.0",",,,0,0,2","  15.6",",,,0,0,2","  10.6",",,,0,0,2","","","  20.5",",,,0,0,2","","","0.0",",,,0","0",",,,0","","","","","1.52",",,,0","1343","1,,,0"
