"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00291300","1918-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","8",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","17.8",",,6,16,","","","","","36.7",",,,6","0",",,,6","","","","","",""
"USC00291300","1918-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","5",",6","0",",6","0",",6","","","","","","","","","","","1","","","","0",",,6,30,+","11.4",",,6,05,","","","","","35.6",",,,6","0",",,,6","","","","","",""
"USC00291300","1918-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","5",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","27.9",",,6,21,","","","","","68.3",",,,6","0",",,,6","","","","","",""
"USC00291300","1918-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","2",",6","0",",6","4",",6","","","","","","","","","","","2","","","","76",",,6,23,","6.1",",,6,23,","","","","","14.3",",,,6","177",",,,6","","","","","",""
"USC00291300","1918-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","17.0",",,6,23,","","","","","47.2",",,,6","","","","","","","",""
"USC00291300","1919-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2","1,6","2","1,6","0","1,6","2",",6","","","","","","","","","","","","","","","102",",,6,19,","7.1","1,,6,19,","","","","","13.2","1,,,6","178",",,,6","","","","","",""
"USC00291300","1919-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","6",",6","2",",6","2",",6","","","","","","","","","","","2","","","","76",",,6,21,","36.8",",,6,24,+","","","","","93.2",",,,6","140",",,,6","","","","","",""
"USC00291300","1919-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","5",",6","1",",6","2",",6","","","","","","","","","","","","","","","127",",,6,09,+","30.5",",,6,24,","","","","","62.3",",,,6","254",",,,6","","","","","",""
"USC00291300","1919-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","10",",6","8",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","19.1",",,6,25,","","","","","56.7",",,,6","0",",,,6","","","","","",""
"USC00291300","1919-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","26.7",",,6,14,","","","","","48.3",",,,6","0",",,,6","","","","","",""
"USC00291300","1919-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","7",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","40.6",",,6,14,","","","","","111.7",",,,6","0",",,,6","","","","","",""
"USC00291300","1919-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","","","","","","","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","","","","","","","","","0",",,,6","","","","","",""
"USC00291300","1919-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","53.3",",,6,17,","","","","","106.7",",,,6","0",",,,6","","","","","",""
"USC00291300","1919-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","39.4",",,6,13,","","","","","133.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1919-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","3",",6","0",",6","3",",6","","","","","","","","","","","","","","","51",",,6,28,+","10.2",",,6,10,","","","","","20.9",",,,6","127",",,,6","","","","","",""
"USC00291300","1919-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,09,+","0.0",",T,6,09,+","","","","","0.0",",T,,6","0",",T,,6","","","","","",""
"USC00291300","1920-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","51",",,6,07,","3.6",",,6,07,","","","","","3.6",",,,6","51",",,,6","","","","","",""
"USC00291300","1920-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","2",",6","0",",6","1",",6","","","","","","","","","","","","","","","76",",,6,14,","6.4",",,6,14,","","","","","13.8",",,,6","89",",,,6","","","","","",""
"USC00291300","1920-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,12,+","1.3",",,6,11,","","","","","1.3",",,,6","0",",T,,6","","","","","",""
"USC00291300","1920-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","25",",,6,25,","2.5",",,6,25,","","","","","2.5",",,,6","25",",,,6","","","","","",""
"USC00291300","1920-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","7",",6","5",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","16.5",",,6,14,","","","","","36.1",",,,6","0",",,,6","","","","","",""
"USC00291300","1920-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","9",",6","7",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","8.9",",,6,14,","","","","","41.6",",,,6","0",",,,6","","","","","",""
"USC00291300","1920-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","7",",6","6",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","17.8",",,6,17,","","","","","51.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1920-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","12",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","30.5",",,6,05,","","","","","94.2",",,,6","0",",,,6","","","","","",""
"USC00291300","1920-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","22.9",",,6,03,","","","","","26.7",",,,6","0",",,,6","","","","","",""
"USC00291300","1920-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","4",",6","1",",6","1",",6","","","","","","","","","","","","","","","25",",,6,27,","31.2",",,6,31,","","","","","54.1",",,,6","25",",,,6","","","","","",""
"USC00291300","1920-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,12,+","1.3",",,6,07,","","","","","1.3",",,,6","0",",T,,6","","","","","",""
"USC00291300","1920-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1","1,6","1","1,6","0","1,6","1",",6","","","","","","","","","","","","","","","25",",,6,26,","2.5","1,,6,26,","","","","","2.5","1,,,6","25",",,,6","","","","","",""
"USC00291300","1921-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","3",",6","0",",6","1",",6","","","","","","","","","","","","","","","64",",,6,12,","11.9",",,6,23,","","","","","26.4",",,,6","77",",,,6","","","","","",""
"USC00291300","1921-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","3.6",",,6,07,","","","","","8.1",",,,6","","","","","","","",""
"USC00291300","1921-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","3",",6","","","","","","","","","","","","","","","51",",,6,27,","3.8",",,6,27,","","","","","8.6",",,,6","114",",,,6","","","","","",""
