"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"SPW00013025","1962-02","36.65","-6.35","25.6","ROTA NAS, SP","","","0.0","X","0.0",",X","5",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","3","","","","1","","3.3",",X,17,","0",",,X,28,+","0",",,X,28,+","13.2",",,X,25,","20.0",",X,19,+","624.9","X","179.2",",X","37.8",",,,X","0",",,,X","11.93",",X","16.85",",,,X","7.01",",,,X","180",",X","","","15.9",",X","",""
"SPW00013025","1962-03","36.65","-6.35","25.6","ROTA NAS, SP","","","0.0","X","0.0",",X","15",",X","10",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","2","","","","3","","6.1",",X,26,+","0",",,X,31,+","0",",,X,31,+","25.9",",,X,19,","19.4",",X,14,","758.8","X","133.9",",X","113.7",",,,X","0",",,,X","14.01",",X","16.95",",,,X","11.07",",,,X","270",",X","","","18.5",",X","",""
"SPW00013025","1962-04","36.65","-6.35","25.6","ROTA NAS, SP","","","0.6","X","0.6",",X","9",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","2","","","","2","","8.9",",X,11,+","0",",,X,30,+","0",",,X,30,+","10.7",",,X,25,","25.0",",X,12,+","819.1","X","60.3",",X","33.0",",,,X","0",",,,X","16.34",",X","20.52",",,,X","12.16",",,,X","113",",X","","","18.0",",X","",""
"SPW00013025","1962-05","36.65","-6.35","25.6","ROTA NAS, SP","","","37.1","X","36.5",",X","5",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","22",",X","0",",X","1","","","","2","","8.9",",X,15,","0",",,X,31,+","0",",,X,31,+","18.5",",,X,18,","30.6",",X,08,","842.4","X","23.3",",X","33.5",",,,X","0",",,,X","18.76",",X","24.02",",,,X","13.50",",,,X","225",",X","","","15.4",",X","",""
"SPW00013025","1962-06","36.65","-6.35","25.6","ROTA NAS, SP","","","137.0","X","99.9",",X","3",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","1",",X","3","","","","2","","13.3",",X,04,","0",",,X,30,+","0",",,X,30,+","16.5",",,X,12,","32.2",",X,21,","843.8","X","1.4",",X","21.3",",,,X","0",",,,X","21.62",",X","26.41",",,,X","16.82",",,,X","90",",X","","","15.4",",X","",""
"SPW00013025","1962-07","36.65","-6.35","25.6","ROTA NAS, SP","","","302.4","X","165.4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","4",",X","5","","","","","","14.4",",X,08,","0",",,X,31,+","0",",,X,31,+","0.0",",,X,31,+","36.7",",X,19,","0.0","X","0.0",",X","0.0",",,,X","0",",,,X","23.67",",X","28.46",",,,X","18.88",",,,X","90","3,X","","","13.4","3,X","",""
"SPW00013025","1962-08","36.65","-6.35","25.6","ROTA NAS, SP","","","528.9","X","226.5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","15",",X","2","","","","","","15.6",",X,08,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,15,+","40.0",",X,20,","0.0","X","0.0",",X","0.0",",T,,X","0",",,,X","25.64",",X","31.37",",,,X","19.91",",,,X","135",",X","","","12.3",",X","",""
"SPW00013025","1962-09","36.65","-6.35","25.6","ROTA NAS, SP","","","691.6","X","162.7",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","3",",X","2","","","","","","13.3",",X,28,+","0",",,X,30,+","0",",,X,30,+","12.7",",,X,26,","34.4",",X,12,","1.2","X","1.2",",X","16.6",",,,X","0",",,,X","23.72",",X","27.83",",,,X","19.60",",,,X","90",",X","","","16.4",",X","",""
"SPW00013025","1962-10","36.65","-6.35","25.6","ROTA NAS, SP","","","767.4","X","75.8",",X","10",",X","10",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","0",",X","3","","","","8","","11.7",",X,31,","0",",,X,31,+","0",",,X,31,+","84.3",",,X,11,","30.0",",X,05,","3.7","X","2.5",",X","242.6",",,,X","0",",,,X","20.70",",X","24.30",",,,X","17.10",",,,X","90",",X","","","14.9",",X","",""
"SPW00013025","1962-11","36.65","-6.35","25.6","ROTA NAS, SP","","","767.4","X","0.0",",X","9",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","3","","","","4","","3.3",",X,20,","0",",,X,30,+","0",",,X,30,+","69.3",",,X,13,","22.2",",X,01,","159.3","X","155.6",",X","100.7",",,,X","0",",,,X","13.15",",X","17.30",",,,X","9.00",",,,X","270",",X","","","20.0",",X","",""
"SPW00013025","1962-12","36.65","-6.35","25.6","ROTA NAS, SP","","","767.4","X","0.0",",X","11",",X","9",",X","2",",X","0",",X","0",",X","0",",X","1",",X","0",",X","0",",X","0",",X","5","","","","1","","-1.1",",X,25,","0",",,X,31,+","0",",T,X,26,+","57.7",",,X,27,","18.3",",X,03,+","370.6","X","211.3",",X","152.6",",,,X","0",",T,,X","11.52",",X","15.47",",,,X","7.56",",,,X","225",",X","","","22.1",",X","",""
"SPW00013025","1963-01","36.65","-6.35","25.6","ROTA NAS, SP","","","0.0","X","0.0",",X","22",",X","15",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","2","","","","5","","0.6",",X,30,","0",",,X,31,+","0",",,X,31,+","40.6",",,X,15,","17.2",",X,06,+","543.7","X","173.1",",X","183.7",",,,X","0",",,,X","12.75",",X","15.23",",,,X","10.27",",,,X","90",",X","","","25.2",",X","",""
"SPW00013025","1963-02","36.65","-6.35","25.6","ROTA NAS, SP","","","0.0","X","0.0",",X","18",",X","13",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","1","","","","","","1.7",",X,03,","0",",,X,28,+","0",",,X,28,+","20.1",",,X,16,","17.2",",X,18,","730.9","X","187.2",",X","100.3",",,,X","0",",,,X","11.65",",X","14.96",",,,X","8.33",",,,X","225",",X","","","19.0",",X","",""
"SPW00013025","1963-03","36.65","-6.35","25.6","ROTA NAS, SP","","","0.0","X","0.0",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","6","","","","1","","3.9",",X,24,","0",",,X,31,+","0",",,X,31,+","24.4",",,X,01,","22.8",",X,18,","863.2","X","132.3",",X","34.1",",,,X","0",",,,X","14.06",",X","18.50",",,,X","9.63",",,,X","270",",X","","","20.0",",X","",""
