"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00440755","1897-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","","","13",",,6,03,","","","","","","","13",",,,6","",""
"USC00440755","1897-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","","","0",",T,6,28,","","","","","","","0",",T,,6","",""
"USC00440755","1898-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",6","6",",6","0",",6","","","","","","","","","","","","","15.2",",,6,16,","","","48.3",",,,6","","","",""
"USC00440755","1898-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",6","5",",6","0",",6","","","","","","","","","","","","","10.2",",,6,19,","","","29.3",",,,6","","","",""
"USC00440755","1898-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",6","7",",6","1",",6","","","","","","","","","","","","","41.9",",,6,04,","","","106.6",",,,6","","","",""
"USC00440755","1898-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","","","0",",T,6,27,","","","","","","","0",",T,,6","",""
"USC00440755","1898-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",6","7",",6","2",",6","","","","","","","","","","","","","26.7",",,6,06,","","","72.3",",,,6","","","",""
"USC00440755","1898-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",6","8",",6","1",",6","","","","","","","","","","","","","25.4",",,6,11,","","","83.9",",,,6","","","",""
"USC00440755","1898-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","3",",6","2",",6","2",",6","","","","","","","","","","","","","38.1",",,6,08,","","","73.7",",,,6","","","",""
"USC00440755","1898-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","","","13",",,6,12,","","","","","","","13",",,,6","",""
"USC00440755","1899-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",6","9",",6","0",",6","3",",6","","","","","","","","","152",",,6,29,","17.8",",,6,13,","","","95.2",",,,6","202",",,,6","",""
"USC00440755","1899-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","2",",6","","","","","","","","","279",",,6,13,","","","","","","","330",",,,6","",""
"USC00440755","1899-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",6","9",",6","1",",6","1",",6","","","","","","","","","76",",,6,07,","41.9",",,6,15,","","","139.9",",,,6","76",",,,6","",""
"USC00440755","1899-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",6","9",",6","0",",6","","","","","","","","","","","","","19.1",",,6,08,","","","101.7",",,,6","","","",""
"USC00440755","1899-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","1",",6","","","","","","","","","38",",,6,27,","","","","","","","38",",,,6","",""
"USC00440755","1900-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","10",",6","8",",6","0",",6","1",",6","","","","","","","","","38",",,6,31,","15.2",",,6,20,","","","56.0",",,,6","77",",,,6","",""
"USC00440755","1900-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",6","7",",6","2",",6","0",",6","","","","","","","","","13",",,6,25,+","38.1",",,6,13,","","","100.4",",,,6","39",",,,6","",""
"USC00440755","1900-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","10",",6","9",",6","1",",6","1",",6","","","","","","","","","25",",,6,12,","25.4",",,6,30,","","","67.2",",,,6","25",",,,6","",""
"USC00440755","1900-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",6","5",",6","1",",6","","","","","","","","","","","","","34.3",",,6,12,","","","73.6",",,,6","","","",""
"USC00440755","1900-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",6","7",",6","1",",6","","","","","","","","","","","","","39.4",",,6,24,","","","83.9",",,,6","","","",""
"USC00440755","1900-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","3",",6","3",",6","0",",6","","","","","","","","","","","","","6.4",",,6,18,","","","16.6",",,,6","","","",""
"USC00440755","1900-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",6","6",",6","2",",6","","","","","","","","","","","","","54.6",",,6,27,","","","120.6",",,,6","","","",""
"USC00440755","1900-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4","1,6","3","1,6","0","1,6","","","","","","","","","","","","","5.1","1,,6,21,","","","14.0","1,,,6","","","",""
"USC00440755","1900-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",6","5",",6","2",",6","","","","","","","","","","","","","133.4",",,6,14,","","","204.5",",,,6","","","",""
"USC00440755","1900-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",6","5",",6","0",",6","","","","","","","","","","","","","8.9",",,6,14,+","","","30.5",",,,6","","","",""
"USC00440755","1900-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",6","4",",6","1",",6","0",",6","","","","","","","","","0",",T,6,09,","54.6",",,6,04,","","","68.6",",,,6","0",",T,,6","",""
"USC00440755","1900-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",6","4",",6","1",",6","0",",6","","","","","","","","","0",",T,6,18,+","25.4",",,6,20,","","","61.0",",,,6","0",",T,,6","",""
"USC00440755","1901-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","2",",6","","","","","","","","","51",",,6,25,","","","","","","","76",",,,6","",""
"USC00440755","1901-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",6","3",",6","0",",6","1",",6","","","","","","","","","76",",,6,24,","10.2",",,6,24,","","","21.7",",,,6","89",",,,6","",""
"USC00440755","1901-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",6","7",",6","1",",6","","","","","","","","","","","","","55.9",",,6,27,","","","97.8",",,,6","","","",""
"USC00440755","1901-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9","2,6","6","2,6","1","2,6","","","","","","","","","","","","","34.3","2,,6,14,","","","77.6","2,,,6","","","",""
"USC00440755","1901-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",6","9",",6","0",",6","","","","","","","","","","","","","15.2",",,6,10,","","","64.9",",,,6","","","",""
"USC00440755","1901-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",6","7",",6","1",",6","","","","","","","","","","","","","38.1",",,6,07,","","","71.0",",,,6","","","",""
"USC00440755","1901-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",6","7",",6","0",",6","","","","","","","","","","","","","20.3",",,6,31,","","","77.4",",,,6","","","",""
"USC00440755","1901-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","2",",6","2",",6","1",",6","","","","","","","","","","","","","38.1",",,6,14,","","","41.9",",,,6","","","",""
"USC00440755","1901-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","1",",6","1",",6","1",",6","0",",6","","","","","","","","","0",",T,6,29,+","43.2",",,6,24,","","","43.2",",,,6","0",",T,,6","",""
"USC00440755","1901-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",6","7",",6","0",",6","0",",6","","","","","","","","","5",",,6,20,","17.8",",,6,03,","","","72.5",",,,6","5",",,,6","",""
"USC00440755","1902-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","1",",6","","","","","","","","","51",",,6,29,","","","","","","","51",",,,6","",""
"USC00440755","1902-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",6","5",",6","2",",6","0",",6","","","","","","","","","3",",,6,17,","31.8",",,6,02,","","","118.2",",,,6","3",",,,6","",""
"USC00440755","1902-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",6","5",",6","0",",6","","","","","","","","","","","","","11.4",",,6,17,","","","30.4",",,,6","","","",""
"USC00440755","1902-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",6","7",",6","1",",6","","","","","","","","","","","","","33.0",",,6,08,","","","67.4",",,,6","","","",""
"USC00440755","1902-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",6","4",",6","0",",6","","","","","","","","","","","","","15.2",",,6,17,","","","31.7",",,,6","","","",""
"USC00440755","1902-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",6","4",",6","0",",6","","","","","","","","","","","","","19.1",",,6,21,","","","33.1",",,,6","","","",""
