"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00294719","1988-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","408.1","0","18.0","1,0","6",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","1","1,0","","","","","1.1","1,0,30,","0",",,0,30,+","0",",,0,30,+","22.6",",,0,13,","32.2","1,0,08,","","","51.2","0","44.0","1,0","","","59.2",",,,0","0",",,,0","17.43","1,0","26.65","1,,,0","8.22","1,,,0","",""
"USC00294719","1988-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,07,","","","","","","","","","","","14.5",",,,0","0",",,,0","","","","","","","",""
"USC00294719","1988-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","4,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","4,0","18","4,0","0","4,0","9","4,0","0","4,0","","","","","-10.0","4,0,28,","0",",T,0,25,","0",",T,0,25,","3.0",",,0,17,","24.4","4,0,06,","","","","","293.9","4,0","","","3.8",",,,0","0",",T,,0","7.03","4,0","15.97","4,,,0","-1.90","4,,,0","",""
"USC00294719","1988-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","4,0","1","1,0","1","1,0","0","1,0","2",",0","2",",0","0","3,0","28","3,0","0","4,0","0","4,0","0","4,0","","","","","-16.1","3,0,28,","76",",,0,08,","102",",,0,08,","9.9","1,,0,08,","15.6","4,0,25,","","","","","479.3","4,0","","","9.9","1,,,0","153",",,,0","0.51","4,0","9.01","4,,,0","-7.99","3,,,0","",""
"USC00294719","1989-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","2",",0","2",",0","0",",0","30",",0","1",",0","0",",0","0",",0","","","","","-15.6",",0,09,","76",",,0,27,","81",",,0,27,","16.0",",,0,27,","15.0",",0,22,+","","","","","560.2",",0","","","20.0",",,,0","106",",,,0","0.26",",0","9.43",",,,0","-8.90",",,,0","",""
"USC00294719","1989-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0","3,0","1",",0","1",",0","0",",0","1","1,0","1",",0","1","2,0","21","2,0","1","3,0","4","3,0","0","3,0","","","","","-19.4","2,0,06,","127","1,,0,06,","127",",,0,06,","8.4",",,0,06,","24.4","3,0,25,","","","","","359.1","3,0","","","8.4",",,,0","127",",,,0","4.02","3,0","13.12","3,,,0","-5.08","2,,,0","",""
"USC00294719","1989-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0","3,0","3",",0","1",",0","0",",0","1",",0","1",",0","0","3,0","21","3,0","0","3,0","16","3,0","0","3,0","","","","","-11.1","3,0,22,","76",",,0,21,","76",",,0,21,","8.6",",,0,21,","27.8","3,0,11,","","","","","277.4","3,0","","","11.9",",,,0","76",",,,0","8.43","3,0","19.64","3,,,0","-2.79","3,,,0","",""
"USC00294719","1989-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","4.7","0","4.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","28",",0","0",",0","","","","","-5.6",",0,13,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","31.1",",0,21,+","","","","","147.3",",0","","","0.0",",,,0","0",",,,0","13.58",",0","25.85",",,,0","1.31",",,,0","",""
"USC00294719","1989-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","40.5","0","35.8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","30",",0","9",",0","","","","","-3.3",",0,01,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,17,+","33.9",",0,23,","","","","","56.7",",0","","","1.3",",,,0","0",",,,0","17.66",",0","29.10",",,,0","6.22",",,,0","",""
"USC00294719","1989-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","149.4","0","108.9","1,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","14","1,0","","","","","2.8","1,0,10,+","0",",,0,30,+","0",",,0,30,+","0.3",",,0,08,","38.3","1,0,19,","","","","","3.6","1,0","","","0.3",",,,0","0",",,,0","21.96","1,0","32.20","1,,,0","11.72","1,,,0","",""
"USC00294719","1989-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","0",",0","31",",0","21",",0","","","","","","","0",",,0,31,+","0",",,0,31,+","21.3",",,0,26,","38.3",",0,03,","","","","","","","","","53.9",",,,0","0",",,,0","","","32.95",",,,0","","","",""
"USC00294719","1989-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","147.9","1,0","10",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","13","1,0","","","","","10.0","1,0,26,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,02,","36.7","1,0,14,","","","","","0.0","1,0","","","14.1",",,,0","0",",,,0","23.26","1,0","31.28","1,,,0","15.25","1,,,0","",""
"USC00294719","1989-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","37.8","1,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","29","1,0","1","1,0","","","","","-0.6","1,0,19,","0",",,0,30,+","0",",,0,30,+","4.8",",,0,04,","32.2","1,0,01,","","","","","36.0","1,0","","","15.1",",,,0","0",",,,0","18.39","1,0","28.96","1,,,0","7.83","1,,,0","",""
"USC00294719","1989-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.3","2,0","2","2,0","1","2,0","0","2,0","0",",0","0",",0","0","2,0","6","2,0","0","2,0","17","2,0","0","2,0","","","","","-7.2","2,0,31,","0",",,0,31,+","0",",,0,31,+","20.8","2,,0,05,","30.0","2,0,02,","","","","","182.8","2,0","","","30.2",",a,,0","0",",,,0","12.04","2,0","21.70","2,,,0","2.38","2,,,0","",""
"USC00294719","1989-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","","","","","","","0.0",",,,0","0",",,,0","","","","","","","",""
"USC00294719","1989-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","3,0","3",",0","1",",0","0",",0","0",",0","0",",0","0","3,0","24","3,0","0","1,0","0","1,0","0","1,0","","","","","-12.2","3,0,31,+","0",",,0,31,+","0",",,0,31,+","3.0",",,0,01,","18.9","1,0,05,","","","","","438.5","1,0","","","5.3",",,,0","0",",,,0","2.66","3,0","11.24","1,,,0","-5.92","3,,,0","",""
"USC00294719","1990-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0","2,0","2","2,0","1","2,0","0","2,0","","","2","1,0","0","2,0","21","2,0","0","2,0","0","2,0","0","2,0","","","","","-12.8","2,0,29,+","","","241","1,,0,19,","3.0","2,,0,03,","18.9","2,0,11,+","","","","","484.4","2,0","","","19.0",",a,,0","279","1,,,0","1.63","2,0","9.14","2,,,0","-5.88","2,,,0","",""
"USC00294719","1990-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","5",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","1",",0","0",",0","","","","","-12.2",",0,17,","0",",T,0,28,+","25",",,0,02,","2.0",",,0,02,","21.1",",0,25,","","","","","404.2",",0","","","4.7",",,,0","25",",,,0","3.90",",0","11.61",",,,0","-3.81",",,,0","",""
"USC00294719","1990-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0","1,0","4","2,0","1","2,0","0","2,0","0",",0","0",",0","0","1,0","20","1,0","0","1,0","7","1,0","0","1,0","","","","","-10.0","1,0,15,","0",",,0,31,+","0",",,0,31,+","8.9","2,,0,30,","24.4","1,0,24,+","","","","","311.1","1,0","","","13.8",",a,,0","0",",,,0","7.96","1,0","17.03","1,,,0","-1.11","1,,,0","",""
"USC00294719","1990-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0","1,0","11",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","8","1,0","0","1,0","16","1,0","0","1,0","","","","","-5.0","1,0,26,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,18,","27.8","1,0,15,+","","","","","198.8","1,0","","","40.9",",,,0","0",",,,0","11.48","1,0","21.00","1,,,0","1.96","1,,,0","",""
"USC00294719","1990-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.5",",,0,02,","","","","","","","","","","","24.1",",,,0","0",",,,0","","","","","","","",""
"USC00294719","1990-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","140.6","1,0","1","2,0","0","2,0","0","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","23","1,0","","","","","4.4","1,0,07,","0",",,0,30,+","0",",,0,30,+","2.0","2,,0,09,","38.9","1,0,29,+","","","","","0.8","1,0","","","13.4",",a,,0","0",",,,0","23.15","1,0","34.87","1,,,0","11.43","1,,,0","",""
"USC00294719","1990-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","115.2","3,0","11","4,0","4","4,0","1","4,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","10","3,0","","","","","6.1","3,0,16,","0",",,0,31,+","0",",,0,31,+","46.2","4,,0,13,","36.1","3,0,02,","","","0.8","0","0.8","3,0","","","91.4",",a,,0","0",",,,0","22.42","3,0","31.17","3,,,0","13.67","3,,,0","",""
"USC00294719","1990-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","118.4",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","7.2",",0,10,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,06,","33.3",",0,27,","","","1.1","0","0.3",",0","","","66.8",",,,0","0",",,,0","22.14",",0","29.52",",,,0","14.77",",,,0","",""
"USC00294719","1990-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","67.0","4,0","7","3,0","6","3,0","1","3,0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","24","4,0","4","4,0","","","","","6.7","4,0,23,+","0",",,0,30,+","0",",,0,30,+","39.4","3,,0,20,","33.9","4,0,13,","","","30.6","0","29.5","4,0","","","99.2",",a,,0","0",",,,0","19.78","4,0","27.33","4,,,0","12.22","4,,,0","",""
"USC00294719","1990-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","22",",0","0",",0","","","","","-4.4",",0,22,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,20,","25.6",",0,15,+","","","238.2","0","207.6",",0","","","6.6",",,,0","0",",,,0","11.64",",0","21.80",",,,0","1.47",",,,0","",""
"USC00294719","1990-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","2,0","5","2,0","4","2,0","0","2,0","0",",0","0",",0","0","2,0","17","2,0","0","2,0","1","2,0","0","2,0","","","","","-11.7","2,0,08,","0",",,0,30,+","0",",T,0,27,","9.4","2,,0,07,","21.7","2,0,15,","","","525.1","0","286.9","2,0","","","28.7","2,,,0","0",",T,,0","8.09","2,0","15.19","2,,,0","0.99","2,,,0","",""
"USC00294719","1990-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","2","3,0","1","3,0","1","3,0","2","2,0","2",",0","","","","","","","","","","","","","","","","","51","2,,0,28,","38",",,0,28,","26.2","3,,0,28,","","","","","","","","","","","28.3",",a,,0","63",",,,0","","","","","","","",""
"USC00294719","1991-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","0","4,0","0","4,0","0","4,0","0","4,0","0",",0","","","","","","","","","","","","","","","","","0","4,,0,31,+","0",",,0,31,+","0.0","4,,0,31,+","","","","","","","","","","","5.1",",a,,0","51",",a,,0","","","","","","","",""
"USC00294719","1991-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0","1,0","0","1,0","0","1,0","","","","","-11.7",",0,01,","0",",,0,28,+","0",",T,0,20,+","0.0",",T,0,28,+","19.4","1,0,19,","","","","","378.5","1,0","","","0.0",",T,,0","0",",T,,0","4.40","1,0","14.50","1,,,0","-5.70",",,,0","",""
"USC00294719","1991-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","2",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","2.5",",,0,18,","","","","","","","","","","","4.5",",,,0","","","","","","","","","",""
"USC00294719","1991-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","16",",0","0",",0","","","","","-6.1",",0,15,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","27.8",",0,22,","","","","","236.1",",0","","","0.0",",,,0","0",",,,0","10.46",",0","20.74",",,,0","0.18",",,,0","",""
"USC00294719","1991-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","6.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","27",",0","0",",0","","","","","-1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","30.0",",0,28,+","","","","","82.8",",0","","","0.0",",,,0","0",",,,0","15.87",",0","25.97",",,,0","5.76",",,,0","",""
"USC00294719","1991-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","74.9",",0","7",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","11",",0","","","","","3.3",",0,03,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,30,","36.1",",0,27,+","","","","","19.5",",0","","","30.8",",,,0","0",",,,0","20.18",",0","29.38",",,,0","10.98",",,,0","",""
"USC00294719","1991-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","137.7","2,0","8",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","12","2,0","","","","","10.0","2,0,27,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,22,","35.6","2,0,08,","","","0.0","0","0.0","2,0","","","28.3",",,,0","0",",,,0","23.08","2,0","31.00","2,,,0","15.17","2,,,0","",""
"USC00294719","1991-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","131.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","11.7",",0,12,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,12,","32.8",",0,17,+","","","0.0","0","0.0",",0","","","62.3",",,,0","0",",,,0","22.56",",0","30.45",",,,0","14.67",",,,0","",""
"USC00294719","1991-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","2","3,0","1","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","9.1","3,,0,10,","","","","","","","","","","","29.2",",a,,0","0",",,,0","","","","","","","",""
"USC00294719","1991-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","4.4",",0","1",",0","1",",0","0",",0","1",",0","1",",0","0",",0","3",",0","0",",0","25",",0","0",",0","","","","","-8.3",",0,31,+","76",",,0,31,","89",",,0,31,","14.0",",,0,31,","29.4",",0,18,+","","","","","125.1",",0","","","14.0",",,,0","89",",,,0","14.44",",0","24.05",",,,0","4.83",",,,0","",""
"USC00294719","1991-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","","","","","","","0","1,0","0",",0","","","","","","","","","","","","","","","","","0","1,,0,30,+","0",",,0,30,+","","","","","","","","","","","","","14.0",",a,,0","0",",,,0","","","","","","","",""
"USC00294719","1991-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","4,0","","","","","","","","","","","1","4,0","25","4,0","1","4,0","0","4,0","0","4,0","","","","","-17.8","4,0,02,","","","","","","","13.9","4,0,10,","","","","","450.4","4,0","","","42.2","4,a,,0","153","4,a,,0","1.65","4,0","7.86","4,,,0","-4.55","4,,,0","",""
"USC00294719","1992-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0","3,0","2","2,0","0","2,0","0","2,0","1","1,0","0",",0","2","3,0","28","3,0","1","1,0","0","1,0","0","1,0","","","","","-17.8","3,0,16,+","25","1,,0,13,","20",",,0,13,","1.8","2,,0,06,","12.8","1,0,25,","","","","","544.5","1,0","","","14.7",",a,,0","41",",,,0","-1.12","3,0","6.48","1,,,0","-8.71","3,,,0","",""
"USC00294719","1992-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","4","4,0","1","4,0","0","4,0","0",",0","0",",0","0",",0","23",",0","0",",0","0",",0","0",",0","","","","","-6.7",",0,24,+","0",",,0,29,+","0",",,0,29,+","3.6","4,,0,03,","18.3",",0,23,","","","","","406.7",",0","","","13.5",",a,,0","0",",,,0","4.31",",0","11.00",",,,0","-2.38",",,,0","",""
"USC00294719","1992-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","","","0",",,,0","","","","","","","",""
"USC00294719","1992-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","6.1","3,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","1","3,0","0","3,0","20","3,0","0","3,0","","","","","0.0","3,0,21,","0",",,0,30,+","0",",,0,30,+","1.3",",,0,17,","31.1","3,0,30,","","","","","101.4","3,0","","","1.6",",,,0","0",",,,0","14.80","3,0","23.59","3,,,0","6.02","3,,,0","",""
"USC00294719","1992-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","7.3",",0","7","3,0","5","3,0","1","3,0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","6.1",",0,05,+","0",",,0,31,+","0",",,0,31,+","37.6","3,,0,22,","29.4",",0,18,+","","","","","67.6",",0","","","107.8",",a,,0","0",",,,0","16.39",",0","24.06",",,,0","8.71",",,,0","",""
"USC00294719","1992-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","69.3",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","4.4",",0,02,","0",",,0,30,+","0",",,0,30,+","4.8",",,0,26,","33.3",",0,29,+","","","","","12.5",",0","","","8.7",",,,0","0",",,,0","20.23",",0","29.22",",,,0","11.23",",,,0","",""
"USC00294719","1992-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","","","","","","","0",",0","0",",0","","","","","0","3,0","28","3,0","11","3,0","","","","","","","0",",,0,31,+","0",",,0,31,+","","","36.7","3,0,06,","","","","","","","","","49.8",",a,,0","0",",,,0","","","30.98","3,,,0","","","",""
"USC00294719","1992-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","126.3","2,0","8",",0","5",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","12","2,0","","","","","8.9","2,0,27,+","0",",,0,31,+","0",",,0,31,+","16.5",",,0,17,","35.0","2,0,11,","","","","","3.9","2,0","","","45.0",",,,0","0",",,,0","22.55","2,0","30.89","2,,,0","14.22","2,,,0","",""
"USC00294719","1992-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","12.7",",,0,21,","","","","","","","","","","","27.7",",,,0","0",",,,0","","","","","","","",""
"USC00294719","1992-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.3","3,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","3,0","1","3,0","0","2,0","22","2,0","0","2,0","","","","","0.0","3,0,08,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,29,+","27.8","2,0,13,+","","","","","110.6","2,0","","","6.5",",,,0","0",",,,0","14.47","3,0","23.22","2,,,0","5.73","3,,,0","",""
"USC00294719","1992-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","0","1,0","0","1,0","0","1,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","0.0","1,T,0,24,+","","","","","","","","","","","0.0","1,T,,0","0",",,,0","","","","","","","",""
"USC00294719","1992-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","2,0","4",",0","3",",0","0",",0","23",",0","0","1,0","0","2,0","27","2,0","4",",0","0",",0","0",",0","","","","","-16.7","2,0,07,","178",",,0,08,+","8","1,,0,14,","22.9",",,0,07,+","12.8",",0,04,","","","","","586.7",",0","","","54.7",",,,0","8","1,,,0","-1.96","2,0","4.98",",,,0","-8.91","2,,,0","",""
"USC00294719","1993-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0","4,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","4,0","23","4,0","0",",0","0",",0","0",",0","","","","","-10.6","4,0,04,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,19,","16.7",",0,23,","","","","","413.6",",0","","","22.6",",,,0","0",",,,0","2.99","4,0","9.39",",,,0","-3.41","4,,,0","",""
"USC00294719","1993-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0","3,0","2","2,0","0","2,0","0","2,0","0",",0","0",",0","0","3,0","21","3,0","0",",0","0",",0","0",",0","","","","","-9.4","3,0,05,","0",",T,0,25,+","0",",T,0,25,+","2.0","2,,0,25,","15.6",",0,24,+","","","","","366.1",",0","","","11.9",",a,,0","0",",T,,0","3.89","3,0","10.96",",,,0","-3.18","3,,,0","",""
"USC00294719","1993-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","6",",0","0",",0","","","","","-10.6",",0,13,","0",",T,0,01,","8",",,0,01,","7.4",",,0,29,","22.8",",0,24,","","","","","315.2",",0","","","14.6",",,,0","8",",,,0","8.16",",0","16.38",",,,0","-0.05",",,,0","",""
"USC00294719","1993-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.8","0","0.8","1,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","6","1,0","0",",0","14",",0","0",",0","","","","","-2.8","1,0,09,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,07,","28.9",",0,23,","","","","","193.3",",0","","","0.3",",,,0","0",",,,0","11.84","1,0","20.50",",,,0","3.18","1,,,0","",""
"USC00294719","1993-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","18.9","0","18.1",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","28",",0","0",",0","","","","","-3.3",",0,02,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,17,","30.6",",0,31,","","","","","82.0",",0","","","13.8",",,,0","0",",,,0","16.27",",0","25.41",",,,0","7.13",",,,0","",""
"USC00294719","1993-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","120.6","0","101.7",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","","","5.0",",0,07,","0",",,0,30,+","0",",,0,30,+","22.4",",,0,21,","35.6",",0,28,","","","","","9.1",",0","","","28.5",",,,0","0",",,,0","21.42",",0","30.55",",,,0","12.28",",,,0","",""
"USC00294719","1993-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","317.3","0","196.7","1,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","19",",0","","","","","12.8","1,0,20,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,30,","36.1",",0,08,+","","","0.0","0","0.0",",0","","","21.0",",,,0","0",",,,0","24.87","1,0","32.91",",,,0","16.82","1,,,0","",""
"USC00294719","1993-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","436.8","0","119.5","1,0","","","","","","","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","9",",0","","","","","12.2","1,0,23,+","0",",,0,31,+","0",",,0,31,+","","","34.4",",0,02,+","","","0.8","0","0.8",",0","","","80.4",",a,,0","0",",,,0","22.21","1,0","29.41",",,,0","15.00","1,,,0","",""
"USC00294719","1993-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","466.6","0","29.8","2,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","29",",0","0",",0","","","","","3.9","2,0,27,","0",",,0,30,+","0",",,0,30,+","7.4",",,0,14,","31.7",",0,24,","","","33.2","0","32.4",",0","","","8.2",",,,0","0",",,,0","18.28","2,0","27.26",",,,0","9.29","2,,,0","",""
"USC00294719","1993-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",0","15",",0","0",",0","","","","","","","0",",,0,31,+","0",",,0,31,+","5.3",",,0,07,","29.4",",0,05,+","","","","","","","","","18.0",",,,0","0",",,,0","","","20.62",",,,0","","","",""
"USC00294719","1993-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","4",",0","1",",0","0",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","","","","","","","25",",,0,16,","13",",,0,16,","5.6",",,0,12,","18.9",",0,04,","","","","","","","","","9.0",",,,0","13",",,,0","","","13.35",",,,0","","","",""
"USC00294719","1993-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","5,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","5,0","26","5,0","0","1,0","0","1,0","0","1,0","","","","","-16.7","5,0,27,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,13,","17.8","1,0,10,","","","","","453.8","1,0","","","2.3",",,,0","0",",,,0","1.10","5,0","10.11","1,,,0","-7.92","5,,,0","",""
"USC00294719","1994-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","2",",0","2",",0","0",",0","2","2,0","0","2,0","","","","","","","","","","","","","","","","","51","2,,0,31,","0","2,T,0,06,","8.4",",,0,31,","","","","","","","","","","","14.0",",,,0","0","2,T,,0","","","","","","","",""
