"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00298289","1939-04","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0","1,6","5",",6","4",",6","0",",6","2",",6","0",",6","14",",6","0","1,6","18","1,6","0","1,6","-12.8",",6,17,","76",",,6,06,","17.8",",,6,04,","27.2","1,6,22,","","","","","255.1","1,6","34.5",",,,6","127",",,,6","9.57","1,6","19.53","1,,,6","-0.39",",,,6","",""
"USC00298289","1939-05","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.9","6","0.9","2,6","5",",6","2",",6","0",",6","0",",6","0",",6","1",",6","0","2,6","25","2,6","1","2,6","0.0",",6,14,","0",",,6,31,+","7.9",",,6,25,","32.2","2,6,22,","","","","","116.1","2,6","19.3",",,,6","0",",,,6","14.39","2,6","24.80","2,,,6","3.99",",,,6","",""
"USC00298289","1939-06","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","40.3","6","39.4","3,6","3",",6","3",",6","0",",6","0",",6","0","2,6","0","2,6","0","3,6","27","3,6","9","3,6","4.4","2,6,19,","0",",,6,30,+","9.1",",,6,26,","35.6","3,6,14,","","","","","10.5","3,6","15.4",",,,6","0",",,,6","19.43","3,6","30.13","3,,,6","8.72","2,,,6","",""
"USC00298289","1939-07","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","123.5","6","83.2","1,6","5",",6","2",",6","0",",6","0",",6","0",",6","0",",6","0","1,6","30","1,6","18","1,6","6.1",",6,19,+","0",",,6,31,+","11.4",",,6,14,","36.1","1,6,17,","","","0.0","6","0.0","1,6","18.3",",,,6","0",",,,6","21.16","1,6","31.94","1,,,6","10.37",",,,6","",""
"USC00298289","1939-08","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","171.9","6","48.4",",6","10",",6","8",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","4",",6","6.1",",6,08,","0",",,6,31,+","16.0",",,6,20,","33.3",",6,16,+","","","6.4","6","6.4",",6","60.5",",,,6","0",",,,6","19.69",",6","29.66",",,,6","9.71",",,,6","",""
"USC00298289","1939-09","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","199.2","6","27.3",",6","9",",6","5",",6","0",",6","0",",6","0",",6","0",",6","0",",6","29",",6","6",",6","4.4",",6,30,+","0",",,6,30,+","16.0",",,6,17,","33.3",",6,03,+","","","42.5","6","36.1",",6","57.8",",,,6","0",",,,6","18.04",",6","27.26",",,,6","8.82",",,,6","",""
"USC00298289","1939-10","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","199.2","6","0.0",",6","1",",6","1",",6","0",",6","0",",6","0",",6","23",",6","0",",6","20",",6","0",",6","-10.6",",6,31,","0",",,6,31,+","7.9",",,6,08,","28.3",",6,06,","","","295.4","6","252.9",",6","7.9",",,,6","0",",,,6","10.18",",6","21.56",",,,6","-1.21",",,,6","",""
"USC00298289","1939-11","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","199.2","6","0.0",",6","3",",6","2",",6","0",",6","3",",6","0",",6","29",",6","0",",6","4",",6","0",",6","-12.8",",6,25,","51",",,6,29,","9.4",",,6,29,","22.8",",6,01,","","","742.2","6","446.8",",6","13.9",",,,6","101",",,,6","3.44",",6","14.48",",,,6","-7.60",",,,6","",""
"USC00298289","1939-12","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","199.2","6","0.0","2,6","3",",6","2",",6","0",",6","1",",6","5","2,6","29","2,6","5","2,6","4","2,6","0","2,6","-26.1","2,6,27,","25",",,6,23,","7.4",",,6,23,","22.8","2,6,11,","","","1255.4","6","513.2","2,6","13.5",",,,6","40",",,,6","0.64","2,6","11.63","2,,,6","-10.35","2,,,6","",""
"USC00298289","1940-01","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0","3,6","4",",6","0",",6","0",",6","4",",6","8",",6","31",",6","12","3,6","0","3,6","0","3,6","-25.0",",6,19,","25",",,6,24,+","2.0",",,6,03,","16.1","3,6,30,","","","1872.7","6","617.3","3,6","6.1",",,,6","100",",,,6","-4.03","3,6","3.61","3,,,6","-11.67",",,,6","",""
"USC00298289","1940-02","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0",",6","4",",6","3",",6","0",",6","2",",6","2",",6","29",",6","2",",6","2",",6","0",",6","-27.8",",6,13,","178",",,6,12,","8.9",",,6,12,+","22.2",",6,28,","","","2411.8","6","539.1",",6","22.9",",,,6","267",",,,6","-0.26",",6","8.47",",,,6","-8.98",",,,6","",""
"USC00298289","1940-03","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0","1,6","1",",6","1",",6","0",",6","1",",6","0",",6","29",",6","0","1,6","7","1,6","0","1,6","-13.3",",6,14,","203",",,6,04,","20.3",",,6,04,","26.1","1,6,31,","","","2805.0","6","393.2","1,6","20.3",",,,6","203",",,,6","5.28","1,6","15.79","1,,,6","-5.24",",,,6","",""
"USC00298289","1940-04","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0","3,6","4",",6","3",",6","0",",6","2",",6","0","2,6","19","2,6","0","3,6","13","3,6","0","3,6","-9.4","2,6,12,","76",",,6,06,","6.6",",,6,06,","27.8","3,6,21,+","","","3050.0","6","245.0","3,6","18.3",",,,6","101",",,,6","9.27","3,6","19.66","3,,,6","-1.13","2,,,6","",""
"USC00298289","1940-05","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","1.3","6","1.3","1,6","14",",6","8",",6","1",",6","","","0","1,6","4","1,6","0","1,6","25","1,6","1","1,6","-5.0","1,6,01,","","","31.2",",,6,17,","33.3","1,6,03,","","","3165.9","6","115.9","1,6","78.6",",,,6","","","14.51","1,6","25.05","1,,,6","3.98","1,,,6","",""
"USC00298289","1940-06","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","40.0","6","38.7","2,6","2",",6","1",",6","0",",6","0",",6","0","2,6","0","2,6","0","2,6","28","2,6","10","2,6","3.3","2,6,16,+","0",",,6,30,+","4.1",",,6,05,","36.1","2,6,26,","","","3184.6","6","18.7","2,6","5.4",",,,6","0",",,,6","19.05","2,6","30.14","2,,,6","7.95","2,,,6","",""
"USC00298289","1940-07","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","140.6","6","100.6","3,6","7",",6","5",",6","0",",6","0",",6","0","3,6","0","3,6","0","3,6","27","3,6","18","3,6","4.4","3,6,05,","0",",,6,31,+","8.9",",,6,29,","37.8","3,6,25,","","","6.4","6","6.4","3,6","28.8",",,,6","0",",,,6","21.70","3,6","32.39","3,,,6","11.01","3,,,6","",""
"USC00298289","1940-08","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","189.1","6","48.5","1,6","11",",6","7",",6","0",",6","0",",6","0","1,6","0","1,6","0","1,6","30","1,6","4","1,6","6.7","1,6,30,+","0",",,6,31,+","23.4",",,6,18,","34.4","1,6,03,","","","10.0","6","3.6","1,6","70.2",",,,6","0",",,,6","19.83","1,6","28.96","1,,,6","10.70","1,,,6","",""
"USC00298289","1940-09","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","202.5","6","13.4","4,6","11",",6","4",",6","1",",6","0",",6","0","4,6","0","4,6","0","3,6","23","3,6","1","3,6","5.0","4,6,27,","0",",,6,30,+","31.2",",,6,10,","32.8","3,6,09,","","","50.3","6","40.3","3,6","81.5",",,,6","0",",,,6","17.25","4,6","26.20","3,,,6","8.31","4,,,6","",""
"USC00298289","1940-10","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","202.5","6","0.0","3,6","1",",6","0",",6","0",",6","0",",6","0","3,6","7","3,6","0","3,6","21","3,6","0","3,6","-5.6","3,6,29,","0",",,6,31,+","1.0",",,6,09,","30.6","3,6,19,","","","220.0","6","169.7","3,6","1.0",",,,6","0",",,,6","12.27","3,6","22.98","3,,,6","1.57","3,,,6","",""
"USC00298289","1940-11","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","202.5","6","0.0",",6","6",",6","5",",6","1",",6","5",",6","2",",6","29",",6","1",",6","2",",6","0",",6","-19.4",",6,13,","208",",,6,24,","36.8",",,6,24,","24.4",",6,02,","","","713.8","6","493.8",",6","84.6",",,,6","632",",,,6","1.87",",6","10.72",",,,6","-6.98",",,,6","",""
"USC00298289","1940-12","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","202.5","6","0.0",",6","2",",6","2",",6","0",",6","1",",6","1",",6","31",",6","3",",6","0",",6","0",",6","-22.2",",6,16,","64",",,6,12,","8.1",",,6,12,","9.4",",6,18,","","","1399.9","6","686.1",",6","11.4",",,,6","64",",,,6","-3.80",",6","2.95",",,,6","-10.54",",,,6","",""
"USC00298289","1941-01","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0",",6","2",",6","2",",6","0",",6","1",",6","1",",6","31",",6","7",",6","0",",6","0",",6","-17.8",",6,18,","51",",,6,13,","7.6",",,6,13,","6.1",",6,25,+","","","2082.5","6","682.6",",6","10.9",",,,6","64",",,,6","-3.69",",6","2.29",",,,6","-9.66",",,,6","",""
"USC00298289","1941-02","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0",",6","1",",6","0",",6","0",",6","0",",6","0",",6","27",",6","0",",6","0",",6","0",",6","-11.1",",6,09,","0",",T,6,24,+","1.0",",,6,25,","18.3",",6,14,","","","2537.5","6","455.0",",6","1.0",",,,6","0",",T,,6","2.08",",6","8.95",",,,6","-4.78",",,,6","",""
"USC00298289","1941-03","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0","1,6","7",",6","5",",6","1",",6","1","1,6","0","1,6","27","1,6","1",",6","1",",6","0",",6","-12.2","1,6,10,","152","1,,6,25,","32.5",",,6,25,","21.1",",6,01,","","","2981.5","6","444.0",",6","82.4",",,,6","165","1,,,6","3.54","1,6","11.12",",,,6","-4.04","1,,,6","",""
"USC00298289","1941-04","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","","","9","1,6","7","1,6","1","1,6","1",",6","","","","","","","","","","","","","76",",,6,19,","26.9","1,,6,28,","","","","","","","","","65.1","1,,,6","76",",,,6","","","","","","","",""
"USC00298289","1941-05","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","2.5","1,6","10",",6","9",",6","1",",6","0",",6","0","1,6","0","1,6","0",",6","20",",6","0",",6","2.8","1,6,20,+","0",",T,6,29,","35.6",",,6,02,","29.4",",6,13,","","","","","120.4",",6","120.2",",,,6","0",",T,,6","14.40","1,6","22.25",",,,6","6.56","1,,,6","",""
"USC00298289","1941-06","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","6.4","4,6","12",",6","5",",6","1",",6","0",",6","0","4,6","0","4,6","0","3,6","22","3,6","1","3,6","4.4","4,6,12,+","0",",T,6,27,","30.5",",,6,27,","32.2","3,6,20,","","","","","60.5","3,6","63.0",",,,6","0",",T,,6","16.31","4,6","24.94","3,,,6","7.69","4,,,6","",""
"USC00298289","1941-07","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","30.6","4,6","10",",6","6",",6","1",",6","0",",6","0","4,6","0","4,6","0","3,6","28","3,6","0","3,6","6.1","4,6,07,","0",",,6,31,+","26.2",",,6,11,","31.1","3,6,11,","","","7.4","6","7.4","3,6","89.6",",,,6","0",",,,6","19.19","4,6","27.11","3,,,6","11.27","4,,,6","",""
"USC00298289","1941-08","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","39.6","3,6","7",",6","5",",6","0",",6","0",",6","0","3,6","0","3,6","0","3,6","28","3,6","0","3,6","7.8","3,6,31,+","0",",,6,31,+","14.0",",,6,23,","30.0","3,6,11,+","","","10.2","6","2.8","3,6","48.3",",,,6","0",",,,6","19.65","3,6","27.71","3,,,6","11.59","3,,,6","",""
"USC00298289","1941-09","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","8.1","1,6","7",",6","6",",6","2",",6","0",",6","0","1,6","1","1,6","0","1,6","21","1,6","0","1,6","0.0","1,6,09,","0",",,6,30,+","53.8",",,6,22,","30.6","1,6,13,+","","","95.6","6","85.4","1,6","128.8",",,,6","0",",,,6","15.67","1,6","24.81","1,,,6","6.52","1,,,6","",""
"USC00298289","1941-10","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","0.0","3,6","8",",6","6",",6","0",",6","0",",6","0","3,6","4","3,6","0","2,6","7","2,6","0","2,6","-3.9","3,6,31,+","0",",T,6,30,","18.5",",,6,14,","26.7","2,6,12,","","","318.4","6","222.8","2,6","48.4",",,,6","0",",T,,6","10.43","3,6","17.93","2,,,6","2.93","3,,,6","",""
"USC00298289","1941-11","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","0.0","2,6","0",",6","0",",6","0",",6","0",",6","0","2,6","26","2,6","0","2,6","2","2,6","0","2,6","-15.0","2,6,23,","0",",T,6,20,","0.0",",T,6,20,","23.9","2,6,15,","","","681.9","6","363.5","2,6","0.0",",T,,6","0",",T,,6","5.35","2,6","15.73","2,,,6","-5.03","2,,,6","",""
"USC00298289","1941-12","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","13",",,6,10,","1.3",",,6,10,","","","","","","","","","1.3",",,,6","13",",,,6","","","","","","","",""
"USC00298289","1942-01","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","","0.0","1,6","2",",6","0",",6","0",",6","1",",6","1","1,6","30","1,6","4","1,6","0","1,6","0","1,6","-17.8","1,6,05,","25",",,6,04,","0.8",",,6,04,","18.3","1,6,28,","","","","","571.6","1,6","1.3",",,,6","33",",,,6","-0.72","1,6","9.71","1,,,6","-11.15","1,,,6","",""
"USC00298289","1942-02","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","","0.0",",6","2",",6","0",",6","0",",6","1",",6","2",",6","27",",6","1",",6","0",",6","0",",6","-23.9",",6,18,","25",",,6,28,","1.0",",,6,28,","19.4",",6,07,","","","","","530.9",",6","1.8",",,,6","38",",,,6","-0.63",",6","9.30",",,,6","-10.55",",,,6","",""
"USC00298289","1942-03","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","","0.0",",6","3",",6","1",",6","0",",6","1",",6","0",",6","25",",6","0",",6","0",",6","0",",6","-12.8",",6,02,","76",",,6,16,","8.9",",,6,16,","20.0",",6,22,","","","","","420.8",",6","11.2",",,,6","76",",,,6","4.76",",6","13.31",",,,6","-3.80",",,,6","",""
"USC00298289","1942-04","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","","","8",",6","8",",6","2",",6","0",",6","","","","","0","5,6","6","5,6","0","5,6","","","0",",T,6,07,","53.6",",,6,23,","25.0","5,6,16,","","","","","","","168.3",",,,6","0",",T,,6","","","16.94","5,,,6","","","",""
"USC00298289","1942-05","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","0.9",",6","2",",6","2",",6","0",",6","0",",6","0",",6","6",",6","0",",6","22",",6","0",",6","-2.8",",6,15,","0",",,6,31,+","22.9",",,6,22,","30.6",",6,26,","","","","","152.2",",6","25.7",",,,6","0",",,,6","13.45",",6","23.55",",,,6","3.35",",,,6","",""
"USC00298289","1942-06","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","12.5","5,6","4",",6","3",",6","0",",6","0",",6","0","5,6","0","5,6","0","5,6","25","5,6","3","5,6","3.3","5,6,15,","0",",,6,30,+","4.6",",,6,12,","32.8","5,6,28,+","","","","","27.1","5,6","12.9",",,,6","0",",,,6","17.75","5,6","27.68","5,,,6","7.82","5,,,6","",""
"USC00298289","1942-07","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","","","7",",6","2",",6","0",",6","0",",6","0","4,","0","4,6","","","","","","","6.1","4,6,02,","0",",,6,31,+","10.7",",,6,01,","","","","","","","","","20.4",",,,6","0",",,,6","","","","","10.43","4,,,6","",""
"USC00298289","1942-08","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","46.7","1,6","9",",6","5",",6","2",",6","0",",6","0","1,6","0","1,6","0","1,6","30","1,6","2","1,6","7.2","1,6,17,","0",",,6,31,+","44.5",",,6,15,","32.2","1,6,26,+","","","","","4.7","1,6","125.9",",,,6","0",",,,6","19.73","1,6","28.91","1,,,6","10.56","1,,,6","",""
"USC00298289","1942-09","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","0.9","1,6","5",",6","4",",6","2",",6","","","0","1,6","1","1,6","0","1,6","26","1,6","0","1,6","0.0","1,6,27,","","","151.4",",,6,01,","28.9","1,6,29,+","","","","","74.7","1,6","210.6",",,,6","","","15.79","1,6","25.43","1,,,6","6.14","1,,,6","",""
"USC00298289","1942-10","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","","","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","30.7",",,6,17,","","","","","","","","","67.2",",,,6","","","","","","","","","",""
"USC00298289","1942-11","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","0.0",",,6,30,+","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00298289","1942-12","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","","","3",",6","1",",6","0",",6","1",",6","","","","","0","2,6","0","2,6","0","2,6","","","203",",,6,26,","16.8",",,6,26,","20.0","2,6,24,+","","","","","","","17.8",",,,6","203",",,,6","","","11.95","2,,,6","","","",""
"USC00298289","1943-10","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","0.0","1,6","3",",6","1",",6","0",",6","0",",6","0",",6","22",",6","0","1,6","14","1,6","0","1,6","-5.6",",6,21,","0",",,6,31,+","9.7",",,6,09,","27.2","1,6,18,","","","","","260.0","1,6","12.7",",,,6","0",",,,6","9.80","1,6","20.61","1,,,6","-1.01",",,,6","",""
"USC00298289","1943-11","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","","","2",",6","2",",6","0",",6","1",",6","2",",6","29",",6","","","","","","","-18.9",",6,28,","102",",,6,27,","10.9",",,6,27,","","","","","","","","","16.5",",,,6","102",",,,6","","","","","-7.94",",,,6","",""
"USC00298289","1943-12","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","","","","","3",",6","3",",6","1",",6","3",",6","5",",6","31",",6","","","","","","","-20.0",",6,29,","254",",,6,09,","26.2",",,6,09,","","","","","","","","","35.8",",,,6","407",",,,6","","","","","-13.03",",,,6","",""
"USC00298289","1944-01","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0","2,6","2",",6","2",",6","0",",6","2",",6","10","1,6","30","1,6","11","1,6","0","1,6","0","1,6","-23.3","1,6,08,","254",",,6,26,","20.3",",,6,26,","10.0","1,6,31,","","","","","715.4","1,6","32.2",",,,6","406",",,,6","-6.41","2,6","1.79","1,,,6","-14.61","1,,,6","",""
"USC00298289","1944-02","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","29",",6","2",",6","0",",6","0",",6","-16.7",",6,14,","0",",T,6,28,+","0.0",",T,6,28,+","15.0",",6,07,","","","","","541.8",",6","0.0",",T,,6","0",",T,,6","-0.35",",6","7.74",",,,6","-8.43",",,,6","",""
"USC00298289","1944-03","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0","1,6","1",",6","1",",6","0",",6","1",",6","0",",6","31",",6","0","1,6","0","1,6","0","1,6","-15.6",",6,29,","76",",,6,19,","8.4",",,6,19,","20.6","1,6,18,","","","","","473.6","1,6","8.4",",,,6","76",",,,6","2.58","1,6","13.05","1,,,6","-7.88",",,,6","",""
"USC00298289","1944-04","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0",",6","6",",6","5",",6","0",",6","4",",6","0",",6","28",",6","0",",6","3",",6","0",",6","-8.3",",6,18,","165",",,6,10,","14.2",",,6,10,","21.7",",6,04,","","","","","357.7",",6","40.4",",,,6","317",",,,6","6.41",",6","15.42",",,,6","-2.60",",,,6","",""
"USC00298289","1944-05","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","6","0.0",",6","7",",6","6",",6","0",",6","0",",6","0",",6","5",",6","0",",6","22",",6","0",",6","-3.9",",6,05,","0",",,6,31,+","13.2",",,6,31,","30.0",",6,16,","","","","","161.9",",6","35.1",",,,6","0",",,,6","13.11",",6","22.67",",,,6","3.55",",,,6","",""
"USC00298289","1944-06","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","32.2","6","32.2",",6","4",",6","3",",6","0",",6","0",",6","0",",6","0",",6","0",",6","29",",6","6",",6","3.3",",6,16,+","0",",,6,30,+","6.6",",,6,07,","36.1",",6,21,","","","","","37.3",",6","14.2",",,,6","0",",,,6","18.17",",6","28.23",",,,6","8.10",",,,6","",""
"USC00298289","1944-07","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","82.0","6","49.8",",6","9",",6","5",",6","1",",6","0",",6","0",",6","0",",6","0",",6","30",",6","7",",6","7.2",",6,14,+","0",",,6,31,+","33.5",",,6,19,","33.3",",6,30,","","","8.4","6","8.4",",6","83.7",",,,6","0",",,,6","19.67",",6","28.83",",,,6","10.51",",,,6","",""
"USC00298289","1944-08","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","152.8","6","70.8",",6","8",",6","8",",6","1",",6","0",",6","0",",6","0",",6","0",",6","31",",6","6",",6","4.4",",6,31,","0",",,6,31,+","26.4",",,6,07,","36.7",",6,02,","","","21.2","6","12.8",",6","70.0",",,,6","0",",,,6","20.20",",6","29.28",",,,6","11.13",",,,6","",""
"USC00298289","1944-09","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","156.9","6","4.1",",6","1",",6","1",",6","0",",6","0",",6","0",",6","0",",6","0",",6","27",",6","1",",6","1.7",",6,30,+","0",",,6,30,+","5.1",",,6,11,","32.2",",6,23,","","","90.2","6","69.0",",6","5.1",",,,6","0",",,,6","16.17",",6","25.90",",,,6","6.44",",,,6","",""
"USC00298289","1944-10","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","156.9","6","0.0",",6","7",",6","5",",6","1",",6","0",",6","0",",6","6",",6","0",",6","12",",6","0",",6","-0.6",",6,31,+","0",",,6,31,+","27.9",",,6,16,","27.2",",6,10,","","","311.6","6","221.4",",6","57.4",",,,6","0",",,,6","11.19",",6","19.76",",,,6","2.62",",,,6","",""
"USC00298289","1944-11","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","156.9","6","0.0",",6","3",",6","2",",6","0",",6","0",",6","0",",6","25",",6","0",",6","1",",6","0",",6","-13.3",",6,29,","0",",T,6,17,+","8.4",",,6,07,","21.1",",6,06,","","","742.7","6","431.1",",6","14.3",",,,6","0",",T,,6","3.96",",6","12.16",",,,6","-4.24",",,,6","",""
"USC00298289","1944-12","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","156.9","6","0.0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","2",",6","0",",6","0",",6","-16.1",",6,31,","0",",T,6,31,+","0.0",",T,6,31,+","16.1",",6,21,+","","","1345.8","6","603.1",",6","0.0",",T,,6","0",",T,,6","-1.12",",6","7.92",",,,6","-10.16",",,,6","",""
"USC00298289","1945-01","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","","0.0","1,6","2",",6","2",",6","0",",6","2",",6","4","1,6","30","1,6","8","1,6","0","1,6","0","1,6","-20.6","1,6,23,","165",",,6,21,","14.0",",,6,21,","16.7","1,6,15,","","","1970.4","","624.6","1,6","23.7",",,,6","267",",,,6","-2.49","1,6","7.00","1,,,6","-11.98","1,,,6","",""
"USC00298289","1945-02","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","","0.0",",6","1",",6","0",",6","0",",6","1",",6","0",",6","27",",6","3",",6","0",",6","0",",6","-13.3",",6,22,","25",",,6,17,","1.8",",,6,17,","20.0",",6,15,","","","2435.2","","464.8",",6","1.8",",,,6","25",",,,6","1.73",",6","10.69",",,,6","-7.23",",,,6","",""
"USC00298289","1945-03","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","","0.0","2,6","0",",6","0",",6","0",",6","0",",6","0","2,6","29","2,6","0",",6","3",",6","0",",6","-12.8","2,6,08,","0",",T,6,06,","0.0",",T,6,06,","23.9",",6,22,","","","2857.4","","422.2",",6","0.0",",T,,6","0",",T,,6","3.86","2,6","14.84",",,,6","-7.13","2,,,6","",""
"USC00298289","1945-04","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","0.0","","0.0","2,6","6","1,6","4","1,6","0","1,6","","","1","2,6","19","2,6","1",",6","8",",6","0",",6","-18.3","2,6,04,","","","11.4","1,,6,15,","25.0",",6,09,","","","3196.2","","338.8",",6","29.2","1,,,6","","","6.16","2,6","15.05",",,,6","-2.73","2,,,6","",""
"USC00298289","1945-05","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","1.4","","1.4","3,6","2",",6","2",",6","0",",6","0",",6","0","3,6","2","3,6","0",",6","26",",6","1",",6","-1.1","3,6,04,","0",",,6,31,+","5.1",",,6,15,","32.2",",6,27,","","","3312.9","","116.7",",6","8.7",",,,6","0",",,,6","14.15","3,6","24.74",",,,6","3.57","3,,,6","",""
"USC00298289","1945-06","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","28.4","","27.0","1,6","3",",6","2",",6","1",",6","0",",6","0","1,6","0","1,6","0",",6","29",",6","6",",6","3.3","1,6,29,","0",",,6,30,+","29.2",",,6,13,","36.1",",6,29,","","","3360.5","","47.6",",6","37.1",",,,6","0",",,,6","17.71","1,6","27.38",",,,6","8.05","1,,,6","",""
"USC00298289","1945-07","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","98.6","","70.2",",6","9",",6","6",",6","0",",6","0",",6","0",",6","0",",6","0",",6","30",",6","4",",6","7.2",",6,04,+","0",",,6,31,+","15.5",",,6,15,","33.9",",6,01,","","","6.9","","6.9",",6","53.7",",,,6","0",",,,6","20.38",",6","29.40",",,,6","11.35",",,,6","",""
"USC00298289","1945-08","36.45","-104.65","1891.0","SHOEMAKER RANCH, NM US","178.6","","80.0",",6","7",",6","3",",6","0",",6","0",",6","0",",6","0",",6","0",",6","29",",6","7",",6","8.9",",6,28,+","0",",,6,31,+","13.7",",,6,12,","37.2",",6,05,","","","12.2","","5.3",",6","35.0",",,,6","0",",,,6","20.74",",6","29.51",",,,6","11.97",",,,6","",""
