"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013983","1961-04","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","8.3","0","8.3",",0","13",",0","10",",0","1",",0","1",",0","1",",0","0",",0","5",",0","0",",0","5",",0","0",",0","12","","","","7","","-2.2",",0,02,","25",",,0,09,","71",",,0,09,","25.7",",,0,24,","28.9",",0,24,","","","2668.9","0","261.4",",0","119.6",",,,0","","","89",",,,0","9.90",",0","15.07",",,,0","4.72",",,,0","","","","","","","",""
"USW00013983","1961-05","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","30.3","0","22.0",",0","8",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","9","","","","8","","0.6",",0,02,","0",",,0,31,+","0",",,0,31,+","46.2",",,0,05,","31.1",",0,13,","","","2774.5","0","105.6",",0","160.8",",,,0","","","0",",,,0","15.64",",0","21.27",",,,0","10.00",",,,0","","","","","","","",""
"USW00013983","1961-06","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","136.9","0","106.6",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","8","","","","7","","8.9",",0,17,","0",",,0,30,+","0",",,0,30,+","48.8",",,0,06,","32.2",",0,29,+","","","2783.4","0","8.9",",0","133.7",",,,0","","","0",",,,0","21.59",",0","27.64",",,,0","15.54",",,,0","","","","","","","",""
"USW00013983","1961-07","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","328.6","0","191.7",",0","14",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","10","","","","15","","12.2",",0,09,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,21,","33.9",",0,31,+","","","0.0","0","0.0",",0","143.6",",,,0","","","0",",,,0","24.52",",0","29.88",",,,0","19.16",",,,0","","","","","","","",""
"USW00013983","1961-08","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","499.5","0","170.9",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","12","","","","8","","9.4",",0,23,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,09,","33.3",",0,30,+","","","4.8","0","4.8",",0","50.2",",,,0","","","0",",,,0","23.69",",0","29.52",",,,0","17.86",",,,0","","","","","","","",""
"USW00013983","1961-09","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","592.8","0","93.3",",0","7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","11","","","","4","","6.1",",0,28,+","0",",,0,30,+","0",",,0,30,+","85.1",",,0,13,","34.4",",0,02,","","","51.2","0","46.4",",0","208.4",",,,0","","","0",",,,0","19.89",",0","25.86",",,,0","13.92",",,,0","","","","","","","",""
"USW00013983","1961-10","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","606.7","0","13.9",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","9","","","","5","","0.6",",0,26,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,30,","28.3",",0,12,","","","182.9","0","131.7",",0","72.6",",,,0","","","0",",,,0","14.53",",0","20.68",",,,0","8.38",",,,0","","","","","","","",""
"USW00013983","1961-11","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","606.7","0","0.0",",0","8",",0","5",",0","1",",0","1",",0","1",",0","0",",0","17",",0","0",",0","2",",0","0",",0","13","","","","2","","-5.6",",0,29,","51",",,0,19,","61",",,0,18,","27.7",",,0,02,","22.2",",0,02,+","","","546.3","0","363.4",",0","83.3",",,,0","","","71",",,,0","6.22",",0","10.95",",,,0","1.48",",,,0","","","","","","","",""
"USW00013983","1961-12","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","606.7","0","0.0",",0","10",",0","6",",0","0",",0","13",",0","3",",0","1",",0","24",",0","11",",0","0",",0","0",",0","11","","","","","","-17.8",",0,13,","102",",,0,09,","79",",,0,08,","13.2",",,0,22,","20.0",",0,03,","","","1159.5","0","613.2",",0","41.3",",,,0","","","174",",,,0","-1.45",",0","2.93",",,,0","-5.82",",,,0","","","","","","","",""
"USW00013983","1962-01","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","10",",0","5",",0","0",",0","18",",0","3",",0","5",",0","29",",0","15",",0","0",",0","0",",0","13","","","","","","-22.2",",0,10,","254",",,0,20,","147",",,0,18,","12.4",",,0,18,","15.6",",0,03,","","","1879.1","0","719.6",",0","42.2",",,,0","","","298",",,,0","-4.88",",0","0.09",",,,0","-9.85",",,,0","","","","","","","",""
"USW00013983","1962-02","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","12",",0","5",",0","0",",0","3",",0","2",",0","1",",0","17",",0","4",",0","3",",0","0",",0","20","","","","3","","-19.4",",0,28,","102",",,0,24,","102",",,0,23,","17.8",",,0,08,","25.0",",0,04,","","","2344.2","0","465.1",",0","50.8",",,,0","","","169",",,,0","1.72",",0","6.65",",,,0","-3.20",",,,0","","","","","","","",""
"USW00013983","1962-03","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","2.2","0","2.2",",0","10",",0","3",",0","1",",0","1",",0","0",",0","1",",0","17",",0","3",",0","2",",0","0",",0","17","","","","2","","-18.9",",0,01,","25",",,0,01,","10",",,0,21,+","59.7",",,0,20,","27.8",",0,28,","","","2797.8","0","453.6",",0","77.3",",,,0","","","31",",,,0","3.77",",0","9.21",",,,0","-1.66",",,,0","","","","","","","",""
"USW00013983","1962-04","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","13.3","0","11.1",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","11",",0","0",",0","7","","","","3","","-3.9",",0,03,","0",",T,0,02,+","10",",,0,01,","6.4",",,0,20,","30.6",",0,29,","","","3011.9","0","214.1",",0","33.9",",,,0","","","10",",,,0","11.57",",0","18.10",",,,0","5.03",",,,0","","","","","","","",""
"USW00013983","1962-05","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","154.1","0","140.8",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","4","","","","12","","7.2",",0,02,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,29,","32.8",",0,22,+","","","3018.5","0","6.6",",0","65.8",",,,0","","","0",",,,0","22.66",",0","29.05",",,,0","16.27",",,,0","","","","","","","",""
"USW00013983","1962-06","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","291.2","0","137.1",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","13","","","","8","","10.6",",0,14,+","0",",,0,30,+","0",",,0,30,+","11.9",",,0,09,","33.9",",0,29,","","","3021.8","0","3.3",",0","35.7",",,,0","","","0",",,,0","22.80",",0","28.73",",,,0","16.86",",,,0","","","","","","","",""
"USW00013983","1962-07","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","505.5","0","214.3",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","9","","","","9","","10.0",",0,27,","0",",,0,31,+","0",",,0,31,+","61.5",",,0,06,","36.1",",0,04,+","","","0.3","0","0.3",",0","90.9",",,,0","","","0",",,,0","25.24",",0","31.33",",,,0","19.14",",,,0","","","","","","","",""
"USW00013983","1962-08","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","732.6","0","227.1",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","2","","","","8","","11.7",",0,26,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,04,","39.4",",0,19,","","","0.3","0","0.0",",0","33.5",",,,0","","","0",",,,0","25.66",",0","32.80",",,,0","18.52",",,,0","","","","","","","",""
"USW00013983","1962-09","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","787.8","0","55.2",",0","8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","10","","","","8","","4.4",",0,20,","0",",,0,30,+","0",",,0,30,+","63.5",",,0,03,","33.9",",0,13,","","","47.9","0","47.6",",0","171.1",",,,0","","","0",",,,0","18.59",",0","24.07",",,,0","13.11",",,,0","","","","","","","",""
"USW00013983","1962-10","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","824.1","0","36.3",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","16",",0","0",",0","8","","","","6","","-1.7",",0,26,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,12,","31.7",",0,11,","","","172.1","0","124.2",",0","63.1",",,,0","","","0",",,,0","15.50",",0","20.97",",,,0","10.02",",,,0","","","","","","","",""
"USW00013983","1962-11","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","824.1","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","6","","","","","","-6.1",",0,09,","0",",,0,30,+","0",",T,0,19,","10.9",",,0,16,","20.6",",0,14,","","","510.8","0","338.7",",0","18.8",",,,0","","","0",",T,,0","7.04",",0","12.21",",,,0","1.88",",,,0","","","","","","","",""
"USW00013983","1962-12","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","824.1","0","0.0",",0","7",",0","2",",0","0",",0","7",",0","2",",0","3",",0","24",",0","10",",0","0",",0","0",",0","11","","","","","","-21.7",",0,12,","51",",,0,27,+","28",",,0,10,","12.7",",,0,20,","19.4",",0,02,","","","1094.9","0","584.1",",0","19.5",",,,0","","","76",",,,0","-0.51",",0","4.55",",,,0","-5.56",",,,0","","","","","","","",""
"USW00013983","1963-01","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","12",",0","1",",0","11",",0","30",",0","22",",0","0",",0","0",",0","11","","","","","","-23.3",",0,23,","76",",,0,30,+","46",",,0,19,","4.8",",,0,05,","18.9",",0,09,","","","1872.1","0","777.2",",0","10.1",",,,0","","","85",",,,0","-6.74",",0","-1.57",",,,0","-11.90",",,,0","","","","","","","",""
"USW00013983","1963-02","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","2",",0","1",",0","1",",0","25",",0","7",",0","0",",0","0",",0","10","","","","","","-17.8",",0,26,","51",",,0,01,","28",",,0,10,","2.3",",,0,23,","16.7",",0,05,","","","2429.6","0","557.5",",0","4.6",",,,0","","","52",",,,0","-1.58",",0","4.28",",,,0","-7.44",",,,0","","","","","","","",""
"USW00013983","1963-03","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","3.6","0","3.6",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","8",",0","0",",0","12","","","","3","","-7.8",",0,01,","0",",,0,31,+","0",",T,0,12,+","38.9",",,0,04,","26.7",",0,29,+","","","2722.7","0","293.1",",0","87.1",",,,0","","","0",",T,,0","9.00",",0","15.45",",,,0","2.54",",,,0","","","","","","","",""
"USW00013983","1963-04","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","24.1","0","20.5",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","4","","","","5","","1.1",",0,24,","0",",,0,30,+","0",",T,0,10,","25.1",",,0,28,","31.1",",0,22,","","","2849.9","0","127.2",",0","54.6",",,,0","","","0",",T,,0","14.78",",0","21.50",",,,0","8.06",",,,0","","","","","","","",""
"USW00013983","1963-05","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","63.5","0","39.4",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","8","","","","8","","0.6",",0,01,","0",",,0,31,+","0",",,0,31,+","27.4",",,0,04,","30.6",",0,10,+","","","2907.6","0","57.7",",0","115.0",",,,0","","","0",",,,0","17.74",",0","23.55",",,,0","11.94",",,,0","","","","","","","",""
"USW00013983","1963-06","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","248.8","0","185.3",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","4","","","","6","","13.3",",0,18,+","0",",,0,30,+","0",",,0,30,+","13.2",",,0,15,","36.7",",0,13,","","","2907.6","0","0.0",",0","32.0",",,,0","","","0",",,,0","24.51",",0","30.70",",,,0","18.32",",,,0","","","","","","","",""
"USW00013983","1963-07","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","481.9","0","233.1",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","4","","","","6","","14.4",",0,10,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,02,","36.7",",0,19,","","","0.0","0","0.0",",0","144.9",",,,0","","","0",",,,0","25.85",",0","31.79",",,,0","19.92",",,,0","","","","","","","",""
"USW00013983","1963-08","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","669.4","0","187.5",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","11",",0","8","","","","6","","11.7",",0,15,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,24,","36.7",",0,08,+","","","3.9","0","3.9",",0","109.7",",,,0","","","0",",,,0","24.25",",0","30.14",",,,0","18.37",",,,0","","","","","","","",""
"USW00013983","1963-09","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","770.6","0","101.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","12","","","","7","","6.1",",0,30,","0",",,0,30,+","0",",,0,30,+","20.1",",,0,11,","33.9",",0,02,","","","21.6","0","17.7",",0","52.7",",,,0","","","0",",,,0","21.12",",0","27.43",",,,0","14.80",",,,0","","","","","","","",""
"USW00013983","1963-10","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","864.8","0","94.2",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","4","","","","4","","1.7",",0,29,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,17,","33.3",",0,10,","","","50.8","0","29.2",",0","19.8",",,,0","","","0",",,,0","20.43",",0","27.50",",,,0","13.35",",,,0","","","","","","","",""
"USW00013983","1963-11","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","864.8","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","4",",0","0",",0","9","","","","1","","-3.9",",0,23,+","0",",,0,30,+","0",",,0,30,+","16.8",",,0,22,","23.3",",0,17,","","","352.7","0","301.9",",0","44.7",",,,0","","","0",",,,0","8.27",",0","13.89",",,,0","2.65",",,,0","","","","","","","",""
"USW00013983","1963-12","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","864.8","0","0.0",",0","5",",0","3",",0","0",",0","17",",0","3",",0","9",",0","28",",0","18",",0","1",",0","0",",0","2","","","","","","-22.2",",0,22,+","102",",,0,19,+","99",",,0,11,","6.9",",,0,11,","21.1",",0,06,","","","1091.6","0","738.9",",0","15.3",",,,0","","","167",",,,0","-5.50",",0","-0.43",",,,0","-10.57",",,,0","","","","","","","",""
"USW00013983","1964-01","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","5",",0","1",",0","0",",0","24",",0","3",",0","2",",0","0",",0","5","","","","","","-15.6",",0,14,","51",",,0,14,+","43",",,0,12,","11.4",",,0,31,","21.1",",0,22,+","","","1591.0","0","499.4",",0","19.1",",,,0","","","48",",,,0","2.22",",0","8.46",",,,0","-4.01",",,,0","","","","","","","",""
"USW00013983","1964-02","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","9",",0","3",",0","0",",0","27",",0","2",",0","0",",0","0",",0","12","","","","","","-15.6",",0,11,","152",",,0,16,","152",",,0,15,","14.7",",,0,15,","13.9",",0,02,","","","2103.8","0","512.8",",0","41.7",",,,0","","","342",",,,0","0.65",",0","6.00",",,,0","-4.70",",,,0","","","","","","","",""
"USW00013983","1964-03","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","12",",0","10",",0","1",",0","2",",0","2",",0","0",",0","21",",0","1",",0","2",",0","0",",0","13","","","","4","","-10.6",",0,26,","127",",,0,05,","79",",,0,04,","26.4",",,0,04,","23.3",",0,13,","","","2522.5","0","418.7",",0","93.0",",,,0","","","130",",,,0","4.83",",0","10.63",",,,0","-0.97",",,,0","","","","","","","",""
"USW00013983","1964-04","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","13.0","0","13.0",",0","15",",0","11",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","9","","","","14","","-2.2",",0,09,","0",",,0,30,+","0",",,0,30,+","46.7",",,0,05,","30.0",",0,16,","","","2653.1","0","130.6",",0","177.9",",,,0","","","0",",,,0","14.42",",0","20.50",",,,0","8.33",",,,0","","","","","","","",""
"USW00013983","1964-05","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","113.8","0","100.8",",0","10",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","7","","","","6","","7.8",",0,14,","0",",,0,31,+","0",",,0,31,+","46.2",",,0,26,","32.2",",0,18,","","","2678.6","0","25.5",",0","145.6",",,,0","","","0",",,,0","20.76",",0","26.60",",,,0","14.93",",,,0","","","","","","","",""
"USW00013983","1964-06","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","256.2","0","142.4",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","5","","","","10","","7.8",",0,03,","0",",,0,30,+","0",",,0,30,+","28.4",",,0,14,","32.8",",0,29,+","","","2688.1","0","9.5",",0","75.6",",,,0","","","0",",,,0","22.76",",0","27.90",",,,0","17.63",",,,0","","","","","","","",""
"USW00013983","1964-07","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","509.1","0","252.9",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","5","","","","12","","11.7",",0,13,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,11,","36.7",",0,21,","","","0.0","0","0.0",",0","83.6",",,,0","","","0",",,,0","26.49",",0","32.35",",,,0","20.63",",,,0","","","","","","","",""
"USW00013983","1964-08","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","704.3","0","195.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","2","","","","5","","8.3",",0,13,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,20,","39.4",",0,03,","","","3.3","0","3.3",",0","19.5",",,,0","","","0",",,,0","24.52",",0","30.78",",,,0","18.27",",,,0","","","","","","","",""
"USW00013983","1964-09","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","823.5","0","119.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","8",",0","5","","","","5","","5.0",",0,28,","0",",,0,30,+","0",",,0,30,+","35.6",",,0,17,","36.1",",0,10,+","","","29.1","0","25.8",",0","75.3",",,,0","","","0",",,,0","21.44",",0","27.61",",,,0","15.27",",,,0","","","","","","","",""
"USW00013983","1964-10","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","826.3","0","2.8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","14",",0","0",",0","4","","","","","","-1.7",",0,20,","0",",,0,31,+","0",",,0,31,+","8.1",",,0,27,","30.6",",0,17,","","","184.1","0","155.0",",0","9.2",",,,0","","","0",",,,0","13.42",",0","20.70",",,,0","6.15",",,,0","","","","","","","",""
"USW00013983","1964-11","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","834.1","0","7.8",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","10",",0","3",",0","11",",0","0",",0","9","","","","2","","-17.2",",0,30,","0",",T,0,30,+","15",",,0,29,","33.8",",,0,15,","26.7",",0,11,+","","","457.7","0","273.6",",0","79.4",",,,0","","","25",",,,0","9.47",",0","15.09",",,,0","3.86",",,,0","","","","","","","",""
"USW00013983","1964-12","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","834.1","0","0.0",",0","7",",0","5",",0","0",",0","6",",0","1",",0","1",",0","23",",0","9",",0","0",",0","0",",0","11","","","","1","","-18.9",",0,18,","51",",,0,07,+","30",",,0,03,","11.7",",,0,02,","18.9",",0,23,","","","1019.9","0","562.2",",0","33.0",",,,0","","","48",",,,0","0.20",",0","5.07",",,,0","-4.68",",,,0","","","","","","","",""
"USW00013983","1965-01","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","12",",0","8",",0","0",",0","4",",0","2",",0","2",",0","26",",0","7",",0","1",",0","0",",0","12","","2","","1","","-21.1",",0,31,","76",",,0,31,+","69",",,0,29,","21.6",",,0,23,","23.9",",0,07,","","","1591.5","0","571.6",",0","64.1",",,,0","53.6","1,X","134",",,,0","-0.11",",0","5.69",",,,0","-5.90",",,,0","10050",",X","360",",X","","","19.2",",X"
"USW00013983","1965-02","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","8",",0","3",",0","0",",0","10",",0","3",",0","1",",0","24",",0","9",",0","0",",0","0",",0","6","","","","","","-18.3",",0,02,","203",",,0,25,+","107",",,0,23,","12.4",",,0,23,","19.4",",0,20,","","","2099.1","0","507.6",",0","29.1",",,,0","60.1",",X","251",",,,0","0.20",",0","6.25",",,,0","-5.84",",,,0","10920",",X","315",",X","","","15.6",",X"
"USW00013983","1965-03","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","0.0","0","0.0",",0","13",",0","7",",0","0",",0","14",",0","3",",0","0",",0","29",",0","8",",0","0",",0","0",",0","13","","","","3","","-11.7",",0,19,","229",",,0,05,","163",",,0,04,","17.5",",,0,16,","20.0",",0,16,","","","2652.2","0","553.1",",0","86.5",",,,0","46.8",",X","344",",,,0","0.49",",0","5.67",",,,0","-4.68",",,,0","10506",",X","315",",X","","","20.1",",X"
"USW00013983","1965-04","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","29.0","0","29.0",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","2",",0","9","","3","","8","","1.1",",0,16,","0",",,0,30,+","0",",,0,30,+","29.2",",,0,05,","32.8",",0,22,","","","2792.6","0","140.4",",0","114.1",",,,0","53.2",",X","0",",,,0","14.62",",0","20.70",",,,0","8.53",",,,0","12816",",X","225",",X","","","22.4",",X"
"USW00013983","1965-05","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","139.8","0","110.8",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","2","","1","","4","","5.0",",0,29,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,26,","32.2",",0,07,","","","2805.9","0","13.3",",0","53.8",",,,0","65.0",",X","0",",,,0","21.48",",0","27.38",",,,0","15.58",",,,0","17370",",X","315",",X","","","12.5",",X"
"USW00013983","1965-06","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","288.0","0","148.2",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","5","","2","","15","","12.8",",0,17,","0",",,0,30,+","0",",,0,30,+","69.1",",,0,03,","32.8",",0,29,+","","","2805.9","0","0.0",",0","191.9",",,,0","73.4",",X","0",",,,0","23.27",",0","28.47",",,,0","18.08",",,,0","19662",",X","360",",X","","","13.0",",X"
"USW00013983","1965-07","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","486.8","0","198.8",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","6","","","","6","","14.4",",0,29,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,14,","35.0",",0,24,+","","","0.0","0","0.0",",0","81.1",",,,0","71.3",",X","0",",,,0","24.75",",0","29.67",",,,0","19.82",",,,0","19356",",X","315",",X","","","15.2",",X"
"USW00013983","1965-08","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","662.8","0","176.0",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","7","","","","8","","11.7",",0,29,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,06,","35.0",",0,26,","","","1.7","0","1.7",",0","92.0",",,,0","68.6",",X","0",",,,0","23.96",",0","29.50",",,,0","18.41",",,,0","17496",",X","360",",X","","","13.0",",X"
"USW00013983","1965-09","38.96667","-92.36667","237.1","COLUMBIA MUNICIPAL AIRPORT, MO US","765.2","0","102.4",",0","11",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","11","","1","","8","","4.4",",0,25,+","0",",,0,30,+","0",",,0,30,+","59.9",",,0,15,","32.8",",0,14,+","","","31.7","0","30.0",",0","226.5",",,,0","63.3","1,X","0",",,,0","20.75",",0","25.93",",,,0","15.56",",,,0","14460",",X","315","2,X","","","17.4","2,X"
