"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00400137","1993-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","68.6","0","59.2",",0","15",",0","14",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","4.4",",0,21,","0",",,0,31,+","0",",,0,31,+","23.4",",,0,17,","31.1",",0,31,+","","","2042.0","0","  23.9",",,,0,0,2","","","35.3",",0","  30.0",",,,0,0,2","","","  15.6",",,,0,0,2","","","  18.9",",,,0,0,2","","","  19.2",",,,0,0,2","","","  25.5",",,,0,0,2","","","133.2",",,,0","0",",,,0","19.10",",0","25.48",",,,0","12.73",",,,0","",""
"USC00400137","1993-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","247.9","0","179.3",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","7.8",",0,01,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,30,","35.0",",0,18,","","","2046.7","0","  28.9",",,,0,0,2","","","4.7",",0","  36.7",",,,0,0,2","","","  17.2",",,,0,0,2","","","  24.4",",,,0,0,2","","","  25.2",",,,0,0,2","","","  32.2",",,,0,0,2","","","71.3",",,,0","0",",,,0","24.15",",0","30.63",",,,0","17.67",",,,0","",""
"USC00400137","1993-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","539.9","0","292.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","17.2",",0,31,+","0",",,0,31,+","0",",,0,31,+","34.0",",,0,23,","36.7",",0,29,+","","","0.0","0","  30.6",",,,0,0,2","","","0.0",",0","  38.9",",,,0,0,2","","","  25.0",",,,0,0,2","","","  32.2",",,,0,0,2","","","  28.7",",,,0,0,2","","","  36.3",",,,0,0,2","","","55.2",",,,0","0",",,,0","27.75",",0","34.71",",,,0","20.79",",,,0","",""
"USC00400137","1993-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","783.9","0","244.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","15.6",",0,09,+","0",",,0,31,+","0",",,0,31,+","40.4",",,0,06,","37.2",",0,21,","","","0.0","0","  30.0",",,,0,0,2","","","0.0",",0","  37.8",",,,0,0,2","","","  24.4",",,,0,0,2","","","  26.7",",,,0,0,2","","","  27.4",",,,0,0,2","","","  33.7",",,,0,0,2","","","75.7",",,,0","0",",,,0","26.20",",0","33.35",",,,0","19.06",",,,0","",""
"USC00400137","1993-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","891.4","0","107.5",",0","11",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","8",",0","","","6.1",",0,30,+","0",",,0,30,+","0",",,0,30,+","35.8",",,0,25,","36.1",",0,01,","","","22.6","0","  28.3",",,,0,0,2","","","22.6",",0","  34.4",",,,0,0,2","","","  15.6",",,,0,0,2","","","  20.0",",,,0,0,2","","","  21.5",",,,0,0,2","","","  26.7",",,,0,0,2","","","153.9",",,,0","0",",,,0","21.16",",0","28.14",",,,0","14.18",",,,0","",""
"USC00400137","1993-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","918.4","0","27.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","22",",0","0",",0","","","-1.7",",0,31,","0",",,0,31,+","0",",T,0,31,","17.0",",,0,18,","30.6",",0,07,","","","139.1","0","  21.1",",,,0,0,2","","","116.5",",0","  25.0",",,,0,0,2","","","   7.2",",,,0,0,2","","","  10.0",",,,0,0,2","","","  15.1",",,,0,0,2","","","  20.6",",,,0,0,2","","","57.9",",,,0","0",",T,,0","15.45",",0","22.38",",,,0","8.51",",,,0","",""
"USC00400137","1993-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","921.4","0","3.0","1,0","10",",0","5",",0","2",",0","0",",0","0",",0","0","1,0","15","1,0","0",",0","2",",0","0",",0","","","-8.3","1,0,07,","0",",,0,30,+","0",",T,0,01,","36.8",",,0,15,","25.0",",0,15,","","","434.4","0","  18.3","1,,,0,0,2","","","295.3",",0","  20.0","1,,,0,0,2","","","   5.0","1,,,0,0,2","","","   8.9","1,,,0,0,2","","","   8.6","1,,,0,0,2","","","  13.0","1,,,0,0,2","","","85.6",",,,0","0",",T,,0","8.23","1,0","14.74",",,,0","1.72","1,,,0","",""
"USC00400137","1993-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","921.4","0","0.0","1,0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","18",",0","0","1,0","0","1,0","0","1,0","","","-8.9",",0,25,+","0",",,0,31,+","0",",,0,31,+","86.4",",,0,04,","18.9","1,0,02,","","","824.6","0","  11.7",",,,0,0,2","","","390.2","1,0","  15.0",",,,0,0,2","","","   2.8",",,,0,0,2","","","   3.9",",,,0,0,2","","","   6.1",",,,0,0,2","","","   9.2",",,,0,0,2","","","176.5",",,,0","0",",,,0","5.35","1,0","10.65","1,,,0","0.06",",,,0","",""
"USC00400137","1994-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","0","0.0",",0","12",",0","8",",0","2",",0","0","2,0","0","1,0","0",",0","19",",0","4",",0","0",",0","0",",0","","","-15.6",",0,19,","0","2,,0,31,+","0","1,T,0,14,+","61.0",",,0,27,","17.2",",0,11,","","","1342.3","0","  11.7",",,,0,0,2","","","517.7",",0","  12.8",",,,0,0,2","","","   0.0",",,,0,0,2","","","   1.1",",,,0,0,2","","","   3.5",",,,0,0,2","","","   5.4",",,,0,0,2","","","156.1",",,,0","0","1,T,,0","1.63",",0","6.53",",,,0","-3.26",",,,0","",""
"USC00400137","1994-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.6","0","0.6","1,0","8",",0","5",",0","2",",0","0","3,0","0","3,0","0","1,0","19","1,0","0",",0","4",",0","0",",0","","","-10.6","1,0,01,","0","3,,0,28,+","0","3,,0,28,+","40.6",",,0,23,+","22.8",",0,20,","","","1670.2","0","  13.3","2,,,0,0,2","","","327.9",",0","  15.6","2,,,0,0,2","","","   1.7","2,,,0,0,2","","","   2.2","2,,,0,0,2","","","   5.7","2,,,0,0,2","","","  10.0","2,,,0,0,2","","","120.9",",,,0","0","3,,,0","6.00","1,0","12.24",",,,0","-0.25","1,,,0","",""
"USC00400137","1994-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","4.5","0","3.9",",0","12",",0","10",",0","3",",0","0",",0","0",",0","0",",0","8",",0","0",",0","13",",0","0",",0","","","-2.8",",0,10,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,09,","26.7",",0,07,","","","1911.8","0","  12.8",",,,0,0,2","","","241.6",",0","  18.3",",,,0,0,2","","","   3.9",",,,0,0,2","","","   6.7",",,,0,0,2","","","   8.2",",,,0,0,2","","","  14.1",",,,0,0,2","","","198.5",",,,0","0",",,,0","10.66",",0","17.76",",,,0","3.57",",,,0","",""
"USC00400137","1994-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","53.1","0","48.6",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","24",",0","0",",0","","","-1.7",",0,07,","0",",,0,30,+","0",",,0,30,+","42.4",",,0,06,","31.7",",0,28,","","","2003.1","0","  22.2",",,,0,0,2","","","91.3",",0","  27.8",",,,0,0,2","","","   6.7",",,,0,0,2","","","  13.9",",,,0,0,2","","","  14.5",",,,0,0,2","","","  21.7",",,,0,0,2","","","151.8",",,,0","0",",,,0","16.91",",0","24.31",",,,0","9.51",",,,0","",""
"USC00400137","1994-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","93.6","0","40.5",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","5.0",",0,02,","0",",,0,31,+","0",",,0,31,+","53.8",",,0,31,","30.0",",0,25,+","","","2045.6","0","  23.9",",,,0,0,2","","","42.5",",0","  31.1",",,,0,0,2","","","  13.3",",,,0,0,2","","","  18.3",",,,0,0,2","","","  18.7",",,,0,0,2","","","  25.7",",,,0,0,2","","","163.2",",,,0","0",",,,0","18.27",",0","24.99",",,,0","11.54",",,,0","",""
"USC00400137","1994-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","317.5","0","223.9",",0","10",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","16.1",",0,01,","0",",,0,30,+","0",",,0,30,+","62.0",",,0,27,","35.0",",0,22,","","","2045.6","0","  29.4",",,,0,0,2","","","0.0",",0","  36.7",",,,0,0,2","","","  21.7",",,,0,0,2","","","  27.2",",,,0,0,2","","","  25.7",",,,0,0,2","","","  31.9",",,,0,0,2","","","171.3",",,,0","0",",,,0","25.80",",0","31.64",",,,0","19.95",",,,0","",""
"USC00400137","1994-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","538.1","0","220.6",",0","15",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","13.3",",0,29,","0",",,0,31,+","0",",,0,31,+","70.4",",,0,27,","33.9",",0,21,+","","","0.0","0","  28.9",",,,0,0,2","","","0.0",",0","  36.1",",,,0,0,2","","","  22.2",",,,0,0,2","","","  27.8",",,,0,0,2","","","  26.2",",,,0,0,2","","","  31.8",",,,0,0,2","","","230.9",",,,0","0",",,,0","25.45",",0","30.99",",,,0","19.91",",,,0","",""
"USC00400137","1994-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","725.2","0","187.1",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","13.3",",0,06,","0",",,0,31,+","0",",,0,31,+","20.1",",,0,21,","34.4",",0,14,","","","0.0","0","  28.3",",,,0,0,2","","","0.0",",0","  35.6",",,,0,0,2","","","  22.8",",,,0,0,2","","","  28.9",",,,0,0,2","","","  25.7",",,,0,0,2","","","  31.5",",,,0,0,2","","","44.5",",,,0","0",",,,0","24.37",",0","31.42",",,,0","17.32",",,,0","",""
"USC00400137","1994-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","818.6","0","93.4",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","6.7",",0,28,+","0",",,0,30,+","0",",,0,30,+","25.9",",,0,23,","33.3",",0,13,","","","14.5","0","  27.2",",,,0,0,2","","","14.5",",0","  31.1",",,,0,0,2","","","  16.1",",,,0,0,2","","","  21.1",",,,0,0,2","","","  22.0",",,,0,0,2","","","  27.0",",,,0,0,2","","","51.0",",,,0","0",",,,0","20.97",",0","28.50",",,,0","13.43",",,,0","",""
"USC00400137","1994-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","  21.1","1,,,0,0,2","","","","","  25.0","1,,,0,0,2","","","  10.0","1,,,0,0,2","","","  15.6","1,,,0,0,2","","","  16.3","1,,,0,0,2","","","  20.2","1,,,0,0,2","","","","","0",",,,0","","","","","","","",""
"USC00400137","1994-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","8.7",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","14",",0","0",",0","","","-4.4",",0,24,","0",",,0,30,+","0",",,0,30,+","29.7",",,0,28,","28.3",",0,04,","","","","","  16.7",",,,0,0,2","","","168.7",",0","  20.0",",,,0,0,2","","","   7.2",",,,0,0,2","","","  10.6",",,,0,0,2","","","  12.6",",,,0,0,2","","","  16.2",",,,0,0,2","","","83.1",",,,0","0",",,,0","13.00",",0","19.19",",,,0","6.81",",,,0","",""
"USC00400137","1994-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","0.0","1,0","8",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","0",",0","0",",0","","","-6.7","1,0,13,+","0",",,0,31,+","0",",,0,31,+","33.8",",,0,10,","18.3",",0,08,","","","","","  15.0",",,,0,0,2","","","319.1",",0","  15.6","1,,,0,0,2","","","   3.9",",,,0,0,2","","","   6.7","1,,,0,0,2","","","   7.8",",,,0,0,2","","","  10.6","1,,,0,0,2","","","89.5",",,,0","0",",,,0","7.63","1,0","12.97",",,,0","2.28","1,,,0","",""
"USC00400137","1995-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1.7","0","1.7",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","17",",0","1",",0","2",",0","0",",0","","","-12.8",",0,05,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,19,","22.8",",0,13,+","","","","","  14.4","1,,,0,0,2","","","429.0",",0","  15.6","1,,,0,0,2","","","   1.7","1,,,0,0,2","","","   3.3","1,,,0,0,2","","","   5.7","1,,,0,0,2","","","   8.5","1,,,0,0,2","","","85.4",",,,0","0",",,,0","4.55",",0","9.83",",,,0","-0.73",",,,0","",""
"USC00400137","1995-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1.7","0","0.0","1,0","8",",0","5",",0","0",",0","0","3,0","0","2,0","0","1,0","17","1,0","2",",0","3",",0","0",",0","","","-10.0","1,0,12,","0","3,,0,28,+","0","2,,0,28,+","16.8",",,0,16,","22.8",",0,03,","","","","","  11.1",",,,0,0,2","","","363.3",",0","  13.3",",,,0,0,2","","","   1.7",",,,0,0,2","","","   2.2",",,,0,0,2","","","   5.2",",,,0,0,2","","","   8.6",",,,0,0,2","","","44.4",",,,0","0","2,,,0","5.04","1,0","11.63",",,,0","-1.54","1,,,0","",""
"USC00400137","1995-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","9.5","0","7.8",",0","7",",0","6",",0","0",",0","0","1,0","0","1,0","0",",0","6",",0","0",",0","18",",0","0",",0","","","-5.0",",0,09,","0","1,,0,31,+","0","1,,0,31,+","23.4",",,0,05,","27.8",",0,20,","","","","","  14.4",",,,0,0,2","","","182.4",",0","  20.6",",,,0,0,2","","","   4.4",",,,0,0,2","","","   6.7",",,,0,0,2","","","  10.0",",,,0,0,2","","","  15.3",",,,0,0,2","","","97.4",",,,0","0","1,,,0","12.70",",0","19.00",",,,0","6.40",",,,0","",""
"USC00400137","1995-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","39.8","0","30.3",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","21",",0","0",",0","","","-1.7",",0,01,","0",",,0,30,+","0",",,0,30,+","45.5",",,0,20,","30.6",",0,10,","","","","","  21.1",",,,0,0,2","","","95.6",",0","  26.7",",,,0,0,2","","","   8.3",",,,0,0,2","","","  15.6",",,,0,0,2","","","  14.8",",,,0,0,2","","","  21.8",",,,0,0,2","","","119.7",",,,0","0",",,,0","16.16",",0","23.29",",,,0","9.02",",,,0","",""
"USC00400137","1995-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","151.3","0","111.5",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","","","7.8",",0,03,+","0",",,0,31,+","0",",,0,31,+","69.3",",,0,27,","32.2",",0,27,","","","","","  25.0",",,,0,0,2","","","29.7",",0","  31.7",",,,0,0,2","","","  13.9",",,,0,0,2","","","  18.9",",,,0,0,2","","","  19.9",",,,0,0,2","","","  25.9",",,,0,0,2","","","159.8",",,,0","0",",,,0","20.97",",0","26.55",",,,0","15.40",",,,0","",""
"USC00400137","1995-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","315.9","0","164.6",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","10.6",",0,14,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,12,","34.4",",0,10,","","","","","  27.2",",,,0,0,2","","","0.5",",0","  35.0",",,,0,0,2","","","  20.0",",,,0,0,2","","","  23.9",",,,0,0,2","","","  24.3",",,,0,0,2","","","  31.4",",,,0,0,2","","","47.2",",,,0","0",",,,0","23.80",",0","30.17",",,,0","17.44",",,,0","",""
"USC00400137","1995-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","557.1","0","241.2",",0","13",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","15.0",",0,02,","0",",,0,31,+","0",",,0,31,+","35.1",",,0,05,","37.2",",0,14,","","","0.0","0","  29.4",",,,0,0,2","","","0.0",",0","  37.8",",,,0,0,2","","","  23.3",",,,0,0,2","","","  26.7",",,,0,0,2","","","  26.1",",,,0,0,2","","","  32.5",",,,0,0,2","","","197.2",",,,0","0",",,,0","26.11",",0","32.44",",,,0","19.79",",,,0","",""
"USC00400137","1995-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","848.3","0","291.2",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","17.8",",0,23,","0",",,0,31,+","0",",,0,31,+","89.9",",,0,05,","36.7",",0,20,+","","","0.0","0","  30.6",",,,0,0,2","","","0.0",",0","  37.2",",,,0,0,2","","","  26.1",",,,0,0,2","","","  28.3",",,,0,0,2","","","  28.2",",,,0,0,2","","","  34.1",",,,0,0,2","","","118.9",",,,0","0",",,,0","27.73",",0","33.82",",,,0","21.63",",,,0","",""
"USC00400137","1995-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","956.7","0","108.4",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","","","5.6",",0,23,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,17,","37.2",",0,01,","","","14.7","0","","","","","14.7",",0","","","","","","","","","","","","","","","","","","","","","26.5",",,,0","0",",,,0","21.46",",0","28.76",",,,0","14.15",",,,0","",""
"USC00400137","1995-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","986.5","0","29.8",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","23",",0","0",",0","","","0.0",",0,26,+","0",",,0,31,+","0",",,0,31,+","27.2",",,0,27,","30.6",",0,01,","","","99.2","0","  23.3",",,,0,0,2","","","84.5",",0","  27.2",",,,0,0,2","","","  10.6",",,,0,0,2","","","  15.6",",,,0,0,2","","","  16.6",",,,0,0,2","","","  22.5",",,,0,0,2","","","62.1",",,,0","0",",,,0","16.57",",0","24.53",",,,0","8.61",",,,0","",""
"USC00400137","1995-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","986.5","0","0.0",",0","9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","17",",0","0",",0","5",",0","0",",0","","","-4.4",",0,12,","0",",T,0,15,","0",",T,0,15,","67.1",",,0,02,","25.6",",0,03,","","","419.4","0","  16.7","1,,,0,0,2","","","320.2",",0","  21.1","1,,,0,0,2","","","   5.0","1,,,0,0,2","","","   6.7","1,,,0,0,2","","","   7.7","1,,,0,0,2","","","  12.9","1,,,0,0,2","","","168.7",",,,0","0",",T,,0","7.66",",0","14.47",",,,0","0.85",",,,0","",""
"USC00400137","1995-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","986.5","0","0.0",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","18",",0","3",",0","3",",0","0",",0","","","-12.8",",0,10,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,31,+","22.8",",0,16,","","","842.5","0","  12.8",",,,0,0,2","","","423.1",",0","  16.1",",,,0,0,2","","","   1.7",",,,0,0,2","","","   2.2",",,,0,0,2","","","   5.8",",,,0,0,2","","","   8.3",",,,0,0,2","","","102.4",",,,0","0",",,,0","4.69",",0","10.04",",,,0","-0.66",",,,0","",""
"USC00400137","1996-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","0","0.0",",0","13","1,0","7","1,0","1","1,0","0","4,0","0",",0","0",",0","22",",0","4",",0","2",",0","0",",0","","","-12.8",",0,09,+","0","4,,0,31,+","3",",,0,07,","34.5","1,,0,24,","21.7",",0,18,+","","","1291.5","0","","","","","449.0",",0","","","","","","","","","","","","","","","","","","","","","109.7","1,,,0","3",",,,0","3.85",",0","9.67",",,,0","-1.97",",,,0","",""
"USC00400137","1996-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","3.1","0","3.1","1,0","4",",0","3",",0","1",",0","","","0","1,0","0","1,0","15","1,0","6",",0","7",",0","0",",0","","","-16.7","1,0,04,","","","0","1,T,0,16,","30.5",",,0,20,","27.8",",0,24,","","","1663.2","0","  13.9",",,,0,0,2","","","371.7",",0","  17.8",",,,0,0,2","","","   0.0",",,,0,0,2","","","   1.1",",,,0,0,2","","","   5.4",",,,0,0,2","","","   9.3",",,,0,0,2","","","58.7",",,,0","0","1,T,,0","5.22","1,0","11.76",",,,0","-1.33","1,,,0","",""
"USC00400137","1996-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","4.2","0","1.1","2,0","9",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","16","1,0","2","1,0","10","1,0","0","1,0","","","-11.7","1,0,09,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,25,","26.1","1,0,16,","","","1970.1","0","  13.9","1,,,0,0,2","","","306.9","1,0","  17.8","1,,,0,0,2","","","   2.8","1,,,0,0,2","","","   4.4","1,,,0,0,2","","","   7.2","1,,,0,0,2","","","  12.1","1,,,0,0,2","","","115.5",",,,0","0",",,,0","7.72","2,0","14.42","1,,,0","1.02","1,,,0","",""
"USC00400137","1996-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","24.6","0","20.4",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","18",",0","0",",0","","","-1.7",",0,10,+","0",",,0,30,+","0",",,0,30,+","47.5",",,0,20,","30.6",",0,20,","","","2116.3","0","  19.4",",,,0,0,2","","","146.2",",0","  25.0",",,,0,0,2","","","   5.6",",,,0,0,2","","","   9.4",",,,0,0,2","","","  12.0",",,,0,0,2","","","  19.0",",,,0,0,2","","","93.3",",,,0","0",",,,0","14.14",",0","21.56",",,,0","6.72",",,,0","",""
"USC00400137","1996-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","168.5","0","143.9",",0","8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","","","4.4",",0,01,","0",",,0,31,+","0",",,0,31,+","57.2",",,0,29,","34.4",",0,26,","","","2136.9","0","  27.2",",,,0,0,2","","","20.6",",0","  34.4",",,,0,0,2","","","  12.2",",,,0,0,2","","","  20.6",",,,0,0,2","","","  21.0",",,,0,0,2","","","  28.0",",,,0,0,2","","","166.5",",,,0","0",",,,0","22.31",",0","28.10",",,,0","16.52",",,,0","",""
"USC00400137","1996-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","356.2","0","187.7",",0","10",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","12.2",",0,04,","0",",,0,30,+","0",",,0,30,+","40.4",",,0,09,","35.0",",0,23,","","","2137.5","0","  29.4",",,,0,0,2","","","0.6",",0","  37.8",",,,0,0,2","","","  20.6",",,,0,0,2","","","  23.3",",,,0,0,2","","","  24.6",",,,0,0,2","","","  31.8",",,,0,0,2","","","178.6",",,,0","0",",,,0","24.57",",0","30.51",",,,0","18.63",",,,0","",""
"USC00400137","1996-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","597.4","0","241.2",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","14.4",",0,04,","0",",,0,31,+","0",",,0,31,+","65.0",",,0,31,","35.6",",0,22,","","","0.0","0","  30.0",",,,0,0,2","","","0.0",",0","  38.3",",,,0,0,2","","","  23.9",",,,0,0,2","","","  26.7",",,,0,0,2","","","  27.0",",,,0,0,2","","","  33.9",",,,0,0,2","","","171.0",",,,0","0",",,,0","26.11",",0","31.95",",,,0","20.27",",,,0","",""
"USC00400137","1996-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","810.7","0","213.3","1,0","5",",0","4",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","17",",0","1","","15.0","1,0,15,+","0",",,0,31,+","0",",,0,31,+","31.5",",,0,26,","35.0",",0,20,","","","0.0","0","  28.9",",,,0,0,2","","","0.0",",0","  36.7",",,,0,0,2","","","  20.0",",,,0,0,2","","","  27.2",",,,0,0,2","","","  26.2",",,,0,0,2","","","  33.2",",,,0,0,2","","","87.9",",,,0","0",",,,0","25.43","1,0","31.97",",,,0","18.89","1,,,0","",""
"USC00400137","1996-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","916.9","0","106.2",",0","7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","6.1",",0,30,+","0",",,0,30,+","0",",,0,30,+","53.8",",,0,27,","32.8",",0,09,","","","11.4","0","  25.0",",,,0,0,2","","","11.4",",0","  30.6",",,,0,0,2","","","  16.1",",,,0,0,2","","","  23.3",",,,0,0,2","","","  21.7",",,,0,0,2","","","  27.3",",,,0,0,2","","","198.5",",,,0","0",",,,0","21.50",",0","27.91",",,,0","15.08",",,,0","",""
"USC00400137","1996-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","934.4","0","17.5","1,0","8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","21","1,0","0","1,0","","","1.1",",0,19,","0",",,0,31,+","0",",,0,31,+","64.5",",,0,28,","28.3","1,0,18,+","","","103.2","0","  21.7","1,,,0,0,2","","","91.8","1,0","  25.6","1,,,0,0,2","","","  11.1","1,,,0,0,2","","","  16.7","1,,,0,0,2","","","  15.1","1,,,0,0,2","","","  21.3","1,,,0,0,2","","","167.6",",,,0","0",",,,0","15.94","1,0","22.84","1,,,0","9.03",",,,0","",""
