"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013967","1961-03","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","2.8","0","2.8",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","12",",0","0",",0","7","","","","5","","-0.6",",0,21,+","0",",T,0,18,","18",",,0,18,","19.6",",,0,16,","28.3",",0,03,","1829.2","0","","","222.5",",0","","","","","","","","","","","85.1",",,,0","","","18",",,,0","11.24",",0","17.53",",,,0","4.96",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1961-04","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","46.3","0","43.5",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","1",",0","2","","","","3","","-0.6",",0,10,","0",",,0,30,+","0",",T,0,05,","9.9",",,0,08,","32.8",",0,20,","1968.7","0","","","139.5",",0","","","","","","","","","","","18.6",",,,0","","","0",",T,,0","15.13",",0","21.96",",,,0","8.30",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1961-05","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","121.5","0","75.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","6","","","","10","","3.9",",0,02,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,21,","32.8",",0,29,","1997.6","0","","","28.9",",0","","","","","","","","","","","48.8",",,,0","","","0",",,,0","19.83",",0","26.08",",,,0","13.57",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1961-06","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","273.0","0","151.5",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","5","","","","9","","13.3",",0,21,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,14,","36.7",",0,22,","1997.6","0","","","0.0",",0","","","","","","","","","","","98.2",",,,0","","","0",",,,0","23.38",",0","28.88",",,,0","17.88",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1961-07","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","515.5","0","242.5",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","3","","","","5","","14.4",",0,10,","0",",,0,31,+","0",",,0,31,+","37.1",",,0,13,","36.1",",0,19,+","0.0","0","","","0.0",",0","","","","","","","","","","","122.5",",,,0","","","0",",,,0","26.16",",0","32.00",",,,0","20.31",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1961-08","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","745.5","0","230.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","8","","","","7","","12.8",",0,24,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,06,","37.2",",0,03,","0.0","0","","","0.0",",0","","","","","","","","","","","74.0",",,,0","","","0",",,,0","25.75",",0","31.52",",,,0","19.99",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1961-09","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","861.4","0","115.9",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","7","","","","6","","8.3",",0,25,+","0",",,0,30,+","0",",,0,30,+","77.0",",,0,12,","36.1",",0,02,+","23.5","0","","","23.5",",0","","","","","","","","","","","187.2",",,,0","","","0",",,,0","21.41",",0","27.08",",,,0","15.75",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1961-10","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","889.2","0","27.8",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","7","","","","3","","2.8",",0,26,","0",",,0,31,+","0",",,0,31,+","53.1",",,0,09,","30.0",",0,12,","85.0","0","","","61.5",",0","","","","","","","","","","","72.7",",,,0","","","0",",,,0","17.24",",0","23.46",",,,0","11.02",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1961-11","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","889.2","0","0.0",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","5",",0","0",",0","12","","","","4","","-2.8",",0,29,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,01,","24.4",",0,12,","393.0","0","","","308.0",",0","","","","","","","","","","","96.8",",,,0","","","0",",,,0","8.07",",0","13.00",",,,0","3.13",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1961-12","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","889.2","0","0.0",",0","8",",0","4",",0","0",",0","3",",0","0",",0","0",",0","23",",0","4",",0","0",",0","0",",0","12","","","","1","","-13.9",",0,12,","25",",,0,13,+","15",",,0,10,","11.4",",,0,16,","19.4",",0,03,","880.4","0","","","487.4",",0","","","","","","","","","","","26.5",",,,0","","","20",",,,0","2.61",",0","7.20",",,,0","-1.98",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1962-01","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","0.0","0","0.0",",0","9",",0","2",",0","1",",0","5",",0","2",",0","1",",0","24",",0","6",",0","2",",0","0",",0","9","","","","","","-18.3",",0,11,","127",",,0,06,","155",",,0,05,","25.4",",,0,05,","21.1",",0,31,+","1443.2","0","","","562.8",",0","","","","","","","","","","","36.9",",,,0","","","218",",,,0","0.18",",0","6.06",",,,0","-5.70",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1962-02","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","4.7","0","4.7",",0","6",",0","3",",0","0",",0","2",",0","0",",0","0",",0","15",",0","2",",0","6",",0","0",",0","8","","","","3","","-13.9",",0,28,","25",",,0,28,+","20",",,0,27,","12.7",",,0,27,","28.9",",0,12,","1757.7","0","","","314.5",",0","","","","","","","","","","","25.9",",,,0","","","20",",,,0","7.27",",0","14.11",",,,0","0.43",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1962-03","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","8.5","0","3.8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","8",",0","0",",0","5","","","","1","","-12.2",",0,01,","0",",T,0,02,+","0",",,0,31,+","15.5",",,0,20,","27.2",",0,28,","2052.5","0","","","294.8",",0","","","","","","","","","","","20.3",",,,0","","","0",",,,0","8.95",",0","15.91",",,,0","1.98",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1962-04","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","28.5","0","20.0",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","1",",0","10","","","","3","","-2.2",",0,02,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,27,","32.8",",0,29,","2184.1","0","","","131.6",",0","","","","","","","","","","","54.9",",,,0","","","0",",,,0","14.61",",0","20.28",",,,0","8.95",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1962-05","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","192.1","0","163.6",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","1","","","","7","","8.9",",0,01,","0",",,0,31,+","0",",,0,31,+","39.4",",,0,28,","33.9",",0,25,","2187.1","0","","","3.0",",0","","","","","","","","","","","67.1",",,,0","","","0",",,,0","23.51",",0","30.06",",,,0","16.97",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1962-06","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","363.2","0","171.1",",0","13",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","3","","","","12","","15.0",",0,04,+","0",",,0,30,+","0",",,0,30,+","85.6",",,0,01,","33.9",",0,20,","2187.1","0","","","0.0",",0","","","","","","","","","","","199.2",",,,0","","","0",",,,0","24.04",",0","29.43",",,,0","18.64",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1962-07","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","659.1","0","295.9",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","4","","","","6","","18.9",",0,26,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,28,","37.8",",0,12,","0.0","0","","","0.0",",0","","","","","","","","","","","43.4",",,,0","","","0",",,,0","27.88",",0","33.70",",,,0","22.06",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1962-08","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","959.8","0","300.7",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","1","","","","3","","12.8",",0,26,","0",",,0,31,+","0",",,0,31,+","43.4",",,0,31,","41.1",",0,11,+","0.0","0","","","0.0",",0","","","","","","","","","","","57.4",",,,0","","","0",",,,0","28.03",",0","35.26",",,,0","20.80",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1962-09","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1078.0","0","118.2",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","12","","","","7","","8.3",",0,10,","0",",,0,30,+","0",",,0,30,+","19.8",",,0,03,","35.6",",0,14,","11.4","0","","","11.4",",0","","","","","","","","","","","78.2",",,,0","","","0",",,,0","21.90",",0","27.24",",,,0","16.55",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1962-10","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1146.2","0","68.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","4",",0","5","","","","6","","2.8",",0,25,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,28,","33.3",",0,15,+","85.7","0","","","74.3",",0","","","","","","","","","","","61.7",",,,0","","","0",",,,0","18.14",",0","23.92",",,,0","12.35",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1962-11","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1146.2","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","4",",0","0",",0","11","","","","3","","-0.6",",0,20,+","0",",,0,30,+","0",",T,0,17,","18.3",",,0,26,","22.8",",0,06,","345.3","0","","","259.6",",0","","","","","","","","","","","34.2",",,,0","","","0",",T,,0","9.68",",0","15.06",",,,0","4.30",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1962-12","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1146.2","0","0.0",",0","5",",0","1",",0","0",",0","1",",0","1",",0","0",",0","18",",0","2",",0","1",",0","0",",0","13","","","","","","-12.2",",0,12,","25",",,0,24,","30",",,0,24,","14.0",",,0,02,","22.2",",0,17,","765.3","0","","","420.0",",0","","","","","","","","","","","19.4",",,,0","","","30",",,,0","4.78",",0","10.27",",,,0","-0.71",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1963-01","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","0.0","0","0.0",",0","2",",0","1",",0","0",",0","1",",0","0",",0","4",",0","26",",0","8",",0","0",",0","0",",0","8","","","","","","-19.4",",0,12,","25",",,0,19,","13",",,0,19,","4.1",",,0,04,","20.6",",0,08,","1397.0","0","","","631.7",",0","","","","","","","","","","","5.4",",,,0","","","13",",,,0","-2.05",",0","4.90",",,,0","-8.99",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1963-02","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","1",",0","0",",0","23",",0","2",",0","5",",0","0",",0","10","","","","","","-11.7",",0,22,","0",",T,0,17,","33",",,0,28,","3.3",",,0,28,","23.3",",0,05,","1786.5","0","","","389.5",",0","","","","","","","","","","","5.6",",,,0","","","41",",,,0","4.42",",0","12.30",",,,0","-3.45",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1963-03","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","16.7","0","16.7",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","10","","","","6","","-5.6",",0,01,","0",",,0,31,+","0",",,0,31,+","46.2",",,0,30,","30.0",",0,29,+","1996.3","0","","","209.8",",0","","","","","","","","","","","81.5",",,,0","","","0",",,,0","12.10",",0","19.38",",,,0","4.82",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1963-04","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","71.5","0","54.8",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","11","","","","5","","6.7",",0,12,+","0",",,0,30,+","0",",,0,30,+","38.1",",,0,26,","32.2",",0,21,","2054.8","0","","","58.5",",0","","","","","","","","","","","70.4",",,,0","","","0",",,,0","18.21",",0","24.14",",,,0","12.28",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1963-05","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","192.5","0","121.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","9","","","","7","","3.9",",0,01,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,14,","35.6",",0,10,","2083.7","0","","","28.9",",0","","","","","","","","","","","48.6",",,,0","","","0",",,,0","21.30",",0","27.08",",,,0","15.53",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1963-06","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","421.1","0","228.6",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","19",",0","2","","","","5","","15.6",",0,11,","0",",,0,30,+","0",",,0,30,+","41.9",",,0,23,","37.2",",0,15,","2083.7","0","","","0.0",",0","","","","","","","","","","","59.7",",,,0","","","0",",,,0","25.95",",0","32.13",",,,0","19.78",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1963-07","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","733.2","0","312.1",",0","7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","5","","","","8","","18.9",",0,15,","0",",,0,31,+","0",",,0,31,+","53.3",",,0,13,","38.9",",0,25,+","0.0","0","","","0.0",",0","","","","","","","","","","","157.1",",,,0","","","0",",,,0","28.40",",0","35.02",",,,0","21.78",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1963-08","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1024.7","0","291.5",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","5","","","","5","","14.4",",0,20,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,12,","40.6",",0,24,","0.0","0","","","0.0",",0","","","","","","","","","","","41.0",",,,0","","","0",",,,0","27.74",",0","34.53",",,,0","20.95",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1963-09","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1197.1","0","172.4",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","8","","","","6","","7.2",",0,30,","0",",,0,30,+","0",",,0,30,+","10.9",",,0,05,","36.7",",0,11,","3.9","0","","","3.9",",0","","","","","","","","","","","48.4",",,,0","","","0",",,,0","23.95",",0","30.23",",,,0","17.67",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1963-10","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1315.3","0","118.2",",0","4",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","4","","","","1","","4.4",",0,29,","0",",,0,31,+","0",",,0,31,+","48.5",",,0,20,","35.0",",0,04,","17.3","0","","","13.4",",0","","","","","","","","","","","52.1",",,,0","","","0",",,,0","21.71",",0","29.43",",,,0","14.00",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1963-11","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1318.1","0","2.8",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","10",",0","0",",0","6","","","","2","","-2.8",",0,14,","0",",,0,30,+","0",",,0,30,+","42.9",",,0,19,","27.2",",0,07,","232.4","0","","","215.1",",0","","","","","","","","","","","62.2",",,,0","","","0",",,,0","11.26",",0","17.74",",,,0","4.77",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1963-12","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1318.1","0","0.0",",0","6",",0","2",",0","0",",0","2",",0","1",",0","0",",0","27",",0","10",",0","0",",0","0",",0","8","","","","1","","-15.0",",0,23,","25",",,0,23,+","33",",,0,22,","11.7",",,0,10,","20.6",",0,06,","785.0","0","","","552.6",",0","","","","","","","","","","","22.6",",,,0","","","64",",,,0","0.51",",0","5.76",",,,0","-4.75",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1964-01","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","20",",0","2",",0","3",",0","0",",0","4","","","","","","-14.4",",0,13,","0",",T,0,12,+","0",",T,0,12,+","17.5",",,0,30,","23.3",",0,22,","1213.2","0","","","428.2",",0","","","","","","","","","","","21.0",",,,0","","","0",",T,,0","4.52",",0","11.46",",,,0","-2.42",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1964-02","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","0.0","0","0.0",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","21",",0","0",",0","0",",0","0",",0","8","","","","","","-7.8",",0,26,+","0",",,0,29,+","15",",,0,04,","33.5",",,0,04,","17.8",",0,02,","1640.1","0","","","426.9",",0","","","","","","","","","","","55.1",",,,0","","","15",",,,0","3.61",",0","9.43",",,,0","-2.20",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1964-03","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","0.0","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","9",",0","0",",0","9","","","","","","-7.8",",0,26,","0",",T,0,10,+","20",",,0,09,","14.0",",,0,08,","26.7",",0,31,","1949.1","0","","","309.0",",0","","","","","","","","","","","33.0",",,,0","","","38",",,,0","8.36",",0","15.76",",,,0","0.96",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1964-04","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","49.6","0","49.6",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","1",",0","7","","","","6","","-0.6",",0,08,","0",",,0,30,+","0",",T,0,03,","18.8",",,0,17,","33.3",",0,12,","2014.3","0","","","65.2",",0","","","","","","","","","","","52.3",",,,0","","","0",",T,,0","17.81",",0","24.93",",,,0","10.69",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1964-05","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","151.6","0","102.0",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","8","","","","10","","7.8",",0,13,","0",",,0,31,+","0",",,0,31,+","63.0",",,0,10,","33.3",",0,03,","2031.1","0","","","16.8",",0","","","","","","","","","","","132.3",",,,0","","","0",",,,0","21.08",",0","27.00",",,,0","15.16",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1964-06","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","361.5","0","209.9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","3","","","","7","","9.4",",0,01,","0",",,0,30,+","0",",,0,30,+","12.2",",,0,04,","36.1",",0,30,+","2034.4","0","","","3.3",",0","","","","","","","","","","","19.7",",,,0","","","0",",,,0","25.22",",0","31.42",",,,0","19.02",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1964-07","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","710.6","0","349.1",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","2","","","","5","","16.1",",0,13,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,28,","41.1",",0,09,","0.0","0","","","0.0",",0","","","","","","","","","","","51.1",",,,0","","","0",",,,0","29.60",",0","37.01",",,,0","22.18",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1964-08","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","981.8","0","271.2",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","2","","","","11","","15.0",",0,23,","0",",,0,31,+","0",",,0,31,+","42.9",",,0,15,","41.1",",0,06,+","0.0","0","","","0.0",",0","","","","","","","","","","","124.7",",,,0","","","0",",,,0","27.08",",0","33.51",",,,0","20.65",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1964-09","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1118.0","0","136.2",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","10",",0","13","","","","6","","7.2",",0,28,","0",",,0,30,+","0",",,0,30,+","18.3",",,0,15,","37.2",",0,10,","13.9","0","","","13.9",",0","","","","","","","","","","","75.3",",,,0","","","0",",,,0","22.41",",0","27.96",",,,0","16.86",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1964-10","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1124.2","0","6.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","11","","","","3","","3.3",",0,20,+","0",",,0,31,+","0",",,0,31,+","13.0",",,0,12,","31.1",",0,17,","100.9","0","","","87.0",",0","","","","","","","","","","","21.5",",,,0","","","0",",,,0","15.73",",0","22.76",",,,0","8.69",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1964-11","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1129.5","0","5.3",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","12",",0","1",",0","10",",0","0",",0","12","","","","5","","-9.4",",0,30,","0",",,0,30,+","0",",T,0,19,","38.4",",,0,03,","26.7",",0,02,","357.5","0","","","256.6",",0","","","","","","","","","","","138.7",",,,0","","","0",",T,,0","9.96",",0","15.28",",,,0","4.63",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1964-12","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","1129.5","0","0.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","23",",0","4",",0","0",",0","0",",0","7","","","","","","-15.0",",0,18,","0",",T,0,19,+","0",",T,0,19,+","8.1",",,0,10,","19.4",",0,29,","823.6","0","","","466.1",",0","","","","","","","","","","","14.7",",,,0","","","0",",T,,0","3.30",",0","9.20",",,,0","-2.61",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013967","1965-01","35.3889","-97.6006","391.7","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","","","0.0","0","0.0",",0","4",",0","3",",0","0",",0","1",",0","1",",0","0",",0","25",",0","2",",0","1",",0","0",",0","9","","3","","","","-10.6",",0,10,","51",",,0,10,","51",",,0,09,","11.9",",,0,21,","22.8",",0,07,","1275.9","0","","","452.3",",0","","","","","","","","","","","24.9",",,,0","66.2",",X","51",",,,0","3.74",",0","9.84",",,,0","-2.35",",,,0","12420",",X","","","","","","","","","225",",X","","","","","","","","","18.8",",X"
