"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00235050","1998-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","738.3","0","0.0",",0","7",",0","4",",0","1",",0","0","2,0","1","2,0","3",",0","25",",0","7",",0","1",",0","0",",0","","","","","-20.0",",0,31,","0","2,,0,31,+","64","2,,0,31,","33.0",",,0,07,","21.7",",0,05,","","","1048.9","0","548.8",",0","60.7",",,,0","64","2,,,0","0.63",",0","7.27",",,,0","-6.01",",,,0","","","","","",""
"USC00235050","1999-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0","1,0","10",",0","5",",0","1",",0","","","2","1,0","7","1,0","30","1,0","12","1,0","0","1,0","0","1,0","","","","","-26.1","1,0,09,","","","140","1,,0,02,","35.6",",,0,22,","12.8","1,0,27,","","","1751.2","0","702.3","1,0","77.8",",,,0","215","1,,,0","-5.08","1,0","0.53","1,,,0","-10.69","1,,,0","","","","","",""
"USC00235050","1999-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","7",",0","5",",0","0",",0","0","5,0","1",",0","0",",0","20",",0","0",",0","1",",0","0",",0","","","","","-9.4",",0,13,","0","5,,0,28,+","102",",,0,23,","23.4",",,0,07,","22.2",",0,11,","","","2170.6","0","419.4",",0","50.6",",,,0","102",",,,0","3.35",",0","9.52",",,,0","-2.81",",,,0","","","","","",""
"USC00235050","1999-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0","2,0","7",",0","5",",0","2",",0","0",",0","0",",0","0","2,0","26","2,0","0",",0","2",",0","0",",0","","","","","-9.4","2,0,07,","0",",,0,31,+","0",",,0,31,+","29.5",",,0,09,","22.2",",0,31,+","","","2587.7","0","417.1",",0","71.3",",,,0","0",",,,0","4.11","2,0","11.36",",,,0","-3.15","2,,,0","","","","","",""
"USC00235050","1999-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","4.4","0","4.4","2,0","16",",0","10",",0","2",",0","0",",0","0",",0","0","2,0","3","2,0","0",",0","14",",0","0",",0","","","","","-1.1","2,0,24,","0",",,0,30,+","0",",,0,30,+","43.4",",,0,15,","27.8",",0,03,","","","2765.6","0","177.9",",0","154.9",",,,0","0",",,,0","12.25","2,0","19.33",",,,0","5.17","2,,,0","","","","","",""
"USC00235050","1999-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","25.2","0","20.8","1,0","8",",0","5",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","0",",0","","","","","4.4","1,0,01,","0",",,0,31,+","0",",,0,31,+","38.4",",,0,05,","30.0",",0,11,","","","2829.6","0","64.0",",0","119.0",",,,0","0",",,,0","16.94","1,0","23.94",",,,0","9.94","1,,,0","","","","","",""
"USC00235050","1999-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","148.8","0","123.6",",0","17",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","","","","","6.7",",0,17,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,29,","35.0",",0,08,","","","2841.6","0","12.0",",0","49.8",",,,0","0",",,,0","22.05",",0","29.39",",,,0","14.72",",,,0","","","","","",""
"USC00235050","1999-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","397.3","0","248.5",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","","","11.7",",0,13,+","0",",,0,31,+","0",",,0,31,+","33.3",",,0,01,","39.4",",0,30,+","","","0.0","0","0.0",",0","54.2",",,,0","0",",,,0","26.35",",0","33.65",",,,0","19.05",",,,0","","","","","",""
"USC00235050","1999-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","576.7","0","179.4",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","12.2",",0,24,","0",",,0,31,+","0",",,0,31,+","11.7",",,0,08,","38.3",",0,29,+","","","0.0","0","0.0",",0","19.4",",,,0","0",",,,0","24.12",",0","32.82",",,,0","15.42",",,,0","","","","","",""
"USC00235050","1999-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","642.0","0","65.3","1,0","6",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","24","1,0","7","1,0","","","","","2.2","1,0,22,","0",",,0,30,+","0",",,0,30,+","104.1",",,0,28,","37.2","1,0,05,","","","61.9","0","61.9","1,0","154.1",",,,0","0",",,,0","18.45","1,0","27.30","1,,,0","9.60","1,,,0","","","","","",""
"USC00235050","1999-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","650.7","0","8.7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","18",",0","0",",0","","","","","-2.8",",0,25,+","0",",,0,31,+","0",",,0,31,+","12.7",",,0,03,","30.6",",0,11,","","","225.6","0","163.7",",0","16.8",",,,0","0",",,,0","13.33",",0","21.49",",,,0","5.17",",,,0","","","","","",""
"USC00235050","1999-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","650.7","0","0.0","2,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","14","1,0","0","2,0","9","2,0","0","2,0","","","","","-5.6","1,0,30,+","0",",,0,30,+","0",",,0,30,+","10.2",",,0,24,","26.7","2,0,14,","","","450.7","0","225.1","2,0","10.2",",,,0","0",",,,0","10.24","2,0","18.57","2,,,0","1.91","1,,,0","","","","","",""
"USC00235050","1999-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","650.7","0","0.0","2,0","7",",0","5",",0","0",",0","","","0","2,0","0","1,0","26","1,0","6","1,0","0","1,0","0","1,0","","","","","-16.7","1,0,22,+","","","0","2,,0,31,+","24.6",",,0,06,","17.8","1,0,03,","","","982.7","0","532.0","1,0","51.2",",,,0","0","2,,,0","0.08","2,0","5.74","1,,,0","-5.58","1,,,0","","","","","",""
"USC00235050","2000-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0","2,0","4",",0","2",",0","0",",0","0","3,0","0","3,0","1","1,0","28","1,0","8","1,0","0","1,0","0","1,0","","","","","-17.8","1,0,27,","0","3,,0,31,+","0","3,,0,31,+","7.9",",,0,30,","15.6","1,0,16,","","","1570.8","0","588.1","1,0","16.6",",,,0","0","3,,,0","-1.68","2,0","4.90","1,,,0","-8.26","1,,,0","","","","","",""
"USC00235050","2000-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","22",",0","2",",0","1",",0","0",",0","","","","","-13.3",",0,01,","0",",,0,29,+","0",",,0,29,+","27.9",",,0,18,","21.1",",0,23,","","","1993.0","0","422.2",",0","54.3",",,,0","0",",,,0","3.77",",0","9.56",",,,0","-2.01",",,,0","","","","","",""
"USC00235050","2000-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.6","0","0.6","1,0","7","3,0","6","3,0","0","3,0","0",",0","0",",0","0","1,0","13","1,0","0",",0","7",",0","0",",0","","","","","-5.6","1,0,17,","0",",,0,31,+","13",",,0,03,","17.0","3,,0,16,","26.1",",0,08,","","","2305.1","0","312.1",",0","61.9",",a,,0","13",",,,0","8.00","1,0","14.92",",,,0","1.09","1,,,0","","","","","",""
"USC00235050","2000-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.6","0","0.0","2,0","9",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","5","2,0","0","2,0","11","2,0","0","2,0","","","","","-2.2","2,0,12,","0",",,0,30,+","0",",,0,30,+","6.4",",,0,27,","27.2","2,0,20,","","","2494.3","0","189.2","2,0","36.1",",,,0","0",",,,0","11.58","2,0","18.98","2,,,0","4.18","2,,,0","","","","","",""
"USC00235050","2000-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","66.2","0","65.6",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","3.9",",0,14,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,27,","31.7",",0,31,+","","","2526.5","0","32.2",",0","70.2",",,,0","0",",,,0","19.41",",0","26.47",",,,0","12.35",",,,0","","","","","",""
"USC00235050","2000-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","163.1","0","96.9",",0","15",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","","","","","5.0",",0,16,","0",",,0,30,+","0",",,0,30,+","34.8",",,0,26,","33.3",",0,01,","","","2539.9","0","13.4",",0","206.1",",,,0","0",",,,0","21.12",",0","27.82",",,,0","14.42",",,,0","","","","","",""
"USC00235050","2000-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","345.6","0","182.5","1,0","11",",0","6",",0","0",",0","0",",0","0","1,0","0",",0","0",",0","0","1,0","30","1,0","14","1,0","","","","","11.1",",0,23,","0",",,0,31,+","0","1,,0,31,+","14.5",",,0,17,","35.0","1,0,15,+","","","0.0","0","0.0","1,0","65.6",",,,0","0","1,,,0","24.38","1,0","30.70","1,,,0","18.06",",,,0","","","","","",""
"USC00235050","2000-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","556.3","0","210.7",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","","","12.2",",0,20,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,08,","37.2",",0,31,","","","1.9","0","1.9",",0","107.1",",,,0","0",",,,0","25.07",",0","32.27",",,,0","17.86",",,,0","","","","","",""
"USC00235050","2000-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","646.8","0","90.5","1,0","8",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","9",",0","","","","","1.1","1,0,27,","0",",,0,30,+","0",",,0,30,+","20.6",",,0,21,","38.3",",0,03,","","","59.9","0","58.0",",0","77.6",",,,0","0",",,,0","19.51","1,0","28.09",",,,0","10.92","1,,,0","","","","","",""
"USC00235050","2000-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","656.1","0","9.3",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","20",",0","0",",0","","","","","-5.6",",0,07,","0",",,0,31,+","0",",,0,31,+","32.8",",,0,15,","31.7",",0,04,","","","192.7","0","132.8",",0","79.1",",,,0","0",",,,0","14.35",",0","21.74",",,,0","6.95",",,,0","","","","","",""
"USC00235050","2000-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","657.8","0","1.7",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","24",",0","2",",0","3",",0","0",",0","","","","","-12.8",",0,21,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,09,","26.1",",0,02,+","","","674.1","0","481.4",",0","61.8",",,,0","0",",,,0","2.34",",0","8.53",",,,0","-3.84",",,,0","","","","","",""
"USC00235050","2000-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","657.8","0","0.0",",0","12",",0","5",",0","0",",0","","","7",",0","14",",0","31",",0","21",",0","0",",0","0",",0","","","","","-23.3",",0,22,","","","89",",,0,14,","9.9",",,0,14,","15.0",",0,08,","","","1512.3","0","838.2",",0","33.1",",,,0","306",",,,0","-8.71",",0","-2.73",",,,0","-14.69",",,,0","","","","","",""
"USC00235050","2001-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","6",",0","4",",0","1",",0","","","2","1,0","3",",0","31",",0","10",",0","0",",0","0",",0","","","","","-22.8",",0,03,+","","","51","1,,0,29,","48.3",",,0,29,","8.9",",0,11,","","","2220.6","0","708.3",",0","83.9",",,,0","89","1,,,0","-4.51",",0","1.31",",,,0","-10.34",",,,0","","","","","",""
"USC00235050","2001-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","8",",0","3",",0","2",",0","0",",0","0",",0","2",",0","27",",0","4",",0","0",",0","0",",0","","","","","-20.0",",0,02,","0",",,0,28,+","0",",,0,28,+","52.6",",,0,09,","18.9",",0,09,","","","2760.7","0","540.1",",0","109.8",",,,0","0",",,,0","-0.96",",0","5.25",",,,0","-7.17",",,,0","","","","","",""
"USC00235050","2001-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","26",",0","2",",0","0",",0","0",",0","","","","","-13.3",",0,01,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,16,","18.3",",0,15,","","","3250.6","0","489.9",",0","51.6",",,,0","0",",,,0","2.53",",0","8.80",",,,0","-3.74",",,,0","","","","","",""
"USC00235050","2001-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","25.3","0","25.3","2,0","9",",0","7",",0","1",",0","0",",0","0",",0","0","2,0","5","2,0","0","1,0","16","1,0","0","1,0","","","","","-2.2","2,0,17,","0",",,0,30,+","0",",,0,30,+","44.5",",,0,21,","31.1","1,0,28,","","","3387.6","0","137.0","1,0","94.9",",,,0","0",",,,0","14.48","2,0","21.62","1,,,0","7.34","2,,,0","","","","","",""
"USC00235050","2001-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","77.3","0","52.0",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","6.1",",0,24,+","0",",,0,31,+","0",",,0,31,+","31.8",",,0,31,","31.7",",0,18,+","","","3439.1","0","51.5",",0","157.1",",,,0","0",",,,0","18.35",",0","24.10",",,,0","12.60",",,,0","","","","","",""
"USC00235050","2001-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","199.3","0","122.0",",0","12",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","8",",0","","","","","6.7",",0,01,","0",",,0,30,+","0",",,0,30,+","54.4",",,0,04,","33.9",",0,13,","","","3460.2","0","21.1",",0","181.5",",,,0","0",",,,0","21.70",",0","28.04",",,,0","15.36",",,,0","","","","","",""
"USC00235050","2001-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","437.7","0","238.4",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","13.9",",0,13,","0",",,0,31,+","0",",,0,31,+","41.9",",,0,04,","37.8",",0,23,","","","0.0","0","0.0",",0","91.8",",,,0","0",",,,0","26.02",",0","32.60",",,,0","19.45",",,,0","","","","","",""
"USC00235050","2001-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","634.3","0","196.6",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","","","12.2",",0,20,+","0",",,0,31,+","0",",,0,31,+","30.7",",,0,24,","36.7",",0,10,+","","","0.0","0","0.0",",0","78.2",",,,0","0",",,,0","24.67",",0","32.02",",,,0","17.33",",,,0","","","","","",""
"USC00235050","2001-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","683.8","0","49.5",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","","","2.2",",0,26,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,19,","32.2",",0,06,","","","43.4","0","43.4",",0","81.6",",,,0","0",",,,0","18.54",",0","25.94",",,,0","11.13",",,,0","","","","","",""
"USC00235050","2001-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","687.5","0","3.7","1,0","10",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","5","1,0","0",",0","13",",0","0",",0","","","","","-5.6","1,0,17,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,05,","27.2",",0,03,","","","238.4","0","195.0",",0","89.1",",,,0","0",",,,0","11.99","1,0","19.12",",,,0","4.85","1,,,0","","","","","",""
"USC00235050","2001-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","687.5","0","0.0","1,0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0","1,0","12","1,0","0","1,0","","","","","-5.0",",0,20,","0",",,0,30,+","0",",,0,30,+","7.9",",,0,24,","25.0","1,0,17,","","","453.1","0","214.7","1,0","19.6",",,,0","0",",,,0","10.81","1,0","18.10","1,,,0","3.53",",,,0","","","","","",""
"USC00235050","2001-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","687.5","0","0.0",",0","5",",0","5",",0","0",",0","0",",0","0","1,0","0",",0","25",",0","6",",0","1",",0","0",",0","","","","","-15.0",",0,26,","0",",,0,31,+","0","1,,0,31,+","8.4",",,0,13,","21.1",",0,06,","","","959.2","0","506.1",",0","27.2",",,,0","0","1,,,0","2.01",",0","7.88",",,,0","-3.87",",,,0","","","","","",""
"USC00235050","2002-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0","1,0","2","2,0","1","2,0","0","2,0","0",",0","0",",0","0","1,0","25","1,0","9",",0","0",",0","0",",0","","","","","-15.0","1,0,03,+","0",",,0,31,+","0",",,0,31,+","5.3","2,,0,19,","18.9",",0,28,","","","1497.5","0","538.3",",0","55.6",",a,,0","0",",,,0","0.29","1,0","5.98",",,,0","-5.41","1,,,0","","","","","",""
"USC00235050","2002-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0","1,0","0",",0","24",",0","1",",0","1",",0","0",",0","","","","","-12.2",",0,28,+","0",",,0,28,+","0","1,,0,28,+","14.7",",,0,20,","23.3",",0,25,","","","1979.2","0","481.7",",0","31.5",",,,0","0","1,,,0","1.13",",0","7.19",",,,0","-4.93",",,,0","","","","","",""
"USC00235050","2002-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0","1,0","1",",0","25",",0","3",",0","2",",0","0",",0","","","","","-17.8",",0,04,","0",",,0,31,+","0","1,,0,31,+","12.7",",,0,03,","26.1",",0,15,","","","2459.6","0","480.4",",0","28.3",",,,0","0","1,,,0","2.84",",0","9.82",",,,0","-4.15",",,,0","","","","","",""
"USC00235050","2002-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","22.5","0","22.5",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","","","","","-5.0",",0,04,","0",",,0,30,+","0",",,0,30,+","47.8",",,0,28,","31.1",",0,16,","","","2664.6","0","205.0",",0","112.5",",,,0","0",",,,0","12.25",",0","18.98",",,,0","5.52",",,,0","","","","","",""
"USC00235050","2002-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","36.1","0","13.6",",0","15",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","1.1",",0,18,","0",",,0,31,+","0",",,0,31,+","57.9",",,0,06,","30.0",",0,31,","","","2775.4","0","110.8",",0","297.7",",,,0","0",",,,0","15.20",",0","22.58",",,,0","7.81",",,,0","","","","","",""
"USC00235050","2002-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","180.1","0","144.0","2,0","5",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","28","2,0","11","2,0","","","","","10.6",",0,17,","0",",,0,30,+","0",",,0,30,+","48.0",",,0,12,","35.0","2,0,02,","","","2775.7","0","0.3","2,0","75.0",",,,0","0",",,,0","23.54","2,0","30.97","2,,,0","16.12",",,,0","","","","","",""
"USC00235050","2002-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","408.6","0","228.5","1,0","7",",0","6",",0","2",",0","0",",0","0","1,0","0",",0","0",",0","0","1,0","30","1,0","21","1,0","","","","","13.9",",0,16,+","0",",,0,31,+","0","1,,0,31,+","40.6",",,0,29,+","37.8","1,0,10,","","","0.0","0","0.0","1,0","103.8",",,,0","0","1,,,0","25.96","1,0","33.16","1,,,0","18.76",",,,0","","","","","",""
"USC00235050","2002-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","603.5","0","194.9",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","12.8",",0,08,","0",",,0,31,+","0",",,0,31,+","44.2",",,0,23,","37.2",",0,06,","","","0.0","0","0.0",",0","94.8",",,,0","0",",,,0","24.62",",0","32.10",",,,0","17.14",",,,0","","","","","",""
"USC00235050","2002-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","706.5","0","103.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","5.6",",0,24,","0",",,0,30,+","0",",,0,30,+","8.9",",,0,20,","35.6",",0,08,","","","9.9","0","9.9",",0","20.0",",,,0","0",",,,0","21.44",",0","30.06",",,,0","12.81",",,,0","","","","","",""
"USC00235050","2002-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","724.8","0","18.3","1,0","14",",0","12",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0","1,0","12","1,0","1","1,0","","","","","-2.2",",0,27,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,19,+","33.3","1,0,02,","","","246.8","0","236.9","1,0","85.3",",,,0","0",",,,0","11.05","1,0","17.69","1,,,0","4.41",",,,0","","","","","",""
"USC00235050","2002-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","724.8","0","0.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","2",",0","0",",0","","","","","-8.3",",0,28,+","0",",,0,30,+","0",",,0,30,+","2.8",",,0,05,","21.7",",0,10,","","","677.4","0","430.6",",0","9.5",",,,0","0",",,,0","3.98",",0","10.33",",,,0","-2.37",",,,0","","","","","",""
"USC00235050","2002-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","724.8","0","0.0","2,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","26","2,0","3","1,0","0","1,0","0","1,0","","","","","-11.7","2,0,26,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,18,","18.3","1,0,19,","","","1176.8","0","499.4","1,0","13.3",",,,0","0",",,,0","1.10","2,0","7.19","1,,,0","-4.98","2,,,0","","","","","",""
"USC00235050","2003-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0","1,0","7",",0","2",",0","0",",0","","","2","5,0","2","1,0","30","1,0","13",",0","0",",0","0",",0","","","","","-20.6","1,0,23,","","","76","5,,0,02,","8.1",",,0,02,","19.4",",0,09,","","","1841.8","0","665.0",",0","16.3",",,,0","127","5,,,0","-3.91","1,0","1.53",",,,0","-9.35","1,,,0","","","","","",""
"USC00235050","2003-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","8",",0","5",",0","1",",0","","","4",",0","3",",0","26",",0","11",",0","0",",0","0",",0","","","","","-18.3",",0,25,","","","76",",,0,16,","25.7",",,0,16,","15.6",",0,03,","","","2428.2","0","586.4",",0","46.7",",,,0","234",",,,0","-2.61",",0","3.15",",,,0","-8.37",",,,0","","","","","",""
"USC00235050","2003-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0","1,0","8",",0","5",",0","0",",0","","","0","1,0","0","1,0","15","1,0","2",",0","7",",0","0",",0","","","","","-13.3","1,0,05,","","","15","1,,0,05,","8.6",",,0,05,","25.6",",0,18,","","","2818.1","0","389.9",",0","38.6",",,,0","15","1,,,0","5.31","1,0","12.62",",,,0","-2.00","1,,,0","","","","","",""
"USC00235050","2003-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","11.4","0","11.4",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","16",",0","0",",0","","","","","-1.7",",0,10,+","0",",,0,30,+","0",",,0,30,+","32.5",",,0,29,","30.0",",0,15,","","","2995.2","0","177.1",",0","110.3",",,,0","0",",,,0","12.81",",0","19.24",",,,0","6.37",",,,0","","","","","",""
"USC00235050","2003-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","37.3","0","25.9","1,0","14",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","25","1,0","0","1,0","","","","","7.2",",0,22,+","0",",,0,31,+","0",",,0,31,+","32.5",",,0,10,","30.6","1,0,31,","","","3040.7","0","45.5","1,0","130.8",",,,0","0",",,,0","17.65","1,0","24.31","1,,,0","10.98",",,,0","","","","","",""
"USC00235050","2003-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","143.9","0","106.6",",0","15",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","","","","","10.0",",0,20,+","0",",,0,30,+","0",",,0,30,+","30.5",",,0,26,","35.0",",0,25,","","","3052.9","0","12.2",",0","108.3",",,,0","0",",,,0","21.48",",0","28.05",",,,0","14.91",",,,0","","","","","",""
"USC00235050","2003-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","390.0","0","246.1",",0","5",",0","4",",0","0",",0","0","1,0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","14.4",",0,24,+","0","1,,0,31,+","0",",,0,31,+","23.1",",,0,28,","36.7",",0,21,","","","0.0","0","0.0",",0","39.1",",,,0","0",",,,0","26.27",",0","33.21",",,,0","19.33",",,,0","","","","","",""
