"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013958","1982-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1012.6","0","370.3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","1","","","","2","","22.8",",0,20,+","0",",,0,31,+","0",",,0,31,+","3.3",",,0,22,","38.3",",0,28,","234.3","1,,,0","0.0","0","  27.8",",,,0,0,2","0.0",",0","  36.1",",,,0,0,2","  24.4",",,,0,0,2","  31.1",",,,0,0,2","  26.4",",,,0,0,2","22.11",",,,0","  34.1",",,,0,0,2","35.18",",,,0","3.3",",,,0","77.6",",X","0",",,,0","30.28",",0","36.21",",,,0","24.35",",,,0","20046",",X","340",",X","","","","","45",",X","","","3774",",,,0","10.3",",X","","","","","13.9",",X","",""
"USW00013958","1982-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1398.6","0","386.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","3","","","","3","","22.2",",0,10,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,30,","40.0",",0,17,","234.9","2,,,0","0.0","0","  28.3","1,,,0,0,2","0.0",",0","  36.1","1,,,0,0,2","  23.3","1,,,0,0,2","  29.4","1,,,0,0,2","  26.9","1,,,0,0,2","21.75",",,,0","  34.5","1,,,0,0,2","35.15",",,,0","19.6",",,,0","80.8",",X","0",",,,0","30.78",",0","37.05",",,,0","24.51",",,,0","19878",",X","120",",X","","","","","135","2,X","","","2894",",,,0","9.8",",X","","","","","15.4","2,X","",""
"USW00013958","1982-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1678.3","0","279.7",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","4","","","","5","","12.8",",0,23,","0",",,0,30,+","0",",,0,30,+","18.0",",,0,19,","37.8",",0,02,","207.4",",,,0","0.0","0","  25.6",",,,0,0,2","0.0",",0","  35.0",",,,0,0,2","  16.7",",,,0,0,2","  23.3",",,,0,0,2","  22.3",",,,0,0,2","18.13",",,,0","  30.4",",,,0,0,2","32.25",",,,0","47.7",",,,0","81.9",",X","0",",,,0","27.66",",0","34.09",",,,0","21.22",",,,0","18216",",X","100",",X","","","","","90",",X","","","2550",",,,0","11.2",",X","","","","","18.5",",X","",""
"USW00013958","1982-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1797.2","0","118.9",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","11","","3","","4","","6.7",",0,26,","0",",,0,31,+","0",",,0,31,+","12.4",",,0,10,","35.0",",0,04,","134.0",",,,0","21.4","0","  23.9",",,,0,0,2","21.4",",0","  30.0",",,,0,0,2","  11.7",",,,0,0,2","  15.0",",,,0,0,2","  16.8",",,,0,0,2","13.78",",,,0","  22.7",",,,0,0,2","25.36",",,,0","67.7",",,,0","59.1",",X","0",",,,0","21.48",",0","26.79",",,,0","16.16",",,,0","12588",",X","10",",X","","","","","360",",X","","","3126",",,,0","10.7",",X","","","","","15.4",",X","",""
"USW00013958","1982-11","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1829.1","0","31.9",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","19","","7","","2","","1.7",",0,28,","0",",,0,30,+","0",",,0,30,+","32.0",",,0,26,","30.0",",0,01,","74.6","1,,,0","161.1","0","  18.9",",,,0,0,2","139.7",",0","  23.9",",,,0,0,2","   5.6",",,,0,0,2","   6.7",",,,0,0,2","  11.3",",,,0,0,2","8.83",",,,0","  15.5",",,,0,0,2","18.26","1,,,0","81.2",",,,0","29.1",",X","0",",,,0","14.74",",0","19.41",",,,0","10.07",",,,0","5604",",X","10",",X","","","","","360",",X","","","3624",",,,0","11.2",",X","","","","","17.5",",X","",""
"USW00013958","1982-12","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1838.4","0","9.3",",0","7",",0","7",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","10",",0","0",",0","9","","2","","2","","-3.3",",0,13,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,27,","26.7",",0,02,+","","","390.2","0","  15.0",",,,0,0,2","229.1",",0","  18.9",",,,0,0,2","   2.2",",,,0,0,2","   5.0",",,,0,0,2","   7.6",",,,0,0,2","","","  11.8",",,,0,0,2","15.43","3,,,0","53.9",",,,0","47.1",",X","0",",,,0","11.24",",0","16.39",",,,0","6.10",",,,0","8958",",X","350",",X","","","","","360",",X","","","4524",",,,0","11.6",",X","","","","","17.0",",X","",""
"USW00013958","1983-01","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","0.0","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","4",",0","0",",0","16","","5","","","","-1.1",",0,23,+","0",",,0,31,+","0",",,0,31,+","18.0",",,0,18,","24.4",",0,31,","58.7","5,,,0","693.8","0","   7.2",",,,0,0,2","303.6",",0","  14.4",",,,0,0,2","   2.2",",,,0,0,2","   3.9",",,,0,0,2","   5.5",",,,0,0,2","2.99","2,,,0","   9.5",",,,0,0,2","11.45","1,,,0","47.8",",,,0","50.2",",X","0",",,,0","8.54",",0","13.80",",,,0","3.28",",,,0","9774",",X","320",",X","","","","","360",",X","","","3680",",,,0","9.8",",X","","","","","15.4",",X","",""
"USW00013958","1983-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","0.0","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","6",",0","0",",0","12","","2","","4","","0.0",",0,07,","0",",,0,28,+","0",",,0,28,+","24.6",",,0,05,","24.4",",0,24,","84.9",",,,0","907.1","0","  10.6",",,,0,0,2","213.3",",0","  19.4",",,,0,0,2","   4.4",",,,0,0,2","   6.1",",,,0,0,2","   7.3",",,,0,0,2","4.73",",,,0","  12.6",",,,0,0,2","15.62",",,,0","72.1",",,,0","47.5",",X","0",",,,0","10.71",",0","15.94",",,,0","5.49",",,,0","8892",",X","310",",X","","","","","315",",X","","","3956",",,,0","10.7",",X","","","","","15.9",",X","",""
"USW00013958","1983-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","6.2","0","6.2",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","13","","","","6","","1.1",",0,21,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,23,","27.8",",0,01,","117.9","5,,,0","1037.6","0","  13.3",",,,0,0,2","130.5",",0","  21.1",",,,0,0,2","   6.1",",,,0,0,2","   9.4",",,,0,0,2","   9.8",",,,0,0,2","7.45",",,,0","  16.2",",,,0,0,2","19.11",",,,0","153.2",",,,0","51.1",",X","0",",,,0","14.32",",0","19.68",",,,0","8.96",",,,0","11412",",X","320",",X","","","","","315",",X","","","4191",",,,0","13.0",",X","","","","","19.0",",X","",""
"USW00013958","1983-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","53.2","0","47.0",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","11","","","","","","4.4",",0,15,+","0",",,0,30,+","0",",,0,30,+","2.0",",,0,21,","29.4",",0,28,+","185.1",",,,0","1092.1","0","  20.6",",,,0,0,2","54.5",",0","  27.2",",,,0,0,2","  10.6",",,,0,0,2","  17.8",",,,0,0,2","  14.8",",,,0,0,2","9.59",",,,0","  22.9",",,,0,0,2","24.94",",,,0","4.1",",,,0","66.7",",X","0",",,,0","18.08",",0","24.33",",,,0","11.84",",,,0","15438",",X","330",",X","","","","","315",",X","","","4788",",,,0","17.9",",X","","","","","25.7",",X","",""
"USW00013958","1983-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","188.6","0","135.4",",0","13",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","16","","2","","10","","11.1",",0,16,","0",",,0,31,+","0",",,0,31,+","50.5",",,0,10,","33.9",",0,07,","180.1","2,,,0","1094.9","0","  23.3",",,,0,0,2","2.8",",0","  31.7",",,,0,0,2","  14.4",",,,0,0,2","  17.8",",,,0,0,2","  19.1",",,,0,0,2","16.23",",,,0","  25.7",",,,0,0,2","28.38",",,,0","135.4",",,,0","49.9",",X","0",",,,0","22.61",",0","27.96",",,,0","17.25",",,,0","12702",",X","320",",X","","","","","315",",X","","","3455",",,,0","13.9",",X","","","","","21.6",",X","",""
"USW00013958","1983-06","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","410.8","0","222.2",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","13","","","","9","","15.0",",0,01,","0",",,0,30,+","0",",,0,30,+","36.6",",,0,04,","34.4",",0,30,+","175.5","1,,,0","1094.9","0","  25.6",",,,0,0,2","0.0",",0","  33.9",",,,0,0,2","  17.2",",,,0,0,2","  21.7",",,,0,0,2","  21.7",",,,0,0,2","19.81",",,,0","  29.3",",,,0,0,2","31.94",",,,0","97.7",",,,0","59.5",",X","0",",,,0","25.74",",0","30.83",",,,0","20.65",",,,0","15096",",X","340",",X","","","","","315",",X","","","2875",",,,0","11.6",",X","","","","","21.1",",X","",""
"USW00013958","1983-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","715.4","0","304.6",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","7","","","","2","","21.7",",0,20,+","0",",,0,31,+","0",",,0,31,+","25.9",",,0,16,","36.1",",0,31,","204.5","2,,,0","0.0","0","  26.7",",,,0,0,2","0.0",",0","  34.4",",,,0,0,2","  22.2",",,,0,0,2","  23.3",",,,0,0,2","  25.0",",,,0,0,2","22.89",",,,0","  31.6",",,,0,0,2","34.34",",,,0","72.4",",,,0","61.9",",X","0",",,,0","28.16",",0","33.06",",,,0","23.26",",,,0","15972",",X","40",",X","","","","","45",",X","","","3107",",,,0","10.3",",X","","","","","20.6",",X","",""
"USW00013958","1983-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1049.1","0","333.7",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","6","","","","8","","21.1",",0,08,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,08,","38.3",",0,31,","193.4","1,,,0","0.0","0","  26.7",",,,0,0,2","0.0",",0","  35.6",",,,0,0,2","  22.8",",,,0,0,2","  25.6",",,,0,0,2","  25.2",",,,0,0,2","22.98",",,,0","  32.7",",,,0,0,2","35.93",",,,0","56.2",",,,0","69.1",",X","0",",,,0","29.10",",0","34.60",",,,0","23.59",",,,0","16950",",X","10",",X","","","","","360",",X","","","2254",",,,0","13.0",",X","","","","","18.5",",X","",""
"USW00013958","1983-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1274.1","0","225.0",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","12","","","","3","","9.4",",0,22,","0",",,0,30,+","0",",,0,30,+","28.2",",,0,18,","37.2",",0,06,","153.8","4,,,0","2.8","0","  26.1",",,,0,0,2","2.8",",0","  35.0",",,,0,0,2","  14.4",",,,0,0,2","  22.2",",,,0,0,2","  21.9",",,,0,0,2","19.67",",,,0","  28.9",",,,0,0,2","32.00",",,,0","71.9",",,,0","61.7",",X","0",",,,0","25.74",",0","31.57",",,,0","19.91",",,,0","13716",",X","340",",X","","","","","360",",X","","","2511",",,,0","13.0",",X","","","","","17.5",",X","",""
"USW00013958","1983-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1398.6","0","124.5",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","14","","3","","3","","8.9",",0,28,","0",",,0,31,+","0",",,0,31,+","42.4",",,0,09,","33.9",",0,05,","135.7",",,,0","7.3","0","  22.8",",,,0,0,2","4.5",",0","  29.4",",,,0,0,2","  13.3",",,,0,0,2","  18.3",",,,0,0,2","  17.5",",,,0,0,2","15.79",",,,0","  23.8",",,,0,0,2","27.76",",,,0","71.6",",,,0","62.5",",X","0",",,,0","22.20",",0","27.94",",,,0","16.47",",,,0","13302",",X","310",",X","","","","","315",",X","","","2580",",,,0","11.2",",X","","","","","16.4",",X","",""
"USW00013958","1983-11","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1441.1","0","42.5",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","10","","2","","5","","0.6",",0,29,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,26,","30.6",",0,14,","112.5",",,,0","94.2","0","  18.9",",,,0,0,2","86.9",",0","  22.8",",,,0,0,2","   6.7",",,,0,0,2","   8.9",",,,0,0,2","  12.9",",,,0,0,2","9.90","1,,,0","  17.5",",,,0,0,2","22.28",",,,0","67.5",",,,0","54.6",",X","0",",,,0","16.85",",0","23.16",",,,0","10.54",",,,0","10428",",X","300",",X","","","","","315",",X","","","3270",",,,0","16.1",",X","","","","","25.7",",X","",""
"USW00013958","1983-12","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","","","1446.9","0","5.8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","15",",0","6",",0","7",",0","0",",0","11","","4","","1","","-12.2",",0,25,","0",",T,0,27,+","0",",T,0,28,+","7.9",",,0,03,","27.2",",0,10,","","","498.6","0","  11.7",",,,1,0,2","404.4",",0","  17.8",",,,0,0,2","   1.7",",,,1,0,2","   2.8",",,,0,0,2","   7.1",",,,1,0,2","","","   9.5",",,,0,0,2","","","13.5",",,,0","47.5",",X","0",",T,,0","5.47",",0","11.05",",,,0","-0.10",",,,0","9042",",X","350",",X","","","","","360",",X","","","4453",",,,0","13.0",",X","","","","","20.6",",X","",""
"USW00013958","1984-01","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","4.2",",X","0.0","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","5",",0","0",",0","12","","2","","1","","-8.3",",0,19,","0",",,0,31,+","0",",,0,31,+","24.9",",,0,08,","25.6",",0,28,","","","821.3","0","   8.3",",,,0,0,2","322.7",",0","  14.4",",,,0,0,2","  -1.1",",,,0,0,2","   2.8",",,,0,0,2","   4.9",",,,0,0,2","","","   8.1",",,,0,0,2","","","42.3",",,,0","","","0",",,,0","7.92",",0","13.09",",,,0","2.75",",,,0","10274",",X","350",",X","","","","","113",",X","","","3717",",,,0","13.4",",X","","","","","20.6",",X","",""
"USW00013958","1984-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","4.7",",X","6.7","0","6.7",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","15",",0","0",",0","5","","2","","2","","-2.2",",0,06,","0",",,0,29,+","0",",,0,29,+","12.2",",,0,26,","27.8",",0,15,","106.9","4,,,0","981.2","0","  12.2",",,,0,0,2","159.9",",0","  18.9",",,,0,0,2","   5.0",",,,0,0,2","   8.3",",,,0,0,2","   8.4",",,,0,0,2","5.66","2,,,0","  14.2",",,,0,0,2","18.85","3,,,0","25.4",",,,0","","","0",",,,0","13.05",",0","19.88",",,,0","6.22",",,,0","13139",",X","340",",X","","","","","315",",X","","","4354",",,,0","17.4",",X","","","","","24.7",",X","",""
"USW00013958","1984-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","4.9",",X","49.8","0","43.1",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","12","","2","","4","","1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,12,","35.6",",0,27,","156.7","2,,,0","1052.4","0","  16.7",",,,0,0,2","71.2",",0","  23.3",",,,0,0,2","   6.1",",,,0,0,2","  11.1",",,,0,0,2","  11.6",",,,0,0,2","9.39",",,,0","  18.9",",,,0,0,2","23.00",",,,0","63.3",",,,0","","","0",",,,0","17.42",",0","23.70",",,,0","11.15",",,,0","13560",",X","330",",X","","","","","315",",X","","","4809",",,,0","16.1",",X","","","","","25.2",",X","",""
"USW00013958","1984-04","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","4.9",",X","160.3","0","110.5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","4","","","","","","6.7",",0,05,","0",",,0,30,+","0",",,0,30,+","0.8",",,0,02,","36.1",",0,19,","238.9",",,,0","1061.9","0","  21.1",",,,0,0,2","9.5",",0","  28.3",",,,0,0,2","  12.8",",,,0,0,2","  15.6",",,,0,0,2","  17.0",",,,0,0,2","12.26",",,,0","  23.9",",,,0,0,2","27.16","1,,,0","1.6",",,,0","","","0",",,,0","21.70",",0","28.92",",,,0","14.48",",,,0","17636",",X","320",",X","","","","","360",",X","","","4579",",,,0","11.2",",X","","","","","18.5",",X","",""
"USW00013958","1984-05","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","4.3",",X","384.2","0","223.9",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","10","","","","2","","9.4",",0,09,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,19,","37.8",",0,05,+","253.5","1,,,0","1061.9","0","  25.0",",,,0,0,2","0.0",",0","  32.2",",,,0,0,2","  11.7",",,,0,0,2","  20.6",",,,0,0,2","  21.3",",,,0,0,2","17.42",",,,0","  28.3",",,,0,0,2","30.64",",,,0","32.2",",,,0","","","0",",,,0","25.56",",0","32.15",",,,0","18.96",",,,0","18551",",X","10",",X","","","","","360",",X","","","3639",",,,0","11.6",",X","","","","","20.0",",X","",""
"USW00013958","1984-06","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","3.9",",X","676.7","0","292.5",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","5","","","","5","","13.9",",0,01,","0",",,0,30,+","0",",,0,30,+","16.3",",,0,05,","38.9",",0,26,+","235.6",",,,0","1061.9","0","  27.2",",,,0,0,2","0.0",",0","  36.1",",,,0,0,2","  21.1",",,,0,0,2","  26.1",",,,0,0,2","  23.8",",,,0,0,2","21.09",",,,0","  31.0",",,,0,0,2","34.12",",,,0","42.9",",,,0","","","0",",,,0","28.08",",0","34.13",",,,0","22.03",",,,0","17417",",X","130",",X","","","","","135",",X","","","3445",",,,0","9.4",",X","","","","","16.4",",X","",""
"USW00013958","1984-07","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","3.6",",X","1021.7","0","345.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","3","","","","4","","19.4",",0,24,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,24,","40.6",",0,17,","261.7","1,,,0","0.0","0","  28.3",",,,0,0,2","0.0",",0","  37.2",",,,0,0,2","  21.1",",,,0,0,2","  25.0",",,,0,0,2","  25.8",",,,0,0,2","21.59",",,,0","  34.1",",,,0,0,2","35.04",",,,0","36.6",",,,0","","","0",",,,0","29.46",",0","36.06",",,,0","22.86",",,,0","20752",",X","30",",X","","","","","315",",X","","","","","10.7",",X","","","","","17.0",",X","",""
"USW00013958","1984-08","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","3.3",",X","1383.6","0","361.9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","4","","20.6",",0,26,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,31,","41.1",",0,19,","271.7",",,,0","0.0","0","  28.9",",,,0,0,2","0.0",",0","  38.3",",,,0,0,2","  23.9",",,,0,0,2","  31.1",",,,0,0,2","  26.7",",,,0,0,2","21.91",",,,0","  34.7",",,,0,0,2","35.08",",,,0","11.5",",,,0","","","0",",,,0","30.01",",0","36.79",",,,0","23.23",",,,0","19641",",X","70",",X","","","","","90",",X","","","2959","1,,,0","15.6",",X","","","","","19.5",",X","",""
"USW00013958","1984-09","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","4.4",",X","1581.6","0","198.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","15",",0","4","","","","2","","8.9",",0,30,","0",",,0,30,+","0",",,0,30,+","15.2",",,0,03,","36.1",",0,09,","204.5",",,,0","10.2","0","  26.1",",,,0,0,2","10.2",",0","  35.0","1,,,0,0,2","  17.2",",,,0,0,2","  21.7","1,,,0,0,2","  23.0",",,,0,0,2","18.00",",,,0","  29.6","1,,,0,0,2","30.09",",,,0","20.1",",,,0","","","0",",,,0","24.59",",0","30.33",",,,0","18.86",",,,0","13900",",X","10",",X","","","","","135",",X","","","4092",",,,0","10.3",",X","","","","","15.4",",X","",""
"USW00013958","1984-10","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","3.5",",X","1694.4","0","112.8",",0","19",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","17","","3","","10","","7.2",",0,01,","0",",,0,31,+","0",",,0,31,+","45.5",",,0,07,","32.8",",0,06,+","","","29.9","0","  21.1","1,,,0,0,2","19.7",",0","  25.6",",,,0,0,2","  13.3","1,,,0,0,2","  13.9",",,,0,0,2","  17.8","1,,,0,0,2","15.94",",,,0","  21.9",",,,0,0,2","25.41",",,,0","262.7",",,,0","","","0",",,,0","21.34",",0","25.80",",,,0","16.87",",,,0","7491",",X","270",",X","","","","","270",",X","","","3168",",,,0","10.7",",X","","","","","19.0",",X","",""
"USW00013958","1984-11","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","4.1",",X","1715.5","0","21.1",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","7","","2","","","","0.6",",0,28,","0",",,0,30,+","0",",,0,30,+","32.0",",,0,24,","28.3",",0,08,+","107.5",",,,0","155.9","0","  20.0",",,,0,0,2","126.0",",0","  22.8",",,,0,0,2","   7.2",",,,0,0,2","  10.6",",,,0,0,2","  12.7",",,,0,0,2","9.42",",,,0","  15.9",",,,0,0,2","19.57",",,,0","47.8",",,,0","","","0",",,,0","14.84",",0","20.27",",,,0","9.40",",,,0","10614",",X","360",",X","","","","","360",",X","","","3737",",,,0","11.6",",X","","","","","18.0",",X","",""
"USW00013958","1984-12","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","3.8",",X","1731.3","0","15.8",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","19","","6","","3","","-2.2",",0,07,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,15,","26.1",",0,21,","56.6","2,,,0","285.1","0","  15.6","1,,,0,0,2","129.2",",0","  16.7","1,,,0,0,2","   4.4","1,,,0,0,2","   7.8","1,,,0,0,2","  10.9","1,,,0,0,2","9.78",",,,0","  13.3","1,,,0,0,2","17.77","2,,,0","82.2",",,,0","","","0",",,,0","14.67",",0","19.60",",,,0","9.75",",,,0","6497",",X","360",",X","","","","","270",",X","","","3537",",,,0","11.6",",X","","","","","18.5",",X","",""
"USW00013958","1985-01","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","4.3",",X","0.0","0","0.0",",0","8",",0","3",",0","0",",0","4",",0","2",",0","0",",0","12",",0","2",",0","4",",0","0",",0","10","","3","","","","-8.3",",0,21,","102",",,0,13,","99",",,0,02,","12.2",",,0,16,","23.9",",0,27,","","","645.9","0","  11.7","1,,,0,0,2","360.8",",0","  16.1","1,,,0,0,2","  -0.6","1,,,0,0,2","   4.4","1,,,0,0,2","   5.8","1,,,0,0,2","","","   8.4","1,,,0,0,2","","","34.0",",,,0","","","190",",,,0","6.69",",0","12.06",",,,0","1.32",",,,0","10417",",X","350",",X","","","","","360",",X","","","3716","2,,,0","14.8",",X","","","","","23.1",",X","",""
"USW00013958","1985-02","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","4.3",",X","4.4","0","4.4",",0","8",",0","5",",0","0",",0","1",",0","1",",0","0",",0","6",",0","3",",0","7",",0","0",",0","14","","3","","3","","-10.0",",0,02,","25",",,0,02,","30",",,0,01,","18.0",",,0,23,","23.3",",0,22,","","","888.1","0","  13.9",",,,0,0,2","242.2",",0","  17.8",",,,0,0,2","   1.1",",,,0,0,2","   1.1",",,,0,0,2","   6.9",",,,0,0,2","","","  10.7",",,,0,0,2","","","53.4",",,,0","","","30",",,,0","9.84",",0","14.66",",,,0","5.02",",,,0","7576",",X","340",",X","","","","","360",",X","","","4072",",,,0","12.5",",X","","","","","19.0",",X","",""
"USW00013958","1985-03","30.3208","-97.7604","204.2","AUSTIN CAMP MABRY, TX US","4.7",",X","49.5","0","45.1",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","15","","1","","3","","5.6",",0,31,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,20,","28.9",",0,11,","111.2","1,,,0","944.7","0","  18.3",",,,0,0,2","56.6",",0","  22.2",",,,0,0,2","  10.0",",,,0,0,2","  10.0",",,,0,0,2","  13.6",",,,0,0,2","12.17",",,,0","  16.8",",,,0,0,2","22.72","1,,,0","46.9",",,,0","","","0",",,,0","17.96",",0","22.62",",,,0","13.31",",,,0","10117",",X","330",",X","","","","","180",",X","","","4361",",,,0","11.6",",X","","","","","18.5",",X","",""
