"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00071200","2011-04","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","17.8","7","17.8",",7","14",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","12",",7","0",",7","6","","1","","1.1",",7,02,","0",",,7,30,+","0",",,7,30,+","40.4",",,7,16,","28.9",",7,25,","2674.9","7","  18.9",",,,7,5,2","  18.3",",,,7,5,3","  16.1",",,,7,5,5","157.4",",7","  20.6",",,,7,5,2","  18.9",",,,7,5,3","  16.7",",,,7,5,5","   5.0",",,,7,5,2","   5.0",",,,7,5,3","   6.7",",,,7,5,5","   7.2",",,,7,5,2","   6.7",",,,7,5,3","   7.2",",,,7,5,5","  11.5",",,,7,5,2","  11.6",",,,7,5,3","  11.0",",,,7,5,5","  14.3",",,,7,5,2","  13.3",",,,7,5,3","  11.6",",,,7,5,5","111.1",",,,7","0",",,,7","13.68",",7","19.07",",,,7","8.29",",,,7","","","",""
"USC00071200","2011-05","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","81.6","7","63.8",",7","10",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","3",",7","8","","5","","3.3",",7,06,","0",",,7,31,+","0",",,7,31,+","32.5",",,7,19,","34.4",",7,31,","2722.7","7","  23.9",",,,7,5,2","  23.3",",,,7,5,3","  21.1",",,,7,5,5","47.8",",7","  26.7",",,,7,5,2","  25.0",",,,7,5,3","  21.7",",,,7,5,5","  13.9",",,,7,5,2","  14.4",",,,7,5,3","  15.0",",,,7,5,5","  17.2",",,,7,5,2","  16.7",",,,7,5,3","  15.6",",,,7,5,5","  18.2",",,,7,5,2","  18.2",",,,7,5,3","  17.4",",,,7,5,5","  21.0",",,,7,5,2","  19.8",",,,7,5,3","  17.8",",,,7,5,5","92.3",",,,7","0",",,,7","18.85",",7","24.61",",,,7","13.09",",,,7","","","",""
"USC00071200","2011-06","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","218.2","7","136.6",",7","10",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","4",",7","1","","8","","8.3",",7,04,","0",",,7,30,+","0",",,7,30,+","35.1",",,7,28,","35.6",",7,09,","2724.1","7","  24.4",",,,7,5,2","  23.9",",,,7,5,3","  22.8",",,,7,5,5","1.4",",7","  27.2",",,,7,5,2","  25.6",",,,7,5,3","  23.3",",,,7,5,5","  20.0",",,,7,5,2","  20.6",",,,7,5,3","  20.6",",,,7,5,5","  22.8",",,,7,5,2","  22.2",",,,7,5,3","  21.1",",,,7,5,5","  22.6",",,,7,5,2","  22.6",",,,7,5,3","  21.9",",,,7,5,5","  25.2",",,,7,5,2","  24.1",",,,7,5,3","  22.2",",,,7,5,5","100.4",",,,7","0",",,,7","22.84",",7","28.72",",,,7","16.96",",,,7","","","",""
"USC00071200","2011-07","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","466.1","7","247.9",",7","7",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","15",",7","","","4","","13.9",",7,01,","0",",,7,31,+","0",",,7,31,+","74.9",",,7,08,","37.8",",7,23,+","0.0","7","  27.8",",,,7,5,2","  27.2",",,,7,5,3","  26.1",",,,7,5,5","0.0",",7","  30.6",",,,7,5,2","  28.9",",,,7,5,3","  26.1",",,,7,5,5","  22.2",",,,7,5,2","  22.8",",,,7,5,3","  22.8",",,,7,5,5","  25.6",",,,7,5,2","  24.4",",,,7,5,3","  22.8",",,,7,5,5","  25.2",",,,7,5,2","  25.1",",,,7,5,3","  24.4",",,,7,5,5","  28.1",",,,7,5,2","  26.9",",,,7,5,3","  24.6",",,,7,5,5","139.2",",,,7","0",",,,7","26.33",",7","32.42",",,,7","20.24",",,,7","","","",""
"USC00071200","2011-08","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","619.9","7","153.8",",7","14",",7","9",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","2","","10","","12.2",",7,30,+","0",",,7,31,+","0",",,7,31,+","130.0",",,7,14,","33.9",",7,01,","0.0","7","  26.7",",,,7,5,2","  26.7",",,,7,5,3","  25.6","1,,,7,5,5","0.0",",7","  29.4",",,,7,5,2","  28.3",",,,7,5,3","  26.1","1,,,7,5,5","  21.7",",,,7,5,2","  22.2",",,,7,5,3","  23.3","1,,,7,5,5","  23.9",",,,7,5,2","  23.9",",,,7,5,3","  23.3","1,,,7,5,5","  24.1",",,,7,5,2","  24.4",",,,7,5,3","  24.3","1,,,7,5,5","  26.5",",,,7,5,2","  25.8",",,,7,5,3","  24.6","1,,,7,5,5","381.5",",,,7","0",",,,7","23.30",",7","28.60",",,,7","17.99",",,,7","","","",""
"USC00071200","2011-09","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","711.6","7","91.7",",7","15",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","0",",7","7","","4","","6.1",",7,16,","0",",,7,30,+","0",",,7,30,+","62.5",",,7,06,","30.6",",7,14,","17.5","7","  24.4",",,,7,5,2","  24.4",",,,7,5,3","  23.3",",,,7,5,5","17.5",",7","  26.1",",,,7,5,2","  25.0",",,,7,5,3","  23.9",",,,7,5,5","  18.9",",,,7,5,2","  20.0",",,,7,5,3","  21.1",",,,7,5,5","  21.1",",,,7,5,2","  21.1",",,,7,5,3","  21.1",",,,7,5,5","  22.1",",,,7,5,2","  22.5",",,,7,5,3","  22.5",",,,7,5,5","  23.9",",,,7,5,2","  23.4",",,,7,5,3","  22.7",",,,7,5,5","162.9",",,,7","0",",,,7","20.81",",7","25.22",",,,7","16.39",",,,7","","","",""
"USC00071200","2011-10","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","711.9","7","0.3",",7","11",",7","7",",7","1",",7","0",",7","0",",7","0",",7","2",",7","0",",7","9",",7","0",",7","3","","","","-2.8",",7,31,","0",",,7,31,+","8",",,7,29,","36.3",",,7,29,","28.3",",7,09,","182.2","7","  20.6",",,,7,5,2","  21.1",",,,7,5,3","  21.7",",,,7,5,5","164.7",",7","  22.2",",,,7,5,2","  22.2",",,,7,5,3","  22.2",",,,7,5,5","   9.4",",,,7,5,2","  10.6",",,,7,5,3","  13.3",",,,7,5,5","  11.1",",,,7,5,2","  11.7",",,,7,5,3","  13.9",",,,7,5,5","  15.8",",,,7,5,2","  16.5",",,,7,5,3","  17.8",",,,7,5,5","  17.5",",,,7,5,2","  17.6",",,,7,5,3","  18.2",",,,7,5,5","89.3",",,,7","8",",,,7","13.03",",7","18.45",",,,7","7.61",",,,7","","","",""
"USC00071200","2011-11","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","711.9","7","0.0",",7","8",",7","5",",7","2",",7","0",",7","0",",7","0",",7","7",",7","0",",7","3",",7","0",",7","6","","","","-3.9",",7,19,","0",",,7,30,+","0",",,7,30,+","39.1",",,7,22,","21.7",",7,14,","448.0","7","  12.8",",,,7,5,2","  12.8",",,,7,5,3","  13.3",",,,7,5,5","265.8",",7","  13.3",",,,7,5,2","  13.3",",,,7,5,3","  13.3",",,,7,5,5","   7.8",",,,7,5,2","   9.4",",,,7,5,3","  11.1",",,,7,5,5","   9.4",",,,7,5,2","  10.6",",,,7,5,3","  11.1",",,,7,5,5","  10.2",",,,7,5,2","  10.8",",,,7,5,3","  12.1",",,,7,5,5","  11.7",",,,7,5,2","  11.8",",,,7,5,3","  12.4",",,,7,5,5","101.9",",,,7","0",",,,7","9.47",",7","15.35",",,,7","3.60",",,,7","","","",""
"USC00071200","2011-12","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","711.9","7","0.0",",7","10",",7","5",",7","1",",7","0",",7","0",",7","0",",7","21",",7","0",",7","0",",7","0",",7","2","","1","","-6.7",",7,12,","0",",,7,31,+","3",",,7,18,","55.9",",,7,07,","17.2",",7,22,","860.6","7","  11.7",",,,7,5,2","  11.1",",,,7,5,3","  11.7",",,,7,5,5","412.6",",7","  12.2",",,,7,5,2","  11.7",",,,7,5,3","  12.2",",,,7,5,5","   4.4",",,,7,5,2","   5.6",",,,7,5,3","   7.2",",,,7,5,5","   5.6",",,,7,5,2","   6.1",",,,7,5,3","   7.2",",,,7,5,5","   6.6",",,,7,5,2","   7.4",",,,7,5,3","   8.8",",,,7,5,5","   8.1",",,,7,5,2","   8.3",",,,7,5,3","   9.3",",,,7,5,5","113.9",",,,7","3",",,,7","5.02",",7","10.54",",,,7","-0.49",",,,7","","","",""
"USC00071200","2012-01","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","7","0.0",",7","11",",7","6",",7","0",",7","2",",7","1",",7","0",",7","26",",7","2",",7","0",",7","0",",7","3","","1","","-10.0",",7,16,+","51",",,7,22,+","61",",,7,21,","21.1",",,7,12,","17.8",",7,07,","1344.5","7","   6.1",",,,7,5,2","   6.7",",,,7,5,3","   7.8",",,,7,5,5","483.9",",7","   7.8",",,,7,5,2","   7.2",",,,7,5,3","   7.8",",,,7,5,5","   2.2",",,,7,5,2","   2.8",",,,7,5,3","   4.4",",,,7,5,5","   2.8",",,,7,5,2","   3.3",",,,7,5,3","   5.0",",,,7,5,5","   3.8",",,,7,5,2","   4.4",",,,7,5,3","   5.8",",,,7,5,5","   5.1",",,,7,5,2","   5.3",",,,7,5,3","   6.1",",,,7,5,5","72.2",",,,7","64",",,,7","2.72",",7","7.99",",,,7","-2.55",",,,7","","","",""
"USC00071200","2012-02","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","7","0.0",",7","7",",7","5",",7","1",",7","0",",7","1",",7","0",",7","22",",7","0",",7","0",",7","0",",7","6","","","","-6.7",",7,12,","0",",T,7,11,+","51",",,7,11,","25.9",",,7,29,","19.4",",7,01,","1758.3","7","   7.2",",,,7,5,2","   7.2",",,,7,5,3","   7.2",",,,7,5,5","413.8",",7","   8.9",",,,7,5,2","   7.8",",,,7,5,3","   7.2",",,,7,5,5","   2.2",",,,7,5,2","   2.8",",,,7,5,3","   4.4",",,,7,5,5","   3.3",",,,7,5,2","   3.3",",,,7,5,3","   5.0",",,,7,5,5","   4.4",",,,7,5,2","   5.1",",,,7,5,3","   5.9",",,,7,5,5","   6.1",",,,7,5,2","   6.0",",,,7,5,3","   6.2",",,,7,5,5","47.9",",,,7","59",",,,7","4.06",",7","9.47",",,,7","-1.34",",,,7","","","",""
"USC00071200","2012-03","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.5","7","0.5",",7","7",",7","4",",7","0",",7","0",",7","0",",7","0",",7","9",",7","0",",7","8",",7","0",",7","10","","","","-5.0",",7,06,","0",",,7,31,+","0",",,7,31,+","5.8",",,7,24,+","27.2",",7,23,","1999.3","7","  14.4",",,,7,5,2","  14.4",",,,7,5,3","  13.3",",,,7,5,5","241.0",",7","  17.2",",,,7,5,2","  15.6",",,,7,5,3","  13.3",",,,7,5,5","   4.4",",,,7,5,2","   5.6",",,,7,5,3","   6.7",",,,7,5,5","   6.7",",,,7,5,2","   6.7",",,,7,5,3","   7.2",",,,7,5,5","   9.8",",,,7,5,2","  10.1",",,,7,5,3","   9.9",",,,7,5,5","  12.1",",,,7,5,2","  11.4",",,,7,5,3","  10.3",",,,7,5,5","19.9",",,,7","0",",,,7","10.58",",7","16.38",",,,7","4.78",",,,7","","","",""
"USC00071200","2012-04","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","6.1","7","5.6",",7","9",",7","4",",7","1",",7","0",",7","0",",7","0",",7","4",",7","0",",7","9",",7","0",",7","1","","2","","-1.1",",7,08,+","0",",,7,30,+","0",",,7,30,+","51.3",",,7,22,","30.6",",7,16,","2209.3","7","  15.6",",,,7,5,2","  15.6",",,,7,5,3","  14.4","1,,,7,5,5","210.0",",7","  18.3",",,,7,5,2","  16.7",",,,7,5,3","  15.0","2,,,7,5,5","  10.6",",,,7,5,2","  11.1",",,,7,5,3","  11.7","1,,,7,5,5","  12.2",",,,7,5,2","  11.7",",,,7,5,3","  11.7","2,,,7,5,5","  12.4",",,,7,5,2","  12.7",",,,7,5,3","  12.8","1,,,7,5,5","  15.0",",,,7,5,2","  14.1",",,,7,5,3","  13.2","2,,,7,5,5","71.7",",,,7","0",",,,7","11.52",",7","18.26",",,,7","4.78",",,,7","","","",""
"USC00071200","2012-05","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","64.1","7","58.0",",7","12",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","1",",7","1","","","","3.9",",7,11,","0",",,7,31,+","0",",,7,31,+","16.0",",,7,09,","32.2",",7,29,","2245.3","7","  22.8",",,,7,5,2","  22.2",",,,7,5,3","  20.6",",,,7,5,5","36.0",",7","  25.0",",,,7,5,2","  23.3",",,,7,5,3","  20.6",",,,7,5,5","  13.3",",,,7,5,2","  13.3",",,,7,5,3","  13.3",",,,7,5,5","  16.1",",,,7,5,2","  15.6",",,,7,5,3","  13.9",",,,7,5,5","  18.1",",,,7,5,2","  17.9",",,,7,5,3","  17.0",",,,7,5,5","  20.2",",,,7,5,2","  19.2",",,,7,5,3","  17.3",",,,7,5,5","52.0",",,,7","0",",,,7","19.04",",7","24.64",",,,7","13.44",",,,7","278",",7","14.8",",7"
"USC00071200","2012-06","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","170.8","7","106.7",",7","10",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","7",",7","","","5","","8.3",",7,06,","0",",,7,30,+","0",",,7,30,+","102.6",",,7,12,","35.0",",7,29,+","2254.7","7","  24.4",",,,7,5,2","  24.4",",,,7,5,3","  22.8",",,,7,5,5","9.4",",7","  27.2",",,,7,5,2","  26.1",",,,7,5,3","  23.3",",,,7,5,5","  18.3",",,,7,5,2","  18.9",",,,7,5,3","  18.9",",,,7,5,5","  20.6",",,,7,5,2","  20.6",",,,7,5,3","  19.4",",,,7,5,5","  21.5",",,,7,5,2","  21.6",",,,7,5,3","  20.9",",,,7,5,5","  24.2",",,,7,5,2","  23.2",",,,7,5,3","  21.3",",,,7,5,5","183.9",",,,7","0",",,,7","21.58",",7","27.97",",,,7","15.18",",,,7","283",",7","21.0",",7"
"USC00071200","2012-07","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","412.7","7","241.9",",7","10",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","14",",7","","","8","","17.2",",7,12,+","0",",,7,31,+","0",",,7,31,+","35.6",",,7,19,","37.8",",7,18,","0.0","7","  26.7",",,,7,5,2","  26.1",",,,7,5,3","  25.0",",,,7,5,5","0.0",",7","  30.0",",,,7,5,2","  27.8",",,,7,5,3","  25.0",",,,7,5,5","  23.3",",,,7,5,2","  23.9",",,,7,5,3","  23.3",",,,7,5,5","  25.0",",,,7,5,2","  24.4",",,,7,5,3","  23.9",",,,7,5,5","  25.3",",,,7,5,2","  25.2",",,,7,5,3","  24.3",",,,7,5,5","  28.0",",,,7,5,2","  26.8",",,,7,5,3","  24.5",",,,7,5,5","85.5",",,,7","0",",,,7","26.14",",7","31.61",",,,7","20.66",",,,7","63",",7","13.9",",7"
"USC00071200","2012-08","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","593.7","7","181.0",",7","12",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","3",",7","2","","6","","14.4",",7,30,","0",",,7,31,+","0",",,7,31,+","30.7",",,7,05,","33.9",",7,05,","0.0","7","  26.1",",,,7,5,2","  26.1",",,,7,5,3","  25.6",",,,7,5,5","0.0",",7","  28.9",",,,7,5,2","  27.8",",,,7,5,3","  25.6",",,,7,5,5","  23.9",",,,7,5,2","  24.4",",,,7,5,3","  24.4",",,,7,5,5","  26.1",",,,7,5,2","  25.6",",,,7,5,3","  24.4",",,,7,5,5","  25.1",",,,7,5,2","  25.2",",,,7,5,3","  24.9",",,,7,5,5","  27.5",",,,7,5,2","  26.7",",,,7,5,3","  25.0",",,,7,5,5","104.1",",,,7","0",",,,7","24.17",",7","29.45",",,,7","18.89",",,,7","292",",7","17.9",",7"
"USC00071200","2012-09","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","663.8","7","70.1",",7","13",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","1",",7","1","","5","","6.1",",7,25,","0",",,7,30,+","0",",,7,30,+","59.4",",,7,03,","32.8",",7,01,","34.5","7","  25.6",",,,7,5,2","  25.6","1,,,7,5,3","  24.4",",,,7,5,5","34.5",",7","  27.2",",,,7,5,2","  26.1",",,,7,5,3","  25.0",",,,7,5,5","  18.9",",,,7,5,2","  19.4","1,,,7,5,3","  21.1",",,,7,5,5","  21.1",",,,7,5,2","  21.1",",,,7,5,3","  21.1",",,,7,5,5","  22.2",",,,7,5,2","  22.6","1,,,7,5,3","  22.9",",,,7,5,5","  24.3",",,,7,5,2","  23.8",",,,7,5,3","  23.1",",,,7,5,5","142.1",",,,7","0",",,,7","19.52",",7","25.28",",,,7","13.76",",,,7","234","1,7","19.2","1,7"
"USC00071200","2012-10","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","675.2","7","11.4",",7","12",",7","6",",7","1",",7","0",",7","0",",7","0",",7","1",",7","0",",7","10",",7","0",",7","4","","","","-1.1",",7,13,","0",",,7,31,+","0",",,7,31,+","133.9",",,7,29,","27.2",",7,05,","182.6","7","  21.7",",,,7,5,2","  21.7",",,,7,5,3","  21.1",",,,7,5,5","148.1",",7","  22.8",",,,7,5,2","  22.2",",,,7,5,3","  21.7",",,,7,5,5","  13.3",",,,7,5,2","  13.9",",,,7,5,3","  15.6",",,,7,5,5","  13.9",",,,7,5,2","  14.4",",,,7,5,3","  16.1",",,,7,5,5","  16.8",",,,7,5,2","  17.3",",,,7,5,3","  18.3",",,,7,5,5","  18.3",",,,7,5,2","  18.4",",,,7,5,3","  18.7",",,,7,5,5","212.4",",,,7","0",",,,7","13.92",",7","19.04",",,,7","8.81",",,,7","313",",7","19.7",",7"
"USC00071200","2012-11","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","675.2","7","0.0",",7","4",",7","3",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","1",",7","0",",7","3","","","","-5.6",",7,29,","0",",,7,30,+","0",",T,7,25,+","13.7",",,7,27,","21.7",",7,12,","569.4","7","  12.8",",,,7,5,2","  13.9",",,,7,5,3","  15.0",",,,7,5,5","386.8",",7","  13.9",",,,7,5,2","  14.4",",,,7,5,3","  15.6",",,,7,5,5","   5.0",",,,7,5,2","   6.1",",,,7,5,3","   8.3",",,,7,5,5","   6.7",",,,7,5,2","   7.2",",,,7,5,3","   8.9",",,,7,5,5","   8.9",",,,7,5,2","   9.9",",,,7,5,3","  11.6",",,,7,5,5","  10.1",",,,7,5,2","  10.6",",,,7,5,3","  11.9",",,,7,5,5","24.5",",,,7","0",",T,,7","5.44",",7","11.00",",,,7","-0.12",",,,7","309",",7","14.8",",7"
"USC00071200","2012-12","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
