"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003032","2001-08","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.3",",W","1307.1","W","327.2",",W","3",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","27",",W","","","","","18.3",",W,31,","","","","","7.9",",,W,16,","38.9",",W,15,","0.0","W","0.0",",W","13.5",",,,W","","","28.89",",W","35.32",",,,W","22.46",",,,W","","","360",",W","10",",W","14.8",",W","18.3",",W"
"USW00003032","2001-09","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.1",",W","1500.3","W","193.2","2,W","0",",W","0",",W","0",",W","","","","","0","2,W","0","2,W","0","2,W","28","2,W","16","2,W","","","","","11.1","2,W,26,+","","","","","0.0",",,W,30,+","38.9","2,W,08,+","0.3","W","0.3","2,W","0.0",",,,W","","","25.22","2,W","32.19","2,,,W","18.25","2,,,W","","","360",",W","20",",W","14.3",",W","17.4",",W"
"USW00003032","2001-10","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.1",",W","1568.9","W","68.6",",W","2",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","3",",W","","","","","7.2",",W,17,","","","","","3.3",",,W,04,","33.9",",W,23,","12.5","W","12.2",",W","4.1",",,,W","","","20.15",",W","27.72",",,,W","12.58",",,,W","","","350",",W","340",",W","17.0",",W","21.5",",W"
"USW00003032","2001-11","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.1",",W","1580.3","W","11.4",",W","7",",W","4",",W","0",",W","","","","","0",",W","4",",W","0",",W","19",",W","0",",W","","","","","-2.2",",W,29,+","","","","","16.5",",,W,15,","27.8",",W,23,+","121.7","W","109.2",",W","41.8",",,,W","","","15.07",",W","21.00",",,,W","9.14",",,,W","","","10",",W","10",",W","14.8",",W","19.2",",W"
"USW00003032","2001-12","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","3.5",",W","1580.3","W","0.0",",W","2",",W","0",",W","0",",W","","","","","0",",W","8",",W","0",",W","5",",W","0",",W","","","","","-3.9",",W,31,+","","","","","0.5",",,W,03,","22.2",",W,18,+","383.9","W","262.2",",W","0.8",",,,W","","","9.88",",W","15.86",",,,W","3.89",",,,W","","","250",",W","230",",W","13.0",",W","14.3",",W"
"USW00003032","2002-01","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","3.7",",W","0.0","W","0.0",",W","3",",W","0",",W","0",",W","","","","","0",",W","6",",W","0",",W","8",",W","0",",W","","","","","-5.6",",W,03,","","","","","0.5",",,W,30,","26.1",",W,09,","629.2","W","245.3",",W","1.1",",,,W","","","10.42",",W","17.24",",,,W","3.60",",,,W","0","4,W","10",",W","10",",W","15.6",",W","19.2",",W"
"USW00003032","2002-02","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.3",",W","0.0","W","0.0",",W","2",",W","1",",W","0",",W","","","","","0",",W","7",",W","0",",W","8",",W","0",",W","","","","","-6.1",",W,27,","","","","","7.1",",,W,05,","26.1",",W,23,","860.5","W","231.3",",W","9.1",",,,W","","","10.07",",W","17.38",",,,W","2.76",",,,W","0","3,W","340",",W","10",",W","16.5",",W","21.0",",W"
"USW00003032","2002-03","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.3",",W","14.3","W","14.3","3,W","1",",W","0",",W","0",",W","","","","","0","3,W","4","3,W","0","3,W","20","3,W","1","3,W","","","","","-7.2","3,W,04,","","","","","0.3",",,W,29,","32.2","3,W,14,","979.7","W","119.2","3,W","0.3",",,,W","","","14.59","3,W","23.02","3,,,W","6.16","3,,,W","","","330",",W","10",",W","17.0",",W","22.8",",W"
"USW00003032","2002-04","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.6",",W","165.6","W","151.3",",W","5",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","28",",W","9",",W","","","","","8.9",",W,03,","","","","","9.4",",,W,19,","38.3",",W,24,","992.2","W","12.5",",W","14.2",",,,W","","","22.96",",W","30.00",",,,W","15.92",",,,W","","","270",",W","270",",W","21.0",",W","24.6",",W"
"USW00003032","2002-05","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","5.6",",W","","","","","3","2,W","2","2,W","0","2,W","","","","","","","","","","","","","","","","","","","","","","","","","6.4","2,,W,16,","","","","","","","12.8","2,,,W","","","","","","","","","","","140","2,W","140","2,W","18.3","2,W","23.2","2,W"
"USW00003032","2002-06","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","5.4",",W","","","297.7","1,W","2","1,W","0","1,W","0","1,W","","","","","0","1,W","0","1,W","0","1,W","29","1,W","26","1,W","","","","","20.0","1,W,07,+","","","","","1.3","1,,W,05,","38.9","1,W,26,","","","0.0","1,W","2.1","1,,,W","","","28.60","1,W","34.98","1,,,W","22.22","1,,,W","0","5,","10","1,W","10","1,W","16.1","1,W","21.0","1,W"
"USW00003032","2002-07","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.4",",W","","","277.2","1,W","7","1,W","5","1,W","0","1,W","","","","","0","1,W","0","1,W","0","1,W","30","1,W","22","1,W","","","","","19.4","1,W,15,+","","","","","20.6","1,,W,06,","38.9","1,W,26,","0.0","W","0.0","1,W","35.4","1,,,W","","","27.57","1,W","33.39","1,,,W","21.76","1,,,W","","","230","1,W","230","1,W","16.1","1,W","18.3","1,W"
"USW00003032","2002-08","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.7",",W","","","343.6",",W","2",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","30",",W","","","","","20.6",",W,30,","","","","","0.8",",,W,10,","41.1",",W,27,","0.0","W","0.0",",W","1.3",",,,W","","","29.42",",W","36.04",",,,W","22.79",",,,W","0","3,W","140",",W","120",",W","11.2",",W","14.3",",W"
"USW00003032","2002-09","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.0",",W","","","203.7","2,W","3",",W","2",",W","0",",W","","","","","0","2,W","0","2,W","0","2,W","28","2,W","17","2,W","","","","","12.8","2,W,20,","","","","","7.4",",,W,15,","35.6","2,W,21,","0.0","W","0.0","2,W","11.9",",,,W","","","25.61","2,W","32.30","2,,,W","18.91","2,,,W","0","2,W","340",",W","340",",W","14.8",",W","17.9",",W"
"USW00003032","2002-10","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.1","5,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003032","2002-11","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","3.7",",W","","","3.3",",W","6",",W","1",",W","0",",W","","","","","0",",W","1",",W","0",",W","12",",W","0",",W","","","","","0.0",",W,28,","","","","","2.8",",,W,04,","30.6",",W,09,","","","180.9",",W","7.4",",,,W","","","12.41",",W","18.63",",,,W","6.20",",,,W","0","1,W","260",",W","260",",W","13.0",",W","15.6",",W"
"USW00003032","2002-12","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","3.6",",W","","","0.0",",W","5",",W","3",",W","0",",W","","","","","0",",W","6",",W","0",",W","3",",W","0",",W","","","","","-1.7",",W,27,+","","","","","3.8",",,W,23,","28.3",",W,17,","","","274.4",",W","11.5",",,,W","","","9.48",",W","15.78",",,,W","3.18",",,,W","0","2,W","280",",W","280",",W","13.9",",W","17.0",",W"
"USW00003032","2003-01","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","3.3","2,W","0.0","W","0.0","3,W","2","3,W","0","3,W","0","3,W","","","","","0","3,W","6","3,W","0","3,W","4","3,W","0","3,W","","","","","-3.3","3,W,18,","","","","","1.3","3,,W,12,","26.1","3,W,09,","","","264.8","3,W","1.6","3,,,W","","","8.88","3,W","15.15","3,,,W","2.60","3,,,W","","","290","3,W","300","3,W","13.0","3,W","16.5","3,W"
"USW00003032","2003-02","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.0",",W","1.4","W","1.4",",W","4",",W","4",",W","0",",W","","","","","0",",W","5",",W","0",",W","9",",W","0",",W","","","","","-5.0",",W,25,","","","","","9.9",",,W,20,","23.9",",W,14,+","","","217.3",",W","24.4",",,,W","","","10.62",",W","16.89",",,,W","4.35",",,,W","0","4,W","270",",W","270",",W","16.5",",W","19.7",",W"
"USW00003032","2003-03","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.2",",W","27.3","W","25.9",",W","5",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","23",",W","1",",W","","","","","1.1",",W,30,","","","","","1.3",",,W,21,+","34.4",",W,27,","","","72.7",",W","3.5",",,,W","","","16.82",",W","24.29",",,,W","9.35",",,,W","","","330",",W","340",",W","19.2",",W","24.1",",W"
"USW00003032","2003-04","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.6",",W","138.0","W","110.7",",W","2",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","28",",W","7",",W","","","","","2.8",",W,09,","","","","","4.1",",,W,27,","35.0",",W,23,","","","16.5",",W","4.4",",,,W","","","21.47",",W","29.15",",,,W","13.79",",,,W","","","160",",W","130",",W","15.6",",W","19.7",",W"
"USW00003032","2003-05","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.5",",W","409.1","W","271.1",",W","5",",W","1",",W","1",",W","","","","","0",",W","0",",W","0",",W","31",",W","23",",W","","","","","14.4",",W,21,+","","","","","45.7",",,W,27,","40.6",",W,14,+","","","0.0",",W","50.4",",,,W","","","27.08",",W","34.25",",,,W","19.91",",,,W","0","5,","160",",W","160",",W","23.2",",W","27.3",",W"
"USW00003032","2003-06","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.4",",B","687.3","W","278.2",",W","7",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","26",",W","","","","","17.2",",W,07,","","","","","20.8",",,W,05,","38.3",",W,02,","","","0.0",",W","34.8",",,,W","","","27.61",",W","34.17",",,,W","21.05",",,,W","","","170",",W","170",",W","19.7",",W","23.7",",W"
"USW00003032","2003-07","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","4.5",",W","957.8","W","270.5",",W","6",",W","2",",W","1",",W","","","","","0",",W","0",",W","0",",W","31",",W","22",",W","","","","","20.0",",W,03,+","","","","","40.9",",,W,16,","37.8",",W,15,","0.0","W","0.0",",W","54.7",",,,W","","","27.06",",W","32.88",",,,W","21.24",",,,W","","","70",",W","90",",W","19.7",",W","25.9",",W"
"USW00003032","2003-08","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","3.9",",W","1267.4","W","309.6",",W","3",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","26",",W","","","","","18.3",",W,14,","","","","","4.1",",,W,15,","41.7",",W,09,","0.0","W","0.0",",W","5.2",",,,W","","","28.32",",W","34.85",",,,W","21.80",",,,W","","","50",",W","20",",W","13.9",",W","17.4",",W"
"USW00003032","2003-09","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","3.5",",W","1444.9","W","177.5",",W","8",",W","2",",W","1",",W","","","","","0",",W","0",",W","0",",W","30",",W","10",",W","","","","","15.0",",W,30,","","","","","68.6",",,W,18,","35.6",",W,10,","0.0","W","0.0",",W","80.0",",,,W","","","24.25",",W","29.89",",,,W","18.61",",,,W","","","40",",W","40",",W","11.2",",W","13.4",",W"
"USW00003032","2003-10","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","3.5",",W","1511.3","W","66.4",",W","8",",W","3",",W","1",",W","","","","","0",",W","0",",W","0",",W","28",",W","0",",W","","","","","3.9",",W,26,","","","","","60.5",",,W,11,","30.0",",W,05,","22.5","W","22.5",",W","73.9",",,,W","","","19.75",",W","25.46",",,,W","14.04",",,,W","0","4,W","260",",W","10",",W","11.6",",W","15.6",",W"
"USW00003032","2003-11","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","3.6",",W","1532.2","W","20.9",",W","7",",W","0",",W","0",",W","","","","","0",",W","5",",W","0",",W","13",",W","0",",W","","","","","-3.3",",W,24,","","","","","1.3",",,W,09,","27.2",",W,03,","172.8","W","150.3",",W","4.1",",,,W","","","14.02",",W","19.49",",,,W","8.54",",,,W","0","3,W","330",",W","320",",W","13.9",",W","16.5",",W"
"USW00003032","2003-12","30.04806","-102.21306","707.7","DRYDEN TERRELL CO AIRPORT, TX US","3.7",",W","1532.2","W","0.0",",W","3",",W","0",",W","0",",W","","","","","0",",W","10",",W","0",",W","4",",W","0",",W","","","","","-6.1",",W,30,","","","","","0.5",",,W,03,","26.1",",W,15,","444.2","W","271.4",",W","1.1",",,,W","","","9.58",",W","17.11",",,,W","2.05",",,,W","0",",W","320",",W","310",",W","17.0",",W","19.7",",W"
