"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00127102","1978-02","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0","3,0","2",",0","2",",0","0",",0","","","","","19","3,0","25","3,0","26","1,0","0","1,0","0","1,0","-26.1","3,0,10,","","","","","3.6",",,0,14,","1.1","1,0,28,","","","3049.0","0","","","","","784.9","1,0","","","","","","","","","","","","","","","","","","","","","","","","","6.9",",,,0","","","-13.14","3,0","-6.09","1,,,0","-20.20","3,,,0","",""
"USC00127102","1978-03","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0","1,0","3","3,0","3","3,0","1","3,0","","","","","5","1,0","30","1,0","8",",0","0",",0","0",",0","-21.7","1,0,02,","","","","","28.2","3,,0,21,","10.6",",0,23,","","","3693.8","0","","","","","644.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","64.1",",a,,0","","","-3.13","1,0","2.20",",,,0","-8.47","1,,,0","",""
"USC00127102","1978-05","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","30.0","2,0","11",",0","8",",0","0",",0","0",",0","0",",0","0","2,0","2","2,0","0",",0","11",",0","0",",0","-1.7","2,0,01,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,13,","31.1",",0,29,","","","","","","","","","145.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","66.3",",,,0","0",",,,0","14.44","2,0","19.43",",,,0","9.44","2,,,0","",""
"USC00127102","1978-06","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","75.2",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","6.7",",0,14,","0",",,0,30,+","0",",,0,30,+","29.5",",,0,26,","31.7",",0,02,","187.7",",,,0","","","","","","","24.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","101.9",",,,0","0",",,,0","20.03",",0","25.81",",,,0","14.26",",,,0","1423",",,,0"
"USC00127102","1978-07","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","97.5",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","8.3",",0,11,","0",",,0,31,+","0",",,0,31,+","24.9",",,0,02,","33.3",",0,21,","185.8",",,,0","11.7","0","","","","","11.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","70.9",",,,0","0",",,,0","21.10",",0","26.35",",,,0","15.86",",,,0","2844",",,,0"
"USC00127102","1978-08","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","97.4",",0","10",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","8.3",",0,21,+","0",",,0,31,+","0",",,0,31,+","27.4",",,0,08,","31.7",",0,25,","134.1","3,,,0","13.4","0","","","","","1.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","86.8",",,,0","0",",,,0","21.42",",0","26.91",",,,0","15.93",",,,0","2184","3,,,0"
"USC00127102","1978-09","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","80.6",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","4.4",",0,26,+","0",",,0,30,+","0",",,0,30,+","25.1",",,0,13,","34.4",",0,09,","141.8",",,,0","61.7","0","","","","","48.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","74.8",",,,0","0",",,,0","19.41",",0","25.93",",,,0","12.89",",,,0","2752",",,,0"
"USC00127102","1978-10","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.3","1,0","18",",0","9",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0","1,0","3","1,0","0","1,0","-3.3",",0,17,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,06,","23.9","1,0,22,","64.0",",,,0","309.5","0","","","","","247.8","1,0","","","","","","","","","","","","","","","","","","","","","","","","","61.5",",,,0","0",",,,0","10.13","1,0","15.54","1,,,0","4.73",",,,0","3450",",,,0"
"USC00127102","1978-11","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0",",0","9",",0","6",",0","0",",0","0","2,0","0","2,0","0",",0","16",",0","2",",0","2",",0","0",",0","-10.6",",0,29,","0","2,,0,30,+","0","2,,0,30,+","16.3",",,0,14,","21.1",",0,06,+","","","717.3","0","","","","","407.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","50.2",",,,0","0","2,,,0","4.74",",0","9.24",",,,0","0.24",",,,0","",""
"USC00127102","1978-12","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0",",0","8",",0","6",",0","0",",0","","","","","0",",0","30",",0","14",",0","0",",0","0",",0","-16.7",",0,11,+","","","","","15.7",",,0,03,","10.0",",0,04,","","","1385.4","0","","","","","668.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","49.7",",,,0","","","-3.22",",0","0.52",",,,0","-6.96",",,,0","",""
"USC00127102","1979-01","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0","1,0","5",",0","5",",0","1",",0","","","","","9","1,0","30","1,0","27",",0","0",",0","0",",0","-25.0","1,0,15,","","","","","27.9",",,0,02,","1.7",",0,01,","","","2212.6","0","","","","","827.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","71.4",",,,0","","","-9.16","1,0","-4.83",",,,0","-13.49","1,,,0","",""
"USC00127102","1979-02","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0",",0","","","","","","","","","","","11",",0","28",",0","22",",0","0",",0","0",",0","-23.9",",0,09,","","","","","","","5.6",",0,28,","","","3018.7","0","","","","","806.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.46",",0","-5.68",",,,0","-15.24",",,,0","",""
"USC00127102","1979-03","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0","2,0","7","1,0","6","1,0","0","1,0","","","","","0","1,0","21","1,0","6","2,0","0","2,0","0","2,0","-12.8","1,0,11,","","","","","22.9","1,,0,30,","17.8","2,0,23,","","","3501.2","0","","","","","482.5","2,0","","","","","","","","","","","","","","","","","","","","","","","","","67.8","1,,,0","","","1.62","2,0","5.73","2,,,0","-2.49","1,,,0","",""
"USC00127102","1979-04","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0","2,0","12","3,0","10","3,0","0","3,0","0",",0","0",",0","0","1,0","12","1,0","1","2,0","3","2,0","0","2,0","-8.9","1,0,07,","0",",,0,30,+","0",",,0,30,+","20.1","3,,0,09,","23.3","2,0,13,","","","3801.3","0","","","","","300.1","2,0","","","","","","","","","","","","","","","","","","","","","","","","","100.6",",a,,0","0",",,,0","7.62","2,0","13.28","2,,,0","1.96","1,,,0","4540",",,,0"
"USC00127102","1979-05","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","12.7","0","12.7","2,0","10",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","2","2,0","0","1,0","13","1,0","0","1,0","-3.9","2,0,01,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,03,","29.4","1,0,09,","150.2","2,,,0","3964.0","0","","","","","162.7","1,0","","","","","","","","","","","","","","","","","","","","","","","","","55.3",",,,0","0",",,,0","13.30","2,0","19.42","1,,,0","7.19","2,,,0","",""
"USC00127102","1979-06","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","81.8","0","69.1","1,0","6",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","0",",0","4.4","1,0,25,","0",",,0,30,+","0",",,0,30,+","74.9",",,0,30,","30.6",",0,16,","271.2","3,,,0","3985.1","0","","","","","21.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","101.6",",,,0","0",",,,0","20.05","1,0","25.67",",,,0","14.42","1,,,0","2963","2,,,0"
"USC00127102","1979-07","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","177.5","0","95.7",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","8.9",",0,05,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,04,","31.1",",0,24,","180.5",",,,0","9.2","0","","","","","9.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","50.0",",,,0","0",",,,0","21.12",",0","26.41",",,,0","15.83",",,,0","",""
"USC00127102","1979-08","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","259.9","0","82.4",",0","16",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","6.7",",0,16,+","0",",,0,31,+","0",",,0,31,+","28.7",",,0,09,","31.7",",0,08,","","","22.0","0","","","","","12.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","177.4",",,,0","0",",,,0","20.58",",0","24.80",",,,0","16.35",",,,0","2330",",,,0"
"USC00127102","1979-09","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","298.2","0","38.3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","3.3",",0,19,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,14,","28.9",",0,01,","121.4","2,,,0","100.0","0","","","","","78.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","2.5",",,,0","0",",,,0","17.01",",0","23.58",",,,0","10.43",",,,0","2025","4,,,0"
"USC00127102","1979-10","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","16",",0","8",",0","0",",0","0",",0","0",",0","0","3,0","3","3,0","0","5,0","6","5,0","0","5,0","-2.2","3,0,26,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,23,","25.0","5,0,22,","56.0",",,,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8",",,,0","0",",,,0","10.45","6,0","15.03","5,,,0","5.87","3,,,0","3408","2,,,0"
"USC00127102","1979-11","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0","1,0","12",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","20","1,0","1",",0","1",",0","0",",0","-7.2","1,0,12,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,26,","21.7",",0,01,","","","","","","","","","412.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","104.4",",,,0","0",",,,0","4.05","1,0","8.53",",,,0","-0.42","1,,,0","4251",",,,0"
"USC00127102","1979-12","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","4","3,0","2","3,0","0","3,0","0",",0","0",",0","0","5,0","22","5,0","1","3,0","0","3,0","0","3,0","-16.7","5,0,03,","0",",,0,31,+","0",",,0,31,+","15.7","3,,0,25,","13.9","3,0,25,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.0",",a,,0","0",",,,0","-0.01","7,0","5.10","3,,,0","-5.11","5,,,0","",""
"USC00127102","1980-01","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0","1,0","6",",0","1",",0","0",",0","","","","","1","1,0","30","1,0","16","1,0","0","1,0","0","1,0","-18.3","1,0,31,","","","","","11.7",",,0,17,","12.2","1,0,12,","","","","","","","","","706.2","1,0","","","","","","","","","","","","","","","","","","","","","","","","","15.7",",,,0","","","-5.21","1,0","-0.15","1,,,0","-10.27","1,,,0","",""
"USC00127102","1980-02","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","8","3,0","1","3,0","0","3,0","","","","","5","5,0","23","5,0","","","","","","","-19.4","5,0,29,+","","","","","10.7","3,,0,22,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2","3,,,0","","","","","","","-12.04","5,,,0","",""
"USC00127102","1980-03","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0","3,0","9","3,0","7","3,0","0","3,0","","","","","1","2,0","23","2,0","2","2,0","0","2,0","0","2,0","-21.1","2,0,02,","","","","","24.4","3,,0,17,","12.8","2,0,21,+","","","","","","","","","495.5","2,0","","","","","","","","","","","","","","","","","","","","","","","","","59.4","3,,,0","","","0.16","3,0","4.98","2,,,0","-4.67","2,,,0","",""
"USC00127102","1980-04","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","4",",0","0",",0","-3.9",",0,17,+","0",",,0,30,+","0",",,0,30,+","29.2",",,0,04,","29.4",",0,23,","","","","","","","","","325.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","71.7",",,,0","0",",,,0","7.48",",0","12.56",",,,0","2.40",",,,0","",""
"USC00127102","1980-05","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","7.5","1,0","9",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","15","1,0","0","1,0","-1.7","1,0,09,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,18,","28.3","1,0,06,","","","","","","","","","137.1","1,0","","","","","","","","","","","","","","","","","","","","","","","","","90.2",",,,0","0",",,,0","14.01","1,0","20.04","1,,,0","7.99","1,,,0","",""
"USC00127102","1980-06","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","45.4","2,0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","23","2,0","0","2,0","3.9",",0,11,","0",",,0,30,+","0",",,0,30,+","33.8",",,0,08,","31.7","2,0,27,","","","","","","","","","43.3","2,0","","","","","","","","","","","","","","","","","","","","","","","","","91.5",",,,0","0",",,,0","18.33","2,0","23.60","2,,,0","13.05",",,,0","",""
"USC00127102","1980-07","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","160.0",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","12.8",",0,30,","0",",,0,31,+","0",",,0,31,+","92.2",",,0,28,","37.2",",0,16,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","152.5",",,,0","0",",,,0","23.49",",0","29.32",",,,0","17.66",",,,0","",""
"USC00127102","1980-08","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","122.0",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","11.1",",0,17,","0",",,0,31,+","0",",,0,31,+","25.7",",,0,20,","32.8",",0,29,","","","1.9","0","","","","","1.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","132.3",",,,0","0",",,,0","22.21",",0","27.98",",,,0","16.43",",,,0","",""
"USC00127102","1980-09","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","33.4",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","2.2",",0,27,","0",",,0,30,+","0",",,0,30,+","31.0",",,0,17,","30.6",",0,23,","","","65.6","0","","","","","63.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","78.0",",,,0","0",",,,0","17.32",",0","23.17",",,,0","11.47",",,,0","",""
"USC00127102","1980-10","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.8",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","5",",0","0",",0","-6.1",",0,30,+","0",",,0,31,+","0",",,0,31,+","10.4",",,0,25,+","25.6",",0,09,+","","","365.5","0","","","","","299.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","40.0",",,,0","0",",,,0","8.68",",0","14.57",",,,0","2.80",",,,0","",""
"USC00127102","1980-11","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0","1,0","5","2,0","3","2,0","0","2,0","0","4,0","0","3,0","0",",0","25",",0","0","1,0","0","1,0","0","1,0","-8.9",",0,26,","0","4,,0,30,+","0","3,,0,30,+","7.6","2,,0,14,","20.6","1,0,04,","","","806.9","0","","","","","441.4","1,0","","","","","","","","","","","","","","","","","","","","","","","","","21.8",",a,,0","0","3,,,0","3.12","1,0","8.41","1,,,0","-2.17",",,,0","",""
"USC00127102","1980-12","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0","2,0","9",",0","5",",0","1",",0","","","","","2",",0","27",",0","11","2,0","0","2,0","0","2,0","-17.8",",0,28,+","","","","","28.4",",,0,08,","13.9","2,0,09,+","","","1427.3","0","","","","","620.4","2,0","","","","","","","","","","","","","","","","","","","","","","","","","68.3",",,,0","","","-2.97","2,0","1.84","2,,,0","-7.79",",,,0","",""
"USC00127102","1981-01","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","","0.0","5,0","5",",0","3",",0","0",",0","","","","","6","2,0","29","2,0","17","4,0","0","4,0","0","4,0","-28.9","2,0,05,+","","","","","10.2",",,0,01,","4.4","4,0,19,","","","2123.8","","","","","","696.5","4,0","","","","","","","","","","","","","","","","","","","","","","","","","17.8",",,,0","","","-8.21","5,0","-2.85","4,,,0","-13.56","2,,,0","",""
"USC00127102","1981-02","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","","0.0","1,0","11","1,0","6","1,0","0","1,0","","","","","5",",0","23",",0","10","1,0","0","1,0","0","1,0","-21.7",",0,12,","","","","","21.6","1,,0,11,","11.1","1,0,28,","","","2685.8","","","","","","562.0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","50.2","1,,,0","","","-2.65","1,0","2.67","1,,,0","-7.98",",,,0","",""
"USC00127102","1981-03","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","9",",0","2",",0","0",",0","","","","","0",",0","24",",0","","","","","","","-11.1",",0,07,","","","","","4.6",",,0,27,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1",",,,0","","","","","","","-3.78",",,,0","",""
"USC00127102","1981-04","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0",",0","16",",0","11",",0","2",",0","0",",0","0",",0","0",",0","7",",0","0",",0","7",",0","0",",0","-3.3",",0,06,","0",",,0,30,+","0",",,0,30,+","51.3",",,0,29,","26.1",",0,01,","","","","","","","","","239.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","184.3",",,,0","0",",,,0","10.35",",0","16.75",",,,0","3.95",",,,0","",""
"USC00127102","1981-05","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","9.1",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0.6",",0,07,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,11,","26.1",",0,30,","","","","","","","","","148.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","103.0",",,,0","0",",,,0","13.83",",0","19.88",",,,0","7.77",",,,0","",""
"USC00127102","1981-06","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","73.7","1,0","11",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","28","1,0","0","1,0","8.9",",0,01,","0",",,0,30,+","0",",,0,30,+","45.7",",,0,14,+","31.1","1,0,30,+","","","","","","","","","7.2","1,0","","","","","","","","","","","","","","","","","","","","","","","","","262.5",",,,0","0",",,,0","20.56","1,0","25.91","1,,,0","15.20",",,,0","",""
"USC00127102","1981-07","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","131.9","2,0","8",",0","5",",0","4",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","5","2,0","10.6","2,0,30,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,26,+","33.3","2,0,08,+","","","2.5","","","","","","2.5","2,0","","","","","","","","","","","","","","","","","","","","","","","","","160.3",",,,0","0",",,,0","22.79","2,0","29.04","2,,,0","16.55","2,,,0","",""
"USC00127102","1981-08","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","73.7","2,0","10",",0","9",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","0","2,0","7.2","2,0,17,","0",",,0,31,+","0",",,0,31,+","43.9",",,0,31,","29.4","2,0,13,+","","","11.9","","","","","","9.4","2,0","","","","","","","","","","","","","","","","","","","","","","","","","154.1",",,,0","0",",,,0","20.55","2,0","26.11","2,,,0","14.98","2,,,0","",""
"USC00127102","1981-09","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","27.5",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","1.7",",0,24,+","0",",,0,30,+","0",",,0,30,+","51.3",",,0,30,","28.9",",0,15,+","","","106.5","","","","","","94.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","113.6",",,,0","0",",,,0","16.10",",0","21.95",",,,0","10.24",",,,0","",""
"USC00127102","1981-10","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0","1,0","14",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","8","1,0","0",",0","1",",0","0",",0","-6.1","1,0,24,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,18,","21.1",",0,01,","","","391.6","","","","","","285.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","64.5",",,,0","0",",,,0","8.76","1,0","14.68",",,,0","2.85","1,,,0","",""
"USC00127102","1981-11","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0","1,0","2","1,0","1","1,0","1","1,0","","","","","0","1,0","18","1,0","1","1,0","1","1,0","0","1,0","-10.0","1,0,23,","","","","","25.9","1,,0,20,","21.7","1,0,02,","","","791.2","","","","","","399.6","1,0","","","","","","","","","","","","","","","","","","","","","","","","","27.2","1,,,0","","","4.56","1,0","10.11","1,,,0","-1.00","1,,,0","",""
"USC00127102","1982-01","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","","0.0","2,0","8",",0","5",",0","1",",0","","","","","10","1,0","30","1,0","20","1,0","0","1,0","0","1,0","-27.8","1,0,18,+","","","","","27.2",",,0,30,","6.7","1,0,04,","","","","","  -0.6",",,,0,1,2","   0.6",",,,0,3,2","829.1","1,0","  -0.6",",,,0,1,2","   1.1",",,,0,3,2","  -2.2",",,,0,1,2","  -1.1",",,,0,3,2","  -1.1",",,,0,1,2","   0.0",",,,0,3,2","  -1.2",",,,0,1,2","   0.3",",,,0,3,2","","","  -1.0",",,,0,1,2","   0.6",",,,0,3,2","","","66.0",",,,0","","","-10.25","2,0","-4.68","1,,,0","-15.82","1,,,0","",""
"USC00127102","1982-02","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","","0.0","1,0","8",",0","5",",0","1",",0","","","","","10","1,0","27","1,0","18",",0","0",",0","0",",0","-25.0","1,0,11,+","","","","","45.7",",,0,04,","7.8",",0,23,+","","","","","  -1.1",",,,0,1,2","   0.6",",,,0,3,2","691.0",",0","   0.0",",,,0,1,2","   1.7",",,,0,3,2","  -1.1",",,,0,1,2","  -2.2",",,,0,3,2","  -1.1",",,,0,1,2","  -0.6",",,,0,3,2","  -1.1",",,,0,1,2","  -0.3",",,,0,3,2","","","  -1.1",",,,0,1,2","   0.2",",,,0,3,2","","","78.3",",,,0","","","-7.11","1,0","-1.37",",,,0","-12.86","1,,,0","",""
"USC00127102","1982-03","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","","0.0","1,0","11",",0","7",",0","0",",0","","","","","0",",0","27",",0","8","1,0","0","1,0","0","1,0","-16.1",",0,01,","","","","","24.9",",,0,05,","16.1","1,0,31,","","","","","   1.1",",,,0,1,2","   1.7",",,,0,3,2","564.8","1,0","   3.9",",,,0,1,2","   7.2",",,,0,3,2","  -2.2",",,,0,1,2","  -1.1",",,,0,3,2","  -1.1",",,,0,1,2","   0.0",",,,0,3,2","  -0.9",",,,0,1,2","   0.2",",,,0,3,2","","","  -0.3",",,,0,1,2","   1.5",",,,0,3,2","","","92.2",",,,0","","","-0.65","1,0","5.09","1,,,0","-6.38",",,,0","",""
"USC00127102","1982-04","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","","0.0","2,0","6",",0","5",",0","0",",0","","","","","0","1,0","13","1,0","4","1,0","1","1,0","0","1,0","-12.2","1,0,07,","","","","","10.2",",,0,06,","22.8","1,0,19,","","","","","   7.8",",,,0,1,2","   9.4",",,,0,3,2","357.1","1,0","  12.2",",,,0,1,2","  18.3",",,,0,3,2","  -1.7",",,,0,1,2","  -1.1",",,,0,3,2","  -1.1",",,,0,1,2","   0.6",",,,0,3,2","   2.3",",,,0,1,2","   3.1",",,,0,3,2","","","   6.6",",,,0,1,2","   9.8",",,,0,3,2","","","29.0",",,,0","","","5.51","2,0","11.40","1,,,0","-0.38","1,,,0","",""
"USC00127102","1982-06","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","33.3",",0","14",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","7.2",",0,04,","0",",,0,30,+","0",",,0,30,+","36.8",",,0,29,","28.9",",0,09,","","","","","  18.9",",,,0,1,2","  20.6",",,,0,3,2","47.6",",0","  25.6",",,,0,1,2","  30.6",",,,0,3,2","  13.3",",,,0,1,2","  12.8",",,,0,3,2","  17.2",",,,0,1,2","  15.6",",,,0,3,2","  16.0",",,,0,1,2","  15.7",",,,0,3,2","","","  20.3",",,,0,1,2","  25.3",",,,0,3,2","","","134.4",",,,0","0",",,,0","17.86",",0","23.01",",,,0","12.70",",,,0","",""
