"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00097028","2006-11","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","26","4,S","12","4,S","","","33.6","4,S,18,","","","","","32.05","4,,,S","",""
"IDM00097028","2006-12","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","26","5,S","7","5,S","","","33.0","5,S,19,+","","","","","31.62","5,,,S","",""
"IDM00097028","2007-01","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","27","4,S","6","4,S","","","33.0","4,S,19,","","","","","30.76","4,,,S","",""
"IDM00097028","2007-02","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","27","1,S","2","1,S","","","32.7","1,S,12,","","","","","30.45","1,,,S","",""
"IDM00097028","2007-03","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","30","1,S","3","1,S","","","32.6","1,S,13,","","","","","31.25","1,,,S","",""
"IDM00097028","2007-04","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","26","4,S","8","4,S","","","34.0","4,S,24,","","","","","31.88","4,,,S","",""
"IDM00097028","2007-05","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","4","3,S","","","32.4","3,S,25,","","","","","31.58","3,,,S","",""
"IDM00097028","2007-06","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","2,S","28","2,S","0","2,S","","","32.1","2,S,20,","","","","","31.07","2,,,S","",""
"IDM00097028","2007-07","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","30","1,S","7","1,S","","","32.8","1,S,14,+","","","","","31.42","1,,,S","",""
"IDM00097028","2007-08","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","27","4,S","0","4,S","","","31.6","4,S,15,","","","","","30.81","4,,,S","",""
"IDM00097028","2007-09","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","27","3,S","1","3,S","","","32.2","3,S,30,","","","","","31.17","3,,,S","",""
"IDM00097028","2007-10","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","30","1,S","3","1,S","","","32.8","1,S,25,","","","","","31.54","1,,,S","",""
"IDM00097028","2007-12","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","3","3,S","","","32.4","3,S,30,+","","","","","30.51","3,,,S","",""
"IDM00097028","2008-01","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","0","3,S","","","31.8","3,S,28,+","","","","","30.76","3,,,S","",""
"IDM00097028","2008-02","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","25","4,S","1","4,S","","","32.8","4,S,22,","","","","","30.62","4,,,S","",""
"IDM00097028","2008-03","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","27","4,S","1","4,S","","","32.6","4,S,31,","","","","","30.62","4,,,S","",""
"IDM00097028","2008-04","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","2,S","28","2,S","3","2,S","","","34.4","2,S,05,","","","","","31.45","2,,,S","",""
"IDM00097028","2008-05","1.017","120.8","2.0","TOLI TOLI LALOS, ID","243.3","4,S","0","2,S","0","2,S","0","2,S","29","2,S","8","2,S","22.0","2,S,27,+","32.8","2,S,06,","0.0","2,S","27.31","4,S","31.67","2,,,S","22.95","2,,,S"
"IDM00097028","2008-06","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","26","4,S","10","4,S","","","32.3","4,S,19,","","","","","31.14","4,,,S","",""
"IDM00097028","2008-07","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","27","4,S","0","4,S","","","31.4","4,S,09,+","","","","","30.64","4,,,S","",""
"IDM00097028","2008-08","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","27","4,S","0","4,S","","","31.5","4,S,18,","","","","","30.53","4,,,S","",""
"IDM00097028","2008-09","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","5,S","0","5,S","0","2,S","28","2,S","6","2,S","21.6","5,S,10,","33.3","2,S,24,","","","26.98","7,S","31.00","2,,,S","22.96","5,,,S"
"IDM00097028","2009-03","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","3,S","0","3,S","","","","","","","22.0","3,S,29,+","","","","","","","","","22.88","3,,,S"
"IDM00097028","2009-04","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","4,S","0","4,S","","","","","","","22.4","4,S,25,+","","","","","","","","","23.18","4,,,S"
"IDM00097028","2009-07","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","26","5,S","13","5,S","","","33.0","5,S,31,+","","","","","31.98","5,,,S","",""
"IDM00097028","2009-08","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","27","4,S","18","4,S","","","34.0","4,S,02,","","","","","32.35","4,,,S","",""
"IDM00097028","2009-11","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","4,S","0","4,S","0","5,S","25","5,S","11","5,S","21.8","4,S,28,+","33.8","5,S,02,","","","27.29","8,S","31.95","5,,,S","22.63","4,,,S"
"IDM00097028","2010-04","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","5,S","0","5,S","","","","","","","22.0","5,S,07,+","","","","","","","","","22.98","5,,,S"
"IDM00097028","2010-05","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","2,S","0","2,S","","","","","","","22.2","2,S,28,+","","","","","","","","","23.05","2,,,S"
"IDM00097028","2010-06","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","1,S","0","1,S","","","","","","","21.4","1,S,22,","","","","","","","","","22.28","1,,,S"
"IDM00097028","2010-09","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","2,S","0","2,S","","","","","","","21.0","2,S,11,+","","","","","","","","","21.92","2,,,S"
"IDM00097028","2010-10","1.017","120.8","2.0","TOLI TOLI LALOS, ID","230.6","4,S","0","2,S","0","2,S","0","3,S","28","3,S","14","3,S","20.8","2,S,18,","33.0","3,S,11,","0.0","3,S","26.87","4,S","31.69","3,,,S","22.05","2,,,S"
"IDM00097028","2010-11","1.017","120.8","2.0","TOLI TOLI LALOS, ID","214.5","5,S","0","2,S","0","2,S","0","3,S","27","3,S","11","3,S","21.0","2,S,28,+","33.2","3,S,25,+","0.0","3,S","26.96","5,S","31.87","3,,,S","22.04","2,,,S"
"IDM00097028","2010-12","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","4,S","0","4,S","0","5,S","26","5,S","2","5,S","21.2","4,S,14,","33.2","5,S,15,+","","","26.73","8,S","31.06","5,,,S","22.40","4,,,S"
"IDM00097028","2011-01","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","4,S","0","4,S","0","2,S","29","2,S","2","2,S","21.8","4,S,06,+","32.5","2,S,17,","","","26.83","6,S","30.94","2,,,S","22.71","4,,,S"
"IDM00097028","2011-02","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","5,S","0","5,S","0","4,S","24","4,S","1","4,S","21.6","5,S,02,+","32.2","4,S,15,","","","26.45","9,S","30.40","4,,,S","22.50","5,,,S"
"IDM00097028","2011-03","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","5,S","0","5,S","0","4,S","27","4,S","1","4,S","21.6","5,S,26,","32.8","4,S,02,","","","26.71","9,S","30.57","4,,,S","22.86","5,,,S"
"IDM00097028","2011-04","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","0","5,S","0","5,S","0","4,S","26","4,S","2","4,S","22.2","5,S,08,","33.8","4,S,26,","","","27.24","7,S","31.34","4,,,S","23.13","5,,,S"
"IDM00097028","2011-05","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0",",S","31",",S","8",",S","","","33.0",",S,09,+","","","","","31.57",",,,S","",""
"IDM00097028","2011-06","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","29","1,S","1","1,S","","","32.2","1,S,14,","","","","","31.51","1,,,S","",""
"IDM00097028","2011-07","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","27","4,S","4","4,S","","","33.0","4,S,28,","","","","","31.53","4,,,S","",""
"IDM00097028","2011-08","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","30","1,S","10","1,S","","","33.0","1,S,26,","","","","","31.52","1,,,S","",""
"IDM00097028","2011-09","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","2,S","28","2,S","5","2,S","","","32.6","2,S,21,","","","","","31.27","2,,,S","",""
"IDM00097028","2011-10","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","2","3,S","","","32.6","3,S,18,","","","","","31.21","3,,,S","",""
"IDM00097028","2011-12","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","27","4,S","4","4,S","","","33.0","4,S,06,+","","","","","30.82","4,,,S","",""
"IDM00097028","2012-01","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","1","3,S","","","32.2","3,S,09,","","","","","30.74","3,,,S","",""
"IDM00097028","2012-02","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","28","1,S","1","1,S","","","32.5","1,S,25,","","","","","31.09","1,,,S","",""
"IDM00097028","2012-03","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","5","3,S","","","32.6","3,S,20,","","","","","30.64","3,,,S","",""
"IDM00097028","2012-04","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","2,S","28","2,S","3","2,S","","","32.2","2,S,26,+","","","","","31.35","2,,,S","",""
"IDM00097028","2012-05","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","26","5,S","8","5,S","","","33.2","5,S,31,","","","","","31.89","5,,,S","",""
"IDM00097028","2012-06","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","25","5,S","6","5,S","","","35.0","5,S,27,","","","","","31.74","5,,,S","",""
"IDM00097028","2012-10","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","6","3,S","","","32.6","3,S,29,","","","","","31.54","3,,,S","",""
"IDM00097028","2012-11","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","29","1,S","0","1,S","","","32.0","1,S,28,+","","","","","30.89","1,,,S","",""
"IDM00097028","2013-01","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","27","4,S","1","4,S","","","32.2","4,S,12,","","","","","30.60","4,,,S","",""
"IDM00097028","2013-02","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","23","5,S","2","5,S","","","32.4","5,S,22,+","","","","","31.14","5,,,S","",""
"IDM00097028","2013-04","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","26","4,S","4","4,S","","","32.9","4,S,17,","","","","","31.46","4,,,S","",""
"IDM00097028","2014-08","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","26","5,S","2","5,S","","","32.4","5,S,23,","","","","","31.26","5,,,S","",""
"IDM00097028","2015-09","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","25","5,S","20","5,S","","","33.6","5,S,22,","","","","","32.50","5,,,S","",""
"IDM00097028","2016-12","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","26","5,S","11","5,S","","","34.0","5,S,21,+","","","","","31.52","5,,,S","",""
"IDM00097028","2019-02","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","2,S","26","2,S","14","2,S","","","33.8","2,S,18,+","","","","","32.07","2,,,S","",""
"IDM00097028","2020-05","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","26","5,S","16","5,S","","","34.0","5,S,19,+","","","","","32.53","5,,,S","",""
"IDM00097028","2020-08","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","5","3,S","","","33.0","3,S,24,","","","","","31.55","3,,,S","",""
