"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094143","1985-02","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","3",",0","3",",0","0",",0","28",",0","3",",0","21",",0","28",",0","28",",0","0",",0","0",",0","","","","","","","-37.8",",0,01,","533",",,0,21,+","102",",,0,08,","7.1",",,0,08,","0.0",",0,20,","4096.5","0","901.3",",0","12.6",",,,0","204",",,,0","-13.86",",0","-6.02",",,,0","-21.70",",,,0","","","","","","","",""
"USW00094143","1985-03","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","31",",0","4",",0","13",",0","31",",0","19",",0","0",",0","0",",0","","","","","","","-25.6",",0,04,","635",",,0,07,+","127",",,0,27,","8.9",",,0,27,","8.9",",0,24,","4899.6","0","803.1",",0","19.3",",,,0","253",",,,0","-7.57",",0","0.09",",,,0","-15.24",",,,0","","","","","","","",""
"USW00094143","1985-04","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","4",",0","0",",0","0",",0","21",",0","0",",0","9",",0","0",",0","","","","","","","-8.3",",0,03,+","305",",,0,01,","0",",,0,30,+","1.5",",,0,22,","25.0",",0,15,","5244.3","0","344.7",",0","1.5",",,,0","0",",,,0","6.84",",0","15.43",",,,0","-1.74",",,,0","","","","","","","",""
"USW00094143","1985-05","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","18",",0","0",",0","","","","","","","-8.3",",0,13,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,15,","28.3",",0,24,+","5439.2","0","194.9",",0","23.0",",,,0","0",",,,0","12.05",",0","20.93",",,,0","3.17",",,,0","","","","","","","",""
"USW00094143","1985-06","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","25.1","0","25.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","4",",0","","","","","","","1.7",",0,26,+","0",",,0,30,+","0",",,0,30,+","5.8",",,0,27,","33.9",",0,19,","5503.9","0","64.7",",0","10.2",",,,0","0",",,,0","17.01",",0","26.41",",,,0","7.62",",,,0","","","","","","","",""
"USW00094143","1985-07","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","147.3","0","122.2",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","4","","7.2",",0,31,+","0",",,0,31,+","0",",,0,31,+","14.2",",,0,31,","37.2",",0,09,+","3.4","0","3.4",",0","58.3",",,,0","0",",,,0","22.17",",0","32.32",",,,0","12.02",",,,0","","","","","","","",""
"USW00094143","1985-08","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","172.0","0","24.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","","","1.7",",0,09,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,02,","35.6",",0,25,","45.7","0","42.3",",0","0.5",",,,0","0",",,,0","17.77",",0","28.15",",,,0","7.38",",,,0","","","","","","","",""
"USW00094143","1985-09","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","172.0","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","10",",0","0",",0","","","","","2","","-9.4",",0,30,","0",",,0,30,+","0",",,0,30,+","15.5",",,0,09,","26.7",",0,04,","276.2","0","230.5",",0","42.6",",,,0","0",",,,0","10.65",",0","18.28",",,,0","3.02",",,,0","","","","","","","",""
"USW00094143","1985-10","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","172.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","1",",0","0",",0","","","","","","","-10.0",",0,10,","0",",T,0,09,","5",",,0,09,","4.3",",,0,22,","21.1",",0,05,","691.8","0","415.6",",0","7.1",",,,0","5",",,,0","4.93",",0","13.79",",,,0","-3.94",",,,0","","","","","","","",""
"USW00094143","1985-11","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","172.0","0","0.0",",0","6",",0","5",",0","0",",0","20",",0","5",",0","7",",0","30",",0","22",",0","0",",0","0",",0","","","","","","","-29.4",",0,23,","229",",,0,30,","76",",,0,11,","9.7",",,0,11,","15.6",",0,04,","1437.4","0","745.6",",0","27.2",",,,0","240",",,,0","-6.52",",0","-0.69",",,,0","-12.35",",,,0","","","","","","","",""
"USW00094143","1985-12","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","172.0","0","0.0",",0","3",",0","2",",0","0",",0","31",",0","2",",0","21",",0","31",",0","29",",0","0",",0","0",",0","","","","","","","-30.6",",0,11,","330",",,0,08,+","76",",,0,03,","7.9",",,0,03,","2.8",",0,03,","2396.1","0","958.7",",0","16.1",",,,0","140",",,,0","-12.59",",0","-6.21",",,,0","-18.97",",,,0","","","","","","","",""
"USW00094143","1986-01","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","31",",0","2",",0","13",",0","31",",0","24",",0","0",",0","0",",0","","","","","","","-24.4",",0,04,","356",",,0,06,+","30",",,0,02,","3.8",",,0,02,","5.0",",0,30,+","3219.4","0","823.3",",0","8.0",",,,0","60",",,,0","-8.23",",0","-1.85",",,,0","-14.60",",,,0","","","","","","","",""
"USW00094143","1986-02","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","9",",0","6",",0","0",",0","22",",0","1",",0","5",",0","25",",0","9",",0","0",",0","0",",0","","","","","","","-26.7",",0,07,","229",",,0,13,+","51",",,0,06,","20.1",",,0,18,","15.0",",0,28,","3815.0","0","595.6",",0","60.0",",,,0","64",",,,0","-2.94",",0","2.40",",,,0","-8.28",",,,0","","","","","","","",""
"USW00094143","1986-03","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","3",",0","0",",0","","","","","","","-6.7",",0,06,+","0",",T,0,10,","10",",,0,10,","12.7",",,0,11,","22.8",",0,28,","4239.5","0","424.5",",0","31.1",",,,0","10",",,,0","4.64",",0","12.25",",,,0","-2.97",",,,0","","","","","","","",""
"USW00094143","1986-04","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","3",",0","0",",0","","","","","","","-8.3",",0,01,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,02,","24.4",",0,21,","4623.0","0","383.5",",0","31.8",",,,0","0",",,,0","5.55",",0","12.75",",,,0","-1.65",",,,0","","","","","","","",""
"USW00094143","1986-05","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","4.2","0","4.2",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","14",",0","1",",0","","","","","","","-5.6",",0,23,+","0",",,0,31,+","0",",,0,31,+","12.4",",,0,05,","32.2",",0,31,","4869.8","0","246.8",",0","37.5",",,,0","0",",,,0","10.51",",0","19.24",",,,0","1.78",",,,0","","","","","","","",""
"USW00094143","1986-06","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","32.8","0","28.6",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","","","","","","","2.2",",0,20,+","0",",,0,30,+","0",",,0,30,+","6.1",",,0,05,","34.4",",0,24,","4907.8","0","38.0",",0","18.8",",,,0","0",",,,0","18.02",",0","28.26",",,,0","7.78",",,,0","","","","","","","",""
"USW00094143","1986-07","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","64.9","0","32.1",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","30",",0","3",",0","","","","","","","-2.2",",0,06,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,22,","35.6",",0,02,","30.4","0","30.4",",0","12.2",",,,0","0",",,,0","18.39",",0","28.32",",,,0","8.45",",,,0","","","","","","","",""
"USW00094143","1986-08","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","137.2","0","72.3",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","","","","","","","5.6",",0,22,+","0",",,0,31,+","0",",,0,31,+","14.5",",,0,23,","36.7",",0,18,","41.2","0","10.8",",0","28.2",",,,0","0",",,,0","20.32",",0","31.32",",,,0","9.32",",,,0","","","","","","","",""
"USW00094143","1986-09","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","137.2","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","12",",0","0",",0","","","","","","","-6.7",",0,29,","0",",,0,30,+","0",",,0,30,+","11.2",",,0,09,","31.1",",0,05,","263.1","0","221.9",",0","38.0",",,,0","0",",,,0","10.94",",0","18.74",",,,0","3.13",",,,0","","","","","","","",""
"USW00094143","1986-10","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","137.2","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","4",",0","0",",0","","","","","","","-11.1",",0,12,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,21,","22.2",",0,09,+","620.9","0","357.8",",0","17.0",",,,0","0",",,,0","6.79",",0","16.59",",,,0","-3.01",",,,0","","","","","","","",""
"USW00094143","1986-11","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","137.2","0","0.0",",0","3",",0","1",",0","0",",0","3",",0","1",",0","0",",0","28",",0","3",",0","0",",0","0",",0","","","","","","","-17.2",",0,10,","25",",,0,10,+","38",",,0,08,","3.0",",,0,08,","14.4",",0,05,+","1166.4","0","545.5",",0","4.3",",,,0","38",",,,0","0.15",",0","6.92",",,,0","-6.62",",,,0","","","","","","","",""
"USW00094143","1986-12","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","137.2","0","0.0",",0","1","2,0","0","2,0","0","2,0","","","","","10",",0","31",",0","11",",0","0",",0","0",",0","","","","","","","-21.7",",0,31,","","","","","0.5","2,,0,05,","6.7",",0,15,+","1944.1","0","777.7",",0","0.5","2,,,0","","","-6.75",",0","1.72",",,,0","-15.23",",,,0","","","","","","","",""
"USW00094143","1987-01","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0","1,0","4","1,0","1","1,0","0","1,0","19",",0","0","1,0","18","1,0","30","1,0","21",",0","0",",0","0",",0","","","","","","","-27.2","1,0,17,+","51",",,0,22,+","20","1,,0,04,","13.2","1,,0,28,","7.8",",0,26,","2776.9","0","832.8",",0","16.5","1,,,0","33","1,,,0","-9.38","1,0","-1.75",",,,0","-17.01","1,,,0","","","","","","","",""
"USW00094143","1987-02","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","6",",0","1",",0","2",",0","28",",0","3",",0","0",",0","0",",0","","","","","","","-23.3",",0,26,","51",",,0,25,+","51",",,0,23,","6.6",",,0,13,","11.1",",0,12,","3346.2","0","569.3",",0","9.6",",,,0","51",",,,0","-2.00",",0","4.38",",,,0","-8.38",",,,0","","","","","","","",""
"USW00094143","1987-03","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","0",",0","0",",0","","","","","","","-12.2",",0,29,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,18,","18.3",",0,31,","3841.9","0","495.7",",0","4.5",",,,0","0",",,,0","2.34",",0","9.08",",,,0","-4.40",",,,0","","","","","","","",""
"USW00094143","1987-04","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","14",",0","0",",0","","","","","","","-10.0",",0,13,","0",",T,0,19,","20",",,0,19,","5.3",",,0,19,","27.8",",0,27,+","4103.3","0","261.4",",0","10.2",",,,0","20",",,,0","9.62",",0","20.35",",,,0","-1.11",",,,0","","","","","","","",""
"USW00094143","1987-05","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.6","0","0.6",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","14",",0","0",",0","","","","","","","-2.2",",0,04,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,16,","30.0",",0,15,","4274.5","0","171.2",",0","49.7",",,,0","0",",,,0","12.83",",0","21.45",",,,0","4.21",",,,0","","","","","","","",""
"USW00094143","1987-06","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","24.4","0","23.8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","28",",0","5",",0","","","","","","","-2.2",",0,02,","0",",,0,30,+","0",",,0,30,+","7.9",",,0,07,","33.3",",0,26,+","4335.3","0","60.8",",0","19.4",",,,0","0",",,,0","17.10",",0","27.05",",,,0","7.14",",,,0","","","","","","","",""
"USW00094143","1987-07","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","78.3","0","53.9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","","","","","","","1.7",",0,19,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,21,","36.1",",0,15,","40.5","0","40.5",",0","55.0",",,,0","0",",,,0","18.76",",0","28.09",",,,0","9.44",",,,0","","","","","","","",""
"USW00094143","1987-08","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","105.5","0","27.2",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","31",",0","10",",0","","","","","","","0.0",",0,17,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,24,","35.0",",0,04,","79.4","0","38.9",",0","5.4",",,,0","0",",,,0","17.95",",0","29.13",",,,0","6.77",",,,0","","","","","","","",""
"USW00094143","1987-09","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","109.4","0","3.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","27",",0","5",",0","","","","","","","-5.0",",0,28,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","35.0",",0,01,","192.4","0","113.0",",0","0.0",",,,0","0",",,,0","14.70",",0","27.30",",,,0","2.09",",,,0","","","","","","","",""
"USW00094143","1987-10","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","109.4","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","11",",0","0",",0","","","","","","","-11.1",",0,20,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,24,","29.4",",0,01,","508.0","0","315.6",",0","2.8",",,,0","0",",,,0","8.15",",0","20.37",",,,0","-4.07",",,,0","","","","","","","",""
"USW00094143","1987-11","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","109.4","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","0",",0","0",",0","","","","","","","-15.6",",0,30,","0",",,0,30,+","0",",,0,30,+","5.8",",,0,01,","14.4",",0,05,","1052.0","0","544.0",",0","18.4",",,,0","0",",,,0","0.20",",0","6.62",",,,0","-6.22",",,,0","","","","","","","",""
"USW00094143","1987-12","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","109.4","0","0.0",",0","9",",0","1",",0","0",",0","4",",0","2",",0","10",",0","30",",0","18",",0","0",",0","0",",0","","","","","","","-22.2",",0,25,+","51",",,0,31,+","41",",,0,30,","3.6",",,0,08,","11.1",",0,06,","1814.8","0","762.8",",0","10.7",",,,0","92",",,,0","-6.27",",0","0.39",",,,0","-12.94",",,,0","","","","","","","",""
"USW00094143","1988-01","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","7",",0","2",",0","0",",0","27",",0","2",",0","15",",0","31",",0","24",",0","0",",0","0",",0","","","","","","","-32.2",",0,19,","102",",,0,26,+","51",",,0,15,","4.6",",,0,15,","6.7",",0,28,","2691.7","0","876.9",",0","12.8",",,,0","127",",,,0","-9.95",",0","-2.37",",,,0","-17.54",",,,0","","","","","","","",""
"USW00094143","1988-02","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","6",",0","29",",0","6",",0","0",",0","0",",0","","","","","","","-22.2",",0,05,+","25",",,0,08,+","0",",,0,29,+","0.0",",,0,29,+","13.9",",0,29,","3324.7","0","633.0",",0","0.0",",,,0","0",",,,0","-3.49",",0","4.37",",,,0","-11.36",",,,0","","","","","","","",""
"USW00094143","1988-03","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","","","","","-14.4",",0,12,","0",",T,0,14,+","8",",,0,14,","0.8",",,0,14,+","17.8",",0,26,","3874.7","0","550.0",",0","2.1",",,,0","13",",,,0","0.59",",0","8.47",",,,0","-7.29",",,,0","","","","","","","",""
"USW00094143","1988-04","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","7",",0","0",",0","","","","","","","-12.8",",0,10,","0",",,0,30,+","0",",,0,30,+","13.7",",,0,20,","25.0",",0,12,","4225.9","0","351.2",",0","32.5",",,,0","0",",,,0","6.63",",0","15.88",",,,0","-2.63",",,,0","","","","","","","",""
"USW00094143","1988-05","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.8","0","0.8",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","15",",0","0",",0","","","","","","","-7.2",",0,02,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,30,","30.6",",0,23,+","4456.5","0","230.6",",0","14.3",",,,0","0",",,,0","10.92",",0","20.23",",,,0","1.62",",,,0","","","","","","","",""
"USW00094143","1988-06","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","76.9","0","76.1",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","28",",0","13",",0","","","","","2","","0.0",",0,08,","0",",,0,30,+","0",",,0,30,+","2.0",",,0,24,","37.8",",0,25,+","4496.2","0","39.7",",0","3.3",",,,0","0",",,,0","19.55",",0","30.24",",,,0","8.86",",,,0","","","","","","","",""
"USW00094143","1988-07","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","200.7","0","123.8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","","","0.6",",0,07,","0",",,0,31,+","0",",,0,31,+","1.0",",,0,27,","37.8",",0,21,","3.3","0","3.3",",0","1.0",",,,0","0",",,,0","22.22",",0","33.83",",,,0","10.61",",,,0","","","","","","","",""
"USW00094143","1988-08","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","241.5","0","40.8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","","","","","0.6",",0,22,","0",",,0,31,+","0",",,0,31,+","1.0",",,0,12,","37.2",",0,25,","11.1","0","7.8",",0","1.0",",,,0","0",",,,0","19.40",",0","31.47",",,,0","7.33",",,,0","","","","","","","",""
"USW00094143","1988-09","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","252.1","0","10.6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","20",",0","6",",0","","","","","","","-5.0",",0,18,","0",",,0,30,+","0",",,0,30,+","4.3",",,0,20,","33.9",",0,02,","170.5","0","159.4",",0","5.9",",,,0","0",",,,0","13.38",",0","23.76",",,,0","2.99",",,,0","","","","","","","",""
"USW00094143","1988-10","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","252.1","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","13",",0","0",",0","","","","","","","-7.2",",0,31,+","0",",,0,31,+","0",",,0,31,+","0.3",",,0,19,","28.3",",0,02,","410.6","0","240.1",",0","0.3",",,,0","0",",,,0","10.59",",0","22.07",",,,0","-0.90",",,,0","","","","","","","",""
"USW00094143","1988-11","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","252.1","0","0.0",",0","9",",0","7",",0","0",",0","18",",0","5",",0","1",",0","28",",0","10",",0","0",",0","0",",0","","","","","","","-17.8",",0,27,","178",",,0,19,+","89",",,0,13,","9.1",",,0,23,","18.3",",0,01,","1021.8","0","611.2",",0","44.1",",,,0","275",",,,0","-2.04",",0","3.28",",,,0","-7.37",",,,0","","","","","","","",""
"USW00094143","1988-12","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","252.1","0","0.0",",0","","","","","","","31",",0","","","13",",0","31",",0","25",",0","0",",0","0",",0","","","","","","","-33.3",",0,27,","254",",,0,31,+","","","","","3.9",",0,03,","1908.9","0","887.1",",0","","","","","-10.28",",0","-4.31",",,,0","-16.25",",,,0","","","","","","","",""
"USW00094143","1989-01","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","31",",0","2",",0","22",",0","31",",0","28",",0","0",",0","0",",0","","","","","","","-30.6",",0,07,","356",",,0,17,+","46",",,0,08,","3.6",",,0,08,+","4.4",",0,31,","2874.8","0","965.9",",0","8.0",",,,0","100",",,,0","-12.83",",0","-5.63",",,,0","-20.02",",,,0","","","","","","","",""
"USW00094143","1989-02","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","28",",0","2",",0","13",",0","28",",0","17",",0","0",",0","0",",0","","","","","","","-32.8",",0,07,","406",",,0,22,+","76",",,0,19,","5.6",",,0,19,","5.0",",0,19,","3684.5","0","809.7",",0","9.7",",,,0","132",",,,0","-10.59",",0","-3.75",",,,0","-17.42",",,,0","","","","","","","",""
"USW00094143","1989-03","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","9",",0","2",",0","0",",0","16",",0","1",",0","1",",0","27",",0","3",",0","0",",0","0",",0","","","","","","","-20.0",",0,04,","356",",,0,06,+","38",",,0,19,","4.3",",,0,08,","12.8",",0,12,","4257.7","0","573.2",",0","15.7",",,,0","51",",,,0","-0.16",",0","5.03",",,,0","-5.35",",,,0","","","","","","","",""
"USW00094143","1989-04","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","11",",0","0",",0","","","","","","","-11.1",",0,10,","0",",,0,30,+","0",",,0,30,+","4.3",",,0,23,","26.1",",0,20,+","4561.0","0","303.3",",0","7.9",",,,0","0",",,,0","8.22",",0","16.86",",,,0","-0.42",",,,0","","","","","","","",""
"USW00094143","1989-05","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","0.3","0","0.3",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","13",",0","0",",0","","","","","","","-4.4",",0,26,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,15,","28.3",",0,06,","4806.2","0","245.2",",0","19.1",",,,0","0",",,,0","10.43",",0","19.46",",,,0","1.40",",,,0","","","","","","","",""
"USW00094143","1989-06","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","6.1","0","5.8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","1",",0","","","","","","","-3.3",",0,21,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,24,","32.2",",0,15,","4907.8","0","101.6",",0","30.7",",,,0","0",",,,0","15.14",",0","24.98",",,,0","5.30",",,,0","","","","","","","",""
"USW00094143","1989-07","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","123.1","0","117.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","","","3.9",",0,03,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,30,","37.2",",0,19,+","2.2","0","2.2",",0","8.3",",,,0","0",",,,0","22.04",",0","33.53",",,,0","10.54",",,,0","","","","","","","",""
"USW00094143","1989-08","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","158.1","0","35.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","","","","","","","0.6",",0,26,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,12,","35.0",",0,07,","56.4","0","54.2",",0","10.4",",,,0","0",",,,0","17.71",",0","27.85",",,,0","7.58",",,,0","","","","","","","",""
"USW00094143","1989-09","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","158.1","0","0.0",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","25",",0","0",",0","","","","","","","-3.9",",0,13,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,27,","30.6",",0,16,","180.6","0","124.2",",0","47.3",",,,0","0",",,,0","14.19",",0","25.00",",,,0","3.39",",,,0","","","","","","","",""
"USW00094143","1989-10","43.53252","-112.94793","1505.1","IDAHO FALLS 46 W, ID US","158.1","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","4",",0","0",",0","","","","","","","-8.9",",0,30,+","0",",T,0,28,","5",",,0,28,","2.5",",,0,27,","24.4",",0,10,","531.7","0","351.1",",0","7.3",",,,0","5",",,,0","7.01",",0","14.93",",,,0","-0.92",",,,0","","","","","","","",""
