"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023034","1981-01","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","1",",0","1",",0","0",",0","16",",0","1",",0","5",",0","0",",0","10","","","","","","-3.9",",0,15,","51",",,0,19,","46",",,0,18,","20.8",",,0,08,","24.4",",0,28,","865.1","0","","","332.0",",0","","","","","","","","","","","29.8",",,,0","46",",,,0","7.62",",0","14.09",",,,0","1.16",",,,0","","","200",",X","","","","","180",",X","13.0",",X","","","","","18.0",",X"
"USW00023034","1981-02","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","0.3","0","0.3",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","7",",0","0",",0","8","","1","","","","-12.2",",0,11,","0",",T,0,11,","0",",T,0,10,","15.0",",,0,28,","27.2",",0,20,","1097.0","0","","","231.9",",0","","","","","","","","","","","17.3",",,,0","0",",T,,0","10.06",",0","16.76",",,,0","3.37",",,,0","","","180",",X","","","","","180",",X","13.0",",X","","","","","20.6",",X"
"USW00023034","1981-03","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1.2","0","0.9",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","12",",0","0",",0","10","","1","","3","","-1.1",",0,19,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,11,","28.3",",0,30,","1284.2","0","","","187.2",",0","","","","","","","","","","","71.3",",,,0","0",",,,0","12.32",",0","18.68",",,,0","5.96",",,,0","","","270",",X","","","","","270",",X","15.6",",X","","","","","25.2",",X"
"USW00023034","1981-04","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","60.5","0","59.3",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","7","","1","","2","","2.2",",0,05,","0",",,0,30,+","0",",,0,30,+","37.6",",,0,14,","30.0",",0,30,","1320.9","0","","","36.7",",0","","","","","","","","","","","89.2",",,,0","0",",,,0","19.09",",0","25.42",",,,0","12.75",",,,0","","","360",",X","","","","","360",",X","15.6",",X","","","","","20.0",",X"
"USW00023034","1981-05","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","168.5","0","108.0",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","3","","","","4","","4.4",",0,11,","0",",,0,31,+","0",",,0,31,+","54.4",",,0,15,","37.2",",0,27,","1331.2","0","","","10.3",",0","","","","","","","","","","","119.4",",,,0","0",",,,0","21.49",",0","27.90",",,,0","15.07",",,,0","","","40",",X","","","","","270",",X","11.2",",X","","","","","18.0",",X"
"USW00023034","1981-06","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","381.4","0","212.9",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","2","","","","3","","13.9",",0,05,","0",",,0,30,+","0",",,0,30,+","25.7",",,0,15,","36.1",",0,09,+","1331.2","0","","","0.0",",0","","","","","","","","","","","50.2",",,,0","0",",,,0","25.43",",0","31.31",",,,0","19.55",",,,0","","","180",",X","","","","","90",",X","13.0",",X","","","","","18.0",",X"
"USW00023034","1981-07","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","674.9","0","293.5",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","3","","18.3",",0,12,","0",",,0,31,+","0",",,0,31,+","58.7",",,0,04,","37.8",",0,23,","0.0","0","","","0.0",",0","","","","","","","","","","","68.1",",,,0","0",",,,0","27.80",",0","34.45",",,,0","21.15",",,,0","","","30",",X","","","","","45",",X","17.9",",X","","","","","25.2",",X"
"USW00023034","1981-08","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","933.2","0","258.3",",0","3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","6","","","","4","","14.4",",0,21,","0",",,0,31,+","0",",,0,31,+","27.7",",,0,16,","37.8",",0,02,","0.0","0","","","0.0",",0","","","","","","","","","","","31.3",",,,0","0",",,,0","26.67",",0","33.58",",,,0","19.75",",,,0","","","70",",X","","","","","45",",X","13.4",",X","","","","","17.5",",X"
"USW00023034","1981-09","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1092.2","0","159.0",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","3","","5.6",",0,19,","0",",,0,30,+","0",",,0,30,+","31.2",",,0,08,","33.3",",0,26,+","5.0","0","","","5.0",",0","","","","","","","","","","","69.1",",,,0","0",",,,0","23.47",",0","30.26",",,,0","16.67",",,,0","","","340",",X","","","","","360",",X","23.2",",X","","","","","33.9",",X"
"USW00023034","1981-10","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1161.7","0","69.5",",0","10",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","8","","","","4","","2.2",",0,27,+","0",",,0,31,+","0",",,0,31,+","67.3",",,0,13,","31.7",",0,03,","81.1","0","","","76.1",",0","","","","","","","","","","","220.5",",,,0","0",",,,0","18.12",",0","23.66",",,,0","12.58",",,,0","","","290",",X","","","","","180",",X","13.0",",X","","","","","19.0",",X"
"USW00023034","1981-11","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1164.7","0","3.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","14",",0","0",",0","4","","1","","","","-3.3",",0,20,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,30,+","29.4",",0,18,","242.0","0","","","160.9",",0","","","","","","","","","","","0.0",",T,,0","0",",,,0","13.07",",0","21.54",",,,0","4.61",",,,0","","","250",",X","","","","","270",",X","13.0",",X","","","","","18.0",",X"
"USW00023034","1981-12","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1164.7","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","8",",0","0",",0","7","","3","","","","-8.9",",0,18,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,13,","28.3",",0,21,","522.1","0","","","280.1",",0","","","","","","","","","","","0.5",",,,0","0",",,,0","9.30",",0","17.52",",,,0","1.08",",,,0","","","300",",X","","","","","315",",X","15.6",",X","","","","","19.5",",X"
"USW00023034","1982-01","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","3",",0","1",",0","0",",0","18",",0","2",",0","11",",0","0",",0","2","","1","","2","","-15.0",",0,11,","127",",,0,14,","173",",,0,13,","15.7",",,0,13,","27.2",",0,18,","849.5","0","  13.9",",,,0,0,2","327.4",",0","  16.1",",,,0,0,2","   4.4",",,,0,0,2","   7.2",",,,0,0,2","   9.5",",,,0,0,2","  12.1",",,,0,0,2","26.8",",,,0","173",",,,0","7.77",",0","15.83",",,,0","-0.28",",,,0","","","280",",X","","","","","270",",X","17.9",",X","","","","","27.2",",X"
"USW00023034","1982-02","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","2.0","0","2.0",",0","7",",0","2",",0","1",",0","0",",0","0",",0","0",",0","15",",0","3",",0","7",",0","0",",0","7","","1","","1","","-10.6",",0,06,","0",",T,0,07,+","0",",T,0,26,+","29.2",",,0,25,","27.8",",0,23,","1149.1","0","  15.0",",,,0,0,2","299.6",",0","  18.3",",,,0,0,2","   4.4",",,,0,0,2","   6.7",",,,0,0,2","   9.6",",,,0,0,2","  12.7",",,,0,0,2","38.9",",,,0","0",",T,,0","7.70",",0","14.76",",,,0","0.65",",,,0","","","30",",X","","","","","270",",X","11.6",",X","","","","","17.5",",X"
"USW00023034","1982-03","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","25.0","0","23.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","20",",0","0",",0","7","","1","","3","","-4.4",",0,07,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,21,","31.7",",0,12,","1274.1","0","  20.6",",,,0,0,2","125.0",",0","  23.9",",,,0,0,2","   8.3",",,,0,0,2","  12.8",",,,0,0,2","  14.5",",,,0,0,2","  17.7",",,,0,0,2","10.2",",,,0","0",",,,0","15.04",",0","22.04",",,,0","8.05",",,,0","","","170",",X","","","","","180",",X","16.1",",X","","","","","22.6",",X"
"USW00023034","1982-04","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","72.2","0","47.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","7",",0","7","","","","4","","0.0",",0,11,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,22,","35.6",",0,12,","1346.3","0","  22.2",",,,0,0,2","72.2",",0","  27.8",",,,0,0,2","  14.4",",,,0,0,2","  16.7",",,,0,0,2","  18.5",",,,0,0,2","  22.8",",,,0,0,2","21.0",",,,0","0",",,,0","17.50",",0","24.86",",,,0","10.14",",,,0","","","280",",X","","","","","270",",X","16.5",",X","","","","","23.6",",X"
"USW00023034","1982-05","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","163.3","0","91.1",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","6","","","","10","","2.8",",0,07,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,05,","34.4",",0,29,","1358.2","0","  25.6",",,,0,0,2","11.9",",0","  31.1",",,,0,0,2","  15.6",",,,0,0,2","  20.0",",,,0,0,2","  21.4",",,,0,0,2","  25.9",",,,0,0,2","105.9",",,,0","0",",,,0","20.89",",0","27.15",",,,0","14.62",",,,0","","","300",",X","","","","","270",",X","16.5",",X","","","","","27.8",",X"
"USW00023034","1982-06","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","377.1","0","213.8",",0","7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","3","","","","8","","9.4",",0,01,","0",",,0,30,+","0",",,0,30,+","44.2",",,0,27,","35.0",",0,29,+","1358.5","0","  27.8",",,,0,0,2","0.3",",0","  33.9",",,,0,0,2","  22.2",",,,0,0,2","  26.7",",,,0,0,2","  25.6",",,,0,0,2","  30.6",",,,0,0,2","152.6",",,,0","0",",,,0","25.45",",0","31.53",",,,0","19.37",",,,0","","","270",",X","","","","","360",",X","14.3",",X","","","","","23.1",",X"
"USW00023034","1982-07","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","690.5","0","313.4",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","5","","18.3",",0,13,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,02,","37.2",",0,29,+","0.0","0","  31.1",",,,0,0,2","0.0",",0","  36.1",",,,0,0,2","  26.1",",,,0,0,2","  29.4",",,,0,0,2","  28.4",",,,0,0,2","  33.5",",,,0,0,2","9.0",",,,0","0",",,,0","28.44",",0","34.75",",,,0","22.13",",,,0","","","340",",X","","","","","315",",X","10.7",",X","","","","","21.6",",X"
"USW00023034","1982-08","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1028.0","0","337.5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","3","","","","2","","19.4",",0,21,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,08,","38.3",",0,27,","0.0","0","  31.7",",,,0,0,2","0.0",",0","  36.7",",,,0,0,2","  26.7",",,,0,0,2","  30.0",",,,0,0,2","  29.8",",,,0,0,2","  34.6",",,,0,0,2","11.7",",,,0","0",",,,0","29.22",",0","35.88",",,,0","22.56",",,,0","","","360",",X","","","","","360",",X","15.6",",X","","","","","29.8",",X"
"USW00023034","1982-09","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1233.8","0","205.8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","2","","","","2","","8.3",",0,22,","0",",,0,30,+","0",",,0,30,+","1.8",",,0,19,","36.7",",0,27,","0.0","0","  30.6",",,,0,0,2","0.0",",0","  34.4",",,,0,0,2","  24.4",",,,0,0,2","  28.3",",,,0,0,2","  27.8",",,,0,0,2","  31.4",",,,0,0,2","2.3",",,,0","0",",,,0","25.19",",0","32.47",",,,0","17.91",",,,0","","","10",",X","","","","","360",",X","13.0",",X","","","","","19.0",",X"
"USW00023034","1982-10","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1310.6","0","76.8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","2","","1","","3","","2.2",",0,29,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,12,","33.9",",0,02,","60.7","0","  27.2",",,,0,0,2","60.7",",0","  31.1",",,,0,0,2","  16.7",",,,0,0,2","  19.4",",,,0,0,2","  20.8",",,,0,0,2","  25.1",",,,0,0,2","32.1",",,,0","0",",,,0","18.85",",0","25.89",",,,0","11.82",",,,0","","","190",",X","","","","","315",",X","13.9",",X","","","","","22.6",",X"
"USW00023034","1982-11","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1322.8","0","12.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","16",",0","0",",0","6","","1","","","","-6.7",",0,15,","0",",T,0,25,","0",",,0,30,+","16.3",",,0,26,","27.8",",0,22,","251.6","0","  20.6",",,,0,0,2","190.9",",0","  23.9",",,,0,0,2","   8.3",",,,0,0,2","  10.0",",,,0,0,2","  14.8",",,,0,0,2","  17.5",",,,0,0,2","28.3",",,,0","0",",,,0","12.38",",0","18.96",",,,0","5.80",",,,0","","","190",",X","","","","","180",",X","13.9",",X","","","","","20.6",",X"
"USW00023034","1982-12","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1322.8","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","7",",0","0",",0","9","","1","","","","-6.7",",0,29,","0",",T,0,27,","0",",T,0,26,+","5.1",",,0,09,","25.6",",0,01,","582.6","0","  12.8",",,,0,0,2","331.0",",0","  16.1",",,,0,0,2","   6.7",",,,0,0,2","   8.3",",,,0,0,2","   9.2",",,,0,0,2","  12.0",",,,0,0,2","23.2",",,,0","0",",T,,0","7.66",",0","14.24",",,,0","1.07",",,,0","","","270",",X","","","","","270",",X","13.4",",X","","","","","18.5",",X"
"USW00023034","1983-01","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","0.0","0","0.0",",0","7",",0","3",",0","1",",0","2",",0","2",",0","0",",0","17",",0","0",",0","4",",0","0",",0","10","","3","","","","-5.6",",0,23,+","25",",,0,21,+","48",",,0,21,","26.7",",,0,20,","22.8",",0,06,","926.3","0","  10.6",",,,0,0,2","343.7",",0","  13.9",",,,0,0,2","   5.6",",,,0,0,2","   6.7",",,,0,0,2","   7.6",",,,0,0,2","  10.3",",,,0,0,2","52.5",",,,0","73",",,,0","7.25",",0","14.65",",,,0","-0.16",",,,0","","","190",",X","","","","","180",",X","13.4",",X","","","","","20.6",",X"
"USW00023034","1983-02","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","6",",0","0",",0","8","","2","","3","","-6.1",",0,03,","0",",,0,28,+","0",",,0,28,+","4.3",",,0,15,","27.2",",0,19,","1179.1","0","  12.8",",,,0,0,2","252.8",",0","  16.7",",,,0,0,2","   7.2",",,,0,0,2","   9.4",",,,0,0,2","  10.1",",,,0,0,2","  13.3",",,,0,0,2","10.7",",,,0","0",",,,0","9.31",",0","16.85",",,,0","1.76",",,,0","","","300",",X","","","","","270",",X","14.3",",X","","","","","19.5",",X"
"USW00023034","1983-03","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","6.7","0","6.7",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","1",",0","7","","2","","4","","-0.6",",0,28,+","0",",,0,31,+","0",",,0,31,+","10.7",",,0,25,","32.2",",0,31,","1331.1","0","  17.2",",,,0,0,2","152.0",",0","  21.1",",,,0,0,2","  11.1",",,,0,0,2","  12.2",",,,0,0,2","  13.6",",,,0,0,2","  17.8",",,,0,0,2","30.7",",,,0","0",",,,0","13.65",",0","21.15",",,,0","6.15",",,,0","","","300",",X","","","","","315",",X","20.6",",X","","","","","28.3",",X"
"USW00023034","1983-04","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","53.9","0","47.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","23",",0","2",",0","1","","","","2","","-2.2",",0,09,","0",",,0,30,+","0",",,0,30,+","11.4",",,0,22,","33.3",",0,30,","1425.0","0","  23.3",",,,0,0,2","93.9",",0","  29.4",",,,0,0,2","  10.0",",,,0,0,2","  13.9",",,,0,0,2","  17.1",",,,0,0,2","  22.5",",,,0,0,2","20.6",",,,0","0",",,,0","16.78",",0","24.96",",,,0","8.59",",,,0","","","290",",X","","","","","315",",X","21.5",",X","","","","","32.9",",X"
"USW00023034","1983-05","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","190.7","0","136.8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","4","","","","2","","5.6",",0,04,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,30,","35.6",",0,22,","1433.3","0","  27.2",",,,0,0,2","8.3",",0","  32.2",",,,0,0,2","  20.6",",,,0,0,2","  25.0",",,,0,0,2","  24.1",",,,0,0,2","  28.8",",,,0,0,2","13.2",",,,0","0",",,,0","22.48",",0","30.37",",,,0","14.59",",,,0","","","20",",X","","","","","360",",X","14.3",",X","","","","","23.6",",X"
"USW00023034","1983-06","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","385.9","0","195.2",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","14",",0","3","","","","10","","11.1",",0,07,+","0",",,0,30,+","0",",,0,30,+","34.8",",,0,04,","38.3",",0,03,","1435.0","0","  28.3",",,,0,0,2","1.7",",0","  33.9",",,,0,0,2","  19.4",",,,0,0,2","  21.1",",,,0,0,2","  24.4",",,,0,0,2","  29.6",",,,0,0,2","94.5",",,,0","0",",,,0","24.79",",0","31.30",",,,0","18.27",",,,0","","","10",",X","","","","","360",",X","20.6",",X","","","","","30.8",",X"
"USW00023034","1983-07","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","681.8","0","295.9",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","1","","","","3","","16.7",",0,13,","0",",,0,31,+","0",",,0,31,+","15.0",",,0,05,","38.3",",0,26,","0.0","0","  30.6",",,,0,0,2","0.0",",0","  36.1",",,,0,0,2","  25.6",",,,0,0,2","  28.3",",,,0,0,2","  28.4",",,,0,0,2","  33.3",",,,0,0,2","30.0",",,,0","0",",,,0","27.88",",0","34.21",",,,0","21.54",",,,0","","","350",",X","","","","","180",",X","12.5",",X","","","","","16.4",",X"
"USW00023034","1983-08","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","975.4","0","293.6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","1","","","","3","","17.2",",0,06,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,13,+","38.3",",0,31,","0.0","0","  31.7",",,,0,0,2","0.0",",0","  36.1",",,,0,0,2","  28.9",",,,0,0,2","  32.8",",,,0,0,2","  30.3",",,,0,0,2","  34.6",",,,0,0,2","0.9",",,,0","0",",,,0","27.80",",0","35.00",",,,0","20.61",",,,0","","","170",",X","","","","","135",",X","11.2",",X","","","","","15.4",",X"
"USW00023034","1983-09","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1186.6","0","211.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","","","1","","6.7",",0,22,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,29,+","36.1",",0,12,+","3.9","0","  32.2",",,,0,0,2","3.9",",0","  36.7",",,,0,0,2","  23.3",",,,0,0,2","  27.8",",,,0,0,2","  28.5",",,,0,0,2","  32.4",",,,0,0,2","0.0",",T,,0","0",",,,0","25.24",",0","32.13",",,,0","18.36",",,,0","","","10",",X","","","","","360",",X","13.4",",X","","","","","15.4",",X"
"USW00023034","1983-10","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1288.0","0","101.4",",0","5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","5","","1","","3","","4.4",",0,13,","0",",,0,31,+","0",",,0,31,+","45.5",",,0,20,","35.0",",0,05,","16.5","0","  27.2",",,,0,0,2","12.6",",0","  31.1",",,,0,0,2","  16.1",",,,0,0,2","  20.6",",,,0,0,2","  21.9",",,,0,0,2","  25.8",",,,0,0,2","88.3",",,,0","0",",,,0","21.20",",0","27.95",",,,0","14.45",",,,0","","","270",",X","","","","","270",",X","13.9",",X","","","","","19.5",",X"
"USW00023034","1983-11","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1317.0","0","29.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","19",",0","0",",0","4","","3","","1","","-3.9",",0,29,","0",",,0,30,+","0",",,0,30,+","18.3",",,0,03,","28.3",",0,12,+","155.2","0","  20.6",",,,0,0,2","138.7",",0","  22.2",",,,0,0,2","   8.3",",,,0,0,2","  11.7",",,,0,0,2","  15.4",",,,0,0,2","  18.8",",,,0,0,2","45.3",",,,0","0",",,,0","14.68",",0","22.02",",,,0","7.33",",,,0","","","310",",X","","","","","315",",X","14.3",",X","","","","","19.0",",X"
"USW00023034","1983-12","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","1317.0","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","23",",0","6",",0","4",",0","0",",0","8","","","","","","-18.3",",0,29,","0",",T,0,31,+","8",",,0,28,","1.3",",,0,28,","25.0",",0,10,","650.8","0","  12.8",",,,0,0,2","495.6",",0","  16.1",",,,0,0,2","   1.1",",,,0,0,2","   2.8",",,,0,0,2","   8.0",",,,0,0,2","  10.3",",,,0,0,2","1.9",",,,0","8",",,,0","2.35",",0","9.69",",,,0","-5.00",",,,0","","","30",",X","","","","","225",",X","11.2",",X","","","","","17.0",",X"
"USW00023034","1984-01","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","3.8",",X","0.0","0","0.0",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","21",",0","2",",0","3",",0","0",",0","10","","2","","1","","-11.7",",0,19,","0",",T,0,18,","0",",T,0,18,","41.7",",,0,08,","24.4",",0,29,","1073.8","0","  10.6",",,,0,0,2","423.0",",0","  12.8",",,,0,0,2","   1.7",",,,0,0,2","   3.3",",,,0,0,2","   6.4",",,,0,0,2","   8.5",",,,0,0,2","60.6",",,,0","0",",T,,0","4.69",",0","10.74",",,,0","-1.36",",,,0","","","360",",X","","","","","360",",X","11.2",",X","","","","","15.4",",X"
"USW00023034","1984-02","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","4.9",",X","1.1","0","1.1",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","12",",0","0",",0","2","","","","1","","-7.2",",0,29,","0",",T,0,20,","23",",,0,20,","7.6",",,0,26,","27.2",",0,14,","1312.2","0","  14.4",",,,0,0,2","238.4",",0","  17.8",",,,0,0,2","   8.3",",,,0,0,2","  10.0",",,,0,0,2","  10.8",",,,0,0,2","  14.3",",,,0,0,2","13.7",",,,0","23",",,,0","10.15",",0","19.08",",,,0","1.22",",,,0","","","280",",X","","","","","","","15.6",",X","","","","","",""
"USW00023034","1984-03","31.3516","-100.495","584.0","SAN ANGELO MATHIS FIELD AIRPORT, TX US","5.2",",X","17.2","0","16.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18",",0","0",",0","5","","1","","3","","-5.0",",0,06,","0",",T,0,05,","0",",T,0,05,","7.4",",,0,23,","29.4",",0,26,+","1458.6","0","  19.4",",,,0,0,2","146.4",",0","  23.3",",,,0,0,2","   7.8",",,,0,0,2","  12.8",",,,0,0,2","  14.2",",,,0,0,2","  18.4",",,,0,0,2","12.6",",,,0","0",",T,,0","14.13",",0","22.13",",,,0","6.13",",,,0","","","280",",X","","","","","270",",X","19.7",",X","","","","","24.2",",X"
