"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00271020","1915-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","7",",6","2",",6","","","3",",6","","","","","","","","","","","152",",,6,23,","29.2",",,6,19,+","125.8",",,,6","254",",,,6","",""
"USC00271020","1915-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","4","1,6","4","1,6","1","1,6","","","1","1,6","","","","","","","","","","","25","1,,6,03,","44.5","1,,6,25,","91.5","1,,,6","25","1,,,6","",""
"USC00271020","1915-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","1",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","13",",,6,22,","0.5",",,6,22,","0.5",",,,6","13",",,,6","",""
"USC00271020","1915-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","4",",6","1",",6","","","1",",6","","","","","","","","","","","152",",,6,03,","27.9",",,6,11,","63.0",",,,6","152",",,,6","",""
"USC00271020","1915-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","12.7",",,6,07,","40.9",",,,6","","","",""
"USC00271020","1915-06","42.733333","-71.683333","91.4","BROOKLINE, NH US","10",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","13.7",",,6,27,","58.1",",,,6","","","",""
"USC00271020","1915-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","14",",6","14",",6","3",",6","","","","","","","","","","","","","","","","","73.7",",,6,08,","226.4",",,,6","","","",""
"USC00271020","1915-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","20.8",",,6,21,","30.2",",,,6","","","",""
"USC00271020","1915-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","25.4",",,6,15,","75.6",",,,6","","","",""
"USC00271020","1915-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","10","2,6","7","2,6","1","2,6","","","","","","","","","","","","","","","","","27.9","2,,6,18,","96.5","2,,,6","","","",""
"USC00271020","1916-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","8","3,6","4","3,6","0","3,6","","","2",",6","","","","","","","","","","","152",",,6,02,","15.2","3,,6,02,","39.7","3,,,6","241",",,,6","",""
"USC00271020","1916-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","12",",6","12",",6","1",",6","28","1,6","","","","","","","","","","","559","1,,6,24,+","","","25.4",",,6,25,","134.4",",,,6","","","",""
"USC00271020","1916-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","7",",6","1",",6","30","1,6","7",",6","","","","","","","","","864","1,,6,23,+","254",",,6,15,","25.4",",,6,15,","88.9",",,,6","889",",,,6","",""
"USC00271020","1916-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","11",",6","9",",6","2",",6","","","3",",6","","","","","","","","","","","152",",,6,09,","30.0",",,6,28,","121.8",",,,6","305",",,,6","",""
"USC00271020","1916-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","81.3",",,6,17,","113.5",",,,6","","","",""
"USC00271020","1916-06","42.733333","-71.683333","91.4","BROOKLINE, NH US","16",",6","13",",6","2",",6","","","","","","","","","","","","","","","","","28.4",",,6,03,","164.6",",,,6","","","",""
"USC00271020","1916-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","15",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","19.8",",,6,26,","125.1",",,,6","","","",""
"USC00271020","1916-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","27.9",",,6,23,","66.3",",,,6","","","",""
"USC00271020","1916-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","66.5",",,6,15,","106.4",",,,6","","","",""
"USC00271020","1916-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","7",",6","0",",6","","","1",",6","","","","","","","","","","","76",",,6,17,","23.4",",,6,30,","79.2",",,,6","102",",,,6","",""
"USC00271020","1916-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","6",",6","1",",6","","","4",",6","","","","","","","","","","","203",",,6,15,","25.4",",,6,22,","74.2",",,,6","368",",,,6","",""
"USC00271020","1917-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","8","1,6","6","1,6","1","1,6","31",",6","5",",6","","","","","","","","","279",",,6,04,","178",",,6,03,","27.9","1,,6,05,","85.0","1,,,6","397",",,,6","",""
"USC00271020","1917-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","5",",6","1",",6","24","4,6","4","2,6","","","","","","","","","508","4,,6,07,+","381","2,,6,05,","31.8",",,6,05,","73.0",",,,6","456","2,,,6","",""
"USC00271020","1917-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","8",",6","6",",6","1",",6","","","4",",6","","","","","","","","","","","254",",,6,05,","33.0",",,6,05,","93.4",",,,6","380",",,,6","",""
"USC00271020","1917-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","6",",6","1",",6","","","2",",6","","","","","","","","","","","25",",,6,27,+","27.9",",,6,06,","62.9",",,,6","50",",,,6","",""
"USC00271020","1917-06","42.733333","-71.683333","91.4","BROOKLINE, NH US","11",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","50.8",",,6,17,","141.5",",,,6","","","",""
"USC00271020","1917-07","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","22.9",",,6,11,","37.7",",,,6","","","",""
"USC00271020","1917-08","42.733333","-71.683333","91.4","BROOKLINE, NH US","11",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","25.4",",,6,17,+","121.0",",,,6","","","",""
"USC00271020","1917-09","42.733333","-71.683333","91.4","BROOKLINE, NH US","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","7.1",",,6,01,","15.6",",,,6","","","",""
"USC00271020","1917-10","42.733333","-71.683333","91.4","BROOKLINE, NH US","10",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","51.8",",,6,24,","136.3",",,,6","","","",""
"USC00271020","1917-11","42.733333","-71.683333","91.4","BROOKLINE, NH US","2",",6","1",",6","0",",6","","","2",",6","","","","","","","","","","","25",",,6,28,+","24.1",",,6,22,","25.4",",,,6","50",",,,6","",""
"USC00271020","1917-12","42.733333","-71.683333","91.4","BROOKLINE, NH US","4",",6","3",",6","3",",6","","","","","","","","","","","","","","","","","63.5",",,6,08,","131.3",",,,6","","","",""
"USC00271020","1918-01","42.733333","-71.683333","91.4","BROOKLINE, NH US","8","1,6","7","1,6","0","1,6","","","","","","","","","","","","","","","","","20.3","1,,6,15,","51.0","1,,,6","","","",""
"USC00271020","1918-02","42.733333","-71.683333","91.4","BROOKLINE, NH US","9",",6","9",",6","0",",6","","","6","1,6","","","","","","","","","","","102","1,,6,17,","17.8",",,6,26,","52.8",",,,6","278","1,,,6","",""
"USC00271020","1918-03","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","5",",6","0",",6","","","5",",6","","","","","","","","","","","178",",,6,10,","17.8",",,6,10,","43.1",",,,6","432",",,,6","",""
"USC00271020","1918-04","42.733333","-71.683333","91.4","BROOKLINE, NH US","6",",6","6",",6","1",",6","","","1",",6","","","","","","","","","","","229",",,6,12,","50.8",",,6,21,","104.2",",,,6","229",",,,6","",""
"USC00271020","1918-05","42.733333","-71.683333","91.4","BROOKLINE, NH US","7",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","8.4",",,6,31,","36.3",",,,6","","","",""
