"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00406012","1955-09","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","952.7","0","169.2",",0","7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","","","5","","7.2",",0,13,","0",",,0,30,+","0",",,0,30,+","56.4",",,0,30,","37.2",",0,21,","","","0.0","0","","","0.0",",0","","","","","","","","","","","122.2",",,,0","0",",,,0","23.97",",0","32.15",",,,0","15.80",",,,0"
"USC00406012","1955-10","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","981.4","0","28.7","1,0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0","1,0","21","1,0","0","1,0","","","1","","-1.1",",0,25,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,13,","31.1","1,0,06,","","","110.6","0","","","110.6","1,0","","","","","","","","","","","88.4",",,,0","0",",,,0","15.60","1,0","23.15","1,,,0","8.06",",,,0"
"USC00406012","1955-11","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","991.7","0","10.3","1,0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0","1,0","9","1,0","0","1,0","","","4","","-10.0",",0,30,+","0",",,0,30,+","0",",,0,30,+","17.3",",,0,19,","28.9","1,0,13,","","","397.8","0","","","287.2","1,0","","","","","","","","","","","80.1",",,,0","0",",,,0","8.75","1,0","15.84","1,,,0","1.65",",,,0"
"USC00406012","1955-12","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","991.7","0","0.0","1,0","7",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","22","1,0","1",",0","2",",0","0",",0","","","","","-12.2","1,0,16,","0",",T,0,30,+","0",",T,0,30,+","13.5",",,0,03,","23.9",",0,25,","","","827.5","0","","","429.7",",0","","","","","","","","","","","40.0",",,,0","0",",T,,0","4.09","1,0","10.57",",,,0","-2.38","1,,,0"
"USC00406012","1956-01","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0","3,0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","26",",0","1","3,0","0","3,0","0","3,0","","","2","","-8.3",",0,17,+","0",",T,0,18,","0",",T,0,25,+","109.0",",,0,29,","20.0","3,0,06,","","","1273.8","0","","","446.3","3,0","","","","","","","","","","","177.6",",,,0","0",",T,,0","2.32","3,0","7.66","3,,,0","-3.03",",,,0"
"USC00406012","1956-02","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0","3,0","15",",0","15",",0","4",",0","0",",0","0",",0","0","2,0","5","2,0","0","1,0","2","1,0","0","1,0","","","3","","-2.8","2,0,22,+","0",",,0,29,+","0",",T,0,28,","50.0",",,0,17,","22.2","1,0,27,","","","1547.2","0","","","273.4","1,0","","","","","","","","","","","273.5",",,,0","0",",T,,0","8.03","3,0","13.07","1,,,0","2.99","2,,,0"
"USC00406012","1956-03","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","4.2","0","4.2","1,0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0","1,0","6","1,0","0","1,0","1","","1","","-3.9",",0,20,","0",",,0,31,+","0",",T,0,16,+","36.3",",,0,14,","25.6","1,0,06,","","","1787.9","0","","","240.7","1,0","","","","","","","","","","","97.6",",,,0","0",",T,,0","10.38","1,0","16.69","1,,,0","4.07",",,,0"
"USC00406012","1956-04","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","28.4","0","24.2","1,0","9",",0","8",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","17",",0","0",",0","","","1","","0.6","1,0,19,","0",",,0,30,+","0",",T,0,16,","38.4",",,0,10,","29.4",",0,27,","","","1915.8","0","","","127.9",",0","","","","","","","","","","","185.0",",,,0","0",",T,,0","14.79","1,0","21.09",",,,0","8.48","1,,,0"
"USC00406012","1956-05","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","147.2","0","118.8",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","1","","5","","8.9",",0,01,","0",",,0,31,+","0",",,0,31,+","25.7",",,0,15,","33.9",",0,23,","","","1923.8","0","","","8.0",",0","","","","","","","","","","","52.5",",,,0","0",",,,0","21.90",",0","27.79",",,,0","16.02",",,,0"
"USC00406012","1956-06","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","341.9","0","194.7",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","9","","7.2",",0,03,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,14,","35.6",",0,24,","","","1928.8","0","","","5.0",",0","","","","","","","","","","","66.0",",,,0","0",",,,0","24.66",",0","31.05",",,,0","18.27",",,,0"
"USC00406012","1956-07","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","634.7","0","292.8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","3","","12.8",",0,11,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,24,","37.8",",0,27,","","","0.0","0","","","0.0",",0","","","","","","","","","","","12.6",",,,0","0",",,,0","27.78",",0","34.54",",,,0","21.02",",,,0"
"USC00406012","1956-08","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","926.0","0","291.3",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","6","","10.0",",0,22,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,26,","40.0",",0,18,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","51.0",",,,0","0",",,,0","27.73",",0","35.48",",,,0","19.98",",,,0"
"USC00406012","1956-09","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1042.5","0","116.5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","1","","5.0",",0,28,","0",",,0,30,+","0",",,0,30,+","15.7",",,0,23,","36.1",",0,15,","","","4.2","0","","","4.2",",0","","","","","","","","","","","20.0",",,,0","0",",,,0","22.08",",0","30.87",",,,0","13.29",",,,0"
"USC00406012","1956-10","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1073.9","0","31.4",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","3","","","","1.1",",0,27,+","0",",,0,31,+","0",",,0,31,+","14.5",",,0,26,","31.7",",0,06,","","","42.5","0","","","38.3",",0","","","","","","","","","","","30.3",",,,0","0",",,,0","18.11",",0","26.30",",,,0","9.93",",,,0"
"USC00406012","1956-11","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1075.0","0","1.1","1,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","14","1,0","0",",0","11",",0","0",",0","","","1","","-7.8","1,0,24,","0",",,0,30,+","0",",T,0,26,+","24.6",",,0,15,","27.2",",0,04,","","","297.2","0","","","254.7",",0","","","","","","","","","","","56.9",",,,0","0",",T,,0","9.58","1,0","16.94",",,,0","2.23","1,,,0"
"USC00406012","1956-12","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1075.9","0","0.9","2,0","13",",0","12",",0","0",",0","0",",0","0",",0","0","1,0","8","1,0","0","1,0","4","1,0","0","1,0","4","","1","","-6.1","1,0,01,","0",",,0,31,+","0",",T,0,28,+","15.5",",,0,20,","23.9","1,0,03,","","","573.1","0","","","275.9","1,0","","","","","","","","","","","93.8",",,,0","0",",T,,0","8.87","2,0","14.33","1,,,0","3.41","1,,,0"
"USC00406012","1957-01","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0","1,0","9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","24",",0","4","1,0","1","1,0","0","1,0","2","","2","","-12.8",",0,17,","0",",,0,31,+","0",",T,0,30,+","59.7",",,0,22,","21.7","1,0,09,","","","1035.4","0","","","462.3","1,0","","","","","","","","","","","222.3",",,,0","0",",T,,0","2.92","1,0","7.71","1,,,0","-1.87",",,,0"
"USC00406012","1957-02","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.5","0","0.5",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","3",",0","0",",0","4","","","","-3.9",",0,21,","0",",,0,28,+","0",",T,0,19,+","29.7",",,0,01,","24.4",",0,09,","","","1299.1","0","","","263.7",",0","","","","","","","","","","","137.3",",,,0","0",",T,,0","8.93",",0","14.01",",,,0","3.86",",,,0"
"USC00406012","1957-03","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.5","0","0.0","1,0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0","1,0","5","1,0","0","1,0","1","","1","","-2.8",",0,10,+","0",",,0,31,+","0",",T,0,07,","26.2",",,0,25,","22.2","1,0,14,","","","1558.9","0","","","259.8","1,0","","","","","","","","","","","83.9",",,,0","0",",T,,0","9.67","1,0","15.28","1,,,0","4.06",",,,0"
"USC00406012","1957-04","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","58.9","0","58.4",",0","12",",0","12",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","20",",0","0",",0","","","7","","-1.1",",0,13,+","0",",,0,30,+","0",",T,0,12,","35.3",",,0,04,","30.0",",0,30,+","","","1648.9","0","","","90.0",",0","","","","","","","","","","","135.8",",,,0","0",",T,,0","17.28",",0","23.57",",,,0","10.99",",,,0"
"USC00406012","1957-05","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","170.6","0","111.7",",0","9",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","7","","3.9",",0,06,+","0",",,0,31,+","0",",,0,31,+","50.0",",,0,22,","32.2",",0,17,","","","1670.7","0","","","21.8",",0","","","","","","","","","","","170.9",",,,0","0",",,,0","21.23",",0","27.44",",,,0","15.03",",,,0"
"USC00406012","1957-06","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","368.8","0","198.2","1,0","15",",0","13",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","11",",0","","","13","","13.3","1,0,25,","0",",,0,30,+","0",",,0,30,+","59.9",",,0,05,","36.7",",0,17,","","","1670.7","0","","","0.0",",0","","","","","","","","","","","210.6",",,,0","0",",,,0","25.15","1,0","30.66",",,,0","19.63","1,,,0"
"USC00406012","1957-07","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","608.9","0","240.1",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","8","","15.6",",0,25,+","0",",,0,31,+","0",",,0,31,+","25.9",",,0,02,","36.1",",0,17,","","","0.0","0","","","0.0",",0","","","","","","","","","","","91.5",",,,0","0",",,,0","26.08",",0","32.20",",,,0","19.96",",,,0"
"USC00406012","1957-08","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","816.3","0","207.4","1,0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","18","1,0","2","","5","","11.7",",0,06,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,17,","35.6","1,0,03,+","","","0.0","0","","","0.0","1,0","","","","","","","","","","","73.2",",,,0","0",",,,0","25.29","1,0","32.56","1,,,0","18.02",",,,0"
"USC00406012","1957-09","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","923.6","0","107.3",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","1","","4","","8.9",",0,24,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,12,","33.3",",0,02,+","","","5.5","0","","","5.5",",0","","","","","","","","","","","80.6",",,,0","0",",,,0","21.73",",0","27.37",",,,0","16.08",",,,0"
"USC00406012","1957-10","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","934.8","0","11.2","2,0","6",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","3","1,0","0","1,0","20","1,0","0","1,0","1","","2","","-4.4","1,0,28,","0",",,0,31,+","0",",,0,31,+","52.6",",,0,23,","27.8","1,0,02,","","","132.6","0","","","127.1","1,0","","","","","","","","","","","87.8",",,,0","0",",,,0","14.27","2,0","20.95","1,,,0","7.59","1,,,0"
"USC00406012","1957-11","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","935.6","0","0.8","2,0","14",",0","13",",0","5",",0","0",",0","0",",0","0",",0","7",",0","0","2,0","5","2,0","0","2,0","","","7","","-5.0",",0,11,+","0",",,0,30,+","13",",,0,22,","67.8",",,0,08,","23.3","2,0,16,+","","","354.1","0","","","221.5","2,0","","","","","","","","","","","337.1",",,,0","13",",,,0","10.33","2,0","15.84","2,,,0","4.82",",,,0"
"USC00406012","1957-12","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","935.6","0","0.0",",0","15",",0","12",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","0",",0","0",",0","1","","2","","-11.7",",0,12,","0",",,0,31,+","0",",,0,31,+","76.7",",,0,07,","18.9",",0,05,","","","670.5","0","","","316.4",",0","","","","","","","","","","","178.0",",,,0","0",",,,0","8.13",",0","13.31",",,,0","2.94",",,,0"
"USC00406012","1958-01","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0","4,0","7",",0","5",",0","1",",0","2",",0","1",",0","0","1,0","23","1,0","1","3,0","0","3,0","0","3,0","2","","2","","-12.2","1,0,08,","51",",,0,24,","51",",,0,24,","35.1",",,0,13,","15.6","3,0,31,","","","1114.3","0","","","443.8","3,0","","","","","","","","","","","82.4",",,,0","51",",,,0","1.96","4,0","7.19","3,,,0","-3.26","1,,,0"
"USC00406012","1958-02","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0","1,0","3",",0","3",",0","0",",0","6",",0","1",",0","3",",0","22",",0","9","1,0","3","1,0","0","1,0","","","","","-20.6",",0,17,","102",",,0,17,+","102",",,0,15,","17.8",",,0,06,","21.1","1,0,26,+","","","1622.9","0","","","508.6","1,0","","","","","","","","","","","37.2",",,,0","128",",,,0","-0.47","1,0","5.37","1,,,0","-6.31",",,,0"
"USC00406012","1958-03","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","10",",0","10",",0","3",",0","0",",0","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","","","","","-4.4",",0,16,+","0",",,0,31,+","0",",T,0,23,","36.1",",,0,23,","17.2",",0,31,","","","1990.1","0","","","367.2",",0","","","","","","","","","","","155.1",",,,0","0",",T,,0","6.49",",0","11.11",",,,0","1.87",",,,0"
"USC00406012","1958-04","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","9.7","0","9.7","1,0","14",",0","12",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0","1,0","16","1,0","0","1,0","2","","5","","-2.2",",0,08,","0",",,0,30,+","0",",,0,30,+","37.1",",,0,25,","28.3","1,0,23,","","","2089.7","0","","","99.6","1,0","","","","","","","","","","","145.2",",,,0","0",",,,0","15.32","1,0","21.50","1,,,0","9.13",",,,0"
"USC00406012","1958-05","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","106.5","0","96.8",",0","10",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","","","4","","4.4",",0,07,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,02,","32.8",",0,31,+","","","2115.3","0","","","25.6",",0","","","","","","","","","","","142.7",",,,0","0",",,,0","20.63",",0","27.08",",,,0","14.17",",,,0"
"USC00406012","1958-06","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","289.8","0","183.3","1,0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","16","1,0","","","4","","11.7",",0,27,","0",",,0,30,+","0",",,0,30,+","33.5",",,0,11,","35.6","1,0,14,+","","","2115.9","0","","","0.6","1,0","","","","","","","","","","","63.2",",,,0","0",",,,0","24.66","1,0","31.36","1,,,0","17.96",",,,0"
"USC00406012","1958-07","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","7","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","","","","","","","","","","","","","0",",,,0","","","","","",""
"USC00406012","1958-08","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","","","229.8",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","3","","10.6",",0,26,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,11,","35.6",",0,10,+","","","","","","","0.0",",0","","","","","","","","","","","70.2",",,,0","0",",,,0","25.75",",0","32.65",",,,0","18.84",",,,0"
"USC00406012","1958-09","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","","","131.5",",0","9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","9",",0","3","","2","","7.2",",0,28,","0",",,0,30,+","0",",,0,30,+","55.1",",,0,20,","35.0",",0,06,","","","","","","","8.3",",0","","","","","","","","","","","142.4",",,,0","0",",,,0","22.44",",0","29.12",",,,0","15.75",",,,0"
"USC00406012","1958-10","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","","","23.1",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","21",",0","0",",0","","","1","","0.0",",0,29,+","0",",,0,31,+","0",",,0,31,+","22.1",",,0,10,","30.0",",0,14,","","","","","","","103.1",",0","","","","","","","","","","","35.3",",,,0","0",",,,0","15.75",",0","23.66",",,,0","7.84",",,,0"
"USC00406012","1958-11","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","","","10.9",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","","","","","-6.7",",0,29,","0",",,0,30,+","0",",,0,30,+","33.5",",,0,18,","27.8",",0,17,","","","","","","","216.8",",0","","","","","","","","","","","108.5",",,,0","0",",,,0","11.47",",0","18.33",",,,0","4.61",",,,0"
"USC00406012","1958-12","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","","","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","21",",0","3",",0","1",",0","0",",0","","","","","-13.9",",0,15,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,02,","21.1",",0,04,","","","","","","","469.9",",0","","","","","","","","","","","45.4",",,,0","0",",,,0","3.18",",0","8.93",",,,0","-2.58",",,,0"
"USC00406012","1959-01","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0","1,0","10",",0","7",",0","1",",0","","","","","0",",0","20",",0","4","1,0","2","1,0","0","1,0","","","","","-16.1",",0,05,","","","","","45.0",",,0,21,","21.1","1,0,29,+","","","","","","","456.2","1,0","","","","","","","","","","","126.0",",,,0","","","3.19","1,0","9.13","1,,,0","-2.75",",,,0"
"USC00406012","1959-02","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","13",",0","12",",0","2",",0","1",",0","0","1,0","0",",0","18",",0","0",",0","2",",0","0",",0","","","1","","-11.7",",0,06,","25",",,0,06,","0","1,,0,28,+","46.7",",,0,14,","22.2",",0,10,","","","","","","","345.6",",0","","","","","","","","","","","161.6",",,,0","0","1,,,0","5.99",",0","12.18",",,,0","-0.19",",,,0"
"USC00406012","1959-03","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","2.0","0","2.0",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","6",",0","0",",0","","","1","","-3.3",",0,16,+","0",",,0,31,+","0",",,0,31,+","18.5",",,0,21,","27.2",",0,31,","","","","","","","247.6",",0","","","","","","","","","","","81.2",",,,0","0",",,,0","10.41",",0","17.67",",,,0","3.15",",,,0"
"USC00406012","1959-04","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","34.4","0","32.4",",0","6","1,0","4","1,0","0","1,0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","","","1","","0.0",",0,14,","0",",,0,30,+","0",",,0,30,+","16.3","1,,0,01,","31.1",",0,30,","","","","","","","89.6",",0","","","","","","","","","","","38.8","1,,,0","0",",,,0","16.43",",0","23.01",",,,0","9.84",",,,0"
"USC00406012","1959-05","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","178.8","0","144.4",",0","12",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","6","","4.4",",0,16,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,09,","33.3",",0,05,+","","","","","","","11.4",",0","","","","","","","","","","","99.0",",,,0","0",",,,0","22.62",",0","29.12",",,,0","16.13",",,,0"
"USC00406012","1959-06","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","351.7","0","172.9",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","1","","11.7",",0,15,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,10,","36.1",",0,30,+","","","","","","","0.0",",0","","","","","","","","","","","85.6",",,,0","0",",,,0","24.10",",0","30.43",",,,0","17.76",",,,0"
"USC00406012","1959-07","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","586.4","0","234.7",",0","8","2,0","7","2,0","1","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","11","","12.2",",0,03,","0",",,0,31,+","0",",,0,31,+","27.4","2,,0,22,","36.1",",0,31,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","114.5",",a,,0","0",",,,0","25.90",",0","32.74",",,,0","19.07",",,,0"
"USC00406012","1959-08","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","838.8","0","252.4",",0","14",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","11","","15.6",",0,10,","0",",,0,31,+","0",",,0,31,+","61.0",",,0,29,","36.7",",0,05,","","","0.0","0","","","0.0",",0","","","","","","","","","","","208.7",",,,0","0",",,,0","26.48",",0","32.75",",,,0","20.21",",,,0"
"USC00406012","1959-09","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","991.3","0","152.5",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","5","","10.6",",0,11,","0",",,0,30,+","0",",,0,30,+","18.8",",,0,09,","35.0",",0,23,","","","1.1","0","","","1.1",",0","","","","","","","","","","","65.0",",,,0","0",",,,0","23.38",",0","30.22",",,,0","16.54",",,,0"
"USC00406012","1959-10","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1042.1","0","50.8","1,0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","20","1,0","2","1,0","","","4","","0.0",",0,28,","0",",,0,31,+","0",",,0,31,+","33.5",",,0,13,","32.2","1,0,04,+","","","90.3","0","","","89.2","1,0","","","","","","","","","","","99.3",",,,0","0",",,,0","17.05","1,0","23.92","1,,,0","10.17",",,,0"
"USC00406012","1959-11","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1042.9","0","0.8","2,0","7",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","15","1,0","0","1,0","7","1,0","0","1,0","","","","","-10.0","1,0,18,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,04,","26.7","1,0,05,","","","371.4","0","","","281.1","1,0","","","","","","","","","","","64.3",",,,0","0",",,,0","8.32","2,0","15.21","1,,,0","1.43","1,,,0"
"USC00406012","1959-12","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1042.9","0","0.0",",0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","0",",0","0",",0","","","","","-7.2",",0,07,","0",",,0,31,+","0",",,0,31,+","48.3",",,0,11,","20.0",",0,10,","","","731.3","0","","","359.9",",0","","","","","","","","","","","110.5",",,,0","0",",,,0","6.72",",0","12.02",",,,0","1.43",",,,0"
"USC00406012","1960-01","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1.7","0","1.7","1,0","11",",0","9",",0","0",",0","","","","","0",",0","16",",0","2","1,0","2","1,0","0","1,0","","","","","-11.7",",0,23,","","","","","11.2",",,0,17,","23.9","1,0,13,","","","1130.4","0","","","399.1","1,0","","","","","","","","","","","62.2",",,,0","","","5.01","1,0","9.32","1,,,0","0.70",",,,0"
"USC00406012","1960-02","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","1.7","0","0.0",",0","5","1,0","3","1,0","0","1,0","","","","","0",",0","20",",0","0",",0","2",",0","0",",0","","","","","-6.7",",0,15,+","","","","","22.4","1,,0,25,","22.2",",0,09,","","","1548.0","0","","","417.6",",0","","","","","","","","","","","45.2","1,,,0","","","3.93",",0","9.16",",,,0","-1.29",",,,0"
"USC00406012","1960-03","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","","","","","8","3,0","5","3,0","1","3,0","","","","","","","","","","","","","","","","","2","","","","","","","","34.8","3,,0,09,","","","","","","","","","","","","","","","","","","","","","72.9","3,,,0","","","","","","","",""
"USC00406012","1960-04","35.9327","-88.7268","126.5","MILAN EXPERIMENTAL STATION, TN US","","","52.0",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","27",",0","1",",0","","","2","","-1.7",",0,10,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,30,","32.2",",0,23,","","","","","","","56.4",",0","","","","","","","","","","","87.3",",,,0","0",",,,0","18.19",",0","26.46",",,,0","9.91",",,,0"
