"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00311429","2016-12","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","880.7","7","0.0",",7","12",",7","4",",7","0",",7","0",",7","17",",7","1",",7","2",",7","0",",7","","","","","-7.2",",7,17,+","12.7",",,7,05,","22.8",",7,01,","730.4","7","392.0",",7","36.9",",,,7","5.69",",7","11.31",",,,7","0.07",",,,7"
"USC00311429","2017-01","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","13",",7","7",",7","1",",7","0",",7","15",",7","3",",7","2",",7","0",",7","","","","","-15.6",",7,09,","33.0",",,7,02,","22.2",",7,14,","1128.6","7","398.2",",7","105.1",",,,7","5.49",",7","10.84",",,,7","0.14",",,,7"
"USC00311429","2017-02","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","5",",7","3",",7","0",",7","0",",7","12",",7","0",",7","9",",7","0",",7","","","","","-5.6",",7,05,","14.0",",,7,09,","26.7",",7,13,","1385.4","7","256.8",",7","24.9",",,,7","9.16",",7","16.86",",,,7","1.46",",,,7"
"USC00311429","2017-03","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","3.6","7","3.6",",7","9",",7","5",",7","1",",7","0",",7","17",",7","0",",7","10",",7","0",",7","","","","","-6.7",",7,18,+","27.9",",,7,02,","26.1",",7,22,","1671.2","7","285.8",",7","61.0",",,,7","9.23",",7","16.60",",,,7","1.86",",,,7"
"USC00311429","2017-04","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","35.2","7","31.6",",7","12",",7","9",",7","2",",7","0",",7","2",",7","0",",7","22",",7","0",",7","","","","","-1.7",",7,09,","100.1",",,7,25,","30.6",",7,30,","1741.5","7","70.3",",7","205.4",",,,7","17.05",",7","23.44",",,,7","10.65",",,,7"
"USC00311429","2017-05","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","97.6","7","62.4",",7","15",",7","10",",7","2",",7","0",",7","0",",7","0",",7","25",",7","0",",7","","","","","5.0",",7,09,","34.0",",,7,25,","31.1",",7,21,+","1780.9","7","39.4",",7","151.8",",,,7","19.07",",7","25.08",",,,7","13.06",",,,7"
"USC00311429","2017-06","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","231.0","7","133.4",",7","9",",7","8",",7","3",",7","0",",7","0",",7","0",",7","29",",7","1",",7","","","","","10.0",",7,10,+","43.4",",,7,20,","32.2",",7,20,","1784.0","7","3.1",",7","139.5",",,,7","22.68",",7","28.71",",,,7","16.65",",,,7"
"USC00311429","2017-07","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","464.7","7","233.7",",7","10",",7","4",",7","1",",7","0",",7","0",",7","0",",7","31",",7","12",",7","","","","","13.3",",7,31,","52.1",",,7,24,","36.1",",7,23,","0.0","7","0.0",",7","75.7",",,,7","25.87",",7","31.65",",,,7","20.10",",,,7"
"USC00311429","2017-08","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","657.6","7","192.9",",7","9",",7","6",",7","1",",7","0",",7","0",",7","0",",7","30",",7","11",",7","","","","","13.9",",7,31,+","38.4",",,7,12,","35.0",",7,19,","1.4","7","1.4",",7","90.2",",,,7","24.51",",7","30.16",",,,7","18.86",",,,7"
"USC00311429","2017-09","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","763.5","7","105.9",",7","5",",7","4",",7","1",",7","0",",7","0",",7","0",",7","29",",7","1",",7","","","","","9.4",",7,09,+","43.2",",,7,02,","32.8",",7,29,","9.0","7","7.6",",7","67.8",",,,7","21.61",",7","27.63",",,,7","15.59",",,,7"
"USC00311429","2017-10","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","812.6","7","49.1",",7","9",",7","5",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","","","","","1.1",",7,31,+","24.4",",,7,24,","31.7",",7,12,","101.2","7","92.2",",7","48.3",",,,7","16.94",",7","24.03",",,,7","9.85",",,,7"
"USC00311429","2017-11","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","812.6","7","0.0",",7","6",",7","4",",7","0",",7","0",",7","16",",7","0",",7","5",",7","0",",7","","","","","-5.0",",7,27,","11.4",",,7,13,","27.2",",7,04,","393.0","7","291.8",",7","28.0",",,,7","8.61",",7","15.96",",,,7","1.25",",,,7"
"USC00311429","2017-12","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","812.6","7","0.0",",7","6",",7","3",",7","1",",7","0",",7","22",",7","1",",7","1",",7","0",",7","","","","","-11.1",",7,29,","27.9",",,7,09,","21.1",",7,24,","826.1","7","433.1",",7","49.3",",,,7","4.36",",7","10.10",",,,7","-1.38",",,,7"
"USC00311429","2018-01","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0","3,7","7","4,7","5","4,7","1","4,7","1","3,7","23","3,7","10","3,7","0","3,7","0","3,7","","","","","-18.3","3,7,07,","33.0","4,,7,29,","20.6","3,7,24,","1335.2","7","509.1","3,7","71.9","4,,,7","0.15","3,7","7.12","3,,,7","-6.82","3,,,7"
"USC00311429","2018-02","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","2.2","7","2.2",",7","13",",7","7",",7","0",",7","0",",7","11",",7","0",",7","8",",7","0",",7","","","","","-8.9",",7,03,","23.9",",,7,05,","27.8",",7,17,","1584.6","7","249.4",",7","57.2",",,,7","9.50",",7","15.59",",,,7","3.41",",,,7"
"USC00311429","2018-03","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","3.6","7","1.4","1,7","12","1,7","9","1,7","0","1,7","0","1,7","16","1,7","0","1,7","2","1,7","0","1,7","","","","","-6.7","1,7,16,+","24.1","1,,7,25,","26.1","1,7,30,","1949.1","7","364.5","1,7","111.5","1,,,7","6.23","1,7","12.17","1,,,7","0.29","1,,,7"
"USC00311429","2018-04","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","6.4","7","2.8",",7","6",",7","6",",7","0",",7","0",",7","3",",7","0",",7","14",",7","0",",7","","","","","-0.6",",7,21,+","23.4",",,7,24,","28.3",",7,19,","2108.5","7","159.4",",7","79.6",",,,7","13.11",",7","20.63",",,,7","5.59",",,,7"
"USC00311429","2018-05","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","139.2","7","132.8",",7","14",",7","8",",7","2",",7","0",",7","0",",7","0",",7","31",",7","3",",7","","","","","3.3",",7,01,","58.9",",,7,17,","33.3",",7,15,+","2116.1","7","7.6",",7","149.2",",,,7","22.37",",7","28.31",",,,7","16.43",",,,7"
"USC00311429","2018-06","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","335.7","7","196.5",",7","9",",7","6",",7","1",",7","0",",7","0",",7","0",",7","30",",7","12",",7","","","","","13.3",",7,05,","32.3",",,7,11,","35.0",",7,20,","2116.1","7","0.0",",7","77.8",",,,7","24.88",",7","30.79",",,,7","18.98",",,,7"
"USC00311429","2018-07","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","562.4","7","226.7",",7","9",",7","7",",7","1",",7","0",",7","0",",7","0",",7","31",",7","14",",7","","","","","12.8",",7,09,","30.5",",,7,05,","35.6",",7,12,+","0.0","7","0.0",",7","101.9",",,,7","25.65",",7","31.46",",,,7","19.83",",,,7"
"USC00311429","2018-08","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","779.8","7","217.4",",7","14",",7","11",",7","5",",7","0",",7","0",",7","0",",7","31",",7","12",",7","","","","","12.2",",7,25,+","64.8",",,7,20,","34.4",",7,31,+","0.0","7","0.0",",7","265.6",",,,7","25.35",",7","30.99",",,,7","19.70",",,,7"
"USC00311429","2018-09","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","958.7","7","178.9",",7","12",",7","11",",7","3",",7","0",",7","0",",7","0",",7","30",",7","7",",7","","","","","15.6",",7,30,","81.3",",,7,17,","33.3",",7,07,","0.0","7","0.0",",7","237.3",",,,7","24.30",",7","28.87",",,,7","19.72",",,,7"
"USC00311429","2018-10","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","1017.3","7","58.6",",7","11",",7","6",",7","3",",7","0",",7","1",",7","0",",7","15",",7","0",",7","","","","","-1.1",",7,22,","53.3",",,7,27,","31.7",",7,06,+","131.0","7","131.0",",7","145.7",",,,7","16.00",",7","21.78",",,,7","10.22",",,,7"
"USC00311429","2018-11","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","1017.8","7","0.5",",7","13",",7","8",",7","2",",7","0",",7","14",",7","0",",7","6",",7","0",",7","","","","","-5.6",",7,30,","88.6",",,7,13,","23.3",",7,02,","444.3","7","313.3",",7","197.8",",,,7","7.91",",7","13.37",",,,7","2.44",",,,7"
"USC00311429","2018-12","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","1017.8","7","0.0",",7","13",",7","11",",7","2",",7","0",",7","17",",7","0",",7","0",",7","0",",7","","","","","-5.6",",7,12,","28.4",",,7,21,","20.6",",7,03,","828.9","7","384.6",",7","149.6",",,,7","5.93",",7","11.49",",,,7","0.36",",,,7"
"USC00311429","2019-01","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","10",",7","6",",7","1",",7","0",",7","18",",7","1",",7","0",",7","0",",7","","","","","-10.6",",7,22,","27.9",",,7,13,","20.0",",7,02,","1249.8","7","420.9",",7","94.3",",,,7","4.76",",7","10.34",",,,7","-0.83",",,,7"
"USC00311429","2019-02","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","3.1","7","3.1",",7","13",",7","11",",7","2",",7","0",",7","12",",7","0",",7","4",",7","0",",7","","","","","-8.9",",7,01,","27.4",",,7,24,","26.1",",7,08,","1566.3","7","316.5",",7","139.6",",,,7","7.14",",7","13.03",",,,7","1.25",",,,7"
"USC00311429","2019-03","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","3.1","7","0.0",",7","11",",7","9",",7","1",",7","0",",7","13",",7","0",",7","6",",7","0",",7","","","","","-6.1",",7,07,","30.5",",,7,21,","24.4",",7,31,","1883.8","7","317.5",",7","94.9",",,,7","8.09",",7","14.69",",,,7","1.49",",,,7"
"USC00311429","2019-04","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","20.4","7","17.3","2,7","8","2,7","7","2,7","3","2,7","0","2,7","4","2,7","0","2,7","18","2,7","0","2,7","","","","","-2.8","2,7,03,","67.8","2,,7,14,","30.6","2,7,25,","1984.8","7","101.0","2,7","225.6","2,,,7","15.34","2,7","21.89","2,,,7","8.79","2,,,7"
"USC00311429","2019-05","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","156.3","7","135.9",",7","8",",7","6",",7","0",",7","0",",7","0",",7","0",",7","30",",7","9",",7","","","","","5.0",",7,15,","14.0",",,7,26,","35.0",",7,31,+","1997.3","7","12.5",",7","44.5",",,,7","22.31",",7","28.99",",,,7","15.63",",,,7"
"USC00311429","2019-06","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","316.5","7","160.2",",7","9",",7","7",",7","2",",7","0",",7","0",",7","0",",7","30",",7","6",",7","","","","","10.0",",7,15,+","47.0",",,7,09,","33.9",",7,30,+","1998.4","7","1.1",",7","136.1",",,,7","23.64",",7","29.36",",,,7","17.92",",,,7"
"USC00311429","2019-07","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","578.0","7","261.5",",7","8",",7","8",",7","1",",7","0",",7","0",",7","0",",7","31",",7","24",",7","","","","","16.1",",7,28,+","44.7",",,7,24,","36.1",",7,22,+","0.0","7","0.0",",7","112.5",",,,7","26.77",",7","33.05",",,,7","20.49",",,,7"
"USC00311429","2019-08","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","784.2","7","206.2",",7","14",",7","8",",7","1",",7","0",",7","0",",7","0",",7","30",",7","15",",7","","","","","12.8",",7,31,","44.5",",,7,14,","35.0",",7,20,","0.0","7","0.0",",7","110.8",",,,7","24.98",",7","30.92",",,,7","19.05",",,,7"
"USC00311429","2019-09","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","963.4","7","179.2",",7","2",",7","1",",7","0",",7","0",",7","0",",7","0",",7","30",",7","13",",7","","","","","7.8",",7,21,","9.4",",,7,06,","35.6",",7,13,","3.1","7","3.1",",7","10.2",",,,7","24.21",",7","31.09",",,,7","17.32",",,,7"
"USC00311429","2019-10","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","1013.6","7","50.2",",7","8",",7","6",",7","1",",7","0",",7","0",",7","0",",7","22",",7","3",",7","","","","","2.2",",7,25,+","41.9",",,7,20,","36.7",",7,05,+","71.0","7","67.9",",7","94.5",",,,7","17.76",",7","24.55",",,,7","10.97",",,,7"
"USC00311429","2019-11","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","1013.6","7","0.0",",7","9",",7","7",",7","1",",7","0",",7","14",",7","0",",7","1",",7","0",",7","","","","","-7.2",",7,14,","30.0",",,7,24,","28.3",",7,01,","397.4","7","326.4",",7","93.9",",,,7","7.45",",7","13.93",",,,7","0.98",",,,7"
"USC00311429","2019-12","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","1014.4","7","0.8",",7","11",",7","8",",7","0",",7","0",",7","18",",7","0",",7","3",",7","0",",7","","","","","-6.7",",7,21,+","24.9",",,7,01,","22.8",",7,31,","754.5","7","357.1",",7","77.9",",,,7","6.84",",7","13.10",",,,7","0.58",",,,7"
"USC00311429","2020-01","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","11",",7","7",",7","2",",7","0",",7","18",",7","0",",7","2",",7","0",",7","","","","","-6.1",",7,22,","44.2",",,7,25,","21.7",",7,13,","1122.8","7","368.3",",7","104.2",",,,7","6.45",",7","12.19",",,,7","0.71",",,,7"
"USC00311429","2020-02","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","7","0.0",",7","13",",7","9",",7","1",",7","0",",7","13",",7","0",",7","3",",7","0",",7","","","","","-7.2",",7,22,","66.0",",,7,07,","23.9",",7,04,","1439.1","7","316.3",",7","161.5",",,,7","7.43",",7","13.53",",,,7","1.32",",,,7"
"USC00311429","2020-03","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","20.0","7","20.0",",7","8",",7","6",",7","1",",7","0",",7","6",",7","0",",7","10",",7","0",",7","","","","","-6.7",",7,01,","30.2",",,7,25,","31.7",",7,29,","1632.0","7","192.9",",7","54.2",",,,7","12.76",",7","18.71",",,,7","6.81",",,,7"
"USC00311429","2020-04","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","25.0","7","5.0",",7","13",",7","10",",7","2",",7","0",",7","3",",7","0",",7","16",",7","0",",7","","","","","-1.1",",7,16,+","39.9",",,7,30,","28.9",",7,09,","1773.5","7","141.5",",7","147.6",",,,7","13.79",",7","20.99",",,,7","6.58",",,,7"
"USC00311429","2020-05","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","81.4","7","56.4",",7","13",",7","9",",7","1",",7","0",",7","1",",7","0",",7","17",",7","0",",7","","","","","-0.6",",7,10,","45.7",",,7,21,","31.1",",7,17,","1862.7","7","89.2",",7","146.5",",,,7","17.27",",7","23.19",",,,7","11.36",",,,7"
"USC00311429","2020-06","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","236.7","7","155.3",",7","10",",7","9",",7","1",",7","0",",7","0",",7","0",",7","28",",7","2",",7","","","","","10.6",",7,02,","40.1",",,7,12,","32.8",",7,05,+","1870.7","7","8.0",",7","103.4",",,,7","23.24",",7","28.57",",,,7","17.92",",,,7"
"USC00311429","2020-07","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","496.2","7","259.5",",7","10",",7","7",",7","1",",7","0",",7","0",",7","0",",7","31",",7","22",",7","","","","","18.3",",7,12,","46.5",",,7,18,","35.0",",7,28,+","0.0","7","0.0",",7","133.4",",,,7","26.70",",7","32.67",",,,7","20.74",",,,7"
"USC00311429","2020-08","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","717.8","7","221.6","1,7","13",",7","9",",7","2",",7","0","1,7","0","1,7","0",",7","31",",7","9",",7","","","","","17.2","1,7,18,+","76.2",",,7,04,","33.9",",7,03,","0.0","7","0.0",",7","177.1",",,,7","25.74","1,7","30.65",",,,7","20.82","1,,,7"
"USC00311429","2020-09","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","816.6","7","98.8",",7","10",",7","6",",7","1",",7","0",",7","0",",7","0",",7","25",",7","3",",7","","","","","5.6",",7,22,","49.5",",,7,18,","34.4",",7,04,","25.3","7","25.3",",7","146.3",",,,7","20.78",",7","25.91",",,,7","15.65",",,,7"
"USC00311429","2020-10","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","831.4","7","14.8",",7","8",",7","7",",7","0",",7","0",",7","0",",7","0",",7","21",",7","0",",7","","","","","2.8",",7,18,","23.6",",,7,12,","28.9",",7,25,","92.0","7","66.7",",7","69.0",",,,7","16.66",",7","23.12",",,,7","10.20",",,,7"
"USC00311429","2020-11","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","835.2","7","3.8",",7","8",",7","5",",7","2",",7","0",",7","10",",7","0",",7","9",",7","0",",7","","","","","-3.9",",7,19,","46.7",",,7,13,","25.0",",7,11,+","293.3","7","201.3",",7","129.0",",,,7","11.75",",7","18.88",",,,7","4.62",",,,7"
"USC00311429","2020-12","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","835.2","7","0.0",",7","12",",7","9",",7","0",",7","0",",7","22",",7","1",",7","0",",7","0",",7","","","","","-8.3",",7,26,","22.9",",,7,25,","20.0",",7,14,+","715.2","7","421.9",",7","117.7",",,,7","4.72",",7","10.78",",,,7","-1.33",",,,7"
"USC00311429","2021-01","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","H","0.0",",7","11",",7","7",",7","1",",7","0",",7","23",",7","0",",7","0",",7","0",",7","","","","","-7.8",",7,30,","30.7",",,7,03,","14.4",",7,23,","1176.6","H","461.4",",7","94.5",",,,7","3.45",",7","8.87",",,,7","-1.97",",,,7"
"USC00311429","2021-02","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","0.0","H","0.0",",7","14",",7","12",",7","0",",7","0",",7","21",",7","0",",7","1",",7","0",",7","","","","","-6.7",",7,05,+","21.8",",,7,07,","21.7",",7,25,","1580.5","H","403.9",",7","173.9",",,,7","3.91",",7","9.17",",,,7","-1.35",",,,7"
"USC00311429","2021-03","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","2.2","H","2.2",",7","9",",7","7",",7","0",",7","0",",7","7",",7","0",",7","11",",7","0",",7","","","","","-5.6",",7,08,","20.3",",,7,26,","27.2",",7,27,","1812.9","H","232.4",",7","65.4",",,,7","10.91",",7","17.75",",,,7","4.06",",,,7"
"USC00311429","2021-04","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","12.4","H","10.2",",7","5",",7","3",",7","0",",7","0",",7","7",",7","0",",7","18",",7","0",",7","","","","","-4.4",",7,04,","16.8",",,7,25,","29.4",",7,29,+","1954.8","H","141.9",",7","42.4",",,,7","13.94",",7","22.31",",,,7","5.58",",,,7"
"USC00311429","2021-05","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","78.3","H","65.9","1,7","9",",7","5",",7","0",",7","0",",7","0",",7","0","1,7","27","1,7","3","1,7","","","","","3.3",",7,13,+","22.9",",,7,30,","33.9","1,7,27,","2008.1","H","53.3","1,7","59.3",",,,7","18.69","1,7","25.87","1,,,7","11.51",",,,7"
"USC00311429","2021-06","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","229.6","H","151.3",",7","10",",7","8",",7","2",",7","0",",7","0",",7","0",",7","30",",7","2",",7","","","","","10.6",",7,01,","38.6",",,7,23,","32.8",",7,22,+","2009.2","H","1.1",",7","134.8",",,,7","23.34",",7","28.83",",,,7","17.85",",,,7"
"USC00311429","2021-07","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","445.0","H","215.4",",7","7",",7","5",",7","2",",7","0",",7","0",",7","0",",7","31",",7","16",",7","","","","","13.3",",7,04,","50.8",",,7,09,","34.4",",7,31,+","0.0","H","0.0",",7","137.5",",,,7","25.28",",7","31.02",",,,7","19.54",",,,7"
"USC00311429","2021-08","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","673.4","H","228.4",",7","11",",7","8",",7","3",",7","0",",7","0",",7","0",",7","31",",7","15",",7","","","","","15.0",",7,06,","55.1",",,7,23,","35.0",",7,15,+","0.0","H","0.0",",7","186.1",",,,7","25.70",",7","31.56",",,,7","19.84",",,,7"
"USC00311429","2021-09","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","778.1","H","104.7",",7","6",",7","5",",7","3",",7","0",",7","0",",7","0",",7","30",",7","1",",7","","","","","7.8",",7,26,","52.3",",,7,23,","32.8",",7,01,","9.2","H","9.2",",7","136.1",",,,7","21.52",",7","27.89",",,,7","15.14",",,,7"
"USC00311429","2021-10","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","815.5","H","37.4",",7","5",",7","4",",7","1",",7","0",",7","0",",7","0",",7","25",",7","0",",7","","","","","3.9",",7,19,+","32.5",",,7,26,","29.4",",7,16,","67.2","H","58.0",",7","67.6",",,,7","17.67",",7","24.08",",,,7","11.25",",,,7"
"USC00311429","2021-11","35.9495","-79.2386","160.0","CANE CREEK RESERVOIR, NC US","815.5","H","0.0","4,H","5","4,H","2","4,H","0","4,H","0","4,H","12","4,H","0","4,H","4","4,H","0","4,H","","","","","-6.1","4,H,24,","6.1","4,,H,23,","25.6","4,H,10,","329.0","H","261.8","4,H","14.3","4,,,H","8.27","4,H","15.44","4,,,H","1.09","4,,,H"
