"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093807","1949-06","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","255.7","0","176.3",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","12","","","","5","","10.6",",0,03,","0",",,0,30,+","0",",,0,30,+","39.6",",,0,27,","35.6",",0,27,","1760.9","0","0.2",",0","120.8",",,,0","0",",,,0","24.20",",0","29.74",",,,0","18.67",",,,0","","","","","","","","","","","",""
"USW00093807","1949-07","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","497.3","0","241.6",",0","15",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","16","","","","11","","18.3",",0,09,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,17,","37.2",",0,28,","0.0","0","0.0",",0","103.9",",,,0","0",",,,0","26.13",",0","31.02",",,,0","21.24",",,,0","","","","","","","","","","","",""
"USW00093807","1949-08","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","682.3","0","185.0",",0","15",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","18","","","","5","","13.9",",0,20,","0",",,0,31,+","0",",,0,31,+","39.4",",,0,28,","35.6",",0,11,","3.9","0","3.9",",0","146.0",",,,0","0",",,,0","24.17",",0","29.01",",,,0","19.34",",,,0","","","","","","","","","","","",""
"USW00093807","1949-09","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","749.9","0","67.6",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","13","","","","3","","6.7",",0,30,","0",",,0,30,+","0",",,0,30,+","19.8",",,0,08,","31.1",",0,18,","34.2","0","30.3",",0","57.4",",,,0","0",",,,0","19.58",",0","24.96",",,,0","14.19",",,,0","","","","","","","","","","","",""
"USW00093807","1949-10","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","777.9","0","28.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","15","","","","2","","7.8",",0,01,","0",",,0,31,+","0",",,0,31,+","67.6",",,0,30,","28.3",",0,10,","91.0","0","56.8",",0","117.7",",,,0","0",",,,0","17.40",",0","22.37",",,,0","12.44",",,,0","","","","","","","","","","","",""
"USW00093807","1949-11","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","777.9","0","0.0",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","5",",0","0",",0","6","","","","","","-2.8",",0,23,+","0",",,0,30,+","0",",,0,30,+","33.5",",,0,01,","25.6",",0,12,","371.6","0","280.6",",0","48.0",",,,0","0",",,,0","8.98",",0","15.23",",,,0","2.73",",,,0","","","","","","","","","","","",""
"USW00093807","1949-12","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","777.9","0","0.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","0",",0","0",",0","14","","","","","","-6.1",",0,17,","0",",,0,31,+","0",",T,0,10,+","7.9",",,0,14,","19.4",",0,29,+","757.8","0","386.2",",0","27.1",",,,0","0",",T,,0","5.87",",0","10.84",",,,0","0.91",",,,0","","","","","","","","","","","",""
"USW00093807","1950-01","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","0.5","0","0.5",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","4",",0","0",",0","16","","","","","","-3.3",",0,21,","0",",,0,31,+","0",",T,0,17,+","15.0",",,0,27,","23.3",",0,26,","1021.3","0","263.5",",0","55.7",",,,0","0",",T,,0","9.85",",0","14.80",",,,0","4.89",",,,0","","","","","","","","","","","",""
"USW00093807","1950-02","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","0.5","0","0.0",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","13","","","","1","","-6.1",",0,27,","0",",,0,28,+","0",",T,0,17,","10.7",",,0,22,","19.4",",0,07,","1364.6","0","343.3",",0","50.4",",,,0","0",",T,,0","6.07",",0","11.32",",,,0","0.83",",,,0","","","","","","","","","","","",""
"USW00093807","1950-03","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","1.6","0","1.1",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","3",",0","0",",0","9","","","","1","","-6.7",",0,03,","0",",T,0,16,","0",",T,0,20,+","38.9",",,0,13,","27.8",",0,27,","1705.1","0","340.5",",0","110.5",",,,0","0",",T,,0","7.39",",0","13.43",",,,0","1.34",",,,0","","","","","","","","","","","",""
"USW00093807","1950-04","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","19.7","0","18.1",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","15",",0","0",",0","4","","","","2","","-3.3",",0,07,","0",",,0,30,+","0",",T,0,14,","22.4",",,0,04,","31.1",",0,29,","1865.5","0","160.4",",0","46.9",",,,0","0",",T,,0","13.59",",0","20.33",",,,0","6.86",",,,0","","","","","","","","","","","",""
"USW00093807","1950-05","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","88.2","0","68.5",",0","16",",0","12",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","15","","","","14","","8.9",",0,09,","0",",,0,31,+","0",",,0,31,+","29.5",",,0,11,","33.3",",0,06,","1881.6","0","16.1",",0","132.8",",,,0","0",",,,0","20.02",",0","25.83",",,,0","14.22",",,,0","","","","","","","","","","","",""
"USW00093807","1950-06","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","250.7","0","162.5",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","6","","","","9","","11.1",",0,05,","0",",,0,30,+","0",",,0,30,+","21.8",",,0,04,","36.1",",0,25,","1881.6","0","0.0",",0","84.0",",,,0","0",",,,0","23.75",",0","29.84",",,,0","17.66",",,,0","","","","","","","","","","","",""
"USW00093807","1950-07","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","427.8","0","177.1",",0","14",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","13","","","","11","","16.1",",0,08,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,11,","33.9",",0,20,","0.0","0","0.0",",0","125.0",",,,0","0",",,,0","24.05",",0","29.25",",,,0","18.85",",,,0","","","","","","","","","","","",""
"USW00093807","1950-08","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","590.5","0","162.7",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","13","","","","9","","13.9",",0,05,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,21,","33.3",",0,02,","0.0","0","0.0",",0","58.3",",,,0","0",",,,0","23.58",",0","29.32",",,,0","17.85",",,,0","","","","","","","","","","","",""
"USW00093807","1950-09","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","683.0","0","92.5",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","13","","","","5","","5.0",",0,26,+","0",",,0,30,+","0",",,0,30,+","26.4",",,0,22,","35.0",",0,03,","36.6","0","36.6",",0","70.1",",,,0","0",",,,0","20.20",",0","25.32",",,,0","15.08",",,,0","","","","","","","","","","","",""
"USW00093807","1950-10","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","699.8","0","16.8",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","13","","","","1","","6.1",",0,14,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,19,","30.0",",0,31,","94.9","0","58.3",",0","92.6",",,,0","0",",,,0","17.00",",0","22.63",",,,0","11.36",",,,0","","","","","","","","","","","",""
"USW00093807","1950-11","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","703.5","0","3.7",",0","5",",0","3",",0","0",",0","1",",0","1",",0","0",",0","14",",0","2",",0","6",",0","0",",0","4","","","","","","-12.2",",0,26,","25",",,0,25,","46",",,0,24,","21.6",",,0,04,","28.9",",0,01,","422.7","0","327.8",",0","37.1",",,,0","56",",,,0","7.53",",0","13.94",",,,0","1.11",",,,0","","","","","","","","","","","",""
"USW00093807","1950-12","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","703.5","0","0.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","26",",0","2",",0","0",",0","0",",0","7","","","","1","","-10.6",",0,19,","0",",T,0,28,+","18",",,0,10,","27.7",",,0,04,","17.2",",0,26,+","907.5","0","484.8",",0","71.4",",,,0","18",",,,0","2.70",",0","7.59",",,,0","-2.20",",,,0","","","","","","","","","","","",""
"USW00093807","1951-01","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","0.0","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","20",",0","1",",0","0",",0","0",",0","11","","","","","","-8.9",",0,09,","0",",T,0,31,+","0",",T,0,31,+","9.1",",,0,07,","20.6",",0,20,","1331.2","0","423.7",",0","38.1",",,,0","0",",T,,0","4.67",",0","10.00",",,,0","-0.67",",,,0","","","","","","","","","","","",""
"USW00093807","1951-02","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","0.0","0","0.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","15",",0","2",",0","5",",0","0",",0","8","","","","","","-11.1",",0,03,","0",",T,0,09,","18",",,0,09,","31.0",",,0,07,","24.4",",0,14,","1669.5","0","338.3",",0","60.7",",,,0","23",",,,0","6.25",",0","12.86",",,,0","-0.36",",,,0","","","","","","","","","","","",""
"USW00093807","1951-03","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","0.0","0","0.0",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","3",",0","0",",0","9","","","","","","-2.2",",0,22,","0",",,0,31,+","0",",T,0,14,+","36.3",",,0,13,","23.3",",0,08,","1954.5","0","285.0",",0","112.3",",,,0","0",",T,,0","9.14",",0","14.60",",,,0","3.68",",,,0","","","","","","","","","","","",""
"USW00093807","1951-04","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","12.5","0","12.5",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","11","","","","5","","0.0",",0,18,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,08,","31.1",",0,30,","2098.4","0","143.9",",0","100.9",",,,0","0",",,,0","13.95",",0","19.95",",,,0","7.96",",,,0","","","","","","","","","","","",""
"USW00093807","1951-05","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","66.0","0","53.5",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","6","","","","2","","6.1",",0,13,","0",",,0,31,+","0",",,0,31,+","5.3",",,0,11,","33.3",",0,02,","2124.6","0","26.2",",0","10.9",",,,0","0",",,,0","19.22",",0","26.04",",,,0","12.40",",,,0","","","","","","","","","","","",""
"USW00093807","1951-06","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","240.3","0","174.3",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","9","","","","9","","14.4",",0,11,","0",",,0,30,+","0",",,0,30,+","17.3",",,0,03,","38.3",",0,02,","2126.0","0","1.4",",0","88.7",",,,0","0",",,,0","24.10",",0","30.36",",,,0","17.84",",,,0","","","","","","","","","","","",""
"USW00093807","1951-07","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","471.9","0","231.6",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","9","","","","10","","15.0",",0,07,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,18,","36.7",",0,22,","0.0","0","0.0",",0","137.4",",,,0","0",",,,0","25.80",",0","32.36",",,,0","19.25",",,,0","","","","","","","","","","","",""
"USW00093807","1951-08","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","693.6","0","221.7",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","10","","","","5","","15.6",",0,25,+","0",",,0,31,+","0",",,0,31,+","76.2",",,0,07,","36.7",",0,10,","0.0","0","0.0",",0","102.4",",,,0","0",",,,0","25.48",",0","31.24",",,,0","19.73",",,,0","","","","","","","","","","","",""
"USW00093807","1951-09","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","807.5","0","113.9",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","12","","","","1","","5.6",",0,29,","0",",,0,30,+","0",",,0,30,+","17.5",",,0,14,","35.0",",0,03,","10.2","0","10.2",",0","34.4",",,,0","0",",,,0","21.79",",0","27.74",",,,0","15.84",",,,0","","","","","","","","","","","",""
"USW00093807","1951-10","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","850.2","0","42.7",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","4",",0","9","","","","","","4.4",",0,10,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,28,","35.6",",0,05,","84.4","0","74.2",",0","35.5",",,,0","0",",,,0","17.32",",0","23.33",",,,0","11.30",",,,0","","","","","","","","","","","",""
"USW00093807","1951-11","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","850.2","0","0.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","2",",0","0",",0","12","","","","","","-7.2",",0,20,","0",",,0,30,+","0",",T,0,06,","22.6",",,0,01,","21.7",",0,16,+","431.5","0","347.1",",0","84.5",",,,0","0",",T,,0","6.76",",0","12.76",",,,0","0.76",",,,0","","","","","","","","","","","",""
"USW00093807","1951-12","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","851.1","0","0.9",",0","13",",0","9",",0","2",",0","0",",0","1",",0","0",",0","18",",0","1",",0","1",",0","0",",0","16","","","","","","-12.2",",0,16,","0",",T,0,20,","91",",,0,20,","40.9",",,0,21,","21.7",",0,08,","838.1","0","406.6",",0","133.0",",,,0","91",",,,0","5.24",",0","10.27",",,,0","0.22",",,,0","","","","","","","","","","","",""
"USW00093807","1952-01","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","0.0","0","0.0",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","11",",0","0",",0","2",",0","0",",0","12","","","","","","-10.0",",0,30,","0",",,0,31,+","0",",T,0,29,+","36.6",",,0,09,","23.9",",0,02,","1183.7","0","345.6",",0","117.1",",,,0","0",",T,,0","7.19",",0","12.28",",,,0","2.09",",,,0","","","","","","","","","","","",""
"USW00093807","1952-02","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","0.0","0","0.0",",0","12",",0","7",",0","1",",0","1",",0","3",",0","0",",0","13",",0","0",",0","0",",0","0",",0","10","","","","3","","-3.3",",0,27,","102",",,0,26,","132",",,0,26,","34.8",",,0,03,","20.0",",0,29,","1526.2","0","342.5",",0","89.3",",,,0","195",",,,0","6.52",",0","11.95",",,,0","1.10",",,,0","","","","","","","","","","","",""
"USW00093807","1952-03","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","0.0","0","0.0",",0","12",",0","9",",0","3",",0","0",",0","1",",0","0",",0","9",",0","0",",0","5",",0","0",",0","12","","","","2","","-4.4",",0,08,","0",",,0,31,+","43",",,0,15,","52.8",",,0,03,","26.1",",0,20,","1815.3","0","289.1",",0","186.2",",,,0","43",",,,0","9.01",",0","15.07",",,,0","2.94",",,,0","","","","","","","","","","","",""
"USW00093807","1952-04","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","19.5","0","19.5",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","6","","","","1","","1.1",",0,06,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,25,","31.7",",0,21,","1936.6","0","121.3",",0","86.9",",,,0","0",",,,0","14.94",",0","21.24",",,,0","8.64",",,,0","","","","","","","","","","","",""
"USW00093807","1952-05","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","96.6","0","77.1",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","12","","","","7","","5.6",",0,12,","0",",T,0,09,","0",",T,0,09,","26.9",",,0,24,","32.8",",0,05,","1962.1","0","25.5",",0","83.9",",,,0","0",",T,,0","20.00",",0","26.49",",,,0","13.50",",,,0","","","","","","","","","","","",""
"USW00093807","1952-06","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","352.1","0","255.5",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","4","","","","10","","15.0",",0,01,","0",",,0,30,+","0",",,0,30,+","6.4",",,0,29,","40.0",",0,26,","1962.1","0","0.0",",0","17.1",",,,0","0",",,,0","26.85",",0","33.57",",,,0","20.13",",,,0","","","","","","","","","","","",""
"USW00093807","1952-07","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","600.2","0","248.1",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","2","","","","13","","13.3",",0,10,+","0",",,0,31,+","0",",,0,31,+","26.7",",,0,08,","40.0",",0,29,+","0.0","0","0.0",",0","87.5",",,,0","0",",,,0","26.34",",0","33.18",",,,0","19.50",",,,0","","","","","","","","","","","",""
"USW00093807","1952-08","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","778.4","0","178.2",",0","19",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","14","","","","10","","12.8",",0,25,","0",",,0,31,+","0",",,0,31,+","50.3",",,0,31,","34.4",",0,18,","0.3","0","0.3",",0","197.2",",,,0","0",",,,0","24.07",",0","29.51",",,,0","18.64",",,,0","","","","","","","","","","","",""
"USW00093807","1952-09","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","861.6","0","83.2",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","8","","","","1","","9.4",",0,23,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,21,","32.8",",0,14,","8.6","0","8.3",",0","37.6",",,,0","0",",,,0","20.83",",0","26.74",",,,0","14.92",",,,0","","","","","","","","","","","",""
"USW00093807","1952-10","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","868.6","0","7.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","16",",0","0",",0","10","","","","1","","-3.3",",0,21,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,09,","30.6",",0,01,","174.8","0","166.2",",0","23.1",",,,0","0",",,,0","13.20",",0","20.04",",,,0","6.35",",,,0","","","","","","","","","","","",""
"USW00093807","1952-11","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","868.6","0","0.0",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","5",",0","0",",0","8","","","","1","","-3.3",",0,30,+","0",",,0,30,+","0",",T,0,30,+","21.6",",,0,21,","25.6",",0,03,","430.4","0","255.6",",0","67.8",",,,0","0",",T,,0","9.81",",0","15.64",",,,0","3.98",",,,0","","","","","","","","","","","",""
"USW00093807","1952-12","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","868.6","0","0.0",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","15","","","","","","-6.1",",0,15,+","0",",T,0,02,","8",",,0,02,","31.0",",,0,10,","20.0",",0,09,","836.8","0","406.4",",0","86.5",",,,0","8",",,,0","5.22",",0","10.34",",,,0","0.11",",,,0","","","","","","","","","","","",""
"USW00093807","1953-01","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","0.0","0","0.0",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","1",",0","0",",0","14","","","","","","-5.0",",0,05,","0",",,0,31,+","0",",T,0,25,+","22.4",",,0,08,","21.1",",0,16,","1186.7","0","349.9",",0","108.5",",,,0","0",",T,,0","7.05",",0","12.24",",,,0","1.85",",,,0","","","","","","","","","","","",""
"USW00093807","1953-02","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","0.0","0","0.0",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","0",",0","0",",0","11","","","","","","-4.4",",0,18,","0",",,0,28,+","0",",T,0,24,","23.9",",,0,20,","19.4",",0,27,+","1491.5","0","304.8",",0","121.2",",,,0","0",",T,,0","7.45",",0","13.09",",,,0","1.81",",,,0","","","","","","","","","","","",""
"USW00093807","1953-03","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","0.0","0","0.0",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","7",",0","0",",0","13","","","","2","","-3.3",",0,09,+","0",",T,0,03,","0",",T,0,15,+","47.2",",,0,23,","23.9",",0,14,","1743.7","0","252.2",",0","130.9",",,,0","0",",T,,0","10.20",",0","15.87",",,,0","4.52",",,,0","","","","","","","","","","","",""
"USW00093807","1953-04","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","11.1","0","11.1",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","16",",0","0",",0","6","","","","4","","0.0",",0,20,+","0",",,0,30,+","0",",T,0,20,","18.0",",,0,30,","28.3",",0,23,+","1875.9","0","132.2",",0","90.7",",,,0","0",",T,,0","14.30",",0","20.72",",,,0","7.87",",,,0","","","","","","","","","","","",""
"USW00093807","1953-05","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","151.1","0","140.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","6","","","","7","","10.6",",0,09,","0",",,0,31,+","0",",,0,31,+","22.1",",,0,19,","35.0",",0,25,","1878.9","0","3.0",",0","42.2",",,,0","0",",,,0","22.75",",0","29.01",",,,0","16.49",",,,0","","","","","","","","","","","",""
"USW00093807","1953-06","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","325.0","0","173.9",",0","11",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","11","","","","10","","11.1",",0,02,","0",",,0,30,+","0",",,0,30,+","47.0",",,0,07,","34.4",",0,30,","1880.0","0","1.1",",0","216.8",",,,0","0",",,,0","24.09",",0","30.13",",,,0","18.06",",,,0","","","","","","","","","","","",""
"USW00093807","1953-07","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","561.4","0","236.4",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","2","","","","6","","14.4",",0,13,+","0",",,0,31,+","0",",,0,31,+","8.9",",,0,22,","38.3",",0,31,","0.0","0","0.0",",0","17.4",",,,0","0",",,,0","25.96",",0","32.42",",,,0","19.49",",,,0","","","","","","","","","","","",""
"USW00093807","1953-08","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","764.4","0","203.0",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","14","","","","5","","14.4",",0,22,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,17,","36.7",",0,31,+","0.0","0","0.0",",0","68.6",",,,0","0",",,,0","24.88",",0","31.30",",,,0","18.46",",,,0","","","","","","","","","","","",""
"USW00093807","1953-09","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","854.1","0","89.7",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","9","","","","2","","7.8",",0,24,","0",",,0,30,+","0",",,0,30,+","43.2",",,0,05,","34.4",",0,01,","12.8","0","12.8",",0","89.9",",,,0","0",",,,0","20.90",",0","26.91",",,,0","14.88",",,,0","","","","","","","","","","","",""
"USW00093807","1953-10","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","880.5","0","26.4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","5","","","","2","","3.3",",0,08,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,27,","29.4",",0,20,","80.9","0","68.1",",0","7.3",",,,0","0",",,,0","16.99",",0","23.69",",,,0","10.28",",,,0","","","","","","","","","","","",""
"USW00093807","1953-11","36.13361","-80.22222","295.7","WINSTON SALEM REYNOLDS AIRPORT, NC US","","","880.5","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","11",",0","0",",0","6","","","","","","-5.6",",0,29,","0",",,0,30,+","18",",,0,06,","4.6",",,0,21,","25.6",",0,03,","316.5","0","235.6",",0","16.8",",,,0","18",",,,0","10.48",",0","17.25",",,,0","3.71",",,,0","","","","","","","","","","","",""
