"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094051","2012-09","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.1",",W","394.3","W","16.1",",W","1",",W","0",",W","0",",W","0","1,W","0","1,W","0",",W","1",",W","0",",W","28",",W","2",",W","-0.5",",W,13,","0","1,,W,30,+","0","1,,W,30,+","0.8",",,W,01,","34.4",",W,09,","105.6","W","87.0",",W","0.8",",,,W","0","1,,,W","15.97",",W","26.35",",,,W","5.59",",,,W","","","340",",W","330",",W","16.1",",W","19.2",",W"
"USW00094051","2012-10","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.8",",W","394.3","W","0.0",",W","11",",W","4",",W","0",",W","0","1,W","","","0",",W","19",",W","1",",W","6",",W","0",",W","-8.8",",W,24,","0","1,,W,31,+","","","12.7",",,W,16,","25.6",",W,01,","477.3","W","371.7",",W","35.6",",,,W","","","6.34",",W","12.89",",,,W","-0.20",",,,W","","","290",",W","300",",W","20.1",",W","26.4",",W"
"USW00094051","2012-11","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","2.8",",W","394.3","W","0.0",",W","6",",W","3",",W","0",",W","0",",W","","","2",",W","25",",W","5",",W","2",",W","0",",W","-21.0",",W,12,+","0",",,W,30,+","","","9.4",",,W,08,","21.7",",W,07,+","1009.3","W","532.0",",W","18.9",",,,W","","","0.60",",W","7.08",",,,W","-5.88",",,,W","","","340",",W","350",",W","15.7",",W","19.7",",W"
"USW00094051","2012-12","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","2.5",",W","394.3","W","0.0",",W","6",",W","0",",W","0",",W","0","1,W","","","5",",W","30",",W","13",",W","0",",W","0",",W","-27.7",",W,26,+","0","1,,W,31,+","","","2.3",",,W,08,","14.4",",W,05,+","1750.4","W","741.1",",W","8.2",",,,W","","","-5.57",",W","1.28",",,,W","-12.43",",,,W","","","280",",W","280","1,W","14.3",",W","19.2","1,W"
"USW00094051","2013-01","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.5",",W","0.0","W","0.0",",W","11",",W","1",",W","0",",W","0",",W","","","11",",W","30",",W","13",",W","0",",W","0",",W","-24.3",",W,13,","0",",,W,31,+","","","2.5",",,W,01,","11.7",",W,25,","2525.6","W","775.2",",W","8.5",",,,W","","","-6.67",",W","0.24",",,,W","-13.58",",,,W","","","330",",W","330",",W","13.9",",W","17.0",",W"
"USW00094051","2013-02","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.9",",W","0.0","W","0.0",",W","4",",W","0",",W","0",",W","0",",W","0","4,W","1",",W","28",",W","4",",W","0",",W","0",",W","-19.9",",W,11,","0",",,W,28,+","0","4,,W,28,+","1.0",",,W,17,","13.3",",W,16,","3064.9","W","539.3",",W","1.9",",,,W","0","4,,,W","-0.93",",W","5.23",",,,W","-7.08",",,,W","","","320",",W","320",",W","17.4",",W","20.1",",W"
"USW00094051","2013-03","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.0",",W","0.0","W","0.0",",W","6",",W","4",",W","0",",W","0",",W","","","2",",W","31",",W","9",",W","0",",W","0",",W","-23.2",",W,18,","0",",,W,31,+","","","7.6",",,W,17,","20.0",",W,14,+","3659.4","W","594.5",",W","18.8",",,,W","","","-0.84",",W","6.66",",,,W","-8.35",",,,W","","","310",",W","320",",W","17.0",",W","21.5",",W"
"USW00094051","2013-04","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.3",",W","0.0","W","0.0",",W","9",",W","6",",W","0",",W","0",",W","","","0",",W","23",",W","5",",W","2",",W","0",",W","-14.9",",W,09,","0",",,W,30,+","","","13.7",",,W,14,","26.1",",W,27,","4104.2","W","444.8",",W","43.2",",,,W","","","3.51",",W","10.41",",,,W","-3.39",",,,W","","","320",",W","310",",W","16.5",",W","20.6",",W"
"USW00094051","2013-05","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.0",",W","6.1","W","6.1",",W","12",",W","4",",W","2",",W","0",",W","","","0",",W","5",",W","0",",W","15",",W","1",",W","-8.8",",W,01,","0",",,W,31,+","","","52.1",",,W,29,","32.2",",W,13,","4265.7","W","161.5",",W","104.9",",,,W","","","13.32",",W","21.05",",,,W","5.58",",,,W","","","340",",W","320",",W","17.4",",W","25.0",",W"
"USW00094051","2013-06","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.9",",W","31.3","W","25.2",",W","12",",W","7",",W","1",",W","0",",W","","","0",",W","0",",W","0",",W","25",",W","0",",W","3.9",",W,05,","0",",,W,30,+","","","31.2",",,W,11,","31.1",",W,19,","4321.2","W","55.5",",W","103.3",",,,W","","","17.32",",W","24.40",",,,W","10.24",",,,W","","","300",",W","300",",W","19.2",",W","25.0",",W"
"USW00094051","2013-07","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.3",",W","132.9","W","101.6",",W","12",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","11",",W","8.3",",W,26,","0",",,W,31,+","0",",,W,31,+","19.6",",,W,22,","36.1",",W,15,+","4.4","W","4.4",",W","46.8",",,,W","0",",,,W","21.47",",W","29.53",",,,W","13.40",",,,W","","","330",",W","300","1,W","15.7",",W","20.1","1,W"
"USW00094051","2013-08","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.0",",W","237.6","W","104.7",",W","9",",W","3",",W","0",",W","0","1,W","0","1,W","0",",W","0",",W","0",",W","30",",W","14",",W","8.9",",W,15,+","0","1,,W,31,+","0","1,,W,31,+","18.8",",,W,02,","36.7",",W,16,","9.4","W","5.0",",W","36.6",",,,W","0","1,,,W","21.55",",W","30.29",",,,W","12.80",",,,W","","","360",",W","260",",W","11.2",",W","17.0",",W"
"USW00094051","2013-09","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.4",",W","279.2","W","41.6",",W","10",",W","4",",W","0",",W","0",",W","","","0",",W","1",",W","0",",W","25",",W","5",",W","-0.5",",W,20,","0",",,W,30,+","","","10.9",",,W,06,","37.2",",W,05,","94.4","W","85.0",",W","29.6",",,,W","","","16.89",",W","25.27",",,,W","8.50",",,,W","","","230",",W","230",",W","17.9",",W","24.6",",W"
"USW00094051","2013-10","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.7",",W","279.2","W","0.0",",W","9",",W","2",",W","0",",W","0",",W","","","0",",W","21",",W","1",",W","2",",W","0",",W","-8.8",",W,05,","0",",,W,31,+","","","3.8",",,W,28,","26.7",",W,07,","477.6","W","383.2",",W","13.3",",,,W","","","5.97",",W","13.55",",,,W","-1.60",",,,W","","","330",",W","320",",W","13.9",",W","17.9",",W"
"USW00094051","2013-11","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.0",",W","279.2","W","0.0",",W","5",",W","2",",W","0",",W","0",",W","0","5,W","4",",W","29",",W","4",",W","0",",W","0",",W","-29.3",",W,21,","0",",,W,30,+","0","5,,W,30,+","4.8",",,W,10,","17.2",",W,19,","1085.4","W","607.8",",W","9.4",",,,W","0","5,,,W","-1.93",",W","6.02",",,,W","-9.88",",,,W","","","290",",W","280",",W","13.9",",W","17.4",",W"
"USW00094051","2013-12","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.2",",W","279.2","W","0.0",",W","15",",W","7",",W","0",",W","0",",W","","","15",",W","31",",W","15",",W","0",",W","0",",W","-41.0",",W,07,","0",",,W,31,+","","","10.7",",,W,03,","8.9",",W,27,+","2003.4","W","918.0",",W","38.8",",,,W","","","-11.28",",W","-3.34",",,,W","-19.22",",,,W","","","310",",W","330",",W","20.1",",W","25.5",",W"
"USW00094051","2014-01","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.5",",W","0.0","W","0.0",",W","5",",W","1",",W","0",",W","0",",W","0","5,W","7",",W","27",",W","9",",W","0",",W","0",",W","-29.9",",W,31,","0",",,W,31,+","0","5,,W,31,+","4.1",",,W,29,","12.2",",W,25,","2706.8","W","703.4",",W","5.7",",,,W","0","5,,,W","-4.36",",W","1.98",",,,W","-10.69",",,,W","","","340",",W","270","1,W","19.2",",W","25.9","1,W"
"USW00094051","2014-02","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.1",",W","0.0","W","0.0",",W","7",",W","2",",W","0",",W","0",",W","","","15",",W","28",",W","16",",W","0",",W","0",",W","-34.3",",W,07,","0",",,W,28,+","","","4.1",",,W,11,","8.9",",W,17,","3522.6","W","815.8",",W","10.1",",,,W","","","-10.80",",W","-3.87",",,,W","-17.73",",,,W","","","310",",W","290","1,W","17.4",",W","20.6","1,W"
"USW00094051","2014-03","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.9",",W","0.0","W","0.0",",W","11",",W","2",",W","0",",W","0",",W","","","2",",W","29",",W","10",",W","0",",W","0",",W","-26.6",",W,01,","0",",,W,31,+","","","3.8",",,W,30,","18.9",",W,09,","4135.7","W","613.1",",W","16.8",",,,W","","","-1.44",",W","4.40",",,,W","-7.28",",,,W","","","300",",W","300",",W","17.0",",W","20.6",",W"
"USW00094051","2014-04","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.9",",W","0.0","W","0.0",",W","5",",W","2",",W","0",",W","0",",W","0","5,W","0",",W","22",",W","1",",W","2",",W","0",",W","-11.6",",W,01,","0",",,W,30,+","0","5,,W,30,+","3.0",",,W,26,","25.6",",W,22,","4499.0","W","363.3",",W","8.4",",,,W","0","5,,,W","6.22",",W","14.27",",,,W","-1.82",",,,W","","","270",",W","270",",W","17.9",",W","24.6",",W"
"USW00094051","2014-05","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.9",",W","13.4","W","13.4",",W","10",",W","6",",W","0",",W","0",",W","","","0",",W","7",",W","0",",W","15",",W","0",",W","-3.8",",W,08,","0",",,W,31,+","","","23.9",",,W,10,","31.7",",W,28,+","4706.2","W","207.2",",W","60.0",",,,W","","","12.08",",W","20.02",",,,W","4.14",",,,W","","","130",",W","300",",W","14.3",",W","19.2",",W"
"USW00094051","2014-06","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.8",",W","25.7","W","12.3",",W","12",",W","2",",W","0",",W","0",",W","","","0",",W","1",",W","0",",W","24",",W","0",",W","0.0",",W,07,","0",",,W,30,+","","","12.4",",,W,18,","30.0",",W,09,","4781.2","W","75.0",",W","25.4",",,,W","","","16.25",",W","23.95",",,,W","8.54",",,,W","","","310",",W","300",",W","17.4",",W","22.8",",W"
"USW00094051","2014-07","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.9",",W","144.5","W","118.8",",W","3",",W","1",",W","0",",W","0","1,W","0","1,W","0",",W","0",",W","0",",W","31",",W","15",",W","5.0",",W,25,","0","1,,W,31,+","0","1,,W,31,+","8.9",",,W,07,","37.8",",W,31,","3.0","W","3.0",",W","10.2",",,,W","0","1,,,W","22.07",",W","31.97",",,,W","12.16",",,,W","","","320",",W","320","1,W","21.0",",W","25.5","1,W"
"USW00094051","2014-08","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.5",",W","239.1","W","94.6",",W","12",",W","6",",W","3",",W","0",",W","0","2,W","0",",W","0",",W","0",",W","27",",W","9",",W","6.1",",W,26,","0",",,W,31,+","0","2,,W,31,+","87.4",",,W,23,","36.7",",W,08,","27.9","W","24.9",",W","166.1",",,,W","0","2,,,W","20.58",",W","28.05",",,,W","13.11",",,,W","","","260",",W","260","1,W","19.2",",W","25.5","1,W"
"USW00094051","2014-09","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.3",",W","243.3","W","4.2",",W","5",",W","2",",W","0",",W","0",",W","0","5,W","0",",W","1",",W","0",",W","19",",W","1",",W","-0.5",",W,15,","0",",,W,30,+","0","5,,W,30,+","9.4",",,W,10,","32.8",",W,25,","165.7","W","137.8",",W","16.3",",,,W","0","5,,,W","13.88",",W","21.95",",,,W","5.81",",,,W","","","320",",W","320",",W","17.4",",W","20.6",",W"
"USW00094051","2014-10","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.0",",W","243.3","W","0.0",",W","4",",W","0",",W","0",",W","0","1,W","0","5,W","0",",W","16",",W","0",",W","10",",W","0",",W","-5.5",",W,28,+","0","1,,W,31,+","0","5,,W,31,+","1.8",",,W,27,","27.2",",W,21,","463.5","W","297.8",",W","3.2",",,,W","0","5,,,W","8.73",",W","17.85",",,,W","-0.40",",,,W","","","320",",W","320",",W","17.4",",W","21.9",",W"
"USW00094051","2014-11","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.2",",W","243.3","W","0.0",",W","9",",W","1",",W","0",",W","0","2,W","","","10",",W","29",",W","12",",W","0",",W","0",",W","-32.1",",W,13,","0","2,,W,30,+","","","12.4",",,W,09,","15.6",",W,07,","1163.3","W","699.8",",W","20.3",",,,W","","","-5.00",",W","2.21",",,,W","-12.20",",,,W","","","300",",W","290","1,W","16.1",",W","19.2","1,W"
"USW00094051","2014-12","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.1",",W","243.3","W","0.0",",W","5",",W","0",",W","0",",W","0","1,W","0","5,W","5",",W","31",",W","14",",W","0",",W","0",",W","-26.6",",W,30,","0","1,,W,31,+","0","5,,W,31,+","2.0",",,W,21,","13.3",",W,10,","1841.8","W","678.5",",W","6.9",",,,W","0","5,,,W","-3.55",",W","2.22",",,,W","-9.32",",,,W","","","330",",W","320",",W","14.3",",W","18.3",",W"
"USW00094051","2015-01","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.7",",W","0.0","W","0.0",",W","9",",W","3",",W","0",",W","0",",W","","","8",",W","31",",W","12",",W","0",",W","0",",W","-31.6",",W,09,","0",",,W,31,+","","","7.1",",,W,05,","15.0",",W,27,","2589.0","W","747.2",",W","20.4",",,,W","","","-5.77",",W","0.80",",,,W","-12.34",",,,W","","","300",",W","300",",W","17.4",",W","21.0",",W"
"USW00094051","2015-02","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.7",",W","0.0","W","0.0","1,W","10",",W","1",",W","0",",W","0",",W","","","6","1,W","26","1,W","13",",W","0",",W","0",",W","-26.0","1,W,01,","0",",,W,28,+","","","3.6",",,W,03,","14.4",",W,13,","3199.7","W","610.7",",W","10.4",",,,W","","","-4.44","1,W","1.86",",,,W","-10.75","1,,,W","","","340",",W","340",",W","13.0",",W","15.2",",W"
"USW00094051","2015-03","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.1",",W","0.0","W","0.0",",W","4",",W","2",",W","0",",W","0",",W","0","4,W","1",",W","26",",W","3",",W","5",",W","0",",W","-20.5",",W,04,","0",",,W,31,+","0","4,,W,31,+","8.1",",,W,18,","27.2",",W,31,","3611.7","W","412.0",",W","13.5",",,,W","0","4,,,W","5.04",",W","14.01",",,,W","-3.93",",,,W","","","280",",W","260",",W","17.4",",W","24.6",",W"
"USW00094051","2015-04","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.5",",W","0.0","W","0.0",",W","4",",W","1",",W","0",",W","0",",W","0","4,W","0",",W","19",",W","0",",W","6",",W","0",",W","-6.6",",W,04,","0",",,W,30,+","0","4,,W,30,+","8.9",",,W,25,","28.3",",W,29,","3936.2","W","324.5",",W","10.9",",,,W","0","4,,,W","7.52",",W","15.79",",,,W","-0.76",",,,W","","","330",",W","320",",W","18.3",",W","25.0",",W"
"USW00094051","2015-05","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.9",",W","0.0","W","0.0",",W","9",",W","4",",W","0",",W","0","1,W","","","0",",W","9",",W","0",",W","14",",W","0",",W","-4.9",",W,11,+","0","1,,W,31,+","","","16.5",",,W,16,","28.3",",W,05,","4154.8","W","218.6",",W","35.6",",,,W","","","11.28",",W","19.12",",,,W","3.45",",,,W","","","360",",W","10",",W","15.7",",W","18.3",",W"
"USW00094051","2015-06","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.3",",W","61.7","W","61.7",",W","9",",W","7",",W","2",",W","0",",W","0","1,W","0",",W","0",",W","0",",W","27",",W","6",",W","6.1",",W,15,","0",",,W,30,+","0","1,,W,30,+","38.1",",,W,02,","37.2",",W,29,","4181.0","W","26.2",",W","103.4",",,,W","0","1,,,W","19.52",",W","27.40",",,,W","11.63",",,,W","","","320",",W","330",",W","17.4",",W","23.3",",W"
"USW00094051","2015-07","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.1",",W","163.6","W","101.9","1,W","8",",W","3",",W","0",",W","0","2,W","0","1,W","0","1,W","0","1,W","0","1,W","30","1,W","12","1,W","9.4","1,W,31,+","0","2,,W,31,+","0","1,,W,31,+","17.3",",,W,15,","36.7","1,W,22,+","1.7","W","1.7","1,W","34.0",",,,W","0","1,,,W","21.67","1,W","30.48","1,,,W","12.87","1,,,W","","","290",",W","310",",W","17.0",",W","22.8",",W"
"USW00094051","2015-08","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.4",",W","271.4","W","107.8",",W","6",",W","2",",W","1",",W","0","1,W","0","2,W","0",",W","1",",W","0",",W","28",",W","15",",W","-1.0",",W,23,","0","1,,W,31,+","0","2,,W,31,+","33.8",",,W,05,","41.1",",W,14,","32.2","W","30.5",",W","40.7",",,,W","0","2,,,W","20.83",",W","30.82",",,,W","10.84",",,,W","","","310",",W","310",",W","16.1",",W","19.7",",W"
"USW00094051","2015-09","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.5",",W","288.6","W","17.2",",W","5",",W","1",",W","0",",W","0",",W","0","4,W","0",",W","1",",W","0",",W","24",",W","5",",W","-0.5",",W,28,","0",",,W,30,+","0","4,,W,30,+","2.5",",,W,05,","37.8",",W,02,","131.1","W","98.9",",W","4.7",",,,W","0","4,,,W","15.61",",W","25.77",",,,W","5.45",",,,W","","","360",",W","300",",W","14.3",",W","17.9",",W"
"USW00094051","2015-10","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.4",",W","290.8","W","2.2",",W","9",",W","4",",W","0",",W","0",",W","","","0",",W","11",",W","0",",W","8",",W","0",",W","-7.1",",W,29,","0",",,W,31,+","","","24.6",",,W,03,","31.7",",W,10,","403.2","W","272.1",",W","51.9",",,,W","","","9.63",",W","17.29",",,,W","1.96",",,,W","","","300",",W","280",",W","17.4",",W","23.3",",W"
"USW00094051","2015-11","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.7",",W","290.8","W","0.0",",W","6",",W","3",",W","0",",W","0",",W","","","5",",W","27",",W","7",",W","0",",W","0",",W","-23.8",",W,27,","0",",,W,30,+","","","13.0",",,W,03,","20.0",",W,15,","958.1","W","554.9",",W","22.9",",,,W","","","-0.16",",W","6.98",",,,W","-7.31",",,,W","","","300",",W","300",",W","19.7",",W","26.4",",W"
"USW00094051","2015-12","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.0",",W","290.8","W","0.0",",W","8",",W","2",",W","0",",W","0",",W","","","8",",W","29",",W","15",",W","0",",W","0",",W","-27.7",",W,26,","0",",,W,31,+","","","10.4",",,W,14,","16.1",",W,09,","1706.4","W","748.3",",W","19.1",",,,W","","","-5.81",",W","0.98",",,,W","-12.59",",,,W","","","280",",W","270",",W","14.3",",W","20.1",",W"
"USW00094051","2016-01","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","2.9",",W","0.0","W","0.0",",W","9",",W","1",",W","0",",W","0",",W","","","8",",W","31",",W","19",",W","0",",W","0",",W","-29.9",",W,16,","0",",,W,31,+","","","4.3",",,W,24,","8.3",",W,28,","2505.3","W","798.9",",W","11.3",",,,W","","","-7.44",",W","-0.79",",,,W","-14.09",",,,W","","","310",",W","320",",W","13.0",",W","16.1",",W"
"USW00094051","2016-02","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.0",",W","0.0","W","0.0",",W","9",",W","2",",W","0",",W","0",",W","","","0",",W","28",",W","1",",W","0",",W","0",",W","-16.0",",W,04,","0",",,W,29,+","","","12.4",",,W,18,","17.8",",W,27,","2990.2","W","484.9",",W","20.9",",,,W","","","1.61",",W","8.18",",,,W","-4.96",",,,W","","","280",",W","270",",W","20.1",",W","26.4",",W"
"USW00094051","2016-03","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.0",",W","0.0","W","0.0",",W","6",",W","2",",W","0",",W","0",",W","","","0",",W","28",",W","1",",W","4",",W","0",",W","-11.0",",W,19,","0",",,W,31,+","","","5.8",",,W,29,","22.8",",W,05,","3429.1","W","438.9",",W","15.8",",,,W","","","4.17",",W","12.45",",,,W","-4.10",",,,W","","","330",",W","280",",W","16.5",",W","21.9",",W"
"USW00094051","2016-04","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.3",",W","0.0","W","0.0",",W","11",",W","4",",W","0",",W","0",",W","","","0",",W","15",",W","0",",W","6",",W","0",",W","-8.2",",W,11,","0",",,W,30,+","","","18.8",",,W,24,","27.8",",W,22,","3749.4","W","320.3",",W","59.2",",,,W","","","7.66",",W","14.80",",,,W","0.51",",,,W","","","270",",W","270",",W","17.0",",W","21.5",",W"
"USW00094051","2016-05","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.2",",W","1.7","W","1.7",",W","11",",W","5",",W","1",",W","0",",W","","","0",",W","5",",W","0",",W","14",",W","0",",W","-4.3",",W,14,","0",",,W,31,+","","","26.7",",,W,10,","29.4",",W,05,","3937.4","W","188.0",",W","55.5",",,,W","","","12.32",",W","20.56",",,,W","4.09",",,,W","","","280",",W","280",",W","21.5",",W","28.6",",W"
"USW00094051","2016-06","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.0","1,W","43.9","W","42.2","2,W","3","1,W","3","1,W","0","1,W","0","2,W","0","3,W","0","2,W","0","2,W","0","2,W","27","2,W","5","2,W","5.0","2,W,01,","0","2,,W,30,+","0","3,,W,30,+","13.5","1,,W,15,","34.4","2,W,08,","3958.8","W","21.4","2,W","21.3","1,,,W","0","3,,,W","19.08","2,W","28.26","2,,,W","9.90","2,,,W","","","320","1,W","320","1,W","28.6","1,W","40.7","1,W"
"USW00094051","2016-07","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.9",",W","151.9","W","108.0",",W","16",",W","6",",W","0",",W","0",",W","0","2,W","0",",W","0",",W","0",",W","29",",W","15",",W","8.3",",W,17,","0",",,W,31,+","0","2,,W,31,+","11.2",",,W,11,","38.3",",W,19,","7.9","W","7.9",",W","52.1",",,,W","0","2,,,W","21.56",",W","30.08",",,,W","13.04",",,,W","","","300",",W","10",",W","18.3",",W","22.4",",W"
"USW00094051","2016-08","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.9",",W","236.4","W","84.5",",W","5",",W","1",",W","0",",W","0",",W","0","1,W","0",",W","0",",W","0",",W","30",",W","11",",W","3.9",",W,27,","0",",,W,31,+","0","1,,W,31,+","7.4",",,W,18,","37.8",",W,31,+","26.4","W","18.5",",W","12.5",",,,W","0","1,,,W","20.46",",W","29.93",",,,W","10.99",",,,W","","","300",",W","280",",W","14.8",",W","19.7",",W"
"USW00094051","2016-09","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.7",",W","254.8","W","18.4",",W","10",",W","4",",W","0",",W","0","1,W","","","0",",W","1",",W","0",",W","20",",W","2",",W","-2.7",",W,13,","0","1,,W,30,+","","","17.0",",,W,05,","37.2",",W,01,","155.7","W","129.3",",W","49.6",",,,W","","","14.64",",W","22.25",",,,W","7.02",",,,W","","","290",",W","310",",W","17.4",",W","23.7",",W"
"USW00094051","2016-10","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.6",",W","254.8","W","0.0",",W","8",",W","5",",W","0",",W","0","1,W","","","0",",W","16",",W","0",",W","4",",W","0",",W","-6.0",",W,13,","0","1,,W,31,+","","","23.4",",,W,04,","28.9",",W,01,","475.6","W","319.9",",W","73.5",",,,W","","","8.01",",W","15.16",",,,W","0.86",",,,W","","","310",",W","310",",W","16.5",",W","21.0",",W"
"USW00094051","2016-11","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.0",",W","254.8","W","0.0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","1",",W","6",",W","0",",W","-12.1",",W,30,","0",",,W,30,+","0",",,W,30,+","0.0",",,W,30,+","23.9",",W,09,","889.0","W","413.4",",W","0.0",",,,W","0",",,,W","4.55",",W","13.27",",,,W","-4.16",",,,W","","","330",",W","200",",W","13.9",",W","18.8",",W"
"USW00094051","2016-12","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","4.3",",W","254.8","W","0.0",",W","7",",W","1",",W","0",",W","0","1,W","","","14",",W","31",",W","17",",W","0",",W","0",",W","-38.8",",W,17,","0","1,,W,31,+","","","2.8",",,W,10,","8.9",",W,03,","1778.4","W","889.4",",W","8.3",",,,W","","","-10.36",",W","-3.71",",,,W","-17.01",",,,W","","","290",",W","290","2,W","16.1",",W","22.4","2,W"
"USW00094051","2017-01","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.4",",W","0.0","W","0.0",",W","8",",W","2",",W","0",",W","0","1,W","","","12",",W","31",",W","20",",W","0",",W","0",",W","-36.0",",W,11,","0","1,,W,31,+","","","5.6",",,W,01,","11.1",",W,29,","2636.9","W","858.5",",W","14.4",",,,W","","","-9.36",",W","-3.22",",,,W","-15.51",",,,W","","","310",",W","310",",W","17.0",",W","22.4",",W"
"USW00094051","2017-02","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.5",",W","0.0","W","0.0",",W","8",",W","3",",W","0",",W","0",",W","","","2",",W","27",",W","10",",W","0",",W","0",",W","-19.9",",W,07,","0",",,W,28,+","","","4.6",",,W,22,","20.6",",W,16,","3217.5","W","580.6",",W","14.8",",,,W","","","-2.40",",W","3.56",",,,W","-8.37",",,,W","","","290",",W","290",",W","16.5",",W","20.6",",W"
"USW00094051","2017-03","47.32583","-106.9475","811.4","JORDAN AIRPORT, MT US","3.8",",W","0.0","W","0.0",",W","9",",W","1",",W","0",",W","0",",W","","","0",",W","27",",W","6",",W","1",",W","0",",W","-15.5",",W,11,","0",",,W,31,+","","","6.9",",,W,10,","22.2",",W,18,","3704.5","W","487.0",",W","14.7",",,,W","","","2.62",",W","9.28",",,,W","-4.03",",,,W","","","300",",W","310",",W","17.0",",W","19.7",",W"
