"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00202393","1923-06","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","108.8","0","105.7",",0","12","1,0","6","1,0","0","1,0","","","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","","","5.0",",0,29,","","","0",",,0,30,+","15.5","1,,0,28,","35.0",",0,23,","","","","","21.7",",0","58.7","1,,,0","0",",,,0","21.13",",0","27.90",",,,0","14.36",",,,0","",""
"USC00202393","1923-07","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","200.0","0","91.2","2,0","9","1,0","6","1,0","1","1,0","","","0","1,0","0","1,0","0","1,0","0","2,0","28","2,0","3","2,0","","","11.1","1,0,17,","","","0","1,,0,31,+","59.2","1,,0,07,","33.3","2,0,20,","","","1.4","0","1.4","2,0","121.1","1,,,0","0","1,,,0","21.48","2,0","28.32","2,,,0","14.63","1,,,0","",""
"USC00202393","1923-08","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","263.0","0","63.0",",0","11",",0","4",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","4.4",",0,22,","","","0",",,0,31,+","8.9",",,0,21,+","32.8",",0,04,+","","","35.0","0","33.6",",0","32.4",",,,0","0",",,,0","19.28",",0","26.34",",,,0","12.23",",,,0","",""
"USC00202393","1923-09","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","","","10","5,0","9","5,0","1","5,0","","","0","5,0","","","","","","","","","","","","","","","","","0","5,,0,30,+","26.7","5,,0,11,","","","","","","","","","110.0","5,,,0","0","5,,,0","","","","","","","",""
"USC00202393","1923-10","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.8",",0","8",",0","4",",0","0",",0","","","1",",0","0",",0","10",",0","0",",0","5",",0","0",",0","","","-3.3",",0,22,+","","","36",",,0,30,","11.2",",,0,30,","24.4",",0,12,+","","","","","285.0",",0","35.5",",,,0","36",",,,0","9.16",",0","15.02",",,,0","3.31",",,,0","",""
"USC00202393","1923-11","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","","","8","5,0","5","5,0","0","5,0","","","0","5,0","","","","","","","","","","","","","","","","","0","5,T,0,27,+","16.3","5,,0,04,","","","","","","","","","34.1","5,,,0","0","5,T,,0","","","","","","","",""
"USC00202393","1923-12","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0",",0","14",",0","10",",0","0",",0","","","3",",0","0",",0","23",",0","2",",0","0",",0","0",",0","","","-9.4",",0,24,","","","107",",,0,23,","18.0",",,0,23,","12.2",",0,20,","","","","","517.3",",0","75.1",",,,0","209",",,,0","1.65",",0","5.59",",,,0","-2.30",",,,0","",""
"USC00202393","1924-01","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","","","18",",0","2",",0","0",",0","","","2",",0","","","","","20",",0","0",",0","0",",0","","","","","","","112",",,0,16,","17.8",",,0,10,","6.1",",0,09,","","","","","","","46.8",",,,0","239",",,,0","","","-2.39",",,,0","","","",""
"USC00202393","1924-02","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0","3,0","12","1,0","5","1,0","0","1,0","","","7","1,0","0","3,0","26","3,0","18","1,0","0","1,0","0","1,0","","","-15.6","3,0,16,","","","91","1,,0,20,","16.8","1,,0,04,","6.1","1,0,01,","","","","","609.3","1,0","54.2","1,,,0","461","1,,,0","-5.23","3,0","-1.28","1,,,0","-9.18","3,,,0","",""
"USC00202393","1924-03","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0",",0","14",",0","6",",0","0",",0","","","4",",0","0",",0","29",",0","6",",0","0",",0","0",",0","","","-11.1",",0,01,","","","69",",,0,10,","9.4",",,0,29,","13.3",",0,27,","","","","","582.1",",0","45.2",",,,0","250",",,,0","-0.45",",0","3.35",",,,0","-4.24",",,,0","",""
"USC00202393","1924-04","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0",",0","13",",0","9",",0","0",",0","","","1",",0","0",",0","12",",0","1",",0","2",",0","0",",0","","","-6.7",",0,02,+","","","69",",,0,07,","12.4",",,0,19,","22.8",",0,24,","","","","","338.8",",0","62.3",",,,0","102",",,,0","7.04",",0","12.89",",,,0","1.18",",,,0","",""
"USC00202393","1924-06","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","39.4",",0","18",",0","9",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","","","4.4",",0,07,+","","","0",",,0,30,+","43.9",",,0,28,","32.8",",0,20,","","","","","51.2",",0","125.6",",,,0","0",",,,0","17.94",",0","24.02",",,,0","11.86",",,,0","",""
"USC00202393","1924-07","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","63.5",",0","14",",0","8",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","7.2",",0,18,+","","","0",",,0,31,+","16.3",",,0,28,","32.2",",0,23,+","","","21.7","0","21.7",",0","68.2",",,,0","0",",,,0","19.68",",0","26.25",",,,0","13.11",",,,0","",""
"USC00202393","1924-08","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","","","8","5,0","3","5,0","0","5,0","","","0","5,0","","","","","","","","","","","","","","","","","0","5,,0,31,+","23.9","5,,0,05,","","","","","","","","","46.8","5,,,0","0","5,,,0","","","","","","","",""
"USC00202393","1924-09","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","7.5","3,0","11","3,0","7","3,0","0","3,0","","","0","3,0","0","3,0","0","3,0","0","3,0","12","3,0","0","3,0","","","1.7","3,0,30,","","","0","3,,0,30,+","23.4","3,,0,08,","29.4","3,0,21,","","","","","130.9","3,0","65.6","3,,,0","0","3,,,0","13.76","3,0","19.77","3,,,0","7.76","3,,,0","",""
"USC00202393","1924-10","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0",",0","2",",0","2",",0","0",",0","","","0",",0","0",",0","3",",0","0",",0","14",",0","0",",0","","","-3.9",",0,23,","","","0",",,0,31,+","4.8",",,0,04,","26.1",",0,11,+","","","","","179.2",",0","7.6",",,,0","0",",,,0","12.55",",0","20.14",",,,0","4.96",",,,0","",""
"USC00202393","1924-11","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.5",",0","8",",0","3",",0","0",",0","","","1",",0","0",",0","21",",0","6",",0","3",",0","0",",0","","","-12.8",",0,30,","","","56",",,0,27,","8.6",",,0,11,","23.3",",0,06,","","","","","455.3",",0","22.6",",,,0","79",",,,0","3.17",",0","8.09",",,,0","-1.74",",,,0","",""
"USC00202393","1924-12","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","","","16",",0","6",",0","0",",0","","","2",",0","","","","","20",",0","0",",0","0",",0","","","","","","","38",",,0,23,","11.4",",,0,08,","12.8",",0,08,","","","","","","","50.1",",,,0","136",",,,0","","","-2.12",",,,0","","","",""
"USC00202393","1925-01","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","0.0","0","0.0","5,0","9",",0","3",",0","0",",0","","","4",",0","3","5,0","26","5,0","20",",0","0",",0","0",",0","","","-17.8","5,0,23,+","","","58",",,0,12,","8.9",",,0,01,","5.6",",0,31,","","","","","640.3",",0","23.0",",,,0","260",",,,0","-6.64","5,0","-2.13",",,,0","-11.16","5,,,0","",""
"USC00202393","1925-02","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","0.0","0","0.0","1,0","9",",0","4",",0","0",",0","","","2",",0","1","1,0","25","1,0","9",",0","0",",0","0",",0","","","-17.8","1,0,27,","","","119",",,0,16,","23.1",",,0,23,","13.3",",0,08,","","","","","556.7",",0","46.8",",,,0","191",",,,0","-2.41","1,0","2.16",",,,0","-6.97","1,,,0","",""
"USC00202393","1925-03","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","0.0","0","0.0","1,0","10",",0","4",",0","1",",0","","","4",",0","0","1,0","24","1,0","6",",0","1",",0","0",",0","","","-16.7","1,0,03,","","","130",",,0,19,","31.2",",,0,18,","23.9",",0,26,","","","","","487.9",",0","62.2",",,,0","321",",,,0","1.77","1,0","7.26",",,,0","-3.72","1,,,0","",""
"USC00202393","1925-05","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","3.6","1,0","6","1,0","3","1,0","0","1,0","","","0","1,0","0","1,0","6","1,0","0","1,0","13","1,0","0","1,0","","","-1.7","1,0,18,","","","0","1,T,0,24,+","8.6","1,,0,16,","31.7","1,0,31,","","","","","205.7","1,0","17.7","1,,,0","0","1,T,,0","11.60","1,0","19.27","1,,,0","3.93","1,,,0","",""
"USC00202393","1925-06","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","97.5",",0","11",",0","7",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","","","5.6",",0,11,","","","0",",,0,30,+","11.9",",,0,02,","35.6",",0,05,","","","","","24.5",",0","51.3",",,,0","0",",,,0","20.77",",0","27.55",",,,0","13.99",",,,0","",""
"USC00202393","1925-07","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","91.1",",0","17",",0","7",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","8.3",",0,29,+","","","0",",,0,31,+","34.5",",,0,31,","35.6",",0,06,","","","15.9","0","15.9",",0","86.5",",,,0","0",",,,0","20.76",",0","27.55",",,,0","13.97",",,,0","",""
"USC00202393","1925-08","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","87.3",",0","10",",0","5",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","","","8.3",",0,28,","","","0",",,0,31,+","19.1",",,0,12,","35.6",",0,30,","","","23.6","0","7.7",",0","54.8",",,,0","0",",,,0","20.90",",0","27.71",",,,0","14.09",",,,0","",""
"USC00202393","1925-09","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","58.6","1,0","15",",0","9",",0","0",",0","","","0",",0","0","1,0","0","1,0","0","1,0","18","1,0","3","1,0","","","4.4","1,0,25,+","","","0",",,0,30,+","21.8",",,0,27,","33.9","1,0,04,","","","81.1","0","57.5","1,0","98.8",",,,0","0",",,,0","18.37","1,0","23.99","1,,,0","12.76","1,,,0","",""
"USC00202393","1925-10","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0",",0","18",",0","11",",0","1",",0","","","1",",0","0",",0","16",",0","1",",0","1",",0","0",",0","","","-7.2",",0,31,","","","61",",,0,28,","35.1",",,0,02,","22.2",",0,01,","","","486.1","0","405.0",",0","108.3",",,,0","69",",,,0","5.27",",0","9.57",",,,0","0.97",",,,0","",""
"USC00202393","1925-11","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0",",0","16",",0","7",",0","0",",0","","","2",",0","0",",0","21",",0","5",",0","0",",0","0",",0","","","-8.3",",0,29,","","","191",",,0,15,","20.3",",,0,12,","15.0",",0,21,","","","983.7","0","497.6",",0","79.1",",,,0","308",",,,0","1.75",",0","5.56",",,,0","-2.07",",,,0","",""
"USC00202393","1925-12","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","","","11","4,0","3","4,0","0","4,0","","","3","4,0","","","","","","","","","","","","","","","","","64","4,,0,25,","4.1","4,,0,24,","","","","","","","","","16.9","4,,,0","215","4,,,0","","","","","","","",""
"USC00202393","1926-01","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","0.0","0","0.0","3,0","20",",0","3",",0","0",",0","","","5",",0","1","3,0","25","3,0","15",",0","0",",0","0",",0","","","-17.8","3,0,22,","","","130",",,0,11,","18.3",",,0,18,","6.7",",0,30,+","","","","","621.2",",0","47.9",",,,0","328",",,,0","-4.16","3,0","-0.54",",,,0","-7.79","3,,,0","",""
"USC00202393","1926-02","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","0.0","0","0.0","3,0","14","3,0","7","3,0","1","3,0","","","6","3,0","1","3,0","25","3,0","17","3,0","0","3,0","0","3,0","","","-17.8","3,0,19,","","","81","3,,0,26,","32.0","3,,0,25,","6.7","3,0,25,","","","","","564.1","3,0","88.0","3,,,0","435","3,,,0","-4.23","3,0","-0.37","3,,,0","-8.10","3,,,0","",""
"USC00202393","1926-03","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","0.0","0","0.0",",0","16",",0","5",",0","1",",0","","","5",",0","0",",0","31",",0","13",",0","0",",0","0",",0","","","-17.2",",0,05,","","","86",",,0,30,","28.4",",,0,31,","13.9",",0,19,","","","","","666.2",",0","79.3",",,,0","311",",,,0","-3.16",",0","1.46",",,,0","-7.77",",,,0","",""
"USC00202393","1926-04","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","0.0","0","0.0",",0","10",",0","6",",0","0",",0","","","2",",0","0",",0","23",",0","2",",0","3",",0","0",",0","","","-8.9",",0,04,","","","206",",,0,03,","22.1",",,0,03,","26.1",",0,21,","","","","","427.8",",0","63.6",",,,0","272",",,,0","4.07",",0","10.18",",,,0","-2.04",",,,0","",""
"USC00202393","1926-05","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","11.2","0","11.2",",0","11",",0","9",",0","0",",0","","","0",",0","0",",0","4",",0","0",",0","17",",0","0",",0","","","-3.9",",0,04,","","","0",",,0,31,+","15.0",",,0,21,","30.6",",0,08,+","","","","","155.6",",0","60.8",",,,0","0",",,,0","13.67",",0","21.15",",,,0","6.20",",,,0","",""
"USC00202393","1926-06","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","34.3","0","23.1","2,0","7","3,0","5","3,0","1","3,0","","","0","3,0","0","2,0","0","2,0","0","2,0","22","2,0","0","2,0","","","1.7","2,0,03,","","","0","3,,0,30,+","28.4","3,,0,14,","31.1","2,0,29,","","","","","66.7","2,0","73.6","3,,,0","0","3,,,0","16.77","2,0","23.31","2,,,0","10.24","2,,,0","",""
"USC00202393","1926-07","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","143.8","0","109.5",",0","5",",0","3",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","7.8",",0,14,","","","0",",,0,31,+","23.1",",,0,22,","35.6",",0,21,+","","","8.7","0","8.7",",0","37.9",",,,0","0",",,,0","21.59",",0","28.61",",,,0","14.57",",,,0","",""
"USC00202393","1926-08","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","237.8","0","94.0",",0","7",",0","4",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","10.0",",0,30,","","","0",",,0,31,+","42.9",",,0,01,","35.6",",0,28,","","","8.7","0","0.0",",0","66.2",",,,0","0",",,,0","21.37",",0","27.01",",,,0","15.72",",,,0","",""
"USC00202393","1926-11","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0","1,0","15",",0","8",",0","1",",0","","","2",",0","0",",0","21",",0","5","1,0","0","1,0","0","1,0","","","-10.6",",0,11,","","","28",",,0,19,","25.9",",,0,09,","16.7","1,0,15,+","","","","","469.3","1,0","74.6",",,,0","99",",,,0","2.12","1,0","6.16","1,,,0","-1.93",",,,0","",""
"USC00202393","1927-01","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","0.0","0","0.0","5,0","12",",0","2",",0","0",",0","","","3","1,0","0","5,0","26","5,0","19","1,0","0","1,0","0","1,0","","","-16.7","5,0,25,","","","183","1,,0,13,","17.5",",,0,13,","5.6","1,0,29,","","","","","577.7","1,0","30.9",",,,0","269","1,,,0","-4.39","5,0","-1.66","1,,,0","-7.12","5,,,0","",""
"USC00202393","1927-02","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","0.0","0","0.0","3,0","9","3,0","6","3,0","0","3,0","","","4","3,0","0","3,0","24","3,0","10","3,0","0","3,0","0","3,0","","","-12.8","3,0,18,","","","76","3,,0,14,","9.4","3,,0,16,","13.3","3,0,16,","","","","","493.1","3,0","34.1","3,,,0","213","3,,,0","-1.39","3,0","2.36","3,,,0","-5.14","3,,,0","",""
"USC00202393","1927-03","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","0.0","0","0.0","1,0","12","1,0","8","1,0","0","1,0","","","0","1,0","0","1,0","20","1,0","2","1,0","1","1,0","0","1,0","","","-10.6","1,0,02,","","","10","1,,0,27,","7.1","1,,0,13,","21.1","1,0,16,","","","","","446.9","1,0","38.5","1,,,0","10","1,,,0","3.44","1,0","8.28","1,,,0","-1.41","1,,,0","",""
"USC00202393","1927-04","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","1.1","0","1.1",",0","11",",0","9",",0","0",",0","","","1",",0","0",",0","17",",0","0",",0","3",",0","0",",0","","","-5.0",",0,11,","","","69",",,0,01,","23.1",",,0,19,","26.7",",0,19,+","","","","","336.4",",0","80.3",",,,0","72",",,,0","7.16",",0","12.93",",,,0","1.39",",,,0","",""
"USC00202393","1927-05","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","13.8","0","12.7",",0","18",",0","8",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","1.1",",0,17,","","","0",",,0,31,+","19.1",",,0,24,","29.4",",0,22,+","","","","","180.0",",0","92.1",",,,0","0",",,,0","12.94",",0","18.52",",,,0","7.35",",,,0","",""
"USC00202393","1927-06","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","45.2","0","31.4",",0","9",",0","5",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","22",",0","2",",0","","","3.9",",0,06,","","","0",",,0,30,+","9.7",",,0,04,","34.4",",0,30,","","","","","76.0",",0","38.0",",,,0","0",",,,0","16.85",",0","23.32",",,,0","10.37",",,,0","",""
"USC00202393","1927-07","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","","","11","4,0","6","4,0","0","4,0","","","0","4,0","","","","","","","","","","","","","","","","","0","4,,0,31,+","17.0","4,,0,21,","","","","","","","","","53.1","4,,,0","0","4,,,0","","","","","","","",""
"USC00202393","1927-08","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","25.8",",0","5",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","4.4",",0,24,+","","","0",",,0,31,+","3.6",",,0,23,","32.8",",0,07,","","","","","41.4",",0","5.4",",,,0","0",",,,0","17.83",",0","25.67",",,,0","9.99",",,,0","",""
"USC00202393","1927-09","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","64.6",",0","13",",0","8",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","22",",0","4",",0","","","3.3",",0,23,","","","0",",,0,30,+","32.5",",,0,29,","34.4",",0,15,+","","","","","56.6",",0","118.6",",,,0","0",",,,0","18.60",",0","24.92",",,,0","12.29",",,,0","",""
"USC00202393","1927-10","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","5.6","2,0","10","2,0","5","2,0","0","2,0","","","0","2,0","0","2,0","2","2,0","0","2,0","11","2,0","0","2,0","","","0.0","2,0,19,+","","","0","2,T,0,19,","20.1","2,,0,12,","28.9","2,0,02,","","","","","189.5","2,0","47.7","2,,,0","0","2,T,,0","11.99","2,0","18.27","2,,,0","5.71","2,,,0","",""
"USC00202393","1927-12","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0",",0","12",",0","6",",0","1",",0","","","1",",0","0",",0","28",",0","15",",0","0",",0","0",",0","","","-15.0",",0,09,","","","277",",,0,31,","25.9",",,0,07,","11.7",",0,13,","","","","","655.8",",0","78.8",",,,0","319",",,,0","-2.82",",0","0.84",",,,0","-6.48",",,,0","",""
"USC00202393","1928-01","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","0.0","0","0.0","2,0","13",",0","4",",0","0",",0","","","1",",0","0","2,0","24","2,0","14",",0","0",",0","0",",0","","","-17.2","2,0,28,+","","","41",",,0,01,","20.1",",,0,19,","10.6",",0,14,","","","","","642.0",",0","38.0",",,,0","144",",,,0","-4.07","2,0","-1.08",",,,0","-7.07","2,,,0","",""
"USC00202393","1928-02","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","0.0","0","0.0","2,0","15","1,0","5","1,0","0","1,0","","","3","1,0","4","2,0","27","2,0","12","1,0","0","1,0","0","1,0","","","-17.8","2,0,25,+","","","56","1,,0,19,+","17.5","1,,0,14,","6.7","1,0,03,","","","","","599.2","1,0","40.3","1,,,0","248","1,,,0","-3.88","2,0","0.78","1,,,0","-8.53","2,,,0","",""
"USC00202393","1928-04","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0",",0","13",",0","7",",0","0",",0","","","0",",0","0",",0","21",",0","2",",0","3",",0","0",",0","","","-6.7",",0,10,","","","10",",,0,08,","9.1",",,0,07,","23.3",",0,04,","","","","","383.9",",0","46.0",",,,0","19",",,,0","5.54",",0","11.09",",,,0","-0.02",",,,0","",""
"USC00202393","1928-06","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","12.3",",0","12",",0","7",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","2.2",",0,03,","","","0",",,0,30,+","19.3",",,0,06,","27.2",",0,13,","","","","","90.0",",0","79.2",",,,0","0",",,,0","15.74",",0","21.08",",,,0","10.41",",,,0","",""
"USC00202393","1928-07","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","102.1",",0","10",",0","7",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","7.8",",0,29,","","","0",",,0,31,+","18.0",",,0,22,","32.8",",0,08,+","","","7.8","0","7.8",",0","48.0",",,,0","0",",,,0","21.38",",0","27.35",",,,0","15.40",",,,0","",""
"USC00202393","1928-08","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","86.9",",0","12",",0","7",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","","","7.2",",0,25,","","","0",",,0,31,+","21.3",",,0,30,","32.8",",0,02,","","","25.6","0","17.8",",0","70.9",",,,0","0",",,,0","20.56",",0","26.70",",,,0","14.42",",,,0","",""
"USC00202393","1928-09","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","","","12","5,0","6","5,0","1","5,0","","","0","5,0","","","","","","","","","","","","","","","","","0","5,,0,30,+","28.4","5,,0,02,","","","","","","","","","54.1","5,,,0","0","5,,,0","","","","","","","",""
"USC00202393","1928-10","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","7.6","3,0","15","3,0","8","3,0","0","3,0","","","0","3,0","0","3,0","5","3,0","0","3,0","7","3,0","0","3,0","","","-6.7","3,0,30,","","","0","3,T,0,29,+","19.8","3,,0,13,","27.8","3,0,11,","","","","","221.1","3,0","95.5","3,,,0","0","3,T,,0","10.71","3,0","15.82","3,,,0","5.59","3,,,0","",""
"USC00202393","1928-11","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0",",0","14",",0","7",",0","2",",0","","","1",",0","0",",0","16",",0","1",",0","0",",0","0",",0","","","-7.2",",0,26,+","","","89",",,0,21,","30.0",",,0,17,","18.9",",0,15,","","","","","435.6",",0","103.2",",,,0","142",",,,0","3.81",",0","6.95",",,,0","0.68",",,,0","",""
"USC00202393","1928-12","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0",",0","12",",0","6",",0","0",",0","","","2",",0","0",",0","26",",0","12",",0","0",",0","0",",0","","","-16.7",",0,22,+","","","112",",,0,17,","20.3",",,0,17,","7.8",",0,16,+","","","","","618.0",",0","46.0",",,,0","210",",,,0","-1.60",",0","1.67",",,,0","-4.87",",,,0","",""
"USC00202393","1929-02","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0","2,0","16",",0","5",",0","0",",0","","","4",",0","0","2,0","26","2,0","20",",0","0",",0","0",",0","","","-17.2","2,0,04,","","","51",",,0,19,+","3.8",",,0,25,","6.1",",0,26,","","","","","634.9",",0","24.4",",,,0","255",",,,0","-6.41","2,0","-2.70",",,,0","-10.12","2,,,0","",""
"USC00202393","1929-04","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","10.3","2,0","13","2,0","9","2,0","1","2,0","","","0","2,0","0","2,0","9","2,0","0","2,0","5","2,0","0","2,0","","","-4.4","2,0,02,","","","13","2,,0,02,","35.3","2,,0,20,","27.8","2,0,06,","","","","","278.7","2,0","117.9","2,,,0","16","2,,,0","8.75","2,0","14.11","2,,,0","3.38","2,,,0","",""
"USC00202393","1929-06","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","","","10","4,0","7","4,0","0","4,0","","","0","4,0","","","","","","","","","","","","","","","","","0","4,,0,30,+","14.0","4,,0,27,","","","","","","","","","55.1","4,,,0","0","4,,,0","","","","","","","",""
"USC00202393","1929-07","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","106.6",",0","10",",0","5",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","7.2",",0,20,","","","0",",,0,31,+","17.3",",,0,18,","33.3",",0,27,+","","","13.6","0","13.6",",0","48.3",",,,0","0",",,,0","21.33",",0","27.96",",,,0","14.70",",,,0","",""
"USC00202393","1929-08","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","51.8",",0","6",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","5.6",",0,16,","","","0",",,0,31,+","2.0",",,0,22,+","31.7",",0,26,+","","","48.7","0","35.1",",0","7.4",",,,0","0",",,,0","18.87",",0","26.17",",,,0","11.58",",,,0","",""
"USC00202393","1929-09","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","40.6","1,0","8",",0","4",",0","0",",0","","","0","1,0","0","1,0","1","1,0","0",",0","21",",0","3",",0","","","0.0","1,0,19,","","","0","1,T,0,27,+","11.9",",,0,16,","33.3",",0,02,","","","150.6","0","101.9",",0","31.2",",,,0","0","1,T,,0","16.28","1,0","22.93",",,,0","9.63","1,,,0","",""
"USC00202393","1929-10","42.7","-84.46667","271.0","EAST LANSING EXPERIM, MI US","","","0.0",",0","13",",0","7",",0","1",",0","","","0",",0","0",",0","7",",0","0",",0","2",",0","0",",0","","","-2.8",",0,09,","","","3",",,0,23,","64.8",",,0,22,","23.3",",0,19,","","","450.0","0","299.4",",0","104.0",",,,0","3",",,,0","8.68",",0","14.05",",,,0","3.30",",,,0","",""
