"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00193625","1909-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","3",",6","2",",6","1",",6","","","","","","","","","","","203",",,6,26,","34.5",",,6,26,","74.9",",,,6","203",",,,6","",""
"USC00193625","1910-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9","1,6","7","1,6","2","1,6","3",",6","","","","","","","","","","","381",",,6,15,","39.6","1,,6,07,","122.8","1,,,6","457",",,,6","",""
"USC00193625","1910-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","2",",6","","","","","","","","","","","203",",,6,12,","","","","","292",",,,6","",""
"USC00193625","1910-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","3",",6","0",",6","1",",6","","","","","","","","","","","25",",,6,17,","22.1",",,6,07,","55.7",",,,6","25",",,,6","",""
"USC00193625","1910-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","21.1",",,6,26,","60.3",",,,6","","","",""
"USC00193625","1910-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","11",",6","6",",6","0",",6","","","","","","","","","","","","","","","8.9",",,6,30,","46.3",",,,6","","","",""
"USC00193625","1910-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","37.1",",,6,10,","93.7",",,,6","","","",""
"USC00193625","1910-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","20.1",",,6,16,","57.9",",,,6","","","",""
"USC00193625","1910-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","18.5",",,6,18,","43.2",",,,6","","","",""
"USC00193625","1910-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","21.8",",,6,06,","53.6",",,,6","","","",""
"USC00193625","1910-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","16.5",",,6,22,","43.3",",,,6","","","",""
"USC00193625","1910-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","2",",6","0",",6","","","","","","","","","","","0",",T,6,13,+","73.9",",,6,04,","135.3",",,,6","0",",T,,6","",""
"USC00193625","1910-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","5",",6","1",",6","4",",6","","","","","","","","","","","152",",,6,07,","32.5",",,6,24,","66.8",",,,6","394",",,,6","",""
"USC00193625","1911-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","5",",6","0",",6","0",",6","","","","","","","","","","","13",",,6,23,","21.6",",,6,03,","73.5",",,,6","13",",,,6","",""
"USC00193625","1911-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7","1,6","7","1,6","1","1,6","5",",6","","","","","","","","","","","279",",,6,07,","26.9","1,,6,07,","81.4","1,,,6","572",",,,6","",""
"USC00193625","1911-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","8",",6","0",",6","2",",6","","","","","","","","","","","51",",,6,16,+","20.6",",,6,15,","89.9",",,,6","102",",,,6","",""
"USC00193625","1911-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","1",",6","3",",6","","","","","","","","","","","152",",,6,09,","34.8",",,6,05,","72.5",",,,6","202",",,,6","",""
"USC00193625","1911-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","3.8",",,6,25,","10.7",",,,6","","","",""
"USC00193625","1911-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","7",",6","2",",6","","","","","","","","","","","","","","","36.6",",,6,13,","93.9",",,,6","","","",""
"USC00193625","1911-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","89.7",",,6,28,","140.5",",,,6","","","",""
"USC00193625","1911-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","7",",6","0",",6","","","","","","","","","","","","","","","18.3",",,6,02,","76.5",",,,6","","","",""
"USC00193625","1911-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","0",",6","","","","","","","","","","","0",",T,6,14,+","","","","","0",",T,,6","",""
"USC00193625","1911-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","1",",6","","","","","","","","","","","76",",,6,31,","","","","","76",",,,6","",""
"USC00193625","1912-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","10",",6","","","","","","","","","","","152",",,6,29,","","","","","762",",,,6","",""
"USC00193625","1912-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","3",",6","2",",6","1",",6","","","","","","","","","","","25",",,6,16,","26.9",",,6,21,","63.2",",,,6","25",",,,6","",""
"USC00193625","1912-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","4",",6","","","","","","","","","","","114",",,6,21,","","","","","253",",,,6","",""
"USC00193625","1912-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","14",",6","12",",6","0",",6","0",",6","","","","","","","","","","","0",",T,6,09,+","16.5",",,6,29,","93.9",",,,6","0",",T,,6","",""
"USC00193625","1912-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","8.9",",,6,06,","19.8",",,,6","","","",""
"USC00193625","1912-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","47.2",",,6,11,","118.2",",,,6","","","",""
"USC00193625","1912-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","7",",6","0",",6","","","","","","","","","","","","","","","22.9",",,6,23,","63.8",",,,6","","","",""
"USC00193625","1912-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","26.7",",,6,11,","55.1",",,,6","","","",""
"USC00193625","1912-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","14.0",",,6,24,","28.8",",,,6","","","",""
"USC00193625","1912-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","1",",6","1",",6","","","","","","","","","","","51",",,6,28,","40.6",",,6,07,","93.4",",,,6","51",",,,6","",""
"USC00193625","1912-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","3",",6","1",",6","","","","","","","","","","","178",",,6,24,","42.2",",,6,19,","157.0",",,,6","178",",,,6","",""
"USC00193625","1913-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","0",",6","","","","","","","","","","","0",",T,6,29,","","","","","0",",T,,6","",""
"USC00193625","1913-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5","1,6","4","1,6","1","1,6","3",",6","","","","","","","","","","","152",",,6,03,","30.7","1,,6,27,","72.6","1,,,6","202",",,,6","",""
"USC00193625","1913-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","0",",6","","","","","","","","","","","0",",T,6,06,+","","","","","0",",T,,6","",""
"USC00193625","1913-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","2",",6","","","","","","","","","","","76",",,6,07,","","","","","101",",,,6","",""
"USC00193625","1913-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","20.6",",,6,29,","58.5",",,,6","","","",""
"USC00193625","1913-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","28.4",",,6,07,","58.6",",,,6","","","",""
"USC00193625","1913-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","27.2",",,6,10,","63.1",",,,6","","","",""
"USC00193625","1913-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","14.7",",,6,23,","68.0",",,,6","","","",""
"USC00193625","1913-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","7",",6","0",",6","","","","","","","","","","","","","","","19.1",",,6,04,","61.4",",,,6","","","",""
"USC00193625","1913-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","11",",6","7",",6","3",",6","0",",6","","","","","","","","","","","13",",,6,14,","39.6",",,6,16,","198.4",",,,6","13",",,,6","",""
"USC00193625","1913-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5","1,6","4","1,6","1","1,6","0",",6","","","","","","","","","","","13",",,6,16,","34.5","1,,6,29,","61.4","1,,,6","13",",,,6","",""
"USC00193625","1913-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","1,6","3","1,6","3","1,6","0",",6","","","","","","","","","","","13",",,6,26,+","32.0","1,,6,25,","93.0","1,,,6","26",",,,6","",""
"USC00193625","1914-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9","1,6","4","1,6","2","1,6","1",",6","","","","","","","","","","","51",",,6,20,","32.5","1,,6,20,","96.1","1,,,6","129",",,,6","",""
"USC00193625","1914-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","0",",6","3",",6","","","","","","","","","","","203",",,6,19,","21.8",",,6,14,","80.0",",,,6","508",",,,6","",""
"USC00193625","1914-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8","1,6","7","1,6","1","1,6","3",",6","","","","","","","","","","","152",",,6,06,","31.0","1,,6,29,","91.2","1,,,6","228",",,,6","",""
"USC00193625","1914-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","9",",6","2",",6","2",",6","","","","","","","","","","","51",",,6,02,","41.1",",,6,15,","117.6",",,,6","76",",,,6","",""
"USC00193625","1914-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","27.4",",,6,05,","79.3",",,,6","","","",""
"USC00193625","1914-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","7.9",",,6,01,","26.1",",,,6","","","",""
"USC00193625","1914-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","7",",6","1",",6","","","","","","","","","","","","","","","30.2",",,6,07,","94.5",",,,6","","","",""
"USC00193625","1914-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","29.2",",,6,18,","117.3",",,,6","","","",""
"USC00193625","1914-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","9.4",",,6,04,","15.7",",,,6","","","",""
"USC00193625","1914-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","3",",6","1",",6","0",",6","","","","","","","","","","","0",",T,6,27,","26.4",",,6,17,","45.5",",,,6","0",",T,,6","",""
"USC00193625","1914-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","3",",6","1",",6","","","","","","","","","","","","","","","81.3",",,6,20,","114.1",",,,6","","","",""
"USC00193625","1915-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8","1,6","6","1,6","3","1,6","3",",6","","","","","","","","","","","76",",,6,13,","77.5","1,,6,12,","194.7","1,,,6","178",",,,6","",""
"USC00193625","1915-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","7",",6","2",",6","1",",6","","","","","","","","","","","25",",,6,07,","28.2",",,6,01,","98.0",",,,6","25",",,,6","",""
"USC00193625","1915-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","0",",T,6,22,+","0.0",",T,6,29,+","0.0",",T,,6","0",",T,,6","",""
"USC00193625","1915-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","4",",6","1",",6","1",",6","","","","","","","","","","","229",",,6,04,","26.2",",,6,04,","56.1",",,,6","229",",,,6","",""
"USC00193625","1915-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","21.3",",,6,22,","54.9",",,,6","","","",""
"USC00193625","1915-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","13.2",",,6,06,","41.7",",,,6","","","",""
"USC00193625","1915-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","12",",6","10",",6","2",",6","","","","","","","","","","","","","","","38.4",",,6,01,","160.5",",,,6","","","",""
"USC00193625","1915-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","15",",6","13",",6","2",",6","","","","","","","","","","","","","","","29.5",",,6,04,","148.7",",,,6","","","",""
"USC00193625","1915-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","14.7",",,6,18,","17.7",",,,6","","","",""
"USC00193625","1915-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","30.5",",,6,02,","67.9",",,,6","","","",""
"USC00193625","1915-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","1",",6","0",",6","","","","","","","","","","","13",",,6,24,","27.4",",,6,19,","63.4",",,,6","13",",,,6","",""
"USC00193625","1915-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","6",",6","2",",6","2",",6","","","","","","","","","","","152",",,6,29,","33.5",",,6,18,","117.5",",,,6","190",",,,6","",""
"USC00193625","1916-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","1,6","2","1,6","1","1,6","3",",6","","","","","","","","","","","51",",,6,02,","26.9","1,,6,02,","35.8","1,,,6","101",",,,6","",""
"USC00193625","1916-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","6",",6","2",",6","6",",6","","","","","","","","","","","330",",,6,13,","54.9",",,6,26,","151.7",",,,6","914",",,,6","",""
"USC00193625","1916-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","9",",6","0",",6","9",",6","","","","","","","","","","","178",",,6,02,","17.8",",,6,08,","98.6",",,,6","914",",,,6","",""
"USC00193625","1916-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","11","1,6","7","1,6","2","1,6","3",",6","","","","","","","","","","","76",",,6,28,+","40.6","1,,6,28,","140.0","1,,,6","216",",,,6","",""
"USC00193625","1916-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","5",",6","1",",6","","","","","","","","","","","","","","","73.2",",,6,17,","103.5",",,,6","","","",""
"USC00193625","1916-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","11",",6","10",",6","1",",6","","","","","","","","","","","","","","","51.6",",,6,17,","138.2",",,,6","","","",""
"USC00193625","1916-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","14",",6","10",",6","2",",6","","","","","","","","","","","","","","","28.7",",,6,24,","152.2",",,,6","","","",""
"USC00193625","1916-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","12.2",",,6,10,","61.8",",,,6","","","",""
"USC00193625","1916-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","24.4",",,6,15,","54.4",",,,6","","","",""
"USC00193625","1916-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","4",",6","1",",6","","","","","","","","","","","","","","","43.7",",,6,19,","73.9",",,,6","","","",""
"USC00193625","1916-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","4",",6","1",",6","0",",6","","","","","","","","","","","13",",,6,17,+","33.3",",,6,30,","63.0",",,,6","26",",,,6","",""
"USC00193625","1916-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","1",",6","1",",6","","","","","","","","","","","203",",,6,15,","32.3",",,6,23,","85.9",",,,6","203",",,,6","",""
"USC00193625","1917-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9","2,6","7","2,6","0","2,6","5","1,6","","","","","","","","","","","102","1,,6,22,+","20.8","2,,6,14,","94.9","2,,,6","330","1,,,6","",""
"USC00193625","1917-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","4",",6","0",",6","2",",6","","","","","","","","","","","89",",,6,05,","7.6",",,6,27,","23.3",",,,6","127",",,,6","",""
"USC00193625","1917-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","8",",6","1",",6","2",",6","","","","","","","","","","","305",",,6,05,","58.2",",,6,05,","120.3",",,,6","381",",,,6","",""
"USC00193625","1917-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","7",",6","2",",6","1",",6","","","","","","","","","","","381",",,6,09,","29.2",",,6,09,","93.6",",,,6","394",",,,6","",""
"USC00193625","1917-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","11",",6","7",",6","2",",6","1",",6","","","","","","","","","","","25",",,6,05,","37.8",",,6,05,","135.0",",,,6","25",",,,6","",""
"USC00193625","1917-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","14",",6","8",",6","1",",6","","","","","","","","","","","","","","","33.8",",,6,12,","140.9",",,,6","","","",""
"USC00193625","1917-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","27.7",",,6,27,","51.1",",,,6","","","",""
"USC00193625","1917-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","11",",6","7",",6","3",",6","","","","","","","","","","","","","","","104.9",",,6,21,","216.8",",,,6","","","",""
"USC00193625","1917-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","39.4",",,6,17,","59.2",",,,6","","","",""
"USC00193625","1917-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","11",",6","8",",6","3",",6","","","","","","","","","","","","","","","41.9",",,6,29,","174.3",",,,6","","","",""
"USC00193625","1917-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","2",",6","0",",6","1",",6","","","","","","","","","","","51",",,6,28,","6.6",",,6,22,","12.0",",,,6","51",",,,6","",""
"USC00193625","1917-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","1",",6","3",",6","","","","","","","","","","","76",",,6,13,","26.4",",,6,02,","65.1",",,,6","217",",,,6","",""
"USC00193625","1918-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","0",",6","4",",6","","","","","","","","","","","76",",,6,22,+","21.3",",,6,15,+","79.9",",,,6","254",",,,6","",""
"USC00193625","1918-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","0",",6","4",",6","","","","","","","","","","","76",",,6,17,+","24.4",",,6,28,","79.3",",,,6","228",",,,6","",""
"USC00193625","1918-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","0",",6","4",",6","","","","","","","","","","","127",",,6,07,","18.3",",,6,10,","46.7",",,,6","305",",,,6","",""
"USC00193625","1918-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","2",",6","1",",6","","","","","","","","","","","76",",,6,12,","45.2",",,6,21,","97.8",",,,6","76",",,,6","",""
"USC00193625","1918-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","8",",6","1",",6","","","","","","","","","","","","","","","31.8",",,6,01,","96.3",",,,6","","","",""
"USC00193625","1918-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","2",",6","1",",6","","","","","","","","","","","","","","","41.7",",,6,22,","52.1",",,,6","","","",""
"USC00193625","1918-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","8",",6","1",",6","","","","","","","","","","","","","","","44.5",",,6,30,","102.5",",,,6","","","",""
"USC00193625","1918-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","3",",6","0",",6","","","","","","","","","","","","","","","24.1",",,6,09,","41.6",",,,6","","","",""
"USC00193625","1918-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","9",",6","5",",6","","","","","","","","","","","","","","","54.9",",,6,26,","270.1",",,,6","","","",""
"USC00193625","1918-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","7.4",",,6,31,","25.9",",,,6","","","",""
"USC00193625","1918-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","0",",6","0",",6","","","","","","","","","","","0",",T,6,30,","24.1",",,6,18,","56.4",",,,6","0",",T,,6","",""
"USC00193625","1918-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9","1,6","5","1,6","1","1,6","3",",6","","","","","","","","","","","178",",,6,06,","28.7","1,,6,12,","78.3","1,,,6","241",",,,6","",""
"USC00193625","1919-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","33.0",",,6,03,","104.7",",,,6","","","",""
"USC00193625","1919-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","2",",6","1",",6","","","","","","","","","","","51",",,6,22,","32.0",",,6,23,","86.7",",,,6","51",",,,6","",""
"USC00193625","1919-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","12",",6","8",",6","2",",6","2",",6","","","","","","","","","","","51",",,6,29,","27.9",",,6,17,","120.0",",,,6","89",",,,6","",""
"USC00193625","1919-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","12",",6","8",",6","1",",6","0",",6","","","","","","","","","","","0",",T,6,26,+","31.8",",,6,17,","84.4",",,,6","0",",T,,6","",""
"USC00193625","1919-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","40.6",",,6,11,","134.2",",,,6","","","",""
"USC00193625","1919-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","55.4",",,6,07,","84.8",",,,6","","","",""
"USC00193625","1919-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","1",",6","","","","","","","","","","","","","","","64.5",",,6,23,","128.8",",,,6","","","",""
"USC00193625","1919-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","8",",6","3",",6","","","","","","","","","","","","","","","64.5",",,6,14,","184.2",",,,6","","","",""
"USC00193625","1919-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","7",",6","3",",6","","","","","","","","","","","","","","","47.0",",,6,03,","159.8",",,,6","","","",""
"USC00193625","1919-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","12",",6","9",",6","0",",6","","","","","","","","","","","","","","","17.3",",,6,17,","75.6",",,,6","","","",""
"USC00193625","1919-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","6",",6","4",",6","1",",6","","","","","","","","","","","25",",,6,20,","38.9",",,6,05,","141.1",",,,6","25",",,,6","",""
"USC00193625","1919-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","7",",6","0",",6","2",",6","","","","","","","","","","","76",",,6,17,","16.5",",,6,09,","58.3",",,,6","101",",,,6","",""
"USC00193625","1920-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7","1,6","6","1,6","2","1,6","8",",6","","","","","","","","","","","203",",,6,09,","29.5","1,,6,25,","88.6","1,,,6","762",",,,6","",""
"USC00193625","1920-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9","1,6","8","1,6","1","1,6","9",",6","","","","","","","","","","","457",",,6,05,","100.6","1,,6,07,","176.4","1,,,6","1042",",,,6","",""
"USC00193625","1920-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","2",",6","2",",6","","","","","","","","","","","178",",,6,20,","33.8",",,6,13,","99.1",",,,6","280",",,,6","",""
"USC00193625","1920-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","9",",6","0",",6","1",",6","","","","","","","","","","","51",",,6,07,","24.1",",,6,28,","118.9",",,,6","51",",,,6","",""
"USC00193625","1920-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","13",",6","7",",6","1",",6","","","","","","","","","","","","","","","66.3",",,6,22,","115.0",",,,6","","","",""
"USC00193625","1920-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","12",",6","9",",6","2",",6","","","","","","","","","","","","","","","53.3",",,6,05,","170.4",",,,6","","","",""
"USC00193625","1920-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","30.2",",,6,24,","61.7",",,,6","","","",""
"USC00193625","1920-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","12",",6","7",",6","0",",6","","","","","","","","","","","","","","","20.1",",,6,31,","70.0",",,,6","","","",""
"USC00193625","1920-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","5",",6","0",",6","","","","","","","","","","","","","","","24.4",",,6,10,","56.2",",,,6","","","",""
"USC00193625","1920-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","2",",6","2",",6","","","","","","","","","","","","","","","30.0",",,6,29,","57.9",",,,6","","","",""
"USC00193625","1920-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","7",",6","2",",6","2",",6","","","","","","","","","","","25",",,6,28,+","46.0",",,6,17,","121.9",",,,6","50",",,,6","",""
"USC00193625","1920-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","6",",6","1",",6","1",",6","","","","","","","","","","","102",",,6,27,","28.2",",,6,14,","89.2",",,,6","102",",,,6","",""
"USC00193625","1921-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","1,6","4","1,6","1","1,6","1",",6","","","","","","","","","","","25",",,6,31,","51.8","1,,6,15,","85.3","1,,,6","51",",,,6","",""
"USC00193625","1921-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","1,6","4","1,6","1","1,6","4",",6","","","","","","","","","","","381",",,6,20,","35.6","1,,6,20,","70.9","1,,,6","559",",,,6","",""
"USC00193625","1921-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","5",",6","0",",6","","","","","","","","","","","","","","","23.6",",,6,25,","65.5",",,,6","","","",""
"USC00193625","1921-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","11",",6","9",",6","0",",6","0",",6","","","","","","","","","","","13",",,6,11,","22.6",",,6,09,","115.9",",,,6","13",",,,6","",""
"USC00193625","1921-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","2",",6","","","","","","","","","","","","","","","71.1",",,6,01,","149.8",",,,6","","","",""
"USC00193625","1921-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","80.8",",,6,30,","107.0",",,,6","","","",""
