"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013782","1999-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1240.5","0","170.4",",0","13",",0","8",",0","2",",0","","","","","0",",0","0",",0","0",",0","28",",0","4",",0","","","","","12.8",",0,23,","","","","","101.3",",,0,15,","34.4",",0,05,","2.2","0","2.2",",0","202.2",",,,0","","","23.94",",0","27.02",",,,0","20.86",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1999-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1320.7","0","80.2",",0","7",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","9.4",",0,24,","","","","","99.3",",,0,17,","28.3",",0,20,+","17.8","0","15.6",",0","162.0",",,,0","","","20.42",",0","23.50",",,,0","17.34",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1999-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1342.0","0","21.3",",0","4",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","6.1",",0,30,","","","","","18.5",",,0,02,","25.6",",0,14,+","81.8","0","64.0",",0","22.3",",,,0","","","16.91",",0","20.71",",,,0","13.11",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1999-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1343.1","0","1.1",",0","6",",0","3",",0","1",",0","","","","","0",",0","1",",0","0",",0","4",",0","0",",0","","","","","0.0",",0,26,","","","","","34.5",",,0,19,","22.2",",0,13,","279.8","0","198.0",",0","49.0",",,,0","","","11.98",",0","15.68",",,,0","8.29",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2000-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","12",",0","9",",0","0",",0","","","","","0",",0","3",",0","0",",0","4",",0","0",",0","","","","","-2.2",",0,27,","","","","","15.0",",,0,24,","22.8",",0,02,","537.7","0","257.9",",0","78.8",",,,0","","","10.01",",0","14.02",",,,0","6.01",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2000-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.6","0","0.6",",0","3",",0","1",",0","1",",0","","","","","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","0.6",",0,01,","","","","","31.2",",,0,14,","22.8",",0,27,","711.9","0","174.2",",0","31.8",",,,0","","","12.35",",0","16.77",",,,0","7.92",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2000-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","18.7","0","18.1",",0","7",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","5.6",",0,13,","","","","","24.1",",,0,20,","26.1",",0,09,+","782.8","0","70.9",",0","65.0",",,,0","","","16.63",",0","20.54",",,,0","12.72",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2000-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","41.9","0","23.2","2,0","8",",0","6",",0","0",",0","","","","","0","2,0","0","2,0","0","1,0","21","1,0","0","1,0","","","","","3.9","2,0,09,","","","","","6.6",",,0,29,","26.7","1,0,12,","820.6","0","37.8","1,0","26.6",",,,0","","","17.73","2,0","22.08","1,,,0","13.38","2,,,0","","","","","","","","","","","","","","","",""
"USW00013782","2000-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","","","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.5",",,0,26,","","","","","","","0.5",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013782","2000-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","246.2",",0","5",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","17.8",",0,07,","","","","","15.0",",,0,29,","31.7",",0,03,","","","0.0",",0","28.2",",,,0","","","26.54",",0","29.40",",,,0","23.68",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2000-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","307.8",",0","12",",0","10",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","14",",0","","","","","21.7",",0,24,","","","","","38.6",",,0,12,","37.8",",0,20,","0.0","0","0.0",",0","150.0",",,,0","","","28.26",",0","31.61",",,,0","24.91",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2000-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","","","10","4,0","6","4,0","1","4,0","","","","","","","","","","","","","","","","","","","","","","","","","29.7","4,,0,11,","","","","","","","69.4","4,,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013782","2000-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","191.0",",0","12",",0","7",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","14.4",",0,27,","","","","","50.0",",,0,18,","33.3",",0,15,","","","0.0",",0","148.5",",,,0","","","24.70",",0","27.79",",,,0","21.61",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2000-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","74.3",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","1",",0","","","","","7.8",",0,10,","","","","","0.0",",,0,31,+","32.8",",0,06,","","","21.0",",0","0.0",",,,0","","","20.05",",0","24.65",",,,0","15.46",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2000-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","14.8","3,0","7",",0","2",",0","1",",0","","","","","0","3,0","1","3,0","0","2,0","13","2,0","0","2,0","","","","","0.0","3,0,22,","","","","","32.5",",,0,19,","26.7","2,0,08,+","","","94.8","2,0","57.7",",,,0","","","15.45","3,0","19.75","2,,,0","11.16","3,,,0","","","","","","","","","","","","","","","",""
"USW00013782","2000-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","0.0",",0","12",",0","3",",0","0",",0","","","","","0",",0","11",",0","0",",0","1",",0","0",",0","","","","","-4.4",",0,31,","","","","","19.8",",,0,28,","23.9",",0,12,","","","334.1",",0","45.6",",,,0","","","7.56",",0","12.21",",,,0","2.90",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2001-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","","","","","0",",0","7",",0","0",",0","2",",0","0",",0","","","","","-1.7",",0,04,+","","","","","7.4",",,0,12,","22.2",",0,19,","","","282.5",",0","20.3",",,,0","","","9.22",",0","14.05",",,,0","4.39",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2001-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","8.6","0","8.6",",0","6",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","3.3",",0,12,","","","","","20.6",",,0,12,","27.8",",0,15,","","","147.8",",0","39.3",",,,0","","","13.36",",0","17.90",",,,0","8.83",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2001-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","23.3","0","14.7",",0","11",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","1.7",",0,07,","","","","","59.2",",,0,20,","27.2",",0,16,+","","","119.7",",0","136.8",",,,0","","","14.95",",0","19.57",",,,0","10.32",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2001-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","93.2","0","69.9",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","5.0",",0,18,","","","","","8.4",",,0,25,","31.7",",0,13,+","","","37.9",",0","14.2",",,,0","","","19.40",",0","24.03",",,,0","14.78",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2001-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","265.8","0","172.6",",0","7",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","15.0",",0,01,","","","","","27.9",",,0,28,","33.9",",0,19,","","","0.0",",0","59.0",",,,0","","","23.90",",0","28.30",",,,0","19.51",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2001-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","533.5","0","267.7",",0","14",",0","9",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","13",",0","","","","","20.0",",0,17,","","","","","30.5",",,0,20,","35.6",",0,16,","","","0.0",",0","117.6",",,,0","","","27.26",",0","31.44",",,,0","23.07",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2001-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","832.8","0","299.3",",0","15",",0","10",",0","4",",0","","","","","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","20.6",",0,14,","","","","","59.4",",,0,20,","37.8",",0,11,","0.0","0","0.0",",0","253.0",",,,0","","","27.99",",0","31.85",",,,0","24.13",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2001-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1135.5","0","302.7",",0","6",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","21.1",",0,02,","","","","","31.2",",,0,13,","35.6",",0,07,","0.0","0","0.0",",0","103.3",",,,0","","","28.10",",0","31.75",",,,0","24.44",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2001-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1312.2","0","176.7",",0","13",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","13.9",",0,30,","","","","","52.8",",,0,02,","32.2",",0,03,","0.0","0","0.0",",0","103.6",",,,0","","","24.22",",0","27.62",",,,0","20.83",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2001-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1391.5","0","79.3",",0","2",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","6.7",",0,28,","","","","","10.4",",,0,14,","30.0",",0,25,","35.9","0","35.9",",0","12.2",",,,0","","","19.73",",0","23.94",",,,0","15.53",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2001-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1418.9","0","27.4",",0","","","","","","","","","","","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","8.3",",0,21,","","","","","","","24.4",",0,27,","74.0","0","38.1",",0","","","","","17.97",",0","21.59",",,,0","14.35",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2001-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1432.0","0","13.1",",0","6",",0","1",",0","1",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","1.1",",0,27,","","","","","61.0",",,0,10,","25.0",",0,07,","190.4","0","116.4",",0","65.2",",,,0","","","15.00",",0","18.50",",,,0","11.50",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.6","0","0.6",",0","7",",0","6",",0","0",",0","","","","","0",",0","3",",0","0",",0","5",",0","0",",0","","","","","0.0",",0,08,+","","","","","13.5",",,0,06,","23.3",",0,31,+","401.3","0","210.9",",0","53.2",",,,0","","","11.55",",0","15.53",",,,0","7.57",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","2.5","0","1.9",",0","6",",0","5",",0","0",",0","","","","","0",",0","2",",0","0",",0","2",",0","0",",0","","","","","-1.1",",0,28,","","","","","20.8",",,0,07,","22.8",",0,21,","583.3","0","182.0",",0","58.4",",,,0","","","11.90",",0","15.91",",,,0","7.89",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","22.3","0","19.8",",0","8",",0","6",",0","1",",0","","","","","0",",0","1",",0","0",",0","12",",0","0",",0","","","","","0.0",",0,05,","","","","","41.4",",,0,02,","27.2",",0,16,","680.2","0","96.9",",0","100.2",",,,0","","","15.85",",0","19.24",",,,0","12.45",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","121.9","0","99.6",",0","6",",0","1",",0","1",",0","","","","","0",",0","0",",0","0",",0","25",",0","3",",0","","","","","10.6",",0,05,","","","","","28.7",",,0,10,","33.3",",0,29,","694.6","0","14.4",",0","32.9",",,,0","","","21.17",",0","23.95",",,,0","18.40",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","247.8","0","125.9",",0","6",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","11.7",",0,19,","","","","","13.7",",,0,18,","30.6",",0,03,","703.5","0","8.9",",0","42.0",",,,0","","","22.11",",0","25.02",",,,0","19.20",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","470.8","0","223.0",",0","9",",0","7",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","19.4",",0,08,","","","","","65.8",",,0,22,","34.4",",0,02,","703.5","0","0.0",",0","184.1",",,,0","","","25.77",",0","28.22",",,,0","23.31",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","775.6","0","304.8",",0","11",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","22.2",",0,13,","","","","","18.3",",,0,23,","35.6",",0,30,+","0.0","0","0.0",",0","47.0",",,,0","","","28.16",",0","31.12",",,,0","25.21",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1041.4","0","265.8",",0","11",",0","9",",0","4",",0","","","","","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","21.7",",0,08,","","","","","82.8",",,0,30,","33.9",",0,23,","0.0","0","0.0",",0","249.9",",,,0","","","26.91",",0","29.37",",,,0","24.44",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1282.5","0","241.1",",0","9",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","21.7",",0,30,+","","","","","96.3",",,0,25,","31.7",",0,11,+","0.0","0","0.0",",0","154.9",",,,0","","","26.37",",0","28.70",",,,0","24.04",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1406.1","0","123.6",",0","12",",0","9",",0","2",",0","","","","","0",",0","0",",0","0",",0","27",",0","2",",0","","","","","12.2",",0,31,","","","","","34.3",",,0,09,","32.2",",0,06,+","3.8","0","3.8",",0","153.6",",,,0","","","22.20",",0","25.00",",,,0","19.39",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1417.8","0","11.7",",0","9",",0","9",",0","2",",0","","","","","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","1.7",",0,29,","","","","","35.1",",,0,12,","25.6",",0,11,","121.0","0","117.2",",0","153.4",",,,0","","","14.82",",0","18.68",",,,0","10.95",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1417.8","0","0.0",",0","10",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0.6",",0,26,","","","","","36.3",",,0,24,","18.9",",0,24,+","367.4","0","246.4",",0","120.9",",,,0","","","10.38",",0","14.35",",,,0","6.42",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","","","","","0",",Z","5",",0","0",",Z","0",",Z","0",",Z","","","","","-6.1",",0,24,","","","","","11.9",",,0,22,","20.0",",Z,10,","688.3","0","320.9",",Z","21.4",",,,0","","","7.98",",0","12.05",",,,Z","3.92",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","9",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","2.2",",0,17,","","","","","12.7",",,0,27,","19.4",",0,22,+","905.7","0","217.4",",0","55.6",",,,0","","","10.57",",0","14.12",",,,0","7.02",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","12.2","0","12.2",",0","15",",0","10",",0","1",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","5.0",",0,31,","","","","","29.7",",,0,20,","26.1",",0,21,","989.6","0","83.9",",0","120.4",",,,0","","","16.02",",0","19.12",",,,0","12.92",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","46.5","0","34.3",",0","8",",0","6",",0","2",",0","","","","","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","7.2",",0,11,","","","","","38.1",",,0,08,","26.1",",0,26,+","1021.8","0","32.2",",0","113.3",",,,0","","","18.40",",0","21.58",",,,0","15.22",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","205.9","0","159.4",",0","12",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","16.1",",0,20,","","","","","42.7",",,0,18,","31.7",",0,11,+","1021.8","0","0.0",",0","151.6",",,,0","","","23.48",",0","26.66",",,,0","20.29",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","440.8","0","234.9",",0","9",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","20.0",",0,02,","","","","","14.2",",,0,07,","31.7",",0,09,","1021.8","0","0.0",",0","57.1",",,,0","","","26.16",",0","28.87",",,,0","23.45",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","711.3","0","270.5",",0","12",",0","9",",0","4",",0","","","","","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","21.7",",0,14,","","","","","59.2",",,0,14,","35.0",",0,09,","0.0","0","0.0",",0","227.0",",,,0","","","27.06",",0","29.45",",,,0","24.67",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","987.9","0","276.6",",0","7",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","22.8",",0,05,","","","","","32.5",",,0,18,","31.1",",0,27,+","0.0","0","0.0",",0","86.3",",,,0","","","27.25",",0","29.42",",,,0","25.09",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1171.9","0","184.0",",0","8",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","15.6",",0,30,","","","","","88.9",",,0,06,","30.0",",0,04,+","0.0","0","0.0",",0","100.5",",,,0","","","24.47",",0","27.11",",,,0","21.83",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1240.2","0","68.3",",0","7",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","12.2",",0,03,","","","","","30.2",",,0,28,","27.2",",0,22,+","4.4","0","4.4",",0","50.1",",,,0","","","20.39",",0","23.56",",,,0","17.23",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1284.5","0","44.3",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","2.8",",0,30,","","","","","6.1",",,0,28,","28.9",",0,04,","65.7","0","61.3",",0","18.3",",,,0","","","17.77",",0","21.86",",,,0","13.67",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1284.5","0","0.0",",0","4",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0.6",",0,20,","","","","","29.7",",,0,04,","20.0",",0,01,","325.5","0","259.8",",0","55.4",",,,0","","","9.95",",0","14.15",",,,0","5.76",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.6","0","0.6",",0","3",",0","2",",0","0",",0","","","","","0",",0","4",",0","0",",0","2",",0","0",",0","","","","","-1.7",",0,11,","","","","","19.3",",,0,26,","22.8",",0,04,","607.0","0","281.5",",0","27.7",",,,0","","","9.27",",0","13.39",",,,0","5.15",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1.4","0","0.8",",0","12",",0","9",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","1.7",",0,18,+","","","","","20.6",",,0,12,","25.0",",0,21,","860.9","0","253.9",",0","81.7",",,,0","","","9.61",",0","13.09",",,,0","6.12",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","6.1","0","4.7",",0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","5.0",",0,23,+","","","","","8.4",",,0,16,","26.1",",0,19,","959.1","0","98.2",",0","11.2",",,,0","","","15.32",",0","18.92",",,,0","11.72",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","46.0","0","39.9",",0","6",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","7.2",",0,01,","","","","","28.7",",,0,30,","25.0",",0,24,","998.3","0","39.2",",0","83.9",",,,0","","","18.36",",0","21.67",",,,0","15.04",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","234.8","0","188.8",",0","4",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","12.2",",0,04,","","","","","43.7",",,0,01,","33.3",",0,31,+","1001.6","0","3.3",",0","66.3",",,,0","","","24.32",",0","26.80",",,,0","21.83",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","489.7","0","254.9",",0","11",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","22.2",",0,28,+","","","","","31.8",",,0,16,","33.9",",0,19,","1001.6","0","0.0",",0","54.3",",,,0","","","26.83",",0","29.29",",,,0","24.37",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","781.5","0","291.8",",0","11",",0","8",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","22.8",",0,18,+","","","","","38.1",",,0,10,","35.6",",0,14,","0.0","0","0.0",",0","136.6",",,,0","","","27.75",",0","30.41",",,,0","25.08",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1019.6","0","238.1",",0","17",",0","11",",0","5",",0","","","","","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","20.0",",0,07,","","","","","116.6",",,0,29,","32.8",",0,04,","0.0","0","0.0",",0","342.7",",,,0","","","26.01",",0","28.42",",,,0","23.60",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1212.5","0","192.9",",0","11",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","15.6",",0,20,","","","","","48.8",",,0,06,","31.1",",0,28,","0.0","0","0.0",",0","93.2",",,,0","","","24.76",",0","27.20",",,,0","22.32",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1305.9","0","93.4",",0","8",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","11.7",",0,16,","","","","","31.0",",,0,02,","28.3",",0,31,","4.4","0","4.4",",0","87.9",",,,0","","","21.20",",0","23.82",",,,0","18.59",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1334.1","0","28.2",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","6.7",",0,26,","","","","","19.3",",,0,27,","26.7",",0,03,","84.7","0","80.3",",0","26.4",",,,0","","","16.60",",0","20.00",",,,0","13.19",",,,0","","","","","","","","","","","","","","","",""
