"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00129222","1991-11","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","524.6","0","0.0",",0","16",",0","8",",0","1",",0","3",",0","3",",0","0",",0","16",",0","7",",0","1",",0","0",",0","6","","1","","-14.4",",0,08,","76",",,0,08,","51",",,0,08,","27.9",",,0,20,","21.1",",0,20,","","","796.8","0","   8.3",",,,0,3,1","  11.1","1,,,0,3,2","  10.0",",,,0,3,3","  12.2",",,,0,5,2","","","","","","","","","483.0",",0","  18.9",",,,0,3,1","  15.6","1,,,0,3,2","  12.2",",,,0,3,3","  13.3",",,,0,5,2","","","","","","","","","  -5.6",",,,0,3,1","   1.1","1,,,0,3,2","   0.0",",,,0,3,3","   2.8",",,,0,5,2","","","","","","","","","  -1.1",",,,0,3,1","   1.1","1,,,0,3,2","   0.0",",,,0,3,3","   3.3",",,,0,5,2","","","","","","","","","   0.5",",,,0,3,1","   4.4","1,,,0,3,2","   2.6",",,,0,3,3","   5.7",",,,0,5,2","","","","","","","","","","","   5.7",",,,0,3,1","   7.1","1,,,0,3,2","   4.7",",,,0,3,3","   7.2",",,,0,5,2","","","","","","","","","","","84.2",",,,0","111",",,,0","2.23",",0","6.70",",,,0","-2.23",",,,0","",""
"USC00129222","1991-12","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","524.6","0","0.0",",0","8",",0","6",",0","0",",0","1",",0","1",",0","1",",0","27",",0","6",",0","0",",0","0",",0","3","","1","","-18.9",",0,19,","25",",,0,19,","38",",,0,19,","8.4",",,0,09,","16.7",",0,13,+","","","1375.4","0","   4.4",",,,0,3,1","   5.0","1,,,0,3,2","   3.9","1,,,0,3,3","   6.7",",,,0,5,2","","","","","","","","","578.6",",0","  11.1",",,,0,3,1","  10.0","1,,,0,3,2","   8.3","1,,,0,3,3","   8.9",",,,0,5,2","","","","","","","","","  -9.4",",,,0,3,1","   0.6","1,,,0,3,2","  -0.6","1,,,0,3,3","   1.1",",,,0,5,2","","","","","","","","","  -2.8",",,,0,3,1","   0.6","1,,,0,3,2","  -0.6","1,,,0,3,3","   1.1",",,,0,5,2","","","","","","","","","  -1.7",",,,0,3,1","   1.7","1,,,0,3,2","   0.3","1,,,0,3,3","   3.0",",,,0,5,2","","","","","","","","","","","   1.8",",,,0,3,1","   3.2","1,,,0,3,2","   1.5","1,,,0,3,3","   3.9",",,,0,5,2","","","","","","","","","","","35.8",",,,0","71",",,,0","-0.33",",0","3.83",",,,0","-4.49",",,,0","",""
"USC00129222","1992-01","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","12",",0","3",",0","0",",0","18",",0","6",",0","4",",0","27",",0","9",",0","0",",0","0",",0","5","","","","-25.0",",0,16,","279",",,0,26,","127",",,0,15,","3.6",",,0,15,","7.2",",0,12,+","","","2013.2","0","   1.7",",,,0,3,1","   3.9",",,,0,3,2","   1.7",",,,0,3,3","   4.4",",,,0,5,2","","","","","","","","","637.8",",0","   5.6",",,,0,3,1","   5.0",",,,0,3,2","   3.3",",,,0,3,3","   4.4",",,,0,5,2","","","","","","","","","  -5.0",",,,0,3,1","   0.6",",,,0,3,2","  -1.1",",,,0,3,3","   1.7",",,,0,5,2","","","","","","","","","  -1.7",",,,0,3,1","   0.6",",,,0,3,2","  -1.1",",,,0,3,3","   1.7",",,,0,5,2","","","","","","","","","  -1.1",",,,0,3,1","   1.6",",,,0,3,2","   0.0",",,,0,3,3","   2.8",",,,0,5,2","","","","","","","","","","","   0.7",",,,0,3,1","   2.1",",,,0,3,2","   0.3",",,,0,3,3","   3.0",",,,0,5,2","","","","","","","","","","","18.1",",,,0","534",",,,0","-2.24",",0","1.59",",,,0","-6.07",",,,0","",""
"USC00129222","1992-02","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","14",",0","4",",0","0",",0","5",",0","1",",0","0",",0","26",",0","4",",0","0",",0","0",",0","4","","1","","-13.3",",0,09,","51",",,0,01,","25",",,0,08,","17.8",",,0,15,","12.2",",0,04,","","","2526.5","0","   2.8",",,,0,3,1","   3.9",",,,0,3,2","   1.7",",,,0,3,3","   3.9",",,,0,5,2","","","","","","","","","513.3",",0","   6.7",",,,0,3,1","   6.7",",,,0,3,2","   3.9",",,,0,3,3","   5.0",",,,0,5,2","","","","","","","","","  -4.4",",,,0,3,1","   0.0",",,,0,3,2","  -1.1",",,,0,3,3","   1.1",",,,0,5,2","","","","","","","","","  -1.1",",,,0,3,1","   0.6",",,,0,3,2","  -1.1",",,,0,3,3","   1.1",",,,0,5,2","","","","","","","","","  -1.1",",,,0,3,1","   1.2",",,,0,3,2","  -0.6",",,,0,3,3","   2.2",",,,0,5,2","","","","","","","","","","","   1.7",",,,0,3,1","   1.9",",,,0,3,2","   0.1",",,,0,3,3","   2.8",",,,0,5,2","","","","","","","","","","","39.1",",,,0","38",",,,0","0.63",",0","4.39",",,,0","-3.12",",,,0","",""
"USC00129222","1992-03","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","16",",0","8",",0","0",",0","8",",0","2",",0","0",",0","21",",0","4",",0","2",",0","0",",0","5","","2","","-12.2",",0,12,","152",",,0,11,","127",",,0,11,","24.6",",,0,07,","21.1",",0,06,+","","","2998.6","0","   8.9",",,,0,3,1","  10.6",",,,0,3,2","   8.9","1,,,0,3,3","  10.0",",,,0,5,2","","","","","","","","","472.1",",0","  18.9",",,,0,3,1","  15.0","1,,,0,3,2","  16.7","1,,,0,3,3","  11.7",",,,0,5,2","","","","","","","","","  -1.1",",,,0,3,1","   2.2",",,,0,3,2","   0.6","1,,,0,3,3","   2.2",",,,0,5,2","","","","","","","","","   0.6",",,,0,3,1","   2.2","1,,,0,3,2","   1.1","1,,,0,3,3","   2.8",",,,0,5,2","","","","","","","","","   1.2",",,,0,3,1","   3.9",",,,0,3,2","   2.5","1,,,0,3,3","   4.5",",,,0,5,2","","","","","","","","","","","   8.5",",,,0,3,1","   7.8","1,,,0,3,2","   5.6","1,,,0,3,3","   6.2",",,,0,5,2","","","","","","","","","","","63.2",",,,0","236",",,,0","3.10",",0","7.99",",,,0","-1.79",",,,0","",""
"USC00129222","1992-04","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.6","0","0.6","1,0","18",",0","7",",0","0",",0","2",",0","1",",0","0","1,0","7","1,0","0",",0","4",",0","0",",0","3","","3","","-8.9","1,0,02,","127",",,0,02,","127",",,0,02,","5.3",",,0,18,","22.8",",0,20,","","","3309.5","0","  11.7",",,,0,3,1","  13.9",",,,0,3,2","  12.2",",,,0,3,3","  12.8",",,,0,5,2","","","","","","","","","310.9",",0","  21.1",",,,0,3,1","  18.3",",,,0,3,2","  18.9",",,,0,3,3","  14.4",",,,0,5,2","","","","","","","","","  -1.1",",,,0,3,1","   2.2",",,,0,3,2","   0.6",",,,0,3,3","   3.3",",,,0,5,2","","","","","","","","","   3.3",",,,0,3,1","   4.4",",,,0,3,2","   3.9",",,,0,3,3","   4.4",",,,0,5,2","","","","","","","","","   3.9",",,,0,3,1","   6.4",",,,0,3,2","   5.2",",,,0,3,3","   7.5",",,,0,5,2","","","","","","","","","","","  13.7",",,,0,3,1","  12.1",",,,0,3,2","   9.4",",,,0,3,3","   9.7",",,,0,5,2","","","","","","","","","","","34.4",",,,0","127",",,,0","7.74","1,0","12.89",",,,0","2.58","1,,,0","",""
"USC00129222","1992-05","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","36.8","0","36.2",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","20",",0","0",",0","","","1","","-1.7",",0,06,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,31,","31.1",",0,22,","","","3453.9","0","  19.4",",,,0,3,1","  18.3",",,,0,3,2","  13.3",",,,0,3,3","  18.3",",,,0,5,2","","","","","","","","","144.4",",0","  32.8",",,,0,3,1","  28.9",",,,0,3,2","  18.3",",,,0,3,3","  20.0",",,,0,5,2","","","","","","","","","   2.8",",,,0,3,1","   7.8",",,,0,3,2","   1.7",",,,0,3,3","   3.9",",,,0,5,2","","","","","","","","","  14.4",",,,0,3,1","  11.7",",,,0,3,2","   6.1",",,,0,3,3","  11.7",",,,0,5,2","","","","","","","","","  10.8",",,,0,3,1","  11.4",",,,0,3,2","   7.2",",,,0,3,3","  11.2",",,,0,5,2","","","","","","","","","","","  25.1",",,,0,3,1","  22.2",",,,0,3,2","  13.8",",,,0,3,3","  15.6",",,,0,5,2","","","","","","","","","","","13.8",",,,0","0",",,,0","14.84",",0","21.83",",,,0","7.86",",,,0","",""
"USC00129222","1992-06","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","83.0","0","46.2",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","2","","5","","2.8",",0,22,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,07,","35.6",",0,18,","","","3507.3","0","  18.9",",,,0,3,1","  19.4","1,,,0,3,2","  20.0",",,,0,3,3","  18.9",",,,0,5,2","","","","","","","","","53.4",",0","  37.2",",,,0,3,1","  32.8","1,,,0,3,2","  22.2",",,,0,3,3","  25.6","1,,,0,5,2","","","","","","","","","  10.0",",,,0,3,1","  10.6","1,,,0,3,2","   5.6",",,,0,3,3","  11.1",",,,0,5,2","","","","","","","","","  21.7",",,,0,3,1","  19.4","1,,,0,3,2","  11.7",",,,0,3,3","  17.8","1,,,0,5,2","","","","","","","","","  15.3",",,,0,3,1","  15.1","1,,,0,3,2","  10.6",",,,0,3,3","  15.3",",,,0,5,2","","","","","","","","","","","  30.4",",,,0,3,1","  27.1","1,,,0,3,2","  17.6",",,,0,3,3","  21.3","1,,,0,5,2","","","","","","","","","","","68.6",",,,0","0",",,,0","18.09",",0","25.09",",,,0","11.09",",,,0","",""
"USC00129222","1992-07","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","163.7","0","80.7",",0","17",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","4","","2","","7.2",",0,01,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,15,","33.3",",0,03,+","","","10.6","0","  21.1",",,,0,3,1","  21.1",",,,0,3,2","  15.6",",,,0,3,3","  20.0",",,,0,5,2","","","","","","","","","10.6",",0","  37.8",",,,0,3,1","  35.6",",,,0,3,2","  23.9",",,,0,3,3","  26.1",",,,0,5,2","","","","","","","","","  15.6",",,,0,3,1","  16.1",",,,0,3,2","  11.1",",,,0,3,3","  16.1",",,,0,5,2","","","","","","","","","  20.0",",,,0,3,1","  18.9",",,,0,3,2","  13.3",",,,0,3,3","  19.4",",,,0,5,2","","","","","","","","","  18.4",",,,0,3,1","  18.5",",,,0,3,2","  13.2",",,,0,3,3","  18.8",",,,0,5,2","","","","","","","","","","","  29.7",",,,0,3,1","  27.1",",,,0,3,2","  18.4",",,,0,3,3","  23.5",",,,0,5,2","","","","","","","","","","","120.6",",,,0","0",",,,0","20.60",",0","25.92",",,,0","15.27",",,,0","",""
"USC00129222","1992-08","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","209.8","0","46.1","1,0","10",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","1",",0","9","","4","","4.4","1,0,20,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,13,","32.2",",0,11,","","","50.0","0","  22.2",",,,0,3,1","  21.7",",,,0,3,2","  16.7","1,,,0,3,3","  20.6",",,,0,5,2","","","","","","","","","39.4",",0","  36.1",",,,0,3,1","  32.2",",,,0,3,2","  22.8","1,,,0,3,3","  26.7",",,,0,5,2","","","","","","","","","  11.7",",,,0,3,1","  13.9",",,,0,3,2","   8.9","1,,,0,3,3","  15.6",",,,0,5,2","","","","","","","","","  20.6",",,,0,3,1","  19.4",",,,0,3,2","  12.8","1,,,0,3,3","  20.0",",,,0,5,2","","","","","","","","","  16.8",",,,0,3,1","  17.0",",,,0,3,2","  12.3","1,,,0,3,3","  17.5",",,,0,5,2","","","","","","","","","","","  30.1",",,,0,3,1","  27.4",",,,0,3,2","  18.5","1,,,0,3,3","  23.0",",,,0,5,2","","","","","","","","","","","37.3",",,,0","0",",,,0","18.57","1,0","25.35",",,,0","11.79","1,,,0","",""
"USC00129222","1992-09","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","248.1","0","38.3","2,0","8",",0","6",",0","4",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","20",",0","0",",0","5","","7","","1.1","2,0,30,+","0",",,0,30,+","0",",,0,30,+","72.9",",,0,10,","30.0",",0,16,","","","133.6","0","  20.6","1,,,0,3,1","  20.0",",,,0,3,2","  14.4",",,,0,3,3","  18.9",",,,0,5,2","","","","","","","","","83.6",",0","  32.8",",,,0,3,1","  28.9",",,,0,3,2","  20.0",",,,0,3,3","  23.9",",,,0,5,2","","","","","","","","","   6.7","1,,,0,3,1","   3.9",",,,0,3,2","   3.9",",,,0,3,3","  11.1",",,,0,5,2","","","","","","","","","  19.4",",,,0,3,1","  17.2",",,,0,3,2","   8.9",",,,0,3,3","  14.4",",,,0,5,2","","","","","","","","","  13.7","1,,,0,3,1","  14.4",",,,0,3,2","   9.5",",,,0,3,3","  15.6",",,,0,5,2","","","","","","","","","","","  25.7",",,,0,3,1","  23.2",",,,0,3,2","  15.0",",,,0,3,3","  20.0",",,,0,5,2","","","","","","","","","","","204.3",",,,0","0",",,,0","16.62","2,0","22.92",",,,0","10.31","2,,,0","",""
"USC00129222","1992-10","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","248.4","0","0.3","1,0","6",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","6","1,0","0",",0","8",",0","0",",0","1","","3","","-3.9","1,0,19,","0",",,0,31,+","0",",T,0,20,","21.3",",,0,09,","26.7",",0,04,","","","364.0","0","  11.7",",,,0,3,1","  12.2",",,,0,3,2","   7.2",",,,0,3,3","  13.9",",,,0,5,2","","","","","","","","","230.4",",0","  25.0",",,,0,3,1","  22.2",",,,0,3,2","  12.8",",,,0,3,3","  16.7",",,,0,5,2","","","","","","","","","   1.1",",,,0,3,1","   4.4",",,,0,3,2","  -1.1",",,,0,3,3","   4.4",",,,0,5,2","","","","","","","","","  10.0",",,,0,3,1","   8.9",",,,0,3,2","   2.2",",,,0,3,3","   7.2",",,,0,5,2","","","","","","","","","   7.2",",,,0,3,1","   8.6",",,,0,3,2","   2.9",",,,0,3,3","   9.7",",,,0,5,2","","","","","","","","","","","  17.5",",,,0,3,1","  15.1",",,,0,3,2","   7.2",",,,0,3,3","  12.4",",,,0,5,2","","","","","","","","","","","54.6",",,,0","0",",T,,0","10.66","1,0","17.28",",,,0","4.04","1,,,0","",""
"USC00129222","1992-11","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","248.4","0","0.0",",0","19",",0","11",",0","2",",0","0",",0","0",",0","0",",0","13",",0","1",",0","0",",0","0",",0","1","","1","","-5.6",",0,14,","0",",T,0,13,+","5",",,0,13,","48.3",",,0,02,","18.3",",0,21,","","","787.7","0","   7.2",",,,0,3,1","   7.2",",,,0,3,2","   1.7",",,,0,3,3","   7.8",",,,0,5,2","","","","","","","","","423.7",",0","  12.2",",,,0,3,1","  10.0",",,,0,3,2","   3.3",",,,0,3,3","   8.3",",,,0,5,2","","","","","","","","","   0.6",",,,0,3,1","   1.7",",,,0,3,2","  -4.4",",,,0,3,3","   2.2",",,,0,5,2","","","","","","","","","   1.7",",,,0,3,1","   2.2",",,,0,3,2","  -3.9",",,,0,3,3","   2.8",",,,0,5,2","","","","","","","","","   3.6",",,,0,3,1","   4.1",",,,0,3,2","  -1.8",",,,0,3,3","   4.7",",,,0,5,2","","","","","","","","","","","   7.3",",,,0,3,1","   5.8",",,,0,3,2","  -0.3",",,,0,3,3","   5.7",",,,0,5,2","","","","","","","","","","","149.6",",,,0","5",",,,0","4.21",",0","7.47",",,,0","0.95",",,,0","",""
"USC00129222","1992-12","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","248.4","0","0.0",",0","9",",0","6",",0","0",",0","11",",0","2",",0","1",",0","28",",0","7",",0","0",",0","0",",0","5","","","","-17.8",",0,24,","152",",,0,11,+","165",",,0,10,","23.6",",,0,31,","14.4",",0,31,","","","1406.3","0","   1.7",",,,0,3,1","   1.1",",,,0,3,2","  -2.2",",,,0,3,3","   1.7",",,,0,5,2","","","","","","","","","618.6",",0","   8.9",",,,0,3,1","   7.2",",,,0,3,2","  -0.6",",,,0,3,3","   3.3",",,,0,5,2","","","","","","","","","  -1.1",",,,0,3,1","  -1.1",",,,0,3,2","  -6.1",",,,0,3,3","  -1.1",",,,0,5,2","","","","","","","","","  -0.6",",,,0,3,1","  -0.6",",,,0,3,2","  -6.1",",,,0,3,3","  -0.6",",,,0,5,2","","","","","","","","","   0.0",",,,0,3,1","  -0.2",",,,0,3,2","  -5.3",",,,0,3,3","   0.2",",,,0,5,2","","","","","","","","","","","   0.8",",,,0,3,1","   0.2",",,,0,3,2","  -4.9",",,,0,3,3","   0.7",",,,0,5,2","","","","","","","","","","","83.7",",,,0","239",",,,0","-1.62",",0","2.22",",,,0","-5.47",",,,0","",""
"USC00129222","1993-01","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0","2,0","9",",0","5",",0","1",",0","13",",0","2",",0","0","2,0","27","2,0","17",",0","0",",0","0",",0","5","","","","-15.6","2,0,19,","51",",,0,14,+","46",",,0,10,","48.3",",,0,04,","13.3",",0,04,","","","2029.6","0","   1.7",",,,0,3,1","   3.3",",,,0,3,2","   1.7",",,,0,5,2","","","","","","","","","","","623.3",",0","   8.3",",,,0,3,1","   6.1",",,,0,3,2","   5.0",",,,0,5,2","","","","","","","","","","","  -5.6",",,,0,3,1","  -1.1",",,,0,3,2","  -1.1",",,,0,5,2","","","","","","","","","","","  -2.8",",,,0,3,1","  -1.1",",,,0,3,2","  -1.1",",,,0,5,2","","","","","","","","","","","  -1.7",",,,0,3,1","   0.1",",,,0,3,2","  -0.8",",,,0,5,2","","","","","","","","","","","","","   0.2",",,,0,3,1","   0.7",",,,0,3,2","  -0.3",",,,0,5,2","","","","","","","","","","","","","86.4",",,,0","89",",,,0","-3.11","2,0","0.96",",,,0","-7.17","2,,,0","",""
"USC00129222","1993-02","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0","1,0","7","1,0","3","1,0","0","1,0","13",",0","4",",0","5",",0","28",",0","15","1,0","0","1,0","0","1,0","4","","","","-21.7",",0,24,+","152",",,0,23,","81",",,0,16,","4.3","1,,0,21,","11.1","1,0,06,+","","","2644.7","0","   0.6",",,,0,3,1","  -0.6",",,,0,3,2","  -1.1",",,,0,5,2","","","","","","","","","","","615.1","1,0","   2.2",",,,0,3,1","  -0.6",",,,0,3,2","   0.0",",,,0,5,2","","","","","","","","","","","  -2.8",",,,0,3,1","  -1.1",",,,0,3,2","  -1.7",",,,0,5,2","","","","","","","","","","","  -1.1",",,,0,3,1","  -1.1",",,,0,3,2","  -1.7",",,,0,5,2","","","","","","","","","","","  -0.6",",,,0,3,1","  -1.1",",,,0,3,2","  -1.2",",,,0,5,2","","","","","","","","","","","","","   0.2",",,,0,3,1","  -1.0",",,,0,3,2","  -1.1",",,,0,5,2","","","","","","","","","","","","","15.0","1,,,0","226",",,,0","-4.34","1,0","0.51","1,,,0","-9.19",",,,0","",""
"USC00129222","1993-03","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0","3,0","16",",0","9",",0","0",",0","15",",0","7",",0","1","2,0","22","2,0","4","1,0","0","1,0","0","1,0","8","","","","-21.1","2,0,15,","178",",,0,14,","165",",,0,14,+","17.5",",,0,23,","19.4","1,0,31,","","","3133.2","0","   3.9","1,,,0,3,1","   5.0",",,,0,3,2","   3.3",",,,0,5,2","","","","","","","","","","","488.5","1,0","  20.0","1,,,0,3,1","  16.1",",,,0,3,2","   8.3",",,,0,5,2","","","","","","","","","","","  -2.8","1,,,0,3,1","  -1.1",",,,0,3,2","  -1.1",",,,0,5,2","","","","","","","","","","","  -1.7","1,,,0,3,1","  -1.1",",,,0,3,2","  -1.1",",,,0,5,2","","","","","","","","","","","   0.1","1,,,0,3,1","  -0.3",",,,0,3,2","  -0.5",",,,0,5,2","","","","","","","","","","","","","   2.4","1,,,0,3,1","   1.2",",,,0,3,2","   0.3",",,,0,5,2","","","","","","","","","","","","","75.8",",,,0","660",",,,0","0.78","3,0","5.41","1,,,0","-3.85","2,,,0","",""
"USC00129222","1993-04","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","15",",0","9",",0","1",",0","1",",0","1",",0","0",",0","9",",0","0",",0","2",",0","0",",0","3","","3","","-6.1",",0,04,","51",",,0,02,","38",",,0,02,","26.4",",,0,20,","21.7",",0,29,","","","3448.6","0","  13.9",",,,0,3,1","  10.0",",,,0,3,2","   9.4",",,,0,5,2","","","","","","","","","","","315.4",",0","  22.2",",,,0,3,1","  17.2","1,,,0,3,2","  15.0",",,,0,5,2","","","","","","","","","","","  -3.9",",,,0,3,1","   1.7",",,,0,3,2","   1.7",",,,0,5,2","","","","","","","","","","","   3.3",",,,0,3,1","   3.3","1,,,0,3,2","   3.3",",,,0,5,2","","","","","","","","","","","   4.9",",,,0,3,1","   5.3",",,,0,3,2","   5.2",",,,0,5,2","","","","","","","","","","","","","  14.9",",,,0,3,1","  11.4","1,,,0,3,2","   8.2",",,,0,5,2","","","","","","","","","","","","","119.6",",,,0","43",",,,0","7.82",",0","12.81",",,,0","2.83",",,,0","",""
"USC00129222","1993-05","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","22.0","0","22.0","2,0","9",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","21",",0","0",",0","2","","2","","1.7","2,0,20,+","0",",,0,31,+","0",",,0,31,+","19.3",",,0,31,","31.1",",0,11,+","","","3532.5","0","  17.8",",,,0,3,1","  17.2",",,,0,3,2","  15.6","2,,,0,5,2","","","","","","","","","","","83.9",",0","  31.7",",,,0,3,1","  26.7",",,,0,3,2","  20.0","1,,,0,5,2","","","","","","","","","","","   2.8",",,,0,3,1","   9.4",",,,0,3,2","  10.6","2,,,0,5,2","","","","","","","","","","","  17.8",",,,0,3,1","  15.6",",,,0,3,2","  13.3","1,,,0,5,2","","","","","","","","","","","  11.5",",,,0,3,1","  12.1",",,,0,3,2","  12.8","2,,,0,5,2","","","","","","","","","","","","","  26.0",",,,0,3,1","  22.1",",,,0,3,2","  16.8","1,,,0,5,2","","","","","","","","","","","","","52.9",",,,0","0",",,,0","16.20","2,0","23.05",",,,0","9.34","2,,,0","",""
"USC00129222","1993-06","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","105.0","0","83.0","1,0","16",",0","13",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","25",",0","1",",0","","","11","","2.2","1,0,01,","0",",,0,30,+","0",",,0,30,+","50.3",",,0,28,","33.3",",0,18,","","","3563.6","0","  21.1",",,,0,3,1","  21.1",",,,0,3,2","  21.7",",,,0,5,2","","","","","","","","","","","31.1",",0","  34.4",",,,0,3,1","  31.7",",,,0,3,2","  28.9",",,,0,5,2","","","","","","","","","","","   5.0",",,,0,3,1","   9.4",",,,0,3,2","  12.8",",,,0,5,2","","","","","","","","","","","  17.8",",,,0,3,1","  15.6",",,,0,3,2","  15.6",",,,0,5,2","","","","","","","","","","","  16.1",",,,0,3,1","  16.2",",,,0,3,2","  17.6",",,,0,5,2","","","","","","","","","","","","","  27.5",",,,0,3,1","  24.1",",,,0,3,2","  22.1",",,,0,5,2","","","","","","","","","","","","","248.9",",,,0","0",",,,0","19.99","1,0","25.41",",,,0","14.57","1,,,0","",""
