"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00141699","1970-02","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","2",",0","0",",0","","","-12.8",",0,09,+","0",",T,0,13,+","10",",,0,03,","0.3",",,0,03,","27.2",",0,18,","","","2481.6","0","","","462.6",",0","","","","","","","","","","","","","","","0.3",",,,0","10",",,,0","1.81",",0","11.82",",,,0","-8.20",",,,0","",""
"USC00141699","1970-03","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0","1,0","8",",0","4",",0","0",",0","9",",0","5",",0","0",",0","30",",0","7","1,0","1","1,0","0","1,0","","","-16.1",",0,28,","76",",,0,19,","51",",,0,31,+","5.8",",,0,31,","21.1","1,0,03,","","","3017.8","0","","","536.2","1,0","","","","","","","","","","","","","","","21.0",",,,0","252",",,,0","0.29","1,0","6.86","1,,,0","-6.27",",,,0","",""
"USC00141699","1970-04","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0","1,0","6",",0","4",",0","0",",0","2",",0","1",",0","0","1,0","15","1,0","1",",0","8",",0","0",",0","","","-7.2","1,0,02,","127",",,0,01,","89",",,0,01,","8.6",",,0,18,","28.9",",0,27,","","","3310.4","0","","","292.6",",0","","","","","","","","","","","","","","","25.9",",,,0","97",",,,0","8.22","1,0","16.39",",,,0","0.05","1,,,0","7421",",,,0"
"USC00141699","1970-05","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","37.1","0","37.1","1,0","6",",0","5",",0","1",",0","1",",0","1",",0","0","1,0","3","1,0","0",",0","25",",0","5",",0","","","-1.7","1,0,02,+","25",",,0,01,","89",",,0,01,","73.7",",,0,23,","34.4",",0,21,","275.3","3,,,0","3394.1","0","","","83.7",",0","","","","","","","","","9.33","1,,,0","","","26.15","1,,,0","120.2",",,,0","89",",,,0","16.92","1,0","25.79",",,,0","8.05","1,,,0","5787",",,,0"
"USC00141699","1970-06","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","144.4","0","107.3",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","11",",0","","","3.9",",0,05,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,19,","41.1",",0,29,","324.7",",,,0","3432.3","0","","","38.2",",0","","","","","","","","","12.47",",,,0","","","27.92",",,,0","74.5",",,,0","0",",,,0","20.63",",0","28.80",",,,0","12.47",",,,0","5973",",,,0"
"USC00141699","1970-07","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","343.3","0","198.9",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","10.6",",0,21,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,20,","39.4",",0,19,","354.3",",,,0","3.6","0","","","3.6",",0","","","","","","","","","15.89",",,,0","","","","","44.8",",,,0","0",",,,0","24.63",",0","33.03",",,,0","16.24",",,,0","5495",",,,0"
"USC00141699","1970-08","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","550.1","0","206.8",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","","","12.8",",0,23,+","0",",,0,31,+","0",",,0,31,+","28.2",",,0,20,","40.0",",0,07,","359.3",",,,0","4.1","0","","","0.5",",0","","","","","","","","","15.98",",,,0","","","30.61",",,,0","52.9",",,,0","0",",,,0","24.99",",0","33.61",",,,0","16.36",",,,0","4928","2,,,0"
"USC00141699","1970-09","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","605.7","0","55.6",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","22",",0","7",",0","","","-0.6",",0,27,+","0",",,0,30,+","0",",,0,30,+","26.2",",,0,15,","37.2",",0,07,","256.5",",,,0","110.3","0","","","106.2",",0","","","","","","","","","8.59",",,,0","","","23.39",",,,0","56.3",",,,0","0",",,,0","16.65",",0","25.16",",,,0","8.13",",,,0","5756",",,,0"
"USC00141699","1970-10","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","606.5","0","0.8",",0","6",",0","5",",0","0",",0","1",",0","2",",0","0",",0","11",",0","0",",0","11",",0","0",",0","","","-4.4",",0,09,","25",",,0,08,","25",",,0,27,+","8.9",",,0,11,","30.6",",0,05,","","","410.3","0","","","300.0",",0","","","","","","","","","","","","","","","28.5",",,,0","55",",,,0","8.68",",0","15.97",",,,0","1.40",",,,0","",""
"USC00141699","1970-11","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","606.5","0","0.0",",0","2",",0","1",",0","0",",0","1",",0","1",",0","0",",0","28",",0","3",",0","1",",0","0",",0","","","-12.8",",0,23,","25",",,0,09,","38",",,0,09,","8.6",",,0,09,","23.9",",0,26,","","","870.5","0","","","460.2",",0","","","","","","","","","","","","","","","10.4",",,,0","38",",,,0","2.99",",0","10.21",",,,0","-4.22",",,,0","",""
"USC00141699","1970-12","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","606.5","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","2",",0","0",",0","","","-16.7",",0,25,","0",",T,0,19,+","0",",T,0,19,+","0.0",",T,0,19,+","24.4",",0,01,","","","1446.8","0","","","576.3",",0","","","","","","","","","","","","","","","0.0",",T,,0","0",",T,,0","-0.26",",0","9.59",",,,0","-10.10",",,,0","",""
"USC00141699","1971-01","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","7",",0","1",",0","5",",0","31",",0","8",",0","1",",0","0",",0","","","-26.1",",0,06,","102",",,0,05,+","107",",,0,03,","5.8",",,0,03,","21.7",",0,21,","","","2096.6","0","","","649.8",",0","","","","","","","","","","","","","","","6.9",",,,0","107",",,,0","-2.63",",0","5.45",",,,0","-10.70",",,,0","",""
"USC00141699","1971-02","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","8",",0","4",",0","4",",0","28",",0","10",",0","1",",0","0",",0","","","-23.9",",0,08,","102",",,0,22,","76",",,0,07,","17.0",",,0,19,","21.1",",0,14,","","","2668.4","0","","","571.8",",0","","","","","","","","","","","","","","","26.5",",,,0","203",",,,0","-2.09",",0","4.95",",,,0","-9.12",",,,0","",""
"USC00141699","1971-03","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","4",",0","2",",0","0",",0","26",",0","6",",0","5",",0","0",",0","","","-12.2",",0,07,+","51",",,0,06,","38",",,0,06,","6.4",",,0,28,","26.1",",0,31,","","","3137.9","0","","","469.5",",0","","","","","","","","","","","","","","","10.1",",,,0","76",",,,0","3.19",",0","10.65",",,,0","-4.27",",,,0","",""
"USC00141699","1971-04","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.3","0","0.3",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","9",",0","0",",0","7",",0","0",",0","","","-11.1",",0,06,","0",",,0,30,+","0",",T,0,05,","36.6",",,0,19,","28.3",",0,16,","","","3408.2","0","","","270.3",",0","","","","","","","","","4.18","5,,,0","","","19.72","4,,,0","94.9",",,,0","0",",T,,0","9.33",",0","16.72",",,,0","1.95",",,,0","7612",",,,0"
"USC00141699","1971-05","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","6.1","0","5.8",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","","","-0.6",",0,12,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,18,","30.6",",0,22,","210.1",",,,0","3566.0","0","","","157.8",",0","","","","","","","","","6.82",",,,0","","","21.76",",,,0","72.6",",,,0","0",",,,0","13.43",",0","20.32",",,,0","6.54",",,,0","7019",",,,0"
"USC00141699","1971-06","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","152.0","0","145.9",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","7.2",",0,05,","0",",,0,30,+","0",",,0,30,+","20.1",",,0,14,","43.3",",0,25,","345.3",",,,0","3567.4","0","","","1.4",",0","","","","","","","","","14.10",",,,0","","","29.97",",,,0","54.1",",,,0","0",",,,0","23.15",",0","31.63",",,,0","14.67",",,,0","5747",",,,0"
"USC00141699","1971-07","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","298.4","0","146.4",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","6.1",",0,30,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,01,","38.9",",0,18,","328.1",",,,0","6.4","0","","","6.4",",0","","","","","","","","","14.97",",,,0","","","30.52",",,,0","63.9",",,,0","0",",,,0","22.85",",0","30.68",",,,0","15.02",",,,0","5329",",,,0"
"USC00141699","1971-08","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","441.8","0","143.4","1,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","16",",0","","","11.1","1,0,01,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,31,","37.2",",0,23,","309.6","1,,,0","6.4","0","","","0.0",",0","","","","","","","","","14.95",",,,0","","","29.52",",,,0","21.6",",,,0","0",",,,0","23.06","1,0","31.47",",,,0","14.65","1,,,0","5296",",,,0"
"USC00141699","1971-09","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","487.1","0","45.3","1,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","2","1,0","0",",0","22",",0","10",",0","","","-0.6","1,0,23,+","0",",,0,30,+","0",",,0,30,+","18.0",",,0,22,","39.4",",0,08,","253.9",",,,0","123.1","0","","","116.7",",0","","","","","","","","","8.13",",,,0","","","22.64",",,,0","37.3",",,,0","0",",,,0","16.04","1,0","25.15",",,,0","6.93","1,,,0","6194",",,,0"
"USC00141699","1971-10","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","492.4","0","5.3",",0","2",",0","2",",0","0",",0","1",",0","0",",0","0",",0","10",",0","1",",0","17",",0","0",",0","","","-5.0",",0,31,","25",",,0,30,","13",",,0,30,","16.0",",,0,30,","30.0",",0,11,+","","","339.4","0","","","216.3",",0","","","","","","","","","","","","","","","28.2",",,,0","13",",,,0","11.53",",0","20.29",",,,0","2.76",",,,0","",""
"USC00141699","1971-11","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","492.4","0","0.0",",0","4",",0","4",",0","0",",0","3",",0","2",",0","0",",0","25",",0","2",",0","4",",0","0",",0","","","-9.4",",0,06,","51",",,0,28,+","38",",,0,28,+","20.1",",,0,16,","25.0",",0,13,","","","772.0","0","","","432.6",",0","","","","","","","","","","","","","","","35.2",",,,0","76",",,,0","3.91",",0","11.05",",,,0","-3.23",",,,0","",""
"USC00141699","1971-12","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","492.4","0","0.0",",0","3",",0","0",",0","0",",0","3",",0","1",",0","0",",0","31",",0","7",",0","0",",0","0",",0","","","-10.6",",0,27,+","25",",,0,05,+","25",",,0,03,","2.3",",,0,03,","20.0",",0,24,","","","1370.5","0","","","598.5",",0","","","","","","","","","","","","","","","3.3",",,,0","30",",,,0","-0.97",",0","5.01",",,,0","-6.95",",,,0","",""
"USC00141699","1972-01","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","5",",0","0",",0","0",",0","7",",0","2",",0","7",",0","31",",0","7",",0","0",",0","0",",0","","","-25.0",",0,04,","76",",,0,05,+","38",",,0,03,","1.5",",,0,03,","16.7",",0,18,+","","","2061.7","0","","","691.2",",0","","","","","","","","","","","","","","","4.4",",,,0","81",",,,0","-3.96",",0","4.48",",,,0","-12.41",",,,0","",""
"USC00141699","1972-02","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","2",",0","1",",0","1",",0","28",",0","5",",0","4",",0","0",",0","","","-20.0",",0,03,","25",",,0,03,+","25",",,0,02,","0.5",",,0,02,","26.7",",0,29,","","","2588.1","0","","","526.4",",0","","","","","","","","","","","","","","","0.5",",,,0","25",",,,0","0.18",",0","9.68",",,,0","-9.32",",,,0","",""
"USC00141699","1972-03","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","9",",0","0",",0","","","-12.2",",0,02,","0",",T,0,31,+","0",",T,0,31,+","6.9",",,0,24,","29.4",",0,07,","","","2946.2","0","","","358.1",",0","","","","","","","","","","","","","","","6.9",",,,0","0",",T,,0","6.78",",0","17.49",",,,0","-3.92",",,,0","",""
"USC00141699","1972-04","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","12",",0","0",",0","","","-11.7",",0,01,","0",",,0,30,+","0",",,0,30,+","21.8",",,0,26,","30.6",",0,18,","165.7","5,,,0","3214.8","0","","","268.6",",0","","","","","","","","","","","","","","","25.6",",,,0","0",",,,0","9.38",",0","17.37",",,,0","1.39",",,,0","6544",",,,0"
"USC00141699","1972-05","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","21.5","0","21.5",",0","14",",0","10",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","","","-0.6",",0,03,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,23,","31.7",",0,22,+","232.2",",,,0","3345.2","0","","","130.4",",0","","","","","","","","","8.48","1,,,0","","","21.21",",,,0","99.8",",,,0","0",",,,0","14.82",",0","22.08",",,,0","7.56",",,,0","6436",",,,0"
"USC00141699","1972-06","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","131.2","0","109.7",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","8.9",",0,21,","0",",,0,30,+","0",",,0,30,+","45.0",",,0,27,","35.0",",0,05,","296.6",",,,0","3348.6","0","","","3.4",",0","","","","","","","","","14.37",",,,0","","","30.17",",,,0","113.6",",,,0","0",",,,0","21.88",",0","30.00",",,,0","13.76",",,,0","5070",",,,0"
"USC00141699","1972-07","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","272.5","0","141.3",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","14",",0","","","8.3",",0,05,","0",",,0,31,+","0",",,0,31,+","26.4",",,0,07,","36.7",",0,23,","299.0",",,,0","12.8","0","","","12.8",",0","","","","","","","","","15.77",",,,0","","","30.02",",,,0","80.4",",,,0","0",",,,0","22.48",",0","29.72",",,,0","15.23",",,,0","5725",",,,0"
"USC00141699","1972-08","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","389.9","0","117.4",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","","","8.3",",0,26,+","0",",,0,31,+","0",",,0,31,+","24.1",",,0,03,","35.6",",0,13,+","284.1",",,,0","24.0","0","","","11.2",",0","","","","","","","","","15.69",",,,0","","","29.29",",,,0","50.1",",,,0","0",",,,0","21.76",",0","29.78",",,,0","13.74",",,,0","",""
"USC00141699","1972-09","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","446.2","0","56.3",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","8",",0","","","2.2",",0,30,+","0",",,0,30,+","0",",,0,30,+","12.2",",,0,02,","36.1",",0,20,+","211.4",",,,0","92.2","0","","","68.2",",0","","","","","","","","","11.32",",,,0","","","24.87",",,,0","23.6",",,,0","0",",,,0","17.94",",0","26.09",",,,0","9.78",",,,0","",""
"USC00141699","1972-10","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","449.0","0","2.8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","12",",0","1",",0","12",",0","0",",0","","","-5.6",",0,31,","0",",T,0,31,+","0",",T,0,31,+","5.1",",,0,28,","31.1",",0,02,","","","357.4","0","","","265.2",",0","","","","","","","","","","","","","","","7.7",",,,0","0",",T,,0","9.87",",0","17.47",",,,0","2.26",",,,0","",""
"USC00141699","1972-11","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","449.0","0","0.0",",0","9",",0","2",",0","0",",0","19",",0","2",",0","0",",0","27",",0","9",",0","0",",0","0",",0","","","-15.6",",0,14,","178",",,0,14,+","165",",,0,13,","17.8",",,0,13,","19.4",",0,06,","","","904.1","0","","","546.7",",0","","","","","","","","","","","","","","","38.2",",,,0","224",",,,0","0.11",",0","4.87",",,,0","-4.65",",,,0","",""
"USC00141699","1972-12","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","449.0","0","0.0",",0","5",",0","2",",0","0",",0","19",",0","4",",0","11",",0","31",",0","15",",0","0",",0","0",",0","","","-27.2",",0,10,","178",",,0,13,+","102",",,0,12,","6.4",",,0,12,","16.1",",0,03,","","","1660.7","0","","","756.6",",0","","","","","","","","","","","","","","","12.5",",,,0","261",",,,0","-6.07",",0","-0.10",",,,0","-12.05",",,,0","",""
"USC00141699","1973-01","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","5",",0","1",",0","5",",0","31",",0","12",",0","0",",0","0",",0","","","-25.6",",0,08,","76",",,0,29,+","53",",,0,27,","13.0",",,0,27,","16.1",",0,17,+","","","2337.5","0","","","676.8",",0","","","","","","","","","","","","","","","15.6",",,,0","101",",,,0","-3.50",",0","2.66",",,,0","-9.66",",,,0","",""
"USC00141699","1973-02","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","6",",0","0",",0","0",",0","","","-15.0",",0,16,+","0",",T,0,20,+","0",",T,0,20,+","1.3",",,0,07,","16.7",",0,28,+","","","2852.1","0","","","514.6",",0","","","","","","","","","","","","","","","1.3",",,,0","0",",T,,0","-0.05",",0","6.61",",,,0","-6.71",",,,0","",""
"USC00141699","1973-03","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","14",",0","7",",0","1",",0","3",",0","2",",0","0",",0","19",",0","0",",0","1",",0","0",",0","","","-5.0",",0,17,","152",",,0,31,","157",",,0,31,","29.5",",,0,24,","22.2",",0,13,","","","3271.6","0","","","419.5",",0","","","","","","","","","","","","","","","88.7",",,,0","208",",,,0","4.80",",0","9.77",",,,0","-0.16",",,,0","",""
"USC00141699","1973-04","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0","1,0","8",",0","4",",0","0",",0","5",",0","1",",0","0",",0","19",",0","3","1,0","6","1,0","0","1,0","","","-12.2",",0,10,","102",",,0,09,+","89",",,0,08,","18.5",",,0,25,","27.2","1,0,29,","","","3597.8","0","","","326.2","1,0","","","","","","","","","3.16","5,,,0","","","17.84","5,,,0","55.2",",,,0","107",",,,0","6.98","1,0","14.16","1,,,0","-0.19",",,,0","7771",",,,0"
"USC00141699","1973-05","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","8.9","0","8.9",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","","","0.0",",0,13,+","0",",,0,31,+","0",",,0,31,+","16.5",",,0,02,","31.1",",0,21,","224.5","2,,,0","3757.0","0","","","159.2",",0","","","","","","","","","7.79",",,,0","","","22.57",",,,0","80.1",",,,0","0",",,,0","13.49",",0","20.67",",,,0","6.30",",,,0","6842",",,,0"
"USC00141699","1973-06","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","107.0","0","98.1",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","","","6.7",",0,20,+","0",",,0,30,+","0",",,0,30,+","27.9",",,0,02,","38.9",",0,25,","355.3",",,,0","3774.5","0","","","17.5",",0","","","","","","","","","12.79",",,,0","","","29.63",",,,0","61.7",",,,0","0",",,,0","21.02",",0","29.59",",,,0","12.45",",,,0","5606",",,,0"
"USC00141699","1973-07","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","264.5","0","157.5",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","10.0",",0,15,","0",",,0,31,+","0",",,0,31,+","45.2",",,0,30,","41.1",",0,07,","310.3",",,,0","6.4","0","","","6.4",",0","","","","","","","","","16.15",",,,0","","","30.58",",,,0","135.7",",,,0","0",",,,0","23.21",",0","30.69",",,,0","15.73",",,,0","5054",",,,0"
"USC00141699","1973-08","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","444.0","0","179.5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","12.2",",0,10,+","0",",,0,31,+","0",",,0,31,+","6.9",",,0,13,","38.9",",0,26,","361.3",",,,0","6.4","0","","","0.0",",0","","","","","","","","","16.25",",,,0","","","31.54",",,,0","12.5",",,,0","0",",,,0","24.12",",0","32.57",",,,0","15.68",",,,0","5465",",,,0"
"USC00141699","1973-09","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","470.4","0","26.4",",0","14",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","1",",0","","","2.2",",0,18,+","0",",,0,30,+","0",",,0,30,+","37.6",",,0,28,","33.9",",0,02,","145.4","1,,,0","119.9","0","","","113.5",",0","","","","","","","","","10.85",",,,0","","","22.09",",,,0","144.5",",,,0","0",",,,0","15.43",",0","21.47",",,,0","9.39",",,,0","5415",",,,0"
"USC00141699","1973-10","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","470.4","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","16",",0","0",",0","","","-1.7",",0,28,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,11,","29.4",",0,24,+","","","327.4","0","","","207.5",",0","","","","","","","","","","","","","","","17.8",",,,0","0",",,,0","11.64",",0","20.05",",,,0","3.24",",,,0","",""
"USC00141699","1973-11","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","470.4","0","0.0","1,0","3",",0","3",",0","0",",0","8",",0","2",",0","0",",0","25",",0","1","1,0","3","1,0","0","1,0","","","-11.7",",0,21,","127",",,0,21,","114",",,0,21,","9.1",",,0,20,","23.3","1,0,02,","","","764.8","0","","","437.4","1,0","","","","","","","","","","","","","","","18.8",",,,0","139",",,,0","3.11","1,0","9.73","1,,,0","-3.51",",,,0","",""
"USC00141699","1973-12","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","470.4","0","0.0",",0","5",",0","4",",0","0",",0","13",",0","4",",0","2",",0","31",",0","6",",0","0",",0","0",",0","","","-21.1",",0,31,","127",",,0,25,","76",",,0,19,","5.1",",,0,19,","17.2",",0,03,","","","1379.6","0","","","614.8",",0","","","","","","","","","","","","","","","15.3",",,,0","250",",,,0","-1.50",",0","5.36",",,,0","-8.36",",,,0","",""
"USC00141699","1974-01","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","16",",0","1",",0","11",",0","31",",0","14",",0","0",",0","0",",0","","","-28.3",",0,04,","152",",,0,13,+","81",",,0,02,","2.8",",,0,02,","16.1",",0,31,","","","2127.7","0","","","748.1",",0","","","","","","","","","","","","","","","3.1",",,,0","102",",,,0","-5.80",",0","0.25",",,,0","-11.84",",,,0","",""
"USC00141699","1974-02","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","4","2,0","1","1,0","0",",0","28",",0","3",",0","0",",0","0",",0","","","-16.7",",0,25,+","51","2,,0,06,","43","1,,0,06,","2.0",",,0,06,","18.9",",0,27,","","","2618.7","0","","","491.0",",0","","","","","","","","","","","","","","","2.5",",,,0","43","1,,,0","0.80",",0","9.36",",,,0","-7.77",",,,0","",""
"USC00141699","1974-03","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","4",",0","2",",0","1",",0","24",",0","3",",0","8",",0","0",",0","","","-18.9",",0,24,","127",",,0,23,","127",",,0,23,","6.1",",,0,11,","26.7",",0,03,","","","3046.3","0","","","427.6",",0","","","","","","","","","","","","","","","15.0",",,,0","170",",,,0","4.54",",0","12.98",",,,0","-3.90",",,,0","",""
"USC00141699","1974-04","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","1.3","0","1.3",",0","8",",0","7",",0","0",",0","3",",0","2",",0","0",",0","11",",0","1",",0","10",",0","0",",0","","","-5.6",",0,16,","51",",,0,04,","25",",,0,04,+","18.3",",,0,20,","30.0",",0,27,","","","3312.7","0","","","266.4",",0","","","","","","","","","","","","","","","70.2",",,,0","63",",,,0","9.50",",0","17.42",",,,0","1.58",",,,0","7200",",,,0"
"USC00141699","1974-05","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","31.2","0","29.9",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","","","1.7",",0,12,+","0",",,0,31,+","0",",,0,31,+","35.8",",,0,25,","33.9",",0,29,","287.4",",,,0","3386.6","0","","","73.9",",0","","","","","","","","","9.79",",,,0","","","27.59",",,,0","53.9",",,,0","0",",,,0","16.91",",0","25.05",",,,0","8.77",",,,0","5631",",,,0"
"USC00141699","1974-06","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","127.3","0","96.1",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","","","6.7",",0,10,","0",",,0,30,+","0",",,0,30,+","75.4",",,0,09,","40.6",",0,21,","292.4","2,,,0","3417.2","0","","","30.6",",0","","","","","","","","","13.08",",,,0","","","29.20",",,,0","142.0",",,,0","0",",,,0","20.52",",0","28.53",",,,0","12.50",",,,0","4840",",,,0"
