"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014848","1914-05","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","63.7","6","54.0",",6","10",",6","8",",6","3",",6","","","","","0",",6","0",",6","0",",6","18",",6","1",",6","","","","","","","1.7",",6,02,","","","","","34.3",",,6,12,","32.8",",6,26,","3349.9","6","97.1",",6","131.2",",,,6","","","16.94",",6","22.84",",,,6","11.05",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1914-06","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","177.1","6","113.4",",6","14",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","5",",6","","","","","","","5.0",",6,16,","","","","","58.9",",,6,22,","33.9",",6,21,+","3363.2","6","13.3",",6","98.7",",,,6","","","21.67",",6","27.65",",,,6","15.68",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1914-07","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","353.6","6","176.5",",6","5",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","11",",6","","","","","","","10.6",",6,29,","","","","","6.4",",,6,25,","36.1",",6,23,+","0.5","6","0.5",",6","16.8",",,,6","","","24.01",",6","30.70",",,,6","17.32",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1914-08","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","487.6","6","134.0",",6","11",",6","9",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","9",",6","","","","","","","10.6",",6,26,","","","","","24.9",",,6,13,","36.1",",6,08,","5.2","6","4.7",",6","100.6",",,,6","","","22.50",",6","28.72",",,,6","16.29",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1914-09","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","541.5","6","53.9",",6","8",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","20",",6","1",",6","","","","","","","3.9",",6,26,","","","","","16.3",",,6,02,","33.3",",6,20,","63.8","6","58.6",",6","41.9",",,,6","","","18.18",",6","23.99",",,,6","12.37",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1914-10","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","557.9","6","16.4",",6","12",",6","6",",6","0",",6","","","0",",6","0",",6","4",",6","0",",6","15",",6","0",",6","","","","","","","-3.3",",6,27,","","","0",",T,6,27,+","19.3",",,6,10,","29.4",",6,07,","215.1","6","151.3",",6","53.3",",,,6","0",",T,,6","13.98",",6","19.34",",,,6","8.62",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1914-11","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","557.9","6","0.0","1,6","11",",6","6",",6","0",",6","","","3",",6","0","1,6","11","1,6","2",",6","0",",6","0",",6","","","","","","","-12.2","1,6,20,","","","152",",,6,19,","14.0",",,6,19,","20.0",",6,01,","598.8","6","383.7",",6","35.1",",,,6","228",",,,6","5.26","1,6","10.40",",,,6","0.11","1,,,6","","","","","","","","","","","","","","","",""
"USW00014848","1914-12","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","557.9","6","0.0",",6","17",",6","7",",6","0",",6","","","6",",6","4",",6","25",",6","18",",6","0",",6","0",",6","","","","","","","-21.7",",6,17,+","","","89",",,6,13,","10.7",",,6,29,","13.9",",6,01,","1318.8","6","720.0",",6","52.6",",,,6","343",",,,6","-4.89",",6","-1.32",",,,6","-8.46",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1915-01","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","10",",6","6",",6","0",",6","","","6",",6","5",",6","30",",6","17",",6","0",",6","0",",6","","","","","","","-23.9",",6,24,","","","102",",,6,31,+","17.3",",,6,06,","7.8",",6,17,","2043.6","6","724.8",",6","56.6",",,,6","356",",,,6","-5.05",",6","-1.02",",,,6","-9.07",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1915-02","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","12",",6","4",",6","0",",6","","","1",",6","0",",6","21",",6","8",",6","0",",6","0",",6","","","","","","","-11.1",",6,07,","","","25",",,6,08,","9.9",",,6,05,","15.0",",6,23,+","2531.3","6","487.7",",6","39.2",",,,6","77",",,,6","0.91",",6","4.92",",,,6","-3.09",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1915-03","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","6",",6","1",",6","0",",6","","","1",",6","0",",6","29",",6","3",",6","0",",6","0",",6","","","","","","","-11.1",",6,03,","","","51",",,6,05,","5.6",",,6,05,","11.7",",6,24,+","3090.1","6","558.8",",6","10.5",",,,6","59",",,,6","0.31",",6","4.84",",,,6","-4.23",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1915-04","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","29.4","6","29.4",",6","8",",6","5",",6","1",",6","","","","","0",",6","5",",6","0",",6","13",",6","0",",6","","","","","","","-4.4",",6,04,","","","","","32.8",",,6,22,","31.1",",6,26,","3282.2","6","192.1",",6","62.8",",,,6","","","12.91",",6","19.15",",,,6","6.67",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1915-05","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","32.5","6","3.1",",6","19",",6","11",",6","0",",6","","","","","0",",6","0",",6","0",",6","10",",6","0",",6","","","","","","","0.6",",6,19,","","","","","24.1",",,6,28,","27.8",",6,12,","3451.3","6","169.1",",6","110.6",",,,6","","","12.98",",6","18.18",",,,6","7.77",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1915-06","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","65.4","6","32.9",",6","15",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","","","","","3.9",",6,10,","","","","","16.5",",,6,13,","30.0",",6,30,+","3493.0","6","41.7",",6","74.5",",,,6","","","18.04",",6","24.16",",,,6","11.92",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1915-07","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","161.2","6","95.8",",6","18",",6","13",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","","","10.0",",6,22,+","","","","","32.3",",,6,29,","31.1",",6,16,+","5.2","6","5.2",",6","139.0",",,,6","","","21.25",",6","26.46",",,,6","16.05",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1915-08","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","211.6","6","50.4",",6","12",",6","6",",6","2",",6","","","","","0",",6","0",",6","0",",6","22",",6","0",",6","","","","","","","5.6",",6,31,","","","","","37.8",",,6,12,","30.6",",6,01,","47.1","6","41.9",",6","115.3",",,,6","","","18.61",",6","23.31",",,,6","13.90",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1915-09","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","286.7","6","75.1",",6","11",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","24",",6","1",",6","","","","","","","3.9",",6,29,","","","","","28.4",",,6,26,","32.8",",6,14,","96.2","6","49.1",",6","107.0",",,,6","","","19.20",",6","24.45",",,,6","13.94",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1915-10","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","287.0","6","0.3",",6","7",",6","6",",6","0",",6","","","","","0",",6","2",",6","0",",6","7",",6","0",",6","","","","","","","-0.6",",6,08,","","","","","14.2",",,6,04,","25.6",",6,03,","278.0","6","181.8",",6","47.2",",,,6","","","12.48",",6","17.69",",,,6","7.27",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1915-11","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","287.0","6","0.0",",6","13",",6","8",",6","0",",6","","","2",",6","0",",6","15",",6","0",",6","3",",6","0",",6","","","","","","","-6.7",",6,30,","","","38",",,6,23,+","15.5",",,6,11,","23.3",",6,07,","650.6","6","372.6",",6","54.5",",,,6","110",",,,6","5.91",",6","10.58",",,,6","1.24",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1915-12","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","287.0","6","0.0",",6","10",",6","5",",6","0",",6","","","7",",6","0",",6","30",",6","12",",6","0",",6","0",",6","","","","","","","-13.3",",6,20,","","","152",",,6,25,","15.2",",,6,25,","5.0",",6,23,","1303.5","6","652.9",",6","35.2",",,,6","367",",,,6","-2.73",",6","0.54",",,,6","-5.99",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1916-01","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","13",",6","9",",6","1",",6","","","3",",6","5",",6","24",",6","9",",6","0",",6","0",",6","","","","","","","-22.8",",6,17,","","","51",",,6,15,+","29.0",",,6,01,","15.6",",6,27,","1913.4","6","609.9",",6","115.4",",,,6","153",",,,6","-1.34",",6","3.34",",,,6","-6.02",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1916-02","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","6",",6","2",",6","0",",6","","","1",",6","1",",6","29",",6","18",",6","0",",6","0",",6","","","","","","","-17.8",",6,08,","","","25",",,6,05,","5.8",",,6,23,","12.2",",6,22,","2582.1","6","668.7",",6","13.8",",,,6","77",",,,6","-4.72",",6","-0.66",",,,6","-8.79",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1916-03","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","11",",6","6",",6","0",",6","","","5",",6","0",",6","26",",6","8",",6","1",",6","0",",6","","","","","","","-16.1",",6,04,","","","114",",,6,22,","20.1",",,6,22,","22.8",",6,25,","3135.6","6","553.5",",6","52.4",",,,6","227",",,,6","0.48",",6","5.90",",,,6","-4.94",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1916-04","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","2.5","6","2.5",",6","13",",6","3",",6","0",",6","","","0",",6","0",",6","8",",6","0",",6","6",",6","0",",6","","","","","","","-4.4",",6,07,","","","0",",T,6,06,","9.1",",,6,01,","23.9",",6,20,+","3412.6","6","277.0",",6","33.5",",,,6","0",",T,,6","9.18",",6","14.96",",,,6","3.40",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1916-05","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","33.9","6","31.4",",6","14",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","17",",6","1",",6","","","","","","","2.2",",6,02,","","","","","36.6",",,6,15,","32.2",",6,26,","3519.4","6","106.8",",6","125.3",",,,6","","","15.90",",6","21.83",",,,6","9.97",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1916-06","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","57.2","6","23.3",",6","18",",6","10",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","","","6.1",",6,11,","","","","","23.1",",,6,07,","30.0",",6,29,","3569.4","6","50.0",",6","134.3",",,,6","","","17.45",",6","23.00",",,,6","11.89",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1916-07","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","294.5","6","237.3",",6","3",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","20",",6","","","","","","","12.8",",6,04,","","","","","32.0",",,6,13,","38.9",",6,29,","0.0","6","0.0",",6","43.9",",,,6","","","25.99",",6","32.85",",,,6","19.13",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1916-08","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","464.4","6","169.9",",6","8",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","","","","","7.8",",6,28,","","","","","6.9",",,6,11,","37.8",",6,21,","3.5","6","3.5",",6","20.9",",,,6","","","23.70",",6","30.40",",,,6","16.99",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1916-09","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","515.4","6","51.0",",6","10",",6","6",",6","2",",6","","","","","0",",6","0",",6","0",",6","21",",6","2",",6","","","","","","","1.1",",6,16,","","","","","55.1",",,6,27,","32.2",",6,11,+","79.2","6","75.7",",6","137.2",",,,6","","","17.51",",6","23.46",",,,6","11.56",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1916-10","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","523.1","6","7.7",",6","9",",6","7",",6","0",",6","","","0",",6","0",",6","3",",6","0",",6","9",",6","0",",6","","","","","","","-0.6",",6,26,+","","","13",",,6,20,","22.4",",,6,20,","28.9",",6,07,","290.4","6","211.2",",6","68.5",",,,6","13",",,,6","11.77",",6","17.54",",,,6","6.00",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1916-11","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","523.1","6","0.0",",6","12",",6","4",",6","1",",6","","","1",",6","0",",6","17",",6","2",",6","2",",6","0",",6","","","","","","","-10.0",",6,25,","","","25",",,6,24,","27.2",",,6,23,","23.3",",6,07,","687.2","6","396.8",",6","56.9",",,,6","46",",,,6","5.11",",6","10.00",",,,6","0.21",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1916-12","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","523.1","6","0.0",",6","15",",6","7",",6","0",",6","","","4",",6","4",",6","25",",6","17",",6","0",",6","0",",6","","","","","","","-21.1",",6,15,","","","64",",,6,19,","14.7",",,6,08,","15.6",",6,07,","1374.3","6","687.1",",6","59.6",",,,6","238",",,,6","-3.83",",6","0.96",",,,6","-8.63",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1917-01","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","6",",6","2",",6","0",",6","","","3",",6","4",",6","29",",6","14",",6","0",",6","0",",6","","","","","","","-23.3",",6,14,","","","38",",,6,21,","7.9",",,6,05,","8.3",",6,29,","2086.2","6","711.9",",6","17.7",",,,6","91",",,,6","-4.63",",6","0.07",",,,6","-9.34",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1917-02","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","6",",6","0",",6","0",",6","","","2",",6","8",",6","28",",6","19",",6","0",",6","0",",6","","","","","","","-23.9",",6,12,+","","","25",",,6,04,+","2.3",",,6,04,+","12.8",",6,26,","2800.9","6","714.7",",6","8.0",",,,6","56",",,,6","-7.19",",6","-2.02",",,,6","-12.36",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1917-03","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","11",",6","8",",6","0",",6","","","1",",6","0",",6","24",",6","3",",6","1",",6","0",",6","","","","","","","-11.1",",6,04,","","","25",",,6,27,","7.9",",,6,23,","22.2",",6,31,","3276.8","6","475.9",",6","35.3",",,,6","25",",,,6","2.98",",6","8.06",",,,6","-2.10",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1917-04","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","1.1","6","1.1",",6","13",",6","6",",6","1",",6","","","","","0",",6","9",",6","0",",6","5",",6","0",",6","","","","","","","-7.2",",6,14,+","","","","","34.8",",,6,05,","28.3",",6,18,","3601.4","6","324.6",",6","89.8",",,,6","","","7.55",",6","13.07",",,,6","2.03",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1917-05","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","13.4","6","12.3",",6","8",",6","4",",6","1",",6","","","0",",6","0",",6","6",",6","0",",6","9",",6","0",",6","","","","","","","-1.7",",6,10,+","","","0",",,6,31,+","31.5",",,6,01,","31.7",",6,19,","3832.4","6","231.0",",6","63.4",",,,6","0",",,,6","11.28",",6","17.57",",,,6","4.99",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1917-06","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","57.9","6","44.5",",6","10",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","","","1.7",",6,16,","","","","","13.0",",,6,06,","31.1",",6,12,","3868.7","6","36.3",",6","48.7",",,,6","","","18.61",",6","24.53",",,,6","12.68",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1917-07","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","191.5","6","133.6",",6","9",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","9",",6","","","","","","","6.7",",6,04,","","","","","11.2",",,6,11,","36.7",",6,31,","14.7","6","14.7",",6","44.8",",,,6","","","22.17",",6","28.40",",,,6","15.93",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1917-08","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","289.7","6","98.2",",6","8",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","3",",6","","","","","","","7.2",",6,18,","","","","","23.1",",,6,20,","33.9",",6,05,+","23.6","6","8.9",",6","37.1",",,,6","","","21.21",",6","27.61",",,,6","14.81",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1917-09","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","310.8","6","21.1",",6","6",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","","","0.6",",6,11,","","","","","17.5",",,6,06,","29.4",",6,15,","91.6","6","68.0",",6","37.3",",,,6","","","16.77",",6","23.35",",,,6","10.18",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1917-10","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","310.8","6","0.0",",6","15",",6","11",",6","2",",6","","","1",",6","0",",6","10",",6","0",",6","0",",6","0",",6","","","","","","","-6.1",",6,30,","","","76",",,6,23,","31.2",",,6,17,","20.6",",6,18,","436.1","6","344.5",",6","135.0",",,,6","91",",,,6","7.22",",6","11.61",",,,6","2.83",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1917-11","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","310.8","6","0.0",",6","4",",6","2",",6","0",",6","","","","","0",",6","15",",6","2",",6","0",",6","0",",6","","","","","","","-10.6",",6,24,","","","","","4.6",",,6,30,","18.9",",6,06,+","853.5","6","417.4",",6","9.4",",,,6","","","4.42",",6","8.95",",,,6","-0.11",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1917-12","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","310.8","6","0.0",",6","7",",6","4",",6","0",",6","","","6",",6","7",",6","28",",6","17",",6","0",",6","0",",6","","","","","","","-21.7",",6,11,+","","","152",",,6,13,","15.2",",,6,13,","9.4",",6,20,","1599.9","6","746.4",",6","37.3",",,,6","418",",,,6","-5.74",",6","-1.86",",,,6","-9.63",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1918-01","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","10",",6","7",",6","0",",6","","","7",",6","12",",6","31",",6","30",",6","0",",6","0",",6","","","","","","","-28.3",",6,12,","","","152",",,6,07,","15.2",",,6,07,","1.1",",6,25,","2537.3","6","937.4",",6","60.2",",,,6","602",",,,6","-11.91",",6","-7.74",",,,6","-16.08",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1918-02","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","8",",6","5",",6","0",",6","","","0",",6","5",",6","22",",6","9",",6","0",",6","0",",6","","","","","","","-24.4",",6,05,","","","15",",,6,16,","21.3",",,6,12,","15.0",",6,14,","3112.5","6","575.2",",6","52.3",",,,6","15",",,,6","-2.21",",6","3.06",",,,6","-7.48",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1918-03","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","5",",6","4",",6","0",",6","","","0",",6","0",",6","18",",6","0",",6","4",",6","0",",6","","","","","","","-7.2",",6,10,","","","0",",T,6,14,","12.4",",,6,13,","23.9",",6,21,+","3488.0","6","375.5",",6","31.2",",,,6","0",",T,,6","6.22",",6","12.78",",,,6","-0.34",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1918-04","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","16",",6","7",",6","0",",6","","","0",",6","0",",6","11",",6","0",",6","5",",6","0",",6","","","","","","","-5.6",",6,09,","","","0",",T,6,23,+","12.7",",,6,01,","27.2",",6,15,","3796.3","6","308.3",",6","55.4",",,,6","0",",T,,6","8.06",",6","14.07",",,,6","2.04",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1918-05","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","70.2","6","70.2",",6","15",",6","11",",6","1",",6","","","","","0",",6","1",",6","0",",6","27",",6","0",",6","","","","","","","-0.6",",6,01,","","","","","27.7",",,6,20,","31.1",",6,31,","3851.8","6","55.5",",6","139.0",",,,6","","","18.81",",6","24.99",",,,6","12.63",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1918-06","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","150.5","6","80.3",",6","6",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","28",",6","4",",6","","","","","","","2.8",",6,23,","","","","","63.5",",,6,30,","35.0",",6,16,","3869.3","6","17.5",",6","99.4",",,,6","","","20.43",",6","26.90",",,,6","13.96",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1918-07","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","277.2","6","126.7",",6","7",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","","","","","7.2",",6,31,","","","","","7.6",",,6,16,","35.6",",6,28,+","11.0","6","11.0",",6","18.3",",,,6","","","22.06",",6","28.28",",,,6","15.85",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1918-08","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","469.8","6","192.6",",6","11",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","11",",6","","","","","","","8.9",",6,01,","","","","","42.4",",,6,21,","38.9",",6,06,+","12.4","6","1.4",",6","76.1",",,,6","","","24.50",",6","31.26",",,,6","17.75",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1918-09","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","474.0","6","4.2",",6","13",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","10",",6","0",",6","","","","","","","2.8",",6,27,+","","","","","30.0",",,6,04,","26.7",",6,09,+","139.0","6","126.6",",6","85.7",",,,6","","","14.26",",6","19.68",",,,6","8.83",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1918-10","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","474.0","6","0.0",",6","10",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","11",",6","0",",6","","","","","","","1.1",",6,31,","","","","","25.4",",,6,24,","25.0",",6,17,","309.3","6","170.3",",6","76.2",",,,6","","","12.84",",6","18.28",",,,6","7.40",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1918-11","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","474.0","6","0.0",",6","13",",6","8",",6","0",",6","","","0",",6","0",",6","15",",6","0",",6","0",",6","0",",6","","","","","","","-7.2",",6,25,+","","","5",",,6,22,","12.7",",,6,08,","18.9",",6,06,","710.0","6","400.7",",6","61.1",",,,6","5",",,,6","4.98",",6","9.04",",,,6","0.91",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1918-12","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","474.0","6","0.0",",6","14",",6","10",",6","1",",6","","","3",",6","0",",6","17",",6","4",",6","0",",6","0",",6","","","","","","","-12.8",",6,26,","","","91",",,6,24,","33.8",",,6,10,","13.3",",6,21,","1219.8","6","509.8",",6","111.1",",,,6","170",",,,6","1.89",",6","4.74",",,,6","-0.96",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1919-01","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","3",",6","1",",6","0",",6","","","0",",6","2",",6","27",",6","8",",6","0",",6","0",",6","","","","","","","-22.8",",6,04,","","","8",",,6,06,","6.1",",,6,23,","10.0",",6,20,","1839.1","6","619.3",",6","7.9",",,,6","8",",,,6","-1.64",",6","2.14",",,,6","-5.43",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1919-02","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","12","1,6","6","1,6","0","1,6","","","0",",6","0",",6","25",",6","10",",6","0",",6","0",",6","","","","","","","-11.7",",6,26,","","","13",",,6,19,","15.2","1,,6,22,","11.7",",6,12,","2386.3","6","547.2",",6","39.4","1,,,6","37",",,,6","-1.21",",6","2.56",",,,6","-4.98",",,,6","","","","","","","","","","","","","","","",""
"USW00014848","1919-03","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","","","0.0","6","0.0",",6","9",",6","6",",6","0",",6","","","2",",6","0",",6","22",",6","3",",6","0",",6","0",",6","","","","","","","-12.8",",6,01,","","","89",",,6,09,","19.8",",,6,15,","19.4",",6,25,+","2844.1","6","457.8",",6","60.2",",,,6","140",",,,6","3.56",",6","8.65",",,,6","-1.52",",,,6","","","","","","","","","","","","","","","",""
