"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00133050","1938-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","7",",E","1",",E","0",",","0",",","3",",E","-2.5",",E,16,","0",",,E,30,+","34.4",",,E,21,","84.8",",,,E","8.34",",,,E"
"NOE00133050","1938-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","16",",E","2",",E","0",",","0",",","6",",E","-1.8",",E,12,","0",",,E,31,+","39.8",",,E,03,","218.9",",,,E","3.69",",,,E"
"NOE00133050","1938-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","25",",E","20",",E","6",",E","0",",","0",",","13",",E","-4.9",",E,23,","0",",,E,30,+","39.3",",,E,26,","334.1",",,,E","0.74",",,,E"
"NOE00133050","1938-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","27",",E","17",",E","1",",E","19",",","0",",","21",",E","-13.6",",E,25,","400",",,E,31,+","37.3",",,E,05,","207.4",",,,E","-2.86",",,,E"
"NOE00133050","1939-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","11",",E","0",",E","31",",","0",",","28",",E","-16.9",",E,07,","700",",,E,10,","22.7",",,E,16,","117.8",",,,E","-6.49",",,,E"
"NOE00133050","1939-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","11",",E","1",",E","28",",","0",",","17",",E","-15.8",",E,03,","500",",,E,24,","30.7",",,E,17,","131.5",",,,E","-3.78",",,,E"
"NOE00133050","1939-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","6",",E","0",",E","31",",","0",",","23",",E","-14.2",",E,18,","450",",,E,29,","15.6",",,E,05,","61.9",",,,E","-3.03",",,,E"
"NOE00133050","1939-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","6",",E","0",",E","16",",","0",",","18",",E","-7.4",",E,03,","470",",,E,04,","11.6",",,E,22,","41.7",",,,E","-0.91",",,,E"
"NOE00133050","1939-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","3",",E","1",",E","0",",E","0",",","0",",","10",",E","-6.2",",E,04,","0",",,E,31,+","4.9",",,E,19,","9.2",",,,E","2.34",",,,E"
"NOE00133050","1939-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","10",",E","1",",E","0",",","0",",","2",",E","-0.8",",E,15,","0",",,E,30,+","29.3",",,E,28,","118.7",",,,E","8.04",",,,E"
"NOE00133050","1939-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","22",",E","17",",E","3",",E","0",",","0",",","0",",E","2.1",",E,04,","0",",,E,31,+","51.6",",,E,07,","242.4",",,,E","9.87",",,,E"
"NOE00133050","1939-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","12",",E","1",",E","0",",","0",",","0",",E","5.3",",E,03,","0",",,E,31,+","52.5",",,E,10,","148.1",",,,E","11.01",",,,E"
"NOE00133050","1939-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","7",",E","0",",E","0",",","0",",","3",",E","-4.7",",E,27,","0",",,E,30,+","13.1",",,E,25,","52.7",",,,E","7.12",",,,E"
"NOE00133050","1939-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","5",",E","0",",E","0",",","0",",","16",",E","-7.1",",E,31,","0",",,E,31,+","19.5",",,E,15,","43.7",",,,E","-0.43",",,,E"
"NOE00133050","1939-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","25",",E","20",",E","5",",E","2",",","0",",","16",",E","-9.1",",E,21,","30",",,E,21,+","57.7",",,E,26,","324.6",",,,E","-0.58",",,,E"
"NOE00133050","1939-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","6",",E","0",",E","17",",","0",",","30",",E","-12.4",",E,27,","40",",,E,30,","7.8",",,E,02,","34.8",",,,E","-6.11",",,,E"
"NOE00133050","1940-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","5",",E","0",",E","31",",","4",",","30",",E","-19.2",",E,30,","260",",,E,31,+","22.6",",,E,19,","43.6",",,,E","-10.53",",,,E"
"NOE00133050","1940-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","2",",E","0",",E","29",",","11",",","27",",E","-25.8",",E,09,","300",",,E,01,","7.9",",,E,20,","17.5",",,,E","-13.89",",,,E"
"NOE00133050","1940-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","6",",E","0",",E","31",",","4",",","30",",E","-19.8",",E,29,","450",",,E,29,+","15.2",",,E,26,","54.1",",,,E","-6.58",",,,E"
"NOE00133050","1940-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","6",",E","0",",E","18",",","0",",","23",",E","-9.3",",E,06,","320",",,E,01,","16.9",",,E,17,","60.5",",,,E","-2.26",",,,E"
"NOE00133050","1940-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","3",",E","0",",E","0",",","0",",","7",",E","-3.1",",E,11,","0",",,E,31,+","10.4",",,E,28,","29.9",",,,E","3.73",",,,E"
"NOE00133050","1940-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","2",",E","1",",E","0",",E","0",",","0",",","0",",E","2.2",",E,28,","0",",,E,30,+","4.1",",,E,13,","4.6",",,,E","7.69",",,,E"
"NOE00133050","1940-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","13",",E","0",",E","0",",","0",",","0",",E","3.0",",E,24,","0",",,E,31,+","25.2",",,E,20,","149.0",",,,E","10.27",",,,E"
"NOE00133050","1940-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","7",",E","0",",E","0",",","0",",","1",",E","-0.8",",E,30,","0",",,E,31,+","22.9",",,E,10,","63.3",",,,E","7.80",",,,E"
"NOE00133050","1940-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","13",",E","3",",E","0",",","0",",","5",",E","-2.1",",E,30,","0",",,E,30,+","45.5",",,E,14,","218.9",",,,E","3.82",",,,E"
"NOE00133050","1940-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","8",",E","0",",E","0",",","0",",","10",",E","-8.9",",E,26,","0",",,E,31,+","16.2",",,E,06,","80.9",",,,E","1.35",",,,E"
"NOE00133050","1940-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","12",",E","2",",E","0",",","0",",","16",",E","-8.1",",E,09,","10",",,E,20,+","27.3",",,E,17,","183.2",",,,E","-0.99",",,,E"
"NOE00133050","1940-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","6",",E","0",",E","21",",","0",",","27",",E","-15.5",",E,31,","210",",,E,12,","23.8",",,E,16,","70.4",",,,E","-5.26",",,,E"
"NOE00133050","1941-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","5",",E","4",",E","0",",E","31",",","12",",","31",",E","-31.0",",E,19,","380",",,E,18,","12.2",",,E,17,","29.6",",,,E","-15.95",",,,E"
"NOE00133050","1941-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","7",",E","0",",E","28",",","5",",","28",",E","-22.7",",E,04,","500",",,E,28,","12.8",",,E,28,","49.6",",,,E","-10.58",",,,E"
"NOE00133050","1941-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","6",",E","0",",E","31",",","2",",","31",",E","-20.6",",E,30,","660",",,E,06,","16.8",",,E,31,","60.5",",,,E","-7.62",",,,E"
"NOE00133050","1941-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","3",",E","0",",E","28",",","0",",","25",",E","-15.1",",E,08,","750",",,E,01,","4.8",",,E,11,","16.8",",,,E","-3.87",",,,E"
"NOE00133050","1941-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","4",",E","0",",E","0",",","0",",","15",",E","-6.5",",E,17,","0",",,E,31,+","21.5",",,E,27,","49.1",",,,E","1.03",",,,E"
"NOE00133050","1941-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","6",",E","4",",E","0",",E","0",",","0",",","0",",E","1.2",",E,06,","0",",,E,30,+","5.8",",,E,09,","18.1",",,,E","7.68",",,,E"
"NOE00133050","1941-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","11",",E","2",",E","0",",","0",",","0",",E","5.4",",E,21,","0",",,E,31,+","41.1",",,E,19,","168.1",",,,E","12.22",",,,E"
"NOE00133050","1941-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","14",",E","4",",E","0",",","0",",","0",",E","1.2",",E,10,","0",",,E,31,+","48.8",",,E,18,","258.6",",,,E","8.18",",,,E"
"NOE00133050","1941-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","5",",E","0",",E","0",",","0",",","1",",E","-1.4",",E,15,","0",",,E,30,+","15.8",",,E,29,","54.6",",,,E","6.19",",,,E"
"NOE00133050","1941-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","7",",E","0",",E","2",",","0",",","15",",E","-8.0",",E,29,","30",",,E,29,+","21.5",",,E,16,","84.6",",,,E","0.52",",,,E"
"NOE00133050","1941-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","8",",E","0",",E","0",",","0",",","17",",E","-8.6",",E,02,","20",",,E,05,+","10.1",",,E,05,","62.5",",,,E","-1.03",",,,E"
"NOE00133050","1941-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","7",",E","1",",E","9",",","1",",","27",",E","-20.0",",E,28,","180",",,E,15,","26.4",",,E,06,","86.0",",,,E","-4.36",",,,E"
"NOE00133050","1942-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","2",",E","0",",E","16",",","7",",","30",",E","-26.4",",E,27,","60",",,E,28,","16.1",",,E,03,","24.8",",,,E","-13.19",",,,E"
"NOE00133050","1942-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","2",",E","0",",E","28",",","3",",","28",",E","-20.0",",E,26,","70",",,E,28,","6.8",",,E,28,","16.5",",,,E","-12.30",",,,E"
"NOE00133050","1942-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","4",",E","0",",E","31",",","4",",","29",",E","-22.5",",E,12,","300",",,E,22,+","13.5",",,E,17,","36.5",",,,E","-10.43",",,,E"
"NOE00133050","1942-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","8",",E","0",",E","9",",","1",",","18",",E","-19.9",",E,04,","250",",,E,03,","16.5",",,E,07,","57.5",",,,E","-2.17",",,,E"
"NOE00133050","1942-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","6",",E","1",",E","0",",","0",",","11",",E","-5.9",",E,08,","0",",,E,31,+","29.9",",,E,18,","91.1",",,,E","1.91",",,,E"
"NOE00133050","1942-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","10",",E","0",",E","0",",","0",",","0",",E","0.2",",E,12,","0",",,E,30,+","14.2",",,E,06,","66.0",",,,E","6.92",",,,E"
"NOE00133050","1942-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","6",",E","0",",E","0",",","0",",","0",",E","0.6",",E,28,","0",",,E,31,+","11.1",",,E,05,","39.6",",,,E","8.56",",,,E"
"NOE00133050","1942-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","15",",E","3",",E","0",",","0",",","0",",E","3.4",",E,15,","0",",,E,31,+","36.4",",,E,11,","220.3",",,,E","9.02",",,,E"
"NOE00133050","1942-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","20",",E","12",",E","0",",E","0",",","0",",","5",",E","-1.9",",E,27,","0",",,E,30,+","21.3",",,E,05,","145.5",",,,E","5.79",",,,E"
"NOE00133050","1942-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","17",",E","3",",E","0",",","0",",","9",",E","-3.6",",E,20,","0",",,E,31,+","38.7",",,E,26,","237.6",",,,E","2.52",",,,E"
"NOE00133050","1942-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","5",",E","0",",E","0",",","0",",","13",",E","-7.7",",E,24,","0",",,E,30,+","23.8",",,E,07,","53.5",",,,E","-0.20",",,,E"
"NOE00133050","1942-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","25",",E","18",",E","0",",E","9",",","0",",","17",",E","-16.4",",E,04,","150",",,E,08,+","22.3",",,E,28,","143.7",",,,E","-3.01",",,,E"
"NOE00133050","1943-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","13",",E","1",",E","31",",","2",",","30",",E","-21.4",",E,24,","420",",,E,26,","34.0",",,E,31,","144.8",",,,E","-7.55",",,,E"
"NOE00133050","1943-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","12",",E","0",",E","28",",","0",",","19",",E","-11.0",",E,11,","300",",,E,01,","20.4",",,E,12,","94.6",",,,E","-2.78",",,,E"
"NOE00133050","1943-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","6",",E","0",",E","1",",","0",",","19",",E","-8.8",",E,04,","40",",,E,01,","18.2",",,E,29,","63.2",",,,E","-1.46",",,,E"
"NOE00133050","1943-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","9",",E","0",",E","0",",","0",",","11",",E","-4.9",",E,09,","10",",,E,09,+","11.8",",,E,17,","71.9",",,,E","0.98",",,,E"
"NOE00133050","1943-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","7",",E","2",",E","0",",","0",",","8",",E","-3.3",",E,06,","0",",,E,31,+","46.0",",,E,10,","137.3",",,,E","2.67",",,,E"
"NOE00133050","1943-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","10",",E","0",",E","0",",","0",",","0",",E","1.8",",E,16,","0",",,E,30,+","24.8",",,E,02,","133.1",",,,E","6.93",",,,E"
"NOE00133050","1943-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","10",",E","0",",E","0",",","0",",","0",",E","3.2",",E,10,","0",",,E,31,+","21.7",",,E,15,","84.4",",,,E","8.75",",,,E"
"NOE00133050","1943-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","20",",E","12",",E","0",",E","0",",","0",",","2",",E","-0.7",",E,13,","0",",,E,31,+","15.3",",,E,13,","105.7",",,,E","7.73",",,,E"
"NOE00133050","1943-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","20",",E","11",",E","0",",E","0",",","0",",","3",",E","-4.3",",E,28,","0",",,E,30,+","15.9",",,E,14,","94.0",",,,E","6.23",",,,E"
"NOE00133050","1943-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","10",",E","1",",E","0",",","0",",","4",",E","-2.2",",E,08,","0",",,E,31,+","30.0",",,E,21,","132.6",",,,E","4.57",",,,E"
"NOE00133050","1943-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","9",",E","0",",E","4",",","0",",","16",",E","-6.7",",E,19,","50",",,E,30,+","20.0",",,E,24,","109.1",",,,E","-1.09",",,,E"
"NOE00133050","1943-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","7",",E","0",",E","23",",","0",",","28",",E","-12.6",",E,03,","50",",,E,06,+","19.6",",,E,18,","80.4",",,,E","-4.85",",,,E"
"NOE00133050","1944-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","16",",E","0",",E","31",",","0",",","26",",E","-16.2",",E,11,","250",",,E,27,","18.9",",,E,27,","138.2",",,,E","-4.81",",,,E"
"NOE00133050","1944-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","4",",E","0",",E","3",",","0",",","29",",E","-14.6",",E,29,","120",",,E,29,+","7.2",",,E,29,","27.3",",,,E","-5.53",",,,E"
"NOE00133050","1944-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","3",",E","0",",E","20",",","0",",","26",",E","-13.2",",E,02,","270",",,E,31,","9.2",",,E,29,","27.0",",,,E","-4.53",",,,E"
"NOE00133050","1944-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","3",",E","0",",E","9",",","0",",","17",",E","-11.3",",E,02,","250",",,E,01,","7.9",",,E,20,","21.2",",,,E","-1.57",",,,E"
"NOE00133050","1944-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","2",",E","0",",E","0",",","0",",","8",",E","-5.7",",E,07,","0",",,E,31,+","5.0",",,E,03,","12.2",",,,E","2.74",",,,E"
"NOE00133050","1944-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","11",",E","1",",E","0",",","0",",","1",",E","-0.1",",E,04,","0",",,E,30,+","38.0",",,E,04,","139.8",",,,E","6.56",",,,E"
"NOE00133050","1944-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","10",",E","2",",E","0",",","0",",","0",",E","4.7",",E,26,","0",",,E,31,+","44.3",",,E,27,","119.7",",,,E","10.43",",,,E"
"NOE00133050","1944-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","7",",E","1",",E","0",",","0",",","0",",E","0.8",",E,30,","0",",,E,31,+","40.4",",,E,28,","91.1",",,,E","9.83",",,,E"
"NOE00133050","1944-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","12",",E","1",",E","0",",","0",",","2",",E","-1.1",",E,29,","0",",,E,30,+","26.2",",,E,23,","132.5",",,,E","6.51",",,,E"
"NOE00133050","1944-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","13",",E","4",",E","0",",","0",",","5",",E","-4.0",",E,31,","0",",,E,31,+","32.7",",,E,14,","224.4",",,,E","3.48",",,,E"
"NOE00133050","1944-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","14",",E","2",",E","13",",","0",",","20",",E","-10.6",",E,27,","200",",,E,19,","32.4",",,E,04,","186.8",",,,E","-1.88",",,,E"
"NOE00133050","1944-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","24",",E","18",",E","1",",E","31",",","0",",","24",",E","-8.6",",E,14,","260",",,E,17,+","25.7",",,E,01,","162.8",",,,E","-2.58",",,,E"
"NOE00133050","1945-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","6",",E","0",",E","31",",","1",",","31",",E","-19.6",",E,29,","310",",,E,20,","7.3",",,E,16,","33.3",",,,E","-9.32",",,,E"
"NOE00133050","1945-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","20",",E","12",",E","0",",E","28",",","0",",","25",",E","-15.8",",E,04,","600",",,E,18,+","14.7",",,E,07,","83.3",",,,E","-5.63",",,,E"
"NOE00133050","1945-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","6",",E","4",",E","0",",E","15",",","0",",","26",",E","-7.0",",E,07,","300",",,E,01,","13.5",",,E,19,","30.6",",,,E","-1.81",",,,E"
"NOE00133050","1945-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","5",",E","2",",E","0",",E","0",",","0",",","19",",E","-4.2",",E,27,","0",",,E,30,+","11.2",",,E,01,","19.3",",,,E","-0.05",",,,E"
"NOE00133050","1945-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","14",",E","0",",E","0",",","0",",","12",",E","-6.3",",E,27,","0",",,E,31,+","25.3",",,E,29,","158.6",",,,E","2.14",",,,E"
"NOE00133050","1945-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","7",",E","0",",E","0",",","0",",","0",",E","1.0",",E,06,","0",",,E,30,+","16.3",",,E,03,","96.3",",,,E","6.73",",,,E"
"NOE00133050","1945-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","7",",E","1",",E","0",",","0",",","0",",E","3.8",",E,26,","0",",,E,31,+","28.3",",,E,20,","69.4",",,,E","9.44",",,,E"
"NOE00133050","1945-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","6",",E","0",",E","0",",","0",",","0",",E","3.9",",E,08,","0",",,E,31,+","13.5",",,E,25,","39.8",",,,E","10.89",",,,E"
"NOE00133050","1945-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","11",",E","0",",E","0",",","0",",","3",",E","-4.1",",E,30,","0",",,E,30,+","24.5",",,E,22,","92.5",",,,E","4.54",",,,E"
"NOE00133050","1945-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","8",",E","1",",E","0",",","0",",","3",",E","-3.8",",E,11,","0",",,E,31,+","27.3",",,E,25,","85.6",",,,E","3.89",",,,E"
"NOE00133050","1945-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","4",",E","0",",E","0",",","0",",","14",",E","-12.7",",E,11,","0",",,E,30,+","16.8",",,E,28,","43.7",",,,E","-0.20",",,,E"
"NOE00133050","1945-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","9",",E","1",",E","11",",","0",",","25",",E","-13.8",",E,30,","250",",,E,26,","30.6",",,E,18,","134.0",",,,E","-3.39",",,,E"
"NOE00133050","1946-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","9",",E","0",",E","29",",","0",",","29",",E","-17.6",",E,14,","370",",,E,31,","22.5",",,E,11,","110.8",",,,E","-5.83",",,,E"
"NOE00133050","1946-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","11",",E","1",",E","28",",","1",",","25",",E","-17.8",",E,22,","600",",,E,28,","25.7",",,E,27,","118.4",",,,E","-5.79",",,,E"
"NOE00133050","1946-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","4",",E","0",",E","31",",","1",",","27",",E","-21.7",",E,15,","600",",,E,01,","11.1",",,E,20,","31.8",",,,E","-6.37",",,,E"
"NOE00133050","1946-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","6",",E","0",",E","3",",","0",",","12",",E","-5.0",",E,01,","100",",,E,01,","12.2",",,E,25,","47.2",",,,E","0.59",",,,E"
"NOE00133050","1946-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","4",",E","0",",E","0",",","0",",","8",",E","-2.6",",E,17,","0",",,E,31,+","5.4",",,E,14,","23.1",",,,E","3.77",",,,E"
"NOE00133050","1946-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","12",",E","0",",E","0",",","0",",","1",",E","0.0",",E,08,","0",",,E,30,+","21.5",",,E,05,","136.7",",,,E","6.50",",,,E"
"NOE00133050","1946-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","20",",E","11",",E","0",",E","0",",","0",",","0",",E","2.9",",E,01,","0",",,E,31,+","22.4",",,E,15,","115.6",",,,E","10.10",",,,E"
"NOE00133050","1946-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","11",",E","4",",E","0",",","0",",","0",",E","1.1",",E,18,","0",",,E,31,+","38.8",",,E,10,","189.6",",,,E","7.64",",,,E"
"NOE00133050","1946-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","14",",E","1",",E","0",",","0",",","0",",E","0.8",",E,30,","0",",,E,30,+","27.4",",,E,14,","131.9",",,,E","6.12",",,,E"
"NOE00133050","1946-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","3",",E","2",",E","0",",E","0",",","0",",","16",",E","-6.7",",E,26,","0",",,E,31,+","11.0",",,E,04,","18.3",",,,E","-0.42",",,,E"
"NOE00133050","1946-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","22",",E","16",",E","2",",E","7",",","0",",","16",",E","-9.0",",E,14,","160",",,E,21,","36.0",",,E,24,","227.9",",,,E","0.02",",,,E"
"NOE00133050","1946-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","24",",E","16",",E","0",",E","0",",","0",",","20",",E","-14.0",",E,20,","10",",,E,22,+","19.2",",,E,25,","139.6",",,,E","-2.10",",,,E"
"NOE00133050","1947-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","10",",E","0",",E","31",",","0",",","30",",E","-11.8",",E,30,","430",",,E,15,","10.8",",,E,17,+","59.1",",,,E","-6.36",",,,E"
"NOE00133050","1947-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","1",",E","0",",E","28",",","5",",","28",",E","-23.4",",E,26,","300",",,E,28,+","4.1",",,E,24,","10.0",",,,E","-14.96",",,,E"
"NOE00133050","1947-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","7",",E","0",",E","31",",","3",",","29",",E","-19.6",",E,12,","530",",,E,24,","17.9",",,E,23,","68.4",",,,E","-9.09",",,,E"
"NOE00133050","1947-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","9",",E","0",",E","16",",","0",",","15",",E","-8.5",",E,05,","500",",,E,06,","23.2",",,E,23,","98.8",",,,E","-1.04",",,,E"
"NOE00133050","1947-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","2",",E","1",",E","0",",E","0",",","0",",","5",",E","-3.2",",E,03,","0",",,E,31,+","4.0",",,E,27,","4.9",",,,E","3.53",",,,E"
"NOE00133050","1947-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","8",",E","0",",E","0",",","0",",","0",",E","3.1",",E,14,","0",",,E,30,+","23.9",",,E,05,","74.5",",,,E","8.64",",,,E"
"NOE00133050","1947-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","5",",E","0",",E","0",",","0",",","0",",E","3.2",",E,10,","0",",,E,31,+","24.9",",,E,09,","90.6",",,,E","10.13",",,,E"
"NOE00133050","1947-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","2",",E","0",",E","0",",E","0",",","0",",","0",",E","7.0",",E,14,","0",",,E,31,+","2.3",",,E,06,","4.5",",,,E","10.92",",,,E"
"NOE00133050","1947-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","10",",E","0",",E","0",",","0",",","3",",E","-0.2",",E,25,","0",",,E,30,+","24.8",",,E,19,","122.7",",,,E","6.19",",,,E"
"NOE00133050","1947-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","3",",E","0",",E","0",",","0",",","14",",E","-4.0",",E,29,+","0",",,E,31,+","8.9",",,E,08,","20.7",",,,E","1.33",",,,E"
"NOE00133050","1947-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","11",",E","0",",E","0",",","0",",","26",",E","-13.8",",E,18,","0",",,E,30,+","13.5",",,E,23,","103.2",",,,E","-3.37",",,,E"
"NOE00133050","1947-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","3",",E","0",",E","23",",","0",",","30",",E","-14.9",",E,31,","160",",,E,05,","4.4",",,E,25,","19.5",",,,E","-4.25",",,,E"
"NOE00133050","1948-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","22",",E","13",",E","0",",E","31",",","5",",","30",",E","-19.9",",E,23,","1000",",,E,20,","24.7",",,E,19,","156.6",",,,E","-10.12",",,,E"
"NOE00133050","1948-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","8",",E","0",",E","29",",","1",",","28",",E","-17.8",",E,27,","700",",,E,13,","16.8",",,E,02,","60.1",",,,E","-9.23",",,,E"
