"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00426140","1916-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0","1,6","2",",6","1",",6","0",",6","0",",6","0",",6","14",",6","0","1,6","11","1,6","0","1,6","-6.7",",6,20,","0",",,6,30,+","5.8",",,6,20,","26.7","1,6,28,","","","","","272.2","1,6","7.1",",,,6","0",",,,6","8.91","1,6","16.90","1,,,6","0.93",",,,6","",""
"USC00426140","1916-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.8","2,6","2",",6","2",",6","0",",6","0",",6","0","2,6","12","2,6","0","1,6","11","1,6","0","1,6","-6.7","2,6,10,","0",",,6,31,+","18.8",",,6,19,","28.3","1,6,07,","","","","","229.5","1,6","24.4",",,,6","0",",,,6","10.36","2,6","19.06","1,,,6","1.65","2,,,6","",""
"USC00426140","1916-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","22.5",",6","0",",6","0",",6","0",",6","0",",6","0",",6","2",",6","0",",6","27",",6","3",",6","-1.1",",6,02,","0",",,6,30,+","0.0",",,6,30,+","34.4",",6,18,","","","","","85.0",",6","0.0",",,,6","0",",,,6","16.25",",6","26.76",",,,6","5.74",",,,6","",""
"USC00426140","1916-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","104.7",",6","7",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","16",",6","2.8",",6,03,","","","7.6",",,6,27,","35.6",",6,07,","","","6.4","","6.4",",6","29.0",",,,6","","","21.50",",6","31.22",",,,6","11.79",",,,6","",""
"USC00426140","1916-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","70.8",",6","4",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","4",",6","3.3",",6,19,","","","9.7",",,6,03,","33.9",",6,02,","","","15.2","","8.8",",6","19.8",",,,6","","","20.33",",6","29.84",",,,6","10.83",",,,6","",""
"USC00426140","1916-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","15.8",",6","2",",6","2",",6","0",",6","","","0",",6","5",",6","0",",6","26",",6","0",",6","-3.9",",6,11,","","","8.6",",,6,23,","31.7",",6,02,","","","99.3","","84.1",",6","12.7",",,,6","","","16.06",",6","26.54",",,,6","5.57",",,,6","",""
"USC00426140","1916-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0",",6","11",",6","6",",6","1",",6","","","0",",6","14",",6","0",",6","2",",6","0",",6","-5.6",",6,24,","","","29.2",",,6,02,","25.6",",6,01,","","","421.5","","322.2",",6","64.5",",,,6","","","7.94",",6","14.84",",,,6","1.04",",,,6","",""
"USC00426140","1916-11","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","3.0",",,6,06,","","","","","","","","","5.0",",,,6","","","","","","","","","",""
"USC00426140","1916-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","10.2",",,6,18,","","","","","","","","","32.0",",,,6","","","","","","","","","",""
"USC00426140","1917-01","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","2.5",",,6,20,","","","","","","","","","6.1",",,,6","","","","","","","","","",""
"USC00426140","1917-02","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","10.2",",,6,20,","","","","","","","","","22.8",",,,6","","","","","","","","","",""
"USC00426140","1917-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0","1,6","8",",6","3",",6","0",",6","","","0",",6","18",",6","0","1,6","3","1,6","0","1,6","-10.6",",6,03,","","","16.0",",,6,28,","23.3","1,6,26,+","","","","","366.1","1,6","37.1",",,,6","","","5.57","1,6","12.72","1,,,6","-1.57",",,,6","",""
"USC00426140","1917-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0",",6","13",",6","8",",6","0",",6","","","0",",6","5",",6","0",",6","4",",6","0",",6","-2.2",",6,03,","","","20.1",",,6,21,","27.2",",6,15,","","","","","284.4",",6","83.4",",,,6","","","9.16",",6","15.42",",,,6","2.90",",,,6","",""
"USC00426140","1917-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","21.7",",6","3",",6","1",",6","0",",6","","","0",",6","4",",6","0",",6","22",",6","4",",6","-2.8",",6,13,","","","3.0",",,6,11,","34.4",",6,30,","","","","","102.5",",6","5.3",",,,6","","","15.64",",6","25.66",",,,6","5.62",",,,6","",""
"USC00426140","1917-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","150.8",",6","4",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","26",",6","3.3",",6,01,","","","6.6",",,6,30,","37.8",",6,14,","","","0.8","","0.8",",6","11.2",",,,6","","","23.17",",6","33.76",",,,6","12.58",",,,6","",""
"USC00426140","1917-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","73.3",",6","2",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","13",",6","5.6",",6,27,","","","5.1",",,6,09,","35.6",",6,04,","","","4.7","","3.9",",6","7.4",",,,6","","","20.57",",6","31.07",",,,6","10.07",",,,6","",""
"USC00426140","1917-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","29.6",",6","","","","","","","","","0",",6","3",",6","0",",6","22",",6","3",",6","-1.7",",6,26,","","","","","32.8",",6,05,+","","","89.4","","84.7",",6","","","","","16.50",",6","25.82",",,,6","7.17",",,,6","",""
"USC00426140","1917-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0",",6","1",",6","0",",6","0",",6","","","0",",6","13",",6","0",",6","18",",6","0",",6","-12.2",",6,29,","","","1.8",",,6,01,","28.9",",6,05,","","","351.2","","261.8",",6","1.8",",,,6","","","9.89",",6","20.06",",,,6","-0.28",",,,6","",""
"USC00426140","1917-11","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","22.4",",,6,13,","","","","","","","","","27.0",",,,6","","","","","","","","","",""
"USC00426140","1918-01","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","22.9",",,6,09,","","","","","","","","","49.6",",,,6","","","","","","","","","",""
"USC00426140","1918-02","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","7.6",",,6,21,","","","","","","","","","18.3",",,,6","","","","","","","","","",""
"USC00426140","1918-03","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","17.8",",,6,21,","","","","","","","","","26.4",",,,6","","","","","","","","","",""
"USC00426140","1918-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","11.2",",,6,16,","","","","","","","","","22.6",",,,6","","","","","","","","","",""
"USC00426140","1918-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","14.0",",,6,11,","","","","","","","","","24.4",",,,6","","","","","","","","","",""
"USC00426140","1918-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","25.7",",,6,20,","","","","","","","","","39.1",",,,6","","","","","","","","","",""
"USC00426140","1918-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","16.3",",,6,13,","","","","","","","","","45.0",",,,6","","","","","","","","","",""
"USC00426140","1918-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","1.0",",,6,28,","","","","","","","","","1.5",",,,6","","","","","","","","","",""
"USC00426140","1918-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","16.8",",,6,23,","","","","","","","","","29.5",",,,6","","","","","","","","","",""
"USC00426140","1918-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","16.8",",,6,04,","","","","","","","","","24.5",",,,6","","","","","","","","","",""
"USC00426140","1918-11","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","7","1,6","5","1,6","0","1,6","2",",6","","","","","","","","","","","","","152",",,6,21,","13.2","1,,6,10,","","","","","","","","","41.0","1,,,6","203",",,,6","","","","","","","",""
"USC00426140","1918-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","13.2",",,6,04,","","","","","","","","","20.9",",,,6","","","","","","","","","",""
"USC00426140","1919-01","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","0.0",",T,6,08,","","","","","","","","","0.0",",T,,6","","","","","","","","","",""
"USC00426140","1919-02","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","11.7",",,6,28,","","","","","","","","","17.0",",,,6","","","","","","","","","",""
"USC00426140","1919-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","8.9",",,6,07,","","","1192.4","5,,,6","","","","","19.0",",,,6","","","","","","","","","",""
"USC00426140","1919-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","3.3","2,6","5",",6","3",",6","0",",6","","","0","2,6","4","2,6","0","1,6","21","1,6","0","1,6","-3.3","2,6,06,","","","11.9",",,6,29,","31.1","1,6,22,+","1786.0","5,,,6","","","117.9","1,6","24.0",",,,6","","","14.13","2,6","23.64","1,,,6","4.62","2,,,6","",""
"USC00426140","1919-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","83.3",",6","0",",6","0",",6","0",",6","","","0",",6","2",",6","0",",6","28",",6","14",",6","-3.9",",6,01,","","","0.0",",,6,30,+","37.8",",6,29,","","","","","52.0",",6","0.0",",,,6","","","19.38",",6","30.59",",,,6","8.16",",,,6","",""
"USC00426140","1919-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","196.2","1,6","4",",6","3",",6","0",",6","","","0",",6","0",",6","0","1,6","30","1,6","30","1,6","6.1",",6,08,","","","6.4",",,6,17,","38.3","1,6,11,+","","","0.0","","0.0","1,6","13.8",",,,6","","","24.89","1,6","35.65","1,,,6","14.13",",,,6","",""
"USC00426140","1919-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","138.1",",6","3",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","23",",6","7.2",",6,14,","","","6.9",",,6,04,","37.8",",6,24,","2406.7","4,,,6","0.0","","0.0",",6","19.1",",,,6","","","22.79",",6","33.35",",,,6","12.23",",,,6","",""
"USC00426140","1919-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","40.3","1,6","7",",6","5",",6","0",",6","","","0","1,6","1","1,6","0",",6","24",",6","1",",6","-2.2","1,6,22,","","","23.9",",,6,29,","32.2",",6,12,","1449.1","4,,,6","52.1","","52.1",",6","60.8",",,,6","","","17.81","1,6","26.46",",,,6","9.17","1,,,6","",""
"USC00426140","1919-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0","1,6","9",",6","4",",6","0",",6","","","0",",6","27",",6","0","1,6","1","1,6","0","1,6","-10.0",",6,30,","","","18.8",",,6,03,","22.2","1,6,18,","","","443.0","","390.9","1,6","37.4",",,,6","","","5.32","1,6","12.90","1,,,6","-2.26",",,,6","",""
"USC00426140","1919-11","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0",",6","2",",6","2",",6","0",",6","2",",6","0",",6","24",",6","3",",6","8",",6","0",",6","-13.9",",6,27,","203",",,6,23,","10.2",",,6,23,","30.6",",6,23,","","","841.5","","398.5",",6","17.6",",,,6","279",",,,6","5.05",",6","13.82",",,,6","-3.72",",,,6","",""
"USC00426140","1919-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","5.1",",,6,06,+","","","","","","","","","10.2",",,,6","","","","","","","","","",""
"USC00426140","1920-01","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","8.9",",,6,21,","","","","","","","","","18.5",",,,6","","","","","","","","","",""
"USC00426140","1920-02","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","16.0",",,6,21,","","","","","","","","","30.7",",,,6","","","","","","","","","",""
"USC00426140","1920-03","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","10","1,6","6","1,6","0","1,6","","","","","","","","","","","","","","","","","18.0","1,,6,02,","","","","","","","","","59.4","1,,,6","","","","","","","","","",""
"USC00426140","1920-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0","2,6","9",",6","7",",6","0",",6","2",",6","0","2,6","18","2,6","1",",6","1",",6","0",",6","-12.8","2,6,02,","305",",,6,17,","19.1",",,6,16,","24.4",",6,30,","","","","","373.1",",6","60.6",",,,6","381",",,,6","4.79","2,6","11.19",",,,6","-1.61","2,,,6","",""
"USC00426140","1920-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0",",6","4",",6","3",",6","0",",6","","","0",",6","5",",6","0",",6","15",",6","0",",6","-3.3",",6,02,","","","13.5",",,6,22,","27.8",",6,31,+","","","","","190.8",",6","30.9",",,,6","","","12.18",",6","20.57",",,,6","3.79",",,,6","",""
"USC00426140","1920-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","10.6","2,6","4",",6","3",",6","0",",6","","","0",",6","2",",6","0","2,6","28","2,6","2","2,6","-1.7",",6,01,","","","6.1",",,6,29,","32.2","2,6,22,+","2163.0","4,,,6","","","43.1","2,6","16.0",",,,6","","","17.00","2,6","27.66","2,,,6","6.35",",,,6","",""
"USC00426140","1920-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","129.5","1,6","4",",6","3",",6","0",",6","","","0",",6","0",",6","0","1,6","30","1,6","23","1,6","6.1",",6,01,","","","10.2",",,6,23,","37.8","1,6,25,+","2519.0","4,,,6","0.0","","0.0","1,6","20.6",",,,6","","","22.73","1,6","33.40","1,,,6","12.05",",,,6","",""
"USC00426140","1920-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","92.4","3,6","8",",6","6",",6","0",",6","","","0",",6","0",",6","0","3,6","27","3,6","12","3,6","3.3",",6,28,","","","13.0",",,6,28,","35.6","3,6,17,+","1790.0","5,,,6","9.2","","9.2","3,6","54.3",",,,6","","","21.16","3,6","30.66","3,,,6","11.65",",,,6","",""
"USC00426140","1920-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","11.5","2,6","6",",6","3",",6","0",",6","","","0",",6","3",",6","0","2,6","24","2,6","0","2,6","-3.3",",6,25,","","","6.6",",,6,23,","31.1","2,6,04,","1737.1","4,,,6","90.8","","81.6","2,6","15.1",",,,6","","","15.78","2,6","25.38","2,,,6","6.17",",,,6","",""
"USC00426140","1920-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","1.4","4,6","8",",6","8",",6","0",",6","","","0","1,6","15","1,6","0","3,6","6","3,6","0","3,6","-10.6","1,6,21,","","","14.7",",,6,11,","28.9","3,6,03,","740.0","4,,,6","369.9","","279.1","3,6","66.9",",,,6","","","7.85","4,6","14.33","3,,,6","1.37","1,,,6","",""
"USC00426140","1920-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","9.4",",,6,02,","","","","","","","","","18.0",",,,6","","","","","","","","","",""
"USC00426140","1921-01","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","15.2",",,6,02,","","","","","","","","","39.8",",,,6","","","","","","","","","",""
"USC00426140","1921-02","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","10.2",",,6,01,","","","","","","","","","32.3",",,,6","","","","","","","","","",""
"USC00426140","1921-03","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","7.6",",,6,06,","","","","","","","","","17.9",",,,6","","","","","","","","","",""
"USC00426140","1921-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0","1,6","7",",6","5",",6","0",",6","","","0","1,6","22","1,6","2",",6","1",",6","0",",6","-6.7","1,6,08,","","","18.5",",,6,05,","21.1",",6,01,","758.9","5,,,6","","","383.4",",6","57.1",",,,6","","","5.26","1,6","12.35",",,,6","-1.82","1,,,6","",""
"USC00426140","1921-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0","4,6","8",",6","6",",6","0",",6","","","0","1,6","6","1,6","0","3,6","15","3,6","0","3,6","-1.1","1,6,09,+","","","16.0",",,6,09,","25.0","3,6,28,","1335.8","5,,,6","","","178.0","3,6","61.3",",,,6","","","11.76","4,6","20.11","3,,,6","3.41","1,,,6","",""
"USC00426140","1921-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","50.0",",6","3",",6","1",",6","0",",6","","","0",",6","1",",6","0",",6","27",",6","11",",6","-1.1",",6,18,","","","3.0",",,6,06,","35.6",",6,30,+","1814.1","4,,,6","","","57.2",",6","6.1",",,,6","","","18.09",",6","28.26",",,,6","7.93",",,,6","",""
"USC00426140","1921-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","137.2","1,6","2",",6","2",",6","0",",6","","","0",",6","2",",6","0","1,6","29","1,6","20","1,6","-1.7",",6,03,","","","22.9",",,6,18,","36.7","1,6,20,+","2298.7","4,,,6","16.4","","16.4","1,6","26.2",",,,6","","","22.14","1,6","32.40","1,,,6","11.89",",,,6","",""
"USC00426140","1921-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","3.6",",6","2",",6","2",",6","0",",6","","","0",",6","4",",6","0",",6","28",",6","0",",6","-1.1",",6,30,+","","","10.9",",,6,03,","30.0",",6,22,+","","","","","90.4",",6","14.2",",,,6","","","15.44",",6","26.17",",,,6","4.71",",,,6","",""
"USC00426140","1921-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0","2,6","2",",6","2",",6","0",",6","","","0","1,6","6","1,6","0","1,6","22","1,6","0","1,6","-6.1","1,6,28,","","","12.7",",,6,23,","28.9","1,6,20,","","","","","158.4","1,6","19.1",",,,6","","","12.80","2,6","21.99","1,,,6","3.61","1,,,6","",""
"USC00426140","1922-03","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","21.3",",,6,31,","","","","","","","","","40.4",",,,6","","","","","","","","","",""
"USC00426140","1922-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","16.3",",,6,06,","","","","","","","","","35.6",",,,6","","","","","","","","","",""
"USC00426140","1922-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","16.0",",,6,10,","","","","","","","","","22.4",",,,6","","","","","","","","","",""
"USC00426140","1922-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","11.2",",,6,29,","","","","","","","","","14.0",",,,6","","","","","","","","","",""
"USC00426140","1922-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","9.9",",,6,24,","","","","","","","","","20.8",",,,6","","","","","","","","","",""
"USC00426140","1922-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","33.3",",,6,21,","","","","","","","","","52.1",",,,6","","","","","","","","","",""
"USC00426140","1922-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","4.8",",,6,01,","","","","","","","","","4.8",",,,6","","","","","","","","","",""
"USC00426140","1922-12","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","31.2",",,6,12,","","","","","","","","","46.9",",,,6","","","","","","","","","",""
"USC00426140","1923-01","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","19.1",",,6,29,","","","","","","","","","42.9",",,,6","","","","","","","","","",""
"USC00426140","1923-03","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","11.4",",,6,31,","","","","","","","","","19.0",",,,6","","","","","","","","","",""
"USC00426140","1923-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","15.5",",,6,23,","","","694.8","5,,,6","","","","","33.6",",,,6","","","","","","","","","",""
"USC00426140","1923-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.3",",6","7",",6","5",",6","0",",6","","","0",",6","3",",6","0",",6","13",",6","0",",6","-3.9",",6,01,","","","8.9",",,6,17,","28.3",",6,24,","1432.1","5,,,6","","","192.4",",6","33.7",",,,6","","","12.13",",6","20.34",",,,6","3.93",",,,6","",""
"USC00426140","1923-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","13.0",",6","4",",6","2",",6","0",",6","","","0",",6","6",",6","0",",6","27",",6","3",",6","-4.4",",6,01,","","","10.2",",,6,18,","35.0",",6,30,","1843.7","4,,,6","","","120.7",",6","16.9",",,,6","","","14.74",",6","25.36",",,,6","4.13",",,,6","",""
"USC00426140","1923-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","123.3",",6","6",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","19",",6","8.9",",6,10,","","","31.8",",,6,31,","37.2",",6,02,","","","0.0","","0.0",",6","49.9",",,,6","","","22.31",",6","32.15",",,,6","12.47",",,,6","",""
"USC00426140","1923-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","60.0","1,6","4",",6","2",",6","0",",6","","","0","1,6","0","1,6","0",",6","31",",6","2",",6","7.2","1,6,28,","","","8.4",",,6,20,","32.8",",6,11,","2084.7","4,,,6","0.0","","0.0",",6","15.3",",,,6","","","20.33","1,6","30.02",",,,6","10.64","1,,,6","",""
"USC00426140","1923-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","17.2",",6","4",",6","2",",6","0",",6","","","0",",6","6",",6","0",",6","21",",6","4",",6","-3.3",",6,27,","","","8.1",",,6,24,","33.3",",6,09,","1516.6","4,,,6","110.4","","110.4",",6","15.5",",,,6","","","15.23",",6","24.80",",,,6","5.65",",,,6","",""
"USC00426140","1923-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","15.2",",,6,22,","","","","","","","","","23.9",",,,6","","","","","","","","","",""
"USC00426140","1924-03","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","14.7",",,6,24,","","","","","","","","","32.5",",,,6","","","","","","","","","",""
"USC00426140","1924-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","0.0",",,6,30,+","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00426140","1924-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.8",",6","6",",6","5",",6","0",",6","","","0",",6","3",",6","0",",6","22",",6","0",",6","-5.0",",6,07,","","","13.0",",,6,30,","29.4",",6,18,+","1980.6","4,,,6","","","153.3",",6","46.8",",,,6","","","13.41",",6","23.18",",,,6","3.65",",,,6","",""
"USC00426140","1924-06","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","63.0","1,6","1",",6","0",",6","0",",6","","","0",",6","0",",6","0","1,6","26","1,6","13","1,6","0.6",",6,09,","","","1.3",",,6,19,","35.0","1,6,28,+","","","","","28.9","1,6","1.3",",,,6","","","19.54","1,6","30.04","1,,,6","9.04",",,,6","",""
"USC00426140","1924-07","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","6.4",",,6,08,","","","","","","","","","9.5",",,,6","","","","","","","","","",""
"USC00426140","1924-08","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","10.2",",,6,21,","","","","","","","","","26.7",",,,6","","","","","","","","","",""
"USC00426140","1924-09","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","10.2",",,6,10,","","","","","","","","","22.3",",,,6","","","","","","","","","",""
"USC00426140","1924-10","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","16.3",",,6,29,","","","909.4","4,,,6","","","","","32.8",",,,6","","","","","","","","","",""
"USC00426140","1925-04","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","0.0",",6","7",",6","4",",6","0",",6","","","0",",6","15",",6","0",",6","6",",6","0",",6","-3.3",",6,18,","","","19.3",",,6,23,","26.1",",6,15,","","","","","293.8",",6","40.8",",,,6","","","8.54",",6","16.50",",,,6","0.57",",,,6","",""
"USC00426140","1925-05","39.65","-111.86667","1598.1","NEPHI 5 SSW, UT US","5.8",",6","1",",6","1",",6","0",",6","","","0",",6","2",",6","0",",6","25",",6","0",",6","-0.6",",6,09,","","","15.2",",,6,15,","30.6",",6,29,+","","","","","130.6",",6","15.2",",,,6","","","14.31",",6","23.81",",,,6","4.81",",,,6","",""
