"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES"
"USC00041194","1987-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0","1,0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","9","1,0","0","1,0","","","","","","","1.7",",0,27,+","0",",,0,28,+","0",",,0,28,+","13.7",",,0,13,","26.7","1,0,06,","","","127.1","1,0","36.9",",,,0","0",",,,0","13.56","1,0","20.07","1,,,0","7.05",",,,0","","","",""
"USC00041194","1987-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0","2,0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","9","2,0","0","2,0","","","","","","","1.1",",0,22,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,06,","28.3","2,0,04,","","","111.0","2,0","32.2",",,,0","0",",,,0","14.56","2,0","21.29","2,,,0","7.83",",,,0","","","",""
"USC00041194","1987-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","6.1",",0,04,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,03,","","","","","","","2.5",",,,0","0",",,,0","","","","","11.04",",,,0","","","",""
"USC00041194","1987-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","10.0",",0,28,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,25,","","","","","","","0.0",",T,,0","0",",,,0","","","","","13.40",",,,0","","","",""
"USC00041194","1987-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","67.9","5,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","5,0","25","5,0","2","5,0","","","","","","","11.1","1,0,14,","0",",,0,30,+","0",",,0,30,+","7.4",",,0,06,","35.0","5,0,05,","","","0.0","5,0","7.4",",,,0","0",",,,0","21.10","5,0","27.47","5,,,0","14.74","1,,,0","","","",""
"USC00041194","1987-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","82.4","5,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","5,0","26","5,0","5","5,0","","","","","","","11.7","1,0,20,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,17,","36.7","5,0,31,","0.0","0","0.0","5,0","0.8",",,,0","0",",,,0","21.61","5,0","28.55","5,,,0","14.68","1,,,0","","","",""
"USC00041194","1987-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","11.7",",0,23,","0",",,0,31,+","0",",,0,31,+","1.8",",,0,14,","","","","","","","1.8",",,,0","0",",,,0","","","","","15.70",",,,0","","","",""
"USC00041194","1987-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","134.7","4,0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","26","4,0","9","4,0","","","","","","","12.2",",0,06,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,23,","40.6","4,0,01,","","","0.0","4,0","1.0",",,,0","0",",,,0","23.51","4,0","30.89","4,,,0","16.13",",,,0","","","",""
"USC00041194","1987-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","11.1",",0,16,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,31,","","","","","","","108.3",",,,0","0",",,,0","","","","","15.70",",,,0","","","",""
"USC00041194","1987-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","2.8","2,0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","17","2,0","0","2,0","","","","","","","2.8",",0,28,+","0",",,0,30,+","0",",,0,30,+","24.1",",,0,01,","29.4","2,0,11,","","","86.8","2,0","41.1",",,,0","0",",,,0","15.41","2,0","22.17","2,,,0","8.65",",,,0","","","",""
"USC00041194","1987-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","0.0","4,0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0","4,0","3","4,0","0","4,0","","","","","","","-2.8",",0,26,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,05,","26.7","4,0,10,","","","209.5","4,0","60.7",",,,0","0",",,,0","10.71","4,0","16.52","4,,,0","4.89",",,,0","","","",""
"USC00041194","1988-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0","4,0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","9","4,0","0","4,0","","","","","","","0.6",",0,21,+","0",",,0,31,+","0",",,0,31,+","49.8",",,0,17,","27.2","4,0,24,","","","153.0","4,0","58.4",",,,0","0",",,,0","12.76","4,0","19.92","4,,,0","5.59",",,,0","","","",""
"USC00041194","1988-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","1.7","0","1.7","3,0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","21","3,0","0","3,0","","","","","","","1.1",",0,06,","0",",,0,29,+","0",",,0,29,+","24.9",",,0,29,","28.9","3,0,12,","","","68.6","3,0","63.9",",,,0","0",",,,0","15.77","3,0","23.83","3,,,0","7.71",",,,0","","","",""
"USC00041194","1988-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","24.2","0","22.5","3,0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","22","3,0","3","3,0","","","","","","","3.3",",0,13,","0",",,0,31,+","0",",,0,31,+","5.3",",,0,01,","36.7","3,0,26,","","","64.2","3,0","5.8",",,,0","0",",,,0","16.95","3,0","24.68","3,,,0","9.23",",,,0","","","",""
"USC00041194","1988-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","5.6",",0,24,","0",",,0,30,+","0",",,0,30,+","38.6",",,0,20,","","","","","","","67.3",",,,0","0",",,,0","","","","","10.58",",,,0","","","",""
"USC00041194","1988-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","53.8","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","24","4,0","6","4,0","","","","","","","7.8",",0,02,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","35.0","4,0,21,+","","","25.2","4,0","0.0",",,,0","0",",,,0","19.57","4,0","26.41","4,,,0","12.73",",,,0","","","",""
"USC00041194","1988-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","59.7","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","25","4,0","3","4,0","","","","","","","8.3",",0,07,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","32.8","4,0,27,+","","","5.0","4,0","0.0",",,,0","0",",,,0","20.49","4,0","27.16","4,,,0","13.82",",,,0","","","",""
"USC00041194","1988-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","174.8","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","27","4,0","12","4,0","","","","","","","14.4",",0,05,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","38.3","4,0,20,","0.0","0","0.0","4,0","0.0",",,,0","0",",,,0","24.75","4,0","31.39","4,,,0","18.12",",,,0","","","",""
"USC00041194","1988-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","148.3","3,0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","28","3,0","7","3,0","","","","","","","13.9",",0,14,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,24,","36.1","3,0,29,","0.0","0","0.0","3,0","0.5",",,,0","0",",,,0","23.66","3,0","30.26","3,,,0","17.06",",,,0","","","",""
"USC00041194","1988-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","","","","","","","","","","","","","11.7","1,0,25,+","0","1,,0,30,+","0","1,,0,30,+","0.0","1,T,0,20,+","","","","","","","0.0","1,T,,0","0","1,,,0","","","","","15.66","1,,,0","","","",""
"USC00041194","1988-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","9.4",",0,30,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","0.0",",,,0","0",",,,0","","","","","14.96",",,,0","","","",""
"USC00041194","1988-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","6.9","3,0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","15","3,0","0","3,0","","","","","","","2.2",",0,20,","0",",,0,30,+","0",",,0,30,+","10.2",",,0,25,","31.1","3,0,05,","","","87.6","3,0","21.6",",,,0","0",",,,0","15.51","3,0","21.80","3,,,0","9.22",",,,0","","","",""
"USC00041194","1988-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","3.9","5,0","11",",0","9",",0","1",",0","0",",0","0",",0","0","1,0","3","1,0","0","4,0","12","4,0","0","4,0","","","","","","","-1.1","1,0,27,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,16,","28.3","4,0,12,","","","149.7","4,0","95.9",",,,0","0",",,,0","12.68","5,0","18.89","4,,,0","6.48","1,,,0","","","",""
"USC00041194","1989-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.9","0","0.9","2,0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0","2,0","9","2,0","0","2,0","","","","","","","0.0",",0,14,+","0",",,0,31,+","0",",,0,31,+","3.0",",,0,05,","27.8","2,0,18,","","","190.1","2,0","10.4",",,,0","0",",,,0","11.93","2,0","18.96","2,,,0","4.89",",,,0","","","",""
"USC00041194","1989-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","8.3","0","7.4","5,0","8",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","5,0","7","5,0","0","5,0","","","","","","","0.6","1,0,14,","0",",,0,28,+","0",",,0,28,+","32.3",",,0,09,","29.4","5,0,26,+","","","143.5","5,0","64.7",",,,0","0",",,,0","12.64","5,0","18.79","5,,,0","6.49","1,,,0","","","",""
"USC00041194","1989-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","21.9","0","13.6","3,0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","20","3,0","1","3,0","","","","","","","3.3",",0,04,","0",",,0,31,+","0",",,0,31,+","8.1",",,0,02,","33.3","3,0,31,","","","59.2","3,0","8.6",",,,0","0",",,,0","16.78","3,0","23.71","3,,,0","9.85",",,,0","","","",""
"USC00041194","1989-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","","","","","","","","","","","","","6.7","1,0,28,+","0",",,0,30,+","0",",,0,30,+","5.3",",,0,01,","","","","","","","5.3",",,,0","0",",,,0","","","","","13.02","1,,,0","","","",""
"USC00041194","1989-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","36.3","2,0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","24","2,0","0","2,0","","","","","","","9.4",",0,11,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,16,","30.6","2,0,31,","","","15.8","2,0","3.3",",,,0","0",",,,0","19.09","2,0","25.23","2,,,0","12.96",",,,0","","","",""
"USC00041194","1989-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","77.9","5,0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","5,0","23","5,0","6","5,0","","","","","","","12.2",",0,06,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,04,","36.1","5,0,19,","","","2.8","5,0","0.5",",,,0","0",",,,0","21.36","5,0","27.52","5,,,0","15.20",",,,0","","","",""
"USC00041194","1989-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","167.0","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","27","4,0","10","4,0","","","","","","","15.0",",0,03,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","39.4","4,0,04,","0.0","0","0.0","4,0","0.0",",,,0","0",",,,0","24.63","4,0","31.64","4,,,0","17.61",",,,0","","","",""
"USC00041194","1989-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","138.3","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","29","2,0","7","2,0","","","","","","","12.8",",0,31,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","33.9","2,0,13,","0.0","0","0.0","2,0","0.0",",,,0","0",",,,0","23.11","2,0","29.78","2,,,0","16.45",",,,0","","","",""
"USC00041194","1989-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","11.1",",0,20,","0",",,0,30,+","0",",,0,30,+","5.8",",,0,19,","","","","","","","7.3",",,,0","0",",,,0","","","","","15.64",",,,0","","","",""
"USC00041194","1989-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","6.1",",0,30,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,22,","","","","","","","11.7",",,,0","0",",,,0","","","","","12.54",",,,0","","","",""
"USC00041194","1989-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","12.8","1,0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","25","1,0","1","1,0","","","","","","","2.8",",0,29,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,26,","33.3","1,0,10,","","","45.3","1,0","13.5",",,,0","0",",,,0","17.26","1,0","25.66","1,,,0","8.87",",,,0","","","",""
"USC00041194","1989-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","0.3","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","18","1,0","0","1,0","","","","","","","1.7",",0,12,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","28.3","1,0,07,+","","","126.0","1,0","0.0",",,,0","0",",,,0","14.19","1,0","23.12","1,,,0","5.26",",,,0","","","",""
"USC00041194","1990-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.6","0","0.6","2,0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","15","2,0","0","2,0","","","","","","","1.1",",0,04,","0",",,0,31,+","0",",,0,31,+","15.7",",,0,13,","28.9","2,0,10,+","","","153.0","2,0","44.9",",,,0","0",",,,0","13.10","2,0","20.83","2,,,0","5.37",",,,0","","","",""
"USC00041194","1990-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","1.2","0","0.6","4,0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0","4,0","10","4,0","0","4,0","","","","","","","0.0",",0,16,","0",",,0,28,+","0",",,0,28,+","48.3",",,0,17,","29.4","4,0,23,","","","128.6","4,0","67.8",",,,0","0",",,,0","13.13","4,0","20.25","4,,,0","6.00",",,,0","","","",""
"USC00041194","1990-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","12.3","0","11.1","2,0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","14","2,0","1","2,0","","","","","","","1.1",",0,13,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,12,","32.2","2,0,20,","","","99.1","2,0","6.3",",,,0","0",",,,0","15.33","2,0","21.81","2,,,0","8.85",",,,0","","","",""
"USC00041194","1990-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","7",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","","","","","","","","","","","","","8.3","1,0,09,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,16,","","","","","","","30.7",",,,0","0",",,,0","","","","","12.19","1,,,0","","","",""
"USC00041194","1990-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","","","","","","","","","","","","","8.3","1,0,01,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,28,","","","","","","","18.6",",,,0","0",",,,0","","","","","12.86","1,,,0","","","",""
"USC00041194","1990-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","","","","","","","","","","","","","10.6","1,0,16,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","","","0.0",",,,0","0",",,,0","","","","","15.81","1,,,0","","","",""
"USC00041194","1990-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","15.0",",0,29,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","0.0",",,,0","0",",,,0","","","","","18.84",",,,0","","","",""
"USC00041194","1990-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","13.3",",0,27,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,07,","","","","","","","13.9",",,,0","0",",,,0","","","","","17.51",",,,0","","","",""
"USC00041194","1990-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","145.1","5,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","5,0","25","5,0","10","5,0","","","","","","","12.8",",0,16,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","39.4","5,0,10,","","","0.0","5,0","0.0",",,,0","0",",,,0","24.08","5,0","31.24","5,,,0","16.92",",,,0","","","",""
"USC00041194","1990-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","9.4",",0,21,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","0.0",",,,0","0",",,,0","","","","","13.03",",,,0","","","",""
"USC00041194","1990-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","13.1","5,0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","5,0","22","5,0","1","5,0","","","","","","","2.8",",0,27,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,20,","32.8","5,0,10,","","","55.2","5,0","10.7",",,,0","0",",,,0","16.72","5,0","24.89","5,,,0","8.54",",,,0","","","",""
"USC00041194","1990-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","0.0","5,0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0","5,0","10","5,0","0","5,0","","","","","","","-3.9",",0,23,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,16,","27.2","5,0,06,","","","181.3","5,0","0.5",",,,0","0",",,,0","11.53","5,0","19.57","5,,,0","3.49",",,,0","","","",""
"USC00041194","1991-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0","4,0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","9","4,0","0","4,0","","","","","","","2.8",",0,30,+","0",",,0,31,+","0",",,0,31,+","19.3",",,0,04,","26.7","4,0,14,","","","137.8","4,0","38.8",",,,0","0",",,,0","13.42","4,0","20.17","4,,,0","6.68",",,,0","","","",""
"USC00041194","1991-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","2",",0","1",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","","","","","","","","","","","","","4.4","1,0,03,+","0",",,0,28,+","0",",,0,28,+","50.8",",,0,28,","","","","","","","51.1",",,,0","0",",,,0","","","","","8.67","1,,,0","","","",""
"USC00041194","1991-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","13",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","1.7",",0,16,","0",",,0,31,+","0",",,0,31,+","46.7",",,0,27,","","","","","","","215.2",",,,0","0",",,,0","","","","","6.55",",,,0","","","",""
"USC00041194","1991-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","6.7",",0,02,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","","","0.0",",,,0","0",",,,0","","","","","11.03",",,,0","","","",""
"USC00041194","1991-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","7.8",",0,03,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","0.0",",,,0","0",",,,0","","","","","11.39",",,,0","","","",""
"USC00041194","1991-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","11.1",",0,02,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","","","0.0",",,,0","0",",,,0","","","","","13.91",",,,0","","","",""
"USC00041194","1991-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","117.5","4,0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","27","4,0","6","4,0","","","","","","","13.3",",0,21,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,08,","33.9","4,0,05,","0.0","0","0.0","4,0","1.5",",,,0","0",",,,0","22.75","4,0","28.88","4,,,0","16.62",",,,0","","","",""
"USC00041194","1991-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","151.1","3,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","28","3,0","7","3,0","","","","","","","13.9",",0,30,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","36.7","3,0,23,","0.0","0","0.0","3,0","0.0",",,,0","0",",,,0","23.81","3,0","30.48","3,,,0","17.15",",,,0","","","",""
"USC00041194","1991-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","12.8",",0,11,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","","","0.0",",,,0","0",",,,0","","","","","17.14",",,,0","","","",""
"USC00041194","1991-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","5.0",",0,31,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,26,","","","","","","","5.1",",,,0","0",",,,0","","","","","14.71",",,,0","","","",""
"USC00041194","1991-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","20.6","5,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","4,0","20","4,0","1","4,0","","","","","","","4.4","1,0,29,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","32.2","4,0,06,","","","48.8","4,0","0.0",",,,0","0",",,,0","17.24","5,0","25.43","4,,,0","9.04","1,,,0","","","",""
"USC00041194","1991-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","1.1",",0,02,","0",",,0,31,+","0",",,0,31,+","40.1",",,0,29,","","","","","","","98.8",",,,0","0",",,,0","","","","","6.66",",,,0","","","",""
"USC00041194","1992-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.8","0","0.8","4,0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","17","4,0","0","4,0","","","","","","","2.2",",0,14,+","0",",,0,31,+","0",",,0,31,+","37.8",",,0,05,","28.3","4,0,29,","","","127.3","4,0","79.3",",,,0","0",",,,0","13.67","4,0","22.14","4,,,0","5.21",",,,0","","","",""
"USC00041194","1992-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","9",",0","7",",0","4",",0","0",",0","0",",0","0","2,0","0","2,0","0","4,0","12","4,0","0","4,0","","","","","","","6.1","2,0,17,+","0",",,0,29,+","0",",,0,29,+","97.8",",,0,11,","29.4","4,0,24,","","","","","344.6",",,,0","0",",,,0","14.85","6,0","20.24","4,,,0","9.46","2,,,0","","","",""
"USC00041194","1992-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","10",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","2","","5.6",",0,07,","0",",,0,31,+","0",",,0,31,+","43.2",",,0,23,","","","","","","","241.6",",,,0","0",",,,0","","","","","10.08",",,,0","","","",""
"USC00041194","1992-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","44.0","4,0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","26","4,0","4","4,0","","","","","","","8.3",",0,02,","0",",,0,30,+","0",",,0,30,+","3.6",",,0,01,","33.9","4,0,25,","","","9.3","4,0","5.6",",,,0","0",",,,0","19.77","4,0","26.42","4,,,0","13.12",",,,0","","","",""
