"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00237223","1901-06","40.4","-95.516667",,"ROCKPORT, MO US","","","7",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","37.1",",,6,04,","","","","","","","94.7",",,,6","","","","","","","",""
"USC00237223","1901-07","40.4","-95.516667",,"ROCKPORT, MO US","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","13.2",",,6,02,","","","","","","","50.2",",,,6","","","","","","","",""
"USC00237223","1901-08","40.4","-95.516667",,"ROCKPORT, MO US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","10.9",",,6,11,","","","","","","","31.2",",,,6","","","","","","","",""
"USC00237223","1901-09","40.4","-95.516667",,"ROCKPORT, MO US","","","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","21.3",",,6,13,","","","","","","","72.4",",,,6","","","","","","","",""
"USC00237223","1901-10","40.4","-95.516667",,"ROCKPORT, MO US","","","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","38.9",",,6,10,","","","","","","","99.9",",,,6","","","","","","","",""
"USC00237223","1901-11","40.4","-95.516667",,"ROCKPORT, MO US","","","2",",6","2",",6","0",",6","1",",6","","","","","","","","","","","","","","","64",",,6,02,","24.4",",,6,02,","","","","","","","32.0",",,,6","64",",,,6","","","","","",""
"USC00237223","1901-12","40.4","-95.516667",,"ROCKPORT, MO US","","","3",",6","3",",6","0",",6","3",",6","","","","","","","","","","","","","","","76",",,6,17,+","17.5",",,6,17,","","","","","","","34.7",",,,6","228",",,,6","","","","","",""
"USC00237223","1902-01","40.4","-95.516667",,"ROCKPORT, MO US","","","3",",6","3",",6","1",",6","3",",6","","","","","","","","","","","","","","","152",",,6,20,","26.4",",,6,20,","","","","","","","45.2",",,,6","305",",,,6","","","","","",""
"USC00237223","1902-02","40.4","-95.516667",,"ROCKPORT, MO US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","51",",,6,28,","6.9",",,6,28,","","","","","","","6.9",",,,6","51",",,,6","","","","","",""
"USC00237223","1902-03","40.4","-95.516667",,"ROCKPORT, MO US","","","2",",6","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,31,+","26.4",",,6,20,","","","","","","","39.9",",,,6","0",",T,,6","","","","","",""
"USC00237223","1902-04","40.4","-95.516667",,"ROCKPORT, MO US","","","4",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,03,","7.6",",,6,16,","","","","","","","19.7",",,,6","0",",T,,6","","","","","",""
"USC00237223","1902-05","40.4","-95.516667",,"ROCKPORT, MO US","","","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","36.8",",,6,14,","","","","","","","145.5",",,,6","","","","","","","",""
"USC00237223","1902-06","40.4","-95.516667",,"ROCKPORT, MO US","","","9",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","","","61.0",",,6,06,","","","","","","","179.8",",,,6","","","","","","","",""
"USC00237223","1902-07","40.4","-95.516667",,"ROCKPORT, MO US","","","10",",6","9",",6","3",",6","","","","","","","","","","","","","","","","","","","67.3",",,6,09,","","","","","","","207.5",",,,6","","","","","","","",""
"USC00237223","1902-08","40.4","-95.516667",,"ROCKPORT, MO US","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","23.9",",,6,26,","","","","","","","70.1",",,,6","","","","","","","",""
"USC00237223","1902-09","40.4","-95.516667",,"ROCKPORT, MO US","","","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","43.9",",,6,29,","","","","","","","122.6",",,,6","","","","","","","",""
"USC00237223","1902-10","40.4","-95.516667",,"ROCKPORT, MO US","","","5",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","46.5",",,6,04,","","","","","","","98.9",",,,6","","","","","","","",""
"USC00237223","1902-11","40.4","-95.516667",,"ROCKPORT, MO US","","","4",",6","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,28,+","37.6",",,6,13,","","","","","","","76.8",",,,6","0",",T,,6","","","","","",""
"USC00237223","1902-12","40.4","-95.516667",,"ROCKPORT, MO US","","","5",",6","5",",6","0",",6","3",",6","","","","","","","","","","","","","","","102",",,6,14,","19.1",",,6,02,","","","","","","","62.1",",,,6","204",",,,6","","","","","",""
"USC00237223","1903-01","40.4","-95.516667",,"ROCKPORT, MO US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","13",",,6,10,","1.5",",,6,10,","","","","","","","1.5",",,,6","13",",,,6","","","","","",""
"USC00237223","1903-02","40.4","-95.516667",,"ROCKPORT, MO US","","","4","1,6","3","1,6","0","1,6","3",",6","","","","","","","","","","","","","","","127",",,6,03,","16.3","1,,6,03,","","","","","","","37.9","1,,,6","203",",,,6","","","","","",""
"USC00237223","1903-03","40.4","-95.516667",,"ROCKPORT, MO US","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","18.3",",,6,22,","","","","","","","32.7",",,,6","","","","","","","",""
"USC00237223","1903-04","40.4","-95.516667",,"ROCKPORT, MO US","","","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","25.9",",,6,29,","","","","","","","53.8",",,,6","","","","","","","",""
"USC00237223","1903-05","40.4","-95.516667",,"ROCKPORT, MO US","","","19",",6","17",",6","5",",6","","","","","","","","","","","","","","","","","","","72.4",",,6,29,","","","","","","","355.8",",,,6","","","","","","","",""
"USC00237223","1903-06","40.4","-95.516667",,"ROCKPORT, MO US","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","14.2",",,6,24,","","","","","","","42.9",",,,6","","","","","","","",""
"USC00237223","1903-07","40.4","-95.516667",,"ROCKPORT, MO US","","","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","38.1",",,6,31,","","","","","","","110.3",",,,6","","","","","","","",""
"USC00237223","1903-08","40.4","-95.516667",,"ROCKPORT, MO US","","","10",",6","10",",6","4",",6","","","","","","","","","","","","","","","","","","","57.4",",,6,26,","","","","","","","252.8",",,,6","","","","","","","",""
"USC00237223","1903-09","40.4","-95.516667",,"ROCKPORT, MO US","","","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","35.6",",,6,13,","","","","","","","86.9",",,,6","","","","","","","",""
"USC00237223","1903-10","40.4","-95.516667",,"ROCKPORT, MO US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","19.1",",,6,06,","","","","","","","48.1",",,,6","","","","","","","",""
"USC00237223","1903-11","40.4","-95.516667",,"ROCKPORT, MO US","","","5",",6","5",",6","0",",6","1",",6","","","","","","","","","","","","","","","25",",,6,30,","17.8",",,6,03,","","","","","","","38.1",",,,6","25",",,,6","","","","","",""
"USC00237223","1903-12","40.4","-95.516667",,"ROCKPORT, MO US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","51",",,6,09,","3.3",",,6,09,","","","","","","","3.3",",,,6","51",",,,6","","","","","",""
"USC00237223","1904-01","40.4","-95.516667",,"ROCKPORT, MO US","","","7",",6","5",",6","0",",6","4",",6","","","","","","","","","","","","","","","51",",,6,30,+","20.3",",,6,19,","","","","","","","49.5",",,,6","178",",,,6","","","","","",""
"USC00237223","1904-02","40.4","-95.516667",,"ROCKPORT, MO US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","13",",,6,08,","1.8",",,6,08,","","","","","","","1.8",",,,6","13",",,,6","","","","","",""
"USC00237223","1904-03","40.4","-95.516667",,"ROCKPORT, MO US","","","7",",6","5",",6","0",",6","1",",6","","","","","","","","","","","","","","","178",",,6,12,","23.4",",,6,12,","","","","","","","67.8",",,,6","178",",,,6","","","","","",""
"USC00237223","1904-04","40.4","-95.516667",,"ROCKPORT, MO US","","","7","1,6","7","1,6","3","1,6","1",",6","","","","","","","","","","","","","","","51",",,6,08,","81.3","1,,6,24,","","","","","","","196.9","1,,,6","51",",,,6","","","","","",""
"USC00237223","1904-05","40.4","-95.516667",,"ROCKPORT, MO US","","","11",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","23.9",",,6,07,","","","","","","","112.8",",,,6","","","","","","","",""
"USC00237223","1904-06","40.4","-95.516667",,"ROCKPORT, MO US","","","10",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","29.2",",,6,17,","","","","","","","146.0",",,,6","","","","","","","",""
"USC00237223","1904-07","40.4","-95.516667",,"ROCKPORT, MO US","","","7",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","63.5",",,6,05,","","","","","","","149.6",",,,6","","","","","","","",""
"USC00237223","1904-08","40.4","-95.516667",,"ROCKPORT, MO US","","","7",",6","7",",6","3",",6","","","","","","","","","","","","","","","","","","","54.6",",,6,19,","","","","","","","162.1",",,,6","","","","","","","",""
"USC00237223","1904-09","40.4","-95.516667",,"ROCKPORT, MO US","","","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","38.6",",,6,12,","","","","","","","78.0",",,,6","","","","","","","",""
"USC00237223","1904-10","40.4","-95.516667",,"ROCKPORT, MO US","","","1",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","27.9",",,6,18,","","","","","","","27.9",",,,6","","","","","","","",""
"USC00237223","1904-11","40.4","-95.516667",,"ROCKPORT, MO US","","","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","0.8",",,6,09,","","","","","","","0.8",",,,6","","","","","","","",""
"USC00237223","1904-12","40.4","-95.516667",,"ROCKPORT, MO US","","","1","1,6","0","1,6","0","1,6","","","","","","","","","","","","","","","","","","","1.0","1,,6,17,","","","","","","","1.0","1,,,6","","","","","","","",""
"USC00237223","1905-01","40.4","-95.516667",,"ROCKPORT, MO US","","","3","1,6","3","1,6","0","1,6","2",",6","","","","","","","","","","","","","","","191",",,6,13,","24.1","1,,6,12,","","","","","","","34.0","1,,,6","262",",,,6","","","","","",""
"USC00237223","1905-02","40.4","-95.516667",,"ROCKPORT, MO US","","","","","","","","","6","1,6","","","","","","","","","","","","","","","102","1,,6,07,","","","","","","","","","","","331","1,,,6","","","","","",""
"USC00237223","1905-03","40.4","-95.516667",,"ROCKPORT, MO US","","","7",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,15,","15.2",",,6,18,","","","","","","","41.9",",,,6","0",",T,,6","","","","","",""
"USC00237223","1905-04","40.4","-95.516667",,"ROCKPORT, MO US","","","9",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","19.3",",,6,24,","","","","","","","62.4",",,,6","","","","","","","",""
"USC00237223","1905-05","40.4","-95.516667",,"ROCKPORT, MO US","","","9",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","","","47.0",",,6,28,","","","","","","","146.8",",,,6","","","","","","","",""
"USC00237223","1905-06","40.4","-95.516667",,"ROCKPORT, MO US","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","24.4",",,6,18,","","","","","","","63.8",",,,6","","","","","","","",""
"USC00237223","1905-07","40.4","-95.516667",,"ROCKPORT, MO US","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","23.9",",,6,22,","","","","","","","64.7",",,,6","","","","","","","",""
"USC00237223","1905-08","40.4","-95.516667",,"ROCKPORT, MO US","","","8",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","47.8",",,6,17,","","","","","","","122.8",",,,6","","","","","","","",""
"USC00237223","1905-09","40.4","-95.516667",,"ROCKPORT, MO US","","","9",",6","9",",6","5",",6","","","","","","","","","","","","","","","","","","","110.5",",,6,15,","","","","","","","276.3",",,,6","","","","","","","",""
"USC00237223","1905-10","40.4","-95.516667",,"ROCKPORT, MO US","","","6","1,6","5","1,6","0","1,6","","","","","","","","","","","","","","","","","","","17.0","1,,6,09,","","","","","","","47.6","1,,,6","","","","","","","",""
"USC00237223","1905-11","40.4","-95.516667",,"ROCKPORT, MO US","","","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","50.0",",,6,04,","","","","","","","81.5",",,,6","","","","","","","",""
"USC00237223","1905-12","40.4","-95.516667",,"ROCKPORT, MO US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","13",",,6,01,","1.8",",,6,01,","","","","","","","1.8",",,,6","13",",,,6","","","","","",""
"USC00237223","1906-01","40.4","-95.516667",,"ROCKPORT, MO US","","","3",",6","3",",6","0",",6","3",",6","","","","","","","","","","","","","","","127",",,6,15,","17.8",",,6,15,","","","","","","","28.5",",,,6","203",",,,6","","","","","",""
"USC00237223","1906-02","40.4","-95.516667",,"ROCKPORT, MO US","","","5",",6","4",",6","0",",6","2",",6","","","","","","","","","","","","","","","76",",,6,16,","21.6",",,6,12,","","","","","","","42.4",",,,6","101",",,,6","","","","","",""
"USC00237223","1906-03","40.4","-95.516667",,"ROCKPORT, MO US","","","8","2,6","8","2,6","0","2,6","6",",6","","","","","","","","","","","","","","","152",",,6,10,","22.4","2,,6,10,","","","","","","","86.9","2,,,6","457",",,,6","","","","","",""
"USC00237223","1906-05","40.4","-95.516667",,"ROCKPORT, MO US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","10.2",",,6,07,","","","","","","","26.7",",,,6","","","","","","","",""
"USC00237223","1906-06","40.4","-95.516667",,"ROCKPORT, MO US","","","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","40.9",",,6,17,","","","","","","","125.2",",,,6","","","","","","","",""
"USC00237223","1906-07","40.4","-95.516667",,"ROCKPORT, MO US","","","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","25.4",",,6,25,","","","","","","","109.7",",,,6","","","","","","","",""
"USC00237223","1906-08","40.4","-95.516667",,"ROCKPORT, MO US","","","7",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","85.1",",,6,23,","","","","","","","106.2",",,,6","","","","","","","",""
"USC00237223","1906-09","40.4","-95.516667",,"ROCKPORT, MO US","","","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","57.4",",,6,14,","","","","","","","118.1",",,,6","","","","","","","",""
"USC00237223","1906-10","40.4","-95.516667",,"ROCKPORT, MO US","","","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","39.4",",,6,21,","","","","","","","43.5",",,,6","","","","","","","",""
"USC00237223","1906-11","40.4","-95.516667",,"ROCKPORT, MO US","","","2",",6","2",",6","1",",6","1",",6","","","","","","","","","","","","","","","51",",,6,13,","29.0",",,6,13,","","","","","","","46.8",",,,6","51",",,,6","","","","","",""
"USC00237223","1906-12","40.4","-95.516667",,"ROCKPORT, MO US","","","2","1,6","2","1,6","0","1,6","","","","","","","","","","","","","","","","","","","12.4","1,,6,29,","","","","","","","15.2","1,,,6","","","","","","","",""
"USC00237223","1907-07","40.4","-95.516667",,"ROCKPORT, MO US","325.5",",6","5",",6","5",",6","5",",6","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","18.9",",6,30,+","","","101.6",",,6,14,","33.3",",6,03,","0.0","","0.0",",6","262.1",",,,6","","","28.83",",6","31.50",",,,6","26.17",",,,6"
"USC00237223","1907-08","40.4","-95.516667",,"ROCKPORT, MO US","","","4",",6","3",",6","2",",6","","","0","3,6","0","3,6","0","4,6","27","4,6","5","4,6","","","10.6","3,6,04,","","","54.4",",,6,07,","33.9","4,6,31,+","","","","","90.7",",,,6","","","24.38","6,6","29.98","4,,,6","18.79","3,,,6"
